actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
172,PT10M41.00S,2022-01-17T23:40:07.8Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612749,20,26,2022-01-17T23:40:35Z,1710000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Middleton 2 FT),"[1628989, 203114]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,204058.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,
174,PT10M41.00S,2022-01-17T23:40:35.8Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,20,27,2022-01-17T23:40:35Z,1730000,,,0,,K. Middleton Free Throw 1 of 2 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
175,PT10M41.00S,2022-01-17T23:40:37.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612749,20,27,2022-01-17T23:40:44Z,1740000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M41.00S,2022-01-17T23:40:37.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612749,20,27,2022-01-17T23:40:44Z,1750000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M41.00S,2022-01-17T23:40:55.1Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,20,28,2022-01-17T23:40:55Z,1760000,,,0,,K. Middleton Free Throw 2 of 2 (10 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
178,PT10M31.00S,2022-01-17T23:41:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.376478318002626,48.03921568627451,1610612737,20,28,2022-01-17T23:41:17Z,1770000,10.0,101.0,1,left,MISS K. Huerter 10' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M27.00S,2022-01-17T23:41:11.3Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,20,28,2022-01-17T23:41:13Z,1780000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
180,PT10M21.00S,2022-01-17T23:41:17.4Z,2,REGULAR,2pt,Jump Shot,[],203114,79.188567674113,31.61764705882353,1610612749,20,30,2022-01-17T23:49:25Z,1790000,-92.0,143.0,1,right,K. Middleton 17' pullup Jump Shot (12 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,17.01,Made,,,,,,,,,,12.0,,,,,,,,,
181,PT10M11.00S,2022-01-17T23:41:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101150,5.469776609724048,47.30392156862745,1610612737,22,30,2022-01-17T23:41:31Z,1800000,13.0,-1.0,1,left,L. Williams driving Layup (5 PTS) (T. Young 1 AST),"[101150, 1629027]",1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,1.35,Made,,,,,,,,,,5.0,,,,T. Young,1629027.0,1.0,,,
183,PT10M03.00S,2022-01-17T23:41:35.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.51182654402102,50.0,1610612749,22,32,2022-01-17T23:41:40Z,1820000,0.0,8.0,1,right,G. Antetokounmpo DUNK (7 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,0.85,Made,,,,,,,,,,7.0,,,,K. Middleton,203114.0,2.0,,,
185,PT09M52.00S,2022-01-17T23:41:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612737,22,32,2022-01-17T23:42:14Z,1840000,,,0,,B. Portis shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1626171, 201568]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,204058.0,1.0,0.0,Gallinari,201568.0,,,,,,,,,,
187,PT09M52.00S,2022-01-17T23:42:15.4Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,23,32,2022-01-17T23:42:15Z,1860000,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
188,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,23,32,2022-01-17T23:42:29Z,1870000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,out,[],1626171,,,1610612737,23,32,2022-01-17T23:42:29Z,1880000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,out,[],203114,,,1610612737,23,32,2022-01-17T23:42:29Z,1890000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,23,32,2022-01-17T23:42:29Z,1900000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,in,[],1628978,,,1610612737,23,32,2022-01-17T23:42:29Z,1910000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M52.00S,2022-01-17T23:42:17.0Z,2,REGULAR,substitution,in,[],1626192,,,1610612737,23,32,2022-01-17T23:42:29Z,1920000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M52.00S,2022-01-17T23:42:41.5Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,24,32,2022-01-17T23:42:41Z,1930000,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
195,PT09M41.00S,2022-01-17T23:42:56.0Z,2,REGULAR,2pt,Jump Shot,[],203507,94.1688567674113,29.411764705882355,1610612749,24,34,2022-01-17T23:43:01Z,1940000,-103.0,2.0,1,right,G. Antetokounmpo 10' turnaround Jump Shot (9 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,10.29,Made,,,,,,,,,,9.0,,,,,,,,,
196,PT09M23.00S,2022-01-17T23:43:13.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,11.645860709592641,96.56862745098039,1610612737,27,34,2022-01-17T23:43:18Z,1950000,-233.0,57.0,1,left,K. Huerter 3PT  (3 PTS) (L. Williams 1 AST),"[1628989, 101150]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.97,Made,,,,,,,,,,3.0,,,,L. Williams,101150.0,1.0,,,
198,PT08M59.00S,2022-01-17T23:43:37.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,94.95729303547962,95.58823529411765,1610612749,27,37,2022-01-17T23:43:41Z,1970000,228.0,-5.0,1,right,D. DiVincenzo 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1628978, 203507]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,22.8,Made,,,,,,,,,,3.0,,,,G. Antetokounmpo,203507.0,2.0,,,
200,PT08M50.00S,2022-01-17T23:43:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.995400788436268,49.26470588235294,1610612737,29,37,2022-01-17T23:43:51Z,1990000,4.0,4.0,1,left,T. Young driving Layup (9 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.54,Made,,,,,,,,,,9.0,,,,,,,,,
201,PT08M35.00S,2022-01-17T23:44:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,77.21747700394218,11.029411764705882,1610612749,29,40,2022-01-17T23:44:05Z,2000000,-195.0,162.0,1,right,D. DiVincenzo 25' 3PT  (6 PTS) (G. Antetokounmpo 3 AST),"[1628978, 203507]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.32,Made,,,,,,,,,,6.0,,,,G. Antetokounmpo,203507.0,3.0,,,
203,PT08M14.00S,2022-01-17T23:44:22.1Z,2,REGULAR,2pt,Jump Shot,[],201568,20.844283837056505,32.59803921568628,1610612737,31,40,2022-01-17T23:44:28Z,2020000,87.0,143.0,1,left,D. Gallinari 16' fadeaway Jump Shot (4 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,16.77,Made,,,,,,,,,,4.0,,,,,,,,,
204,PT08M14.00S,2022-01-17T23:44:27.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,31,40,2022-01-17T23:44:27Z,2030000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M14.00S,2022-01-17T23:47:10.3Z,2,REGULAR,substitution,out,[],101150,,,1610612749,31,40,2022-01-17T23:47:29Z,2040000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M14.00S,2022-01-17T23:47:10.3Z,2,REGULAR,substitution,out,[],201588,,,1610612749,31,40,2022-01-17T23:47:29Z,2050000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M14.00S,2022-01-17T23:47:10.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612749,31,40,2022-01-17T23:47:29Z,2060000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M14.00S,2022-01-17T23:47:10.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,31,40,2022-01-17T23:47:29Z,2070000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2022-01-17T23:48:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629670,72.22404730617609,82.1078431372549,1610612749,31,40,2022-01-17T23:48:06Z,2080000,161.0,209.0,1,right,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
210,PT07M59.00S,2022-01-17T23:48:03.3Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,31,40,2022-01-17T23:48:03Z,2090000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,209.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
211,PT07M58.00S,2022-01-17T23:48:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,92.72339027595268,46.07843137254902,1610612749,31,40,2022-01-17T23:48:09Z,2100000,-20.0,16.0,1,right,MISS D. DiVincenzo cutting Layup - blocked,"[1628978, 1628381]",1610612749.0,MIL,cutting,,,DiVincenzo,D. DiVincenzo,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0,
212,PT07M58.00S,2022-01-17T23:48:04.7Z,2,REGULAR,block,,[],1628381,,,1610612749,31,40,2022-01-17T23:48:07Z,2110000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M58.00S,2022-01-17T23:48:04.7Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,31,40,2022-01-17T23:48:09Z,2120000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
214,PT07M51.00S,2022-01-17T23:48:12.0Z,2,REGULAR,3pt,Jump Shot,[],1628381,9.411957950065702,2.941176470588235,1610612737,34,40,2022-01-17T23:48:37Z,2130000,235.0,36.0,1,left,J. Collins 3PT  (4 PTS) (K. Huerter 1 AST),"[1628381, 1628989]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,23.8,Made,,,,,,,,,,4.0,,,,K. Huerter,1628989.0,1.0,,,
216,PT07M35.00S,2022-01-17T23:48:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629670,81.94809461235218,93.13725490196079,1610612749,34,40,2022-01-17T23:48:32Z,2150000,216.0,117.0,1,right,MISS J. Nwora 24' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M32.00S,2022-01-17T23:48:30.7Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,34,40,2022-01-17T23:48:32Z,2160000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
218,PT07M21.00S,2022-01-17T23:48:41.3Z,2,REGULAR,3pt,Jump Shot,[],1628381,31.882391590013142,45.34313725490196,1610612737,34,40,2022-01-17T23:48:47Z,2170000,23.0,247.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M18.00S,2022-01-17T23:48:44.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,34,40,2022-01-17T23:48:47Z,2180000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
220,PT07M12.00S,2022-01-17T23:48:51.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,74.58935611038108,83.57843137254902,1610612749,34,40,2022-01-17T23:48:56Z,2190000,168.0,186.0,1,right,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612749.0,MIL,pullup,,,DiVincenzo,D. DiVincenzo,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M08.00S,2022-01-17T23:48:55.5Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,34,40,2022-01-17T23:48:56Z,2200000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
222,PT07M04.00S,2022-01-17T23:48:59.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.40801576872536,50.0,1610612737,34,40,2022-01-17T23:49:08Z,2210000,0.0,252.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M01.00S,2022-01-17T23:49:02.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,34,40,2022-01-17T23:49:08Z,2220000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
224,PT06M55.00S,2022-01-17T23:49:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612749,34,40,2022-01-17T23:49:38Z,2230000,,,0,,J. Collins shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628381, 203507]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
226,PT06M55.00S,2022-01-17T23:49:54.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,34,40,2022-01-17T23:49:54Z,2250000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M55.00S,2022-01-17T23:49:54.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,34,40,2022-01-17T23:49:54Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,226.0,,,,,,,,,,,,,,,,,,
228,PT06M55.00S,2022-01-17T23:49:56.5Z,2,REGULAR,substitution,out,[],201568,,,1610612749,34,40,2022-01-17T23:50:02Z,2270000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M55.00S,2022-01-17T23:49:56.5Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,34,40,2022-01-17T23:50:02Z,2280000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M55.00S,2022-01-17T23:49:56.5Z,2,REGULAR,substitution,in,[],1630168,,,1610612749,34,40,2022-01-17T23:50:02Z,2290000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M55.00S,2022-01-17T23:49:56.5Z,2,REGULAR,substitution,in,[],202083,,,1610612749,34,40,2022-01-17T23:50:02Z,2300000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M55.00S,2022-01-17T23:50:23.0Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,34,41,2022-01-17T23:50:23Z,2310000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
233,PT06M40.00S,2022-01-17T23:50:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629631,28.465834428383708,76.7156862745098,1610612737,37,41,2022-01-17T23:50:45Z,2320000,-134.0,215.0,1,left,D. Hunter 25' 3PT  (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.32,Made,,,,,,,,,,5.0,,,,,,,,,
234,PT06M24.00S,2022-01-17T23:50:55.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,95.74572930354796,94.36274509803921,1610612749,37,44,2022-01-17T23:50:59Z,2330000,222.0,-13.0,1,right,P. Connaughton 3PT  (6 PTS) (G. Allen 2 AST),"[1626192, 1628960]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,22.22,Made,,,,,,,,,,6.0,,,,G. Allen,1628960.0,2.0,,,
236,PT06M09.00S,2022-01-17T23:51:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.966491458607096,51.71568627450981,1610612737,39,44,2022-01-17T23:51:15Z,2350000,-9.0,22.0,1,left,O. Okongwu alley-oop Layup (6 PTS) (T. Young 2 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,2.4,Made,,,,,,,,,,6.0,,,,T. Young,1629027.0,2.0,,,
238,PT05M56.00S,2022-01-17T23:51:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,88.64980289093299,51.71568627450981,1610612749,39,44,2022-01-17T23:51:45Z,2370000,9.0,54.0,1,right,MISS G. Antetokounmpo driving floating Shot - blocked,"[203507, 1630168]",1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,5.49,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0,
239,PT05M56.00S,2022-01-17T23:51:26.5Z,2,REGULAR,block,,[],1630168,,,1610612749,39,44,2022-01-17T23:51:29Z,2380000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M55.00S,2022-01-17T23:51:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,39,44,2022-01-17T23:51:45Z,2390000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,
241,PT05M55.00S,2022-01-17T23:51:31.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,39,44,2022-01-17T23:51:31Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M47.00S,2022-01-17T23:51:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,92.59198423127464,51.71568627450981,1610612749,39,44,2022-01-17T23:51:57Z,2410000,9.0,17.0,1,right,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M45.00S,2022-01-17T23:51:54.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,39,44,2022-01-17T23:51:57Z,2420000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,242.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
244,PT05M36.00S,2022-01-17T23:52:03.6Z,2,REGULAR,2pt,Jump Shot,[],1628989,28.991458607095925,45.09803921568628,1610612737,39,44,2022-01-17T23:52:08Z,2430000,25.0,220.0,1,left,MISS K. Huerter 22' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M34.00S,2022-01-17T23:52:05.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,44,2022-01-17T23:52:08Z,2440000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,244.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
246,PT05M29.00S,2022-01-17T23:52:11.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203507,77.08607095926413,55.63725490196079,1610612749,39,46,2022-01-17T23:52:21Z,2450000,28.0,163.0,1,right,G. Antetokounmpo 16' running pullup Jump Shot (12 PTS),[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,16.53,Made,,,,,,,,,,12.0,,,,,,,,,
247,PT05M05.00S,2022-01-17T23:52:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,4.812746386333772,49.26470588235294,1610612737,41,46,2022-01-17T23:52:40Z,2460000,4.0,-7.0,1,left,O. Okongwu alley-oop Layup (8 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,0.82,Made,,,,,,,,,,8.0,,,,T. Young,1629027.0,3.0,,,
249,PT04M54.00S,2022-01-17T23:52:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,50.245098039215684,1610612749,41,48,2022-01-17T23:52:51Z,2480000,1.0,12.0,1,right,G. Antetokounmpo driving Layup (14 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.23,Made,,,,,,,,,,14.0,,,,,,,,,
250,PT04M42.00S,2022-01-17T23:52:57.4Z,2,REGULAR,3pt,Jump Shot,[],1628381,30.305519053876477,70.09803921568627,1610612737,44,48,2022-01-17T23:53:02Z,2490000,-100.0,232.0,1,left,J. Collins 25' 3PT  (7 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.32,Made,,,,,,,,,,7.0,,,,T. Young,1629027.0,4.0,,,
252,PT04M22.00S,2022-01-17T23:53:17.4Z,2,REGULAR,2pt,Jump Shot,[],203507,93.51182654402102,73.77450980392157,1610612749,44,48,2022-01-17T23:53:23Z,2510000,119.0,8.0,1,right,MISS G. Antetokounmpo 11' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M19.00S,2022-01-17T23:53:20.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,44,48,2022-01-18T00:00:48Z,2520000,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,252.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
254,PT04M14.00S,2022-01-17T23:53:28.3Z,2,REGULAR,foul,personal,[],202083,,,1610612737,44,48,2022-01-17T23:53:34Z,2530000,,,0,,W. Matthews personal FOUL (1 PF),"[202083, 1629027]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,,,,,,,,,
256,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612737,44,48,2022-01-17T23:53:47Z,2550000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612737,44,48,2022-01-17T23:53:47Z,2560000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,out,[],203507,,,1610612737,44,48,2022-01-17T23:53:47Z,2570000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612737,44,48,2022-01-17T23:53:47Z,2580000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,in,[],203114,,,1610612737,44,48,2022-01-17T23:53:47Z,2590000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
