actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
183,PT09M21.00S,2021-12-04T01:21:41.6Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,29,31,2021-12-04T01:22:35Z,1830000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M08.00S,2021-12-04T01:23:09.1Z,2,REGULAR,3pt,Jump Shot,[],1627777,24.655059132720105,87.74509803921569,1610612755,29,34,2021-12-04T01:23:16Z,1840000,-189.0,179.0,1,left,G. Niang 26' 3PT  (3 PTS) (T. Maxey 2 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,26.03,Made,,,,,3.0,,,T. Maxey,1630178.0,2.0,,,
186,PT08M53.00S,2021-12-04T01:23:23.9Z,2,REGULAR,3pt,Jump Shot,[],201568,67.36202365308804,54.41176470588235,1610612737,32,34,2021-12-04T01:23:30Z,1860000,22.0,254.0,1,right,D. Gallinari 25' 3PT pullup (9 PTS),[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,,,,,25.53,Made,,,,,9.0,,,,,,,,
187,PT08M37.00S,2021-12-04T01:23:41.4Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612755,32,34,2021-12-04T01:24:07Z,1870000,,,0,,J. Collins shooting personal FOUL (1 PF) (Milton 2 FT),"[1628381, 1629003]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,1628159.0,1.0,0.0,Milton,1629003.0,,,,,,,,,,,,,,,
189,PT08M37.00S,2021-12-04T01:24:08.8Z,2,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,32,35,2021-12-04T01:24:25Z,1890000,,,0,,S. Milton Free Throw 1 of 2 (5 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
190,PT08M37.00S,2021-12-04T01:24:08.8Z,2,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,32,35,2021-12-04T01:24:25Z,1900000,,,0,,MISS S. Milton Free Throw 2 of 2,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,Missed,,,,,,,,,,,,,
191,PT08M35.00S,2021-12-04T01:24:10.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,32,35,2021-12-04T01:24:25Z,1910000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,,,
192,PT08M14.00S,2021-12-04T01:24:45.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,91.40932982917214,52.450980392156865,1610612737,34,35,2021-12-04T01:24:54Z,1920000,12.0,28.0,1,right,D. Wright cutting Layup (2 PTS) (D. Gallinari 2 AST),"[1626153, 201568]",1610612737.0,ATL,cutting,,,Wright,D. Wright,,,,,,,,,,3.09,Made,,,,,2.0,,,D. Gallinari,201568.0,2.0,,,
194,PT07M52.00S,2021-12-04T01:25:11.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,34,35,2021-12-04T01:25:11Z,1940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M52.00S,2021-12-04T01:25:13.5Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,34,35,2021-12-04T01:25:17Z,1950000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M52.00S,2021-12-04T01:25:13.5Z,2,REGULAR,substitution,in,[],203552,,,1610612755,34,35,2021-12-04T01:25:17Z,1960000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M45.00S,2021-12-04T01:25:34.3Z,2,REGULAR,2pt,Jump Shot,[],203552,20.71287779237845,38.48039215686275,1610612755,34,35,2021-12-04T01:25:45Z,1970000,58.0,142.0,1,left,MISS S. Curry 15' driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,,,,,,15.34,Missed,,,,,,,,,,,,,
198,PT07M45.00S,2021-12-04T01:25:34.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,34,35,2021-12-04T01:25:45Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,
199,PT07M45.00S,2021-12-04T01:25:39.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,34,35,2021-12-04T01:25:39Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M27.00S,2021-12-04T01:26:06.5Z,2,REGULAR,turnover,bad pass,[],101150,,,1610612737,34,35,2021-12-04T01:26:12Z,2000000,,,0,,L. Williams bad pass TURNOVER (4 TO),"[101150, 1627777]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,4.0,Niang,1627777.0
201,PT07M27.00S,2021-12-04T01:26:06.5Z,2,REGULAR,steal,,[],1627777,,,1610612755,34,35,2021-12-04T01:26:08Z,2010000,,,0,,G. Niang STEAL (2 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M18.00S,2021-12-04T01:26:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,5.995400788436268,49.01960784313725,1610612755,34,35,2021-12-04T01:26:27Z,2020000,5.0,4.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,,,,,,0.63,Missed,,,,,,,,,,,,,
203,PT07M16.00S,2021-12-04T01:26:18.2Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,34,35,2021-12-04T01:26:27Z,2030000,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,202.0,4.0,3.0,1.0,,,,,,,,,
204,PT07M11.00S,2021-12-04T01:26:24.5Z,2,REGULAR,foul,personal,['2freethrow'],203552,,,1610612737,34,35,2021-12-04T01:26:49Z,2040000,,,0,,S. Curry shooting personal FOUL (2 PF) (Collins 2 FT),"[203552, 1628381]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,1628159.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
206,PT07M11.00S,2021-12-04T01:26:50.5Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,35,35,2021-12-04T01:27:17Z,2060000,,,0,,J. Collins Free Throw 1 of 2 (1 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
207,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,35,35,2021-12-04T01:27:01Z,2070000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,out,[],201568,,,1610612737,35,35,2021-12-04T01:27:01Z,2080000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,out,[],203083,,,1610612737,35,35,2021-12-04T01:27:01Z,2090000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,35,35,2021-12-04T01:27:01Z,2100000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,35,35,2021-12-04T01:27:01Z,2110000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M11.00S,2021-12-04T01:26:51.4Z,2,REGULAR,substitution,in,[],203954,,,1610612737,35,35,2021-12-04T01:27:01Z,2120000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M11.00S,2021-12-04T01:26:50.5Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,35,35,2021-12-04T01:27:17Z,2130000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Missed,,,,,,,,,,,,,
214,PT07M09.00S,2021-12-04T01:26:52.5Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,35,35,2021-12-04T01:27:17Z,2140000,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,
215,PT06M49.00S,2021-12-04T01:27:34.5Z,2,REGULAR,2pt,Jump Shot,[],203954,26.62614980289093,54.90196078431373,1610612755,35,35,2021-12-04T01:27:41Z,2150000,-25.0,198.0,1,left,MISS J. Embiid 19' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,,,,,,19.93,Missed,,,,,,,,,,,,,
216,PT06M46.00S,2021-12-04T01:27:37.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,35,35,2021-12-04T01:27:41Z,2160000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,
217,PT06M35.00S,2021-12-04T01:27:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612737,35,35,2021-12-04T01:28:08Z,2170000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Young 2 FT),"[1629680, 1629027]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,2714.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
219,PT06M35.00S,2021-12-04T01:28:16.7Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,36,35,2021-12-04T01:28:16Z,2190000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
220,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,out,[],101150,,,1610612737,36,35,2021-12-04T01:28:24Z,2200000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,out,[],203524,,,1610612737,36,35,2021-12-04T01:28:24Z,2210000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,36,35,2021-12-04T01:28:24Z,2220000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,36,35,2021-12-04T01:28:24Z,2230000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,in,[],201568,,,1610612737,36,35,2021-12-04T01:28:24Z,2240000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M35.00S,2021-12-04T01:28:17.5Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,36,35,2021-12-04T01:28:24Z,2250000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M35.00S,2021-12-04T01:28:32.3Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,37,35,2021-12-04T01:28:32Z,2260000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
227,PT06M14.00S,2021-12-04T01:28:54.8Z,2,REGULAR,2pt,Jump Shot,[],203552,4.02431011826544,27.450980392156865,1610612755,37,35,2021-12-04T01:29:01Z,2270000,113.0,-15.0,1,left,MISS S. Curry 11' driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,,,,,,11.37,Missed,,,,,,,,,,,,,
228,PT06M11.00S,2021-12-04T01:28:57.8Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,37,35,2021-12-04T01:29:01Z,2280000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:2),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,
229,PT06M05.00S,2021-12-04T01:29:03.4Z,2,REGULAR,3pt,Jump Shot,[],1627789,84.57621550591328,95.58823529411765,1610612737,37,35,2021-12-04T01:29:14Z,2290000,228.0,92.0,1,right,MISS T. Luwawu-Cabarrot 24' pullup 3PT,[1627789],1610612737.0,ATL,pullup,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,24.6,Missed,,,,,,,,,,,,,
230,PT06M03.00S,2021-12-04T01:29:06.6Z,2,REGULAR,rebound,offensive,[],201568,,,1610612737,37,35,2021-12-04T01:29:06Z,2300000,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,229.0,3.0,2.0,1.0,,,,,,,,,
231,PT06M00.00S,2021-12-04T01:29:09.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201568,88.25558475689881,86.02941176470588,1610612737,37,35,2021-12-04T01:29:19Z,2310000,180.0,58.0,1,right,MISS D. Gallinari 18' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,18.92,Missed,,,,,,,,,,,,,
232,PT05M57.00S,2021-12-04T01:29:12.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,35,2021-12-04T01:29:19Z,2320000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,231.0,6.0,5.0,1.0,,,,,,,,,
233,PT05M45.00S,2021-12-04T01:29:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629680,30.56833114323259,31.372549019607842,1610612755,37,35,2021-12-04T01:29:31Z,2330000,93.0,235.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,25.26,Missed,,,,,,,,,,,,,
234,PT05M42.00S,2021-12-04T01:29:26.7Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,37,35,2021-12-04T01:29:31Z,2340000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:3),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,
235,PT05M25.00S,2021-12-04T01:29:45.2Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612737,37,35,2021-12-04T01:30:14Z,2350000,,,0,,G. Niang shooting personal FOUL (2 PF) (Gallinari 2 FT),"[1627777, 201568]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,204059.0,2.0,0.0,Gallinari,201568.0,,,,,,,,,,,,,,,
237,PT05M25.00S,2021-12-04T01:30:23.3Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,38,35,2021-12-04T01:30:23Z,2370000,,,0,,D. Gallinari Free Throw 1 of 2 (10 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
238,PT05M25.00S,2021-12-04T01:30:24.3Z,2,REGULAR,substitution,out,[],1630178,,,1610612737,38,35,2021-12-04T01:30:30Z,2380000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M25.00S,2021-12-04T01:30:24.3Z,2,REGULAR,substitution,out,[],1629680,,,1610612737,38,35,2021-12-04T01:30:30Z,2390000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M25.00S,2021-12-04T01:30:24.3Z,2,REGULAR,substitution,in,[],1629003,,,1610612737,38,35,2021-12-04T01:30:30Z,2400000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M25.00S,2021-12-04T01:30:24.3Z,2,REGULAR,substitution,in,[],201980,,,1610612737,38,35,2021-12-04T01:30:30Z,2410000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M25.00S,2021-12-04T01:30:43.7Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,39,35,2021-12-04T01:30:43Z,2420000,,,0,,D. Gallinari Free Throw 2 of 2 (11 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
243,PT05M12.00S,2021-12-04T01:30:58.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,6.521024967148489,50.49019607843137,1610612755,39,37,2021-12-04T01:31:08Z,2430000,-2.0,9.0,1,left,J. Embiid cutting DUNK (10 PTS) (G. Niang 2 AST),"[203954, 1627777]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,,,,,,0.91,Made,,,,,10.0,,,G. Niang,1627777.0,2.0,,,
245,PT05M00.00S,2021-12-04T01:31:09.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,57.24375821287779,49.754901960784316,1610612737,42,37,2021-12-04T01:31:18Z,2450000,-1.0,349.0,1,right,T. Young 34' 3PT pullup (11 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,34.94,Made,,,,,11.0,,,,,,,,
246,PT04M47.00S,2021-12-04T01:31:24.2Z,2,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612755,42,37,2021-12-04T01:31:33Z,2460000,,,0,,G. Niang bad pass out-of-bounds TURNOVER (1 TO),[1627777],1610612755.0,PHI,bad pass,,,Niang,G. Niang,,,,,204059.0,,,,,,,,,,,,,,,,,1.0,,
247,PT04M40.00S,2021-12-04T01:31:39.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,42,37,2021-12-04T01:31:39Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M22.00S,2021-12-04T01:32:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201568,89.17542706964521,55.14705882352941,1610612737,44,37,2021-12-04T01:32:17Z,2480000,26.0,49.0,1,right,D. Gallinari Layup (13 PTS) (T. Young 4 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,5.56,Made,,,,,13.0,,,T. Young,1629027.0,4.0,,,
250,PT03M58.00S,2021-12-04T01:32:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.995400788436268,51.470588235294116,1610612755,44,39,2021-12-04T01:32:39Z,2500000,-7.0,4.0,1,left,J. Embiid Layup (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,0.84,Made,,,,,12.0,,,,,,,,
251,PT03M43.00S,2021-12-04T01:32:48.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,95.74572930354796,3.9215686274509802,1610612737,44,39,2021-12-04T01:32:58Z,2510000,-230.0,-13.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,23.07,Missed,,,,,,,,,,,,,
252,PT03M40.00S,2021-12-04T01:32:51.4Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,44,39,2021-12-04T01:32:58Z,2520000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,
253,PT03M37.00S,2021-12-04T01:32:57.2Z,2,REGULAR,foul,personal,[],1627789,,,1610612755,44,39,2021-12-04T01:33:06Z,2530000,,,0,,T. Luwawu-Cabarrot personal FOUL (3 PF),"[1627789, 203552]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,2714.0,3.0,0.0,Curry,203552.0,,,,,,,,,,,,,,,
255,PT03M37.00S,2021-12-04T01:33:09.0Z,2,REGULAR,substitution,out,[],201568,,,1610612755,44,39,2021-12-04T01:33:12Z,2550000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M37.00S,2021-12-04T01:33:09.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612755,44,39,2021-12-04T01:33:12Z,2560000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M37.00S,2021-12-04T01:33:09.0Z,2,REGULAR,substitution,out,[],1627789,,,1610612755,44,39,2021-12-04T01:33:25Z,2570000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M37.00S,2021-12-04T01:33:09.0Z,2,REGULAR,substitution,in,[],1626153,,,1610612755,44,39,2021-12-04T01:33:25Z,2580000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M26.00S,2021-12-04T01:33:49.3Z,2,REGULAR,3pt,Jump Shot,[],1627777,31.35676741130092,48.77450980392157,1610612755,44,39,2021-12-04T01:33:56Z,2590000,6.0,242.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,24.24,Missed,,,,,,,,,,,,,
260,PT03M22.00S,2021-12-04T01:33:53.3Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,44,39,2021-12-04T01:33:56Z,2600000,,,0,,D. Wright REBOUND (Off:1 Def:4),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,259.0,5.0,4.0,1.0,,,,,,,,,
261,PT03M11.00S,2021-12-04T01:34:03.1Z,2,REGULAR,3pt,Jump Shot,[],1629027,68.28186596583443,43.627450980392155,1610612737,47,39,2021-12-04T01:34:09Z,2610000,-32.0,246.0,1,right,T. Young 24' 3PT step back (14 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,24.78,Made,,,,,14.0,,,,,,,,
262,PT02M58.00S,2021-12-04T01:34:17.1Z,2,REGULAR,turnover,lost ball,[],201980,,,1610612755,47,39,2021-12-04T01:34:43Z,2620000,,,0,,D. Green lost ball TURNOVER (1 TO),"[201980, 1628381]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Collins,1628381.0
263,PT02M58.00S,2021-12-04T01:34:17.1Z,2,REGULAR,steal,,[],1628381,,,1610612737,47,39,2021-12-04T01:34:43Z,2630000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M54.00S,2021-12-04T01:34:23.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,47,39,2021-12-04T01:34:23Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M54.00S,2021-12-04T01:34:29.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,47,39,2021-12-04T01:34:29Z,2650000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M54.00S,2021-12-04T01:36:40.0Z,2,REGULAR,substitution,out,[],1629003,,,1610612737,47,39,2021-12-04T01:37:41Z,2660000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M54.00S,2021-12-04T01:36:40.0Z,2,REGULAR,substitution,in,[],1629680,,,1610612737,47,39,2021-12-04T01:37:41Z,2670000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M40.00S,2021-12-04T01:38:19.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,89.96386333771353,64.4607843137255,1610612737,47,39,2021-12-04T01:38:27Z,2680000,72.0,42.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,8.35,Missed,,,,,,,,,,,,,
269,PT02M37.00S,2021-12-04T01:38:22.9Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,47,39,2021-12-04T01:38:27Z,2690000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,268.0,4.0,3.0,1.0,,,,,,,,,
270,PT02M37.00S,2021-12-04T01:38:23.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,89.70105124835742,47.05882352941176,1610612737,47,39,2021-12-04T01:38:31Z,2700000,-15.0,44.0,1,right,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,4.67,Missed,,,,,,,,,,,,,
