actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
177,PT09M45.00S,2022-03-19T00:09:20.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,76.2976346911958,54.166666666666664,1610612763,41,32,2022-03-19T00:24:16Z,1770000,21.0,170.0,1,right,MISS D. Brooks 17' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,,,,17.16,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
178,PT09M42.00S,2022-03-19T00:09:23.2Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,41,32,2022-03-19T00:24:16Z,1780000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
181,PT09M31.00S,2022-03-19T00:09:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,9.017739816031538,48.77450980392157,1610612737,41,32,2022-03-19T00:22:19Z,1810000,6.0,32.0,1,left,MISS O. Okongwu cutting Layup - blocked,"[1630168, 1628991]",1610612737.0,ATL,cutting,,,,,,3.29,Missed,Okongwu,O. Okongwu,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,,
182,PT09M31.00S,2022-03-19T00:09:35.9Z,2,REGULAR,block,,[],1628991,,,1610612737,41,32,2022-03-19T00:09:38Z,1820000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
183,PT09M29.00S,2022-03-19T00:09:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,41,32,2022-03-19T00:25:59Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,
184,PT09M29.00S,2022-03-19T00:09:41.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,41,32,2022-03-19T00:26:09Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M26.00S,2022-03-19T00:11:01.9Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612737,41,32,2022-03-19T00:14:01Z,1850000,,,0,,D. Brooks flagrant-type-1 personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628415, 203992]",1610612763.0,MEM,flagrant-type-1,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,1198.0,1.0,0.0,Bogdanovic,203992.0,
187,PT09M26.00S,2022-03-19T00:11:12.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612737,41,32,2022-03-19T00:12:28Z,1870000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,Common Foul to Flagrant 1
188,PT09M26.00S,2022-03-19T00:13:03.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203992,,,1610612737,42,32,2022-03-19T00:13:34Z,1880000,,,0,,B. Bogdanovic flagrant Free Throw 1 of 2 (5 PTS),[203992],1610612737.0,ATL,flagrant,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,5.0,,,,,,,,,
189,PT09M26.00S,2022-03-19T00:13:03.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203992,,,1610612737,43,32,2022-03-19T00:13:34Z,1890000,,,0,,B. Bogdanovic flagrant Free Throw 2 of 2 (6 PTS),[203992],1610612737.0,ATL,flagrant,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,6.0,,,,,,,,,
190,PT09M07.00S,2022-03-19T00:13:49.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201568,28.33442838370565,47.30392156862745,1610612737,43,32,2022-03-19T00:13:56Z,1900000,13.0,214.0,1,left,MISS D. Gallinari 21' fadeaway Shot - blocked,"[201568, 1629634]",1610612737.0,ATL,fadeaway,,,,,,21.42,Missed,Gallinari,D. Gallinari,,,,,,,,Clarke,1629634.0,,,,,,,,,,
191,PT09M07.00S,2022-03-19T00:13:49.5Z,2,REGULAR,block,,[],1629634,,,1610612737,43,32,2022-03-19T00:13:52Z,1910000,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
192,PT09M03.00S,2022-03-19T00:13:53.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,43,32,2022-03-19T00:13:56Z,1920000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,,,,,,Jones,T. Jones,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
193,PT08M56.00S,2022-03-19T00:14:02.1Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612763,43,32,2022-03-19T00:14:23Z,1930000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Clarke 2 FT),"[203992, 1629634]",1610612737.0,ATL,shooting,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,1198.0,2.0,0.0,Clarke,1629634.0,
195,PT08M56.00S,2022-03-19T00:14:25.0Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,43,33,2022-03-19T00:14:40Z,1950000,,,0,,B. Clarke Free Throw 1 of 2 (5 PTS),[1629634],1610612763.0,MEM,,,,,,,,Made,Clarke,B. Clarke,,,,,,,,,,5.0,,,,,,,,,
196,PT08M56.00S,2022-03-19T00:14:25.0Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,43,33,2022-03-19T00:14:40Z,1960000,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,,,,,Missed,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
197,PT08M54.00S,2022-03-19T00:14:27.0Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,43,33,2022-03-19T00:14:40Z,1970000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
198,PT08M40.00S,2022-03-19T00:14:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,5.206964520367937,52.450980392156865,1610612737,43,33,2022-03-19T00:14:58Z,1980000,-12.0,-4.0,1,left,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,,,,1.28,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
199,PT08M36.00S,2022-03-19T00:14:56.9Z,2,REGULAR,rebound,offensive,[],101150,,,1610612737,43,33,2022-03-19T00:14:58Z,1990000,,,0,,L. Williams REBOUND (Off:1 Def:1),[101150],1610612737.0,ATL,,,,,,,,,Williams,L. Williams,198.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
200,PT08M35.00S,2022-03-19T00:14:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",101150,5.075558475689881,49.01960784313725,1610612737,45,33,2022-03-19T00:18:44Z,2000000,5.0,-5.0,1,left,L. Williams putback Layup (2 PTS),[101150],1610612737.0,ATL,putback,,,,,,0.69,Made,Williams,L. Williams,,,,,,,,,,2.0,,,,,,,,,
201,PT08M18.00S,2022-03-19T00:15:14.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,71.43561103810775,22.058823529411764,1610612763,45,36,2022-03-19T00:19:03Z,2010000,-140.0,216.0,1,right,D. Brooks 25' 3PT pullup (7 PTS) (B. Clarke 1 AST),"[1628415, 1629634]",1610612763.0,MEM,pullup,,,,,,25.72,Made,Brooks,D. Brooks,,,,,,,,,,7.0,B. Clarke,1629634.0,1.0,,,,,,
203,PT08M08.00S,2022-03-19T00:15:27.6Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,45,36,2022-03-19T00:15:39Z,2030000,,,0,,O. Okongwu off-the-ball offensive FOUL (1 PF),"[1630168, 1628415]",1610612737.0,ATL,off-the-ball,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,2714.0,1.0,0.0,Brooks,1628415.0,
205,PT08M08.00S,2022-03-19T00:15:27.6Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,45,36,2022-03-19T00:15:27Z,2050000,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,,,,,1.0,,,,,,,,,2714.0,,,,,
206,PT07M59.00S,2022-03-19T00:15:54.1Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,45,36,2022-03-19T00:20:22Z,2060000,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 1627789]",1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,2714.0,2.0,0.0,Luwawu-Cabarrot,1627789.0,
208,PT07M59.00S,2022-03-19T00:15:54.1Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,45,36,2022-03-19T00:15:54Z,2080000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.0,,,,,,,,,2714.0,,,,,
209,PT07M42.00S,2022-03-19T00:16:21.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201568,18.610381077529567,83.08823529411765,1610612737,47,36,2022-03-19T00:16:43Z,2090000,-165.0,122.0,1,left,D. Gallinari 20' Jump Shot (5 PTS) (T. Luwawu-Cabarrot 1 AST),"[201568, 1627789]",1610612737.0,ATL,,,,,,,20.58,Made,Gallinari,D. Gallinari,,,,,,,,,,5.0,T. Luwawu-Cabarrot,1627789.0,1.0,,,,,,
211,PT07M41.00S,2022-03-19T00:16:34.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,47,36,2022-03-19T00:16:34Z,2110000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M41.00S,2022-03-19T00:18:39.6Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,47,36,2022-03-19T00:18:59Z,2120000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
213,PT07M41.00S,2022-03-19T00:18:39.6Z,2,REGULAR,substitution,in,[],203500,,,1610612763,47,36,2022-03-19T00:18:59Z,2130000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,
214,PT07M28.00S,2022-03-19T00:19:34.3Z,2,REGULAR,3pt,Jump Shot,[],1628991,75.50919842312747,86.76470588235294,1610612763,47,36,2022-03-19T00:19:39Z,2140000,184.0,178.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,,,,25.57,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
215,PT07M25.00S,2022-03-19T00:19:37.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,47,36,2022-03-19T00:19:39Z,2150000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,,,,,,Bogdanovic,B. Bogdanovic,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
216,PT07M02.00S,2022-03-19T00:20:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,15.456636005256241,56.86274509803921,1610612737,49,36,2022-03-19T00:20:11Z,2160000,-34.0,93.0,1,left,D. Gallinari 9' driving finger roll Layup (7 PTS),[201568],1610612737.0,ATL,driving finger roll,,,,,,9.89,Made,Gallinari,D. Gallinari,,,,,,,,,,7.0,,,,,,,,,
217,PT06M46.00S,2022-03-19T00:20:16.2Z,2,REGULAR,3pt,Jump Shot,[],1626145,69.20170827858082,26.47058823529412,1610612763,49,36,2022-03-19T00:20:21Z,2170000,-118.0,237.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,,,,26.46,Missed,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
218,PT06M42.00S,2022-03-19T00:20:20.2Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,49,36,2022-03-19T00:20:21Z,2180000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,217.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
219,PT06M34.00S,2022-03-19T00:20:29.7Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612737,49,36,2022-03-19T00:20:54Z,2190000,,,0,,D. Melton shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629001, 203992]",1610612763.0,MEM,shooting,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,1627529.0,2.0,0.0,Bogdanovic,203992.0,
221,PT06M34.00S,2022-03-19T00:20:59.4Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,50,36,2022-03-19T00:20:59Z,2210000,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[203992],1610612737.0,ATL,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,7.0,,,,,,,,,
222,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,out,[],1627789,,,1610612737,50,36,2022-03-19T00:21:13Z,2220000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,,,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,
223,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,50,36,2022-03-19T00:21:13Z,2230000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,
224,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,out,[],1626145,,,1610612737,50,36,2022-03-19T00:21:13Z,2240000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,out,[],1628415,,,1610612737,50,36,2022-03-19T00:21:13Z,2250000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
226,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,50,36,2022-03-19T00:21:13Z,2260000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,in,[],203991,,,1610612737,50,36,2022-03-19T00:21:13Z,2270000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612737,50,36,2022-03-19T00:21:13Z,2280000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
229,PT06M34.00S,2022-03-19T00:21:01.3Z,2,REGULAR,substitution,in,[],1629630,,,1610612737,50,36,2022-03-19T00:21:13Z,2290000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2022-03-19T00:21:28.2Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,50,36,2022-03-19T00:21:28Z,2300000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[203992],1610612737.0,ATL,,,,,,,,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
231,PT06M32.00S,2022-03-19T00:21:29.3Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,50,36,2022-03-19T00:21:29Z,2310000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,,,,,,Melton,D. Melton,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
232,PT06M20.00S,2022-03-19T00:21:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.24901445466492,49.26470588235294,1610612763,50,36,2022-03-19T00:21:47Z,2320000,-4.0,11.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,,,,1.16,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2022-03-19T00:21:45.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,50,36,2022-03-19T00:21:45Z,2330000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,232.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
234,PT06M16.00S,2022-03-19T00:21:47.5Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612737,50,36,2022-03-19T00:22:08Z,2340000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Bogdanovic 2 FT),"[1628991, 203992]",1610612763.0,MEM,shooting,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1198.0,3.0,0.0,Bogdanovic,203992.0,
236,PT06M16.00S,2022-03-19T00:22:15.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203992,,,1610612737,51,36,2022-03-19T00:27:41Z,2360000,,,0,,B. Bogdanovic Free Throw 1 of 2 (8 PTS),[203992],1610612737.0,ATL,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,8.0,,,,,,,,,
243,PT06M16.00S,2022-03-19T00:22:15.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203992,,,1610612737,52,36,2022-03-19T00:27:41Z,2365000,,,0,,B. Bogdanovic Free Throw 2 of 2 (9 PTS),[203992],1610612737.0,ATL,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,9.0,,,,,,,,,
237,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,out,[],101150,,,1610612763,52,36,2022-03-19T00:27:41Z,2370000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,,,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,
238,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,52,36,2022-03-19T00:27:41Z,2380000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
239,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,52,36,2022-03-19T00:27:41Z,2390000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
240,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,in,[],1626153,,,1610612763,52,36,2022-03-19T00:27:41Z,2400000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,,,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,in,[],203937,,,1610612763,52,36,2022-03-19T00:27:41Z,2410000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
242,PT06M16.00S,2022-03-19T00:22:16.1Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,52,36,2022-03-19T00:27:41Z,2420000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
244,PT05M55.00S,2022-03-19T00:23:01.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203500,91.01511169513797,57.59803921568627,1610612763,52,36,2022-03-19T00:25:45Z,2425000,38.0,32.0,1,right,MISS S. Adams driving Hook,[203500],1610612763.0,MEM,driving,,,,,,4.97,Missed,Adams,S. Adams,,,,,,,,,,,,,,,,,,,
245,PT05M54.00S,2022-03-19T00:23:02.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,52,36,2022-03-19T00:25:45Z,2427500,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2022-03-19T00:23:07.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,52,36,2022-03-19T00:23:07Z,2460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M54.00S,2022-03-19T00:23:08.6Z,2,REGULAR,substitution,out,[],201568,,,1610612763,52,36,2022-03-19T00:23:18Z,2470000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,
248,PT05M54.00S,2022-03-19T00:23:08.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612763,52,36,2022-03-19T00:23:18Z,2480000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
249,PT05M49.00S,2022-03-19T00:23:37.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203500,78.66294349540078,27.205882352941174,1610612763,52,36,2022-03-19T00:23:42Z,2490000,-114.0,148.0,1,right,MISS S. Adams 18' Jump Shot,[203500],1610612763.0,MEM,,,,,,,18.69,Missed,Adams,S. Adams,,,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2022-03-19T00:23:40.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,52,36,2022-03-19T00:23:40Z,2500000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,,,,,,Bogdanovic,B. Bogdanovic,249.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
251,PT05M36.00S,2022-03-19T00:23:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.732588699080158,49.26470588235294,1610612737,54,36,2022-03-19T00:23:56Z,2510000,4.0,1.0,1,left,C. Capela alley-oop Layup (8 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,alley-oop,,,,,,0.4,Made,Capela,C. Capela,,,,,,,,,,8.0,B. Bogdanovic,203992.0,1.0,,,,,,
253,PT05M35.00S,2022-03-19T00:23:57.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,54,36,2022-03-19T00:23:57Z,2530000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M22.00S,2022-03-19T00:27:00.1Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,54,36,2022-03-19T00:27:04Z,2540000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1626153]",1610612763.0,MEM,,,,,,,,,Morant,J. Morant,,,,,2.0,Wright,1626153.0,,,,,,,,,,,,
255,PT05M22.00S,2022-03-19T00:27:00.1Z,2,REGULAR,steal,,[],1626153,,,1610612737,54,36,2022-03-19T00:27:02Z,2550000,,,0,,D. Wright STEAL (4 STL),[1626153],1610612737.0,ATL,,,,,,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,
256,PT05M12.00S,2022-03-19T00:27:15.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612737,54,36,2022-03-19T00:27:40Z,2560000,,,0,,J. Morant personal FOUL (1 PF) (Hunter 2 FT),"[1629630, 1629631]",1610612763.0,MEM,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,1627529.0,1.0,0.0,Hunter,1629631.0,
258,PT05M12.00S,2022-03-19T00:27:41.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,54,36,2022-03-19T00:27:41Z,2580000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,,,,,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
259,PT05M12.00S,2022-03-19T00:27:41.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,54,36,2022-03-19T00:27:41Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,,
260,PT05M12.00S,2022-03-19T00:27:55.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,55,36,2022-03-19T00:27:55Z,2600000,,,0,,D. Hunter Free Throw 2 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,,,,,Made,Hunter,D. Hunter,,,,,,,,,,5.0,,,,,,,,,
261,PT04M58.00S,2022-03-19T00:28:10.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203937,93.11760840998686,50.0,1610612763,55,38,2022-03-19T00:28:14Z,2610000,0.0,12.0,1,right,K. Anderson DUNK (5 PTS) (D. Bane 1 AST),"[203937, 1630217]",1610612763.0,MEM,,,,,,,1.22,Made,Anderson,K. Anderson,,,,,,,,,,5.0,D. Bane,1630217.0,1.0,,,,,,
263,PT04M38.00S,2022-03-19T00:28:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,6.1268068331143235,41.911764705882355,1610612737,55,38,2022-03-19T00:28:41Z,2630000,40.0,5.0,1,left,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,,,,4.07,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
264,PT04M38.00S,2022-03-19T00:28:34.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,55,38,2022-03-19T00:28:34Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,263.0,,,,,,,,,,,,,,,,,,
265,PT04M38.00S,2022-03-19T00:28:36.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,55,38,2022-03-19T00:28:36Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M36.00S,2022-03-19T00:28:53.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,27.414586070959263,79.41176470588235,1610612737,58,38,2022-03-19T00:28:59Z,2660000,-147.0,205.0,1,left,B. Bogdanovic 25' 3PT  (12 PTS) (D. Wright 4 AST),"[203992, 1626153]",1610612737.0,ATL,,,,,,,25.25,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,12.0,D. Wright,1626153.0,4.0,,,,,,
