actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
186,PT11M02.00S,2021-11-02T00:11:56.9Z,2,REGULAR,turnover,bad pass,[],203476,,,1610612737,36,26,2021-11-02T00:12:03Z,1830000,,,0,,G. Dieng bad pass TURNOVER (1 TO),"[203476, 203915]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
187,PT11M02.00S,2021-11-02T00:11:56.9Z,2,REGULAR,steal,,[],203915,,,1610612764,36,26,2021-11-02T00:11:58Z,1840000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M59.00S,2021-11-02T00:11:59.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.863994743758213,49.50980392156863,1610612764,36,28,2021-11-02T00:12:09Z,1850000,2.0,3.0,1,left,D. Avdija running DUNK (2 PTS) (S. Dinwiddie 4 AST),"[1630166, 203915]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,0.36,Made,,,,,2.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,
190,PT10M36.00S,2021-11-02T00:12:23.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,71.96123521681997,22.30392156862745,1610612737,39,28,2021-11-02T00:12:28Z,1870000,-138.0,211.0,1,right,C. Reddish 25' 3PT step back (5 PTS) (D. Wright 1 AST),"[1629629, 1626153]",1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,25.25,Made,,,,,5.0,D. Wright,1626153.0,1.0,,,,,,,,,,
192,PT10M23.00S,2021-11-02T00:12:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.886333771353483,49.754901960784316,1610612764,39,28,2021-11-02T00:12:45Z,1890000,1.0,31.0,1,left,MISS D. Gafford Layup - blocked,"[1629655, 203476]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,3.1,Missed,,,,,,,,,Dieng,203476.0,,,,,,,,
193,PT10M23.00S,2021-11-02T00:12:36.2Z,2,REGULAR,block,,[],203476,,,1610612764,39,28,2021-11-02T00:12:40Z,1900000,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M15.00S,2021-11-02T00:12:44.2Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,39,28,2021-11-02T00:12:45Z,1910000,,,0,,D. Gafford REBOUND (Off:3 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,192.0,4.0,1.0,3.0,,,,,,,,,,,,,,
195,PT10M15.00S,2021-11-02T00:12:43.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612764,39,30,2021-11-02T00:12:43Z,1920000,0.0,0.0,1,left,D. Gafford putback DUNK (4 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
196,PT10M08.00S,2021-11-02T00:12:50.9Z,2,REGULAR,2pt,Jump Shot,[],203476,76.95466491458606,75.0,1610612737,39,30,2021-11-02T00:12:55Z,1930000,125.0,164.0,1,right,MISS G. Dieng 20' Jump Shot,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,20.63,Missed,,,,,,,,,,,,,,,,,,
197,PT10M06.00S,2021-11-02T00:12:52.9Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,39,30,2021-11-02T00:12:55Z,1940000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT09M57.00S,2021-11-02T00:13:01.8Z,2,REGULAR,3pt,Jump Shot,[],1630166,7.046649145860711,96.07843137254902,1610612764,39,33,2021-11-02T00:13:06Z,1950000,-230.0,14.0,1,left,D. Avdija 3PT  (5 PTS) (S. Dinwiddie 5 AST),"[1630166, 203915]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.08,Made,,,,,5.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,
200,PT09M46.00S,2021-11-02T00:13:16.7Z,2,REGULAR,foul,personal,[],1630166,,,1610612737,39,33,2021-11-02T00:13:24Z,1970000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 101150]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Williams,101150.0,,,
202,PT09M46.00S,2021-11-02T00:13:25.1Z,2,REGULAR,substitution,out,[],203476,,,1610612737,39,33,2021-11-02T00:13:30Z,1990000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M46.00S,2021-11-02T00:13:25.1Z,2,REGULAR,substitution,out,[],1630166,,,1610612737,39,33,2021-11-02T00:13:30Z,2000000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M46.00S,2021-11-02T00:13:25.1Z,2,REGULAR,substitution,in,[],203991,,,1610612737,39,33,2021-11-02T00:13:30Z,2010000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M46.00S,2021-11-02T00:13:25.1Z,2,REGULAR,substitution,in,[],203484,,,1610612737,39,33,2021-11-02T00:13:30Z,2020000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M38.00S,2021-11-02T00:13:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612737,39,33,2021-11-02T00:14:13Z,2030000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Reddish 2 FT),"[1629655, 1629629]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Reddish,1629629.0,,,
208,PT09M38.00S,2021-11-02T00:14:13.9Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612737,40,33,2021-11-02T00:14:13Z,2050000,,,0,,C. Reddish Free Throw 1 of 2 (6 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
209,PT09M38.00S,2021-11-02T00:14:14.7Z,2,REGULAR,substitution,out,[],1629655,,,1610612737,40,33,2021-11-02T00:14:18Z,2060000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M38.00S,2021-11-02T00:14:14.7Z,2,REGULAR,substitution,in,[],1626149,,,1610612737,40,33,2021-11-02T00:14:18Z,2070000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M38.00S,2021-11-02T00:14:31.4Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612737,41,33,2021-11-02T00:14:31Z,2080000,,,0,,C. Reddish Free Throw 2 of 2 (7 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
212,PT09M29.00S,2021-11-02T00:14:44.1Z,2,REGULAR,turnover,out-of-bounds,[],1628988,,,1610612764,41,33,2021-11-02T00:14:55Z,2090000,,,0,,A. Holiday bad pass out-of-bounds TURNOVER (1 TO),[1628988],1610612764.0,WAS,bad pass,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,
213,PT09M20.00S,2021-11-02T00:14:59.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,87.46714848883047,39.950980392156865,1610612737,41,33,2021-11-02T00:15:05Z,2100000,-50.0,65.0,1,right,MISS L. Williams 8' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,8.24,Missed,,,,,,,,,,,,,,,,,,
214,PT09M17.00S,2021-11-02T00:15:02.9Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,41,33,2021-11-02T00:15:05Z,2110000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT09M14.00S,2021-11-02T00:15:06.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,28.991458607095925,28.921568627450984,1610612764,41,33,2021-11-02T00:15:25Z,2120000,105.0,220.0,1,left,MISS K. Caldwell-Pope 24' running pullup 3PT,[203484],1610612764.0,WAS,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
216,PT09M11.00S,2021-11-02T00:15:09.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,41,33,2021-11-02T00:15:11Z,2130000,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,215.0,3.0,1.0,2.0,,,,,,,,,,,,,,
217,PT09M04.00S,2021-11-02T00:15:16.2Z,2,REGULAR,3pt,Jump Shot,[],201568,74.58935611038108,17.892156862745097,1610612737,44,33,2021-11-02T00:15:21Z,2140000,-161.0,186.0,1,right,D. Gallinari 24' 3PT pullup (9 PTS),[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,24.6,Made,,,,,9.0,,,,,,,,,,,,,
218,PT08M52.00S,2021-11-02T00:15:27.4Z,2,REGULAR,2pt,Jump Shot,[],203484,28.728646517739815,47.549019607843135,1610612764,44,35,2021-11-02T00:15:30Z,2150000,12.0,218.0,1,left,K. Caldwell-Pope 21' pullup Jump Shot (2 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,21.78,Made,,,,,2.0,,,,,,,,,,,,,
219,PT08M33.00S,2021-11-02T00:15:46.9Z,2,REGULAR,3pt,Jump Shot,[],1629629,88.25558475689881,95.58823529411765,1610612737,44,35,2021-11-02T00:22:26Z,2160000,228.0,58.0,1,right,MISS C. Reddish step back 3PT,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,
220,PT08M30.00S,2021-11-02T00:15:49.9Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,44,35,2021-11-02T00:15:51Z,2170000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT08M12.00S,2021-11-02T00:16:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,28.07161629434954,22.54901960784314,1610612764,44,38,2021-11-02T00:16:12Z,2180000,137.0,211.0,1,left,C. Kispert 25' 3PT  (3 PTS) (M. Harrell 2 AST),"[1630557, 1626149]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.21,Made,,,,,3.0,M. Harrell,1626149.0,2.0,,,,,,,,,,
223,PT07M56.00S,2021-11-02T00:16:25.0Z,2,REGULAR,3pt,Jump Shot,[],101150,78.13731931668858,10.53921568627451,1610612737,44,38,2021-11-02T00:16:29Z,2200000,-197.0,153.0,1,right,MISS L. Williams 24' pullup 3PT,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
224,PT07M55.00S,2021-11-02T00:16:26.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,44,38,2021-11-02T00:16:29Z,2210000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,
225,PT07M55.00S,2021-11-02T00:16:29.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,44,38,2021-11-02T00:16:29Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,44,38,2021-11-02T00:16:54Z,2230000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,44,38,2021-11-02T00:16:54Z,2240000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,out,[],203915,,,1610612764,44,38,2021-11-02T00:16:54Z,2250000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,44,38,2021-11-02T00:16:54Z,2260000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,in,[],203526,,,1610612764,44,38,2021-11-02T00:16:54Z,2270000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M55.00S,2021-11-02T00:16:30.3Z,2,REGULAR,substitution,in,[],203078,,,1610612764,44,38,2021-11-02T00:16:54Z,2280000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2021-11-02T00:17:04.3Z,2,REGULAR,3pt,Jump Shot,[],203078,31.61957950065703,57.107843137254896,1610612764,44,38,2021-11-02T00:17:08Z,2290000,-36.0,245.0,1,left,MISS B. Beal 24' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
233,PT07M41.00S,2021-11-02T00:17:07.3Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,44,38,2021-11-02T00:17:08Z,2300000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,,,,,,,
234,PT07M32.00S,2021-11-02T00:17:16.5Z,2,REGULAR,turnover,lost ball,[],1626153,,,1610612737,44,38,2021-11-02T00:17:20Z,2310000,,,0,,D. Wright lost ball TURNOVER (1 TO),"[1626153, 203078]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0
235,PT07M32.00S,2021-11-02T00:17:16.5Z,2,REGULAR,steal,,[],203078,,,1610612764,44,38,2021-11-02T00:17:18Z,2320000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M31.00S,2021-11-02T00:17:20.8Z,2,REGULAR,foul,personal,[],101150,,,1610612764,44,38,2021-11-02T00:17:27Z,2330000,,,0,,L. Williams take personal FOUL (1 PF),"[101150, 203526]",1610612737.0,ATL,take,,,Williams,L. Williams,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Neto,203526.0,,,
238,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,44,38,2021-11-02T00:17:36Z,2350000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,out,[],101150,,,1610612764,44,38,2021-11-02T00:17:36Z,2360000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,out,[],201568,,,1610612764,44,38,2021-11-02T00:17:36Z,2370000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,out,[],1629629,,,1610612764,44,38,2021-11-02T00:17:36Z,2380000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612764,44,38,2021-11-02T00:17:36Z,2390000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,in,[],1629631,,,1610612764,44,38,2021-11-02T00:17:36Z,2400000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,in,[],203992,,,1610612764,44,38,2021-11-02T00:17:36Z,2410000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M31.00S,2021-11-02T00:17:27.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612764,44,38,2021-11-02T00:17:36Z,2420000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M12.00S,2021-11-02T00:18:01.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626149,11.514454664914586,50.0,1610612764,44,38,2021-11-02T00:18:09Z,2430000,0.0,56.0,1,left,MISS M. Harrell driving Hook,[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,5.57,Missed,,,,,,,,,,,,,,,,,,
247,PT07M07.00S,2021-11-02T00:18:06.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,44,38,2021-11-02T00:18:09Z,2440000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,,,
248,PT06M53.00S,2021-11-02T00:18:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,49.754901960784316,1610612737,46,38,2021-11-02T00:18:28Z,2450000,-1.0,12.0,1,right,C. Capela reverse Layup (10 PTS) (J. Collins 4 AST),"[203991, 1628381]",1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,1.23,Made,,,,,10.0,J. Collins,1628381.0,4.0,,,,,,,,,,
250,PT06M30.00S,2021-11-02T00:18:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,8.360709592641262,40.44117647058824,1610612764,46,38,2021-11-02T00:18:48Z,2470000,48.0,26.0,1,left,MISS K. Kuzma driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,5.45,Missed,,,,,,,,,,,,,,,,,,
251,PT06M26.00S,2021-11-02T00:18:46.8Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,46,38,2021-11-02T00:18:48Z,2480000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,
252,PT06M14.00S,2021-11-02T00:19:00.2Z,2,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612737,46,38,2021-11-02T00:22:20Z,2490000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Young 2 FT),"[1628398, 1629027]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Young,1629027.0,,,
254,PT06M14.00S,2021-11-02T00:19:57.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,46,38,2021-11-02T01:20:14Z,2510000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M14.00S,2021-11-02T00:22:23.5Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,47,38,2021-11-02T00:22:23Z,2520000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
256,PT06M14.00S,2021-11-02T00:22:38.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,48,38,2021-11-02T00:22:38Z,2530000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
257,PT06M00.00S,2021-11-02T00:22:58.0Z,2,REGULAR,foul,personal,[],203992,,,1610612764,48,38,2021-11-02T00:23:07Z,2540000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 203484]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Caldwell-Pope,203484.0,,,
259,PT05M51.00S,2021-11-02T00:23:26.4Z,2,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612764,48,38,2021-11-02T00:23:51Z,2560000,,,0,,T. Young shooting personal FOUL (1 PF) (Neto 2 FT),"[1629027, 203526]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Neto,203526.0,,,
261,PT05M51.00S,2021-11-02T00:23:53.9Z,2,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,48,39,2021-11-02T00:23:53Z,2580000,,,0,,R. Neto Free Throw 1 of 2 (1 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
262,PT05M51.00S,2021-11-02T00:24:08.6Z,2,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,48,40,2021-11-02T00:24:08Z,2590000,,,0,,R. Neto Free Throw 2 of 2 (2 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
263,PT05M40.00S,2021-11-02T00:24:21.5Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,48,40,2021-11-02T00:24:27Z,2600000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 203078]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Beal,203078.0
264,PT05M40.00S,2021-11-02T00:24:21.5Z,2,REGULAR,steal,,[],203078,,,1610612764,48,40,2021-11-02T00:24:24Z,2610000,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M27.00S,2021-11-02T00:24:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,5.863994743758213,50.73529411764706,1610612764,48,42,2021-11-02T00:24:44Z,2620000,-4.0,3.0,1,left,R. Neto cutting Layup (4 PTS) (K. Kuzma 1 AST),"[203526, 1628398]",1610612764.0,WAS,cutting,,,Neto,R. Neto,,,,,0.45,Made,,,,,4.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
267,PT05M17.00S,2021-11-02T00:24:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.83902759526939,49.50980392156863,1610612737,50,42,2021-11-02T00:24:48Z,2640000,-2.0,90.0,1,right,T. Young 9' driving floating Jump Shot (10 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.0,Made,,,,,10.0,,,,,,,,,,,,,
268,PT04M59.00S,2021-11-02T00:25:02.4Z,2,REGULAR,3pt,Jump Shot,[],203484,6.258212877792378,95.83333333333334,1610612764,50,42,2021-11-02T00:25:07Z,2650000,-229.0,6.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
269,PT04M56.00S,2021-11-02T00:25:05.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,50,42,2021-11-02T00:25:07Z,2660000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,268.0,5.0,3.0,2.0,,,,,,,,,,,,,,
270,PT04M47.00S,2021-11-02T00:25:17.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,50,42,2021-11-02T00:25:17Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M47.00S,2021-11-02T00:25:21.3Z,2,REGULAR,substitution,out,[],203484,,,1610612737,50,42,2021-11-02T00:25:27Z,2680000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M47.00S,2021-11-02T00:25:21.3Z,2,REGULAR,substitution,in,[],1630166,,,1610612737,50,42,2021-11-02T00:25:27Z,2690000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M38.00S,2021-11-02T00:25:40.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,50,42,2021-11-02T00:25:44Z,2700000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 203526]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,4.0,Neto,203526.0
274,PT04M38.00S,2021-11-02T00:25:40.1Z,2,REGULAR,steal,,[],203526,,,1610612764,50,42,2021-11-02T00:25:42Z,2710000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
