actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT09M44.00S,2021-11-05T00:09:13.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.38042049934296,50.245098039215684,1610612762,18,20,2021-11-05T00:15:30Z,1750000,1.0,10.0,1,right,R. Gobert driving DUNK (4 PTS) (J. Ingles 2 AST),"[203497, 204060]",1610612762.0,UTA,driving,,,Gobert,R. Gobert,,,,,,0.98,Made,4.0,,,,,,J. Ingles,204060.0,2.0,,,,,,,,
179,PT09M44.00S,2021-11-05T00:09:18.4Z,2,REGULAR,foul,personal,['1freethrow'],203991,,,1610612762,18,20,2021-11-05T00:09:36Z,1770000,,,0,,C. Capela shooting personal FOUL (2 PF) (Gobert 1 FT),"[203991, 203497]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,2002.0,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0
181,PT09M44.00S,2021-11-05T00:09:42.1Z,2,REGULAR,freethrow,1 of 1,[],203497,,,1610612762,18,21,2021-11-05T00:09:42Z,1790000,,,0,,R. Gobert Free Throw 1 of 1 (5 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
182,PT09M30.00S,2021-11-05T00:09:58.9Z,2,REGULAR,2pt,Jump Shot,[],1629629,4.681340341655716,31.127450980392158,1610612737,18,21,2021-11-05T00:10:05Z,1800000,94.0,-8.0,1,left,MISS C. Reddish 9' driving floating Shot,[1629629],1610612737.0,ATL,driving floating,,,Reddish,C. Reddish,,,,,,9.48,Missed,,,,,,,,,,,,,,,,,
183,PT09M29.00S,2021-11-05T00:09:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,18,21,2021-11-05T00:10:05Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,
184,PT09M29.00S,2021-11-05T00:10:05.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,18,21,2021-11-05T00:10:05Z,1820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M15.00S,2021-11-05T00:10:31.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101150,4.155716162943495,94.6078431372549,1610612737,18,21,2021-11-05T00:10:37Z,1830000,-223.0,-13.0,1,left,MISS L. Williams fadeaway 3PT,[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,,22.34,Missed,,,,,,,,,,,,,,,,,
186,PT09M11.00S,2021-11-05T00:10:35.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,18,21,2021-11-05T00:10:37Z,1840000,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,185.0,7.0,7.0,0.0,,,,,,,,,,,,
187,PT09M06.00S,2021-11-05T00:10:40.8Z,2,REGULAR,3pt,Jump Shot,[],203903,69.85873850197109,29.901960784313726,1610612762,18,21,2021-11-05T00:10:47Z,1850000,-100.0,231.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,25.17,Missed,,,,,,,,,,,,,,,,,
188,PT09M02.00S,2021-11-05T00:10:44.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,18,21,2021-11-05T00:10:47Z,1860000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,
189,PT08M58.00S,2021-11-05T00:10:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201568,33.163600525624176,53.431372549019606,1610612737,18,21,2021-11-05T00:19:05Z,1870000,-17.0,259.0,1,left,MISS D. Gallinari 25' running 3PT,[201568],1610612737.0,ATL,running,,,Gallinari,D. Gallinari,,,,,,25.98,Missed,,,,,,,,,,,,,,,,,
190,PT08M54.00S,2021-11-05T00:10:52.4Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,18,21,2021-11-05T00:10:55Z,1880000,,,0,,J. Ingles REBOUND (Off:1 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,,,,
191,PT08M48.00S,2021-11-05T00:10:58.4Z,2,REGULAR,turnover,lost ball,[],203903,,,1610612762,18,21,2021-11-05T00:11:07Z,1890000,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1629629]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,2.0,,,,Reddish,1629629.0,,,,,,
192,PT08M48.00S,2021-11-05T00:10:58.4Z,2,REGULAR,steal,,[],1629629,,,1610612737,18,21,2021-11-05T00:11:07Z,1900000,,,0,,C. Reddish STEAL (4 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M42.00S,2021-11-05T00:11:04.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,31.750985545335087,53.431372549019606,1610612737,18,21,2021-11-05T00:11:11Z,1910000,-17.0,246.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,24.66,Missed,,,,,,,,,,,,,,,,,
194,PT08M37.00S,2021-11-05T00:11:08.9Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,18,21,2021-11-05T00:11:08Z,1920000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,193.0,5.0,4.0,1.0,,,,,,,,,,,,
195,PT08M28.00S,2021-11-05T00:11:18.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629629,25.969119579500656,85.29411764705883,1610612737,18,21,2021-11-05T00:11:23Z,1930000,-176.0,192.0,1,left,MISS C. Reddish 26' pullup 3PT,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,,26.05,Missed,,,,,,,,,,,,,,,,,
196,PT08M24.00S,2021-11-05T00:11:22.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,18,21,2021-11-05T00:11:23Z,1940000,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,195.0,8.0,8.0,0.0,,,,,,,,,,,,
197,PT08M08.00S,2021-11-05T00:11:38.0Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612762,18,21,2021-11-05T00:11:44Z,1950000,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 101150]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,2.0,,,,Williams,101150.0,,,,,,
198,PT08M08.00S,2021-11-05T00:11:38.0Z,2,REGULAR,steal,,[],101150,,,1610612737,18,21,2021-11-05T00:11:41Z,1960000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M08.00S,2021-11-05T00:11:44.7Z,2,REGULAR,foul,technical,['1freethrow'],203497,,,1610612737,18,21,2021-11-05T00:12:05Z,1970000,,,0,,R. Gobert technical FOUL (1 Tech),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,200834.0,,,,,,,,,,,,,,,,0.0,1.0,,
200,PT08M08.00S,2021-11-05T00:12:11.8Z,2,REGULAR,freethrow,1 of 1,[],201568,,,1610612737,19,21,2021-11-05T00:12:11Z,1980000,,,0,,D. Gallinari technical Free Throw 1 of 1 (1 PTS),[201568],1610612737.0,ATL,technical,,,Gallinari,D. Gallinari,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
201,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,19,21,2021-11-05T00:12:29Z,1990000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],101150,,,1610612737,19,21,2021-11-05T00:12:29Z,2000000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,19,21,2021-11-05T00:12:29Z,2010000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],1629672,,,1610612737,19,21,2021-11-05T00:12:29Z,2020000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],204060,,,1610612737,19,21,2021-11-05T00:12:29Z,2030000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],201144,,,1610612737,19,21,2021-11-05T00:12:29Z,2040000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,out,[],203497,,,1610612737,19,21,2021-11-05T00:12:29Z,2050000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,19,21,2021-11-05T00:12:29Z,2060000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,19,21,2021-11-05T00:12:29Z,2070000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],203992,,,1610612737,19,21,2021-11-05T00:12:29Z,2080000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],1630235,,,1610612737,19,21,2021-11-05T00:12:29Z,2090000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612737,19,21,2021-11-05T00:12:29Z,2100000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],202711,,,1610612737,19,21,2021-11-05T00:12:29Z,2110000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M08.00S,2021-11-05T00:12:13.0Z,2,REGULAR,substitution,in,[],202355,,,1610612737,19,21,2021-11-05T00:12:29Z,2120000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2021-11-05T00:12:42.2Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612737,19,21,2021-11-05T00:13:12Z,2130000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Gallinari 2 FT),"[202355, 201568]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,2002.0,,,,,,,,,,,,,,,,1.0,0.0,Gallinari,201568.0
217,PT08M03.00S,2021-11-05T00:13:13.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201568,,,1610612737,20,21,2021-11-05T00:13:13Z,2150000,,,0,,D. Gallinari Free Throw 1 of 2 (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
218,PT08M03.00S,2021-11-05T00:13:26.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201568,,,1610612737,21,21,2021-11-05T00:13:26Z,2160000,,,0,,D. Gallinari Free Throw 2 of 2 (3 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
219,PT07M47.00S,2021-11-05T00:13:45.0Z,2,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612762,21,21,2021-11-05T00:13:50Z,2170000,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612762.0,UTA,bad pass,,,O'Neale,R. O'Neale,,,,,200834.0,,,,,,,,1.0,,,,,,,,,,,
220,PT07M32.00S,2021-11-05T00:14:11.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,12.828515111695138,69.36274509803921,1610612737,23,21,2021-11-05T00:14:16Z,2180000,-97.0,68.0,1,left,D. Hunter 11' pullup Jump Shot (8 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,11.84,Made,8.0,,,,,,,,,,,,,,,,
221,PT07M18.00S,2021-11-05T00:14:29.0Z,2,REGULAR,foul,personal,[],1629027,,,1610612762,23,21,2021-11-05T00:14:45Z,2190000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630235]",1610612737.0,ATL,,,,Young,T. Young,,,,,2002.0,,,,,,,,,,,,,,,,1.0,0.0,Forrest,1630235.0
223,PT07M18.00S,2021-11-05T00:14:35.3Z,2,REGULAR,substitution,out,[],201568,,,1610612762,23,21,2021-11-05T00:14:38Z,2210000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M18.00S,2021-11-05T00:14:35.3Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,23,21,2021-11-05T00:14:38Z,2220000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M04.00S,2021-11-05T00:15:01.4Z,2,REGULAR,3pt,Jump Shot,[],203903,66.3107752956636,37.745098039215684,1610612762,23,21,2021-11-05T00:23:33Z,2230000,-61.0,264.0,1,right,MISS J. Clarkson 27' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,,27.12,Missed,,,,,,,,,,,,,,,,,
226,PT07M04.00S,2021-11-05T00:15:01.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,23,21,2021-11-05T00:15:29Z,2240000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,
227,PT07M04.00S,2021-11-05T00:15:09.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,23,21,2021-11-05T00:15:21Z,2250000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,
228,PT06M49.00S,2021-11-05T00:15:33.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,10.463206307490145,69.36274509803921,1610612737,25,21,2021-11-05T00:25:54Z,2260000,-97.0,46.0,1,left,D. Hunter 10' fadeaway Jump Shot (10 PTS),[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,,10.71,Made,10.0,,,,,,,,,,,,,,,,
229,PT06M49.00S,2021-11-05T00:15:40.5Z,2,REGULAR,foul,personal,['1freethrow'],203903,,,1610612737,25,21,2021-11-05T00:15:51Z,2270000,,,0,,J. Clarkson shooting personal FOUL (2 PF) (Hunter 1 FT),"[203903, 1629631]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,200834.0,,,,,,,,,,,,,,,,2.0,0.0,Hunter,1629631.0
231,PT06M49.00S,2021-11-05T00:15:50.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,25,21,2021-11-05T00:18:42Z,2290000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M49.00S,2021-11-05T00:18:40.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629631,,,1610612737,25,21,2021-11-05T00:18:40Z,2300000,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,Missed,,,,,,,,,,,,,,,,,
234,PT06M47.00S,2021-11-05T00:18:42.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,25,21,2021-11-05T00:18:43Z,2310000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,
235,PT06M38.00S,2021-11-05T00:18:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612762,25,21,2021-11-05T00:19:16Z,2320000,,,0,,B. Bogdanovic personal FOUL (2 PF) (Clarkson 2 FT),"[203992, 203903]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Clarkson,203903.0
237,PT06M38.00S,2021-11-05T00:19:17.9Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,25,21,2021-11-05T00:19:17Z,2340000,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,Missed,,,,,,,,,,,,,,,,,
238,PT06M38.00S,2021-11-05T00:19:17.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,25,21,2021-11-05T00:19:17Z,2350000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,
239,PT06M38.00S,2021-11-05T00:19:31.8Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,25,22,2021-11-05T00:19:31Z,2360000,,,0,,J. Clarkson Free Throw 2 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
240,PT06M14.00S,2021-11-05T00:19:57.8Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612737,25,22,2021-11-05T00:20:21Z,2370000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Capela 2 FT),"[202355, 203991]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Capela,203991.0
242,PT06M14.00S,2021-11-05T00:20:22.5Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,26,22,2021-11-05T00:20:42Z,2390000,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
243,PT06M14.00S,2021-11-05T00:20:22.5Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,26,22,2021-11-05T00:20:42Z,2400000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,Missed,,,,,,,,,,,,,,,,,
244,PT06M10.00S,2021-11-05T00:20:26.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,26,22,2021-11-05T00:20:42Z,2410000,,,0,,H. Whiteside REBOUND (Off:0 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,
245,PT05M54.00S,2021-11-05T00:20:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.9862023653088,51.9607843137255,1610612762,26,24,2021-11-05T00:21:03Z,2420000,10.0,13.0,1,right,B. Bogdanovic driving Layup (2 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,1.66,Made,2.0,,,,,,,,,,,,,,,,
246,PT05M42.00S,2021-11-05T00:21:10.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,4.812746386333772,50.49019607843137,1610612737,28,24,2021-11-05T00:21:15Z,2430000,-2.0,-7.0,1,left,C. Capela alley-oop DUNK (3 PTS) (J. Collins 1 AST),"[203991, 1628381]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,,0.77,Made,3.0,,,,,,J. Collins,1628381.0,1.0,,,,,,,,
248,PT05M25.00S,2021-11-05T00:21:28.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612762,28,24,2021-11-05T00:21:50Z,2450000,,,0,,T. Young personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629027, 202711]",1610612737.0,ATL,,,,Young,T. Young,,,,,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Bogdanovic,202711.0
250,PT05M25.00S,2021-11-05T00:21:53.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,28,25,2021-11-05T00:21:53Z,2470000,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
251,PT05M25.00S,2021-11-05T00:22:10.3Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,28,26,2021-11-05T00:22:10Z,2480000,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
252,PT05M07.00S,2021-11-05T00:22:30.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,4.944152431011826,50.98039215686274,1610612737,30,26,2021-11-05T00:22:54Z,2490000,-5.0,-6.0,1,left,C. Capela DUNK (5 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,0.77,Made,5.0,,,,,,,,,,,,,,,,
253,PT04M51.00S,2021-11-05T00:22:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.32917214191852,55.14705882352941,1610612762,30,28,2021-11-05T00:22:52Z,2500000,26.0,20.0,1,right,J. Clarkson driving Layup (5 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,3.23,Made,5.0,,,,,,,,,,,,,,,,
254,PT04M34.00S,2021-11-05T00:23:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,13.091327201051248,49.26470588235294,1610612737,30,28,2021-11-05T00:30:54Z,2510000,4.0,71.0,1,left,MISS C. Capela 7' floating Shot - blocked,"[203991, 202355]",1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,,7.07,Missed,,,,,,,,,,,,Whiteside,202355.0,,,,
255,PT04M34.00S,2021-11-05T00:23:03.5Z,2,REGULAR,block,,[],202355,,,1610612737,30,28,2021-11-05T00:23:06Z,2520000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M30.00S,2021-11-05T00:23:07.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,30,28,2021-11-05T00:23:10Z,2530000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,254.0,4.0,4.0,0.0,,,,,,,,,,,,
257,PT04M27.00S,2021-11-05T00:23:12.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,30,28,2021-11-05T00:23:12Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M13.00S,2021-11-05T00:23:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.46057818659659,51.225490196078425,1610612762,30,28,2021-11-05T00:23:53Z,2550000,6.0,18.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,1.94,Missed,,,,,,,,,,,,,,,,,
259,PT04M12.00S,2021-11-05T00:23:51.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,30,28,2021-11-05T00:23:51Z,2560000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,
260,PT04M12.00S,2021-11-05T00:23:52.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,30,28,2021-11-05T00:23:52Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,out,[],203903,,,1610612762,30,28,2021-11-05T00:24:22Z,2580000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,30,28,2021-11-05T00:24:22Z,2590000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,out,[],202355,,,1610612762,30,28,2021-11-05T00:24:22Z,2600000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,30,28,2021-11-05T00:24:22Z,2610000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,in,[],201144,,,1610612762,30,28,2021-11-05T00:24:22Z,2620000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
