actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
178,PT10M16.00S,2021-12-05T23:40:07.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202330,8.09789750328515,27.205882352941174,1610612766,32,37,2021-12-05T23:40:15Z,1760000,114.0,24.0,1,left,G. Hayward 11' turnaround Jump Shot (7 PTS) (C. Martin 2 AST),"[202330, 1628998]",1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,11.64,Made,7.0,C. Martin,1628998.0,2.0,,,,,,,,,,,,,,,
180,PT09M56.00S,2021-12-05T23:40:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,92.85479632063075,45.34313725490196,1610612737,34,37,2021-12-05T23:40:32Z,1780000,-23.0,15.0,1,right,D. Gallinari Layup (9 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,2.75,Made,9.0,,,,,,,,,,,,,,,,,,
181,PT09M42.00S,2021-12-05T23:40:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,7.5722733245729295,50.73529411764706,1610612766,34,37,2021-12-05T23:40:45Z,1790000,-4.0,19.0,1,left,MISS J. Bouknight driving Layup - blocked,"[1630547, 1626153]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,1.91,Missed,,,,,Wright,1626153.0,,,,,,,,,,,,,
182,PT09M42.00S,2021-12-05T23:40:40.8Z,2,REGULAR,block,,[],1626153,,,1610612766,34,37,2021-12-05T23:40:43Z,1800000,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M39.00S,2021-12-05T23:40:43.8Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,34,37,2021-12-05T23:40:45Z,1810000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,
184,PT09M27.00S,2021-12-05T23:40:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,93.24901445466492,49.50980392156863,1610612737,36,37,2021-12-05T23:41:02Z,1820000,-2.0,11.0,1,right,D. Gallinari driving Layup (11 PTS),[201568],1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,1.13,Made,11.0,,,,,,,,,,,,,,,,,,
185,PT09M21.00S,2021-12-05T23:41:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,36,37,2021-12-05T23:41:07Z,1830000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M21.00S,2021-12-05T23:42:57.0Z,2,REGULAR,substitution,out,[],1627789,,,1610612766,36,37,2021-12-05T23:43:43Z,1840000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M21.00S,2021-12-05T23:42:57.0Z,2,REGULAR,substitution,out,[],203991,,,1610612766,36,37,2021-12-05T23:43:43Z,1850000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M21.00S,2021-12-05T23:42:57.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612766,36,37,2021-12-05T23:43:43Z,1860000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M21.00S,2021-12-05T23:42:57.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612766,36,37,2021-12-05T23:43:43Z,1870000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M12.00S,2021-12-05T23:44:07.5Z,2,REGULAR,2pt,Jump Shot,[],1628970,27.414586070959263,41.42156862745098,1610612766,36,39,2021-12-05T23:44:11Z,1880000,43.0,205.0,1,left,M. Bridges 20' pullup Jump Shot (10 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,20.96,Made,10.0,,,,,,,,,,,,,,,,,,
191,PT08M47.00S,2021-12-05T23:44:33.4Z,2,REGULAR,2pt,Jump Shot,[],201568,84.70762155059133,73.77450980392157,1610612737,36,39,2021-12-05T23:44:37Z,1890000,119.0,91.0,1,right,MISS D. Gallinari 14' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M44.00S,2021-12-05T23:44:36.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,36,39,2021-12-05T23:44:37Z,1900000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,
193,PT08M39.00S,2021-12-05T23:44:41.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,32.40801576872536,45.588235294117645,1610612766,36,42,2021-12-05T23:44:47Z,1910000,22.0,252.0,1,left,P. Washington 25' 3PT  (6 PTS) (M. Bridges 1 AST),"[1629023, 1628970]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.31,Made,6.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,
195,PT08M27.00S,2021-12-05T23:44:53.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,68.54467805519053,27.205882352941174,1610612737,36,42,2021-12-05T23:44:58Z,1930000,-114.0,243.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M24.00S,2021-12-05T23:44:56.2Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,36,42,2021-12-05T23:46:27Z,1940000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,
197,PT08M12.00S,2021-12-05T23:45:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612766,36,42,2021-12-05T23:45:30Z,1950000,,,0,,D. Wright shooting personal FOUL (1 PF) (Hayward 2 FT),"[1626153, 202330]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Hayward,202330.0,,,,
199,PT08M12.00S,2021-12-05T23:45:34.7Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,36,43,2021-12-05T23:45:34Z,1970000,,,0,,G. Hayward Free Throw 1 of 2 (8 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
200,PT08M12.00S,2021-12-05T23:45:35.5Z,2,REGULAR,substitution,out,[],1626153,,,1610612766,36,43,2021-12-05T23:45:48Z,1980000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M12.00S,2021-12-05T23:45:35.5Z,2,REGULAR,substitution,out,[],101150,,,1610612766,36,43,2021-12-05T23:45:48Z,1990000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2021-12-05T23:45:35.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612766,36,43,2021-12-05T23:45:48Z,2000000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2021-12-05T23:45:35.5Z,2,REGULAR,substitution,in,[],1627789,,,1610612766,36,43,2021-12-05T23:45:48Z,2010000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M12.00S,2021-12-05T23:45:56.0Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,36,44,2021-12-05T23:45:56Z,2020000,,,0,,G. Hayward Free Throw 2 of 2 (9 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
205,PT07M58.00S,2021-12-05T23:46:17.4Z,2,REGULAR,foul,personal,[],202330,,,1610612737,36,44,2021-12-05T23:46:23Z,2030000,,,0,,G. Hayward personal FOUL (1 PF),"[202330, 1628381]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Collins,1628381.0,,,,
207,PT07M48.00S,2021-12-05T23:46:39.2Z,2,REGULAR,3pt,Jump Shot,[],1628989,69.59592641261499,74.01960784313727,1610612737,39,44,2021-12-05T23:46:46Z,2050000,120.0,233.0,1,right,K. Huerter 26' 3PT step back (8 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,26.24,Made,8.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
209,PT07M25.00S,2021-12-05T23:47:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,6.258212877792378,51.225490196078425,1610612766,39,46,2021-12-05T23:47:06Z,2070000,-6.0,6.0,1,left,C. Martin cutting Layup (4 PTS) (G. Hayward 1 AST),"[1628998, 202330]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,0.88,Made,4.0,G. Hayward,202330.0,1.0,,,,,,,,,,,,,,,
211,PT07M14.00S,2021-12-05T23:47:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.9862023653088,49.754901960784316,1610612737,41,46,2021-12-05T23:47:19Z,2090000,-1.0,13.0,1,right,J. Collins cutting Layup (10 PTS) (T. Young 6 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,1.35,Made,10.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
213,PT07M05.00S,2021-12-05T23:47:22.1Z,2,REGULAR,3pt,Jump Shot,[],1628998,12.171484888304862,4.166666666666666,1610612766,41,49,2021-12-05T23:47:26Z,2110000,229.0,62.0,1,left,C. Martin 3PT  (7 PTS) (G. Hayward 2 AST),"[1628998, 202330]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.74,Made,7.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,,
215,PT06M47.00S,2021-12-05T23:47:40.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,41,49,2021-12-05T23:47:44Z,2130000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1628998]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,4.0,Martin,1628998.0,
216,PT06M47.00S,2021-12-05T23:47:40.0Z,2,REGULAR,steal,,[],1628998,,,1610612766,41,49,2021-12-05T23:47:42Z,2140000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M40.00S,2021-12-05T23:47:46.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,7.5722733245729295,3.6764705882352944,1610612766,41,52,2021-12-05T23:47:52Z,2150000,232.0,19.0,1,left,M. Bridges 3PT  (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.24,Made,13.0,,,,,,,,,,,,,,,,,,
218,PT06M23.00S,2021-12-05T23:48:09.2Z,2,REGULAR,foul,personal,[],1629023,,,1610612737,41,52,2021-12-05T23:48:29Z,2160000,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 1628989]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Huerter,1628989.0,,,,
220,PT06M23.00S,2021-12-05T23:48:24.6Z,2,REGULAR,substitution,out,[],1630547,,,1610612737,41,52,2021-12-05T23:48:33Z,2180000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M23.00S,2021-12-05T23:48:24.6Z,2,REGULAR,substitution,in,[],1626162,,,1610612737,41,52,2021-12-05T23:48:33Z,2190000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2021-12-05T23:48:24.6Z,2,REGULAR,substitution,out,[],1629023,,,1610612737,41,52,2021-12-05T23:50:11Z,2195000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M23.00S,2021-12-05T23:48:24.6Z,2,REGULAR,substitution,in,[],202397,,,1610612737,41,52,2021-12-05T23:50:11Z,2197500,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M10.00S,2021-12-05T23:48:45.6Z,2,REGULAR,3pt,Jump Shot,[],1628989,83.78777923784494,95.83333333333334,1610612737,44,52,2021-12-05T23:48:51Z,2200000,229.0,100.0,1,right,K. Huerter 25' 3PT pullup (11 PTS) (J. Collins 1 AST),"[1628989, 1628381]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,25.0,Made,11.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,,,,
224,PT05M55.00S,2021-12-05T23:49:00.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,27.283180026281208,80.14705882352942,1610612766,44,52,2021-12-05T23:49:06Z,2220000,-151.0,204.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
225,PT05M53.00S,2021-12-05T23:49:02.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,44,52,2021-12-05T23:49:06Z,2230000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,
226,PT05M53.00S,2021-12-05T23:49:05.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,44,52,2021-12-05T23:49:05Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M41.00S,2021-12-05T23:49:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,93.77463863337714,49.50980392156863,1610612737,44,52,2021-12-05T23:49:37Z,2250000,-2.0,6.0,1,right,MISS J. Collins alley-oop DUNK,[1628381],1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
228,PT05M36.00S,2021-12-05T23:49:25.4Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,44,52,2021-12-05T23:49:26Z,2260000,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,227.0,3.0,2.0,1.0,,,,,,,,,
229,PT05M36.00S,2021-12-05T23:49:25.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628381,94.40999984741211,50.0,1610612737,46,52,2021-12-05T23:52:06Z,2270000,0.0,0.0,1,right,J. Collins putback Layup (12 PTS),[1628381],1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
230,PT05M26.00S,2021-12-05T23:49:45.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,46,52,2021-12-05T23:49:45Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M22.00S,2021-12-05T23:49:57.7Z,2,REGULAR,2pt,Jump Shot,[],202397,27.020367936925098,35.78431372549019,1610612766,46,54,2021-12-05T23:50:03Z,2290000,71.0,201.0,1,left,I. Smith 21' pullup Jump Shot (6 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,21.37,Made,6.0,,,,,,,,,,,,,,,,,,
234,PT05M03.00S,2021-12-05T23:50:16.4Z,2,REGULAR,2pt,Jump Shot,[],1628381,75.64060446780552,52.450980392156865,1610612737,46,54,2021-12-05T23:50:20Z,2300000,12.0,176.0,1,right,MISS J. Collins 17' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,17.69,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M01.00S,2021-12-05T23:50:18.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,46,54,2021-12-05T23:50:20Z,2310000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,,
236,PT04M57.00S,2021-12-05T23:50:23.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,6.1268068331143235,50.98039215686274,1610612766,46,56,2021-12-05T23:50:30Z,2320000,-5.0,5.0,1,left,K. Oubre Jr. driving DUNK (13 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,0.71,Made,13.0,,,,,,,,,,,,,,,,,,
237,PT04M57.00S,2021-12-05T23:50:32.3Z,2,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612766,46,56,2021-12-05T23:50:57Z,2330000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1628989, 1626162]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Oubre Jr.,1626162.0,,,,
239,PT04M57.00S,2021-12-05T23:50:38.8Z,2,REGULAR,substitution,out,[],202330,,,1610612766,46,56,2021-12-05T23:50:44Z,2350000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M57.00S,2021-12-05T23:50:38.8Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,46,56,2021-12-05T23:50:44Z,2360000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M57.00S,2021-12-05T23:50:58.7Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,46,56,2021-12-05T23:51:00Z,2370000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
242,PT04M54.00S,2021-12-05T23:51:01.7Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,46,56,2021-12-05T23:51:00Z,2380000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:2),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,,
243,PT04M52.00S,2021-12-05T23:51:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,46,56,2021-12-05T23:51:06Z,2390000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M52.00S,2021-12-05T23:53:23.7Z,2,REGULAR,substitution,out,[],201568,,,1610612737,46,56,2021-12-05T23:53:41Z,2400000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M52.00S,2021-12-05T23:53:23.7Z,2,REGULAR,substitution,in,[],203991,,,1610612737,46,56,2021-12-05T23:53:41Z,2410000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M41.00S,2021-12-05T23:54:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.59855453350855,64.2156862745098,1610612737,46,56,2021-12-05T23:54:18Z,2420000,71.0,64.0,1,right,MISS T. Young 9' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
247,PT04M34.00S,2021-12-05T23:54:17.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,46,56,2021-12-05T23:54:18Z,2430000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,246.0,7.0,4.0,3.0,,,,,,,,,
248,PT04M34.00S,2021-12-05T23:54:17.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,46,56,2021-12-06T00:04:23Z,2440000,0.0,0.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
249,PT04M34.00S,2021-12-05T23:54:17.1Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,46,56,2021-12-06T00:04:23Z,2450000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,,
250,PT04M33.00S,2021-12-05T23:54:19.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612766,46,56,2021-12-05T23:54:42Z,2460000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1628989, 1626162]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Oubre Jr.,1626162.0,,,,
252,PT04M33.00S,2021-12-05T23:54:44.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612766,46,56,2021-12-05T23:54:44Z,2480000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M33.00S,2021-12-05T23:54:44.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,46,56,2021-12-05T23:54:44Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,
254,PT04M33.00S,2021-12-05T23:54:44.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612766,46,56,2021-12-05T23:55:04Z,2500000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M30.00S,2021-12-05T23:54:47.3Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,46,56,2021-12-05T23:55:04Z,2510000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,254.0,8.0,5.0,3.0,,,,,,,,,
256,PT04M24.00S,2021-12-05T23:55:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.85479632063075,50.49019607843137,1610612737,48,56,2021-12-05T23:55:15Z,2520000,2.0,15.0,1,right,T. Young driving Layup (7 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.49,Made,7.0,,,,,,,,,,,,,,,,,,
257,PT04M07.00S,2021-12-05T23:55:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,11.383048620236531,5.147058823529411,1610612766,48,56,2021-12-05T23:55:30Z,2530000,224.0,55.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M04.00S,2021-12-05T23:55:28.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,48,56,2021-12-05T23:55:30Z,2540000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,
259,PT03M56.00S,2021-12-05T23:55:37.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627789,93.24901445466492,50.73529411764706,1610612737,50,56,2021-12-05T23:55:43Z,2550000,4.0,11.0,1,right,T. Luwawu-Cabarrot cutting DUNK (7 PTS) (J. Collins 2 AST),"[1627789, 1628381]",1610612737.0,ATL,cutting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1.16,Made,7.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,,
261,PT03M38.00S,2021-12-05T23:55:54.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,28.728646517739815,77.69607843137256,1610612766,50,56,2021-12-05T23:56:00Z,2570000,-138.0,218.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
262,PT03M36.00S,2021-12-05T23:55:56.3Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,50,56,2021-12-05T23:56:00Z,2580000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,261.0,4.0,3.0,1.0,,,,,,,,,
263,PT03M27.00S,2021-12-05T23:56:06.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,74.19513797634691,42.8921568627451,1610612737,50,56,2021-12-05T23:56:13Z,2590000,-36.0,190.0,1,right,MISS T. Young 19' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
264,PT03M24.00S,2021-12-05T23:56:09.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,50,56,2021-12-05T23:56:13Z,2600000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,263.0,,,,,,,,,,,,
265,PT03M24.00S,2021-12-05T23:56:13.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,50,56,2021-12-05T23:56:13Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M24.00S,2021-12-05T23:56:16.6Z,2,REGULAR,substitution,out,[],1628970,,,1610612737,50,56,2021-12-05T23:56:20Z,2620000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
