actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT05M21.00S,2021-10-21T23:45:43.8Z,1,REGULAR,3pt,Jump Shot,[],203501,73.242444152431,18.627450980392155,1610612742,14,12,2021-10-21T23:45:48Z,890000,-157.0,199.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
90,PT05M18.00S,2021-10-21T23:45:46.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,14,12,2021-10-21T23:45:48Z,900000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT05M13.00S,2021-10-21T23:45:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,8.065045992115643,54.411764705882355,1610612737,16,12,2021-10-21T23:45:59Z,910000,-22.0,23.0,1,left,C. Reddish running Layup (2 PTS) (K. Huerter 1 AST),"[1629629, 1628989]",1610612737.0,ATL,running,,,Reddish,C. Reddish,,,,,3.21,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
93,PT04M58.00S,2021-10-21T23:46:06.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,76.39618922470433,58.33333333333333,1610612742,16,12,2021-10-21T23:46:12Z,930000,42.0,169.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,
94,PT04M55.00S,2021-10-21T23:46:09.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,16,12,2021-10-21T23:46:12Z,940000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,93.0,4.0,4.0,0.0,,,,,,,,,,
95,PT04M52.00S,2021-10-21T23:46:14.6Z,1,REGULAR,foul,personal,[],203501,,,1610612737,16,12,2021-10-21T23:46:23Z,950000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1629027]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Young,1629027.0,,
97,PT04M47.00S,2021-10-21T23:46:36.2Z,1,REGULAR,3pt,Jump Shot,[],1629629,6.619579500657039,96.07843137254902,1610612737,16,12,2021-10-21T23:46:41Z,970000,-230.0,10.0,1,left,MISS C. Reddish 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2021-10-21T23:46:39.2Z,1,REGULAR,rebound,defensive,[],1626161,,,1610612742,16,12,2021-10-21T23:46:41Z,980000,,,0,,W. Cauley-Stein REBOUND (Off:0 Def:1),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,
99,PT04M33.00S,2021-10-21T23:46:50.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,73.11103810775296,19.117647058823522,1610612742,16,15,2021-10-21T23:46:56Z,990000,-154.0,200.0,1,right,L. Doncic 25' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.29,Made,5.0,,,,,,,,,,,,,,,,,
100,PT04M21.00S,2021-10-21T23:47:02.1Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,16,15,2021-10-21T23:47:09Z,1000000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1627827]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,,,,,,
101,PT04M21.00S,2021-10-21T23:47:02.1Z,1,REGULAR,steal,,[],1627827,,,1610612742,16,15,2021-10-21T23:47:05Z,1010000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M18.00S,2021-10-21T23:47:12.4Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,16,15,2021-10-21T23:47:20Z,1020000,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (1 TO),[203501],1610612742.0,DAL,lost ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1.0,,,203592.0,,,,,,
103,PT04M02.00S,2021-10-21T23:47:31.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,18.7089356110381,75.98039215686275,1610612737,16,15,2021-10-21T23:47:36Z,1030000,-130.0,123.0,1,left,MISS D. Hunter 17' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,17.92,Missed,,,,,,,,,,,,,,,,,,
104,PT03M59.00S,2021-10-21T23:47:34.0Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,16,15,2021-10-21T23:47:36Z,1040000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,103.0,5.0,4.0,1.0,,,,,,,,,,
105,PT03M53.00S,2021-10-21T23:47:39.9Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629629,13.452693823915894,11.764705882352942,1610612737,16,15,2021-10-21T23:47:45Z,1050000,191.0,74.0,1,left,MISS C. Reddish 20' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,20.5,Missed,,,,,,,,,,,,,,,,,,
106,PT03M50.00S,2021-10-21T23:47:42.9Z,1,REGULAR,rebound,defensive,[],1626161,,,1610612742,16,15,2021-10-21T23:47:45Z,1060000,,,0,,W. Cauley-Stein REBOUND (Off:0 Def:2),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,
107,PT03M43.00S,2021-10-21T23:47:49.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.12023653088042,42.892156862745104,1610612742,16,15,2021-10-21T23:47:59Z,1070000,-36.0,78.0,1,right,MISS J. Brunson 8' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,
108,PT03M38.00S,2021-10-21T23:47:54.8Z,1,REGULAR,rebound,offensive,[],1626161,,,1610612742,16,15,2021-10-21T23:51:18Z,1080000,,,0,,W. Cauley-Stein REBOUND (Off:1 Def:2),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,107.0,3.0,2.0,1.0,,,,,,,,,,
170,PT03M37.00S,2021-10-21T23:47:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626161,90.06241787122208,50.245098039215684,1610612742,16,15,2021-10-21T23:59:38Z,1082500,1.0,41.0,1,right,MISS W. Cauley-Stein tip Layup,[1626161],1610612742.0,DAL,tip,,,Cauley-Stein,W. Cauley-Stein,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,
171,PT03M37.00S,2021-10-21T23:47:51.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,16,15,2021-10-21T23:59:38Z,1083750,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,
109,PT03M35.00S,2021-10-21T23:47:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,6.619579500657039,49.754901960784316,1610612737,16,15,2021-10-21T23:48:12Z,1090000,1.0,10.0,1,left,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,
110,PT03M32.00S,2021-10-21T23:48:00.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,16,15,2021-10-21T23:48:12Z,1100000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,109.0,3.0,3.0,0.0,,,,,,,,,,
111,PT03M26.00S,2021-10-21T23:48:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626161,93.61038107752957,50.98039215686275,1610612742,16,17,2021-10-21T23:48:55Z,1110000,5.0,8.0,1,right,W. Cauley-Stein Layup (2 PTS) (D. Finney-Smith 2 AST),"[1626161, 1627827]",1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,0.9,Made,2.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,,,
113,PT03M20.00S,2021-10-21T23:48:17.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,17,2021-10-21T23:48:17Z,1130000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2021-10-21T23:50:59.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,16,17,2021-10-21T23:51:29Z,1140000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M20.00S,2021-10-21T23:50:59.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,16,17,2021-10-21T23:51:29Z,1150000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M20.00S,2021-10-21T23:50:59.6Z,1,REGULAR,substitution,in,[],203476,,,1610612737,16,17,2021-10-21T23:51:29Z,1160000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M20.00S,2021-10-21T23:50:59.6Z,1,REGULAR,substitution,in,[],203524,,,1610612737,16,17,2021-10-21T23:51:29Z,1170000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2021-10-21T23:51:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,15.949408672798953,48.28431372549019,1610612737,18,17,2021-10-21T23:51:58Z,1180000,9.0,97.0,1,left,K. Huerter 9' Jump Shot (2 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,9.78,Made,2.0,,,,,,,,,,,,,,,,,
119,PT02M58.00S,2021-10-21T23:52:02.8Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,18,17,2021-10-21T23:52:08Z,1190000,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 203524]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1.0,Hill,203524.0,,,,,,,
120,PT02M58.00S,2021-10-21T23:52:02.8Z,1,REGULAR,steal,,[],203524,,,1610612737,18,17,2021-10-21T23:52:05Z,1200000,,,0,,S. Hill STEAL (1 STL),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2021-10-21T23:52:12.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,15.423784494086718,77.20588235294117,1610612737,18,17,2021-10-21T23:52:18Z,1210000,-136.0,92.0,1,left,MISS K. Huerter 16' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,
122,PT02M44.00S,2021-10-21T23:52:16.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,18,17,2021-10-21T23:52:18Z,1220000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,121.0,3.0,1.0,2.0,,,,,,,,,,
168,PT02M36.00S,2021-10-21T23:52:18.5Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,18,17,2021-10-21T23:58:17Z,1225000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 203476]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,2.0,Dieng,203476.0,,,,,,,
169,PT02M36.00S,2021-10-21T23:52:18.5Z,1,REGULAR,steal,,[],203476,,,1610612737,18,17,2021-10-21T23:58:17Z,1227500,,,0,,G. Dieng STEAL (1 STL),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2021-10-21T23:52:32.3Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612737,18,17,2021-10-21T23:52:58Z,1250000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Reddish 2 FT),"[1628973, 1629629]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Reddish,1629629.0,,
127,PT02M30.00S,2021-10-21T23:53:02.0Z,1,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1629629,,,1610612737,19,17,2021-10-21T23:58:26Z,1270000,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612737,19,17,2021-10-21T23:53:16Z,1280000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,out,[],203501,,,1610612737,19,17,2021-10-21T23:53:16Z,1290000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,out,[],1629029,,,1610612737,19,17,2021-10-21T23:53:16Z,1300000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,in,[],1628425,,,1610612737,19,17,2021-10-21T23:53:16Z,1310000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,in,[],203493,,,1610612737,19,17,2021-10-21T23:53:16Z,1320000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,in,[],1628467,,,1610612737,19,17,2021-10-21T23:53:16Z,1330000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,19,17,2021-10-21T23:55:45Z,1335000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M30.00S,2021-10-21T23:53:03.9Z,1,REGULAR,substitution,in,[],1626153,,,1610612737,19,17,2021-10-21T23:55:45Z,1337500,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M30.00S,2021-10-21T23:53:23.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629629,,,1610612737,20,17,2021-10-21T23:58:26Z,1340000,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
135,PT02M10.00S,2021-10-21T23:53:44.2Z,1,REGULAR,2pt,Jump Shot,[],1628973,89.4053876478318,83.57843137254902,1610612742,20,17,2021-10-21T23:53:50Z,1350000,168.0,47.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,17.44,Missed,,,,,,,,,,,,,,,,,,
136,PT02M06.00S,2021-10-21T23:53:48.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,20,17,2021-10-21T23:53:50Z,1360000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,,,
137,PT01M56.00S,2021-10-21T23:53:58.4Z,1,REGULAR,2pt,Jump Shot,[],1628989,21.59986859395532,29.90196078431373,1610612737,20,17,2021-10-21T23:54:05Z,1370000,100.0,151.0,1,left,MISS K. Huerter 18' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,18.1,Missed,,,,,,,,,,,,,,,,,,
138,PT01M53.00S,2021-10-21T23:54:01.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,20,17,2021-10-21T23:54:05Z,1380000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,
139,PT01M48.00S,2021-10-21T23:54:06.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203493,75.08212877792378,84.80392156862746,1610612742,20,20,2021-10-21T23:54:16Z,1390000,174.0,182.0,1,right,R. Bullock 25' 3PT running (3 PTS) (J. Brunson 1 AST),"[203493, 1628973]",1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,25.16,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
141,PT01M35.00S,2021-10-21T23:54:19.5Z,1,REGULAR,2pt,Jump Shot,[],1629629,11.744415243101187,82.1078431372549,1610612737,20,20,2021-10-21T23:54:25Z,1410000,-161.0,58.0,1,left,MISS C. Reddish 17' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,
142,PT01M32.00S,2021-10-21T23:54:22.5Z,1,REGULAR,rebound,defensive,[],1626161,,,1610612742,20,20,2021-10-21T23:54:25Z,1420000,,,0,,W. Cauley-Stein REBOUND (Off:1 Def:3),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,141.0,4.0,3.0,1.0,,,,,,,,,,
143,PT01M20.00S,2021-10-21T23:54:34.6Z,1,REGULAR,3pt,Jump Shot,[],1628425,68.9060446780552,33.33333333333334,1610612742,20,20,2021-10-21T23:54:45Z,1430000,-83.0,240.0,1,right,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
144,PT01M14.00S,2021-10-21T23:54:40.6Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,20,20,2021-10-21T23:54:45Z,1440000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,
145,PT01M10.00S,2021-10-21T23:54:45.0Z,1,REGULAR,2pt,Jump Shot,[],203476,6.4881734559789805,22.058823529411768,1610612737,22,20,2021-10-21T23:54:53Z,1450000,140.0,8.0,1,left,G. Dieng 14' Jump Shot (2 PTS) (S. Hill 1 AST),"[203476, 203524]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,14.0,Made,2.0,S. Hill,203524.0,1.0,,,,,,,,,,,,,,
147,PT00M55.30S,2021-10-21T23:55:00.3Z,1,REGULAR,2pt,Jump Shot,[],1626161,76.00197109067017,30.637254901960787,1610612742,22,20,2021-10-21T23:55:06Z,1470000,-97.0,173.0,1,right,MISS W. Cauley-Stein 19' Jump Shot,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,19.83,Missed,,,,,,,,,,,,,,,,,,
148,PT00M51.20S,2021-10-21T23:55:04.4Z,1,REGULAR,rebound,defensive,[],203524,,,1610612737,22,20,2021-10-21T23:55:06Z,1480000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,
149,PT00M35.00S,2021-10-21T23:55:20.6Z,1,REGULAR,3pt,Jump Shot,[],1626153,26.72470433639947,82.59803921568627,1610612737,22,20,2021-10-21T23:55:26Z,1490000,-163.0,199.0,1,left,MISS D. Wright 25' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
150,PT00M31.30S,2021-10-21T23:55:24.3Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612742,22,20,2021-10-21T23:55:26Z,1500000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
153,PT00M09.30S,2021-10-21T23:55:46.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,75.607752956636,30.637254901960787,1610612742,22,20,2021-10-21T23:55:51Z,1510000,-97.0,177.0,1,right,MISS J. Brunson 20' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,20.16,Missed,,,,,,,,,,,,,,,,,,
154,PT00M07.20S,2021-10-21T23:55:48.4Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,22,20,2021-10-21T23:55:51Z,1520000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,
155,PT00M05.20S,2021-10-21T23:55:52.3Z,1,REGULAR,foul,personal,[],1628973,,,1610612737,22,20,2021-10-21T23:56:10Z,1530000,,,0,,J. Brunson take personal FOUL (2 PF),"[1628973, 1626153]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Wright,1626153.0,,
157,PT00M05.20S,2021-10-21T23:56:02.5Z,1,REGULAR,substitution,out,[],1626161,,,1610612737,22,20,2021-10-21T23:56:06Z,1550000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M05.20S,2021-10-21T23:56:02.5Z,1,REGULAR,substitution,in,[],204001,,,1610612737,22,20,2021-10-21T23:56:06Z,1560000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M03.50S,2021-10-21T23:56:16.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.27266754270697,29.166666666666657,1610612737,22,20,2021-10-21T23:56:21Z,1570000,104.0,232.0,1,left,MISS K. Huerter 25' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
160,PT00M03.50S,2021-10-21T23:56:16.1Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612742,22,20,2021-10-21T23:56:21Z,1580000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,
161,PT00M00.00S,2021-10-21T23:56:23.1Z,1,REGULAR,3pt,Jump Shot,[],1628425,29.747043363994734,25.490196078431367,1610612742,22,20,2021-10-21T23:57:28Z,1590000,-123.0,608.0,1,right,MISS S. Brown 62' 3PT - blocked,"[1628425, 203476]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,62.01,Missed,,,,,,,,,,,,,,,,,Dieng,203476.0
163,PT00M00.00S,2021-10-21T23:56:23.1Z,1,REGULAR,block,,[],203476,,,1610612742,22,20,2021-10-21T23:56:41Z,1595000,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-10-21T23:56:23.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,22,20,2021-10-21T23:57:28Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,
164,PT00M00.00S,2021-10-21T23:56:46.1Z,1,REGULAR,period,end,[],0,,,1610612742,22,20,2021-10-21T23:56:46Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-10-21T23:59:57.1Z,2,REGULAR,period,start,[],0,,,1610612737,22,20,2021-10-21T23:59:57Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M42.00S,2021-10-22T00:00:14.9Z,2,REGULAR,3pt,Jump Shot,[],1626153,6.093955321944804,4.656862745098039,1610612737,22,20,2021-10-22T00:00:23Z,1630000,227.0,5.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
174,PT11M35.00S,2021-10-22T00:00:21.9Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,22,20,2021-10-22T00:00:23Z,1640000,,,0,,S. Brown REBOUND (Off:0 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,173.0,3.0,3.0,0.0,,,,,,,,,,
175,PT11M28.00S,2021-10-22T00:00:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.61038107752957,49.50980392156863,1610612742,22,22,2021-10-22T00:00:35Z,1650000,-2.0,8.0,1,right,J. Brunson driving Layup (2 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,0.8,Made,2.0,,,,,,,,,,,,,,,,,
176,PT11M14.00S,2021-10-22T00:00:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,11.087385019710908,58.33333333333333,1610612737,24,22,2021-10-22T00:01:08Z,1660000,-42.0,52.0,1,left,C. Reddish 6' driving floating bank Jump Shot (6 PTS),[1629629],1610612737.0,ATL,driving floating bank,,,Reddish,C. Reddish,,,,,6.64,Made,6.0,,,,,,,,,,,,,,,,,
