actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
272,PT02M56.00S,2022-02-01T01:23:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,85.3646517739816,58.82352941176471,1610612737,45,46,2022-02-01T01:23:59Z,2710000,44.0,85.0,1,right,MISS D. Wright 9' driving floating Shot,[1626153],1610612737.0,ATL,driving floating,,,Wright,D. Wright,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,
273,PT02M53.00S,2022-02-01T01:23:54.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,45,46,2022-02-01T01:23:59Z,2720000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,272.0,4.0,3.0,1.0,,,,,,,,,,,,,,
274,PT02M52.00S,2022-02-01T01:23:55.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.51182654402102,47.30392156862745,1610612737,47,46,2022-02-01T01:24:02Z,2730000,-13.0,8.0,1,right,C. Capela putback Layup (6 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,1.6,Made,,,,,6.0,,,,,,,,,,,,,
275,PT02M48.00S,2022-02-01T01:23:59.5Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,47,46,2022-02-01T01:24:07Z,2740000,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1626153]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,2.0,,,,,Wright,1626153.0,,
276,PT02M48.00S,2022-02-01T01:23:59.5Z,2,REGULAR,steal,,[],1626153,,,1610612737,47,46,2022-02-01T01:24:01Z,2750000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M36.00S,2022-02-01T01:24:11.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,76.82325886990802,30.637254901960787,1610612737,49,46,2022-02-01T01:24:18Z,2760000,-97.0,165.0,1,right,K. Huerter 19' pullup Jump Shot (13 PTS) (D. Wright 5 AST),"[1628989, 1626153]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,19.16,Made,,,,,13.0,D. Wright,1626153.0,5.0,,,,,,,,,,
279,PT02M30.00S,2022-02-01T01:24:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,49,46,2022-02-01T01:24:24Z,2780000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M10.00S,2022-02-01T01:27:35.1Z,2,REGULAR,3pt,Jump Shot,[],1628449,31.09395532194481,30.637254901960787,1610612761,49,46,2022-02-01T01:27:42Z,2790000,97.0,240.0,1,left,MISS C. Boucher 25' step back 3PT,[1628449],1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
281,PT02M06.00S,2022-02-01T01:27:39.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,49,46,2022-02-01T01:27:42Z,2800000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT01M52.00S,2022-02-01T01:27:52.8Z,2,REGULAR,2pt,Jump Shot,[],1626153,76.03482260183968,44.36274509803921,1610612737,51,46,2022-02-01T01:27:58Z,2810000,-28.0,173.0,1,right,D. Wright 17' Jump Shot (4 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,17.51,Made,,,,,4.0,,,,,,,,,,,,,
283,PT01M37.00S,2022-02-01T01:28:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.754927726675426,46.32352941176471,1610612761,51,48,2022-02-01T01:28:16Z,2820000,18.0,30.0,1,left,P. Siakam driving Layup (11 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,3.5,Made,,,,,11.0,,,,,,,,,,,,,
284,PT01M14.00S,2022-02-01T01:28:31.6Z,2,REGULAR,3pt,Jump Shot,[],1628989,85.75886990801577,94.6078431372549,1610612737,54,48,2022-02-01T01:28:37Z,2830000,223.0,81.0,1,right,K. Huerter 3PT  (16 PTS) (D. Hunter 1 AST),"[1628989, 1629631]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.74,Made,,,,,16.0,D. Hunter,1629631.0,1.0,,,,,,,,,,
286,PT00M50.00S,2022-02-01T01:28:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,5.732588699080158,50.0,1610612761,54,48,2022-02-01T01:29:04Z,2850000,0.0,1.0,1,left,MISS F. VanVleet driving reverse Layup,[1627832],1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,0.14,Missed,,,,,,,,,,,,,,,,,,
287,PT00M47.60S,2022-02-01T01:28:58.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,54,48,2022-02-01T01:29:04Z,2860000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,286.0,5.0,4.0,1.0,,,,,,,,,,,,,,
288,PT00M44.30S,2022-02-01T01:29:02.1Z,2,REGULAR,3pt,Jump Shot,[],1629631,92.59198423127464,3.431372549019608,1610612737,57,48,2022-02-01T01:29:11Z,2870000,-233.0,17.0,1,right,D. Hunter 3PT  (11 PTS) (D. Wright 6 AST),"[1629631, 1626153]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,23.34,Made,,,,,11.0,D. Wright,1626153.0,6.0,,,,,,,,,,
290,PT00M32.50S,2022-02-01T01:29:16.4Z,2,REGULAR,2pt,Jump Shot,[],1627783,24.26084099868594,72.79411764705883,1610612761,57,48,2022-02-01T01:30:00Z,2890000,-114.0,176.0,1,left,MISS P. Siakam 20' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,20.94,Missed,,,,,,,,,,,,,,,,,,
294,PT00M27.80S,2022-02-01T01:29:21.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,57,48,2022-02-01T01:30:00Z,2900000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,
291,PT00M27.80S,2022-02-01T01:29:59.1Z,2,REGULAR,jumpball,recovered,[],1628381,,,1610612737,57,48,2022-02-01T01:29:59Z,2910000,,,0,,Jump Ball C. Capela vs. C. Boucher: Tip to J. Collins,"[1628381, 203991, 1628449]",1610612737.0,ATL,heldball,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,
295,PT00M21.90S,2022-02-01T01:30:05.0Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,57,48,2022-02-01T01:30:10Z,2940000,,,0,,D. Wright bad pass TURNOVER (1 TO),"[1626153, 1629018]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,1.0,,,,,Trent Jr.,1629018.0,,
296,PT00M21.90S,2022-02-01T01:30:05.0Z,2,REGULAR,steal,,[],1629018,,,1610612761,57,48,2022-02-01T01:30:07Z,2950000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M17.70S,2022-02-01T01:30:09.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,17.69053876478318,27.696078431372552,1610612761,57,48,2022-02-01T01:30:18Z,2960000,112.0,114.0,1,left,MISS G. Trent Jr. 15' running pullup Shot,[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,15.93,Missed,,,,,,,,,,,,,,,,,,
298,PT00M14.30S,2022-02-01T01:30:12.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,57,48,2022-02-01T01:30:12Z,2970000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,297.0,6.0,5.0,1.0,,,,,,,,,,,,,,
299,PT00M02.00S,2022-02-01T01:30:25.0Z,2,REGULAR,2pt,Jump Shot,[],1629631,73.66951379763469,71.32352941176471,1610612737,57,48,2022-02-01T01:30:35Z,2980000,107.0,195.0,1,right,MISS D. Hunter 22' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,
300,PT00M02.00S,2022-02-01T01:30:25.0Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,57,48,2022-02-01T01:30:35Z,2990000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,,,,,
301,PT00M00.50S,2022-02-01T01:30:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629018,48.702365308804204,44.11764705882353,1610612761,57,48,2022-02-01T01:30:45Z,3000000,29.0,405.0,1,left,MISS G. Trent Jr. 40' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,40.64,Missed,,,,,,,,,,,,,,,,,,
302,PT00M00.10S,2022-02-01T01:30:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,57,48,2022-02-01T01:30:45Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2022-02-01T01:30:32.9Z,2,REGULAR,period,end,[],0,,,1610612761,57,48,2022-02-01T01:30:32Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-02-01T01:44:22.0Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,57,48,2022-02-01T01:45:24Z,3030000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-02-01T01:44:22.0Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,57,48,2022-02-01T01:45:24Z,3040000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-02-01T01:45:47.5Z,3,REGULAR,period,start,[],0,,,1610612737,57,48,2022-02-01T01:45:47Z,3050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M51.00S,2022-02-01T01:45:58.1Z,3,REGULAR,foul,personal,[],1630567,,,1610612737,57,48,2022-02-01T01:46:04Z,3060000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 203991]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,101284.0,,1.0,0.0,Capela,203991.0,,,,
309,PT11M42.00S,2022-02-01T01:46:23.0Z,3,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,57,48,2022-02-01T01:46:30Z,3080000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,,,,,101284.0,2.0,,,,,,,,
310,PT11M25.00S,2022-02-01T01:46:47.6Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,57,48,2022-02-01T01:46:52Z,3090000,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629631]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,1.0,,,,,Hunter,1629631.0,,
311,PT11M25.00S,2022-02-01T01:46:47.6Z,3,REGULAR,steal,,[],1629631,,,1610612737,57,48,2022-02-01T01:46:49Z,3100000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M19.00S,2022-02-01T01:46:53.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,15.719448094612352,40.44117647058824,1610612737,57,48,2022-02-01T01:46:59Z,3110000,48.0,95.0,1,left,MISS J. Collins 10' driving Layup - blocked,"[1628381, 1627832]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,10.66,Missed,,,,,,,,,,,,,,,,,VanVleet,1627832.0
313,PT11M19.00S,2022-02-01T01:46:53.3Z,3,REGULAR,block,,[],1627832,,,1610612737,57,48,2022-02-01T01:46:57Z,3120000,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M15.00S,2022-02-01T01:46:57.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,57,48,2022-02-01T01:46:59Z,3130000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,312.0,3.0,3.0,0.0,,,,,,,,,,,,,,
315,PT11M13.00S,2022-02-01T01:47:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,90.75229960578186,44.36274509803921,1610612761,57,48,2022-02-01T01:47:11Z,3140000,-28.0,34.0,1,right,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1628381]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,4.45,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
316,PT11M13.00S,2022-02-01T01:47:00.0Z,3,REGULAR,block,,[],1628381,,,1610612761,57,48,2022-02-01T01:47:03Z,3150000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M08.00S,2022-02-01T01:47:05.0Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,57,48,2022-02-01T01:47:11Z,3160000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,,
318,PT11M05.00S,2022-02-01T01:47:07.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,25.312089356110377,17.647058823529413,1610612737,57,48,2022-02-01T01:47:16Z,3170000,162.0,185.0,1,left,MISS D. Wright 24' running pullup 3PT,[1626153],1610612737.0,ATL,running pullup,,,Wright,D. Wright,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
319,PT11M02.00S,2022-02-01T01:47:10.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,57,48,2022-02-01T01:47:16Z,3180000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,318.0,3.0,3.0,0.0,,,,,,,,,,,,,,
320,PT10M57.00S,2022-02-01T01:47:15.2Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612761,57,48,2022-02-01T01:47:23Z,3190000,,,0,,P. Siakam lost ball TURNOVER (3 TO),"[1627783, 1626153]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,3.0,,,,,Wright,1626153.0,,
321,PT10M57.00S,2022-02-01T01:47:15.2Z,3,REGULAR,steal,,[],1626153,,,1610612737,57,48,2022-02-01T01:47:17Z,3200000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
322,PT10M53.00S,2022-02-01T01:47:19.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,6.1268068331143235,49.01960784313725,1610612737,57,48,2022-02-01T01:47:31Z,3210000,5.0,5.0,1,left,MISS D. Wright running Layup - blocked,"[1626153, 1627783]",1610612737.0,ATL,running,,,Wright,D. Wright,,,,,0.71,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
352,PT10M53.00S,2022-02-01T01:47:19.8Z,3,REGULAR,block,,[],1627783,,,1610612737,57,48,2022-02-01T01:51:55Z,3215000,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
323,PT10M48.00S,2022-02-01T01:47:24.8Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,57,48,2022-02-01T01:47:31Z,3220000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,322.0,1.0,0.0,1.0,,,,,,,,,,,,,,
324,PT10M48.00S,2022-02-01T01:47:24.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628989,5.590000152587891,50.0,1610612737,59,48,2022-02-01T01:47:36Z,3230000,0.0,0.0,1,left,K. Huerter tip Layup (18 PTS),[1628989],1610612737.0,ATL,tip,,,Huerter,K. Huerter,,,,,0.0,Made,,,,,18.0,,,,,,,,,,,,,
325,PT10M33.00S,2022-02-01T01:47:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629018,94.43166885676742,4.6568627450980395,1610612761,59,48,2022-02-01T01:47:45Z,3240000,-227.0,0.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
326,PT10M30.00S,2022-02-01T01:47:42.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,59,48,2022-02-01T01:47:45Z,3250000,,,0,,C. Capela REBOUND (Off:1 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,325.0,7.0,6.0,1.0,,,,,,,,,,,,,,
327,PT10M22.00S,2022-02-01T01:47:50.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,12.302890932982917,3.6764705882352944,1610612737,59,48,2022-02-01T01:47:59Z,3260000,232.0,63.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,
328,PT10M20.00S,2022-02-01T01:47:52.2Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,59,48,2022-02-01T01:47:59Z,3270000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,327.0,4.0,4.0,0.0,,,,,,,,,,,,,,
329,PT10M11.00S,2022-02-01T01:48:01.7Z,3,REGULAR,2pt,Jump Shot,[],1627832,77.08607095926413,50.49019607843137,1610612761,59,48,2022-02-01T01:48:10Z,3280000,2.0,163.0,1,right,MISS F. VanVleet 16' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,
330,PT10M08.00S,2022-02-01T01:48:04.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,59,48,2022-02-01T01:48:10Z,3290000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,,,,
331,PT09M58.00S,2022-02-01T01:48:14.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,26.10052562417871,16.42156862745098,1610612737,59,48,2022-02-01T01:48:18Z,3300000,168.0,193.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
332,PT09M55.00S,2022-02-01T01:48:17.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,59,48,2022-02-01T01:48:18Z,3310000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,,
333,PT09M51.00S,2022-02-01T01:48:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.59855453350855,49.26470588235294,1610612761,59,50,2022-02-01T01:48:30Z,3320000,-4.0,64.0,1,right,P. Siakam 6' driving floating Jump Shot (13 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,6.42,Made,,,,,13.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,
334,PT09M30.00S,2022-02-01T01:48:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,8.754927726675426,48.03921568627451,1610612737,59,50,2022-02-01T01:48:50Z,3330000,10.0,30.0,1,left,MISS D. Hunter driving Layup - blocked,"[1629631, 1630567]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,3.14,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
335,PT09M30.00S,2022-02-01T01:48:42.5Z,3,REGULAR,block,,[],1630567,,,1610612737,59,50,2022-02-01T01:48:45Z,3340000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
336,PT09M27.00S,2022-02-01T01:48:45.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,59,50,2022-02-01T01:48:50Z,3350000,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,334.0,5.0,5.0,0.0,,,,,,,,,,,,,,
337,PT09M22.00S,2022-02-01T01:48:51.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,97.05978975032852,96.07843137254902,1610612761,59,53,2022-02-01T01:54:20Z,3360000,230.0,-25.0,1,right,G. Trent Jr. 3PT running (11 PTS) (P. Siakam 3 AST),"[1629018, 1627783]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,23.17,Made,,,,,11.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
339,PT09M06.00S,2022-02-01T01:49:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,50.73529411764706,1610612737,59,53,2022-02-01T01:49:14Z,3380000,-4.0,3.0,1,left,MISS C. Capela cutting Layup - blocked,"[203991, 1630567]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.45,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
340,PT09M06.00S,2022-02-01T01:49:06.5Z,3,REGULAR,block,,[],1630567,,,1610612737,59,53,2022-02-01T01:49:09Z,3390000,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
341,PT09M05.00S,2022-02-01T01:49:07.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,59,53,2022-02-01T01:49:14Z,3400000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,339.0,4.0,4.0,0.0,,,,,,,,,,,,,,
342,PT09M05.00S,2022-02-01T01:49:11.2Z,3,REGULAR,foul,personal,[],1626153,,,1610612761,59,53,2022-02-01T01:49:16Z,3410000,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1627783]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Siakam,1627783.0,,,,
344,PT08M49.00S,2022-02-01T01:49:37.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,72.7496714848883,80.63725490196079,1610612761,59,53,2022-02-01T01:49:42Z,3430000,153.0,204.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
345,PT08M45.00S,2022-02-01T01:49:41.6Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,59,53,2022-02-01T01:49:42Z,3440000,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,344.0,2.0,1.0,1.0,,,,,,,,,,,,,,
346,PT08M37.00S,2022-02-01T01:49:50.4Z,3,REGULAR,turnover,lost ball,[],1628381,,,1610612737,59,53,2022-02-01T01:50:05Z,3450000,,,0,,J. Collins lost ball TURNOVER (2 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,2.0,,,,,,,,
347,PT08M37.00S,2022-02-01T01:49:58.7Z,3,REGULAR,foul,personal,[],1628381,,,1610612761,59,53,2022-02-01T01:50:07Z,3460000,,,0,,J. Collins loose ball personal FOUL (1 PF),"[1628381, 1629018]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,,,,,,,,,,,101284.0,,1.0,0.0,Trent Jr.,1629018.0,,,,
349,PT08M20.00S,2022-02-01T01:50:24.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,97.05978975032852,3.6764705882352944,1610612761,59,56,2022-02-01T01:50:30Z,3480000,-232.0,-25.0,1,right,G. Trent Jr. 3PT  (14 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.29,Made,,,,,14.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,
351,PT08M18.00S,2022-02-01T01:50:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,59,56,2022-02-01T01:50:31Z,3500000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT07M59.00S,2022-02-01T01:53:45.0Z,3,REGULAR,turnover,bad pass,[],1626153,,,1610612737,59,56,2022-02-01T01:54:39Z,3510000,,,0,,D. Wright bad pass TURNOVER (2 TO),"[1626153, 1628384]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,2.0,,,,,Anunoby,1628384.0,,
355,PT07M59.00S,2022-02-01T01:53:45.0Z,3,REGULAR,steal,,[],1628384,,,1610612761,59,56,2022-02-01T01:53:48Z,3520000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M54.00S,2022-02-01T01:53:49.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,93.11760840998686,48.77450980392157,1610612761,59,58,2022-02-01T01:54:00Z,3530000,-6.0,12.0,1,right,O. Anunoby running DUNK (7 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.36,Made,,,,,7.0,,,,,,,,,,,,,
