actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
459,PT03M57.00S,2021-12-11T02:19:30.1Z,3,REGULAR,foul,personal,[],1629651,,,1610612737,80,77,2021-12-11T02:19:38Z,4550000,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1629027]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,202058.0,1.0,0.0,Young,1629027.0,,,,,,
461,PT03M57.00S,2021-12-11T02:19:41.2Z,3,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612737,80,77,2021-12-11T02:19:56Z,4570000,,,0,,N. Claxton technical FOUL (1 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,202058.0,1.0,1.0,,,,,,,,
462,PT03M57.00S,2021-12-11T02:19:57.8Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,81,77,2021-12-11T02:19:57Z,4580000,,,0,,T. Young technical Free Throw 1 of 1 (25 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
463,PT03M42.00S,2021-12-11T02:20:20.4Z,3,REGULAR,2pt,Jump Shot,[],201568,9.937582128777924,66.17647058823529,1610612737,81,77,2021-12-11T02:20:28Z,4590000,-81.0,41.0,1,left,MISS D. Gallinari 9' driving floating Shot,[201568],1610612737.0,ATL,driving floating,,,Gallinari,D. Gallinari,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,
464,PT03M42.00S,2021-12-11T02:20:25.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,81,77,2021-12-11T02:20:25Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,463.0,,,,,
465,PT03M42.00S,2021-12-11T02:20:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612737,81,77,2021-12-11T02:20:44Z,4610000,,,0,,B. Brown loose ball personal FOUL (4 PF) (Collins 2 FT),"[1628971, 1628381]",1610612751.0,BKN,loose ball,,,Brown,B. Brown,,,,,,,,,,,,,,202049.0,4.0,0.0,Collins,1628381.0,,,,,,
467,PT03M42.00S,2021-12-11T02:20:51.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,81,77,2021-12-11T02:20:51Z,4630000,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT03M42.00S,2021-12-11T02:20:51.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,81,77,2021-12-11T02:20:51Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,
469,PT03M42.00S,2021-12-11T02:21:04.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,82,77,2021-12-11T02:21:04Z,4650000,,,0,,J. Collins Free Throw 2 of 2 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
470,PT03M25.00S,2021-12-11T02:21:26.4Z,3,REGULAR,3pt,Jump Shot,[],1628971,97.19119579500656,3.1862745098039214,1610612751,82,77,2021-12-11T02:21:31Z,4660000,-234.0,-26.0,1,right,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
471,PT03M21.00S,2021-12-11T02:21:30.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,82,77,2021-12-11T02:21:31Z,4670000,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,470.0,2.0,1.0,1.0,,
472,PT03M15.00S,2021-12-11T02:21:37.7Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,82,77,2021-12-11T02:21:45Z,4680000,,,0,,T. Young bad pass out-of-bounds TURNOVER (5 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,5.0,,,202058.0,,,,,,,,,,
473,PT03M05.00S,2021-12-11T02:21:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612751,82,77,2021-12-11T02:22:24Z,4690000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Harden 2 FT),"[1629629, 201935]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,203177.0,1.0,0.0,Harden,201935.0,,,,,,
475,PT03M05.00S,2021-12-11T02:22:31.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612751,82,78,2021-12-11T02:22:31Z,4710000,,,0,,J. Harden Free Throw 1 of 2 (13 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
476,PT03M05.00S,2021-12-11T02:22:52.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612751,82,79,2021-12-11T02:22:52Z,4720000,,,0,,J. Harden Free Throw 2 of 2 (14 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
477,PT02M45.00S,2021-12-11T02:23:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,17.16491458607096,47.05882352941176,1610612737,84,79,2021-12-11T02:23:21Z,4730000,15.0,109.0,1,left,D. Gallinari 10' turnaround fadeaway Jump Shot (8 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,10.99,Made,8.0,,,,,,,,,,,,,,,,,
478,PT02M37.00S,2021-12-11T02:23:28.2Z,3,REGULAR,violation,kicked ball,[],201568,,,1610612751,84,79,2021-12-11T02:23:42Z,4740000,,,0,,D. Gallinari kicked ball VIOLATION,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,202049.0,,,,,,,,,,
479,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,out,[],1628989,,,1610612751,84,79,2021-12-11T02:23:48Z,4750000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,out,[],1629027,,,1610612751,84,79,2021-12-11T02:23:48Z,4760000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,out,[],1628381,,,1610612751,84,79,2021-12-11T02:23:48Z,4770000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,out,[],201935,,,1610612751,84,79,2021-12-11T02:23:48Z,4780000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,in,[],1626153,,,1610612751,84,79,2021-12-11T02:23:48Z,4790000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,in,[],101150,,,1610612751,84,79,2021-12-11T02:23:48Z,4800000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,in,[],203991,,,1610612751,84,79,2021-12-11T02:23:48Z,4810000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M37.00S,2021-12-11T02:23:30.9Z,3,REGULAR,substitution,in,[],201988,,,1610612751,84,79,2021-12-11T02:23:48Z,4820000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M30.00S,2021-12-11T02:24:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.24901445466492,50.245098039215684,1610612751,84,79,2021-12-11T02:24:13Z,4830000,1.0,11.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.11,Missed,,,,,,,,,,,,,,,,,,
488,PT02M30.00S,2021-12-11T02:24:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,84,79,2021-12-11T02:24:12Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,487.0,,,,,
489,PT02M30.00S,2021-12-11T02:24:13.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,84,79,2021-12-11T02:24:13Z,4850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M28.00S,2021-12-11T02:24:24.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,90.09526938239159,18.872549019607842,1610612751,84,81,2021-12-11T02:24:29Z,4860000,-156.0,41.0,1,right,K. Durant 16' Jump Shot (23 PTS) (C. Thomas 1 AST),"[201142, 1630560]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,16.08,Made,23.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,,,
492,PT02M03.00S,2021-12-11T02:24:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,14.931011826544022,36.51960784313725,1610612737,86,81,2021-12-11T02:25:55Z,4880000,67.0,88.0,1,left,D. Gallinari 11' fadeaway Jump Shot (10 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,11.08,Made,10.0,,,,,,,,,,,,,,,,,
493,PT01M51.00S,2021-12-11T02:25:03.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612751,86,81,2021-12-11T02:25:35Z,4890000,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Brown 2 FT),"[201568, 1628971]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,202058.0,2.0,0.0,Brown,1628971.0,,,,,,
495,PT01M51.00S,2021-12-11T02:25:36.4Z,3,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,86,82,2021-12-11T02:25:36Z,4910000,,,0,,B. Brown Free Throw 1 of 2 (14 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
496,PT01M51.00S,2021-12-11T02:25:49.7Z,3,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,86,83,2021-12-11T02:25:49Z,4920000,,,0,,B. Brown Free Throw 2 of 2 (15 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
497,PT01M35.00S,2021-12-11T02:26:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201568,7.5722733245729295,56.61764705882353,1610612737,86,83,2021-12-11T02:26:16Z,4930000,-33.0,19.0,1,left,MISS D. Gallinari driving Layup,[201568],1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,3.8,Missed,,,,,,,,,,,,,,,,,,
498,PT01M32.00S,2021-12-11T02:26:12.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,86,83,2021-12-11T02:26:16Z,4940000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,497.0,1.0,1.0,0.0,,
499,PT01M25.00S,2021-12-11T02:26:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630560,81.15965834428384,6.61764705882353,1610612751,86,86,2021-12-11T02:26:23Z,4950000,-217.0,125.0,1,right,C. Thomas 25' 3PT pullup (8 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,25.01,Made,8.0,,,,,,,,,,,,,,,,,
500,PT01M10.00S,2021-12-11T02:26:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612737,86,86,2021-12-11T02:27:04Z,4960000,,,0,,K. Durant shooting personal FOUL (3 PF) (Reddish 2 FT),"[201142, 1629629]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,202058.0,3.0,0.0,Reddish,1629629.0,,,,,,
502,PT01M10.00S,2021-12-11T02:27:07.4Z,3,REGULAR,freethrow,1 of 2,[],1629629,,,1610612737,87,86,2021-12-11T02:27:07Z,4980000,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
503,PT01M10.00S,2021-12-11T02:27:09.5Z,3,REGULAR,substitution,out,[],1628971,,,1610612737,87,86,2021-12-11T02:27:13Z,4990000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M10.00S,2021-12-11T02:27:09.5Z,3,REGULAR,substitution,in,[],201949,,,1610612737,87,86,2021-12-11T02:27:13Z,5000000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M10.00S,2021-12-11T02:27:27.6Z,3,REGULAR,freethrow,2 of 2,[],1629629,,,1610612737,88,86,2021-12-11T02:27:27Z,5010000,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
509,PT01M00.00S,2021-12-11T02:27:48.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,88,86,2021-12-11T02:27:48Z,5050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M50.60S,2021-12-11T02:28:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630560,73.27529566360053,81.37254901960785,1610612751,88,89,2021-12-11T02:30:00Z,5060000,157.0,199.0,1,right,C. Thomas 25' 3PT  (11 PTS) (J. Johnson 2 AST),"[1630560, 201949]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.32,Made,11.0,J. Johnson,201949.0,2.0,,,,,,,,,,,,,,
512,PT00M33.60S,2021-12-11T02:28:37.2Z,3,REGULAR,3pt,Jump Shot,[],101150,32.013797634691194,63.970588235294116,1610612737,88,89,2021-12-11T02:28:42Z,5080000,-70.0,248.0,1,left,MISS L. Williams 25' pullup 3PT,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,
513,PT00M29.90S,2021-12-11T02:28:40.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,88,89,2021-12-11T02:28:42Z,5090000,,,0,,C. Capela REBOUND (Off:4 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,512.0,13.0,9.0,4.0,,
514,PT00M24.60S,2021-12-11T02:28:46.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201568,25.837713534822605,79.16666666666666,1610612737,91,89,2021-12-11T02:28:51Z,5100000,-146.0,190.0,1,left,D. Gallinari 3PT  (13 PTS) (C. Reddish 2 AST),"[201568, 1629629]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,23.98,Made,13.0,C. Reddish,1629629.0,2.0,,,,,,,,,,,,,,
516,PT00M03.50S,2021-12-11T02:29:09.7Z,3,REGULAR,3pt,Jump Shot,[],201142,66.70499342969777,54.166666666666664,1610612751,91,89,2021-12-11T02:29:16Z,5120000,21.0,260.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
517,PT00M03.50S,2021-12-11T02:29:09.7Z,3,REGULAR,rebound,defensive,[],101150,,,1610612737,91,89,2021-12-11T02:29:16Z,5130000,,,0,,L. Williams REBOUND (Off:0 Def:2),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,516.0,2.0,2.0,0.0,,
518,PT00M00.00S,2021-12-11T02:29:17.6Z,3,REGULAR,period,end,[],0,,,1610612737,91,89,2021-12-11T02:29:17Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-12-11T02:30:46.6Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612737,91,89,2021-12-11T02:32:28Z,5150000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-12-11T02:30:46.6Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612737,91,89,2021-12-11T02:32:28Z,5160000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-12-11T02:32:53.6Z,4,REGULAR,period,start,[],0,,,1610612737,91,89,2021-12-11T02:32:53Z,5170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M37.00S,2021-12-11T02:33:17.9Z,4,REGULAR,2pt,Jump Shot,[],1626153,5.601182654402102,87.74509803921569,1610612737,91,89,2021-12-11T02:33:33Z,5180000,-189.0,0.0,1,left,MISS D. Wright 18' step back Shot,[1626153],1610612737.0,ATL,step back,,,Wright,D. Wright,,,,,18.87,Missed,,,,,,,,,,,,,,,,,,
523,PT11M36.00S,2021-12-11T02:33:18.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,89,2021-12-11T02:33:33Z,5190000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,522.0,,,,,
524,PT11M36.00S,2021-12-11T02:33:22.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,91,89,2021-12-11T02:33:37Z,5200000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
525,PT11M21.00S,2021-12-11T02:33:47.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201949,92.59198423127464,48.03921568627451,1610612751,91,89,2021-12-11T02:33:54Z,5210000,-10.0,17.0,1,right,MISS J. Johnson cutting Layup,[201949],1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,
526,PT11M16.00S,2021-12-11T02:33:52.2Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,91,89,2021-12-11T02:33:54Z,5220000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,525.0,3.0,3.0,0.0,,
527,PT11M14.00S,2021-12-11T02:33:53.9Z,4,REGULAR,3pt,Jump Shot,[],1629629,29.517082785808146,70.09803921568627,1610612737,91,89,2021-12-11T02:34:01Z,5230000,-100.0,225.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
528,PT11M09.00S,2021-12-11T02:33:58.0Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,91,89,2021-12-11T02:33:58Z,5240000,,,0,,C. Capela REBOUND (Off:5 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,527.0,14.0,9.0,5.0,,
529,PT11M08.00S,2021-12-11T02:33:58.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101150,8.09789750328515,2.450980392156863,1610612737,91,89,2021-12-11T02:34:05Z,5250000,238.0,24.0,1,left,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,
530,PT11M08.00S,2021-12-11T02:33:58.9Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,91,89,2021-12-11T02:34:05Z,5260000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,529.0,4.0,4.0,0.0,,
531,PT11M02.00S,2021-12-11T02:34:04.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201988,70.51576872536137,75.0,1610612751,91,89,2021-12-11T02:35:24Z,5270000,125.0,225.0,1,right,MISS P. Mills 25' running 3PT,[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
532,PT10M57.00S,2021-12-11T02:34:09.5Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,91,89,2021-12-11T02:34:10Z,5280000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,531.0,2.0,1.0,1.0,,
533,PT10M57.00S,2021-12-11T02:34:10.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,91,91,2021-12-11T02:34:23Z,5290000,0.0,0.0,1,right,N. Claxton tip DUNK (2 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
534,PT10M50.00S,2021-12-11T02:34:19.1Z,4,REGULAR,foul,personal,[],201988,,,1610612737,91,91,2021-12-11T02:34:25Z,5300000,,,0,,P. Mills personal FOUL (2 PF),"[201988, 1626153]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,202049.0,2.0,0.0,Wright,1626153.0,,,,,,
536,PT10M45.00S,2021-12-11T02:34:40.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101150,6.389618922470433,50.98039215686274,1610612737,93,91,2021-12-11T02:34:45Z,5320000,-5.0,8.0,1,left,L. Williams driving Layup (4 PTS),[101150],1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,0.9,Made,4.0,,,,,,,,,,,,,,,,,
537,PT10M22.00S,2021-12-11T02:35:02.9Z,4,REGULAR,3pt,Jump Shot,[],201988,97.05978975032852,2.941176470588235,1610612751,93,91,2021-12-11T02:35:10Z,5330000,-235.0,-25.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
538,PT10M20.00S,2021-12-11T02:35:04.9Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,93,91,2021-12-11T02:35:49Z,5340000,,,0,,C. Capela REBOUND (Off:5 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,537.0,15.0,10.0,5.0,,
539,PT10M19.00S,2021-12-11T02:35:07.8Z,4,REGULAR,turnover,lost ball,[],203991,,,1610612737,93,91,2021-12-11T02:36:02Z,5350000,,,0,,C. Capela lost ball TURNOVER (1 TO),"[203991, 201988]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,1.0,Mills,201988.0,,,,,,,,,,,
540,PT10M19.00S,2021-12-11T02:35:07.8Z,4,REGULAR,steal,,[],201988,,,1610612751,93,91,2021-12-11T02:35:10Z,5360000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M18.00S,2021-12-11T02:35:11.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",201988,92.9862023653088,47.30392156862745,1610612751,93,93,2021-12-11T02:35:30Z,5370000,-13.0,13.0,1,right,P. Mills Layup (9 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,1.9,Made,9.0,,,,,,,,,,,,,,,,,
542,PT10M18.00S,2021-12-11T02:35:16.3Z,4,REGULAR,violation,defensive goaltending,[],203991,,,1610612751,93,93,2021-12-11T02:35:30Z,5380000,,,0,,C. Capela defensive goaltending VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,202049.0,,,,,,,,,,
543,PT10M00.00S,2021-12-11T02:35:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,16.507884362680684,45.83333333333333,1610612737,93,93,2021-12-11T02:35:44Z,5390000,21.0,103.0,1,left,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,10.48,Missed,,,,,,,,,,,,,,,,,,
544,PT09M56.00S,2021-12-11T02:35:40.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,93,93,2021-12-11T02:35:44Z,5400000,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,543.0,5.0,5.0,0.0,,
545,PT09M43.00S,2021-12-11T02:35:53.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.11760840998686,50.49019607843137,1610612751,93,95,2021-12-11T02:35:57Z,5410000,2.0,12.0,1,right,N. Claxton DUNK (4 PTS) (J. Harden 11 AST),"[1629651, 201935]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.25,Made,4.0,J. Harden,201935.0,11.0,,,,,,,,,,,,,,
547,PT09M22.00S,2021-12-11T02:36:13.7Z,4,REGULAR,3pt,Jump Shot,[],1629629,31.61957950065703,45.09803921568628,1610612737,93,95,2021-12-11T02:36:18Z,5430000,25.0,245.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
548,PT09M19.00S,2021-12-11T02:36:16.7Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,93,95,2021-12-11T02:36:18Z,5440000,,,0,,J. Johnson REBOUND (Off:0 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,547.0,4.0,4.0,0.0,,
549,PT09M15.00S,2021-12-11T02:36:20.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,76.5604467805519,10.53921568627451,1610612751,93,95,2021-12-11T02:36:28Z,5450000,-197.0,168.0,1,right,MISS C. Thomas 25' running 3PT,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
