actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
189,PT09M03.00S,2021-12-18T01:13:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,38,39,2021-12-18T01:13:55Z,1890000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M03.00S,2021-12-18T01:16:08.4Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,38,39,2021-12-18T01:16:22Z,1900000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M03.00S,2021-12-18T01:16:08.4Z,2,REGULAR,substitution,in,[],201145,,,1610612743,38,39,2021-12-18T01:16:22Z,1910000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M50.00S,2021-12-18T01:16:55.8Z,2,REGULAR,3pt,Jump Shot,[],1630267,29.6484888304862,70.83333333333334,1610612743,38,39,2021-12-18T01:17:02Z,1920000,-104.0,226.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
193,PT08M48.00S,2021-12-18T01:16:57.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,38,39,2021-12-18T01:17:02Z,1930000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,
194,PT08M48.00S,2021-12-18T01:17:01.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,38,39,2021-12-18T01:17:01Z,1940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M39.00S,2021-12-18T01:17:15.7Z,2,REGULAR,2pt,Jump Shot,[],1629629,76.82325886990802,50.0,1610612737,38,39,2021-12-18T01:17:21Z,1950000,0.0,165.0,1,right,MISS C. Reddish 16' step back Shot - blocked,"[1629629, 1630538]",1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,16.54,Missed,,,,,,,,,Hyland,1630538.0,,,,,,,,
196,PT08M39.00S,2021-12-18T01:17:15.7Z,2,REGULAR,block,,[],1630538,,,1610612737,38,39,2021-12-18T01:17:18Z,1960000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M36.00S,2021-12-18T01:17:18.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,38,39,2021-12-18T01:17:21Z,1970000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,
198,PT08M34.00S,2021-12-18T01:17:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,5.863994743758213,48.529411764705884,1610612743,38,39,2021-12-18T01:17:29Z,1980000,7.0,3.0,1,left,MISS B. Hyland running Layup,[1630538],1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,
199,PT08M32.00S,2021-12-18T01:17:22.6Z,2,REGULAR,rebound,offensive,[],203085,,,1610612743,38,39,2021-12-18T01:17:22Z,1990000,,,0,,A. Rivers REBOUND (Off:1 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,
200,PT08M24.00S,2021-12-18T01:17:29.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203085,6.258212877792378,50.245098039215684,1610612743,38,41,2021-12-18T01:17:39Z,2000000,-1.0,6.0,1,left,A. Rivers driving Layup (4 PTS),[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,0.64,Made,4.0,,,,,,,,,,,,,,,,,
201,PT08M18.00S,2021-12-18T01:17:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612737,38,41,2021-12-18T01:18:03Z,2010000,,,0,,V. Cancar shooting personal FOUL (2 PF) (Williams 2 FT),"[1628427, 101150]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Williams,101150.0
203,PT08M18.00S,2021-12-18T01:18:11.1Z,2,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,38,41,2021-12-18T01:18:41Z,2030000,,,0,,MISS L. Williams Free Throw 1 of 2,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M18.00S,2021-12-18T01:18:11.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,38,41,2021-12-18T01:18:41Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,
205,PT08M18.00S,2021-12-18T01:18:12.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,38,41,2021-12-18T01:18:18Z,2050000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2021-12-18T01:18:12.0Z,2,REGULAR,substitution,out,[],203085,,,1610612737,38,41,2021-12-18T01:18:18Z,2060000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M18.00S,2021-12-18T01:18:12.0Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,38,41,2021-12-18T01:18:18Z,2070000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2021-12-18T01:18:12.0Z,2,REGULAR,substitution,in,[],203115,,,1610612737,38,41,2021-12-18T01:18:18Z,2080000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M18.00S,2021-12-18T01:18:11.1Z,2,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,38,41,2021-12-18T01:18:41Z,2090000,,,0,,MISS L. Williams Free Throw 2 of 2,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT08M16.00S,2021-12-18T01:18:13.1Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,38,41,2021-12-18T01:18:41Z,2100000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,
211,PT08M08.00S,2021-12-18T01:18:43.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,30.17411300919842,72.05882352941177,1610612743,38,44,2021-12-18T01:18:49Z,2110000,-110.0,231.0,1,left,B. Hyland 25' 3PT  (12 PTS) (F. Campazzo 3 AST),"[1630538, 1630267]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.61,Made,12.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,,,,,
213,PT07M54.00S,2021-12-18T01:18:56.1Z,2,REGULAR,2pt,Jump Shot,[],201568,82.34231274638634,14.460784313725492,1610612737,38,44,2021-12-18T01:28:09Z,2130000,-178.0,113.0,1,right,MISS D. Gallinari 21' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,21.09,Missed,,,,,,,,,,,,,,,,,,
214,PT07M52.00S,2021-12-18T01:18:58.1Z,2,REGULAR,rebound,defensive,[],1630267,,,1610612743,38,44,2021-12-18T01:19:01Z,2140000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,
215,PT07M48.00S,2021-12-18T01:19:03.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,5.469776609724048,50.245098039215684,1610612743,38,46,2021-12-18T01:19:13Z,2150000,-1.0,-1.0,1,left,F. Campazzo running Layup (7 PTS),[1630267],1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,0.16,Made,7.0,,,,,,,,,,,,,,,,,
216,PT07M30.00S,2021-12-18T01:19:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,84.44480946123521,38.48039215686275,1610612737,38,46,2021-12-18T01:19:26Z,2160000,-58.0,94.0,1,right,MISS L. Williams 11' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,11.0,Missed,,,,,,,,,,,,,,,,,,
217,PT07M26.00S,2021-12-18T01:19:24.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,38,46,2021-12-18T01:19:26Z,2170000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,
218,PT07M14.00S,2021-12-18T01:19:37.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,5.732588699080158,49.754901960784316,1610612743,38,48,2021-12-18T01:19:45Z,2180000,1.0,1.0,1,left,J. Green cutting DUNK (10 PTS) (F. Campazzo 4 AST),"[201145, 1630267]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,0.18,Made,10.0,F. Campazzo,1630267.0,4.0,,,,,,,,,,,,,,
220,PT07M13.00S,2021-12-18T01:19:43.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,38,48,2021-12-18T01:19:43Z,2200000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,out,[],101150,,,1610612737,38,48,2021-12-18T01:22:07Z,2210000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,out,[],201568,,,1610612737,38,48,2021-12-18T01:22:07Z,2220000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,38,48,2021-12-18T01:22:07Z,2230000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,out,[],1628427,,,1610612737,38,48,2021-12-18T01:22:07Z,2240000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,in,[],203991,,,1610612737,38,48,2021-12-18T01:22:07Z,2250000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,38,48,2021-12-18T01:22:07Z,2260000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,38,48,2021-12-18T01:22:07Z,2270000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M13.00S,2021-12-18T01:21:49.6Z,2,REGULAR,substitution,in,[],203932,,,1610612737,38,48,2021-12-18T01:22:07Z,2280000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2021-12-18T01:22:51.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,38,48,2021-12-18T01:22:51Z,2290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M48.00S,2021-12-18T01:23:17.7Z,2,REGULAR,2pt,Hook,[],1628381,92.46057818659659,69.85294117647058,1610612737,38,48,2021-12-18T01:23:24Z,2300000,99.0,18.0,1,right,MISS J. Collins 10' driving Hook,[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,10.1,Missed,,,,,,,,,,,,,,,,,,
231,PT06M43.00S,2021-12-18T01:23:22.7Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,38,48,2021-12-18T01:23:22Z,2310000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,
232,PT06M43.00S,2021-12-18T01:23:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,40,48,2021-12-18T01:23:22Z,2320000,0.0,0.0,1,right,C. Capela tip Layup (4 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
233,PT06M28.00S,2021-12-18T01:23:37.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,27.54599211563732,80.14705882352942,1610612743,40,51,2021-12-18T01:23:44Z,2330000,-151.0,206.0,1,left,B. Hyland 25' 3PT  (15 PTS) (J. Green 1 AST),"[1630538, 201145]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.56,Made,15.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
235,PT06M14.00S,2021-12-18T01:23:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628381,69.72733245729303,65.93137254901961,1610612737,40,51,2021-12-18T01:23:58Z,2350000,80.0,232.0,1,right,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2021-12-18T01:23:56.2Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,40,51,2021-12-18T01:31:05Z,2360000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,
237,PT06M01.00S,2021-12-18T01:24:04.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,31.35676741130092,64.4607843137255,1610612743,40,51,2021-12-18T01:24:10Z,2370000,-72.0,242.0,1,left,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
238,PT05M58.00S,2021-12-18T01:24:07.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,40,51,2021-12-18T01:24:10Z,2380000,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,237.0,3.0,2.0,1.0,,,,,,,,,,
239,PT05M54.00S,2021-12-18T01:24:13.9Z,2,REGULAR,foul,personal,[],1630538,,,1610612737,40,51,2021-12-18T01:24:24Z,2390000,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 1628989]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Huerter,1628989.0
241,PT05M54.00S,2021-12-18T01:24:22.5Z,2,REGULAR,substitution,out,[],1630538,,,1610612737,40,51,2021-12-18T01:24:28Z,2410000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M54.00S,2021-12-18T01:24:22.5Z,2,REGULAR,substitution,out,[],1630267,,,1610612737,40,51,2021-12-18T01:24:28Z,2420000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M54.00S,2021-12-18T01:24:22.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612737,40,51,2021-12-18T01:24:28Z,2430000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M54.00S,2021-12-18T01:24:22.5Z,2,REGULAR,substitution,in,[],203999,,,1610612737,40,51,2021-12-18T01:24:28Z,2440000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M47.00S,2021-12-18T01:24:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.85479632063075,49.50980392156863,1610612737,42,51,2021-12-18T01:24:51Z,2450000,-2.0,15.0,1,right,J. Collins driving Layup (12 PTS),[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,1.49,Made,12.0,,,,,,,,,,,,,,,,,
246,PT05M26.00S,2021-12-18T01:25:04.3Z,2,REGULAR,3pt,Jump Shot,[],203932,31.35676741130092,30.637254901960787,1610612743,42,51,2021-12-18T01:25:10Z,2460000,97.0,242.0,1,left,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
247,PT05M21.00S,2021-12-18T01:25:09.3Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,42,51,2021-12-18T01:25:10Z,2470000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,,
248,PT05M14.00S,2021-12-18T01:25:16.3Z,2,REGULAR,2pt,Jump Shot,[],1628989,76.2976346911958,61.51960784313726,1610612737,44,51,2021-12-18T01:25:23Z,2480000,58.0,170.0,1,right,K. Huerter 17' step back Jump Shot (5 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,17.98,Made,5.0,,,,,,,,,,,,,,,,,
249,PT05M00.00S,2021-12-18T01:25:30.3Z,2,REGULAR,3pt,Jump Shot,[],1628420,4.944152431011826,94.85294117647058,1610612743,44,54,2021-12-18T01:25:36Z,2490000,-224.0,-6.0,1,left,M. Morris 3PT  (5 PTS) (N. Jokic 3 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,22.44,Made,5.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,
251,PT04M43.00S,2021-12-18T01:25:47.3Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,44,54,2021-12-18T01:25:56Z,2510000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 203999]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,
252,PT04M43.00S,2021-12-18T01:25:47.3Z,2,REGULAR,steal,,[],203999,,,1610612743,44,54,2021-12-18T01:25:49Z,2520000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M39.00S,2021-12-18T01:25:52.5Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612743,44,54,2021-12-18T01:26:12Z,2530000,,,0,,J. Collins shooting personal FOUL (1 PF) (Gordon 2 FT),"[1628381, 203932]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Gordon,203932.0
255,PT04M39.00S,2021-12-18T01:26:20.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203932,,,1610612743,44,55,2021-12-18T01:26:20Z,2550000,,,0,,A. Gordon Free Throw 1 of 2 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
256,PT04M39.00S,2021-12-18T01:26:34.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203932,,,1610612743,44,56,2021-12-18T01:26:34Z,2560000,,,0,,A. Gordon Free Throw 2 of 2 (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
257,PT04M33.00S,2021-12-18T01:26:49.0Z,2,REGULAR,2pt,Jump Shot,[],1628989,76.82325886990802,44.36274509803921,1610612737,44,56,2021-12-18T01:26:54Z,2570000,-28.0,165.0,1,right,MISS K. Huerter 16' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,
258,PT04M30.00S,2021-12-18T01:26:52.0Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,44,56,2021-12-18T01:26:54Z,2580000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,
259,PT04M23.00S,2021-12-18T01:26:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.469776609724048,50.0,1610612743,44,58,2021-12-18T01:27:04Z,2590000,0.0,-1.0,1,left,A. Gordon cutting Layup (4 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,0.11,Made,4.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
261,PT04M16.00S,2021-12-18T01:27:09.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,44,58,2021-12-18T01:27:09Z,2610000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M16.00S,2021-12-18T01:28:21.3Z,2,REGULAR,substitution,out,[],203991,,,1610612737,44,58,2021-12-18T01:28:34Z,2620000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M16.00S,2021-12-18T01:28:21.3Z,2,REGULAR,substitution,in,[],201568,,,1610612737,44,58,2021-12-18T01:28:34Z,2630000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M11.00S,2021-12-18T01:28:47.0Z,2,REGULAR,3pt,Jump Shot,[],1627789,96.5341655716163,94.6078431372549,1610612737,44,58,2021-12-18T01:28:52Z,2640000,223.0,-20.0,1,right,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,22.39,Missed,,,,,,,,,,,,,,,,,,
265,PT04M08.00S,2021-12-18T01:28:50.0Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,44,58,2021-12-18T01:28:52Z,2650000,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,,
266,PT04M05.00S,2021-12-18T01:28:56.4Z,2,REGULAR,foul,offensive,[],203932,,,1610612743,44,58,2021-12-18T01:29:04Z,2660000,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 201568]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Gallinari,201568.0
268,PT04M05.00S,2021-12-18T01:28:56.4Z,2,REGULAR,turnover,offensive foul,[],203932,,,1610612743,44,58,2021-12-18T01:28:56Z,2680000,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,3.0,,,1151.0,,,,
269,PT03M54.00S,2021-12-18T01:29:22.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,79.97700394218134,47.794117647058826,1610612737,44,58,2021-12-18T01:29:34Z,2690000,-11.0,136.0,1,right,MISS T. Young 13' driving floating Shot - blocked,"[1629027, 201145]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,13.61,Missed,,,,,,,,,Green,201145.0,,,,,,,,
272,PT03M54.00S,2021-12-18T01:29:22.7Z,2,REGULAR,block,,[],201145,,,1610612737,44,58,2021-12-18T01:29:34Z,2695000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M51.00S,2021-12-18T01:29:25.7Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,44,58,2021-12-18T01:29:34Z,2700000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,
271,PT03M44.00S,2021-12-18T01:29:32.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.623521681997373,48.77450980392157,1610612743,44,60,2021-12-18T01:29:39Z,2710000,6.0,29.0,1,left,N. Jokic Hook (9 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.92,Made,9.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,
274,PT03M25.00S,2021-12-18T01:29:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.24901445466492,48.77450980392157,1610612737,46,60,2021-12-18T01:29:59Z,2730000,-6.0,11.0,1,right,T. Young driving Layup (9 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.26,Made,9.0,,,,,,,,,,,,,,,,,
275,PT03M13.00S,2021-12-18T01:30:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,5.206964520367937,50.73529411764706,1610612743,46,62,2021-12-18T01:30:09Z,2740000,-4.0,-4.0,1,left,M. Morris cutting Layup (7 PTS) (A. Gordon 3 AST),"[1628420, 203932]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,0.52,Made,7.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,
277,PT03M05.00S,2021-12-18T01:30:11.9Z,2,REGULAR,2pt,Jump Shot,[],1628989,89.04402102496715,14.950980392156863,1610612737,46,62,2021-12-18T01:30:18Z,2760000,-175.0,50.0,1,right,MISS K. Huerter 18' Jump Shot,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,
