actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT10M44.00S,2022-01-20T01:11:30.8Z,2,REGULAR,substitution,in,[],1629020,,,1610612737,31,42,2022-01-20T01:11:35Z,1810000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M29.00S,2022-01-20T01:11:58.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101150,96.92838370565046,3.9215686274509802,1610612737,31,42,2022-01-20T01:12:03Z,1820000,-230.0,-24.0,1,right,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M26.00S,2022-01-20T01:12:01.7Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,31,42,2022-01-20T01:12:01Z,1830000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,183.0,2.0,2.0,0.0,,,,,,
185,PT10M20.00S,2022-01-20T01:12:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,17.0335085413929,44.36274509803921,1610612750,31,44,2022-01-20T01:12:13Z,1840000,28.0,108.0,1,left,T. Prince 11' driving floating Jump Shot (5 PTS),[1627752],1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,11.12,Made,5.0,,,,,,,,,,,,,,,,,,
186,PT09M59.00S,2022-01-20T01:12:27.7Z,2,REGULAR,3pt,Jump Shot,[],201568,95.74572930354796,95.83333333333334,1610612737,34,44,2022-01-20T01:12:32Z,1850000,229.0,-13.0,1,right,D. Gallinari 3PT  (9 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.95,Made,9.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,,
188,PT09M41.00S,2022-01-20T01:12:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.469776609724048,51.225490196078425,1610612750,34,46,2022-01-20T01:14:50Z,1870000,-6.0,-1.0,1,left,N. Reid driving finger roll Layup (3 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,0.62,Made,3.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,,
189,PT09M23.00S,2022-01-20T01:13:05.6Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612737,34,46,2022-01-20T01:13:28Z,1880000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1629020, 1630168]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Okongwu,1630168.0,
191,PT09M23.00S,2022-01-20T01:13:34.7Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,35,46,2022-01-20T01:13:55Z,1900000,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
192,PT09M23.00S,2022-01-20T01:13:35.6Z,2,REGULAR,substitution,out,[],1627736,,,1610612737,35,46,2022-01-20T01:13:41Z,1910000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M23.00S,2022-01-20T01:13:35.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612737,35,46,2022-01-20T01:13:41Z,1920000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2022-01-20T01:13:34.7Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,35,46,2022-01-20T01:13:55Z,1930000,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M21.00S,2022-01-20T01:13:36.7Z,2,REGULAR,rebound,offensive,[],201568,,,1610612737,35,46,2022-01-20T01:13:55Z,1940000,,,0,,D. Gallinari REBOUND (Off:1 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,194.0,2.0,1.0,1.0,,,,,,
197,PT09M10.00S,2022-01-20T01:14:07.0Z,2,REGULAR,foul,personal,[],1629020,,,1610612737,35,46,2022-01-20T01:14:21Z,1950000,,,0,,J. Vanderbilt personal FOUL (3 PF),"[1629020, 201568]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Gallinari,201568.0,
199,PT09M10.00S,2022-01-20T01:14:28.7Z,2,REGULAR,substitution,out,[],1629020,,,1610612737,35,46,2022-01-20T01:14:33Z,1970000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M10.00S,2022-01-20T01:14:28.7Z,2,REGULAR,substitution,in,[],1629006,,,1610612737,35,46,2022-01-20T01:14:33Z,1980000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M58.00S,2022-01-20T01:14:57.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,76.95466491458606,8.088235294117647,1610612737,35,46,2022-01-20T01:15:02Z,1990000,-210.0,164.0,1,right,MISS D. Wright 26' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M54.00S,2022-01-20T01:15:01.2Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,35,46,2022-01-20T01:15:02Z,2000000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,
203,PT08M47.00S,2022-01-20T01:15:09.2Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612750,35,46,2022-01-20T01:15:34Z,2010000,,,0,,D. Wright shooting personal FOUL (1 PF) (Russell 2 FT),"[1626153, 1626156]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Russell,1626156.0,
205,PT08M47.00S,2022-01-20T01:15:37.0Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,35,47,2022-01-20T01:15:55Z,2030000,,,0,,D. Russell Free Throw 1 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
206,PT08M47.00S,2022-01-20T01:15:37.0Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,35,47,2022-01-20T01:15:55Z,2040000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
207,PT08M45.00S,2022-01-20T01:15:39.0Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,35,47,2022-01-20T01:15:55Z,2050000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,,
208,PT08M35.00S,2022-01-20T01:16:05.2Z,2,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612737,35,47,2022-01-20T01:16:43Z,2060000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Williams 2 FT),"[1629006, 101150]",1610612750.0,MIN,shooting,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Williams,101150.0,
210,PT08M35.00S,2022-01-20T01:16:47.6Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612737,35,47,2022-01-20T01:16:47Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M35.00S,2022-01-20T01:17:22.8Z,2,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,36,47,2022-01-20T01:17:22Z,2090000,,,0,,L. Williams Free Throw 1 of 2 (3 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
212,PT08M35.00S,2022-01-20T01:17:23.6Z,2,REGULAR,substitution,out,[],1629669,,,1610612737,36,47,2022-01-20T01:17:32Z,2100000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M35.00S,2022-01-20T01:17:23.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612737,36,47,2022-01-20T01:17:32Z,2110000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M35.00S,2022-01-20T01:17:51.0Z,2,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,37,47,2022-01-20T01:17:51Z,2120000,,,0,,L. Williams Free Throw 2 of 2 (4 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
215,PT08M21.00S,2022-01-20T01:18:06.2Z,2,REGULAR,3pt,Jump Shot,[],1626156,27.54599211563732,22.54901960784314,1610612750,37,50,2022-01-20T01:18:15Z,2130000,137.0,206.0,1,left,D. Russell 24' 3PT step back (12 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,24.79,Made,12.0,,,,,,,,,,,,,,,,,,
216,PT07M59.00S,2022-01-20T01:18:28.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,94.56307490144546,4.901960784313726,1610612737,37,50,2022-01-20T01:18:34Z,2140000,-225.0,-1.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M57.00S,2022-01-20T01:18:30.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,37,50,2022-01-20T01:18:34Z,2150000,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,216.0,4.0,3.0,1.0,,,,,,
218,PT07M44.00S,2022-01-20T01:18:43.3Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,37,50,2022-01-20T01:18:47Z,2160000,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 101150]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,1.0,Williams,101150.0,,,,,,,,,,,,
219,PT07M44.00S,2022-01-20T01:18:43.3Z,2,REGULAR,steal,,[],101150,,,1610612737,37,50,2022-01-20T01:18:45Z,2170000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M42.00S,2022-01-20T01:18:45.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630168,92.85479632063075,48.28431372549019,1610612737,39,50,2022-01-20T01:18:53Z,2180000,-9.0,15.0,1,right,O. Okongwu running DUNK (3 PTS) (L. Williams 2 AST),"[1630168, 101150]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,1.7,Made,3.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,,
222,PT07M31.00S,2022-01-20T01:18:56.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,29.517082785808146,27.696078431372552,1610612750,39,53,2022-01-20T01:19:02Z,2200000,112.0,225.0,1,left,D. Russell 25' 3PT pullup (15 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.11,Made,15.0,,,,,,,,,,,,,,,,,,
223,PT07M12.00S,2022-01-20T01:19:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,91.80354796320631,58.57843137254902,1610612737,41,53,2022-01-20T01:19:22Z,2210000,43.0,25.0,1,right,K. Huerter driving floating bank Jump Shot (5 PTS),[1628989],1610612737.0,ATL,driving floating bank,,,Huerter,K. Huerter,,,,,4.94,Made,5.0,,,,,,,,,,,,,,,,,,
224,PT07M00.00S,2022-01-20T01:19:27.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,33.590670170827856,43.38235294117647,1610612750,41,56,2022-01-20T01:19:32Z,2220000,33.0,263.0,1,left,D. Russell 26' 3PT pullup (18 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,26.54,Made,18.0,,,,,,,,,,,,,,,,,,
225,PT06M50.00S,2022-01-20T01:19:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,41,56,2022-01-20T01:19:42Z,2230000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,41,56,2022-01-20T01:22:17Z,2240000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,out,[],101150,,,1610612737,41,56,2022-01-20T01:22:17Z,2250000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,out,[],201568,,,1610612737,41,56,2022-01-20T01:22:17Z,2260000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,out,[],1629675,,,1610612737,41,56,2022-01-20T01:22:17Z,2270000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,41,56,2022-01-20T01:22:17Z,2280000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,41,56,2022-01-20T01:22:17Z,2290000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,41,56,2022-01-20T01:22:17Z,2300000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2022-01-20T01:21:59.8Z,2,REGULAR,substitution,in,[],1626157,,,1610612737,41,56,2022-01-20T01:22:17Z,2310000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M39.00S,2022-01-20T01:22:47.1Z,2,REGULAR,2pt,Jump Shot,[],1629631,92.46057818659659,29.901960784313726,1610612737,43,56,2022-01-20T01:22:53Z,2320000,-100.0,18.0,1,right,D. Hunter 10' driving floating Jump Shot (12 PTS) (K. Huerter 2 AST),"[1629631, 1628989]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,10.22,Made,12.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,,
236,PT06M22.00S,2022-01-20T01:23:03.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,28.728646517739815,74.75490196078431,1610612750,43,56,2022-01-20T01:33:08Z,2340000,-124.0,218.0,1,left,MISS D. Russell 25' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M16.00S,2022-01-20T01:23:09.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,43,56,2022-01-20T01:47:48Z,2350000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,
240,PT06M12.00S,2022-01-20T01:23:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.24901445466492,49.754901960784316,1610612737,45,56,2022-01-20T01:23:27Z,2380000,-1.0,11.0,1,right,K. Huerter reverse Layup (7 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,reverse,,,Huerter,K. Huerter,,,,,1.11,Made,7.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
242,PT06M02.00S,2022-01-20T01:23:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,8.229303547963205,46.32352941176471,1610612750,45,56,2022-01-20T01:23:36Z,2400000,18.0,25.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M02.00S,2022-01-20T01:23:23.3Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612750,45,56,2022-01-20T01:23:36Z,2410000,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,242.0,1.0,0.0,1.0,,,,,,
244,PT05M54.00S,2022-01-20T01:23:31.4Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612750,45,56,2022-01-20T01:40:45Z,2420000,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1628381]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,2.0,Collins,1628381.0,,,,,,,,,,,,
245,PT05M54.00S,2022-01-20T01:23:31.4Z,2,REGULAR,steal,,[],1628381,,,1610612737,45,56,2022-01-20T01:33:18Z,2430000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M50.00S,2022-01-20T01:23:36.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629631,92.85479632063075,49.754901960784316,1610612737,47,56,2022-01-20T01:33:38Z,2440000,-1.0,15.0,1,right,D. Hunter running alley-oop DUNK (14 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,running alley-oop,,,Hunter,D. Hunter,,,,,1.47,Made,14.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
248,PT05M30.00S,2022-01-20T01:23:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,23.340998685939553,87.00980392156863,1610612750,47,59,2022-01-20T01:24:07Z,2460000,-185.0,167.0,1,left,A. Edwards 24' 3PT step back (15 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.92,Made,15.0,,,,,,,,,,,,,,,,,,
249,PT05M10.00S,2022-01-20T01:24:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.46057818659659,53.92156862745098,1610612737,47,59,2022-01-20T01:24:21Z,2470000,20.0,18.0,1,right,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M07.00S,2022-01-20T01:24:18.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,47,59,2022-01-20T01:24:21Z,2480000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,
251,PT05M04.00S,2022-01-20T01:24:21.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,27.283180026281208,25.49019607843137,1610612750,47,59,2022-01-20T01:24:30Z,2490000,123.0,204.0,1,left,MISS A. Edwards running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M01.00S,2022-01-20T01:24:24.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,47,59,2022-01-20T01:24:30Z,2500000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,
253,PT04M56.00S,2022-01-20T01:24:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629631,89.96386333771353,3.9215686274509802,1610612737,47,59,2022-01-20T01:29:50Z,2510000,-230.0,42.0,1,right,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
254,PT04M52.00S,2022-01-20T01:24:34.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,47,59,2022-01-20T01:24:36Z,2520000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,
255,PT04M49.00S,2022-01-20T01:24:37.6Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612750,47,59,2022-01-20T01:25:09Z,2530000,,,0,,J. Collins shooting personal FOUL (2 PF) (Okogie 2 FT),"[1628381, 1629006]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Okogie,1629006.0,
257,PT04M49.00S,2022-01-20T01:25:15.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629006,,,1610612750,47,59,2022-01-20T01:25:15Z,2550000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M49.00S,2022-01-20T01:25:15.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,47,59,2022-01-20T01:25:15Z,2560000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,
259,PT04M49.00S,2022-01-20T01:25:17.1Z,2,REGULAR,substitution,out,[],1627752,,,1610612750,47,59,2022-01-20T01:25:26Z,2570000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M49.00S,2022-01-20T01:25:17.1Z,2,REGULAR,substitution,in,[],1627736,,,1610612750,47,59,2022-01-20T01:25:26Z,2580000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M49.00S,2022-01-20T01:25:41.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629006,,,1610612750,47,60,2022-01-20T01:25:41Z,2590000,,,0,,J. Okogie Free Throw 2 of 2 (1 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
262,PT04M33.00S,2022-01-20T01:25:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,93.64323258869908,50.73529411764706,1610612737,47,60,2022-01-20T01:26:07Z,2600000,4.0,7.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,0.82,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M29.00S,2022-01-20T01:26:02.7Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,47,60,2022-01-20T01:26:02Z,2610000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,262.0,3.0,2.0,1.0,,,,,,
266,PT04M22.00S,2022-01-20T01:26:10.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629006,,,1610612737,47,60,2022-01-20T01:26:54Z,2640000,,,0,,J. Okogie shooting personal FOUL (2 PF) (Young 3 FT),"[1629006, 1629027]",1610612750.0,MIN,shooting,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Young,1629027.0,
268,PT04M22.00S,2022-01-20T01:26:55.4Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1629027,,,1610612737,48,60,2022-01-20T01:26:55Z,2660000,,,0,,T. Young Free Throw 1 of 3 (1 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
269,PT04M22.00S,2022-01-20T01:27:08.0Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1629027,,,1610612737,49,60,2022-01-20T01:27:08Z,2670000,,,0,,T. Young Free Throw 2 of 3 (2 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
270,PT04M22.00S,2022-01-20T01:27:21.8Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1629027,,,1610612737,50,60,2022-01-20T01:27:21Z,2680000,,,0,,T. Young Free Throw 3 of 3 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
271,PT04M07.00S,2022-01-20T01:27:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,6.521024967148489,61.76470588235294,1610612750,50,62,2022-01-20T01:32:31Z,2690000,-59.0,9.0,1,left,K. Towns turnaround Jump Shot (8 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,5.95,Made,8.0,,,,,,,,,,,,,,,,,,
272,PT03M51.00S,2022-01-20T01:27:56.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,78.0059132720105,8.823529411764707,1610612737,53,62,2022-01-20T01:28:07Z,2700000,-206.0,154.0,1,right,K. Huerter 25' 3PT  (10 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.72,Made,10.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,,
