actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
272,PT03M47.00S,2021-11-21T01:26:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,30.17411300919842,30.14705882352941,1610612766,51,36,2021-11-21T01:26:24Z,2710000,99.0,231.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
273,PT03M43.00S,2021-11-21T01:26:24.0Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,51,36,2021-11-21T01:26:24Z,2720000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,272.0,5.0,3.0,2.0,,,,,,,,,,
274,PT03M41.00S,2021-11-21T01:26:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,6.389618922470433,52.69607843137255,1610612766,51,38,2021-11-21T01:29:07Z,2730000,-13.0,8.0,1,left,K. Oubre Jr. driving floating Jump Shot (8 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,1.55,Made,8.0,,,,,,,,,,,,,,,,,
275,PT03M24.00S,2021-11-21T01:26:45.3Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,51,38,2021-11-21T01:26:53Z,2740000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,1628171.0,,,,,1.0,,
276,PT03M24.00S,2021-11-21T01:26:49.2Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,51,38,2021-11-21T01:26:54Z,2750000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M24.00S,2021-11-21T01:26:49.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,51,38,2021-11-21T01:26:54Z,2760000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M08.00S,2021-11-21T01:27:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,7.178055190538765,51.71568627450981,1610612766,51,40,2021-11-21T01:27:16Z,2770000,-9.0,15.0,1,left,M. Bridges driving Layup (13 PTS) (L. Ball 5 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.73,Made,13.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,
280,PT02M51.00S,2021-11-21T01:27:31.6Z,2,REGULAR,foul,personal,[],1629667,,,1610612737,51,40,2021-11-21T01:27:37Z,2790000,,,0,,J. McDaniels personal FOUL (4 PF),"[1629667, 1629027]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,101283.0,4.0,0.0,Young,1629027.0,,,
282,PT02M51.00S,2021-11-21T01:27:41.6Z,2,REGULAR,substitution,out,[],1629667,,,1610612737,51,40,2021-11-21T01:27:49Z,2810000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M51.00S,2021-11-21T01:27:41.6Z,2,REGULAR,substitution,in,[],1626162,,,1610612737,51,40,2021-11-21T01:27:49Z,2820000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M42.00S,2021-11-21T01:28:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612737,51,40,2021-11-21T01:28:33Z,2830000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Gallinari 2 FT),"[1628970, 201568]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,1628171.0,3.0,0.0,Gallinari,201568.0,,,
286,PT02M42.00S,2021-11-21T01:28:44.3Z,2,REGULAR,violation,lane,[],1628970,,,1610612737,51,40,2021-11-21T01:28:44Z,2850000,,,0,,M. Bridges lane VIOLATION,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2021-11-21T01:28:58.1Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,52,40,2021-11-21T01:28:58Z,2860000,,,0,,D. Gallinari Free Throw 1 of 2 (11 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
288,PT02M42.00S,2021-11-21T01:29:13.6Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,53,40,2021-11-21T01:29:13Z,2870000,,,0,,D. Gallinari Free Throw 2 of 2 (12 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
289,PT02M31.00S,2021-11-21T01:29:27.1Z,2,REGULAR,3pt,Jump Shot,[],202330,30.699737187910642,66.17647058823529,1610612766,53,43,2021-11-21T01:29:31Z,2880000,-81.0,236.0,1,left,G. Hayward 24' 3PT pullup (5 PTS) (L. Ball 6 AST),"[202330, 1630163]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,24.96,Made,5.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
290,PT02M16.00S,2021-11-21T01:29:42.0Z,2,REGULAR,3pt,Jump Shot,[],203992,89.43823915900131,95.58823529411765,1610612737,53,43,2021-11-21T01:29:48Z,2890000,228.0,47.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
291,PT02M13.00S,2021-11-21T01:29:45.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,53,43,2021-11-21T01:29:48Z,2900000,,,0,,G. Hayward REBOUND (Off:2 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,290.0,5.0,3.0,2.0,,,,,,,,,,
292,PT02M06.00S,2021-11-21T01:29:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,5.995400788436268,51.225490196078425,1610612766,53,45,2021-11-21T01:29:57Z,2910000,-6.0,4.0,1,left,C. Martin driving Layup (7 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,0.72,Made,7.0,,,,,,,,,,,,,,,,,
293,PT01M53.00S,2021-11-21T01:30:05.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,93.24901445466492,5.147058823529411,1610612737,56,45,2021-11-21T01:30:12Z,2920000,-224.0,11.0,1,right,K. Huerter 3PT  (6 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,22.46,Made,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
295,PT01M35.00S,2021-11-21T01:30:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,14.011169513797633,49.01960784313725,1610612766,56,45,2021-11-21T01:30:27Z,2940000,5.0,79.0,1,left,MISS M. Bridges 7' driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,7.94,Missed,,,,,,,,,,,,,,,,,,
296,PT01M32.00S,2021-11-21T01:30:26.1Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,56,45,2021-11-21T01:30:27Z,2950000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,,
297,PT01M19.00S,2021-11-21T01:30:38.8Z,2,REGULAR,2pt,Jump Shot,[],1628381,91.40932982917214,71.07843137254902,1610612737,58,45,2021-11-21T01:30:44Z,2960000,105.0,28.0,1,right,J. Collins 10' Jump Shot (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,10.91,Made,8.0,,,,,,,,,,,,,,,,,
298,PT01M03.00S,2021-11-21T01:30:54.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.722076215505915,50.0,1610612766,58,45,2021-11-21T01:30:59Z,2970000,0.0,264.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
299,PT00M59.60S,2021-11-21T01:30:57.8Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,58,45,2021-11-21T01:30:59Z,2980000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,
300,PT00M41.80S,2021-11-21T01:31:16.1Z,2,REGULAR,2pt,Jump Shot,[],1628989,90.3580814717477,18.137254901960784,1610612737,58,45,2021-11-21T01:31:21Z,2990000,-159.0,38.0,1,right,MISS K. Huerter 16' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,16.38,Missed,,,,,,,,,,,,,,,,,,
301,PT00M39.70S,2021-11-21T01:31:18.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,58,45,2021-11-21T01:31:21Z,3000000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,300.0,6.0,4.0,2.0,,,,,,,,,,
302,PT00M34.60S,2021-11-21T01:31:26.5Z,2,REGULAR,foul,personal,[],1628381,,,1610612766,58,45,2021-11-21T01:31:44Z,3010000,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 202330]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Hayward,202330.0,,,
304,PT00M34.60S,2021-11-21T01:31:36.8Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,58,45,2021-11-21T01:31:46Z,3030000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M34.60S,2021-11-21T01:31:36.8Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,58,45,2021-11-21T01:31:46Z,3040000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M22.60S,2021-11-21T01:32:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628998,10.988830486202366,4.166666666666666,1610612766,58,48,2021-11-21T01:32:08Z,3050000,229.0,51.0,1,left,C. Martin 3PT  (10 PTS) (G. Hayward 2 AST),"[1628998, 202330]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.48,Made,10.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
308,PT00M09.10S,2021-11-21T01:32:39.3Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612737,58,48,2021-11-21T01:32:58Z,3070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M05.90S,2021-11-21T01:33:06.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612737,58,48,2021-11-21T01:33:34Z,3080000,,,0,,C. Martin personal FOUL (3 PF) (Young 2 FT),"[1628998, 1629027]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Young,1629027.0,,,
312,PT00M05.90S,2021-11-21T01:33:35.6Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,59,48,2021-11-21T01:33:35Z,3100000,,,0,,T. Young Free Throw 1 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
313,PT00M05.90S,2021-11-21T01:33:36.8Z,2,REGULAR,substitution,out,[],201568,,,1610612737,59,48,2021-11-21T01:33:41Z,3110000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M05.90S,2021-11-21T01:33:36.8Z,2,REGULAR,substitution,out,[],203992,,,1610612737,59,48,2021-11-21T01:33:41Z,3120000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M05.90S,2021-11-21T01:33:36.8Z,2,REGULAR,substitution,in,[],1629629,,,1610612737,59,48,2021-11-21T01:33:41Z,3130000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M05.90S,2021-11-21T01:33:36.8Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,59,48,2021-11-21T01:33:41Z,3140000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M05.90S,2021-11-21T01:33:56.5Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,60,48,2021-11-21T01:33:56Z,3150000,,,0,,T. Young Free Throw 2 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
318,PT00M00.80S,2021-11-21T01:33:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.521024967148489,50.73529411764706,1610612766,60,48,2021-11-21T01:35:49Z,3160000,-4.0,9.0,1,left,MISS L. Ball running Layup - blocked,"[1630163, 1628381]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,0.95,Missed,,,,,,,,,Collins,1628381.0,,,,,,,,
319,PT00M00.80S,2021-11-21T01:33:59.6Z,2,REGULAR,block,,[],1628381,,,1610612766,60,48,2021-11-21T01:34:05Z,3170000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M00.80S,2021-11-21T01:33:59.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,60,48,2021-11-21T01:34:08Z,3180000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,318.0,4.0,4.0,0.0,,,,,,,,,,
321,PT00M00.00S,2021-11-21T01:34:07.3Z,2,REGULAR,period,end,[],0,,,1610612737,60,48,2021-11-21T01:34:07Z,3190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612737,60,48,2021-11-21T01:49:10Z,3200000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,out,['startperiod'],1627789,,,1610612737,60,48,2021-11-21T01:49:10Z,3210000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612737,60,48,2021-11-21T01:49:10Z,3220000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612737,60,48,2021-11-21T01:49:10Z,3230000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,60,48,2021-11-21T01:49:10Z,3240000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,in,['startperiod'],203992,,,1610612737,60,48,2021-11-21T01:49:10Z,3250000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,in,['startperiod'],1628970,,,1610612737,60,48,2021-11-21T01:49:10Z,3260000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-21T01:48:36.5Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612737,60,48,2021-11-21T01:49:10Z,3270000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-21T01:49:28.1Z,3,REGULAR,period,start,[],0,,,1610612737,60,48,2021-11-21T01:49:28Z,3280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M45.00S,2021-11-21T01:49:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,13.091327201051248,43.38235294117647,1610612737,60,48,2021-11-21T01:49:49Z,3290000,33.0,71.0,1,left,MISS T. Young 7' driving floating Shot - blocked,"[1629027, 1630163]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.8,Missed,,,,,,,,,Ball,1630163.0,,,,,,,,
334,PT11M45.00S,2021-11-21T01:49:42.7Z,3,REGULAR,block,,[],1630163,,,1610612737,60,48,2021-11-21T01:49:46Z,3300000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M43.00S,2021-11-21T01:49:44.7Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,60,48,2021-11-21T01:58:26Z,3310000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,,,
431,PT11M43.00S,2021-11-21T01:49:46.1Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,60,48,2021-11-21T02:07:10Z,3315000,,,0,,T. Young lost ball out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,,,,,,,,,,,,,2004.0,,,,,2.0,,
336,PT11M43.00S,2021-11-21T01:49:49.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,60,48,2021-11-21T02:05:23Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M35.00S,2021-11-21T01:50:00.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202330,73.53810775295663,82.59803921568627,1610612766,60,48,2021-11-21T02:05:23Z,3330000,163.0,196.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
338,PT11M32.00S,2021-11-21T01:50:03.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,60,48,2021-11-21T01:50:04Z,3340000,,,0,,C. Capela REBOUND (Off:2 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,337.0,9.0,7.0,2.0,,,,,,,,,,
339,PT11M24.00S,2021-11-21T01:50:10.4Z,3,REGULAR,3pt,Jump Shot,[],203992,27.54599211563732,20.588235294117645,1610612737,63,48,2021-11-21T01:50:14Z,3350000,147.0,206.0,1,left,B. Bogdanovic 25' 3PT  (5 PTS) (K. Huerter 2 AST),"[203992, 1628989]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.35,Made,5.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
341,PT11M04.00S,2021-11-21T01:50:33.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,63,48,2021-11-21T01:50:33Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M00.00S,2021-11-21T01:50:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.9862023653088,48.77450980392157,1610612766,63,50,2021-11-21T01:50:54Z,3380000,-6.0,13.0,1,right,M. Bridges driving Layup (15 PTS) (T. Rozier 2 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.47,Made,15.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
344,PT11M00.00S,2021-11-21T01:50:51.2Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612766,63,50,2021-11-21T01:51:14Z,3400000,,,0,,J. Collins shooting personal FOUL (2 PF) (Bridges 1 FT),"[1628381, 1628970]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Bridges,1628970.0,,,
346,PT11M00.00S,2021-11-21T01:51:15.7Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,63,51,2021-11-21T01:51:15Z,3420000,,,0,,M. Bridges Free Throw 1 of 1 (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
347,PT10M46.00S,2021-11-21T01:51:31.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,6.652431011826544,98.52941176470588,1610612737,63,51,2021-11-21T01:51:37Z,3430000,-243.0,10.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
348,PT10M43.00S,2021-11-21T01:51:34.2Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,63,51,2021-11-21T01:51:37Z,3440000,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,347.0,6.0,4.0,2.0,,,,,,,,,,
349,PT10M34.00S,2021-11-21T01:51:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.72339027595268,50.0,1610612766,63,53,2021-11-21T01:51:52Z,3450000,0.0,16.0,1,right,G. Hayward cutting Layup (7 PTS) (T. Rozier 3 AST),"[202330, 1626179]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,1.59,Made,7.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
351,PT10M27.00S,2021-11-21T01:51:53.7Z,3,REGULAR,foul,personal,[],1630163,,,1610612737,63,53,2021-11-21T01:52:01Z,3470000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1629027]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Young,1629027.0,,,
353,PT10M10.00S,2021-11-21T01:52:17.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,12.434296977660972,50.0,1610612737,65,53,2021-11-21T01:52:22Z,3490000,0.0,64.0,1,left,C. Capela 6' Hook (12 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,6.44,Made,12.0,,,,,,,,,,,,,,,,,
355,PT09M56.00S,2021-11-21T01:52:30.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.11760840998686,50.245098039215684,1610612766,65,55,2021-11-21T01:52:35Z,3510000,1.0,12.0,1,right,M. Bridges alley-oop DUNK (18 PTS) (L. Ball 7 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,1.23,Made,18.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,
357,PT09M36.00S,2021-11-21T01:52:51.0Z,3,REGULAR,2pt,Jump Shot,[],1628381,17.821944809461236,29.411764705882355,1610612737,67,55,2021-11-21T01:52:56Z,3530000,103.0,115.0,1,left,J. Collins 15' turnaround Jump Shot (10 PTS) (B. Bogdanovic 2 AST),"[1628381, 203992]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,15.43,Made,10.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
359,PT09M29.00S,2021-11-21T01:53:00.3Z,3,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,67,55,2021-11-21T01:53:12Z,3550000,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2004.0,,,,,1.0,,
360,PT09M20.00S,2021-11-21T01:53:13.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,22.683968462549277,70.58823529411765,1610612737,67,55,2021-11-21T01:54:34Z,3560000,-103.0,161.0,1,left,MISS T. Young 19' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,
361,PT09M18.00S,2021-11-21T01:53:15.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,67,55,2021-11-21T01:53:22Z,3570000,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,360.0,5.0,3.0,2.0,,,,,,,,,,
362,PT09M12.00S,2021-11-21T01:53:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.72339027595268,51.71568627450981,1610612766,67,55,2021-11-21T01:53:31Z,3580000,9.0,16.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,
363,PT09M08.00S,2021-11-21T01:53:26.5Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,67,55,2021-11-21T01:53:30Z,3590000,,,0,,M. Bridges REBOUND (Off:3 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,362.0,6.0,3.0,3.0,,,,,,,,,,
364,PT09M08.00S,2021-11-21T01:53:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,67,57,2021-11-21T01:53:26Z,3600000,0.0,0.0,1,right,M. Bridges tip Layup (20 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,
