actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
185,PT11M07.00S,2021-11-14T23:38:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,5.338370565045992,46.568627450980394,1610612737,32,24,2021-11-14T23:38:24Z,1810000,17.0,-2.0,1,left,MISS C. Reddish Layup,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,
186,PT11M04.00S,2021-11-14T23:38:22.7Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,32,24,2021-11-14T23:38:24Z,1820000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,,
187,PT11M04.00S,2021-11-14T23:38:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,32,24,2021-11-14T23:38:23Z,1830000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
188,PT11M03.00S,2021-11-14T23:38:23.6Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,32,24,2021-11-14T23:38:23Z,1840000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,
189,PT10M50.00S,2021-11-14T23:38:37.1Z,2,REGULAR,3pt,Jump Shot,[],203918,69.99014454664915,22.30392156862745,1610612749,32,24,2021-11-14T23:38:41Z,1850000,-138.0,230.0,1,right,MISS R. Hood 26' 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
190,PT10M46.00S,2021-11-14T23:38:41.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,32,24,2021-11-14T23:38:41Z,1860000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,,,,,,,
191,PT10M30.00S,2021-11-14T23:38:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,5.338370565045992,48.03921568627451,1610612737,32,24,2021-11-14T23:39:01Z,1870000,10.0,-2.0,1,left,MISS D. Wright driving Layup,[1626153],1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,
192,PT10M28.00S,2021-11-14T23:38:58.6Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,32,24,2021-11-14T23:39:01Z,1880000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,191.0,4.0,2.0,2.0,,,,,,,,,,,,,,
193,PT10M27.00S,2021-11-14T23:38:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.652431011826544,49.01960784313725,1610612737,32,24,2021-11-14T23:39:06Z,1890000,5.0,10.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.11,Missed,,,,,,,,,,,,,,,,,,
194,PT10M26.00S,2021-11-14T23:39:00.6Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,32,24,2021-11-14T23:39:06Z,1900000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT10M26.00S,2021-11-14T23:39:03.7Z,2,REGULAR,foul,personal,[],101150,,,1610612749,32,24,2021-11-14T23:39:11Z,1910000,,,0,,L. Williams take personal FOUL (1 PF),"[101150, 1628960]",1610612737.0,ATL,take,,,Williams,L. Williams,,,,,,,,,,,,203593.0,1.0,0.0,Allen,1628960.0,,,,,,,,
197,PT10M26.00S,2021-11-14T23:39:11.7Z,2,REGULAR,substitution,out,[],1629620,,,1610612749,32,24,2021-11-14T23:39:15Z,1930000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M26.00S,2021-11-14T23:39:11.7Z,2,REGULAR,substitution,in,[],201950,,,1610612749,32,24,2021-11-14T23:39:15Z,1940000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M16.00S,2021-11-14T23:39:30.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.04139290407359,76.7156862745098,1610612749,32,27,2021-11-14T23:39:36Z,1950000,134.0,220.0,1,right,G. Allen 25' 3PT  (9 PTS) (J. Holiday 4 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.71,Made,,,,,9.0,,,,,,J. Holiday,201950.0,4.0,,,,,
201,PT10M02.00S,2021-11-14T23:39:44.1Z,2,REGULAR,3pt,Jump Shot,[],101150,22.552562417871222,12.990196078431374,1610612737,35,27,2021-11-14T23:39:57Z,1970000,185.0,159.0,1,left,L. Williams 24' 3PT  (3 PTS) (C. Reddish 1 AST),"[101150, 1629629]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,24.43,Made,,,,,3.0,,,,,,C. Reddish,1629629.0,1.0,,,,,
203,PT09M50.00S,2021-11-14T23:39:56.6Z,2,REGULAR,2pt,Jump Shot,[],203507,85.49605781865965,21.568627450980394,1610612749,35,29,2021-11-14T23:40:03Z,1990000,-142.0,84.0,1,right,G. Antetokounmpo 16' turnaround Jump Shot (8 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,16.51,Made,,,,,8.0,,,,,,,,,,,,,
204,PT09M30.00S,2021-11-14T23:40:16.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.206964520367937,50.245098039215684,1610612737,37,29,2021-11-14T23:40:22Z,2000000,-1.0,-4.0,1,left,C. Capela driving DUNK (4 PTS) (L. Williams 1 AST),"[203991, 101150]",1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,0.38,Made,,,,,4.0,,,,,,L. Williams,101150.0,1.0,,,,,
206,PT09M08.00S,2021-11-14T23:40:39.1Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,37,29,2021-11-14T23:40:43Z,2020000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 101150]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,2.0,Williams,101150.0,,
207,PT09M08.00S,2021-11-14T23:40:39.1Z,2,REGULAR,steal,,[],101150,,,1610612737,37,29,2021-11-14T23:40:41Z,2030000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M00.00S,2021-11-14T23:40:49.6Z,2,REGULAR,foul,personal,[],1628960,,,1610612737,37,29,2021-11-14T23:40:57Z,2040000,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 201568]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,1146.0,2.0,0.0,Gallinari,201568.0,,,,,,,,
210,PT09M00.00S,2021-11-14T23:40:57.5Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,37,29,2021-11-14T23:41:09Z,2060000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M00.00S,2021-11-14T23:40:57.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612737,37,29,2021-11-14T23:41:09Z,2070000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M00.00S,2021-11-14T23:40:57.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,37,29,2021-11-14T23:41:09Z,2080000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2021-11-14T23:40:57.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612737,37,29,2021-11-14T23:41:09Z,2090000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2021-11-14T23:41:29.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,5.075558475689881,50.245098039215684,1610612737,39,29,2021-11-14T23:41:33Z,2100000,-1.0,-5.0,1,left,C. Capela DUNK (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.49,Made,,,,,6.0,,,,,,,,,,,,,
215,PT08M30.00S,2021-11-14T23:41:44.9Z,2,REGULAR,3pt,Jump Shot,[],1626192,66.70499342969777,32.35294117647059,1610612749,39,29,2021-11-14T23:42:26Z,2110000,-88.0,260.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
219,PT08M26.00S,2021-11-14T23:41:48.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,39,29,2021-11-14T23:42:26Z,2120000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,
216,PT08M26.00S,2021-11-14T23:42:24.3Z,2,REGULAR,jumpball,recovered,[],1628989,,,1610612737,39,29,2021-11-14T23:42:24Z,2130000,,,0,,Jump Ball C. Capela vs. S. Ojeleye: Tip to K. Huerter,"[1628989, 203991, 1628400]",1610612737.0,ATL,heldball,K. Huerter,1628989.0,Huerter,K. Huerter,Capela,203991.0,Ojeleye,1628400.0,,,,,,,,,,,,,,,,,,,,
220,PT08M17.00S,2021-11-14T23:42:36.8Z,2,REGULAR,turnover,3-second-violation,[],203991,,,1610612737,39,29,2021-11-14T23:42:54Z,2160000,,,0,,C. Capela 3-second-violation TURNOVER (2 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,1146.0,,,,,,,,2.0,,,,
221,PT08M00.00S,2021-11-14T23:43:00.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628400,82.60512483574244,94.85294117647058,1610612749,39,29,2021-11-14T23:43:06Z,2170000,224.0,111.0,1,right,MISS S. Ojeleye 25' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
222,PT07M55.00S,2021-11-14T23:43:05.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,39,29,2021-11-14T23:43:06Z,2180000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,,,,,,,
223,PT07M46.00S,2021-11-14T23:43:14.1Z,2,REGULAR,2pt,Jump Shot,[],101150,27.283180026281208,50.49019607843137,1610612737,41,29,2021-11-14T23:43:18Z,2190000,-2.0,204.0,1,left,L. Williams 20' pullup Jump Shot (5 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,20.4,Made,,,,,5.0,,,,,,,,,,,,,
224,PT07M45.00S,2021-11-14T23:43:19.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,41,29,2021-11-14T23:43:19Z,2200000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M45.00S,2021-11-14T23:44:54.6Z,2,REGULAR,substitution,out,[],1628400,,,1610612749,41,29,2021-11-14T23:45:53Z,2210000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M45.00S,2021-11-14T23:44:54.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,41,29,2021-11-14T23:45:53Z,2220000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M34.00S,2021-11-14T23:46:28.4Z,2,REGULAR,foul,personal,[],101150,,,1610612749,41,29,2021-11-14T23:46:53Z,2230000,,,0,,L. Williams personal FOUL (2 PF),"[101150, 203918]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,203593.0,2.0,0.0,Hood,203918.0,,,,,,,,
229,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,out,[],101150,,,1610612749,41,29,2021-11-14T23:47:02Z,2250000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,out,[],201568,,,1610612749,41,29,2021-11-14T23:47:02Z,2260000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,out,[],1629629,,,1610612749,41,29,2021-11-14T23:47:02Z,2270000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,in,[],203992,,,1610612749,41,29,2021-11-14T23:47:02Z,2280000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612749,41,29,2021-11-14T23:47:02Z,2290000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M34.00S,2021-11-14T23:46:51.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612749,41,29,2021-11-14T23:47:02Z,2300000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M31.00S,2021-11-14T23:47:16.2Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612749,41,29,2021-11-14T23:47:36Z,2310000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Holiday 2 FT),"[1628989, 201950]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,1146.0,1.0,0.0,Holiday,201950.0,,,,,,,,
237,PT07M31.00S,2021-11-14T23:47:37.6Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,41,30,2021-11-14T23:47:37Z,2330000,,,0,,J. Holiday Free Throw 1 of 2 (5 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
238,PT07M31.00S,2021-11-14T23:47:48.7Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,41,31,2021-11-14T23:47:48Z,2340000,,,0,,J. Holiday Free Throw 2 of 2 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
239,PT07M20.00S,2021-11-14T23:48:01.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,42.132063074901446,51.225490196078425,1610612737,41,31,2021-11-14T23:48:06Z,2350000,-6.0,344.0,1,left,MISS T. Young 34' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,34.36,Missed,,,,,,,,,,,,,,,,,,
240,PT07M17.00S,2021-11-14T23:48:04.3Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,41,31,2021-11-14T23:48:06Z,2360000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,
241,PT07M06.00S,2021-11-14T23:48:14.7Z,2,REGULAR,2pt,Jump Shot,[],201950,89.83245729303549,72.54901960784314,1610612749,41,33,2021-11-14T23:48:22Z,2370000,113.0,43.0,1,right,J. Holiday 12' step back Jump Shot (8 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,12.07,Made,,,,,8.0,,,,,,,,,,,,,
242,PT06M53.00S,2021-11-14T23:48:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,48.529411764705884,1610612737,41,33,2021-11-14T23:48:31Z,2380000,7.0,3.0,1,left,MISS C. Capela alley-oop Layup,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,
244,PT06M50.00S,2021-11-14T23:48:30.1Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,41,33,2021-11-14T23:48:31Z,2400000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
245,PT06M37.00S,2021-11-14T23:48:44.7Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612749,41,33,2021-11-14T23:49:23Z,2410000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628989, 203507]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,201245.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
247,PT06M37.00S,2021-11-14T23:49:24.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,41,34,2021-11-14T23:49:49Z,2430000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
248,PT06M37.00S,2021-11-14T23:49:24.8Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,41,34,2021-11-14T23:49:49Z,2440000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT06M34.00S,2021-11-14T23:49:27.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,41,34,2021-11-14T23:49:49Z,2450000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,248.0,5.0,3.0,2.0,,,,,,,,,,,,,,
250,PT06M14.00S,2021-11-14T23:50:08.4Z,2,REGULAR,3pt,Jump Shot,[],1628381,29.38567674113009,69.11764705882352,1610612737,41,34,2021-11-14T23:50:13Z,2460000,-96.0,224.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,
251,PT06M13.00S,2021-11-14T23:50:09.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,41,34,2021-11-14T23:50:13Z,2470000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,
252,PT06M13.00S,2021-11-14T23:50:13.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,41,34,2021-11-14T23:50:13Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M12.00S,2021-11-14T23:50:41.2Z,2,REGULAR,foul,personal,[],1626171,,,1610612737,41,34,2021-11-14T23:50:49Z,2490000,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 1628381]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,201245.0,2.0,0.0,Collins,1628381.0,,,,,,,,
255,PT06M03.00S,2021-11-14T23:51:19.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,8.492115637319317,46.568627450980394,1610612737,43,34,2021-11-14T23:51:23Z,2510000,17.0,27.0,1,left,T. Young driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,3.23,Made,,,,,17.0,,,,,,,,,,,,,
256,PT05M46.00S,2021-11-14T23:51:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.40932982917214,48.529411764705884,1610612749,43,34,2021-11-14T23:51:45Z,2520000,-7.0,28.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,
257,PT05M42.00S,2021-11-14T23:51:39.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,43,34,2021-11-14T23:51:39Z,2530000,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,256.0,4.0,3.0,1.0,,,,,,,,,,,,,,
258,PT05M40.00S,2021-11-14T23:51:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.521024967148489,45.34313725490196,1610612737,43,34,2021-11-14T23:51:55Z,2540000,23.0,9.0,1,left,MISS J. Collins Layup,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,
259,PT05M40.00S,2021-11-14T23:51:41.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,43,34,2021-11-14T23:51:55Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,
260,PT05M40.00S,2021-11-14T23:51:48.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,43,34,2021-11-14T23:51:48Z,2560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,out,[],203991,,,1610612737,43,34,2021-11-14T23:52:08Z,2570000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,out,[],203918,,,1610612737,43,34,2021-11-14T23:52:08Z,2580000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,out,[],203507,,,1610612737,43,34,2021-11-14T23:52:08Z,2590000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,in,[],201568,,,1610612737,43,34,2021-11-14T23:52:08Z,2600000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,in,[],1628400,,,1610612737,43,34,2021-11-14T23:52:08Z,2610000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M40.00S,2021-11-14T23:51:53.1Z,2,REGULAR,substitution,in,[],1629670,,,1610612737,43,34,2021-11-14T23:52:08Z,2620000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M26.00S,2021-11-14T23:53:05.5Z,2,REGULAR,jumpball,recovered,[],1626171,,,1610612737,43,34,2021-11-14T23:53:05Z,2630000,,,0,,Jump Ball S. Ojeleye vs. T. Young: Tip to B. Portis,"[1626171, 1628400, 1629027]",1610612749.0,MIL,heldball,B. Portis,1626171.0,Portis,B. Portis,Ojeleye,1628400.0,Young,1629027.0,,,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2021-11-14T23:53:05.5Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,43,34,2021-11-14T23:53:05Z,2660000,,,0,,T. Young lost ball TURNOVER (3 TO),"[1629027, 1628400]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,3.0,Ojeleye,1628400.0,,
271,PT05M26.00S,2021-11-14T23:53:05.5Z,2,REGULAR,steal,,[],1628400,,,1610612749,43,34,2021-11-14T23:53:05Z,2670000,,,0,,S. Ojeleye STEAL (1 STL),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M14.00S,2021-11-14T23:53:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628400,69.85873850197109,73.52941176470588,1610612749,43,34,2021-11-14T23:53:33Z,2680000,118.0,231.0,1,right,MISS S. Ojeleye 25' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
273,PT05M08.00S,2021-11-14T23:53:24.1Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,43,34,2021-11-14T23:53:33Z,2690000,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,272.0,4.0,4.0,0.0,,,,,,,,,,,,,,
274,PT05M08.00S,2021-11-14T23:53:26.5Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,43,34,2021-11-14T23:54:00Z,2700000,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,,201245.0,,,,,,,,4.0,,,,
275,PT04M51.00S,2021-11-14T23:53:47.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,68.41327201051249,67.40196078431373,1610612749,43,34,2021-11-14T23:53:52Z,2710000,87.0,244.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
276,PT04M48.00S,2021-11-14T23:53:50.5Z,2,REGULAR,rebound,offensive,[],1628400,,,1610612749,43,34,2021-11-14T23:53:52Z,2720000,,,0,,S. Ojeleye REBOUND (Off:1 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,
