actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT05M19.00S,2022-03-20T22:50:58.8Z,2,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,36,47,2022-03-20T22:50:58Z,2550000,,,0,,W. Hernangomez Free Throw 2 of 2 (10 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
262,PT05M08.00S,2022-03-20T22:51:17.2Z,2,REGULAR,3pt,Jump Shot,[],203992,31.225361366622867,64.95098039215686,1610612737,39,47,2022-03-20T22:51:22Z,2560000,-75.0,241.0,1,left,B. Bogdanovic 25' 3PT  (5 PTS) (D. Gallinari 1 AST),"[203992, 201568]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.23,Made,5.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,
264,PT04M54.00S,2022-03-20T22:51:30.9Z,2,REGULAR,3pt,Jump Shot,[],203468,76.03482260183968,12.254901960784313,1610612740,39,47,2022-03-20T22:51:43Z,2580000,-189.0,173.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
265,PT04M51.00S,2022-03-20T22:51:33.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,39,47,2022-03-20T22:51:43Z,2590000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,264.0,4.0,4.0,0.0,,,,,,,,
266,PT04M45.00S,2022-03-20T22:51:39.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,9.017739816031538,51.470588235294116,1610612737,41,47,2022-03-20T22:51:49Z,2600000,-7.0,32.0,1,left,C. Capela Hook (6 PTS) (L. Williams 1 AST),"[203991, 101150]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,3.31,Made,6.0,L. Williams,101150.0,1.0,,,,,,,,,,,,,,
268,PT04M34.00S,2022-03-20T22:51:53.3Z,2,REGULAR,turnover,traveling,[],1626195,,,1610612740,41,47,2022-03-20T22:52:02Z,2620000,,,0,,W. Hernangomez traveling TURNOVER (1 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,
353,PT04M34.00S,2022-03-20T22:52:14.8Z,2,REGULAR,stoppage,injury,[],0,,,1610612737,41,47,2022-03-20T23:14:58Z,2625000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M34.00S,2022-03-20T22:52:36.4Z,2,REGULAR,substitution,out,[],101150,,,1610612737,41,47,2022-03-20T22:52:48Z,2630000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M34.00S,2022-03-20T22:52:36.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,41,47,2022-03-20T22:52:48Z,2640000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M22.00S,2022-03-20T22:53:13.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,5.732588699080158,46.07843137254902,1610612737,41,47,2022-03-20T22:53:18Z,2660000,20.0,1.0,1,left,MISS B. Bogdanovic driving floating bank Shot,[203992],1610612737.0,ATL,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,
273,PT04M18.00S,2022-03-20T22:53:17.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,41,47,2022-03-20T22:53:18Z,2670000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,272.0,5.0,3.0,2.0,,,,,,,,
274,PT04M18.00S,2022-03-20T22:53:17.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,5.590000152587891,50.0,1610612737,43,47,2022-03-20T22:53:17Z,2680000,0.0,0.0,1,left,C. Capela tip Layup (8 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
275,PT04M04.00S,2022-03-20T22:53:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,88.64980289093299,42.40196078431372,1610612740,43,47,2022-03-20T22:53:38Z,2690000,-38.0,54.0,1,right,MISS J. Hayes 6' Layup,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,6.62,Missed,,,,,,,,,,,,,,,,,,
276,PT04M01.00S,2022-03-20T22:53:34.5Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,43,47,2022-03-20T23:02:20Z,2700000,,,0,,W. Hernangomez REBOUND (Off:6 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,275.0,8.0,2.0,6.0,,,,,,,,
331,PT04M01.00S,2022-03-20T22:53:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,92.42772667542707,50.73529411764706,1610612740,43,47,2022-03-20T23:02:49Z,2705000,4.0,19.0,1,right,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,
332,PT04M00.00S,2022-03-20T22:53:34.6Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,43,47,2022-03-20T23:07:18Z,2707500,,,0,,W. Hernangomez REBOUND (Off:7 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,331.0,9.0,2.0,7.0,,,,,,,,
277,PT03M59.00S,2022-03-20T22:53:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,94.40999984741211,50.0,1610612740,43,47,2022-03-20T23:02:31Z,2710000,0.0,0.0,1,right,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
278,PT03M58.00S,2022-03-20T22:53:37.3Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,43,47,2022-03-20T22:53:37Z,2720000,,,0,,J. Hayes REBOUND (Off:4 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,277.0,6.0,2.0,4.0,,,,,,,,
279,PT03M58.00S,2022-03-20T22:53:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612740,43,47,2022-03-20T22:53:37Z,2730000,0.0,0.0,1,right,MISS J. Hayes tip Layup,[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
280,PT03M56.00S,2022-03-20T22:53:38.5Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,43,47,2022-03-20T22:53:38Z,2740000,,,0,,J. Hayes REBOUND (Off:5 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,279.0,7.0,2.0,5.0,,,,,,,,
281,PT03M56.00S,2022-03-20T22:53:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612740,43,49,2022-03-20T22:53:38Z,2750000,0.0,0.0,1,right,J. Hayes tip Layup (10 PTS),[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,
282,PT03M46.00S,2022-03-20T22:53:48.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,14.799605781865965,4.411764705882353,1610612737,43,49,2022-03-20T22:53:53Z,2760000,228.0,87.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,
283,PT03M44.00S,2022-03-20T22:53:50.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,43,49,2022-03-20T22:53:53Z,2770000,,,0,,J. Hayes REBOUND (Off:5 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,282.0,8.0,3.0,5.0,,,,,,,,
284,PT03M31.00S,2022-03-20T22:54:05.7Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612740,43,49,2022-03-20T22:54:29Z,2780000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (McCollum 2 FT),"[203992, 203468]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,McCollum,203468.0,,,
286,PT03M31.00S,2022-03-20T22:54:29.9Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,43,50,2022-03-20T22:54:29Z,2800000,,,0,,C. McCollum Free Throw 1 of 2 (7 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
287,PT03M31.00S,2022-03-20T22:54:30.8Z,2,REGULAR,substitution,out,[],203992,,,1610612740,43,50,2022-03-20T22:54:39Z,2810000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M31.00S,2022-03-20T22:54:30.8Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,43,50,2022-03-20T22:54:39Z,2820000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M31.00S,2022-03-20T22:54:30.8Z,2,REGULAR,substitution,in,[],1629631,,,1610612740,43,50,2022-03-20T22:54:39Z,2830000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M31.00S,2022-03-20T22:54:30.8Z,2,REGULAR,substitution,in,[],202685,,,1610612740,43,50,2022-03-20T22:54:39Z,2840000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M31.00S,2022-03-20T22:54:49.4Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,43,51,2022-03-20T22:54:49Z,2850000,,,0,,C. McCollum Free Throw 2 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
292,PT03M19.00S,2022-03-20T22:55:08.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,43,51,2022-03-20T22:55:08Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M18.00S,2022-03-20T22:55:23.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,43,51,2022-03-20T22:55:23Z,2870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M15.00S,2022-03-20T22:55:34.1Z,2,REGULAR,2pt,Jump Shot,[],201568,19.136005256241788,15.196078431372548,1610612737,45,51,2022-03-20T22:55:39Z,2880000,174.0,127.0,1,left,D. Gallinari 21' Jump Shot (15 PTS) (T. Young 3 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,21.57,Made,15.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
296,PT03M05.00S,2022-03-20T22:55:47.5Z,2,REGULAR,foul,personal,[],1628989,,,1610612740,45,51,2022-03-20T22:55:53Z,2900000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 203468]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,McCollum,203468.0,,,
298,PT02M59.00S,2022-03-20T22:56:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.64323258869908,51.71568627450981,1610612740,45,51,2022-03-20T22:56:14Z,2920000,9.0,7.0,1,right,MISS H. Jones driving Layup - blocked,"[1630529, 1629631]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,1.13,Missed,,,,,Hunter,1629631.0,,,,,,,,,,,,
299,PT02M59.00S,2022-03-20T22:56:06.5Z,2,REGULAR,block,,[],1629631,,,1610612740,45,51,2022-03-20T22:56:08Z,2930000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M55.00S,2022-03-20T22:56:10.5Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,45,51,2022-03-20T22:56:14Z,2940000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,298.0,2.0,1.0,1.0,,,,,,,,
301,PT02M49.00S,2022-03-20T22:56:16.9Z,2,REGULAR,3pt,Jump Shot,[],201568,26.888961892247043,18.627450980392158,1610612737,45,51,2022-03-20T22:56:22Z,2950000,157.0,200.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
302,PT02M45.00S,2022-03-20T22:56:20.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,45,51,2022-03-20T22:56:22Z,2960000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,
303,PT02M38.00S,2022-03-20T22:56:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.9862023653088,49.754901960784316,1610612740,45,53,2022-03-20T22:56:34Z,2970000,-1.0,13.0,1,right,J. Valanciunas Layup (8 PTS) (N. Marshall 1 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.35,Made,8.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
305,PT02M38.00S,2022-03-20T22:56:34.1Z,2,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612740,45,53,2022-03-20T22:56:42Z,2990000,,,0,,T. Young shooting personal FOUL (2 PF) (Valanciunas 1 FT),"[1629027, 202685]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Valanciunas,202685.0,,,
307,PT02M38.00S,2022-03-20T22:56:41.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,45,53,2022-03-20T22:56:41Z,3010000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M38.00S,2022-03-20T22:59:47.9Z,2,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,45,54,2022-03-20T22:59:47Z,3020000,,,0,,J. Valanciunas Free Throw 1 of 1 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
312,PT02M23.00S,2022-03-20T23:00:04.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,26.757555847568987,83.33333333333334,1610612737,45,54,2022-03-20T23:00:10Z,3030000,-167.0,199.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
313,PT02M20.00S,2022-03-20T23:00:07.0Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,45,54,2022-03-20T23:00:10Z,3040000,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,312.0,3.0,3.0,0.0,,,,,,,,
314,PT02M06.00S,2022-03-20T23:00:23.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612740,45,54,2022-03-20T23:00:54Z,3050000,,,0,,D. Hunter personal FOUL (1 PF) (Jones 2 FT),"[1629631, 1630529]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jones,1630529.0,,,
316,PT02M06.00S,2022-03-20T23:00:55.6Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,45,54,2022-03-20T23:00:55Z,3070000,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT02M06.00S,2022-03-20T23:00:55.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,45,54,2022-03-20T23:00:55Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,
318,PT02M06.00S,2022-03-20T23:01:09.4Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,45,55,2022-03-20T23:01:09Z,3090000,,,0,,H. Jones Free Throw 2 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
319,PT01M43.00S,2022-03-20T23:01:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.296320630749015,49.50980392156863,1610612737,45,55,2022-03-20T23:01:45Z,3100000,2.0,110.0,1,left,MISS K. Huerter 11' turnaround Shot - blocked,"[1628989, 1629637]",1610612737.0,ATL,turnaround,,,Huerter,K. Huerter,,,,,11.01,Missed,,,,,Hayes,1629637.0,,,,,,,,,,,,
320,PT01M43.00S,2022-03-20T23:01:37.2Z,2,REGULAR,block,,[],1629637,,,1610612737,45,55,2022-03-20T23:01:40Z,3110000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M40.00S,2022-03-20T23:01:40.2Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,45,55,2022-03-20T23:01:45Z,3120000,,,0,,J. Hayes REBOUND (Off:5 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,319.0,9.0,4.0,5.0,,,,,,,,
322,PT01M39.00S,2022-03-20T23:01:41.5Z,2,REGULAR,turnover,bad pass,[],1629637,,,1610612740,45,55,2022-03-20T23:17:51Z,3130000,,,0,,J. Hayes bad pass TURNOVER (2 TO),"[1629637, 1628989]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,2.0,Huerter,1628989.0
323,PT01M39.00S,2022-03-20T23:01:41.5Z,2,REGULAR,steal,,[],1628989,,,1610612737,45,55,2022-03-20T23:01:43Z,3140000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M34.00S,2022-03-20T23:01:46.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,9.806176084099869,4.411764705882353,1610612737,45,55,2022-03-20T23:01:57Z,3150000,228.0,40.0,1,left,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,
325,PT01M31.00S,2022-03-20T23:01:49.8Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,45,55,2022-03-20T23:01:49Z,3160000,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,324.0,4.0,4.0,0.0,,,,,,,,
326,PT01M19.00S,2022-03-20T23:02:01.7Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,45,55,2022-03-20T23:02:08Z,3170000,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1629631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,2.0,Hunter,1629631.0
327,PT01M19.00S,2022-03-20T23:02:01.7Z,2,REGULAR,steal,,[],1629631,,,1610612737,45,55,2022-03-20T23:02:04Z,3180000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M15.00S,2022-03-20T23:02:06.9Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,45,55,2022-03-20T23:02:15Z,3190000,,,0,,T. Young bad pass out-of-bounds TURNOVER (6 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,,,,,,,202035.0,,,,,6.0,,
329,PT01M02.00S,2022-03-20T23:02:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,91.27792378449409,52.69607843137255,1610612740,45,57,2022-03-20T23:02:35Z,3200000,13.0,29.0,1,right,C. McCollum cutting Layup (10 PTS) (J. Valanciunas 2 AST),"[203468, 202685]",1610612740.0,NOP,cutting,,,McCollum,C. McCollum,,,,,3.24,Made,10.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,
333,PT00M52.30S,2022-03-20T23:02:39.3Z,2,REGULAR,3pt,Jump Shot,[],201568,31.61957950065703,67.15686274509804,1610612737,48,57,2022-03-20T23:02:44Z,3220000,-86.0,245.0,1,left,D. Gallinari 25' 3PT  (18 PTS) (T. Young 4 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.93,Made,18.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
335,PT00M33.60S,2022-03-20T23:03:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612740,48,57,2022-03-20T23:03:25Z,3240000,,,0,,K. Huerter personal FOUL (3 PF) (McCollum 2 FT),"[1628989, 203468]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,McCollum,203468.0,,,
337,PT00M33.60S,2022-03-20T23:03:26.4Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,48,57,2022-03-20T23:03:26Z,3260000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT00M33.60S,2022-03-20T23:03:26.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,48,57,2022-03-20T23:03:26Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,
339,PT00M33.60S,2022-03-20T23:03:27.2Z,2,REGULAR,substitution,out,[],1628989,,,1610612740,48,57,2022-03-20T23:03:35Z,3280000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M33.60S,2022-03-20T23:03:27.2Z,2,REGULAR,substitution,in,[],203992,,,1610612740,48,57,2022-03-20T23:03:35Z,3290000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M33.60S,2022-03-20T23:03:44.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,48,58,2022-03-20T23:03:44Z,3300000,,,0,,C. McCollum Free Throw 2 of 2 (11 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
342,PT00M27.80S,2022-03-20T23:03:58.9Z,2,REGULAR,foul,personal,[],1629637,,,1610612737,48,58,2022-03-20T23:04:04Z,3310000,,,0,,J. Hayes personal FOUL (2 PF),"[1629637, 201568]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Gallinari,201568.0,,,
344,PT00M15.00S,2022-03-20T23:04:30.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612737,48,58,2022-03-20T23:04:48Z,3330000,,,0,,N. Marshall personal FOUL (2 PF) (Young 2 FT),"[1630230, 1629027]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Young,1629027.0,,,
346,PT00M15.00S,2022-03-20T23:04:51.9Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,49,58,2022-03-20T23:04:51Z,3350000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
347,PT00M15.00S,2022-03-20T23:04:53.7Z,2,REGULAR,substitution,out,[],203992,,,1610612737,49,58,2022-03-20T23:04:58Z,3360000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M15.00S,2022-03-20T23:04:53.7Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,49,58,2022-03-20T23:04:58Z,3370000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M15.00S,2022-03-20T23:05:08.3Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,50,58,2022-03-20T23:05:08Z,3380000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
350,PT00M00.40S,2022-03-20T23:05:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.77463863337714,50.0,1610612740,50,60,2022-03-20T23:05:33Z,3390000,0.0,6.0,1,right,C. McCollum driving reverse Layup (13 PTS),[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,0.6,Made,13.0,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2022-03-20T23:05:32.3Z,2,REGULAR,period,end,[],0,,,1610612737,50,60,2022-03-20T23:05:32Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-20T23:19:36.1Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612737,50,60,2022-03-20T23:20:39Z,3410000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-03-20T23:19:36.1Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,50,60,2022-03-20T23:20:39Z,3420000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
