actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
286,PT05M45.00S,2022-01-29T01:24:49.1Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,47,36,2022-01-29T01:24:49Z,2650000,,,0,,R. Williams III Free Throw 2 of 2 (11 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,Made,,,,,11.0,,,,,
287,PT05M34.00S,2022-01-29T01:25:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.674770039421814,54.90196078431373,1610612737,49,36,2022-01-29T01:25:06Z,2660000,-25.0,38.0,1,left,T. Young driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,,,4.56,Made,,,,,8.0,,,,,
288,PT05M16.00S,2022-01-29T01:25:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.24901445466492,51.225490196078425,1610612738,49,38,2022-01-29T01:25:25Z,2670000,6.0,11.0,1,right,J. Brown driving Layup (10 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,,,,1.26,Made,,,,,10.0,,,,,
289,PT05M08.00S,2022-01-29T01:25:27.6Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,49,38,2022-01-29T01:25:32Z,2680000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1629057]",1610612737.0,ATL,,,,Young,T. Young,,,,,1.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,
290,PT05M08.00S,2022-01-29T01:25:27.6Z,2,REGULAR,steal,,[],1629057,,,1610612738,49,38,2022-01-29T01:25:30Z,2690000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M03.00S,2022-01-29T01:25:32.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626196,87.33574244415243,3.9215686274509802,1610612738,49,38,2022-01-29T01:34:17Z,2700000,-230.0,67.0,1,right,MISS J. Richardson pullup 3PT,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,,,,,,,,,23.98,Missed,,,,,,,,,,
292,PT04M59.00S,2022-01-29T01:25:36.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,49,38,2022-01-29T01:25:40Z,2710000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,291.0,4.0,3.0,1.0,,,,,,
293,PT04M51.00S,2022-01-29T01:25:43.6Z,2,REGULAR,3pt,Jump Shot,[],1629027,43.840341655716166,43.627450980392155,1610612737,49,38,2022-01-29T01:25:48Z,2720000,32.0,360.0,1,left,MISS T. Young 36' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,,,36.1,Missed,,,,,,,,,,
294,PT04M49.00S,2022-01-29T01:25:45.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,38,2022-01-29T01:25:48Z,2730000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,
295,PT04M42.00S,2022-01-29T01:25:53.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,88.38699080157687,3.1862745098039214,1610612738,49,38,2022-01-29T01:25:59Z,2740000,-234.0,57.0,1,right,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,24.09,Missed,,,,,,,,,,
296,PT04M39.00S,2022-01-29T01:25:56.4Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,49,38,2022-01-29T01:25:59Z,2750000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,295.0,3.0,2.0,1.0,,,,,,
297,PT04M34.00S,2022-01-29T01:26:02.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,49,38,2022-01-29T01:26:10Z,2760000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,2.0,Smart,203935.0,,,,,,,,,,,,,,,,,
298,PT04M34.00S,2022-01-29T01:26:02.1Z,2,REGULAR,steal,,[],203935,,,1610612738,49,38,2022-01-29T01:26:04Z,2770000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M27.00S,2022-01-29T01:26:07.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,76.69185282522996,88.48039215686273,1610612738,49,41,2022-01-29T01:26:15Z,2780000,192.0,167.0,1,right,J. Richardson 25' 3PT running pullup (3 PTS) (J. Tatum 2 AST),"[1626196, 1628369]",1610612738.0,BOS,running pullup,,,Richardson,J. Richardson,,,,,,,,,,,,,25.45,Made,,,,,3.0,,,J. Tatum,1628369.0,2.0
301,PT04M26.00S,2022-01-29T01:26:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,49,41,2022-01-29T01:26:19Z,2800000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M26.00S,2022-01-29T01:28:33.1Z,2,REGULAR,substitution,out,[],1628369,,,1610612737,49,41,2022-01-29T01:28:47Z,2810000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M26.00S,2022-01-29T01:28:33.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612737,49,41,2022-01-29T01:28:47Z,2820000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
357,PT04M15.00S,2022-01-29T01:29:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,12.697109067017081,44.85294117647059,1610612737,49,41,2022-01-29T01:48:55Z,2835000,26.0,67.0,1,left,MISS D. Hunter 7' driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,,,,,,,7.17,Missed,,,,,,,,,,
358,PT04M14.00S,2022-01-29T01:29:24.3Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,49,41,2022-01-29T01:48:55Z,2842500,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,357.0,3.0,2.0,1.0,,,,,,
306,PT04M13.00S,2022-01-29T01:29:23.4Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612737,49,41,2022-01-29T01:29:32Z,2850000,,,0,,G. Williams shooting personal FOUL (1 PF) (Hunter 2 FT),"[1629684, 1629631]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,1198.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
308,PT04M13.00S,2022-01-29T01:29:45.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629631,,,1610612737,50,41,2022-01-29T01:47:06Z,2870000,,,0,,D. Hunter Free Throw 1 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,Made,,,,,4.0,,,,,
309,PT04M13.00S,2022-01-29T01:29:59.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629631,,,1610612737,50,41,2022-01-29T01:47:06Z,2880000,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,Missed,,,,,,,,,,
310,PT04M11.00S,2022-01-29T01:30:00.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,50,41,2022-01-29T01:30:00Z,2890000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,309.0,7.0,7.0,0.0,,,,,,
311,PT04M03.00S,2022-01-29T01:30:15.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612738,50,41,2022-01-29T01:47:06Z,2900000,,,0,,T. Young personal FOUL (2 PF) (Smart 2 FT),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,201639.0,2.0,1.0,Smart,203935.0,,,,,,,,,,,,
313,PT04M03.00S,2022-01-29T01:30:40.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,50,42,2022-01-29T01:30:40Z,2920000,,,0,,M. Smart Free Throw 1 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,Made,,,,,6.0,,,,,
314,PT04M03.00S,2022-01-29T01:31:02.5Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,50,43,2022-01-29T01:31:02Z,2930000,,,0,,M. Smart Free Throw 2 of 2 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
315,PT03M52.00S,2022-01-29T01:31:20.1Z,2,REGULAR,2pt,Jump Shot,[],1629631,28.991458607095925,56.86274509803921,1610612737,52,43,2022-01-29T01:46:10Z,2940000,-34.0,220.0,1,left,D. Hunter 22' pullup Jump Shot (6 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,,,,,,,,22.27,Made,,,,,6.0,,,,,
316,PT03M38.00S,2022-01-29T01:31:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.67871222076215,50.245098039215684,1610612738,52,45,2022-01-29T01:31:40Z,2950000,1.0,73.0,1,right,J. Brown 7' driving floating Jump Shot (12 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,,,,,,,,,7.27,Made,,,,,12.0,,,,,
317,PT03M26.00S,2022-01-29T01:31:48.3Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,52,45,2022-01-29T01:31:56Z,2960000,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,3.0,,,1198.0,,,,,,,,,,,,,,,,
318,PT03M18.00S,2022-01-29T01:32:06.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,75.3777923784494,13.23529411764706,1610612738,52,45,2022-01-29T01:32:11Z,2970000,-184.0,179.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,25.65,Missed,,,,,,,,,,
319,PT03M14.00S,2022-01-29T01:32:10.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,52,45,2022-01-29T01:32:11Z,2980000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,318.0,5.0,5.0,0.0,,,,,,
320,PT02M51.00S,2022-01-29T01:32:32.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,30.436925098554536,66.42156862745098,1610612737,52,45,2022-01-29T01:32:37Z,2990000,-82.0,234.0,1,left,MISS K. Huerter 24' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,,,,,,24.76,Missed,,,,,,,,,,
321,PT02M48.00S,2022-01-29T01:32:35.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,52,45,2022-01-29T01:32:35Z,3000000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,320.0,3.0,2.0,1.0,,,,,,
322,PT02M40.00S,2022-01-29T01:32:49.9Z,2,REGULAR,turnover,offensive goaltending,[],1629057,,,1610612738,52,45,2022-01-29T01:33:07Z,3010000,,,0,,R. Williams III offensive goaltending TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.0,,,201639.0,,,,,,,,,,,,,,,,
323,PT02M39.00S,2022-01-29T01:33:01.1Z,2,REGULAR,turnover,bad pass,[],1628381,,,1610612737,52,45,2022-01-29T01:33:12Z,3020000,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1626196]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,1.0,Richardson,1626196.0,,,,,,,,,,,,,,,,,
324,PT02M39.00S,2022-01-29T01:33:01.1Z,2,REGULAR,steal,,[],1626196,,,1610612738,52,45,2022-01-29T01:33:03Z,3030000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M36.00S,2022-01-29T01:33:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626196,94.1688567674113,48.77450980392157,1610612738,52,47,2022-01-29T01:33:16Z,3040000,-6.0,2.0,1,right,J. Richardson Layup (5 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,0.65,Made,,,,,5.0,,,,,
326,PT02M20.00S,2022-01-29T01:33:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612737,52,47,2022-01-29T01:33:51Z,3050000,,,0,,J. Brown shooting personal FOUL (1 PF) (Collins 2 FT),"[1627759, 1628381]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,1198.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,,,
328,PT02M20.00S,2022-01-29T01:33:52.4Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,53,47,2022-01-29T01:33:52Z,3070000,,,0,,J. Collins Free Throw 1 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
329,PT02M20.00S,2022-01-29T01:34:12.1Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,54,47,2022-01-29T01:34:12Z,3080000,,,0,,J. Collins Free Throw 2 of 2 (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,Made,,,,,8.0,,,,,
330,PT02M00.00S,2022-01-29T01:34:35.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,68.54467805519053,57.107843137254896,1610612738,54,47,2022-01-29T01:34:41Z,3090000,36.0,243.0,1,right,MISS J. Richardson 24' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,24.58,Missed,,,,,,,,,,
331,PT01M57.00S,2022-01-29T01:34:38.0Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,54,47,2022-01-29T01:34:41Z,3100000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,330.0,4.0,3.0,1.0,,,,,,
332,PT01M49.00S,2022-01-29T01:34:46.0Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.670827858081466,52.69607843137255,1610612737,57,47,2022-01-29T01:34:59Z,3110000,-13.0,255.0,1,left,T. Young 25' 3PT step back (11 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,,,25.5,Made,,,,,11.0,,,,,
333,PT01M35.00S,2022-01-29T01:35:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.02825229960578,47.30392156862745,1610612738,57,47,2022-01-29T01:35:08Z,3120000,-13.0,126.0,1,right,MISS J. Brown 12' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,,,,,12.65,Missed,,,,,,,,,,
334,PT01M31.00S,2022-01-29T01:35:04.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,57,47,2022-01-29T01:35:08Z,3130000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,333.0,6.0,6.0,0.0,,,,,,
335,PT01M27.00S,2022-01-29T01:35:09.1Z,2,REGULAR,3pt,Jump Shot,[],1629631,9.149145860709593,96.32352941176471,1610612737,60,47,2022-01-29T01:35:24Z,3140000,-232.0,34.0,1,left,D. Hunter 3PT  (9 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,23.4,Made,,,,,9.0,,,T. Young,1629027.0,4.0
337,PT01M08.00S,2022-01-29T01:35:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,82.34231274638634,51.9607843137255,1610612738,60,47,2022-01-29T01:35:34Z,3160000,10.0,113.0,1,right,MISS J. Richardson 11' pullup Shot - blocked,"[1626196, 1628989]",1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,,,,,,,,,11.39,Missed,,,,,,Huerter,1628989.0,,,
338,PT01M08.00S,2022-01-29T01:35:27.6Z,2,REGULAR,block,,[],1628989,,,1610612738,60,47,2022-01-29T01:35:30Z,3170000,,,0,,K. Huerter BLOCK (2 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M07.00S,2022-01-29T01:35:28.6Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,60,47,2022-01-29T01:35:34Z,3180000,,,0,,T. Young REBOUND (Off:1 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,337.0,5.0,4.0,1.0,,,,,,
340,PT01M07.00S,2022-01-29T01:35:36.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612737,60,47,2022-01-29T01:57:49Z,3190000,,,0,,G. Williams take personal FOUL (2 PF) (Young 2 FT),"[1629684, 1629027]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,1199.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,
342,PT01M07.00S,2022-01-29T01:36:03.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,61,47,2022-01-29T01:36:03Z,3210000,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,Made,,,,,12.0,,,,,
343,PT01M07.00S,2022-01-29T01:36:05.6Z,2,REGULAR,substitution,out,[],1627759,,,1610612737,61,47,2022-01-29T01:36:19Z,3220000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M07.00S,2022-01-29T01:36:05.6Z,2,REGULAR,substitution,out,[],1629057,,,1610612737,61,47,2022-01-29T01:36:19Z,3230000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M07.00S,2022-01-29T01:36:05.6Z,2,REGULAR,substitution,in,[],201143,,,1610612737,61,47,2022-01-29T01:36:19Z,3240000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M07.00S,2022-01-29T01:36:05.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612737,61,47,2022-01-29T01:36:19Z,3250000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M07.00S,2022-01-29T01:36:03.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,62,47,2022-01-29T01:57:41Z,3260000,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,Made,,,,,13.0,,,,,
348,PT00M53.30S,2022-01-29T01:36:40.8Z,2,REGULAR,3pt,Jump Shot,[],1629684,96.7969776609724,3.9215686274509802,1610612738,62,47,2022-01-29T01:36:46Z,3270000,-230.0,-22.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,23.15,Missed,,,,,,,,,,
349,PT00M50.60S,2022-01-29T01:36:43.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,62,47,2022-01-29T01:36:46Z,3280000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,348.0,5.0,4.0,1.0,,,,,,
350,PT00M34.30S,2022-01-29T01:37:00.3Z,2,REGULAR,2pt,Jump Shot,[],1629027,28.465834428383708,34.31372549019608,1610612737,62,47,2022-01-29T01:37:05Z,3290000,78.0,215.0,1,left,MISS T. Young 22' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,,,22.89,Missed,,,,,,,,,,
351,PT00M31.50S,2022-01-29T01:37:03.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,62,47,2022-01-29T01:37:05Z,3300000,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,350.0,2.0,1.0,1.0,,,,,,
352,PT00M08.10S,2022-01-29T01:37:27.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,62,47,2022-01-29T01:37:36Z,3310000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,1198.0,,,,,,,,,,,,,,,,
353,PT00M01.00S,2022-01-29T01:37:51.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,18.2161629434954,49.50980392156863,1610612737,62,47,2022-01-29T01:38:42Z,3320000,2.0,119.0,1,left,MISS T. Young 11' driving floating Shot - blocked,"[1629027, 1628369]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,,,11.87,Missed,,,,,,Tatum,1628369.0,,,
354,PT00M01.00S,2022-01-29T01:37:51.5Z,2,REGULAR,block,,[],1628369,,,1610612737,62,47,2022-01-29T01:37:54Z,3330000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M00.60S,2022-01-29T01:37:51.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,62,47,2022-01-29T01:55:57Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,
356,PT00M00.00S,2022-01-29T01:38:21.1Z,2,REGULAR,period,end,[],0,,,1610612737,62,47,2022-01-29T01:55:57Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-01-29T01:52:35.3Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612737,62,47,2022-01-29T01:55:57Z,3360000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-01-29T01:52:35.3Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612737,62,47,2022-01-29T01:55:57Z,3370000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-01-29T01:52:35.3Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612737,62,47,2022-01-29T01:55:57Z,3380000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-01-29T01:52:35.3Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612737,62,47,2022-01-29T01:55:57Z,3390000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-01-29T01:53:24.1Z,3,REGULAR,period,start,[],0,,,1610612737,62,47,2022-01-29T01:53:24Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M42.00S,2022-01-29T01:53:42.1Z,3,REGULAR,2pt,Jump Shot,[],1629631,88.38699080157687,27.450980392156865,1610612737,62,47,2022-01-29T01:53:48Z,3410000,-113.0,57.0,1,right,MISS D. Hunter 12' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,,,,,,,,12.62,Missed,,,,,,,,,,
365,PT11M38.00S,2022-01-29T01:53:46.1Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,62,47,2022-01-29T01:53:48Z,3420000,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,364.0,8.0,5.0,3.0,,,,,,
366,PT11M28.00S,2022-01-29T01:53:55.6Z,3,REGULAR,3pt,Jump Shot,[],203935,29.911300919842315,24.509803921568626,1610612738,62,50,2022-01-29T01:54:02Z,3430000,127.0,229.0,1,left,M. Smart 26' 3PT  (10 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,26.18,Made,,,,,10.0,,,J. Tatum,1628369.0,3.0
368,PT11M05.00S,2022-01-29T01:54:17.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,89.70105124835742,49.754901960784316,1610612737,64,50,2022-01-29T01:54:24Z,3450000,-1.0,44.0,1,right,J. Collins driving Hook (10 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,,,,,,,,4.43,Made,,,,,10.0,,,K. Huerter,1628989.0,2.0
370,PT10M58.00S,2022-01-29T01:54:27.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,64,50,2022-01-29T01:54:27Z,3470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M49.00S,2022-01-29T01:54:51.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,28.465834428383708,22.54901960784314,1610612738,64,50,2022-01-29T01:54:57Z,3480000,137.0,215.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,25.52,Missed,,,,,,,,,,
372,PT10M46.00S,2022-01-29T01:54:54.4Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,64,50,2022-01-29T01:54:57Z,3490000,,,0,,T. Young REBOUND (Off:1 Def:5),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,371.0,6.0,5.0,1.0,,,,,,
