actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT04M02.00S,2022-03-13T23:25:29.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,26,21,2022-03-13T23:25:46Z,900000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M02.00S,2022-03-13T23:25:29.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612737,26,21,2022-03-13T23:25:46Z,910000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M50.00S,2022-03-13T23:26:07.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,77.34888304862024,43.627450980392155,1610612737,26,21,2022-03-13T23:26:16Z,920000,-32.0,160.0,1,right,MISS T. Young 16' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,16.35,Missed,,,,,,,,,,,,,,,
93,PT03M46.00S,2022-03-13T23:26:11.5Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,26,21,2022-03-13T23:26:16Z,930000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT03M27.00S,2022-03-13T23:26:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,7.5722733245729295,46.32352941176471,1610612754,26,21,2022-03-13T23:26:39Z,940000,18.0,19.0,1,left,MISS D. Washington Jr. driving finger roll Layup,[1630613],1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,,,,2.62,Missed,,,,,,,,,,,,,,,
95,PT03M24.00S,2022-03-13T23:26:33.4Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,26,21,2022-03-13T23:26:39Z,950000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
96,PT03M14.00S,2022-03-13T23:26:43.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,84.1819973718791,46.568627450980394,1610612737,28,21,2022-03-13T23:26:49Z,960000,-17.0,96.0,1,right,O. Okongwu 9' Hook (2 PTS) (B. Bogdanovic 1 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,9.77,Made,,,,,,,2.0,B. Bogdanovic,203992.0,1.0,,,,,
98,PT03M01.00S,2022-03-13T23:26:56.0Z,1,REGULAR,3pt,Jump Shot,[],1630613,7.440867279894875,96.56862745098039,1610612754,28,21,2022-03-13T23:27:00Z,980000,-233.0,17.0,1,left,MISS D. Washington Jr. 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,
99,PT02M58.00S,2022-03-13T23:26:59.0Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,28,21,2022-03-13T23:27:00Z,990000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,
100,PT02M51.00S,2022-03-13T23:27:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,52.450980392156865,1610612737,30,21,2022-03-13T23:27:12Z,1000000,12.0,18.0,1,right,T. Young driving Layup (14 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,2.21,Made,,,,,,,14.0,,,,,,,,
101,PT02M38.00S,2022-03-13T23:27:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,18.084756898817346,44.85294117647059,1610612754,30,23,2022-03-13T23:27:25Z,1010000,26.0,117.0,1,left,B. Hield 12' driving floating Jump Shot (7 PTS) (J. Smith 1 AST),"[1627741, 1630188]",1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,,,,12.03,Made,,,,,,,7.0,J. Smith,1630188.0,1.0,,,,,
102,PT02M28.00S,2022-03-13T23:27:31.1Z,1,REGULAR,foul,personal,[],1626208,,,1610612737,30,23,2022-03-13T23:33:15Z,1020000,,,0,,K. Sykes take personal FOUL (1 PF),"[1626208, 1629027]",1610612754.0,IND,take,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Young,1629027.0
104,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,30,23,2022-03-13T23:27:55Z,1040000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,out,[],1627741,,,1610612737,30,23,2022-03-13T23:27:55Z,1060000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,in,[],1626153,,,1610612737,30,23,2022-03-13T23:27:55Z,1070000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,in,[],101150,,,1610612737,30,23,2022-03-13T23:27:55Z,1080000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,in,[],1630169,,,1610612737,30,23,2022-03-13T23:27:55Z,1090000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,30,23,2022-03-13T23:28:17Z,1100000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,out,[],1630678,,,1610612737,30,23,2022-03-13T23:28:17Z,1110000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M28.00S,2022-03-13T23:27:39.2Z,1,REGULAR,substitution,in,[],1629052,,,1610612737,30,23,2022-03-13T23:28:17Z,1120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M21.00S,2022-03-13T23:28:39.0Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,30,23,2022-03-13T23:28:43Z,1130000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1630188]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,1.0,Smith,1630188.0,,,,,,,,,,,,,,,,,
114,PT02M21.00S,2022-03-13T23:28:39.0Z,1,REGULAR,steal,,[],1630188,,,1610612754,30,23,2022-03-13T23:28:41Z,1140000,,,0,,J. Smith STEAL (1 STL),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M15.00S,2022-03-13T23:28:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629052,6.521024967148489,52.69607843137255,1610612754,30,25,2022-03-13T23:28:55Z,1150000,-13.0,9.0,1,left,O. Brissett running Layup (4 PTS),[1629052],1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,1.61,Made,,,,,,,4.0,,,,,,,,
116,PT01M59.00S,2022-03-13T23:29:01.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.38042049934296,48.529411764705884,1610612737,32,25,2022-03-13T23:29:09Z,1160000,-7.0,10.0,1,right,O. Okongwu reverse DUNK (4 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,,,,1.22,Made,,,,,,,4.0,B. Bogdanovic,203992.0,2.0,,,,,
118,PT01M37.00S,2022-03-13T23:29:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.389618922470433,46.07843137254902,1610612754,32,25,2022-03-13T23:29:45Z,1180000,20.0,8.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,,,,2.1,Missed,,,,,,,,,,,,,,,
119,PT01M36.00S,2022-03-13T23:29:25.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,25,2022-03-13T23:29:45Z,1190000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,
120,PT01M36.00S,2022-03-13T23:29:30.4Z,1,REGULAR,foul,personal,[],1630168,,,1610612754,32,25,2022-03-13T23:29:37Z,1200000,,,0,,O. Okongwu loose ball personal FOUL (1 PF),"[1630168, 1630188]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Smith,1630188.0
122,PT01M28.00S,2022-03-13T23:30:03.5Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,32,25,2022-03-13T23:30:09Z,1220000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (3 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,3.0,,,,,,,,,,,,,,,1627541.0,,,,
123,PT01M16.00S,2022-03-13T23:30:22.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203992,78.79434954007884,44.6078431372549,1610612737,34,25,2022-03-13T23:30:27Z,1230000,-27.0,147.0,1,right,B. Bogdanovic 14' step back Jump Shot (2 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,14.93,Made,,,,,,,2.0,,,,,,,,
124,PT01M00.00S,2022-03-13T23:30:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630188,32.276609724047304,59.068627450980394,1610612754,34,25,2022-03-13T23:30:42Z,1240000,-45.0,251.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,
125,PT00M59.20S,2022-03-13T23:30:37.7Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,34,25,2022-03-13T23:30:42Z,1250000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,
126,PT00M48.30S,2022-03-13T23:30:50.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,69.33311432325887,71.07843137254902,1610612737,37,25,2022-03-13T23:30:55Z,1260000,105.0,236.0,1,right,D. Hunter 25' 3PT  (5 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,25.83,Made,,,,,,,5.0,O. Okongwu,1630168.0,1.0,,,,,
128,PT00M30.50S,2022-03-13T23:31:13.0Z,1,REGULAR,3pt,Jump Shot,[],1630613,28.597240473061763,77.45098039215686,1610612754,37,28,2022-03-13T23:31:18Z,1280000,-137.0,216.0,1,left,D. Washington Jr. 25' 3PT  (6 PTS) (K. Sykes 1 AST),"[1630613, 1626208]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,25.62,Made,,,,,,,6.0,K. Sykes,1626208.0,1.0,,,,,
130,PT00M08.00S,2022-03-13T23:31:41.1Z,1,REGULAR,3pt,Jump Shot,[],101150,71.04139290407359,20.833333333333336,1610612737,37,28,2022-03-13T23:31:46Z,1300000,-146.0,220.0,1,right,MISS L. Williams 26' pullup 3PT - blocked,"[101150, 1630188]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,,,26.37,Missed,,,,,Smith,1630188.0,,,,,,,,,
131,PT00M08.00S,2022-03-13T23:31:41.1Z,1,REGULAR,block,,[],1630188,,,1610612737,37,28,2022-03-13T23:31:44Z,1310000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M03.60S,2022-03-13T23:31:45.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,37,28,2022-03-13T23:31:46Z,1320000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,
133,PT00M00.80S,2022-03-13T23:31:49.4Z,1,REGULAR,turnover,bad pass,[],1630613,,,1610612754,37,28,2022-03-13T23:32:09Z,1330000,,,0,,D. Washington Jr. bad pass TURNOVER (2 TO),"[1630613, 101150]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,2.0,Williams,101150.0,,,,,,,,,,,,,,,,,
134,PT00M00.80S,2022-03-13T23:31:49.4Z,1,REGULAR,steal,,[],101150,,,1610612737,37,28,2022-03-13T23:31:51Z,1340000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M00.00S,2022-03-13T23:31:55.1Z,1,REGULAR,period,end,[],0,,,1610612737,37,28,2022-03-13T23:31:55Z,1350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-03-13T23:34:08.6Z,2,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,37,28,2022-03-13T23:34:30Z,1360000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-03-13T23:34:08.6Z,2,REGULAR,substitution,in,['startperiod'],201568,,,1610612737,37,28,2022-03-13T23:34:30Z,1370000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-03-13T23:34:39.6Z,2,REGULAR,period,start,[],0,,,1610612754,37,28,2022-03-13T23:34:39Z,1380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT11M48.00S,2022-03-13T23:34:50.8Z,2,REGULAR,3pt,Jump Shot,[],1626208,23.603810775295663,88.97058823529412,1610612754,37,28,2022-03-13T23:34:56Z,1390000,-195.0,169.0,1,left,MISS K. Sykes 25' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,25.82,Missed,,,,,,,,,,,,,,,
141,PT11M45.00S,2022-03-13T23:34:53.8Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,37,28,2022-03-13T23:34:56Z,1400000,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,140.0,1.0,0.0,1.0,,,,,,,,,,,
142,PT11M44.00S,2022-03-13T23:35:08.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,37,28,2022-03-13T23:35:08Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M34.00S,2022-03-13T23:35:27.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630188,10.33180026281209,49.50980392156863,1610612754,37,30,2022-03-13T23:35:35Z,1420000,2.0,45.0,1,left,J. Smith turnaround Hook (2 PTS),[1630188],1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,,,,4.47,Made,,,,,,,2.0,,,,,,,,
144,PT11M19.00S,2022-03-13T23:35:42.2Z,2,REGULAR,3pt,Jump Shot,[],201568,68.67608409986859,27.941176470588236,1610612737,40,30,2022-03-13T23:35:47Z,1430000,-110.0,242.0,1,right,D. Gallinari 26' 3PT  (3 PTS) (L. Williams 1 AST),"[201568, 101150]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,26.59,Made,,,,,,,3.0,L. Williams,101150.0,1.0,,,,,
146,PT11M05.00S,2022-03-13T23:35:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,6.783837056504599,49.754901960784316,1610612754,40,32,2022-03-13T23:36:03Z,1450000,1.0,11.0,1,left,D. Washington Jr. driving Layup (8 PTS),[1630613],1610612754.0,IND,driving,,,Washington Jr.,D. Washington Jr.,,,,,,,,1.14,Made,,,,,,,8.0,,,,,,,,
147,PT10M48.00S,2022-03-13T23:36:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,90.62089356110381,44.6078431372549,1610612737,42,32,2022-03-13T23:36:24Z,1460000,-27.0,36.0,1,right,D. Gallinari driving Layup (5 PTS) (B. Bogdanovic 3 AST),"[201568, 203992]",1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,,,,4.48,Made,,,,,,,5.0,B. Bogdanovic,203992.0,3.0,,,,,
148,PT10M40.00S,2022-03-13T23:36:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612754,42,32,2022-03-13T23:36:53Z,1470000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Brissett 2 FT),"[1630168, 1629052]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Brissett,1629052.0
150,PT10M40.00S,2022-03-13T23:36:54.9Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,42,33,2022-03-13T23:37:10Z,1490000,,,0,,O. Brissett Free Throw 1 of 2 (5 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
151,PT10M40.00S,2022-03-13T23:36:54.9Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,42,33,2022-03-13T23:37:10Z,1500000,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Missed,,,,,,,,,,,,,,,
152,PT10M39.00S,2022-03-13T23:36:55.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,42,33,2022-03-13T23:37:10Z,1510000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,
153,PT10M25.00S,2022-03-13T23:37:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612737,42,33,2022-03-13T23:37:46Z,1520000,,,0,,O. Brissett shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629052, 203992]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Bogdanovic,203992.0
155,PT10M25.00S,2022-03-13T23:37:52.6Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,43,33,2022-03-13T23:37:52Z,1540000,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
156,PT10M25.00S,2022-03-13T23:37:54.0Z,2,REGULAR,substitution,out,[],1629052,,,1610612737,43,33,2022-03-13T23:37:58Z,1550000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M25.00S,2022-03-13T23:37:54.0Z,2,REGULAR,substitution,in,[],1630678,,,1610612737,43,33,2022-03-13T23:37:58Z,1560000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
158,PT10M25.00S,2022-03-13T23:38:13.4Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,44,33,2022-03-13T23:38:13Z,1570000,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
159,PT10M04.00S,2022-03-13T23:38:39.3Z,2,REGULAR,2pt,Jump Shot,[],1630613,4.155716162943495,21.813725490196077,1610612754,44,33,2022-03-13T23:38:50Z,1580000,141.0,-13.0,1,left,MISS D. Washington Jr. 14' pullup Shot,[1630613],1610612754.0,IND,pullup,,,Washington Jr.,D. Washington Jr.,,,,,,,,14.15,Missed,,,,,,,,,,,,,,,
160,PT10M00.00S,2022-03-13T23:38:43.3Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,44,33,2022-03-13T23:38:46Z,1590000,,,0,,T. Taylor REBOUND (Off:1 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,
161,PT09M58.00S,2022-03-13T23:38:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,8.623521681997373,45.83333333333333,1610612754,44,35,2022-03-13T23:38:50Z,1600000,21.0,29.0,1,left,T. Taylor putback Layup (5 PTS),[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,,,,3.54,Made,,,,,,,5.0,,,,,,,,
162,PT09M41.00S,2022-03-13T23:39:02.3Z,2,REGULAR,3pt,Jump Shot,[],101150,72.35545335085413,78.92156862745098,1610612737,44,35,2022-03-13T23:39:07Z,1610000,145.0,207.0,1,right,MISS L. Williams 25' 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
163,PT09M37.00S,2022-03-13T23:39:06.3Z,2,REGULAR,rebound,defensive,[],1626208,,,1610612754,44,35,2022-03-13T23:39:07Z,1620000,,,0,,K. Sykes REBOUND (Off:0 Def:1),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,
164,PT09M32.00S,2022-03-13T23:39:11.4Z,2,REGULAR,2pt,Jump Shot,[],1626208,19.793035479632064,68.87254901960785,1610612754,44,35,2022-03-13T23:39:18Z,1630000,-94.0,134.0,1,left,MISS K. Sykes 16' pullup Shot - blocked,"[1626208, 1630168]",1610612754.0,IND,pullup,,,Sykes,K. Sykes,,,,,,,,16.36,Missed,,,,,Okongwu,1630168.0,,,,,,,,,
165,PT09M32.00S,2022-03-13T23:39:11.4Z,2,REGULAR,block,,[],1630168,,,1610612754,44,35,2022-03-13T23:39:14Z,1640000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M28.00S,2022-03-13T23:39:15.4Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,44,35,2022-03-13T23:39:18Z,1650000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,
167,PT09M26.00S,2022-03-13T23:39:20.9Z,2,REGULAR,foul,personal,[],1630613,,,1610612737,44,35,2022-03-13T23:39:30Z,1660000,,,0,,D. Washington Jr. personal FOUL (1 PF),"[1630613, 101150]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Williams,101150.0
169,PT09M19.00S,2022-03-13T23:39:47.3Z,2,REGULAR,3pt,Jump Shot,[],101150,95.22010512483574,96.07843137254902,1610612737,44,35,2022-03-13T23:39:52Z,1680000,230.0,-8.0,1,right,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,23.05,Missed,,,,,,,,,,,,,,,
170,PT09M19.00S,2022-03-13T23:39:47.3Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,35,2022-03-14T00:03:14Z,1690000,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,169.0,1.0,0.0,1.0,,,,,,,,,,,
265,PT09M19.00S,2022-03-13T23:39:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,88.25558475689881,50.73529411764706,1610612737,44,35,2022-03-14T00:01:01Z,1695000,4.0,58.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,,,,5.8,Missed,,,,,,,,,,,,,,,
266,PT09M18.00S,2022-03-13T23:39:53.1Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,35,2022-03-14T00:01:01Z,1697500,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,265.0,2.0,0.0,2.0,,,,,,,,,,,
171,PT09M09.00S,2022-03-13T23:39:57.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,92.9862023653088,50.0,1610612737,46,35,2022-03-13T23:57:52Z,1700000,0.0,13.0,1,right,D. Wright cutting Layup (2 PTS) (D. Gallinari 1 AST),"[1626153, 201568]",1610612737.0,ATL,cutting,,,Wright,D. Wright,,,,,,,,1.34,Made,,,,,,,2.0,D. Gallinari,201568.0,1.0,,,,,
173,PT08M54.00S,2022-03-13T23:40:12.1Z,2,REGULAR,3pt,Jump Shot,[],1630678,27.414586070959263,21.568627450980394,1610612754,46,35,2022-03-13T23:40:17Z,1720000,142.0,205.0,1,left,MISS T. Taylor 24' 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,
174,PT08M50.00S,2022-03-13T23:40:16.1Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,46,35,2022-03-13T23:40:17Z,1730000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,
175,PT08M38.00S,2022-03-13T23:40:27.5Z,2,REGULAR,2pt,Jump Shot,[],201568,87.72996057818659,74.01960784313727,1610612737,48,35,2022-03-13T23:40:47Z,1740000,120.0,63.0,1,right,D. Gallinari 13' turnaround fadeaway Jump Shot (7 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,,,,13.55,Made,,,,,,,7.0,,,,,,,,
