actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
90,PT04M10.00S,2022-03-14T23:53:16.0Z,1,REGULAR,turnover,out-of-bounds,[],1629604,,,1610612757,18,20,2022-03-14T23:53:22Z,890000,,,0,,C. Elleby bad pass out-of-bounds TURNOVER (2 TO),[1629604],1610612757.0,POR,bad pass,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,2.0,,,1628159.0,,,,,
91,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,out,[],203991,,,1610612737,18,20,2022-03-14T23:53:34Z,900000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,18,20,2022-03-14T23:53:34Z,910000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,out,[],1630314,,,1610612737,18,20,2022-03-14T23:53:34Z,920000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,out,[],1629234,,,1610612737,18,20,2022-03-14T23:53:34Z,930000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,18,20,2022-03-14T23:53:34Z,940000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,in,[],203992,,,1610612737,18,20,2022-03-14T23:53:34Z,950000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,in,[],1630535,,,1610612737,18,20,2022-03-14T23:53:34Z,960000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M10.00S,2022-03-14T23:53:21.3Z,1,REGULAR,substitution,in,[],1627739,,,1610612737,18,20,2022-03-14T23:53:34Z,970000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M48.00S,2022-03-14T23:53:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,92.9862023653088,49.754901960784316,1610612737,20,20,2022-03-14T23:54:01Z,980000,-1.0,13.0,1,right,D. Hunter cutting Layup (5 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,1.35,Made,,,,,,,5.0,T. Young,1629027.0,4.0,,,,,,,,,
101,PT03M34.00S,2022-03-14T23:54:10.7Z,1,REGULAR,2pt,Jump Shot,[],1628404,12.565703022339028,31.127450980392158,1610612757,20,22,2022-03-14T23:54:18Z,1000000,94.0,66.0,1,left,J. Hart 11' pullup Jump Shot (8 PTS),[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,11.5,Made,,,,,,,8.0,,,,,,,,,,,,
102,PT03M27.00S,2022-03-14T23:54:21.0Z,1,REGULAR,foul,personal,[],1629604,,,1610612737,20,22,2022-03-14T23:54:27Z,1010000,,,0,,C. Elleby personal FOUL (1 PF),"[1629604, 1629027]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Young,1629027.0,
104,PT03M27.00S,2022-03-14T23:54:29.1Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,20,22,2022-03-14T23:54:34Z,1030000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2022-03-14T23:54:29.1Z,1,REGULAR,substitution,in,[],101150,,,1610612737,20,22,2022-03-14T23:54:34Z,1040000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2022-03-14T23:54:48.5Z,1,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612737,20,22,2022-03-14T23:55:13Z,1050000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1630535, 1630168]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Okongwu,1630168.0,
109,PT03M21.00S,2022-03-14T23:55:14.6Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,21,22,2022-03-14T23:55:14Z,1070000,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
110,PT03M21.00S,2022-03-14T23:55:15.3Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,21,22,2022-03-14T23:55:20Z,1080000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2022-03-14T23:55:15.3Z,1,REGULAR,substitution,in,[],1628995,,,1610612737,21,22,2022-03-14T23:55:20Z,1090000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2022-03-14T23:55:36.0Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,22,22,2022-03-14T23:55:36Z,1100000,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
113,PT03M11.00S,2022-03-14T23:55:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,5.732588699080158,46.32352941176471,1610612757,22,22,2022-03-14T23:55:52Z,1110000,18.0,1.0,1,left,MISS T. Watford cutting Layup,[1630570],1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2022-03-14T23:55:50.5Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612737,22,22,2022-03-14T23:55:52Z,1120000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
115,PT02M54.00S,2022-03-14T23:56:04.6Z,1,REGULAR,3pt,Jump Shot,[],1628995,89.96386333771353,3.9215686274509802,1610612737,22,22,2022-03-14T23:56:10Z,1130000,-230.0,42.0,1,right,MISS K. Knox II 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2022-03-14T23:56:07.6Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,22,22,2022-03-14T23:56:10Z,1140000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M45.00S,2022-03-14T23:56:12.9Z,1,REGULAR,turnover,lost ball,[],1630535,,,1610612757,22,22,2022-03-14T23:56:17Z,1150000,,,0,,G. Brown III lost ball TURNOVER (1 TO),"[1630535, 101150]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,1.0,Williams,101150.0,,,,,,
118,PT02M45.00S,2022-03-14T23:56:12.9Z,1,REGULAR,steal,,[],101150,,,1610612737,22,22,2022-03-14T23:56:14Z,1160000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2022-03-14T23:56:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,96.13994743758212,3.9215686274509802,1610612737,25,22,2022-03-14T23:56:24Z,1170000,-230.0,-16.0,1,right,T. Young 3PT  (11 PTS) (B. Bogdanovic 1 AST),"[1629027, 203992]",1610612737.0,ATL,,,,Young,T. Young,,,,,23.1,Made,,,,,,,11.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,
121,PT02M14.00S,2022-03-14T23:56:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,15.850854139290407,43.872549019607845,1610612757,25,22,2022-03-14T23:56:49Z,1190000,31.0,96.0,1,left,MISS T. Watford 10' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M11.00S,2022-03-14T23:56:47.6Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,25,22,2022-03-14T23:56:49Z,1200000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
123,PT02M04.00S,2022-03-14T23:56:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,60.13469119579501,51.9607843137255,1610612737,25,22,2022-03-14T23:57:00Z,1210000,10.0,322.0,1,right,MISS T. Young 32' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,32.23,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2022-03-14T23:56:57.0Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,25,22,2022-03-14T23:57:00Z,1220000,,,0,,C. Elleby REBOUND (Off:0 Def:4),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
125,PT01M57.00S,2022-03-14T23:57:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,4.944152431011826,50.245098039215684,1610612757,25,24,2022-03-14T23:57:06Z,1230000,-1.0,-6.0,1,left,T. Watford running Layup (7 PTS) (G. Brown III 1 AST),"[1630570, 1630535]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,0.61,Made,,,,,,,7.0,G. Brown III,1630535.0,1.0,,,,,,,,,
127,PT01M50.00S,2022-03-14T23:57:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.97043363994744,56.61764705882353,1610612737,27,24,2022-03-14T23:57:13Z,1250000,33.0,89.0,1,right,T. Young 9' driving floating Jump Shot (13 PTS) (B. Bogdanovic 2 AST),"[1629027, 203992]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.48,Made,,,,,,,13.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,
129,PT01M41.00S,2022-03-14T23:57:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,5.601182654402102,49.26470588235294,1610612757,27,24,2022-03-14T23:57:22Z,1270000,4.0,0.0,1,left,MISS K. Dunn driving Layup,[1627739],1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M39.00S,2022-03-14T23:57:19.8Z,1,REGULAR,rebound,offensive,[],1629604,,,1610612757,27,24,2022-03-14T23:57:19Z,1280000,,,0,,C. Elleby REBOUND (Off:1 Def:4),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,129.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
131,PT01M38.00S,2022-03-14T23:57:20.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,7.440867279894875,46.32352941176471,1610612757,27,26,2022-03-15T00:00:43Z,1290000,18.0,17.0,1,left,J. Hart cutting Layup (10 PTS) (C. Elleby 3 AST),"[1628404, 1629604]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,2.53,Made,,,,,,,10.0,C. Elleby,1629604.0,3.0,,,,,,,,,
133,PT01M38.00S,2022-03-14T23:57:28.0Z,1,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612757,27,26,2022-03-14T23:57:37Z,1310000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Hart 1 FT),"[1630168, 1628404]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Hart,1628404.0,
135,PT01M38.00S,2022-03-14T23:57:35.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,27,26,2022-03-14T23:57:44Z,1330000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M38.00S,2022-03-14T23:59:43.9Z,1,REGULAR,substitution,out,[],1630570,,,1610612757,27,26,2022-03-15T00:00:03Z,1340000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M38.00S,2022-03-14T23:59:43.9Z,1,REGULAR,substitution,out,[],1629604,,,1610612757,27,26,2022-03-15T00:00:03Z,1350000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M38.00S,2022-03-14T23:59:43.9Z,1,REGULAR,substitution,in,[],1629234,,,1610612757,27,26,2022-03-15T00:00:03Z,1360000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M38.00S,2022-03-14T23:59:43.9Z,1,REGULAR,substitution,in,[],1630553,,,1610612757,27,26,2022-03-15T00:00:03Z,1370000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M38.00S,2022-03-15T00:00:30.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628404,,,1610612757,27,27,2022-03-15T00:00:30Z,1380000,,,0,,J. Hart Free Throw 1 of 1 (11 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
141,PT01M18.00S,2022-03-15T00:00:52.6Z,1,REGULAR,2pt,Jump Shot,[],1629027,81.2910643889619,30.14705882352941,1610612737,29,27,2022-03-15T00:00:56Z,1390000,-99.0,123.0,1,right,T. Young 15' pullup Jump Shot (15 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,15.84,Made,,,,,,,15.0,,,,,,,,,,,,
142,PT00M56.90S,2022-03-15T00:01:14.3Z,1,REGULAR,3pt,Jump Shot,[],1628404,7.440867279894875,97.30392156862744,1610612757,29,30,2022-03-15T00:01:19Z,1400000,-237.0,17.0,1,left,J. Hart 3PT  (14 PTS) (K. Johnson 1 AST),"[1628404, 1630553]",1610612757.0,POR,,,,Hart,J. Hart,,,,,23.71,Made,,,,,,,14.0,K. Johnson,1630553.0,1.0,,,,,,,,,
144,PT00M40.60S,2022-03-15T00:01:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.5407358738502,52.450980392156865,1610612737,29,30,2022-03-15T00:02:00Z,1420000,12.0,27.0,1,right,MISS O. Okongwu Layup,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M36.50S,2022-03-15T00:01:38.4Z,1,REGULAR,rebound,offensive,[],1628995,,,1610612737,29,30,2022-03-15T00:02:00Z,1430000,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
146,PT00M36.50S,2022-03-15T00:01:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,94.40999984741211,50.0,1610612737,29,30,2022-03-15T00:01:38Z,1440000,0.0,0.0,1,right,MISS K. Knox II tip Layup,[1628995],1610612737.0,ATL,tip,,,Knox II,K. Knox II,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M35.70S,2022-03-15T00:01:39.2Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,29,30,2022-03-15T00:01:39Z,1450000,,,0,,G. Brown III REBOUND (Off:0 Def:2),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
148,PT00M27.90S,2022-03-15T00:01:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,5.863994743758213,49.01960784313725,1610612757,29,32,2022-03-15T00:01:52Z,1460000,5.0,3.0,1,left,K. Dunn driving Layup (2 PTS) (G. Brown III 2 AST),"[1627739, 1630535]",1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,0.55,Made,,,,,,,2.0,G. Brown III,1630535.0,2.0,,,,,,,,,
150,PT00M07.40S,2022-03-15T00:02:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.5407358738502,53.18627450980392,1610612737,29,32,2022-03-15T00:02:26Z,1480000,16.0,27.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1630553]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,3.13,Missed,,,,,Johnson,1630553.0,,,,,,,,,,,,,
151,PT00M07.40S,2022-03-15T00:02:14.6Z,1,REGULAR,block,,[],1630553,,,1610612737,29,32,2022-03-15T00:02:17Z,1490000,,,0,,K. Johnson BLOCK (1 BLK),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M06.20S,2022-03-15T00:02:15.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,29,32,2022-03-15T00:02:26Z,1500000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,
153,PT00M06.20S,2022-03-15T00:02:20.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,29,32,2022-03-15T00:02:20Z,1510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M05.10S,2022-03-15T00:02:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,93.24901445466492,51.470588235294116,1610612737,29,32,2022-03-15T00:02:40Z,1520000,7.0,11.0,1,right,MISS K. Knox II cutting Layup - blocked,"[1628995, 1630535]",1610612737.0,ATL,cutting,,,Knox II,K. Knox II,,,,,1.33,Missed,,,,,Brown III,1630535.0,,,,,,,,,,,,,
155,PT00M05.10S,2022-03-15T00:02:35.2Z,1,REGULAR,block,,[],1630535,,,1610612737,29,32,2022-03-15T00:02:38Z,1530000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M01.20S,2022-03-15T00:02:39.1Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612757,29,32,2022-03-15T00:02:40Z,1540000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
157,PT00M00.10S,2022-03-15T00:02:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,5.732588699080158,48.529411764705884,1610612757,29,34,2022-03-15T00:02:51Z,1550000,7.0,1.0,1,left,K. Johnson running Layup (2 PTS),[1630553],1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,0.75,Made,,,,,,,2.0,,,,,,,,,,,,
158,PT00M00.00S,2022-03-15T00:02:45.2Z,1,REGULAR,period,end,[],0,,,1610612737,29,34,2022-03-15T00:02:45Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-15T00:04:11.0Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,29,34,2022-03-15T00:05:12Z,1570000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-15T00:04:11.0Z,2,REGULAR,substitution,out,['startperiod'],1628404,,,1610612737,29,34,2022-03-15T00:05:12Z,1580000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-15T00:04:11.0Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,29,34,2022-03-15T00:05:12Z,1590000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-15T00:04:11.0Z,2,REGULAR,substitution,in,['startperiod'],1630190,,,1610612737,29,34,2022-03-15T00:05:12Z,1600000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-15T00:05:23.0Z,2,REGULAR,period,start,[],0,,,1610612737,29,34,2022-03-15T00:05:23Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M41.00S,2022-03-15T00:05:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,92.9862023653088,63.23529411764706,1610612737,29,34,2022-03-15T00:05:48Z,1620000,66.0,13.0,1,right,MISS L. Williams 6' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M36.00S,2022-03-15T00:05:46.3Z,2,REGULAR,rebound,offensive,[],1628995,,,1610612737,29,34,2022-03-15T00:05:48Z,1630000,,,0,,K. Knox II REBOUND (Off:2 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,164.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
166,PT11M34.00S,2022-03-15T00:05:48.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,78.13731931668858,89.95098039215686,1610612737,29,34,2022-03-15T00:05:53Z,1640000,200.0,153.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M30.00S,2022-03-15T00:05:52.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,29,34,2022-03-15T00:05:53Z,1650000,,,0,,D. Eubanks REBOUND (Off:0 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,166.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
168,PT11M15.00S,2022-03-15T00:06:07.2Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612757,29,34,2022-03-15T00:06:12Z,1660000,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 101150]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,1.0,Williams,101150.0,,,,,,
169,PT11M15.00S,2022-03-15T00:06:07.2Z,2,REGULAR,steal,,[],101150,,,1610612737,29,34,2022-03-15T00:06:10Z,1670000,,,0,,L. Williams STEAL (2 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M11.00S,2022-03-15T00:06:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,92.46057818659659,49.754901960784316,1610612737,29,34,2022-03-15T00:06:16Z,1680000,-1.0,18.0,1,right,MISS B. Bogdanovic running Layup,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M10.00S,2022-03-15T00:06:13.1Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,29,34,2022-03-15T00:06:13Z,1690000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
172,PT11M10.00S,2022-03-15T00:06:16.0Z,2,REGULAR,foul,personal,['2freethrow'],1630190,,,1610612737,29,34,2022-03-15T00:07:04Z,1700000,,,0,,E. Hughes shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630190, 203992]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Bogdanovic,203992.0,
174,PT11M10.00S,2022-03-15T00:07:05.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203992,,,1610612737,30,34,2022-03-15T00:07:05Z,1720000,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
175,PT11M10.00S,2022-03-15T00:07:22.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203992,,,1610612737,31,34,2022-03-15T00:07:22Z,1730000,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
176,PT11M00.00S,2022-03-15T00:07:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,5.206964520367937,49.50980392156863,1610612757,31,34,2022-03-15T00:07:47Z,1740000,2.0,-4.0,1,left,MISS K. Johnson cutting Layup,[1630553],1610612757.0,POR,cutting,,,Johnson,K. Johnson,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M55.00S,2022-03-15T00:07:43.0Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,31,34,2022-03-15T00:07:47Z,1750000,,,0,,D. Eubanks REBOUND (Off:1 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,176.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
