actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
186,PT11M04.00S,2022-03-26T00:10:24.1Z,2,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612744,36,44,2022-03-26T00:11:04Z,1840000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Green 1 FT),"[1629631, 203110]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Green,203110.0,
188,PT11M04.00S,2022-03-26T00:11:05.7Z,2,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,36,45,2022-03-26T00:11:05Z,1860000,,,0,,D. Green Free Throw 1 of 1 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
189,PT10M51.00S,2022-03-26T00:11:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,81.94809461235218,56.61764705882353,1610612737,36,45,2022-03-26T00:11:25Z,1870000,33.0,117.0,1,right,MISS L. Williams 12' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,12.18,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M43.00S,2022-03-26T00:11:26.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,36,45,2022-03-26T00:11:25Z,1880000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,,,
191,PT10M40.00S,2022-03-26T00:11:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203490,5.995400788436268,49.01960784313725,1610612744,36,45,2022-03-26T00:30:33Z,1890000,5.0,4.0,1,left,MISS O. Porter Jr. cutting Layup,[203490],1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M38.00S,2022-03-26T00:11:31.3Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,36,45,2022-03-26T00:11:36Z,1900000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT10M22.00S,2022-03-26T00:11:47.5Z,2,REGULAR,2pt,Jump Shot,[],1629631,80.1084099868594,30.392156862745097,1610612737,36,45,2022-03-26T00:11:54Z,1910000,-98.0,134.0,1,right,MISS D. Hunter 16' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,16.64,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M17.00S,2022-03-26T00:11:52.5Z,2,REGULAR,rebound,offensive,[],101150,,,1610612737,36,45,2022-03-26T00:23:49Z,1920000,,,0,,L. Williams REBOUND (Off:1 Def:0),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,193.0,1.0,0.0,1.0,,,,,,,,,,,
195,PT10M15.00S,2022-03-26T00:11:54.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101150,95.0886990801577,3.9215686274509802,1610612737,39,45,2022-03-26T00:14:03Z,1930000,-230.0,-6.0,1,right,L. Williams 3PT pullup (3 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,23.05,Made,3.0,,,,,,,,,,,,,,,,,,
197,PT09M56.00S,2022-03-26T00:12:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.521024967148489,47.549019607843135,1610612744,39,47,2022-03-26T00:12:17Z,1950000,12.0,9.0,1,left,K. Thompson driving Layup (13 PTS),[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,1.51,Made,13.0,,,,,,,,,,,,,,,,,,
198,PT09M36.00S,2022-03-26T00:12:33.1Z,2,REGULAR,turnover,lost ball,[],1629631,,,1610612737,39,47,2022-03-26T00:12:36Z,1960000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 1627780]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,,,,
199,PT09M36.00S,2022-03-26T00:12:33.1Z,2,REGULAR,steal,,[],1627780,,,1610612744,39,47,2022-03-26T00:12:35Z,1970000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M32.00S,2022-03-26T00:12:36.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627814,7.30946123521682,3.431372549019608,1610612744,39,47,2022-03-26T00:12:42Z,1980000,233.0,16.0,1,left,MISS D. Lee running 3PT,[1627814],1610612744.0,GSW,running,,,Lee,D. Lee,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M29.00S,2022-03-26T00:12:39.9Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,39,47,2022-03-26T00:12:40Z,1990000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,200.0,2.0,1.0,1.0,,,,,,,,,,,
202,PT09M28.00S,2022-03-26T00:12:41.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,33.196452036793694,59.068627450980394,1610612744,39,50,2022-03-26T00:12:46Z,2000000,-45.0,260.0,1,left,K. Thompson 26' 3PT  (16 PTS) (O. Porter Jr. 2 AST),"[202691, 203490]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.34,Made,16.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,,,,,,
204,PT09M19.00S,2022-03-26T00:12:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,39,50,2022-03-26T00:12:54Z,2020000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M19.00S,2022-03-26T00:14:59.3Z,2,REGULAR,substitution,out,[],203490,,,1610612737,39,50,2022-03-26T00:15:11Z,2030000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2022-03-26T00:14:59.3Z,2,REGULAR,substitution,in,[],1630228,,,1610612737,39,50,2022-03-26T00:15:11Z,2040000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M17.00S,2022-03-26T00:15:49.1Z,2,REGULAR,foul,personal,[],1627780,,,1610612737,39,50,2022-03-26T00:15:54Z,2050000,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 101150]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,1363.0,,,1.0,0.0,Williams,101150.0,
209,PT09M09.00S,2022-03-26T00:16:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,91.01511169513797,42.64705882352941,1610612737,41,50,2022-03-26T00:16:18Z,2070000,-37.0,32.0,1,right,L. Williams driving floating Jump Shot (5 PTS),[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,4.88,Made,5.0,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2022-03-26T00:16:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.966491458607096,48.28431372549019,1610612744,41,50,2022-03-26T00:16:41Z,2080000,9.0,22.0,1,left,MISS D. Green driving Layup - blocked,"[203110, 1630168]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,2.4,Missed,,,,,,,,,,,,,Okongwu,1630168.0,,,,,
211,PT08M44.00S,2022-03-26T00:16:37.0Z,2,REGULAR,block,,[],1630168,,,1610612744,41,50,2022-03-26T00:16:40Z,2090000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M41.00S,2022-03-26T00:16:40.0Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,41,50,2022-03-26T00:16:41Z,2100000,,,0,,L. Williams REBOUND (Off:1 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,,
213,PT08M36.00S,2022-03-26T00:16:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612737,41,50,2022-03-26T00:17:08Z,2110000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1630228, 201568]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1363.0,,,1.0,0.0,Gallinari,201568.0,
215,PT08M36.00S,2022-03-26T00:17:14.4Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,42,50,2022-03-26T00:17:14Z,2130000,,,0,,D. Gallinari Free Throw 1 of 2 (11 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
216,PT08M36.00S,2022-03-26T00:17:15.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612737,42,50,2022-03-26T00:17:22Z,2140000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M36.00S,2022-03-26T00:17:15.6Z,2,REGULAR,substitution,in,[],203952,,,1610612737,42,50,2022-03-26T00:17:22Z,2150000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M36.00S,2022-03-26T00:17:34.6Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,43,50,2022-03-26T00:17:34Z,2160000,,,0,,D. Gallinari Free Throw 2 of 2 (12 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
219,PT08M21.00S,2022-03-26T00:17:53.8Z,2,REGULAR,foul,personal,[],1630168,,,1610612744,43,50,2022-03-26T00:18:10Z,2170000,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 202691]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,1363.0,,,1.0,0.0,Thompson,202691.0,
221,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612744,43,50,2022-03-26T00:18:30Z,2190000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,out,[],202691,,,1610612744,43,50,2022-03-26T00:18:30Z,2200000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,out,[],203110,,,1610612744,43,50,2022-03-26T00:18:30Z,2210000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,in,[],1628989,,,1610612744,43,50,2022-03-26T00:18:30Z,2220000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,in,[],203490,,,1610612744,43,50,2022-03-26T00:18:30Z,2230000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M21.00S,2022-03-26T00:18:14.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,43,50,2022-03-26T00:18:30Z,2240000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M16.00S,2022-03-26T00:18:40.2Z,2,REGULAR,3pt,Jump Shot,[],1627814,31.61957950065703,53.67647058823529,1610612744,43,50,2022-03-26T00:18:45Z,2250000,-18.0,245.0,1,left,MISS D. Lee 24' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M13.00S,2022-03-26T00:18:43.2Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,43,50,2022-03-26T00:18:45Z,2260000,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,
229,PT07M57.00S,2022-03-26T00:18:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.32917214191852,52.450980392156865,1610612737,45,50,2022-03-26T00:19:04Z,2270000,12.0,20.0,1,right,D. Hunter driving Layup (4 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,2.31,Made,4.0,,,,,,,,,,,,,,,,,,
230,PT07M42.00S,2022-03-26T00:19:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,16.507884362680684,47.05882352941176,1610612744,45,50,2022-03-26T00:19:18Z,2280000,15.0,103.0,1,left,MISS J. Kuminga 10' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,10.37,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M40.00S,2022-03-26T00:19:15.6Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,45,50,2022-03-26T00:19:18Z,2290000,,,0,,L. Williams REBOUND (Off:1 Def:2),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,,
232,PT07M34.00S,2022-03-26T00:19:22.7Z,2,REGULAR,3pt,Jump Shot,[],201568,69.99014454664915,75.0,1610612737,45,50,2022-03-26T00:19:28Z,2300000,125.0,230.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M29.00S,2022-03-26T00:19:27.7Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,45,50,2022-03-26T00:19:28Z,2310000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,
234,PT07M18.00S,2022-03-26T00:19:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,30.436925098554536,31.372549019607842,1610612744,45,50,2022-03-26T00:19:42Z,2320000,93.0,234.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M15.00S,2022-03-26T00:19:40.7Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,45,50,2022-03-26T00:19:42Z,2330000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,
236,PT06M59.00S,2022-03-26T00:19:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,93.24901445466492,49.50980392156863,1610612737,47,50,2022-03-26T00:20:02Z,2340000,-2.0,11.0,1,right,D. Hunter driving Layup (6 PTS) (D. Gallinari 2 AST),"[1629631, 201568]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.13,Made,6.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,,
238,PT06M57.00S,2022-03-26T00:20:05.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,47,50,2022-03-26T00:20:05Z,2360000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M57.00S,2022-03-26T00:22:08.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,47,50,2022-03-26T00:22:30Z,2370000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M57.00S,2022-03-26T00:22:08.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,47,50,2022-03-26T00:22:30Z,2380000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2022-03-26T00:23:02.8Z,2,REGULAR,3pt,Jump Shot,[],1627814,32.013797634691194,39.705882352941174,1610612744,47,50,2022-03-26T00:23:07Z,2390000,51.0,248.0,1,left,MISS D. Lee 25' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M45.00S,2022-03-26T00:23:06.8Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,47,50,2022-03-26T00:23:07Z,2400000,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,,,,
243,PT06M25.00S,2022-03-26T00:23:25.3Z,2,REGULAR,3pt,Jump Shot,[],201568,71.82982917214193,21.568627450980394,1610612737,47,50,2022-03-26T00:23:29Z,2410000,-142.0,212.0,1,right,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M22.00S,2022-03-26T00:23:28.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,47,50,2022-03-26T00:23:29Z,2420000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,
245,PT06M17.00S,2022-03-26T00:23:33.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629673,5.995400788436268,24.754901960784316,1610612744,47,52,2022-03-26T00:23:40Z,2430000,126.0,4.0,1,left,J. Poole 12' running pullup Jump Shot (17 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,12.63,Made,17.0,,,,,,,,,,,,,,,,,,
246,PT06M00.00S,2022-03-26T00:23:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,93.51182654402102,50.73529411764706,1610612737,49,52,2022-03-26T00:24:00Z,2440000,4.0,8.0,1,right,D. Hunter driving Layup (8 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,0.93,Made,8.0,,,,,,,,,,,,,,,,,,
247,PT06M00.00S,2022-03-26T00:24:04.3Z,2,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612737,49,52,2022-03-26T00:24:28Z,2450000,,,0,,D. Lee shooting personal FOUL (1 PF) (Hunter 1 FT),"[1627814, 1629631]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Hunter,1629631.0,
249,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,out,[],101150,,,1610612737,49,52,2022-03-26T00:24:26Z,2470000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,49,52,2022-03-26T00:24:26Z,2480000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612737,49,52,2022-03-26T00:24:26Z,2490000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,49,52,2022-03-26T00:24:26Z,2500000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,49,52,2022-03-26T00:24:26Z,2510000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M00.00S,2022-03-26T00:24:09.4Z,2,REGULAR,substitution,in,[],202691,,,1610612737,49,52,2022-03-26T00:24:26Z,2520000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M00.00S,2022-03-26T00:24:29.6Z,2,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,49,52,2022-03-26T00:24:31Z,2530000,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M57.00S,2022-03-26T00:24:32.6Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,49,52,2022-03-26T00:24:31Z,2540000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,,
257,PT05M44.00S,2022-03-26T00:24:43.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,8.229303547963205,56.86274509803921,1610612744,49,54,2022-03-26T00:25:58Z,2550000,-34.0,25.0,1,left,A. Wiggins Hook (5 PTS) (O. Porter Jr. 3 AST),"[203952, 203490]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,4.24,Made,5.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,,,,,
259,PT05M27.00S,2022-03-26T00:25:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,96.5341655716163,3.9215686274509802,1610612737,49,54,2022-03-26T00:25:05Z,2570000,-230.0,-20.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M24.00S,2022-03-26T00:25:03.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,49,54,2022-03-26T00:25:05Z,2580000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,
261,PT05M16.00S,2022-03-26T00:25:14.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,49,54,2022-03-26T00:25:14Z,2590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M16.00S,2022-03-26T00:25:17.8Z,2,REGULAR,substitution,out,[],1629631,,,1610612744,49,54,2022-03-26T00:25:23Z,2600000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2022-03-26T00:25:17.8Z,2,REGULAR,substitution,in,[],1626153,,,1610612744,49,54,2022-03-26T00:25:23Z,2610000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M02.00S,2022-03-26T00:25:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.046649145860711,52.20588235294118,1610612744,49,56,2022-03-26T00:25:45Z,2620000,-11.0,14.0,1,left,A. Wiggins driving Layup (7 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,1.76,Made,7.0,,,,,,,,,,,,,,,,,,
265,PT04M50.00S,2022-03-26T00:25:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,94.03745072273325,45.83333333333333,1610612737,51,56,2022-03-26T00:25:57Z,2630000,-21.0,4.0,1,right,D. Gallinari driving Layup (14 PTS) (C. Capela 1 AST),"[201568, 203991]",1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,2.11,Made,14.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,,
266,PT04M42.00S,2022-03-26T00:26:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,28.728646517739815,16.666666666666664,1610612744,51,59,2022-03-26T00:26:04Z,2640000,167.0,218.0,1,left,J. Poole 27' 3PT pullup (20 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.4,Made,20.0,,,,,,,,,,,,,,,,,,
267,PT04M28.00S,2022-03-26T00:26:15.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.51182654402102,49.754901960784316,1610612737,53,59,2022-03-26T00:26:19Z,2650000,-1.0,8.0,1,right,C. Capela alley-oop DUNK (8 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.86,Made,8.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
269,PT04M18.00S,2022-03-26T00:26:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,31.488173455978973,71.07843137254902,1610612744,53,59,2022-03-26T00:26:29Z,2670000,-105.0,243.0,1,left,MISS J. Poole 26' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M16.00S,2022-03-26T00:26:26.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,53,59,2022-03-26T00:26:29Z,2680000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,
271,PT03M52.00S,2022-03-26T00:26:50.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.86136662286465,48.28431372549019,1610612737,55,59,2022-03-26T00:26:56Z,2690000,-9.0,62.0,1,right,C. Capela 6' Hook (10 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,6.22,Made,10.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
