actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
180,PT10M03.00S,2021-11-23T01:08:48.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,10.5946123521682,3.6764705882352944,1610612760,39,34,2021-11-23T01:08:53Z,1800000,232.0,47.0,1,left,T. Jerome 3PT  (5 PTS) (K. Williams 2 AST),"[1629660, 1629026]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,23.63,Made,,,,,5.0,,,,,,K. Williams,1629026.0,2.0,,,,,,
182,PT09M45.00S,2021-11-23T01:09:06.8Z,2,REGULAR,2pt,Jump Shot,[],201568,90.75229960578186,9.313725490196079,1610612737,41,34,2021-11-23T01:09:11Z,1820000,-203.0,34.0,1,right,D. Gallinari 20' Jump Shot (4 PTS) (L. Williams 1 AST),"[201568, 101150]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,20.63,Made,,,,,4.0,,,,,,L. Williams,101150.0,1.0,,,,,,
184,PT09M34.00S,2021-11-23T01:09:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,33.85348226018397,63.23529411764706,1610612760,41,34,2021-11-23T01:09:23Z,1840000,-66.0,266.0,1,left,MISS T. Jerome 27' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M29.00S,2021-11-23T01:09:22.8Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,41,34,2021-11-23T01:09:23Z,1850000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
186,PT09M23.00S,2021-11-23T01:09:28.9Z,2,REGULAR,3pt,Jump Shot,[],101150,94.30026281208936,3.431372549019608,1610612737,44,34,2021-11-23T01:09:35Z,1860000,-233.0,1.0,1,right,L. Williams 3PT  (5 PTS) (D. Gallinari 2 AST),"[101150, 201568]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.28,Made,,,,,5.0,,,,,,D. Gallinari,201568.0,2.0,,,,,,
188,PT09M03.00S,2021-11-23T01:09:48.5Z,2,REGULAR,3pt,Jump Shot,[],1630197,31.488173455978973,32.35294117647059,1610612760,44,34,2021-11-23T01:09:54Z,1880000,88.0,243.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M00.00S,2021-11-23T01:09:51.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,44,34,2021-11-23T01:09:54Z,1890000,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,188.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
190,PT08M53.00S,2021-11-23T01:09:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,81.02825229960578,46.32352941176471,1610612737,44,34,2021-11-23T01:10:15Z,1900000,-18.0,126.0,1,right,MISS L. Williams 12' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
191,PT08M50.00S,2021-11-23T01:10:02.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,44,34,2021-11-23T01:10:15Z,1910000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
192,PT08M50.00S,2021-11-23T01:10:14.3Z,2,REGULAR,foul,personal,[],203991,,,1610612760,44,34,2021-11-23T01:10:34Z,1920000,,,0,,C. Capela loose ball personal FOUL (2 PF),"[203991, 1630598]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,2005.0,2.0,0.0,Wiggins,1630598.0,,,,,,,,,
198,PT08M50.00S,2021-11-23T01:11:22.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,44,34,2021-11-23T01:13:10Z,1935000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M50.00S,2021-11-23T01:12:30.4Z,2,REGULAR,substitution,out,[],203991,,,1610612760,44,34,2021-11-23T01:12:45Z,1940000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M50.00S,2021-11-23T01:12:30.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,44,34,2021-11-23T01:12:45Z,1950000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M50.00S,2021-11-23T01:12:30.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612760,44,34,2021-11-23T01:12:45Z,1960000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M50.00S,2021-11-23T01:12:30.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,44,34,2021-11-23T01:12:45Z,1970000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M38.00S,2021-11-23T01:13:25.4Z,2,REGULAR,2pt,Jump Shot,[],203488,6.1268068331143235,19.362745098039216,1610612760,44,36,2021-11-23T01:13:39Z,1980000,153.0,5.0,1,left,M. Muscala 15' turnaround Jump Shot (4 PTS) (T. Jerome 3 AST),"[203488, 1629660]",1610612760.0,OKC,turnaround,,,Muscala,M. Muscala,,,,,15.33,Made,,,,,4.0,,,,,,T. Jerome,1629660.0,3.0,,,,,,
201,PT08M19.00S,2021-11-23T01:13:43.7Z,2,REGULAR,3pt,Jump Shot,[],1629629,68.9388961892247,27.696078431372552,1610612737,44,36,2021-11-23T01:13:49Z,2000000,-112.0,239.0,1,right,MISS C. Reddish 26' pullup 3PT,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M16.00S,2021-11-23T01:13:46.7Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,44,36,2021-11-23T01:13:49Z,2010000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
203,PT08M03.00S,2021-11-23T01:13:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.389618922470433,48.28431372549019,1610612760,44,36,2021-11-23T01:14:06Z,2020000,9.0,8.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M00.00S,2021-11-23T01:14:02.3Z,2,REGULAR,rebound,offensive,[],203488,,,1610612760,44,36,2021-11-23T01:14:02Z,2030000,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
205,PT07M59.00S,2021-11-23T01:14:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203488,6.915243101182654,47.30392156862745,1610612760,44,38,2021-11-23T01:14:10Z,2040000,13.0,13.0,1,left,M. Muscala putback Layup (6 PTS),[203488],1610612760.0,OKC,putback,,,Muscala,M. Muscala,,,,,1.84,Made,,,,,6.0,,,,,,,,,,,,,,
206,PT07M40.00S,2021-11-23T01:14:22.5Z,2,REGULAR,3pt,Jump Shot,[],1628381,96.92838370565046,96.07843137254902,1610612737,47,38,2021-11-23T01:14:28Z,2050000,230.0,-24.0,1,right,J. Collins 3PT  (9 PTS) (L. Williams 2 AST),"[1628381, 101150]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,23.16,Made,,,,,9.0,,,,,,L. Williams,101150.0,2.0,,,,,,
208,PT07M29.00S,2021-11-23T01:14:34.9Z,2,REGULAR,3pt,Jump Shot,[],203488,28.33442838370565,25.245098039215684,1610612760,47,41,2021-11-23T01:14:39Z,2070000,124.0,214.0,1,left,M. Muscala 24' 3PT  (9 PTS) (T. Jerome 4 AST),"[203488, 1629660]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,24.71,Made,,,,,9.0,,,,,,T. Jerome,1629660.0,4.0,,,,,,
210,PT07M16.00S,2021-11-23T01:14:49.9Z,2,REGULAR,foul,personal,[],1629026,,,1610612737,47,41,2021-11-23T01:14:56Z,2090000,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 201568]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,2005.0,1.0,0.0,Gallinari,201568.0,,,,,,,,,
212,PT07M16.00S,2021-11-23T01:14:55.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612737,47,41,2021-11-23T01:15:02Z,2110000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M16.00S,2021-11-23T01:14:55.9Z,2,REGULAR,substitution,out,[],1629026,,,1610612737,47,41,2021-11-23T01:15:02Z,2120000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M16.00S,2021-11-23T01:14:55.9Z,2,REGULAR,substitution,in,[],1629676,,,1610612737,47,41,2021-11-23T01:15:02Z,2130000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M16.00S,2021-11-23T01:14:55.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612737,47,41,2021-11-23T01:15:02Z,2140000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M05.00S,2021-11-23T01:15:21.1Z,2,REGULAR,3pt,Jump Shot,[],1626153,67.88764783180025,36.029411764705884,1610612737,47,41,2021-11-23T01:15:29Z,2150000,-70.0,249.0,1,right,MISS D. Wright 25' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M04.00S,2021-11-23T01:15:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,47,41,2021-11-23T01:15:29Z,2160000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,
218,PT07M04.00S,2021-11-23T01:15:26.3Z,2,REGULAR,foul,personal,[],1629660,,,1610612737,47,41,2021-11-23T01:15:36Z,2170000,,,0,,T. Jerome loose ball personal FOUL (1 PF),"[1629660, 1628381]",1610612760.0,OKC,loose ball,,,Jerome,T. Jerome,,,,,,,,,,,,1627963.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
220,PT07M04.00S,2021-11-23T01:15:47.7Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612737,47,41,2021-11-23T01:15:47Z,2190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M04.00S,2021-11-23T01:16:17.9Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,47,41,2021-11-23T01:16:27Z,2200000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M04.00S,2021-11-23T01:16:17.9Z,2,REGULAR,substitution,out,[],1629660,,,1610612737,47,41,2021-11-23T01:16:27Z,2210000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M04.00S,2021-11-23T01:16:17.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,47,41,2021-11-23T01:16:27Z,2220000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M04.00S,2021-11-23T01:16:17.9Z,2,REGULAR,substitution,in,[],1629647,,,1610612737,47,41,2021-11-23T01:16:27Z,2230000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M51.00S,2021-11-23T01:16:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,91.80354796320631,49.26470588235294,1610612737,49,41,2021-11-23T01:18:11Z,2240000,-4.0,25.0,1,right,D. Gallinari driving finger roll Layup (6 PTS) (T. Young 4 AST),"[201568, 1629027]",1610612737.0,ATL,driving finger roll,,,Gallinari,D. Gallinari,,,,,2.48,Made,,,,,6.0,,,,,,T. Young,1629027.0,4.0,,,,,,
227,PT06M36.00S,2021-11-23T01:17:04.9Z,2,REGULAR,3pt,Jump Shot,[],1629652,32.276609724047304,58.82352941176471,1610612760,49,44,2021-11-23T01:17:11Z,2260000,-44.0,251.0,1,left,L. Dort 25' 3PT  (6 PTS) (D. Bazley 3 AST),"[1629652, 1629647]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.47,Made,,,,,6.0,,,,,,D. Bazley,1629647.0,3.0,,,,,,
229,PT06M23.00S,2021-11-23T01:17:20.1Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612737,49,44,2021-11-23T01:17:37Z,2280000,,,0,,L. Dort shooting personal FOUL (2 PF) (Williams 2 FT),"[1629652, 101150]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,200832.0,2.0,0.0,Williams,101150.0,,,,,,,,,
231,PT06M23.00S,2021-11-23T01:17:41.1Z,2,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,49,44,2021-11-23T01:17:41Z,2300000,,,0,,MISS L. Williams Free Throw 1 of 2,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2021-11-23T01:17:41.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,49,44,2021-11-23T01:17:41Z,2310000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,
233,PT06M23.00S,2021-11-23T01:17:43.0Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,49,44,2021-11-23T01:17:52Z,2320000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2021-11-23T01:17:43.0Z,2,REGULAR,substitution,out,[],203488,,,1610612737,49,44,2021-11-23T01:17:52Z,2330000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M23.00S,2021-11-23T01:17:43.0Z,2,REGULAR,substitution,in,[],203992,,,1610612737,49,44,2021-11-23T01:17:52Z,2340000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M23.00S,2021-11-23T01:17:43.0Z,2,REGULAR,substitution,in,[],1630526,,,1610612737,49,44,2021-11-23T01:17:52Z,2350000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2021-11-23T01:17:56.8Z,2,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,50,44,2021-11-23T01:17:56Z,2360000,,,0,,L. Williams Free Throw 2 of 2 (6 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
238,PT06M10.00S,2021-11-23T01:18:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.732588699080158,50.73529411764706,1610612760,50,46,2021-11-23T01:18:15Z,2370000,-4.0,1.0,1,left,L. Dort driving Layup (8 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,0.4,Made,,,,,8.0,,,,,,,,,,,,,,
239,PT05M53.00S,2021-11-23T01:18:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.06636005256242,51.71568627450981,1610612737,52,46,2021-11-23T01:19:48Z,2380000,9.0,22.0,1,right,T. Young driving finger roll Layup (7 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,2.37,Made,,,,,7.0,,,,,,,,,,,,,,
240,PT05M44.00S,2021-11-23T01:18:41.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,52,46,2021-11-23T01:18:41Z,2390000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M44.00S,2021-11-23T01:20:24.9Z,2,REGULAR,substitution,out,[],101150,,,1610612760,52,46,2021-11-23T01:20:53Z,2400000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M44.00S,2021-11-23T01:20:24.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612760,52,46,2021-11-23T01:20:53Z,2410000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M28.00S,2021-11-23T01:21:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629676,15.456636005256241,50.245098039215684,1610612760,52,48,2021-11-23T01:21:58Z,2420000,-1.0,93.0,1,left,I. Roby 9' floating Jump Shot (2 PTS) (J. Giddey 4 AST),"[1629676, 1630581]",1610612760.0,OKC,floating,,,Roby,I. Roby,,,,,9.28,Made,,,,,2.0,,,,,,J. Giddey,1630581.0,4.0,,,,,,
246,PT05M09.00S,2021-11-23T01:22:14.9Z,2,REGULAR,3pt,Jump Shot,[],203992,88.91261498028909,95.83333333333334,1610612737,52,48,2021-11-23T01:22:53Z,2450000,229.0,52.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M08.00S,2021-11-23T01:22:15.9Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,52,48,2021-11-23T01:22:53Z,2460000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
248,PT05M00.00S,2021-11-23T01:22:18.1Z,2,REGULAR,2pt,Jump Shot,[],1629676,22.421156373193167,28.186274509803923,1610612760,52,50,2021-11-23T01:22:29Z,2470000,109.0,158.0,1,left,I. Roby 19' fadeaway Jump Shot (4 PTS) (J. Giddey 5 AST),"[1629676, 1630581]",1610612760.0,OKC,fadeaway,,,Roby,I. Roby,,,,,19.23,Made,,,,,4.0,,,,,,J. Giddey,1630581.0,5.0,,,,,,
250,PT04M46.00S,2021-11-23T01:22:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612737,52,50,2021-11-23T01:22:42Z,2490000,,,0,,J. Robinson-Earl personal FOUL (1 PF) (Collins 2 FT),"[1630526, 1628381]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,1627963.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
252,PT04M46.00S,2021-11-23T01:23:00.4Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,53,50,2021-11-23T01:23:00Z,2510000,,,0,,J. Collins Free Throw 1 of 2 (10 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
253,PT04M46.00S,2021-11-23T01:23:15.7Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,54,50,2021-11-23T01:23:15Z,2520000,,,0,,J. Collins Free Throw 2 of 2 (11 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
254,PT04M31.00S,2021-11-23T01:23:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.863994743758213,51.225490196078425,1610612760,54,52,2021-11-23T01:23:38Z,2530000,-6.0,3.0,1,left,L. Dort driving Layup (10 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,0.66,Made,,,,,10.0,,,,,,,,,,,,,,
255,PT04M18.00S,2021-11-23T01:23:43.8Z,2,REGULAR,2pt,Jump Shot,[],1629027,75.1149802890933,35.78431372549019,1610612737,56,52,2021-11-23T01:23:50Z,2540000,-71.0,181.0,1,right,T. Young 19' step back Jump Shot (9 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,19.48,Made,,,,,9.0,,,,,,,,,,,,,,
256,PT04M07.00S,2021-11-23T01:23:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.206964520367937,50.73529411764706,1610612760,56,54,2021-11-23T01:24:01Z,2550000,-4.0,-4.0,1,left,J. Giddey driving Layup (7 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,0.52,Made,,,,,7.0,,,,,,,,,,,,,,
257,PT03M52.00S,2021-11-23T01:24:10.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,80.76544021024968,48.03921568627451,1610612737,56,54,2021-11-23T01:24:16Z,2560000,-10.0,128.0,1,right,MISS T. Young 12' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,12.87,Missed,,,,,,,,,,,,,,,,,,,
258,PT03M49.00S,2021-11-23T01:24:13.3Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,56,54,2021-11-23T01:24:16Z,2570000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
259,PT03M36.00S,2021-11-23T01:24:29.9Z,2,REGULAR,turnover,out-of-bounds,[],1629676,,,1610612760,56,54,2021-11-23T01:24:38Z,2580000,,,0,,I. Roby lost ball out-of-bounds TURNOVER (1 TO),[1629676],1610612760.0,OKC,lost ball,,,Roby,I. Roby,,,,,,,,,,,,2005.0,,,,,,,,1.0,,,,,
270,PT03M36.00S,2021-11-23T01:24:33.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,56,54,2021-11-23T01:26:26Z,2585000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M36.00S,2021-11-23T01:24:36.7Z,2,REGULAR,substitution,out,[],201568,,,1610612737,56,54,2021-11-23T01:24:43Z,2590000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M36.00S,2021-11-23T01:24:36.7Z,2,REGULAR,substitution,out,[],1629676,,,1610612737,56,54,2021-11-23T01:24:43Z,2600000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M36.00S,2021-11-23T01:24:36.7Z,2,REGULAR,substitution,in,[],1629629,,,1610612737,56,54,2021-11-23T01:24:43Z,2610000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M36.00S,2021-11-23T01:24:36.7Z,2,REGULAR,substitution,in,[],202324,,,1610612737,56,54,2021-11-23T01:24:43Z,2620000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M24.00S,2021-11-23T01:25:03.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,84.1819973718791,57.107843137254896,1610612737,56,54,2021-11-23T01:25:10Z,2630000,36.0,96.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.25,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M20.00S,2021-11-23T01:25:07.6Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,56,54,2021-11-23T01:25:10Z,2640000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
266,PT03M19.00S,2021-11-23T01:25:10.0Z,2,REGULAR,foul,personal,[],203992,,,1610612760,56,54,2021-11-23T01:25:17Z,2650000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[203992, 1629652]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,200832.0,1.0,0.0,Dort,1629652.0,,,,,,,,,
268,PT03M17.00S,2021-11-23T01:25:33.1Z,2,REGULAR,foul,personal,[],1629027,,,1610612760,56,54,2021-11-23T01:25:38Z,2670000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 202324]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,200832.0,1.0,0.0,Favors,202324.0,,,,,,,,,
271,PT03M09.00S,2021-11-23T01:25:58.0Z,2,REGULAR,foul,personal,[],1628989,,,1610612760,56,54,2021-11-23T01:27:10Z,2690000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 202324]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,2005.0,1.0,0.0,Favors,202324.0,,,,,,,,,
273,PT03M04.00S,2021-11-23T01:26:22.9Z,2,REGULAR,3pt,Jump Shot,[],1630581,32.40801576872536,64.95098039215686,1610612760,56,54,2021-11-23T01:26:28Z,2710000,-75.0,252.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M01.00S,2021-11-23T01:26:25.9Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,56,54,2021-11-23T01:26:48Z,2720000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
