actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
179,PT11M10.00S,2021-12-23T01:13:11.2Z,2,REGULAR,rebound,defensive,[],202362,,,1610612737,20,24,2021-12-23T01:13:13Z,1770000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,
180,PT11M06.00S,2021-12-23T01:13:15.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629629,9.017739816031538,77.69607843137256,1610612737,20,24,2021-12-23T01:13:22Z,1780000,-138.0,32.0,1,left,MISS C. Reddish 14' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,14.22,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M03.00S,2021-12-23T01:13:18.6Z,2,REGULAR,rebound,defensive,[],1630273,,,1610612753,20,24,2021-12-23T01:13:22Z,1790000,,,0,,F. Gillespie REBOUND (Off:0 Def:4),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,180.0,4.0,4.0,0.0,,,,,,,,,,,
182,PT10M56.00S,2021-12-23T01:13:26.4Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612753,20,24,2021-12-23T01:13:46Z,1800000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Gillespie 2 FT),"[1630168, 1630273]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Gillespie,1630273.0,,,,,,
184,PT10M56.00S,2021-12-23T01:13:47.7Z,2,REGULAR,freethrow,1 of 2,[],1630273,,,1610612753,20,24,2021-12-23T01:13:47Z,1820000,,,0,,MISS F. Gillespie Free Throw 1 of 2,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M56.00S,2021-12-23T01:13:47.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,20,24,2021-12-23T01:13:47Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
186,PT10M56.00S,2021-12-23T01:13:48.9Z,2,REGULAR,substitution,out,[],1630168,,,1610612753,20,24,2021-12-23T01:13:52Z,1840000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M56.00S,2021-12-23T01:13:48.9Z,2,REGULAR,substitution,in,[],203476,,,1610612753,20,24,2021-12-23T01:13:52Z,1850000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M56.00S,2021-12-23T01:14:01.2Z,2,REGULAR,freethrow,2 of 2,[],1630273,,,1610612753,20,25,2021-12-23T01:14:01Z,1860000,,,0,,F. Gillespie Free Throw 2 of 2 (1 PTS),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
189,PT10M42.00S,2021-12-23T01:14:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630536,10.463206307490145,2.941176470588235,1610612737,20,25,2021-12-23T01:14:21Z,1870000,235.0,46.0,1,left,MISS S. Cooper 3PT,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M41.00S,2021-12-23T01:14:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,20,25,2021-12-23T01:14:21Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,
191,PT10M41.00S,2021-12-23T01:14:22.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,20,25,2021-12-23T01:14:22Z,1890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M29.00S,2021-12-23T01:14:44.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203476,31.61957950065703,58.08823529411765,1610612737,23,25,2021-12-23T01:14:49Z,1900000,-40.0,245.0,1,left,G. Dieng 24' 3PT  (3 PTS) (J. Johnson 1 AST),"[203476, 1630552]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,24.8,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,,
194,PT10M09.00S,2021-12-23T01:15:04.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,71.43561103810775,75.73529411764706,1610612753,23,28,2021-12-23T01:23:04Z,1920000,129.0,216.0,1,right,C. Okeke 25' 3PT pullup (5 PTS) (H. Gravett 3 AST),"[1629643, 1629755]",1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.14,Made,5.0,H. Gravett,1629755.0,3.0,,,,,,,,,,,,,,,
196,PT09M56.00S,2021-12-23T01:15:17.6Z,2,REGULAR,2pt,Jump Shot,[],1629629,13.87976346911958,23.52941176470588,1610612737,23,28,2021-12-23T01:15:22Z,1940000,132.0,78.0,1,left,MISS C. Reddish 15' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,15.37,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M54.00S,2021-12-23T01:15:19.6Z,2,REGULAR,rebound,defensive,[],1629168,,,1610612753,23,28,2021-12-23T01:15:22Z,1950000,,,0,,B. Johnson REBOUND (Off:0 Def:2),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,
198,PT09M47.00S,2021-12-23T01:15:27.3Z,2,REGULAR,2pt,Jump Shot,[],1629168,79.58278580814718,49.754901960784316,1610612753,23,30,2021-12-23T01:15:31Z,1960000,-1.0,139.0,1,right,B. Johnson 13' pullup Jump Shot (4 PTS),[1629168],1610612753.0,ORL,pullup,,,Johnson,B. Johnson,,,,,13.94,Made,4.0,,,,,,,,,,,,,,,,,,
199,PT09M32.00S,2021-12-23T01:15:42.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203476,6.521024967148489,50.98039215686274,1610612737,25,30,2021-12-23T01:15:47Z,1970000,-5.0,9.0,1,left,G. Dieng cutting DUNK (5 PTS) (L. Stephenson 1 AST),"[203476, 202362]",1610612737.0,ATL,cutting,,,Dieng,G. Dieng,,,,,1.01,Made,5.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,,
201,PT09M10.00S,2021-12-23T01:16:03.0Z,2,REGULAR,3pt,Jump Shot,[],1629755,73.14388961892247,81.37254901960785,1610612753,25,30,2021-12-23T01:16:09Z,1990000,157.0,200.0,1,right,MISS H. Gravett 25' 3PT,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M07.00S,2021-12-23T01:16:06.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,25,30,2021-12-23T01:16:09Z,2000000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,
203,PT08M58.00S,2021-12-23T01:16:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,5.863994743758213,51.225490196078425,1610612737,25,30,2021-12-23T01:16:20Z,2010000,-6.0,3.0,1,left,MISS S. Cooper driving Layup,[1630536],1610612737.0,ATL,driving,,,Cooper,S. Cooper,,,,,0.66,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M55.00S,2021-12-23T01:16:18.7Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,25,30,2021-12-23T01:16:20Z,2030000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,
206,PT08M42.00S,2021-12-23T01:16:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630273,81.15965834428384,51.225490196078425,1610612753,25,32,2021-12-23T01:16:40Z,2040000,6.0,125.0,1,right,F. Gillespie 12' pullup Jump Shot (3 PTS) (A. Ford 1 AST),"[1630273, 1630758]",1610612753.0,ORL,pullup,,,Gillespie,F. Gillespie,,,,,12.47,Made,3.0,A. Ford,1630758.0,1.0,,,,,,,,,,,,,,,
207,PT08M18.00S,2021-12-23T01:16:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203476,16.245072273324574,34.068627450980394,1610612737,25,32,2021-12-23T01:17:01Z,2050000,80.0,100.0,1,left,MISS G. Dieng 12' turnaround fadeaway Shot,[203476],1610612737.0,ATL,turnaround fadeaway,,,Dieng,G. Dieng,,,,,12.8,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M16.00S,2021-12-23T01:16:57.1Z,2,REGULAR,rebound,defensive,[],1629755,,,1610612753,25,32,2021-12-23T01:17:01Z,2060000,,,0,,H. Gravett REBOUND (Off:0 Def:1),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,
209,PT08M06.00S,2021-12-23T01:17:07.7Z,2,REGULAR,3pt,Jump Shot,[],1629643,75.24638633377135,15.931372549019606,1610612753,25,32,2021-12-23T01:17:13Z,2070000,-170.0,180.0,1,right,MISS C. Okeke 24' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2021-12-23T01:17:10.7Z,2,REGULAR,rebound,defensive,[],202362,,,1610612737,25,32,2021-12-23T01:17:13Z,2080000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,,
211,PT07M53.00S,2021-12-23T01:17:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203476,10.988830486202366,57.107843137254896,1610612737,25,32,2021-12-23T01:17:31Z,2090000,-36.0,51.0,1,left,MISS G. Dieng 6' turnaround Shot - blocked,"[203476, 1630273]",1610612737.0,ATL,turnaround,,,Dieng,G. Dieng,,,,,6.2,Missed,,,,,,,,,,,,,,,,,,Gillespie,1630273.0
212,PT07M53.00S,2021-12-23T01:17:21.6Z,2,REGULAR,block,,[],1630273,,,1610612737,25,32,2021-12-23T01:17:24Z,2100000,,,0,,F. Gillespie BLOCK (1 BLK),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M49.00S,2021-12-23T01:17:25.6Z,2,REGULAR,rebound,defensive,[],1629755,,,1610612753,25,32,2021-12-23T01:17:31Z,2110000,,,0,,H. Gravett REBOUND (Off:0 Def:2),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,
214,PT07M46.00S,2021-12-23T01:17:28.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630758,93.77463863337714,50.73529411764706,1610612753,25,34,2021-12-23T01:28:10Z,2120000,4.0,6.0,1,right,A. Ford cutting DUNK (2 PTS) (H. Gravett 4 AST),"[1630758, 1629755]",1610612753.0,ORL,cutting,,,Ford,A. Ford,,,,,0.7,Made,2.0,H. Gravett,1629755.0,4.0,,,,,,,,,,,,,,,
216,PT07M45.00S,2021-12-23T01:17:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,25,34,2021-12-23T01:17:36Z,2140000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,25,34,2021-12-23T01:20:20Z,2150000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,out,[],1630536,,,1610612737,25,34,2021-12-23T01:20:20Z,2160000,,,0,,SUB out: S. Cooper,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,out,[],1629168,,,1610612737,25,34,2021-12-23T01:20:20Z,2170000,,,0,,SUB out: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,out,[],1630273,,,1610612737,25,34,2021-12-23T01:20:20Z,2180000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,25,34,2021-12-23T01:20:20Z,2190000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,25,34,2021-12-23T01:20:20Z,2200000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,in,[],201577,,,1610612737,25,34,2021-12-23T01:20:20Z,2210000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M45.00S,2021-12-23T01:19:54.1Z,2,REGULAR,substitution,in,[],1630532,,,1610612737,25,34,2021-12-23T01:20:20Z,2220000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M33.00S,2021-12-23T01:20:38.2Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,25,34,2021-12-23T01:20:43Z,2230000,,,0,,D. Wright bad pass TURNOVER (3 TO),"[1626153, 1629643]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,3.0,Okeke,1629643.0,,,
227,PT07M33.00S,2021-12-23T01:20:38.2Z,2,REGULAR,steal,,[],1629643,,,1610612753,25,34,2021-12-23T01:20:41Z,2240000,,,0,,C. Okeke STEAL (3 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M18.00S,2021-12-23T01:20:57.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,25,34,2021-12-23T01:20:57Z,2250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M11.00S,2021-12-23T01:21:14.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201577,88.38699080157687,54.90196078431373,1610612753,25,34,2021-12-23T01:21:21Z,2260000,25.0,57.0,1,right,MISS R. Lopez 6' floating Shot,[201577],1610612753.0,ORL,floating,,,Lopez,R. Lopez,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,,
230,PT07M08.00S,2021-12-23T01:21:17.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,25,34,2021-12-23T01:21:21Z,2270000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,
231,PT06M57.00S,2021-12-23T01:21:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203476,8.360709592641262,48.529411764705884,1610612737,27,34,2021-12-23T01:21:56Z,2280000,7.0,26.0,1,left,G. Dieng Layup (7 PTS) (J. Collins 2 AST),"[203476, 1628381]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,2.71,Made,7.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,,
233,PT06M57.00S,2021-12-23T01:21:38.2Z,2,REGULAR,foul,personal,['1freethrow'],201577,,,1610612737,27,34,2021-12-23T01:21:56Z,2300000,,,0,,R. Lopez shooting personal FOUL (3 PF) (Dieng 1 FT),"[201577, 203476]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,,2714.0,3.0,0.0,Dieng,203476.0,,,,,,
235,PT06M57.00S,2021-12-23T01:22:04.0Z,2,REGULAR,freethrow,1 of 1,[],203476,,,1610612737,28,34,2021-12-23T01:22:04Z,2320000,,,0,,G. Dieng Free Throw 1 of 1 (8 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
236,PT06M42.00S,2021-12-23T01:22:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,89.96386333771353,34.55882352941176,1610612753,28,36,2021-12-23T01:22:24Z,2330000,-77.0,42.0,1,right,C. Okeke 8' driving floating Jump Shot (7 PTS),[1629643],1610612753.0,ORL,driving floating,,,Okeke,C. Okeke,,,,,8.78,Made,7.0,,,,,,,,,,,,,,,,,,
237,PT06M27.00S,2021-12-23T01:22:35.2Z,2,REGULAR,2pt,Jump Shot,[],1628381,7.046649145860711,74.50980392156863,1610612737,30,36,2021-12-23T01:22:40Z,2340000,-123.0,14.0,1,left,J. Collins 12' turnaround Jump Shot (7 PTS) (D. Wright 2 AST),"[1628381, 1626153]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,12.33,Made,7.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,,
239,PT06M12.00S,2021-12-23T01:22:49.8Z,2,REGULAR,3pt,Jump Shot,[],1629643,73.53810775295663,82.1078431372549,1610612753,30,36,2021-12-23T01:22:55Z,2360000,161.0,196.0,1,right,MISS C. Okeke 25' step back 3PT,[1629643],1610612753.0,ORL,step back,,,Okeke,C. Okeke,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M08.00S,2021-12-23T01:22:53.8Z,2,REGULAR,rebound,defensive,[],202362,,,1610612737,30,36,2021-12-23T01:22:55Z,2370000,,,0,,L. Stephenson REBOUND (Off:0 Def:4),[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,239.0,4.0,4.0,0.0,,,,,,,,,,,
241,PT05M56.00S,2021-12-23T01:23:05.4Z,2,REGULAR,3pt,Jump Shot,[],203476,29.122864651773984,75.49019607843137,1610612737,30,36,2021-12-23T01:23:15Z,2380000,-127.0,221.0,1,left,MISS G. Dieng 25' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M50.00S,2021-12-23T01:23:11.4Z,2,REGULAR,rebound,defensive,[],1630758,,,1610612753,30,36,2021-12-23T01:23:15Z,2390000,,,0,,A. Ford REBOUND (Off:0 Def:2),[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,,
243,PT05M43.00S,2021-12-23T01:23:19.0Z,2,REGULAR,3pt,Jump Shot,[],1630758,95.48291721419186,3.6764705882352944,1610612753,30,36,2021-12-23T01:23:23Z,2400000,-232.0,-10.0,1,right,MISS A. Ford 3PT,[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
244,PT05M40.00S,2021-12-23T01:23:22.0Z,2,REGULAR,rebound,defensive,[],202362,,,1610612737,30,36,2021-12-23T01:23:23Z,2410000,,,0,,L. Stephenson REBOUND (Off:0 Def:5),[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,243.0,5.0,5.0,0.0,,,,,,,,,,,
245,PT05M28.00S,2021-12-23T01:23:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,15.325229960578188,35.294117647058826,1610612737,30,36,2021-12-23T01:23:51Z,2420000,74.0,92.0,1,left,MISS C. Reddish 11' driving floating Shot,[1629629],1610612737.0,ATL,driving floating,,,Reddish,C. Reddish,,,,,11.74,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2021-12-23T01:23:35.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,30,36,2021-12-23T01:23:44Z,2430000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,
247,PT05M28.00S,2021-12-23T01:23:41.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,30,36,2021-12-23T01:23:41Z,2440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M28.00S,2021-12-23T01:23:42.2Z,2,REGULAR,substitution,out,[],202362,,,1610612753,30,36,2021-12-23T01:23:45Z,2450000,,,0,,SUB out: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M28.00S,2021-12-23T01:23:42.2Z,2,REGULAR,substitution,in,[],203992,,,1610612753,30,36,2021-12-23T01:23:45Z,2460000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M18.00S,2021-12-23T01:24:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.38042049934296,47.05882352941176,1610612753,30,36,2021-12-23T01:24:17Z,2470000,-15.0,10.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 203476]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,Dieng,203476.0
251,PT05M18.00S,2021-12-23T01:24:12.1Z,2,REGULAR,block,,[],203476,,,1610612753,30,36,2021-12-23T01:24:15Z,2480000,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M14.00S,2021-12-23T01:24:16.1Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,30,36,2021-12-23T01:24:17Z,2490000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,
253,PT05M09.00S,2021-12-23T01:24:21.2Z,2,REGULAR,2pt,Jump Shot,[],1628381,6.915243101182654,79.90196078431373,1610612737,30,36,2021-12-23T01:24:28Z,2500000,-150.0,13.0,1,left,MISS J. Collins 15' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,15.0,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M05.00S,2021-12-23T01:24:24.9Z,2,REGULAR,rebound,offensive,[],203476,,,1610612737,30,36,2021-12-23T01:24:24Z,2510000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,
255,PT05M02.00S,2021-12-23T01:24:28.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,6.915243101182654,95.83333333333334,1610612737,30,36,2021-12-23T01:24:32Z,2520000,-229.0,13.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
256,PT04M58.00S,2021-12-23T01:24:32.0Z,2,REGULAR,rebound,defensive,[],1629755,,,1610612753,30,36,2021-12-23T01:24:32Z,2530000,,,0,,H. Gravett REBOUND (Off:0 Def:3),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,
257,PT04M46.00S,2021-12-23T01:24:46.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,30,36,2021-12-23T01:24:46Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M46.00S,2021-12-23T01:24:49.7Z,2,REGULAR,substitution,out,[],1630758,,,1610612753,30,36,2021-12-23T01:24:52Z,2550000,,,0,,SUB out: A. Ford,[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M46.00S,2021-12-23T01:24:49.7Z,2,REGULAR,substitution,in,[],203914,,,1610612753,30,36,2021-12-23T01:24:52Z,2560000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M40.00S,2021-12-23T01:25:05.8Z,2,REGULAR,3pt,Jump Shot,[],1630532,88.64980289093299,3.9215686274509802,1610612753,30,36,2021-12-23T01:25:35Z,2570000,-230.0,54.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M38.00S,2021-12-23T01:25:07.8Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,30,36,2021-12-23T01:25:35Z,2580000,,,0,,G. Dieng REBOUND (Off:1 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,
262,PT04M35.00S,2021-12-23T01:25:11.5Z,2,REGULAR,turnover,bad pass,[],203476,,,1610612737,30,36,2021-12-23T01:26:17Z,2590000,,,0,,G. Dieng bad pass TURNOVER (1 TO),"[203476, 203914]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,1.0,Harris,203914.0,,,
263,PT04M35.00S,2021-12-23T01:25:11.5Z,2,REGULAR,steal,,[],203914,,,1610612753,30,36,2021-12-23T01:25:13Z,2600000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M20.00S,2021-12-23T01:25:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629755,85.49605781865965,62.5,1610612753,30,38,2021-12-23T01:25:33Z,2610000,62.0,84.0,1,right,H. Gravett 10' driving floating Jump Shot (5 PTS) (R. Lopez 1 AST),"[1629755, 201577]",1610612753.0,ORL,driving floating,,,Gravett,H. Gravett,,,,,10.45,Made,5.0,R. Lopez,201577.0,1.0,,,,,,,,,,,,,,,
