actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT08M48.00S,2021-11-28T01:13:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,5.732588699080158,50.49019607843137,1610612752,30,37,2021-11-28T01:13:54Z,1770000,-2.0,1.0,1,left,MISS O. Toppin Layup - blocked,"[1630167, 1628381]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,0.29,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
198,PT08M48.00S,2021-11-28T01:13:48.8Z,2,REGULAR,block,,[],1628381,,,1610612752,30,37,2021-11-28T01:17:17Z,1775000,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M45.00S,2021-11-28T01:13:51.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,30,37,2021-11-28T01:13:54Z,1780000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT08M33.00S,2021-11-28T01:14:04.4Z,2,REGULAR,2pt,Jump Shot,[],1629027,70.90998685939553,37.5,1610612737,30,37,2021-11-28T01:14:20Z,1790000,-62.0,221.0,1,right,MISS T. Young 22' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,
180,PT08M30.00S,2021-11-28T01:14:07.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,30,37,2021-11-28T01:14:20Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,
181,PT08M30.00S,2021-11-28T01:14:20.6Z,2,REGULAR,violation,kicked ball,[],1630193,,,1610612737,30,37,2021-11-28T01:14:30Z,1810000,,,0,,I. Quickley kicked ball VIOLATION,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,2530.0,,,,,,
182,PT08M30.00S,2021-11-28T01:14:25.6Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,30,37,2021-11-28T01:14:36Z,1820000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M30.00S,2021-11-28T01:14:25.6Z,2,REGULAR,substitution,out,[],1629628,,,1610612737,30,37,2021-11-28T01:14:36Z,1830000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M30.00S,2021-11-28T01:14:25.6Z,2,REGULAR,substitution,in,[],203991,,,1610612737,30,37,2021-11-28T01:14:36Z,1840000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M30.00S,2021-11-28T01:14:25.6Z,2,REGULAR,substitution,in,[],202692,,,1610612737,30,37,2021-11-28T01:14:36Z,1850000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M23.00S,2021-11-28T01:14:39.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,73.53810775295663,16.911764705882355,1610612737,30,37,2021-11-28T01:14:44Z,1860000,-165.0,196.0,1,right,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
187,PT08M19.00S,2021-11-28T01:14:43.3Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,30,37,2021-11-28T01:14:44Z,1870000,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,,,,,
188,PT08M14.00S,2021-11-28T01:14:47.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,34.90473061760841,43.13725490196079,1610612752,30,37,2021-11-28T01:14:55Z,1880000,34.0,276.0,1,left,MISS I. Quickley 27' running pullup 3PT,[1630193],1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
189,PT08M10.00S,2021-11-28T01:14:51.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,30,37,2021-11-28T01:14:55Z,1890000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,188.0,7.0,5.0,2.0,,,,,,,,,,,,,,
190,PT08M03.00S,2021-11-28T01:14:59.2Z,2,REGULAR,2pt,Jump Shot,[],1629027,72.35545335085413,45.83333333333333,1610612737,32,37,2021-11-28T01:15:04Z,1900000,-21.0,207.0,1,right,T. Young 20' pullup Jump Shot (11 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,20.84,Made,,,,,11.0,,,,,,,,,,,,,
191,PT07M50.00S,2021-11-28T01:15:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.863994743758213,51.225490196078425,1610612752,32,37,2021-11-28T01:15:17Z,1910000,-6.0,3.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,0.66,Missed,,,,,,,,,,,,,,,,,,
192,PT07M47.00S,2021-11-28T01:15:15.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,32,37,2021-11-28T01:15:17Z,1920000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,191.0,8.0,6.0,2.0,,,,,,,,,,,,,,
193,PT07M44.00S,2021-11-28T01:15:17.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,72.48685939553219,14.460784313725492,1610612737,32,37,2021-11-28T01:15:28Z,1930000,-178.0,206.0,1,right,MISS K. Huerter 27' running pullup 3PT,[1628989],1610612737.0,ATL,running pullup,,,Huerter,K. Huerter,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
194,PT07M41.00S,2021-11-28T01:15:20.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,32,37,2021-11-28T01:15:28Z,1940000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT07M30.00S,2021-11-28T01:15:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,7.835085413929041,39.21568627450981,1610612752,32,39,2021-11-28T01:15:38Z,1950000,54.0,21.0,1,left,I. Quickley driving floating bank Jump Shot (4 PTS),[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,5.79,Made,,,,,4.0,,,,,,,,,,,,,
196,PT07M09.00S,2021-11-28T01:15:53.0Z,2,REGULAR,2pt,Jump Shot,[],201568,90.3580814717477,33.82352941176471,1610612737,34,39,2021-11-28T01:15:59Z,1960000,-81.0,38.0,1,right,D. Gallinari 8' turnaround fadeaway Jump Shot (5 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,8.94,Made,,,,,5.0,,,,,,,,,,,,,
197,PT07M03.00S,2021-11-28T01:16:04.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,34,39,2021-11-28T01:16:04Z,1970000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M03.00S,2021-11-28T01:18:04.2Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,34,39,2021-11-28T01:18:17Z,1980000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M03.00S,2021-11-28T01:18:04.2Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,34,39,2021-11-28T01:18:17Z,1990000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M49.00S,2021-11-28T01:19:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,17.821944809461236,47.05882352941176,1610612752,34,39,2021-11-28T01:19:20Z,2000000,15.0,115.0,1,left,MISS A. Burks 11' floating Shot,[202692],1610612752.0,NYK,floating,,,Burks,A. Burks,,,,,11.59,Missed,,,,,,,,,,,,,,,,,,
202,PT06M45.00S,2021-11-28T01:19:15.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,34,39,2021-11-28T01:19:20Z,2010000,,,0,,C. Capela REBOUND (Off:2 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,201.0,9.0,7.0,2.0,,,,,,,,,,,,,,
203,PT06M40.00S,2021-11-28T01:19:29.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,34,39,2021-11-28T01:19:29Z,2020000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M40.00S,2021-11-28T01:20:32.9Z,2,REGULAR,substitution,out,[],203992,,,1610612737,34,39,2021-11-28T01:20:51Z,2030000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M40.00S,2021-11-28T01:20:32.9Z,2,REGULAR,substitution,in,[],203524,,,1610612737,34,39,2021-11-28T01:20:51Z,2040000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M25.00S,2021-11-28T01:21:07.6Z,2,REGULAR,2pt,Jump Shot,[],1628989,76.03482260183968,67.64705882352942,1610612737,34,39,2021-11-28T01:22:01Z,2050000,88.0,173.0,1,right,MISS K. Huerter 19' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,19.4,Missed,,,,,,,,,,,,,,,,,,
207,PT06M20.00S,2021-11-28T01:21:12.6Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,34,39,2021-11-28T01:21:15Z,2060000,,,0,,C. Capela REBOUND (Off:3 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,206.0,10.0,7.0,3.0,,,,,,,,,,,,,,
208,PT06M20.00S,2021-11-28T01:21:12.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,34,39,2021-11-28T01:21:12Z,2070000,0.0,0.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
209,PT06M20.00S,2021-11-28T01:21:15.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,34,39,2021-11-28T01:21:15Z,2080000,,,0,,C. Capela REBOUND (Off:4 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,208.0,11.0,7.0,4.0,,,,,,,,,,,,,,
210,PT06M20.00S,2021-11-28T01:21:15.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,34,39,2021-11-28T01:21:17Z,2090000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
211,PT06M20.00S,2021-11-28T01:21:15.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,34,39,2021-11-28T01:21:17Z,2100000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,
212,PT06M20.00S,2021-11-28T01:21:18.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,34,39,2021-11-28T01:21:18Z,2110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M11.00S,2021-11-28T01:21:41.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201568,72.35545335085413,51.470588235294116,1610612737,34,39,2021-11-28T01:21:47Z,2120000,7.0,207.0,1,right,MISS D. Gallinari 20' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,20.75,Missed,,,,,,,,,,,,,,,,,,
214,PT06M07.00S,2021-11-28T01:21:45.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,34,39,2021-11-28T01:21:47Z,2130000,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
215,PT05M51.00S,2021-11-28T01:22:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,18.74178712220762,47.794117647058826,1610612752,34,41,2021-11-28T01:22:10Z,2140000,11.0,124.0,1,left,I. Quickley 12' pullup Jump Shot (6 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,12.42,Made,,,,,6.0,,,,,,,,,,,,,
216,PT05M41.00S,2021-11-28T01:22:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,55.53547963206308,35.294117647058826,1610612737,34,41,2021-11-28T01:22:17Z,2150000,-74.0,365.0,1,right,MISS T. Young 37' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,37.28,Missed,,,,,,,,,,,,,,,,,,
217,PT05M38.00S,2021-11-28T01:22:13.8Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,34,41,2021-11-28T01:22:17Z,2160000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT05M30.00S,2021-11-28T01:22:22.4Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612752,34,41,2021-11-28T01:22:27Z,2170000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 203991]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,1.0,Capela,203991.0,,,,,,,,,,
219,PT05M30.00S,2021-11-28T01:22:22.4Z,2,REGULAR,steal,,[],203991,,,1610612737,34,41,2021-11-28T01:22:24Z,2180000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M21.00S,2021-11-28T01:22:31.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201568,82.7365308804205,49.754901960784316,1610612737,34,41,2021-11-28T01:22:37Z,2190000,-1.0,110.0,1,right,MISS D. Gallinari 10' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,
221,PT05M16.00S,2021-11-28T01:22:36.2Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,34,41,2021-11-28T01:22:37Z,2200000,,,0,,C. Capela REBOUND (Off:5 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,220.0,12.0,7.0,5.0,,,,,,,,,,,,,,
222,PT05M16.00S,2021-11-28T01:22:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,94.40999984741211,50.0,1610612737,34,41,2021-11-28T01:22:36Z,2210000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
223,PT05M15.00S,2021-11-28T01:22:37.0Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,34,41,2021-11-28T01:22:37Z,2220000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,,
224,PT05M11.00S,2021-11-28T01:22:40.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.206964520367937,51.470588235294116,1610612752,34,43,2021-11-28T01:22:52Z,2230000,-7.0,-4.0,1,left,O. Toppin running alley-oop DUNK (7 PTS) (Q. Grimes 1 AST),"[1630167, 1629656]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,0.82,Made,,,,,7.0,,,,Q. Grimes,1629656.0,1.0,,,,,,,
226,PT04M54.00S,2021-11-28T01:23:01.8Z,2,REGULAR,foul,personal,[],1630193,,,1610612737,34,43,2021-11-28T01:23:07Z,2250000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1628989]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Huerter,1628989.0,,
228,PT04M54.00S,2021-11-28T01:23:07.0Z,2,REGULAR,substitution,out,[],201568,,,1610612737,34,43,2021-11-28T01:23:11Z,2270000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M54.00S,2021-11-28T01:23:07.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,34,43,2021-11-28T01:23:11Z,2280000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M54.00S,2021-11-28T01:23:07.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612737,34,43,2021-11-28T01:23:22Z,2290000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M54.00S,2021-11-28T01:23:07.0Z,2,REGULAR,substitution,in,[],203095,,,1610612737,34,43,2021-11-28T01:23:22Z,2300000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M50.00S,2021-11-28T01:23:29.4Z,2,REGULAR,foul,personal,['3freethrow'],202692,,,1610612737,34,43,2021-11-28T01:23:54Z,2310000,,,0,,A. Burks shooting personal FOUL (2 PF) (Young 3 FT),"[202692, 1629027]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Young,1629027.0,,
234,PT04M50.00S,2021-11-28T01:23:55.7Z,2,REGULAR,freethrow,1 of 3,[],1629027,,,1610612737,35,43,2021-11-28T01:23:55Z,2330000,,,0,,T. Young Free Throw 1 of 3 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
235,PT04M50.00S,2021-11-28T01:24:11.3Z,2,REGULAR,freethrow,2 of 3,[],1629027,,,1610612737,36,43,2021-11-28T01:24:11Z,2340000,,,0,,T. Young Free Throw 2 of 3 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
236,PT04M50.00S,2021-11-28T01:24:25.7Z,2,REGULAR,freethrow,3 of 3,[],1629027,,,1610612737,37,43,2021-11-28T01:24:25Z,2350000,,,0,,T. Young Free Throw 3 of 3 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
237,PT04M39.00S,2021-11-28T01:24:38.1Z,2,REGULAR,3pt,Jump Shot,[],202692,31.61957950065703,58.333333333333336,1610612752,37,43,2021-11-28T01:24:43Z,2360000,-42.0,245.0,1,left,MISS A. Burks 24' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
238,PT04M37.00S,2021-11-28T01:24:40.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,37,43,2021-11-28T01:24:43Z,2370000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,237.0,4.0,3.0,1.0,,,,,,,,,,,,,,
239,PT04M28.00S,2021-11-28T01:24:49.6Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,37,43,2021-11-28T01:24:56Z,2380000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 202692]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,,
240,PT04M28.00S,2021-11-28T01:24:49.6Z,2,REGULAR,steal,,[],202692,,,1610612752,37,43,2021-11-28T01:24:51Z,2390000,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M22.00S,2021-11-28T01:24:56.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630167,5.075558475689881,50.49019607843137,1610612752,37,45,2021-11-28T01:25:06Z,2400000,-2.0,-5.0,1,left,O. Toppin Hook (9 PTS) (A. Burks 2 AST),"[1630167, 202692]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,0.54,Made,,,,,9.0,,,,A. Burks,202692.0,2.0,,,,,,,
243,PT04M15.00S,2021-11-28T01:25:02.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,80.1084099868594,91.66666666666666,1610612737,37,45,2021-11-28T01:25:11Z,2420000,208.0,134.0,1,right,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,
244,PT04M15.00S,2021-11-28T01:25:02.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,37,45,2021-11-28T01:25:11Z,2430000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,,,
245,PT03M58.00S,2021-11-28T01:25:19.4Z,2,REGULAR,2pt,Jump Shot,[],202692,10.068988173455978,73.77450980392157,1610612752,37,47,2021-11-28T01:25:30Z,2440000,-119.0,42.0,1,left,A. Burks 12' pullup Jump Shot (6 PTS) (O. Toppin 1 AST),"[202692, 1630167]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,12.61,Made,,,,,6.0,,,,O. Toppin,1630167.0,1.0,,,,,,,
247,PT03M39.00S,2021-11-28T01:25:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,81.68528252299606,40.68627450980392,1610612737,39,47,2021-11-28T01:26:04Z,2460000,-47.0,120.0,1,right,K. Huerter 12' pullup Jump Shot (4 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.85,Made,,,,,4.0,,,,,,,,,,,,,
248,PT03M22.00S,2021-11-28T01:25:54.6Z,2,REGULAR,3pt,Jump Shot,[],1630167,31.488173455978973,65.44117647058823,1610612752,39,47,2021-11-28T01:25:59Z,2470000,-77.0,243.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
249,PT03M20.00S,2021-11-28T01:25:56.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,39,47,2021-11-28T01:25:59Z,2480000,,,0,,C. Capela REBOUND (Off:5 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,248.0,13.0,8.0,5.0,,,,,,,,,,,,,,
250,PT03M12.00S,2021-11-28T01:26:05.5Z,2,REGULAR,3pt,Jump Shot,[],1628381,95.0886990801577,95.34313725490196,1610612737,39,47,2021-11-28T01:26:13Z,2490000,227.0,-6.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
251,PT03M08.00S,2021-11-28T01:26:09.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,39,47,2021-11-28T01:26:13Z,2500000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,250.0,5.0,4.0,1.0,,,,,,,,,,,,,,
252,PT03M06.00S,2021-11-28T01:26:12.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.732588699080158,51.225490196078425,1610612752,39,49,2021-11-28T01:26:19Z,2510000,-6.0,1.0,1,left,O. Toppin running DUNK (11 PTS) (I. Quickley 4 AST),"[1630167, 1630193]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,0.63,Made,,,,,11.0,,,,I. Quickley,1630193.0,4.0,,,,,,,
254,PT02M44.00S,2021-11-28T01:26:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.43166885676742,50.49019607843137,1610612737,41,49,2021-11-28T01:26:39Z,2530000,2.0,0.0,1,right,J. Collins reverse Layup (6 PTS) (K. Huerter 1 AST),"[1628381, 1628989]",1610612737.0,ATL,reverse,,,Collins,J. Collins,,,,,0.25,Made,,,,,6.0,,,,K. Huerter,1628989.0,1.0,,,,,,,
256,PT02M35.00S,2021-11-28T01:26:46.0Z,2,REGULAR,foul,personal,['2freethrow'],203524,,,1610612752,41,49,2021-11-28T01:27:09Z,2550000,,,0,,S. Hill shooting personal FOUL (1 PF) (Burks 2 FT),"[203524, 202692]",1610612737.0,ATL,shooting,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Burks,202692.0,,
258,PT02M35.00S,2021-11-28T01:27:19.4Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,41,50,2021-11-28T01:27:19Z,2570000,,,0,,A. Burks Free Throw 1 of 2 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
259,PT02M35.00S,2021-11-28T01:27:24.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,41,50,2021-11-28T01:27:39Z,2580000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M35.00S,2021-11-28T01:27:24.0Z,2,REGULAR,substitution,in,[],203944,,,1610612752,41,50,2021-11-28T01:27:39Z,2590000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M35.00S,2021-11-28T01:27:42.5Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,41,51,2021-11-28T01:27:42Z,2600000,,,0,,A. Burks Free Throw 2 of 2 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
