actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
186,PT11M12.00S,2022-02-27T01:10:23.5Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,32,39,2022-02-27T01:10:23Z,1860000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT11M12.00S,2022-02-27T01:10:23.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,32,39,2022-02-27T01:10:23Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,
188,PT11M12.00S,2022-02-27T01:10:24.3Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,32,39,2022-02-27T01:10:29Z,1880000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M12.00S,2022-02-27T01:10:24.3Z,2,REGULAR,substitution,in,[],201568,,,1610612737,32,39,2022-02-27T01:10:29Z,1890000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M12.00S,2022-02-27T01:10:44.2Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,33,39,2022-02-27T01:10:44Z,1900000,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
191,PT11M04.00S,2022-02-27T01:10:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,7.440867279894875,49.01960784313725,1610612761,33,39,2022-02-27T01:10:59Z,1910000,5.0,17.0,1,left,MISS T. Young driving Layup - blocked,"[201152, 201568]",1610612761.0,TOR,driving,,,Young,T. Young,,,,,1.81,Missed,,,,,,,,,,,,,,Gallinari,201568.0,,,
192,PT11M04.00S,2022-02-27T01:10:55.3Z,2,REGULAR,block,,[],201568,,,1610612761,33,39,2022-02-27T01:10:57Z,1920000,,,0,,D. Gallinari BLOCK (1 BLK),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M01.00S,2022-02-27T01:10:58.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,33,39,2022-02-27T01:10:59Z,1930000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT10M58.00S,2022-02-27T01:11:03.1Z,2,REGULAR,turnover,traveling,[],1626153,,,1610612737,33,39,2022-02-27T01:11:11Z,1940000,,,0,,D. Wright traveling TURNOVER (1 TO),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,1.0,,
195,PT10M58.00S,2022-02-27T01:11:11.0Z,2,REGULAR,foul,technical,['1freethrow'],1778,,,1610612761,33,39,2022-02-27T01:11:32Z,1950000,,,0,,TEAM foul technical,[1778],1610612737.0,ATL,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
196,PT10M58.00S,2022-02-27T01:11:39.2Z,2,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,33,39,2022-02-27T01:11:39Z,1960000,,,0,,MISS P. Siakam technical Free Throw 1 of 1,[1627783],1610612761.0,TOR,technical,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT10M58.00S,2022-02-27T01:11:39.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,33,39,2022-02-27T01:11:39Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,
198,PT10M45.00S,2022-02-27T01:12:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,28.465834428383708,74.01960784313727,1610612761,33,39,2022-02-27T01:12:12Z,1980000,-120.0,215.0,1,left,MISS P. Achiuwa 24' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
199,PT10M41.00S,2022-02-27T01:12:12.1Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,33,39,2022-02-27T01:12:12Z,1990000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,,,,,
200,PT10M34.00S,2022-02-27T01:12:23.8Z,2,REGULAR,foul,personal,[],1630567,,,1610612737,33,39,2022-02-27T01:12:29Z,2000000,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 201568]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,1662.0,3.0,0.0,Gallinari,201568.0,,,,,,,,,
202,PT10M25.00S,2022-02-27T01:12:52.9Z,2,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612737,33,39,2022-02-27T01:13:01Z,2020000,,,0,,D. Wright bad pass out-of-bounds TURNOVER (2 TO),[1626153],1610612737.0,ATL,bad pass,,,Wright,D. Wright,,,,,,,,,,,2002.0,,,,,,,,,,,2.0,,
203,PT10M25.00S,2022-02-27T01:12:57.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,33,39,2022-02-27T01:13:01Z,2030000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M25.00S,2022-02-27T01:12:57.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,33,39,2022-02-27T01:13:01Z,2040000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M14.00S,2022-02-27T01:13:20.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201152,8.09789750328515,95.34313725490196,1610612761,33,42,2022-02-27T01:13:25Z,2050000,-227.0,24.0,1,left,T. Young 3PT  (5 PTS) (P. Siakam 3 AST),"[201152, 1627783]",1610612761.0,TOR,,,,Young,T. Young,,,,,22.79,Made,,,,,,,,,,5.0,P. Siakam,1627783.0,3.0,,,,,
207,PT10M02.00S,2022-02-27T01:13:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,88.25558475689881,45.34313725490196,1610612737,33,42,2022-02-27T01:13:38Z,2070000,-23.0,58.0,1,right,MISS D. Hunter 6' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,6.24,Missed,,,,,,,,,,,,,,,,,,
208,PT09M58.00S,2022-02-27T01:13:36.7Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,33,42,2022-02-27T01:13:38Z,2080000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT09M53.00S,2022-02-27T01:13:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629018,30.831143232588698,35.53921568627451,1610612761,33,45,2022-02-27T01:13:48Z,2090000,72.0,237.0,1,left,G. Trent Jr. 24' 3PT  (5 PTS) (P. Siakam 4 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.81,Made,,,,,,,,,,5.0,P. Siakam,1627783.0,4.0,,,,,
211,PT09M46.00S,2022-02-27T01:13:53.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,33,45,2022-02-27T01:13:53Z,2110000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M37.00S,2022-02-27T01:16:52.4Z,2,REGULAR,2pt,Jump Shot,[],203992,73.9323258869908,48.77450980392157,1610612737,35,45,2022-02-27T01:16:57Z,2120000,-6.0,193.0,1,right,B. Bogdanovic 19' step back Jump Shot (4 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,19.26,Made,,,,,,,,,,4.0,,,,,,,,
213,PT09M09.00S,2022-02-27T01:17:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,10.85742444152431,58.57843137254902,1610612761,35,45,2022-02-27T01:17:24Z,2130000,-43.0,50.0,1,left,MISS M. Flynn 6' floating Shot,[1630201],1610612761.0,TOR,floating,,,Flynn,M. Flynn,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,
214,PT09M05.00S,2022-02-27T01:17:24.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,45,2022-02-27T01:17:24Z,2140000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT08M49.00S,2022-02-27T01:17:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,88.12417871222075,48.03921568627451,1610612737,37,45,2022-02-27T01:17:45Z,2150000,-10.0,59.0,1,right,B. Bogdanovic driving floating Jump Shot (6 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,5.99,Made,,,,,,,,,,6.0,,,,,,,,
216,PT08M35.00S,2022-02-27T01:17:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.652431011826544,53.431372549019606,1610612761,37,45,2022-02-27T03:01:27Z,2160000,-17.0,10.0,1,left,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
217,PT08M33.00S,2022-02-27T01:17:56.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,37,45,2022-02-27T01:18:13Z,2170000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,
218,PT08M33.00S,2022-02-27T01:18:03.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,37,45,2022-02-27T01:18:13Z,2180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M33.00S,2022-02-27T01:18:33.6Z,2,REGULAR,substitution,out,[],1630201,,,1610612737,37,45,2022-02-27T01:25:16Z,2205000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M33.00S,2022-02-27T01:18:33.6Z,2,REGULAR,substitution,in,[],1627832,,,1610612737,37,45,2022-02-27T01:25:16Z,2217500,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2022-02-27T01:19:03.7Z,2,REGULAR,3pt,Jump Shot,[],201568,85.10183968462549,3.431372549019608,1610612737,37,45,2022-02-27T01:19:09Z,2230000,-233.0,88.0,1,right,MISS D. Gallinari 24' step back 3PT,[201568],1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
224,PT08M19.00S,2022-02-27T01:19:05.7Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,37,45,2022-02-27T01:19:09Z,2240000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,
225,PT08M17.00S,2022-02-27T01:19:07.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201568,71.82982917214193,22.058823529411764,1610612737,37,45,2022-02-27T01:19:25Z,2250000,-140.0,212.0,1,right,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
226,PT08M16.00S,2022-02-27T01:19:08.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,37,45,2022-02-27T01:27:02Z,2260000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,225.0,4.0,4.0,0.0,,,,,,,,,,,,,,
250,PT08M13.00S,2022-02-27T01:19:29.9Z,2,REGULAR,foul,personal,[],201568,,,1610612761,37,45,2022-02-27T01:27:15Z,2270000,,,0,,D. Gallinari take personal FOUL (1 PF),"[201568, 1627783]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,,,,1662.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
286,PT08M13.00S,2022-02-27T01:19:40.9Z,2,REGULAR,substitution,out,[],1626153,,,1610612761,37,45,2022-02-27T01:28:38Z,2277500,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
287,PT08M13.00S,2022-02-27T01:19:40.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612761,37,45,2022-02-27T01:28:38Z,2278750,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
330,PT08M13.00S,2022-02-27T01:19:46.4Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,37,45,2022-02-27T01:34:20Z,2279375,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
331,PT08M13.00S,2022-02-27T01:19:46.4Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,37,45,2022-02-27T01:34:20Z,2279687,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M01.00S,2022-02-27T01:19:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,0.21353482260183967,49.50980392156863,1610612761,37,45,2022-02-27T01:21:59Z,2280000,2.0,-50.0,1,left,MISS P. Siakam Layup - blocked,"[1627783, 1630168]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,5.06,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
231,PT08M01.00S,2022-02-27T01:19:52.0Z,2,REGULAR,block,,[],1630168,,,1610612761,37,45,2022-02-27T01:19:55Z,2290000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M00.00S,2022-02-27T01:19:53.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,37,45,2022-02-27T01:35:07Z,2300000,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,230.0,4.0,3.0,1.0,,,,,,,,,,,,,,
233,PT07M54.00S,2022-02-27T01:19:58.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,92.85479632063075,48.77450980392157,1610612737,39,45,2022-02-27T01:22:29Z,2310000,-6.0,15.0,1,right,T. Young running Layup (14 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,running,,,Young,T. Young,,,,,1.59,Made,,,,,,,,,,14.0,O. Okongwu,1630168.0,1.0,,,,,
237,PT07M27.00S,2022-02-27T01:20:25.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,39,45,2022-02-27T01:29:55Z,2350000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
238,PT07M27.00S,2022-02-27T01:20:34.0Z,2,REGULAR,substitution,out,[],203992,,,1610612737,39,45,2022-02-27T01:20:38Z,2360000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M27.00S,2022-02-27T01:20:34.0Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,39,45,2022-02-27T01:20:38Z,2370000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M20.00S,2022-02-27T01:20:51.3Z,2,REGULAR,foul,personal,[],1629018,,,1610612737,39,45,2022-02-27T01:21:02Z,2380000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1628989]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,2002.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,
242,PT07M12.00S,2022-02-27T01:21:13.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630168,93.9060446780552,50.49019607843137,1610612737,41,45,2022-02-27T01:21:18Z,2400000,2.0,5.0,1,right,O. Okongwu DUNK (6 PTS) (D. Gallinari 1 AST),"[1630168, 201568]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,0.54,Made,,,,,,,,,,6.0,D. Gallinari,201568.0,1.0,,,,,
244,PT06M47.00S,2022-02-27T01:21:38.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,30.831143232588698,65.93137254901961,1610612761,41,45,2022-02-27T01:21:43Z,2420000,-80.0,237.0,1,left,MISS P. Siakam 25' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
245,PT06M45.00S,2022-02-27T01:21:40.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,41,45,2022-02-27T01:21:43Z,2430000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,
246,PT06M45.00S,2022-02-27T01:21:44.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,41,45,2022-02-27T01:21:44Z,2440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M41.00S,2022-02-27T01:21:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629631,94.56307490144546,4.411764705882353,1610612737,44,45,2022-02-27T01:21:58Z,2450000,-228.0,-1.0,1,right,D. Hunter 3PT  (9 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.79,Made,,,,,,,,,,9.0,T. Young,1629027.0,4.0,,,,,
249,PT06M39.00S,2022-02-27T01:22:00.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,44,45,2022-02-27T01:22:00Z,2470000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M39.00S,2022-02-27T01:24:41.5Z,2,REGULAR,substitution,out,[],201152,,,1610612761,44,45,2022-02-27T01:24:53Z,2480000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M39.00S,2022-02-27T01:24:41.5Z,2,REGULAR,substitution,in,[],203920,,,1610612761,44,45,2022-02-27T01:24:53Z,2490000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M22.00S,2022-02-27T01:25:07.4Z,2,REGULAR,2pt,Jump Shot,[],1629018,8.229303547963205,11.76470588235294,1610612761,44,45,2022-02-27T01:37:48Z,2500000,191.0,25.0,1,left,MISS G. Trent Jr. 19' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,
255,PT06M19.00S,2022-02-27T01:25:10.4Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,44,45,2022-02-27T01:25:17Z,2510000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,,,,
258,PT06M13.00S,2022-02-27T01:25:15.8Z,2,REGULAR,3pt,Jump Shot,[],201568,68.01905387647832,34.068627450980394,1610612737,44,45,2022-02-27T01:38:35Z,2520000,-80.0,248.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
259,PT06M10.00S,2022-02-27T01:25:18.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,44,45,2022-02-27T01:25:21Z,2530000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,,,,
260,PT06M02.00S,2022-02-27T01:25:26.8Z,2,REGULAR,2pt,Jump Shot,[],203920,9.937582128777924,80.3921568627451,1610612761,44,45,2022-02-27T01:25:30Z,2540000,-152.0,41.0,1,left,MISS K. Birch 15' Jump Shot,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,
261,PT06M00.00S,2022-02-27T01:25:28.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,44,45,2022-02-27T01:25:30Z,2550000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,,,
262,PT05M57.00S,2022-02-27T01:25:35.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,44,45,2022-02-27T01:25:35Z,2560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M57.00S,2022-02-27T01:25:44.6Z,2,REGULAR,substitution,out,[],201568,,,1610612737,44,45,2022-02-27T01:25:53Z,2570000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M57.00S,2022-02-27T01:25:44.6Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,44,45,2022-02-27T01:25:53Z,2580000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M57.00S,2022-02-27T01:25:44.6Z,2,REGULAR,substitution,in,[],203991,,,1610612737,44,45,2022-02-27T01:25:53Z,2590000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M57.00S,2022-02-27T01:25:44.6Z,2,REGULAR,substitution,in,[],203992,,,1610612737,44,45,2022-02-27T01:25:53Z,2600000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M55.00S,2022-02-27T01:26:03.1Z,2,REGULAR,3pt,Jump Shot,[],203992,75.1149802890933,86.02941176470588,1610612737,44,45,2022-02-27T01:26:07Z,2610000,180.0,181.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
268,PT05M52.00S,2022-02-27T01:26:06.1Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,44,45,2022-02-27T01:26:07Z,2620000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,,,,,,
269,PT05M35.00S,2022-02-27T01:26:25.6Z,2,REGULAR,foul,personal,[],1629631,,,1610612761,44,45,2022-02-27T01:26:44Z,2630000,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1627783]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,1662.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
271,PT05M23.00S,2022-02-27T01:26:54.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,9.017739816031538,74.75490196078431,1610612761,44,45,2022-02-27T01:27:01Z,2650000,-124.0,32.0,1,left,MISS P. Siakam 12' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,12.79,Missed,,,,,,,,,,,,,,,,,,
272,PT05M19.00S,2022-02-27T01:26:58.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,44,45,2022-02-27T01:27:01Z,2660000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,271.0,4.0,2.0,2.0,,,,,,,,,,,,,,
273,PT05M12.00S,2022-02-27T01:27:04.6Z,2,REGULAR,2pt,Jump Shot,[],1629027,80.23981603153744,24.019607843137255,1610612737,46,45,2022-02-27T01:27:10Z,2670000,-130.0,133.0,1,right,T. Young 18' step back Jump Shot (16 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,18.61,Made,,,,,,,,,,16.0,,,,,,,,
274,PT04M57.00S,2022-02-27T01:27:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,17.296320630749015,47.05882352941176,1610612761,46,45,2022-02-27T01:27:24Z,2680000,15.0,110.0,1,left,MISS K. Birch 11' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,
275,PT04M54.00S,2022-02-27T01:27:22.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,46,45,2022-02-27T01:27:24Z,2690000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,274.0,5.0,3.0,2.0,,,,,,,,,,,,,,
276,PT04M49.00S,2022-02-27T01:27:28.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,95.74572930354796,3.6764705882352944,1610612737,49,45,2022-02-27T01:27:33Z,2700000,-232.0,-13.0,1,right,K. Huerter 3PT  (6 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.19,Made,,,,,,,,,,6.0,T. Young,1629027.0,5.0,,,,,
278,PT04M37.00S,2022-02-27T01:27:40.2Z,2,REGULAR,2pt,Jump Shot,[],1627832,14.14257555847569,78.67647058823529,1610612761,49,45,2022-02-27T01:27:45Z,2720000,-143.0,80.0,1,left,MISS F. VanVleet 16' step back Shot,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,16.44,Missed,,,,,,,,,,,,,,,,,,
