actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
93,PT04M43.00S,2022-03-12T00:56:45.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629631,,,1610612737,17,11,2022-03-12T00:56:45Z,920000,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
94,PT04M43.00S,2022-03-12T00:56:47.7Z,1,REGULAR,substitution,out,[],201587,,,1610612737,17,11,2022-03-12T00:56:51Z,930000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M43.00S,2022-03-12T00:56:47.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612737,17,11,2022-03-12T00:56:51Z,940000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M43.00S,2022-03-12T00:57:05.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629631,,,1610612737,18,11,2022-03-12T00:57:05Z,950000,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
97,PT04M31.00S,2022-03-12T00:57:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.72339027595268,50.0,1610612746,18,13,2022-03-12T00:58:20Z,960000,0.0,16.0,1,right,R. Jackson driving Layup (2 PTS) (A. Coffey 1 AST),"[202704, 1629599]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,1.59,Made,,,,,2.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,
99,PT04M11.00S,2022-03-12T00:57:40.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,20.71287779237845,82.35294117647058,1610612737,20,13,2022-03-12T00:57:46Z,980000,-162.0,142.0,1,left,T. Young 21' step back Jump Shot (4 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,21.54,Made,,,,,4.0,,,,,,,,,,,,,,
100,PT03M54.00S,2022-03-12T00:57:59.8Z,1,REGULAR,foul,offensive,[],1628392,,,1610612746,20,13,2022-03-12T00:58:07Z,990000,,,0,,I. Hartenstein charge offensive FOUL (2 PF),"[1628392, 1628381]",1610612746.0,LAC,charge,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Collins,1628381.0,,,,
102,PT03M54.00S,2022-03-12T00:57:59.8Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,20,13,2022-03-12T00:57:59Z,1010000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,204059.0,,,,,1.0,,,
103,PT03M41.00S,2022-03-12T00:58:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612737,20,13,2022-03-12T00:58:52Z,1020000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Young 2 FT),"[1628392, 1629027]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Young,1629027.0,,,,
105,PT03M41.00S,2022-03-12T00:58:53.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,21,13,2022-03-12T00:58:53Z,1040000,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
106,PT03M41.00S,2022-03-12T00:58:53.8Z,1,REGULAR,substitution,out,[],202704,,,1610612737,21,13,2022-03-12T00:59:03Z,1050000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2022-03-12T00:58:53.8Z,1,REGULAR,substitution,out,[],1628392,,,1610612737,21,13,2022-03-12T00:59:03Z,1060000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2022-03-12T00:58:53.8Z,1,REGULAR,substitution,in,[],1627826,,,1610612737,21,13,2022-03-12T00:59:03Z,1070000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2022-03-12T00:58:53.8Z,1,REGULAR,substitution,in,[],1628379,,,1610612737,21,13,2022-03-12T00:59:03Z,1080000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2022-03-12T00:59:11.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,22,13,2022-03-12T00:59:11Z,1090000,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
111,PT03M24.00S,2022-03-12T00:59:31.0Z,1,REGULAR,2pt,Jump Shot,[],202694,79.05716162943496,21.07843137254902,1610612746,22,13,2022-03-12T00:59:36Z,1100000,-145.0,144.0,1,right,MISS M. Morris Sr. 20' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,20.44,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2022-03-12T00:59:35.0Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,22,13,2022-03-12T00:59:36Z,1110000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,111.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
113,PT03M13.00S,2022-03-12T00:59:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.886333771353483,35.294117647058826,1610612737,22,13,2022-03-12T00:59:48Z,1120000,74.0,31.0,1,left,MISS T. Young 7' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,7.98,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M11.00S,2022-03-12T00:59:43.8Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,22,13,2022-03-12T00:59:43Z,1130000,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
115,PT03M10.00S,2022-03-12T00:59:45.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201568,32.670827858081466,50.245098039215684,1610612737,22,13,2022-03-12T00:59:52Z,1140000,-1.0,255.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M07.00S,2022-03-12T00:59:48.0Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,22,13,2022-03-12T00:59:52Z,1150000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT03M01.00S,2022-03-12T00:59:54.6Z,1,REGULAR,2pt,Jump Shot,[],1629611,81.553876478318,30.14705882352941,1610612746,22,15,2022-03-12T00:59:59Z,1160000,-99.0,121.0,1,right,T. Mann 15' pullup Jump Shot (2 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,15.65,Made,,,,,2.0,,,,,,,,,,,,,,
118,PT02M48.00S,2022-03-12T01:00:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.863994743758213,50.49019607843137,1610612737,24,15,2022-03-12T01:00:14Z,1170000,-2.0,3.0,1,left,D. Hunter cutting Layup (6 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,0.36,Made,,,,,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,
120,PT02M21.00S,2022-03-12T01:00:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,81.8166885676741,54.41176470588235,1610612746,24,17,2022-03-12T01:00:39Z,1190000,22.0,118.0,1,right,T. Mann 12' driving floating Jump Shot (4 PTS),[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,12.04,Made,,,,,4.0,,,,,,,,,,,,,,
121,PT02M06.00S,2022-03-12T01:00:48.7Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,24,17,2022-03-12T01:00:54Z,1200000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1628379]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Kennard,1628379.0,
122,PT02M06.00S,2022-03-12T01:00:48.7Z,1,REGULAR,steal,,[],1628379,,,1610612746,24,17,2022-03-12T01:00:51Z,1210000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M02.00S,2022-03-12T01:00:53.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,74.06373193166885,85.04901960784314,1610612746,24,20,2022-03-12T01:01:01Z,1220000,175.0,191.0,1,right,L. Kennard 25' 3PT running pullup (3 PTS),[1628379],1610612746.0,LAC,running pullup,,,Kennard,L. Kennard,,,,,25.94,Made,,,,,3.0,,,,,,,,,,,,,,
124,PT01M33.00S,2022-03-12T01:01:21.1Z,1,REGULAR,3pt,Jump Shot,[],201568,29.77989487516426,17.892156862745097,1610612737,27,20,2022-03-12T01:01:31Z,1230000,161.0,227.0,1,left,D. Gallinari 27' 3PT pullup bank (3 PTS),[201568],1610612737.0,ATL,pullup bank,,,Gallinari,D. Gallinari,,,,,27.83,Made,,,,,3.0,,,,,,,,,,,,,,
125,PT01M06.00S,2022-03-12T01:01:49.2Z,1,REGULAR,2pt,Hook,[],1627826,90.48948751642575,33.33333333333333,1610612746,27,22,2022-03-12T01:01:59Z,1240000,-83.0,37.0,1,right,I. Zubac 9' turnaround Hook (4 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,9.11,Made,,,,,4.0,,,,,,,,,,,,,,
126,PT00M51.20S,2022-03-12T01:02:05.2Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,27,22,2022-03-12T01:02:34Z,1250000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Collins 2 FT),"[1627826, 1628381]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Collins,1628381.0,,,,
128,PT00M51.20S,2022-03-12T01:02:35.6Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,28,22,2022-03-12T01:02:35Z,1270000,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
129,PT00M51.20S,2022-03-12T01:02:36.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,28,22,2022-03-12T01:02:50Z,1280000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M51.20S,2022-03-12T01:02:36.6Z,1,REGULAR,substitution,out,[],202694,,,1610612737,28,22,2022-03-12T01:02:50Z,1290000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M51.20S,2022-03-12T01:02:36.6Z,1,REGULAR,substitution,in,[],101150,,,1610612737,28,22,2022-03-12T01:02:50Z,1300000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M51.20S,2022-03-12T01:02:36.6Z,1,REGULAR,substitution,in,[],1630527,,,1610612737,28,22,2022-03-12T01:02:50Z,1310000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M51.20S,2022-03-12T01:03:02.6Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,29,22,2022-03-12T01:03:02Z,1320000,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
134,PT00M46.20S,2022-03-12T01:03:16.0Z,1,REGULAR,violation,kicked ball,[],1628381,,,1610612746,29,22,2022-03-12T01:03:27Z,1330000,,,0,,J. Collins kicked ball VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,
135,PT00M46.20S,2022-03-12T01:03:23.9Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,29,22,2022-03-12T01:03:27Z,1340000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M46.20S,2022-03-12T01:03:23.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612746,29,22,2022-03-12T01:03:27Z,1350000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M43.00S,2022-03-12T01:03:38.1Z,1,REGULAR,turnover,discontinued dribble,[],1630527,,,1610612746,29,22,2022-03-12T01:03:48Z,1360000,,,0,,B. Boston Jr. discontinued dribble TURNOVER (1 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,204059.0,,,,,1.0,,,
138,PT00M32.70S,2022-03-12T01:03:57.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612737,29,22,2022-03-12T01:04:17Z,1370000,,,0,,B. Boston Jr. personal FOUL (1 PF) (Young 2 FT),"[1630527, 1629027]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Young,1629027.0,,,,
140,PT00M32.70S,2022-03-12T01:04:18.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,30,22,2022-03-12T01:04:18Z,1390000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
141,PT00M32.70S,2022-03-12T01:04:32.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,31,22,2022-03-12T01:04:32Z,1400000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
142,PT00M17.60S,2022-03-12T01:04:54.5Z,1,REGULAR,2pt,Jump Shot,[],1628379,73.27529566360053,39.705882352941174,1610612746,31,24,2022-03-12T01:04:59Z,1410000,-51.0,199.0,1,right,L. Kennard 20' pullup Jump Shot (5 PTS) (I. Zubac 1 AST),"[1628379, 1627826]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,20.53,Made,,,,,5.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,
144,PT00M02.80S,2022-03-12T01:05:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201568,5.601182654402102,50.73529411764706,1610612737,33,24,2022-03-12T01:05:22Z,1430000,-4.0,0.0,1,left,D. Gallinari driving DUNK (5 PTS) (T. Young 6 AST),"[201568, 1629027]",1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,0.37,Made,,,,,5.0,T. Young,1629027.0,6.0,,,,,,,,,,,
146,PT00M00.30S,2022-03-12T01:05:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630527,46.99408672798949,46.568627450980394,1610612746,33,24,2022-03-12T01:05:38Z,1450000,-17.0,446.0,1,right,MISS B. Boston Jr. 44' pullup 3PT,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,44.61,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M00.30S,2022-03-12T01:05:22.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,33,24,2022-03-12T01:05:38Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2022-03-12T01:05:26.4Z,1,REGULAR,period,end,[],0,,,1610612746,33,24,2022-03-12T01:05:26Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-12T01:07:31.8Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612746,33,24,2022-03-12T01:07:48Z,1480000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-12T01:07:31.8Z,2,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,33,24,2022-03-12T01:07:48Z,1490000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-12T01:07:31.8Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612746,33,24,2022-03-12T01:07:48Z,1500000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-12T01:07:31.8Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,33,24,2022-03-12T01:07:48Z,1510000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-12T01:08:01.2Z,2,REGULAR,period,start,[],0,,,1610612737,33,24,2022-03-12T01:08:01Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M48.00S,2022-03-12T01:08:12.3Z,2,REGULAR,3pt,Jump Shot,[],203992,31.61957950065703,34.55882352941176,1610612737,33,24,2022-03-12T01:08:18Z,1530000,77.0,245.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M45.00S,2022-03-12T01:08:15.3Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,33,24,2022-03-12T01:08:18Z,1540000,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
156,PT11M42.00S,2022-03-12T01:08:17.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,8.360709592641262,49.754901960784316,1610612737,33,24,2022-03-12T01:08:24Z,1550000,1.0,26.0,1,left,MISS O. Okongwu Layup - blocked,"[1630168, 1627826]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2.61,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,,
157,PT11M42.00S,2022-03-12T01:08:17.8Z,2,REGULAR,block,,[],1627826,,,1610612737,33,24,2022-03-12T01:08:21Z,1560000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M39.00S,2022-03-12T01:08:20.8Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,33,24,2022-03-12T01:08:24Z,1570000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
159,PT11M29.00S,2022-03-12T01:08:30.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.1688567674113,49.50980392156863,1610612746,33,26,2022-03-12T01:08:37Z,1580000,-2.0,2.0,1,right,I. Zubac driving DUNK (6 PTS) (L. Kennard 1 AST),"[1627826, 1628379]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,0.34,Made,,,,,6.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,
161,PT11M16.00S,2022-03-12T01:08:44.1Z,2,REGULAR,2pt,Jump Shot,[],101150,22.026938239159,42.8921568627451,1610612737,35,26,2022-03-12T01:08:50Z,1600000,36.0,155.0,1,left,L. Williams 15' Jump Shot (2 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,15.86,Made,,,,,2.0,,,,,,,,,,,,,,
162,PT10M57.00S,2022-03-12T01:09:02.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,69.07030223390277,28.431372549019606,1610612746,35,29,2022-03-12T01:09:07Z,1610000,-108.0,238.0,1,right,L. Kennard 26' 3PT  (8 PTS) (R. Jackson 1 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.15,Made,,,,,8.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
164,PT10M36.00S,2022-03-12T01:09:23.3Z,2,REGULAR,3pt,Jump Shot,[],201568,21.76412614980289,10.784313725490197,1610612737,38,29,2022-03-12T01:09:28Z,1630000,196.0,152.0,1,left,D. Gallinari 24' 3PT  (8 PTS) (K. Huerter 1 AST),"[201568, 1628989]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.82,Made,,,,,8.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,
166,PT10M12.00S,2022-03-12T01:09:47.7Z,2,REGULAR,3pt,Jump Shot,[],1630527,73.27529566360053,83.08823529411765,1610612746,38,29,2022-03-12T01:09:53Z,1650000,165.0,199.0,1,right,MISS B. Boston Jr. 25' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
167,PT10M09.00S,2022-03-12T01:09:50.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,38,29,2022-03-12T01:09:53Z,1660000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT10M03.00S,2022-03-12T01:09:57.4Z,2,REGULAR,2pt,Jump Shot,[],1628989,16.376478318002626,66.66666666666666,1610612737,40,29,2022-03-12T01:10:03Z,1670000,-83.0,101.0,1,left,K. Huerter 13' step back Jump Shot (2 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,13.12,Made,,,,,2.0,,,,,,,,,,,,,,
169,PT09M49.00S,2022-03-12T01:10:10.8Z,2,REGULAR,2pt,Jump Shot,[],202704,73.01248357424441,44.36274509803921,1610612746,40,29,2022-03-12T01:10:16Z,1680000,-28.0,201.0,1,right,MISS R. Jackson 20' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,20.32,Missed,,,,,,,,,,,,,,,,,,,
170,PT09M46.00S,2022-03-12T01:10:13.8Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,40,29,2022-03-12T01:20:02Z,1690000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
171,PT09M38.00S,2022-03-12T01:10:22.4Z,2,REGULAR,3pt,Jump Shot,[],201568,31.488173455978973,39.950980392156865,1610612737,40,29,2022-03-12T01:10:28Z,1700000,50.0,243.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
172,PT09M34.00S,2022-03-12T01:10:26.0Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,40,29,2022-03-12T01:10:26Z,1710000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
173,PT09M26.00S,2022-03-12T01:10:34.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201568,32.013797634691194,46.568627450980394,1610612737,40,29,2022-03-12T01:10:40Z,1720000,17.0,248.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M22.00S,2022-03-12T01:10:38.4Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,40,29,2022-03-12T01:10:40Z,1730000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
175,PT09M17.00S,2022-03-12T01:10:43.8Z,2,REGULAR,3pt,Jump Shot,[],1628379,68.67608409986859,68.38235294117648,1610612746,40,32,2022-03-12T01:11:37Z,1740000,92.0,242.0,1,right,L. Kennard 25' 3PT pullup (11 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,25.88,Made,,,,,11.0,,,,,,,,,,,,,,
176,PT09M17.00S,2022-03-12T01:10:50.0Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612746,40,32,2022-03-12T01:11:23Z,1750000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Kennard 1 FT),"[1630168, 1628379]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Kennard,1628379.0,,,,
178,PT09M17.00S,2022-03-12T01:11:31.6Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,40,33,2022-03-12T01:11:31Z,1770000,,,0,,L. Kennard Free Throw 1 of 1 (12 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
