actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
184,PT08M42.00S,2021-11-16T01:09:16.2Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,36,39,2021-11-16T01:09:16Z,1820000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
185,PT08M35.00S,2021-11-16T01:09:23.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,74.85216819973719,15.196078431372548,1610612753,36,39,2021-11-16T01:09:28Z,1830000,-174.0,184.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M31.00S,2021-11-16T01:09:27.5Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,36,39,2021-11-16T01:09:28Z,1840000,,,0,,L. Williams REBOUND (Off:0 Def:2),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
187,PT08M28.00S,2021-11-16T01:09:32.9Z,2,REGULAR,foul,personal,[],1629643,,,1610612737,36,39,2021-11-16T01:09:38Z,1850000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 201568]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,1627534.0,,,,,,,,2.0,0.0,Gallinari,201568.0,,,
189,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,out,[],101150,,,1610612737,36,39,2021-11-16T01:09:50Z,1870000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,out,[],203991,,,1610612737,36,39,2021-11-16T01:09:50Z,1880000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,36,39,2021-11-16T01:09:50Z,1890000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,36,39,2021-11-16T01:09:50Z,1900000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,in,[],203992,,,1610612737,36,39,2021-11-16T01:09:50Z,1910000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M28.00S,2021-11-16T01:09:41.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,36,39,2021-11-16T01:09:50Z,1920000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M18.00S,2021-11-16T01:10:07.7Z,2,REGULAR,3pt,Jump Shot,[],203992,28.07161629434954,25.735294117647058,1610612737,39,39,2021-11-16T01:10:12Z,1930000,121.0,211.0,1,left,B. Bogdanovic 24' 3PT  (8 PTS) (D. Gallinari 2 AST),"[203992, 201568]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.37,Made,,,,,,,8.0,D. Gallinari,201568.0,2.0,,,,,,,,,
197,PT08M02.00S,2021-11-16T01:10:26.2Z,2,REGULAR,foul,personal,[],1629629,,,1610612753,39,39,2021-11-16T01:10:31Z,1950000,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 203082]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Ross,203082.0,,,
199,PT08M02.00S,2021-11-16T01:10:37.9Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,39,39,2021-11-16T01:10:42Z,1970000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M02.00S,2021-11-16T01:10:37.9Z,2,REGULAR,substitution,out,[],203082,,,1610612753,39,39,2021-11-16T01:10:42Z,1980000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M02.00S,2021-11-16T01:10:37.9Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,39,39,2021-11-16T01:10:42Z,1990000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M02.00S,2021-11-16T01:10:37.9Z,2,REGULAR,substitution,in,[],203914,,,1610612753,39,39,2021-11-16T01:10:42Z,2000000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M54.00S,2021-11-16T01:11:05.6Z,2,REGULAR,foul,personal,[],1628381,,,1610612753,39,39,2021-11-16T01:11:12Z,2010000,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 1630532]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Wagner,1630532.0,,,
205,PT07M54.00S,2021-11-16T01:11:17.2Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,39,39,2021-11-16T01:11:19Z,2030000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M54.00S,2021-11-16T01:11:17.2Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,39,39,2021-11-16T01:11:19Z,2040000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M47.00S,2021-11-16T01:11:35.4Z,2,REGULAR,2pt,Layup,[],1630532,80.6340341655716,31.372549019607842,1610612753,39,39,2021-11-16T01:11:50Z,2050000,-93.0,130.0,1,right,MISS F. Wagner 15' driving Layup - blocked,"[1630532, 201568]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,15.95,Missed,,,,,,,,,,,,,,,,,Gallinari,201568.0,
208,PT07M47.00S,2021-11-16T01:11:35.4Z,2,REGULAR,block,,[],201568,,,1610612753,39,39,2021-11-16T01:11:39Z,2060000,,,0,,D. Gallinari BLOCK (1 BLK),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M46.00S,2021-11-16T01:11:36.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,39,39,2021-11-16T01:11:50Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,
210,PT07M46.00S,2021-11-16T01:11:41.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,39,2021-11-16T01:11:41Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M39.00S,2021-11-16T01:11:53.5Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,39,39,2021-11-16T01:11:57Z,2090000,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 201568]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,1.0,,,,,Gallinari,201568.0,,,,,,,
212,PT07M39.00S,2021-11-16T01:11:53.5Z,2,REGULAR,steal,,[],201568,,,1610612737,39,39,2021-11-16T01:11:56Z,2100000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M26.00S,2021-11-16T01:12:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201568,29.77989487516426,67.64705882352942,1610612737,39,39,2021-11-16T01:12:11Z,2110000,-88.0,227.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M21.00S,2021-11-16T01:12:11.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,39,2021-11-16T01:12:11Z,2120000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
215,PT07M16.00S,2021-11-16T01:12:15.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203914,94.82588699080158,2.941176470588235,1610612753,39,39,2021-11-16T01:12:20Z,2130000,-235.0,-4.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M13.00S,2021-11-16T01:12:18.7Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,39,39,2021-11-16T01:12:20Z,2140000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
217,PT07M09.00S,2021-11-16T01:12:25.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612737,39,39,2021-11-16T01:12:46Z,2150000,,,0,,W. Carter Jr. personal FOUL (1 PF) (Collins 2 FT),"[1628976, 1628381]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Collins,1628381.0,,,
219,PT07M09.00S,2021-11-16T01:12:48.6Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,40,39,2021-11-16T01:13:15Z,2170000,,,0,,J. Collins Free Throw 1 of 2 (3 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
220,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,out,[],201568,,,1610612737,40,39,2021-11-16T01:12:58Z,2180000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,40,39,2021-11-16T01:12:58Z,2190000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,out,[],1628976,,,1610612737,40,39,2021-11-16T01:12:58Z,2200000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,40,39,2021-11-16T01:12:58Z,2210000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,in,[],203991,,,1610612737,40,39,2021-11-16T01:12:58Z,2220000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M09.00S,2021-11-16T01:12:49.7Z,2,REGULAR,substitution,in,[],1629021,,,1610612737,40,39,2021-11-16T01:12:58Z,2230000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M09.00S,2021-11-16T01:12:48.6Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,40,39,2021-11-16T01:13:15Z,2240000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
227,PT07M07.00S,2021-11-16T01:12:50.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,40,39,2021-11-16T01:13:15Z,2250000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
228,PT06M53.00S,2021-11-16T01:13:28.5Z,2,REGULAR,2pt,Jump Shot,[],203914,74.58935611038108,70.83333333333334,1610612753,40,39,2021-11-16T01:13:33Z,2260000,104.0,186.0,1,right,MISS G. Harris 21' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,21.35,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2021-11-16T01:13:31.5Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,40,39,2021-11-16T01:13:33Z,2270000,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
230,PT06M42.00S,2021-11-16T01:13:40.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,84.31340341655716,40.931372549019606,1610612753,40,41,2021-11-16T01:15:20Z,2280000,-45.0,95.0,1,right,C. Anthony 10' driving floating Jump Shot (7 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,10.52,Made,,,,,,,7.0,F. Wagner,1630532.0,1.0,,,,,,,,,
232,PT06M28.00S,2021-11-16T01:13:52.2Z,2,REGULAR,3pt,Jump Shot,[],203992,4.681340341655716,97.54901960784314,1610612737,40,41,2021-11-16T01:13:58Z,2300000,-238.0,-8.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M26.00S,2021-11-16T01:13:54.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,40,41,2021-11-16T01:13:58Z,2310000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,232.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
234,PT06M16.00S,2021-11-16T01:14:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628964,67.36202365308804,61.51960784313726,1610612753,40,41,2021-11-16T01:14:10Z,2320000,58.0,254.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
235,PT06M12.00S,2021-11-16T01:14:09.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,40,41,2021-11-16T01:21:29Z,2330000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,234.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
237,PT06M06.00S,2021-11-16T01:14:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.338370565045992,49.754901960784316,1610612737,40,41,2021-11-16T01:14:22Z,2350000,1.0,-2.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1628964]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.26,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0,
238,PT06M06.00S,2021-11-16T01:14:15.9Z,2,REGULAR,block,,[],1628964,,,1610612737,40,41,2021-11-16T01:14:20Z,2360000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M00.00S,2021-11-16T01:14:21.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,40,41,2021-11-16T01:14:22Z,2370000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
240,PT05M54.00S,2021-11-16T01:14:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.27792378449409,46.568627450980394,1610612753,40,41,2021-11-16T01:14:33Z,2380000,-17.0,29.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
241,PT05M50.00S,2021-11-16T01:14:30.6Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,40,41,2021-11-16T01:14:33Z,2390000,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
242,PT05M37.00S,2021-11-16T01:14:46.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612737,40,41,2021-11-16T01:15:00Z,2400000,,,0,,F. Wagner personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630532, 203992]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,1627534.0,,,,,,,,1.0,0.0,Bogdanovic,203992.0,,,
244,PT05M37.00S,2021-11-16T01:14:57.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,40,41,2021-11-16T01:14:57Z,2420000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M37.00S,2021-11-16T01:17:54.1Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,41,41,2021-11-16T01:18:13Z,2430000,,,0,,B. Bogdanovic Free Throw 1 of 2 (9 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
246,PT05M37.00S,2021-11-16T01:17:54.1Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,41,41,2021-11-16T01:18:13Z,2440000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M35.00S,2021-11-16T01:17:56.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,41,41,2021-11-16T01:18:13Z,2450000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
248,PT05M24.00S,2021-11-16T01:18:23.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,75.50919842312747,87.74509803921569,1610612753,41,44,2021-11-16T01:18:28Z,2460000,189.0,178.0,1,right,C. Anthony 25' 3PT pullup (10 PTS) (G. Harris 2 AST),"[1630175, 203914]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,25.92,Made,,,,,,,10.0,G. Harris,203914.0,2.0,,,,,,,,,
249,PT05M04.00S,2021-11-16T01:18:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,14.011169513797633,46.07843137254902,1610612737,43,44,2021-11-16T01:18:49Z,2470000,20.0,79.0,1,left,J. Collins 8' pullup Jump Shot (5 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,8.16,Made,,,,,,,5.0,K. Huerter,1628989.0,2.0,,,,,,,,,
251,PT05M04.00S,2021-11-16T01:18:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628964,,,1610612737,43,44,2021-11-16T01:19:08Z,2490000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Collins 1 FT),"[1628964, 1628381]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Collins,1628381.0,,,
253,PT05M04.00S,2021-11-16T01:19:12.9Z,2,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,44,44,2021-11-16T01:19:13Z,2510000,,,0,,J. Collins Free Throw 1 of 1 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
254,PT04M53.00S,2021-11-16T01:19:26.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,92.32917214191852,50.0,1610612753,44,46,2021-11-16T01:19:32Z,2520000,0.0,20.0,1,right,F. Wagner cutting DUNK (4 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,1.96,Made,,,,,,,4.0,C. Anthony,1630175.0,4.0,,,,,,,,,
256,PT04M38.00S,2021-11-16T01:19:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.514454664914586,58.57843137254902,1610612737,46,46,2021-11-16T01:19:46Z,2540000,-43.0,56.0,1,left,T. Young 7' driving floating Jump Shot (7 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.03,Made,,,,,,,7.0,,,,,,,,,,,,
257,PT04M14.00S,2021-11-16T01:20:06.2Z,2,REGULAR,turnover,lost ball,[],1630532,,,1610612753,46,46,2021-11-16T01:25:43Z,2550000,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1628381]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,2.0,,,,,Collins,1628381.0,,,,,,,
258,PT04M14.00S,2021-11-16T01:20:06.2Z,2,REGULAR,steal,,[],1628381,,,1610612737,46,46,2021-11-16T01:20:14Z,2560000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M02.00S,2021-11-16T01:20:17.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,30.042706964520367,71.81372549019608,1610612737,46,46,2021-11-16T01:20:22Z,2570000,-109.0,230.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
260,PT03M58.00S,2021-11-16T01:20:21.7Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,46,46,2021-11-16T01:20:22Z,2580000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,259.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
261,PT03M45.00S,2021-11-16T01:20:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,93.11760840998686,49.01960784313725,1610612753,46,48,2021-11-16T01:20:40Z,2590000,-5.0,12.0,1,right,M. Bamba alley-oop Layup (5 PTS) (C. Anthony 5 AST),"[1628964, 1630175]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,1.31,Made,,,,,,,5.0,C. Anthony,1630175.0,5.0,,,,,,,,,
263,PT03M33.00S,2021-11-16T01:20:46.1Z,2,REGULAR,3pt,Jump Shot,[],203992,27.151773981603156,76.22549019607843,1610612737,46,48,2021-11-16T01:20:51Z,2610000,-131.0,203.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
264,PT03M30.00S,2021-11-16T01:20:49.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,46,48,2021-11-16T01:20:51Z,2620000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
265,PT03M22.00S,2021-11-16T01:20:59.0Z,2,REGULAR,foul,personal,[],203992,,,1610612753,46,48,2021-11-16T01:21:09Z,2630000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 203914]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Harris,203914.0,,,
267,PT03M22.00S,2021-11-16T01:21:08.7Z,2,REGULAR,substitution,out,[],203991,,,1610612753,46,48,2021-11-16T01:21:14Z,2650000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M22.00S,2021-11-16T01:21:08.7Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,46,48,2021-11-16T01:21:14Z,2660000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M22.00S,2021-11-16T01:21:08.7Z,2,REGULAR,substitution,in,[],201568,,,1610612753,46,48,2021-11-16T01:21:14Z,2670000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M22.00S,2021-11-16T01:21:08.7Z,2,REGULAR,substitution,in,[],203082,,,1610612753,46,48,2021-11-16T01:21:14Z,2680000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M11.00S,2021-11-16T01:21:31.6Z,2,REGULAR,2pt,Jump Shot,[],1630175,75.77201051248358,46.81372549019608,1610612753,46,50,2021-11-16T01:25:19Z,2690000,-16.0,175.0,1,right,C. Anthony 17' pullup Jump Shot (12 PTS) (M. Bamba 2 AST),"[1630175, 1628964]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,17.59,Made,,,,,,,12.0,M. Bamba,1628964.0,2.0,,,,,,,,,
273,PT02M57.00S,2021-11-16T01:21:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,6.652431011826544,45.83333333333333,1610612737,48,50,2021-11-16T01:21:49Z,2710000,21.0,10.0,1,left,T. Young driving floating Jump Shot (9 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,2.31,Made,,,,,,,9.0,,,,,,,,,,,,
