actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT11M18.00S,2026-02-13T03:44:38.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629023,,,1610612742,36,36,2026-02-13T03:44:38Z,1740000,False,,,0,,P. Washington Free Throw 2 of 2 (7 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
179,PT10M57.00S,2026-02-13T03:45:00.9Z,2,REGULAR,3pt,Jump Shot,[],203935,66.80354796320631,36.274509803921575,1610612747,36,36,2026-02-13T03:45:08Z,1750000,False,-69.0,260.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,
180,PT10M54.00S,2026-02-13T03:45:03.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,36,36,2026-02-13T03:45:08Z,1760000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,179.0,,,,,,,,,,,,
182,PT10M44.00S,2026-02-13T03:45:22.2Z,2,REGULAR,3pt,Jump Shot,[],1630314,31.980946123521676,62.5,1610612742,36,36,2026-02-13T03:45:26Z,1780000,False,-62.0,248.0,1,left,MISS B. Williams 25' step back 3PT,[1630314],1610612742.0,DAL,step back,,,Williams,B. Williams,,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,
183,PT10M41.00S,2026-02-13T03:45:25.2Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,36,36,2026-02-13T03:45:26Z,1790000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,Above the Break 3,24+ Center,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,
184,PT10M30.00S,2026-02-13T03:45:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",2544,91.24507227332458,44.11764705882353,1610612747,38,36,2026-02-13T03:45:47Z,1800000,False,-29.0,30.0,1,right,L. James driving Layup (16 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,Restricted Area,0-8 Center,4.19,Made,16.0,,,,,,,,,,,,,,,,
185,PT10M30.00S,2026-02-13T03:45:42.6Z,2,REGULAR,violation,defensive goaltending,[],1629655,,,1610612747,38,36,2026-02-13T03:45:47Z,1810000,False,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,203054.0,,,,,,,,,,,,,,,,,,,,,
186,PT10M22.00S,2026-02-13T03:45:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,6.619579500657039,41.666666666666664,1610612742,38,36,2026-02-13T03:45:57Z,1820000,False,42.0,10.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,,In The Paint (Non-RA),0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,
187,PT10M20.00S,2026-02-13T03:45:56.4Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,38,36,2026-02-13T03:45:57Z,1830000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,186.0,4.0,4.0,0.0,,,,,,,,,
188,PT10M15.00S,2026-02-13T03:46:05.9Z,2,REGULAR,foul,personal,[],1629655,,,1610612747,38,36,2026-02-13T03:46:11Z,1840000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1628467]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,1179.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Kleber,1628467.0
190,PT10M15.00S,2026-02-13T03:46:15.1Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,38,36,2026-02-13T03:46:20Z,1860000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M15.00S,2026-02-13T03:46:15.1Z,2,REGULAR,substitution,out,[],1628467,,,1610612747,38,36,2026-02-13T03:46:20Z,1870000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M15.00S,2026-02-13T03:46:15.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,38,36,2026-02-13T03:46:20Z,1880000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M15.00S,2026-02-13T03:46:15.1Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,38,36,2026-02-13T03:46:20Z,1890000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M04.00S,2026-02-13T03:46:43.1Z,2,REGULAR,3pt,Jump Shot,[],2544,87.30289093298292,97.79411764705883,1610612747,38,36,2026-02-13T03:46:51Z,1900000,False,239.0,67.0,1,right,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Right Corner 3,24+ Right,24.82,Missed,,,,,,,,,,,,,,,,,
195,PT09M59.00S,2026-02-13T03:46:48.1Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,38,36,2026-02-13T03:46:51Z,1910000,False,,,0,,J. Hayes REBOUND (Off:3 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,Right Corner 3,24+ Right,,,,,,,194.0,3.0,0.0,3.0,,,,,,,,,
196,PT09M57.00S,2026-02-13T03:46:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,92.0335085413929,56.86274509803921,1610612747,38,36,2026-02-13T03:46:53Z,1920000,False,34.0,22.0,1,right,MISS L. James alley-oop Layup,[2544],1610612747.0,LAL,alley-oop,,,James,L. James,,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,
197,PT09M57.00S,2026-02-13T03:46:49.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,38,36,2026-02-13T03:46:53Z,1930000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,,,,,,,196.0,4.0,3.0,1.0,,,,,,,,,
198,PT09M51.00S,2026-02-13T03:46:58.2Z,2,REGULAR,foul,personal,[],1631222,,,1610612742,38,36,2026-02-13T03:47:03Z,1940000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1631108]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,1179.0,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,0.0,Christie,1631108.0
200,PT09M47.00S,2026-02-13T03:47:20.7Z,2,REGULAR,2pt,Jump Shot,[],1631108,20.942838370565042,45.58823529411765,1610612742,38,36,2026-02-13T03:47:24Z,1960000,False,22.0,144.0,1,left,MISS M. Christie 14' pullup Shot,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,,Mid-Range,8-16 Center,14.61,Missed,,,,,,,,,,,,,,,,,
201,PT09M44.00S,2026-02-13T03:47:23.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,38,36,2026-02-13T03:47:24Z,1970000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,Mid-Range,8-16 Center,,,,,,,200.0,5.0,5.0,0.0,,,,,,,,,
202,PT09M38.00S,2026-02-13T03:47:29.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,83.75492772667542,51.96078431372549,1610612747,38,36,2026-02-13T03:51:51Z,1980000,False,10.0,100.0,1,right,MISS L. James 10' turnaround Hook,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,
203,PT09M35.00S,2026-02-13T03:47:32.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,38,36,2026-02-13T03:47:35Z,1990000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,
204,PT09M29.00S,2026-02-13T03:47:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,10.561760840998687,40.68627450980392,1610612742,38,36,2026-02-13T03:52:44Z,2000000,False,47.0,47.0,1,left,MISS B. Williams 6' driving floating Shot - blocked,"[1630314, 2544]",1610612742.0,DAL,driving floating,,,Williams,B. Williams,,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,James,2544.0,,,,
205,PT09M29.00S,2026-02-13T03:47:38.6Z,2,REGULAR,block,,[],2544,,,1610612742,38,36,2026-02-13T03:47:41Z,2010000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
206,PT09M28.00S,2026-02-13T03:47:39.6Z,2,REGULAR,rebound,offensive,[],1630314,,,1610612742,38,36,2026-02-13T03:53:14Z,2020000,False,,,0,,B. Williams REBOUND (Off:1 Def:0),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,
207,PT09M18.00S,2026-02-13T03:47:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612742,38,36,2026-02-13T03:47:56Z,2030000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Christie 2 FT),"[1629637, 1631108]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,203054.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,Christie,1631108.0
209,PT09M18.00S,2026-02-13T03:48:15.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631108,,,1610612742,38,36,2026-02-13T03:48:15Z,2050000,False,,,0,,MISS M. Christie Free Throw 1 of 2,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
210,PT09M18.00S,2026-02-13T03:48:15.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,38,36,2026-02-13T03:48:15Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,
211,PT09M18.00S,2026-02-13T03:48:16.5Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,38,36,2026-02-13T03:48:20Z,2070000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M18.00S,2026-02-13T03:48:16.5Z,2,REGULAR,substitution,in,[],1628963,,,1610612742,38,36,2026-02-13T03:48:20Z,2080000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M18.00S,2026-02-13T03:48:35.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631108,,,1610612742,38,37,2026-02-13T03:48:35Z,2090000,False,,,0,,M. Christie Free Throw 2 of 2 (11 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
214,PT09M03.00S,2026-02-13T03:48:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,86.51445466491458,54.90196078431372,1610612747,38,37,2026-02-13T03:48:57Z,2100000,False,25.0,74.0,1,right,MISS M. Smart 7' driving floating Shot,[203935],1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,
215,PT09M00.00S,2026-02-13T03:48:55.9Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,38,37,2026-02-13T03:48:55Z,2110000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,214.0,6.0,5.0,1.0,,,,,,,,,
216,PT08M57.00S,2026-02-13T03:48:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631222,93.47897503285151,52.205882352941174,1610612747,40,37,2026-02-13T03:49:04Z,2120000,False,11.0,9.0,1,right,J. LaRavia cutting Layup (2 PTS) (L. James 7 AST),"[1631222, 2544]",1610612747.0,LAL,cutting,,,LaRavia,J. LaRavia,,,,,,Restricted Area,0-8 Center,1.41,Made,2.0,L. James,2544.0,7.0,,,,,,,,,,,,,
218,PT08M40.00S,2026-02-13T03:49:16.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,11.087385019710908,42.892156862745104,1610612742,40,39,2026-02-13T03:49:20Z,2140000,False,36.0,52.0,1,left,M. Bagley III 6' turnaround Hook (6 PTS) (M. Christie 2 AST),"[1628963, 1631108]",1610612742.0,DAL,turnaround,,,Bagley III,M. Bagley III,,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,6.0,M. Christie,1631108.0,2.0,,,,,,,,,,,,,
220,PT08M24.00S,2026-02-13T03:49:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612747,40,39,2026-02-13T03:49:38Z,2160000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (James 2 FT),"[1628963, 2544]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,203054.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,James,2544.0
222,PT08M24.00S,2026-02-13T03:49:55.7Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,41,39,2026-02-13T03:49:55Z,2180000,False,,,0,,L. James Free Throw 1 of 2 (17 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
223,PT08M24.00S,2026-02-13T03:49:56.4Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,41,39,2026-02-13T03:50:00Z,2190000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M24.00S,2026-02-13T03:49:56.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612747,41,39,2026-02-13T03:50:00Z,2200000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M24.00S,2026-02-13T03:50:10.5Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,42,39,2026-02-13T03:50:10Z,2210000,False,,,0,,L. James Free Throw 2 of 2 (18 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
226,PT08M04.00S,2026-02-13T03:50:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,11.875821287779246,58.82352941176471,1610612742,42,41,2026-02-13T03:50:34Z,2220000,False,-44.0,59.0,1,left,B. Williams 7' driving Layup (6 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,,In The Paint (Non-RA),0-8 Center,7.37,Made,6.0,,,,,,,,,,,,,,,,
227,PT07M53.00S,2026-02-13T03:50:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.55913272010513,44.36274509803921,1610612747,44,41,2026-02-13T03:50:46Z,2230000,False,-28.0,17.0,1,right,M. Smart driving Layup (6 PTS) (L. James 8 AST),"[203935, 2544]",1610612747.0,LAL,driving,,,Smart,M. Smart,,,,,,Restricted Area,0-8 Center,3.31,Made,6.0,L. James,2544.0,8.0,,,,,,,,,,,,,
229,PT07M39.00S,2026-02-13T03:50:55.3Z,2,REGULAR,3pt,Jump Shot,[],202691,31.718134034165573,34.06862745098039,1610612742,44,41,2026-02-13T03:51:00Z,2250000,False,80.0,246.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,
230,PT07M39.00S,2026-02-13T03:50:55.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,44,41,2026-02-13T03:51:00Z,2260000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,229.0,,,,,,,,,,,,
232,PT07M39.00S,2026-02-13T03:51:01.1Z,2,REGULAR,substitution,out,[],202691,,,1610612747,44,41,2026-02-13T03:51:03Z,2280000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M39.00S,2026-02-13T03:51:01.1Z,2,REGULAR,substitution,in,[],203114,,,1610612747,44,41,2026-02-13T03:51:03Z,2290000,False,,,0,,SUB in: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M39.00S,2026-02-13T03:51:01.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,44,41,2026-02-13T03:52:09Z,2295000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M39.00S,2026-02-13T03:51:01.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,44,41,2026-02-13T03:52:09Z,2297500,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M23.00S,2026-02-13T03:51:31.6Z,2,REGULAR,2pt,Jump Shot,[],1629060,94.3988173455979,80.3921568627451,1610612747,44,41,2026-02-13T03:57:39Z,2300000,False,152.0,0.0,1,right,MISS R. Hachimura 15' Jump Shot,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,Mid-Range,8-16 Right,15.2,Missed,,,,,,,,,,,,,,,,,
235,PT07M21.00S,2026-02-13T03:51:33.6Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,44,41,2026-02-13T03:57:59Z,2310000,False,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Mid-Range,8-16 Right,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,,
236,PT07M11.00S,2026-02-13T03:51:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,12.66425755584757,43.13725490196079,1610612742,44,41,2026-02-13T03:51:50Z,2320000,False,34.0,67.0,1,left,MISS K. Middleton 7' driving Layup,[203114],1610612742.0,DAL,driving,,,Middleton,K. Middleton,,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,
238,PT07M09.00S,2026-02-13T03:51:45.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,44,41,2026-02-13T03:55:51Z,2340000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,
248,PT07M08.00S,2026-02-13T03:51:47.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,91.98423127463863,60.76133578431372,1610612747,44,41,2026-02-13T03:55:57Z,2345000,False,54.0,23.0,1,right,MISS R. Hachimura running Layup,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,
249,PT07M06.00S,2026-02-13T03:51:49.0Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,44,41,2026-02-13T03:55:57Z,2347500,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,248.0,2.0,1.0,1.0,,,,,,,,,
239,PT07M06.00S,2026-02-13T03:51:50.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1631222,90.8508541392904,49.50980392156863,1610612747,46,41,2026-02-13T03:56:04Z,2350000,False,-2.0,34.0,1,right,J. LaRavia tip Layup (4 PTS),[1631222],1610612747.0,LAL,tip,,,LaRavia,J. LaRavia,,,,,,Restricted Area,0-8 Center,3.36,Made,4.0,,,,,,,,,,,,,,,,
243,PT06M46.00S,2026-02-13T03:52:09.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,16.475032851511173,52.94117647058824,1610612742,46,43,2026-02-13T04:00:40Z,2370000,False,-15.0,102.0,1,left,P. Washington 10' turnaround Hook (9 PTS),[1629023],1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,,In The Paint (Non-RA),8-16 Center,10.34,Made,9.0,,,,,,,,,,,,,,,,
244,PT06M30.00S,2026-02-13T03:52:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,91.90210249671485,48.0392156862745,1610612747,48,43,2026-02-13T04:01:23Z,2380000,False,-10.0,24.0,1,right,J. LaRavia driving finger roll Layup (6 PTS) (M. Smart 2 AST),"[1631222, 203935]",1610612747.0,LAL,driving finger roll,,,LaRavia,J. LaRavia,,,,,,Restricted Area,0-8 Center,2.56,Made,6.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,
246,PT06M30.00S,2026-02-13T03:52:33.3Z,2,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612747,48,43,2026-02-13T03:52:42Z,2400000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (LaRavia 1 FT),"[1630230, 1631222]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,1179.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,LaRavia,1631222.0
659,PT06M30.00S,2026-02-13T03:54:08.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,43,2026-02-13T05:39:19Z,2415000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M30.00S,2026-02-13T03:55:43.2Z,2,REGULAR,substitution,out,[],2544,,,1610612747,48,43,2026-02-13T03:56:06Z,2420000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M30.00S,2026-02-13T03:55:43.2Z,2,REGULAR,substitution,out,[],1630314,,,1610612747,48,43,2026-02-13T03:56:06Z,2430000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M30.00S,2026-02-13T03:55:43.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,48,43,2026-02-13T03:56:06Z,2440000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M30.00S,2026-02-13T03:55:43.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612747,48,43,2026-02-13T03:56:06Z,2450000,False,,,0,,SUB in: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M30.00S,2026-02-13T03:56:34.2Z,2,REGULAR,freethrow,1 of 1,[],1631222,,,1610612747,49,43,2026-02-13T03:56:34Z,2460000,False,,,0,,J. LaRavia Free Throw 1 of 1 (7 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
255,PT06M16.00S,2026-02-13T03:56:49.7Z,2,REGULAR,3pt,Jump Shot,[],1626145,32.11235216819975,27.450980392156865,1610612742,49,43,2026-02-13T03:56:58Z,2470000,False,113.0,249.0,1,left,MISS T. Jones 27' pullup 3PT,[1626145],1610612742.0,DAL,pullup,,,Jones,T. Jones,,,,,,Above the Break 3,24+ Right Center,27.37,Missed,,,,,,,,,,,,,,,,,
256,PT06M14.00S,2026-02-13T03:56:51.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,49,43,2026-02-13T04:02:35Z,2480000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,Above the Break 3,24+ Right Center,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,
257,PT06M06.00S,2026-02-13T03:56:59.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629637,92.82194480946123,49.01960784313726,1610612747,51,43,2026-02-13T04:03:29Z,2490000,False,-5.0,15.0,1,right,J. Hayes running DUNK (4 PTS) (M. Smart 3 AST),"[1629637, 203935]",1610612747.0,LAL,running,,,Hayes,J. Hayes,,,,,,Restricted Area,0-8 Center,1.58,Made,4.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,
259,PT05M51.00S,2026-02-13T03:57:14.1Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612742,51,43,2026-02-13T03:57:19Z,2510000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629637]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Hayes,1629637.0,,,,,,
260,PT05M51.00S,2026-02-13T03:57:14.1Z,2,REGULAR,steal,,[],1629637,,,1610612747,51,43,2026-02-13T03:57:16Z,2520000,False,,,0,,J. Hayes STEAL (3 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
261,PT05M47.00S,2026-02-13T03:57:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,92.29632063074901,51.71568627450981,1610612747,53,43,2026-02-13T03:57:23Z,2530000,False,9.0,20.0,1,right,A. Reaves running Layup (7 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,,Restricted Area,0-8 Center,2.17,Made,7.0,,,,,,,,,,,,,,,,
