actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
522,PT01M02.00S,2025-12-01T04:25:34.0Z,3,REGULAR,3pt,Jump Shot,[],1642877,7.013797634691201,96.07843137254902,1610612740,108,92,2025-12-01T04:25:43Z,5160000,False,-230.0,13.0,1,left,M. Peavy 3PT  (11 PTS) (J. Alvarado 2 AST),"[1642877, 1630631]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Left Corner 3,24+ Left,23.08,Made,,,,,11.0,,,,,,,,,J. Alvarado,1630631.0,2.0,,
524,PT00M36.60S,2025-12-01T04:26:00.7Z,3,REGULAR,2pt,Jump Shot,[],1631222,91.90210249671485,24.75490196078431,1610612747,108,92,2025-12-01T04:26:08Z,5180000,False,-126.0,24.0,1,right,MISS J. LaRavia 12' pullup Shot,[1631222],1610612747.0,LAL,pullup,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,12.84,Missed,,,,,,,,,,,,,,,,,,
525,PT00M31.40S,2025-12-01T04:26:05.9Z,3,REGULAR,rebound,defensive,[],1641725,,,1610612740,108,92,2025-12-01T04:26:08Z,5190000,False,,,0,,T. Alexander REBOUND (Off:0 Def:1),[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,Mid-Range,8-16 Left,,,524.0,1.0,1.0,0.0,,,,,,,,,,,,,,
526,PT00M22.50S,2025-12-01T04:26:15.5Z,3,REGULAR,3pt,Jump Shot,[],1630631,6.356767411300922,3.9215686274509807,1610612740,108,92,2025-12-01T04:26:21Z,5200000,False,230.0,7.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
527,PT00M18.00S,2025-12-01T04:26:20.0Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,108,92,2025-12-01T04:26:20Z,5210000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,526.0,4.0,3.0,1.0,,,,,,,,,,,,,,
528,PT00M01.30S,2025-12-01T04:26:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,69.03745072273324,85.29411764705883,1610612747,108,92,2025-12-01T04:26:54Z,5220000,False,176.0,239.0,1,right,MISS L. Dončić 29' fadeaway 3PT,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,29.67,Missed,,,,,,,,,,,,,,,,,,
529,PT00M00.10S,2025-12-01T04:26:38.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,108,92,2025-12-01T04:30:43Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,528.0,,,,,,,,,,,,,,,,,
530,PT00M00.00S,2025-12-01T04:26:40.4Z,3,REGULAR,period,end,[],0,,,1610612747,108,92,2025-12-01T04:26:40Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,108,92,2025-12-01T04:29:29Z,5250000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,out,['startperiod'],1631222,,,1610612747,108,92,2025-12-01T04:29:29Z,5260000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,108,92,2025-12-01T04:29:29Z,5270000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,out,['startperiod'],1642274,,,1610612747,108,92,2025-12-01T04:29:29Z,5280000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,108,92,2025-12-01T04:29:29Z,5290000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,108,92,2025-12-01T04:29:29Z,5300000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,108,92,2025-12-01T04:29:29Z,5310000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-12-01T04:29:02.7Z,4,REGULAR,substitution,in,['startperiod'],1642852,,,1610612747,108,92,2025-12-01T04:29:29Z,5320000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-12-01T04:29:32.0Z,4,REGULAR,period,start,[],0,,,1610612747,108,92,2025-12-01T04:29:32Z,5330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M35.00S,2025-12-01T04:29:55.7Z,4,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612747,108,92,2025-12-01T04:30:23Z,5340000,False,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Ayton 2 FT),"[1630631, 1629028]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,3.0,0.0,Ayton,1629028.0,,,,,,
542,PT11M35.00S,2025-12-01T04:30:24.0Z,4,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,109,92,2025-12-01T04:30:24Z,5360000,False,,,0,,D. Ayton Free Throw 1 of 2 (19 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
543,PT11M35.00S,2025-12-01T04:30:40.7Z,4,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,110,92,2025-12-01T04:30:40Z,5370000,False,,,0,,D. Ayton Free Throw 2 of 2 (20 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
544,PT11M22.00S,2025-12-01T04:30:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642877,18.05190538764782,47.05882352941176,1610612740,110,94,2025-12-01T04:31:04Z,5380000,False,15.0,117.0,1,left,M. Peavy 11' fadeaway Jump Shot (13 PTS) (B. McGowens 4 AST),"[1642877, 1631121]",1610612740.0,NOP,fadeaway,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,,,,,13.0,,,,,,,,,B. McGowens,1631121.0,4.0,,
546,PT11M04.00S,2025-12-01T04:31:13.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,67.46057818659658,49.01960784313726,1610612747,110,94,2025-12-01T04:32:32Z,5400000,False,-5.0,253.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
547,PT11M00.00S,2025-12-01T04:31:17.1Z,4,REGULAR,rebound,defensive,[],1642877,,,1610612740,110,94,2025-12-01T04:31:19Z,5410000,False,,,0,,M. Peavy REBOUND (Off:0 Def:2),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Center,,,546.0,2.0,2.0,0.0,,,,,,,,,,,,,,
548,PT10M56.00S,2025-12-01T04:31:21.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,7.408015768725363,4.901960784313729,1610612740,110,94,2025-12-01T04:31:30Z,5420000,False,225.0,17.0,1,left,MISS J. Alvarado running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
549,PT10M54.00S,2025-12-01T04:31:23.0Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,110,94,2025-12-01T04:31:30Z,5430000,False,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,548.0,10.0,7.0,3.0,,,,,,,,,,,,,,
550,PT10M40.00S,2025-12-01T04:32:09.4Z,4,REGULAR,jumpball,recovered,[],1628467,,,1610612747,110,94,2025-12-01T04:33:23Z,5440000,False,,,0,,Jump Ball A. Reaves vs. T. Alexander: Tip to M. Kleber,"[1628467, 1630559, 1641725]",1610612747.0,LAL,heldball,M. Kleber,1628467.0,Kleber,M. Kleber,Reaves,1630559.0,Alexander,1641725.0,,,,,,,,,,,,,,,,,,,,,,
553,PT10M30.00S,2025-12-01T04:32:17.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,88.09132720105124,48.28431372549019,1610612747,110,94,2025-12-01T04:32:24Z,5470000,False,-9.0,59.0,1,right,MISS D. Ayton 6' turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
554,PT10M26.00S,2025-12-01T04:32:21.3Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612740,110,94,2025-12-01T04:32:24Z,5480000,False,,,0,,B. McGowens REBOUND (Off:0 Def:5),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,553.0,5.0,5.0,0.0,,,,,,,,,,,,,,
555,PT10M23.00S,2025-12-01T04:32:24.8Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612740,110,94,2025-12-01T04:32:32Z,5490000,False,,,0,,G. Vincent shooting personal FOUL (3 PF) (McGowens 2 FT),"[1629216, 1631121]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,3.0,0.0,McGowens,1631121.0,,,,,,
557,PT10M23.00S,2025-12-01T04:32:51.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631121,,,1610612740,110,95,2025-12-01T04:33:12Z,5510000,False,,,0,,B. McGowens Free Throw 1 of 2 (18 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
558,PT10M23.00S,2025-12-01T04:32:51.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631121,,,1610612740,110,95,2025-12-01T04:33:12Z,5520000,False,,,0,,MISS B. McGowens Free Throw 2 of 2,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT10M21.00S,2025-12-01T04:32:53.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,110,95,2025-12-01T04:33:12Z,5530000,False,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,558.0,11.0,8.0,3.0,,,,,,,,,,,,,,
560,PT10M02.00S,2025-12-01T04:33:29.8Z,4,REGULAR,2pt,Jump Shot,[],1629216,92.69053876478318,28.92156862745098,1610612747,110,95,2025-12-01T04:34:32Z,5540000,False,-105.0,16.0,1,right,MISS G. Vincent 10' pullup Shot,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,10.66,Missed,,,,,,,,,,,,,,,,,,
561,PT10M02.00S,2025-12-01T04:33:29.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,110,95,2025-12-01T04:33:37Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,560.0,,,,,,,,,,,,,,,,,
563,PT09M56.00S,2025-12-01T04:33:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,90.45663600525624,54.65686274509804,1610612747,112,95,2025-12-01T04:34:11Z,5570000,False,23.0,37.0,1,right,A. Reaves driving Layup (23 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,4.39,Made,,,,,23.0,,,,,,,,,,,,,
564,PT09M56.00S,2025-12-01T04:34:01.8Z,4,REGULAR,foul,personal,['1freethrow'],1642852,,,1610612747,112,95,2025-12-01T04:34:09Z,5580000,False,,,0,,D. Queen shooting personal FOUL (5 PF) (Reaves 1 FT),"[1642852, 1630559]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,5.0,0.0,Reaves,1630559.0,,,,,,
566,PT09M56.00S,2025-12-01T04:34:31.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630559,,,1610612747,113,95,2025-12-01T04:34:31Z,5600000,False,,,0,,A. Reaves Free Throw 1 of 1 (24 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
567,PT09M43.00S,2025-12-01T04:34:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641725,7.408015768725363,53.67647058823529,1610612740,113,97,2025-12-01T04:34:51Z,5610000,False,-18.0,17.0,1,left,T. Alexander driving Layup (5 PTS) (B. McGowens 5 AST),"[1641725, 1631121]",1610612740.0,NOP,driving,,,Alexander,T. Alexander,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,5.0,,,,,,,,,B. McGowens,1631121.0,5.0,,
569,PT09M20.00S,2025-12-01T04:35:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.7838370565046,51.22549019607843,1610612747,113,97,2025-12-01T04:35:16Z,5630000,False,6.0,119.0,1,right,MISS A. Reaves 11' pullup Shot - blocked,"[1630559, 1641725]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.89,Missed,,,,,,Alexander,1641725.0,,,,,,,,,,,
570,PT09M20.00S,2025-12-01T04:35:08.7Z,4,REGULAR,block,,[],1641725,,,1610612747,113,97,2025-12-01T04:35:11Z,5640000,False,,,0,,T. Alexander BLOCK (1 BLK),[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
571,PT09M17.00S,2025-12-01T04:35:11.7Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,113,97,2025-12-01T04:35:16Z,5650000,False,,,0,,D. Queen REBOUND (Off:2 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,569.0,4.0,2.0,2.0,,,,,,,,,,,,,,
572,PT09M13.00S,2025-12-01T04:35:15.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642852,8.984888304862025,52.94117647058824,1610612740,113,97,2025-12-01T04:35:26Z,5660000,False,-15.0,32.0,1,left,MISS D. Queen running Layup - blocked,"[1642852, 1629028]",1610612740.0,NOP,running,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,Ayton,1629028.0,,,,,,,,,,,
573,PT09M13.00S,2025-12-01T04:35:15.5Z,4,REGULAR,block,,[],1629028,,,1610612740,113,97,2025-12-01T04:35:18Z,5670000,False,,,0,,D. Ayton BLOCK (4 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT09M11.00S,2025-12-01T04:35:17.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,113,97,2025-12-01T04:35:26Z,5680000,False,,,0,,D. Ayton REBOUND (Off:3 Def:9),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,572.0,12.0,9.0,3.0,,,,,,,,,,,,,,
575,PT08M59.00S,2025-12-01T04:35:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.80617608409987,53.92156862745098,1610612747,115,97,2025-12-01T04:35:35Z,5690000,False,20.0,90.0,1,right,D. Ayton 9' floating Jump Shot (22 PTS) (A. Reaves 7 AST),"[1629028, 1630559]",1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.24,Made,,,,,22.0,,,,,,,,,A. Reaves,1630559.0,7.0,,
577,PT08M38.00S,2025-12-01T04:35:50.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,8.853482260183966,45.833333333333336,1610612740,115,97,2025-12-01T04:35:59Z,5710000,False,21.0,31.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
578,PT08M37.00S,2025-12-01T04:35:51.7Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612747,115,97,2025-12-01T04:35:59Z,5720000,False,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,577.0,1.0,1.0,0.0,,,,,,,,,,,,,,
579,PT08M27.00S,2025-12-01T04:36:01.2Z,4,REGULAR,3pt,Jump Shot,[],1629216,90.5880420499343,95.09803921568627,1610612747,118,97,2025-12-01T04:36:08Z,5730000,False,225.0,36.0,1,right,G. Vincent 3PT  (6 PTS) (D. Knecht 2 AST),"[1629216, 1642261]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,22.84,Made,,,,,6.0,,,,,,,,,D. Knecht,1642261.0,2.0,,
581,PT08M27.00S,2025-12-01T04:36:09.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,118,97,2025-12-01T04:36:09Z,5750000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M27.00S,2025-12-01T04:38:42.1Z,4,REGULAR,substitution,out,[],1628467,,,1610612740,118,97,2025-12-01T04:39:12Z,5760000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M27.00S,2025-12-01T04:38:42.1Z,4,REGULAR,substitution,out,[],1642877,,,1610612740,118,97,2025-12-01T04:39:12Z,5770000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M27.00S,2025-12-01T04:38:42.1Z,4,REGULAR,substitution,in,[],1631222,,,1610612740,118,97,2025-12-01T04:39:12Z,5780000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M27.00S,2025-12-01T04:38:42.1Z,4,REGULAR,substitution,in,[],1630180,,,1610612740,118,97,2025-12-01T04:39:12Z,5790000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M21.00S,2025-12-01T04:39:21.2Z,4,REGULAR,foul,personal,[],1642261,,,1610612740,118,97,2025-12-01T04:39:40Z,5800000,False,,,0,,D. Knecht personal FOUL (2 PF),"[1642261, 1631121]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,2.0,0.0,McGowens,1631121.0,,,,,,
588,PT08M10.00S,2025-12-01T04:39:50.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,7.408015768725363,37.745098039215684,1610612740,118,99,2025-12-01T04:40:26Z,5820000,False,61.0,17.0,1,left,D. Queen 6' driving Hook (13 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,,,,,13.0,,,,,,,,,,,,,
589,PT07M47.00S,2025-12-01T04:40:13.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,86.7772667542707,3.9215686274509807,1610612747,121,99,2025-12-01T04:40:17Z,5830000,False,-230.0,72.0,1,right,A. Reaves 24' 3PT  (27 PTS) (J. LaRavia 2 AST),"[1630559, 1631222]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,24.13,Made,,,,,27.0,,,,,,,,,J. LaRavia,1631222.0,2.0,,
591,PT07M32.00S,2025-12-01T04:40:27.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,9.247700394218143,55.88235294117647,1610612740,121,99,2025-12-01T04:40:34Z,5850000,False,-29.0,34.0,1,left,MISS D. Queen Hook,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
592,PT07M30.00S,2025-12-01T04:40:29.7Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,121,99,2025-12-01T04:40:34Z,5860000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,591.0,4.0,4.0,0.0,,,,,,,,,,,,,,
593,PT07M25.00S,2025-12-01T04:40:41.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,121,99,2025-12-01T04:40:41Z,5870000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,out,[],1642261,,,1610612747,121,99,2025-12-01T04:43:23Z,5880000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,out,[],1629028,,,1610612747,121,99,2025-12-01T04:43:23Z,5890000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,out,[],1641725,,,1610612747,121,99,2025-12-01T04:43:23Z,5900000,False,,,0,,SUB out: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,in,[],1629637,,,1610612747,121,99,2025-12-01T04:43:23Z,5910000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612747,121,99,2025-12-01T04:43:23Z,5920000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M25.00S,2025-12-01T04:40:53.5Z,4,REGULAR,substitution,in,[],1642847,,,1610612747,121,99,2025-12-01T04:43:23Z,5930000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M15.00S,2025-12-01T04:43:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,90.19382391590013,49.50980392156863,1610612747,121,99,2025-12-01T04:44:31Z,5940000,False,-2.0,40.0,1,right,MISS J. LaRavia floating Shot,[1631222],1610612747.0,LAL,floating,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.98,Missed,,,,,,,,,,,,,,,,,,
601,PT07M14.00S,2025-12-01T04:43:43.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,121,99,2025-12-01T04:43:53Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,600.0,,,,,,,,,,,,,,,,,
603,PT07M14.00S,2025-12-01T04:43:47.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,121,99,2025-12-01T04:43:56Z,5970000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M14.00S,2025-12-01T04:43:47.8Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,121,99,2025-12-01T04:43:56Z,5980000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M08.00S,2025-12-01T04:44:12.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631222,73.89947437582128,82.35294117647058,1610612747,121,99,2025-12-01T04:44:18Z,5990000,False,162.0,193.0,1,right,MISS J. LaRavia 25' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
606,PT07M04.00S,2025-12-01T04:44:16.0Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612740,121,99,2025-12-01T04:44:18Z,6000000,False,,,0,,B. McGowens REBOUND (Off:0 Def:6),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,605.0,6.0,6.0,0.0,,,,,,,,,,,,,,
607,PT06M47.00S,2025-12-01T04:44:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,11.875821287779246,54.411764705882355,1610612740,121,101,2025-12-01T04:45:24Z,6010000,False,-22.0,59.0,1,left,S. Bey 6' driving finger roll Layup (22 PTS),[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,22.0,,,,,,,,,,,,,
