actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT00M32.30S,2025-10-22T02:44:48.8Z,1,REGULAR,steal,,[],1629020,,,1610612747,20,25,2025-10-22T02:44:50Z,1660000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
167,PT00M27.70S,2025-10-22T02:44:53.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629637,8.196452036793687,48.529411764705884,1610612747,22,25,2025-10-22T02:49:02Z,1670000,False,7.0,25.0,1,left,J. Hayes running alley-oop Layup (2 PTS) (A. Reaves 2 AST),"[1629637, 1630559]",1610612747.0,LAL,running alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,,,,,,,,A. Reaves,1630559.0,2.0,,,,,,,
169,PT00M03.20S,2025-10-22T02:45:20.8Z,1,REGULAR,foul,personal,['3freethrow'],203935,,,1610612744,22,25,2025-10-22T02:50:42Z,1690000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Butler III 3 FT),"[203935, 202710]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Butler III,202710.0,,
171,PT00M03.20S,2025-10-22T02:45:51.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612744,22,25,2025-10-22T02:45:51Z,1710000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,22,25,2025-10-22T02:47:53Z,1730000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,out,[],1630611,,,1610612744,22,25,2025-10-22T02:47:53Z,1740000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,out,[],201143,,,1610612744,22,25,2025-10-22T02:47:53Z,1750000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,22,25,2025-10-22T02:47:53Z,1760000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,in,[],203110,,,1610612744,22,25,2025-10-22T02:47:53Z,1770000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M03.20S,2025-10-22T02:47:10.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,22,25,2025-10-22T02:47:53Z,1780000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M03.20S,2025-10-22T02:47:56.7Z,1,REGULAR,freethrow,1 of 3,[],202710,,,1610612744,22,26,2025-10-22T02:49:09Z,1790000,False,,,0,,J. Butler III Free Throw 1 of 3 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
180,PT00M03.20S,2025-10-22T02:47:56.7Z,1,REGULAR,freethrow,2 of 3,[],202710,,,1610612744,22,27,2025-10-22T02:49:09Z,1800000,False,,,0,,J. Butler III Free Throw 2 of 3 (11 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
181,PT00M03.20S,2025-10-22T02:47:56.7Z,1,REGULAR,freethrow,3 of 3,[],202710,,,1610612744,22,28,2025-10-22T02:49:09Z,1810000,False,,,0,,J. Butler III Free Throw 3 of 3 (12 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
182,PT00M00.50S,2025-10-22T02:48:29.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,25.804862023653087,86.76470588235294,1610612747,22,28,2025-10-22T02:51:32Z,1820000,False,-184.0,190.0,1,left,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
183,PT00M00.10S,2025-10-22T02:48:29.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,22,28,2025-10-22T02:51:32Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,182.0,,,,,,,,,,,,,,,,
184,PT00M00.00S,2025-10-22T02:48:34.1Z,1,REGULAR,period,end,[],0,,,1610612747,22,28,2025-10-22T02:48:34Z,1840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612747,22,28,2025-10-22T02:51:58Z,1850000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,out,['startperiod'],1642954,,,1610612747,22,28,2025-10-22T02:51:58Z,1860000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612747,22,28,2025-10-22T02:51:58Z,1870000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612747,22,28,2025-10-22T02:51:58Z,1880000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,22,28,2025-10-22T02:51:58Z,1890000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612747,22,28,2025-10-22T02:51:58Z,1900000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,in,['startperiod'],1641764,,,1610612747,22,28,2025-10-22T02:51:58Z,1910000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-10-22T02:51:47.0Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612747,22,28,2025-10-22T02:51:58Z,1920000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-10-22T02:52:09.8Z,2,REGULAR,period,start,[],0,,,1610612744,22,28,2025-10-22T02:52:09Z,1930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M52.00S,2025-10-22T02:52:19.9Z,2,REGULAR,turnover,traveling,[],202710,,,1610612744,22,28,2025-10-22T02:52:26Z,1940000,False,,,0,,J. Butler III traveling TURNOVER (1 TO),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,1155.0,,,,,,
195,PT11M42.00S,2025-10-22T02:52:38.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,28.43298291721419,79.65686274509804,1610612747,25,28,2025-10-22T02:52:42Z,1950000,False,-148.0,215.0,1,left,G. Vincent 26' 3PT  (3 PTS) (A. Reaves 3 AST),"[1629216, 1630559]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.1,Made,3.0,,,,,,,,A. Reaves,1630559.0,3.0,,,,,,,
197,PT11M25.00S,2025-10-22T02:52:54.8Z,2,REGULAR,2pt,Jump Shot,[],202710,93.08475689881735,78.92156862745098,1610612744,25,28,2025-10-22T02:52:59Z,1970000,False,145.0,13.0,1,right,MISS J. Butler III 14' turnaround fadeaway Shot,[202710],1610612744.0,GSW,turnaround fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,14.51,Missed,,,,,,,,,,,,,,,,,,
198,PT11M23.00S,2025-10-22T02:52:56.8Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,25,28,2025-10-22T02:54:23Z,1980000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT11M18.00S,2025-10-22T02:53:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,29.09001314060447,78.92156862745098,1610612747,25,28,2025-10-22T02:54:46Z,1990000,False,-145.0,221.0,1,left,MISS A. Reaves 26' running pullup 3PT,[1630559],1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
200,PT11M15.00S,2025-10-22T02:53:04.0Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,25,28,2025-10-22T02:53:08Z,2000000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,199.0,1.0,0.0,1.0,,,,,,,,,,,,,
201,PT11M08.00S,2025-10-22T02:53:13.6Z,2,REGULAR,foul,personal,['2freethrow'],202710,,,1610612747,25,28,2025-10-22T02:53:36Z,2010000,False,,,0,,J. Butler III shooting personal FOUL (2 PF) (LaRavia 2 FT),"[202710, 1631222]",1610612744.0,GSW,shooting,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,LaRavia,1631222.0,,
203,PT11M08.00S,2025-10-22T02:53:36.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631222,,,1610612747,25,28,2025-10-22T02:53:52Z,2030000,False,,,0,,MISS J. LaRavia Free Throw 1 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT11M08.00S,2025-10-22T02:53:36.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,25,28,2025-10-22T02:53:52Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,
205,PT11M08.00S,2025-10-22T02:53:36.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631222,,,1610612747,25,28,2025-10-22T02:53:52Z,2050000,False,,,0,,MISS J. LaRavia Free Throw 2 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT11M06.00S,2025-10-22T02:53:38.9Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,25,28,2025-10-22T02:53:52Z,2060000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,205.0,4.0,4.0,0.0,,,,,,,,,,,,,
207,PT10M51.00S,2025-10-22T02:54:05.9Z,2,REGULAR,2pt,Jump Shot,[],1641764,80.33837056504599,70.58823529411765,1610612744,25,30,2025-10-22T02:54:11Z,2070000,False,103.0,132.0,1,right,B. Podziemski 16' Jump Shot (4 PTS) (Q. Post 1 AST),"[1641764, 1642366]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,16.76,Made,4.0,,,,,,,,Q. Post,1642366.0,1.0,,,,,,,
209,PT10M32.00S,2025-10-22T02:54:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,27.11892247043363,83.08823529411765,1610612747,25,30,2025-10-22T02:55:41Z,2090000,False,-165.0,202.0,1,left,MISS G. Vincent 26' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
210,PT10M30.00S,2025-10-22T02:54:27.9Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,25,30,2025-10-22T02:56:26Z,2100000,False,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,
211,PT10M21.00S,2025-10-22T02:54:37.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629020,6.833114323258869,3.653492647058826,1610612747,25,30,2025-10-22T02:56:57Z,2110000,False,232.0,12.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
212,PT10M20.00S,2025-10-22T02:54:38.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,25,30,2025-10-22T02:56:57Z,2120000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,211.0,5.0,5.0,0.0,,,,,,,,,,,,,
213,PT10M16.00S,2025-10-22T02:54:43.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,91.37647831800263,48.529411764705884,1610612744,25,30,2025-10-22T02:57:47Z,2130000,False,-7.0,29.0,1,right,MISS J. Butler III running Layup,[202710],1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
214,PT10M15.00S,2025-10-22T02:54:44.5Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,30,2025-10-22T02:57:47Z,2140000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,
215,PT10M04.00S,2025-10-22T02:54:55.4Z,2,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,25,30,2025-10-22T02:55:24Z,2150000,False,,,0,,J. Vanderbilt lost ball out-of-bounds TURNOVER (1 TO),[1629020],1610612747.0,LAL,lost ball,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,1155.0,,,,,,
216,PT10M04.00S,2025-10-22T02:55:04.0Z,2,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612744,25,30,2025-10-22T02:55:28Z,2160000,False,,,0,,J. Vanderbilt technical FOUL (1 Tech),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,0.0,1.0,,,,
217,PT10M04.00S,2025-10-22T02:55:35.5Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612744,25,31,2025-10-22T02:55:35Z,2170000,False,,,0,,J. Butler III technical Free Throw 1 of 1 (13 PTS),[202710],1610612744.0,GSW,technical,,,Butler III,J. Butler III,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
218,PT09M53.00S,2025-10-22T02:56:02.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203110,90.5880420499343,50.49019607843137,1610612744,25,33,2025-10-22T02:56:06Z,2180000,False,2.0,36.0,1,right,D. Green driving DUNK (2 PTS),[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.61,Made,2.0,,,,,,,,,,,,,,,,,
219,PT09M33.00S,2025-10-22T02:56:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,18.446123521681997,55.14705882352941,1610612747,27,33,2025-10-22T02:56:28Z,2190000,False,-26.0,121.0,1,left,A. Reaves 12' pullup Jump Shot (8 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,8.0,,,,,,,,,,,,,,,,,
220,PT09M11.00S,2025-10-22T02:56:46.8Z,2,REGULAR,2pt,Jump Shot,[],202710,79.15571616294349,49.01960784313726,1610612744,27,35,2025-10-22T02:59:31Z,2200000,False,-5.0,143.0,1,right,J. Butler III 14' pullup Jump Shot (15 PTS) (D. Green 2 AST),"[202710, 203110]",1610612744.0,GSW,pullup,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Center,14.35,Made,15.0,,,,,,,,D. Green,203110.0,2.0,,,,,,,
222,PT08M58.00S,2025-10-22T02:56:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,16.869250985545335,38.725490196078425,1610612747,29,35,2025-10-22T02:57:01Z,2220000,False,56.0,106.0,1,left,A. Reaves 12' pullup Jump Shot (10 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,10.0,,,,,,,,,,,,,,,,,
223,PT08M51.00S,2025-10-22T02:57:06.5Z,2,REGULAR,foul,offensive,[],203110,,,1610612744,29,35,2025-10-22T02:57:15Z,2230000,False,,,0,,D. Green offensive FOUL (1 PF),"[203110, 1630559]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627963.0,1.0,1.0,Reaves,1630559.0,,
226,PT08M51.00S,2025-10-22T02:57:06.5Z,2,REGULAR,turnover,offensive foul,[],203110,,,1610612744,29,35,2025-10-22T02:57:06Z,2250000,False,,,0,,D. Green offensive foul TURNOVER (2 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,1627963.0,,,,,,
227,PT08M51.00S,2025-10-22T02:57:14.4Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,29,35,2025-10-22T02:57:22Z,2260000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M51.00S,2025-10-22T02:57:14.4Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,29,35,2025-10-22T02:57:22Z,2270000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M51.00S,2025-10-22T02:57:14.4Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,29,35,2025-10-22T02:57:22Z,2280000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M51.00S,2025-10-22T02:57:14.4Z,2,REGULAR,substitution,in,[],1629029,,,1610612747,29,35,2025-10-22T02:57:22Z,2290000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M38.00S,2025-10-22T02:57:47.9Z,2,REGULAR,foul,offensive,[],1629637,,,1610612747,29,35,2025-10-22T02:57:58Z,2310000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1642366]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Post,1642366.0,,
234,PT08M38.00S,2025-10-22T02:57:47.9Z,2,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,29,35,2025-10-22T02:57:47Z,2330000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,204059.0,,,,,,
235,PT08M38.00S,2025-10-22T02:57:57.2Z,2,REGULAR,substitution,out,[],1629637,,,1610612744,29,35,2025-10-22T02:57:59Z,2340000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M38.00S,2025-10-22T02:57:57.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612744,29,35,2025-10-22T02:57:59Z,2350000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M25.00S,2025-10-22T02:58:19.5Z,2,REGULAR,foul,personal,[],1630559,,,1610612744,29,35,2025-10-22T02:58:43Z,2360000,False,,,0,,A. Reaves personal FOUL (2 PF),"[1630559, 202710]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Butler III,202710.0,,
239,PT08M13.00S,2025-10-22T02:58:52.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,86.51445466491458,95.83333333333333,1610612744,29,35,2025-10-22T02:58:59Z,2380000,False,229.0,74.0,1,right,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
240,PT08M10.00S,2025-10-22T02:58:55.7Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,29,35,2025-10-22T02:58:59Z,2390000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,239.0,6.0,5.0,1.0,,,,,,,,,,,,,
242,PT08M07.00S,2025-10-22T02:59:17.6Z,2,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612744,29,35,2025-10-22T03:01:09Z,2410000,False,,,0,,B. Hield step out-of-bounds TURNOVER (2 TO),[1627741],1610612744.0,GSW,step,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,1627963.0,,,,,,
243,PT08M07.00S,2025-10-22T02:59:27.1Z,2,REGULAR,substitution,out,[],1641764,,,1610612747,29,35,2025-10-22T02:59:30Z,2420000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M07.00S,2025-10-22T02:59:27.1Z,2,REGULAR,substitution,in,[],201939,,,1610612747,29,35,2025-10-22T02:59:30Z,2430000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M49.00S,2025-10-22T02:59:58.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,20.942838370565042,60.294117647058826,1610612747,31,35,2025-10-22T03:00:04Z,2440000,False,-51.0,144.0,1,left,L. Dončić 15' turnaround Jump Shot (12 PTS),[1629029],1610612747.0,LAL,turnaround,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.33,Made,12.0,,,,,,,,,,,,,,,,,
246,PT07M36.00S,2025-10-22T03:00:15.4Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612744,31,35,2025-10-22T03:00:24Z,2450000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Curry 2 FT),"[1629028, 201939]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Curry,201939.0,,
248,PT07M36.00S,2025-10-22T03:00:51.5Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,31,36,2025-10-22T03:00:51Z,2470000,False,,,0,,S. Curry Free Throw 1 of 2 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
249,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,31,36,2025-10-22T03:01:01Z,2480000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,out,[],202710,,,1610612744,31,36,2025-10-22T03:01:01Z,2490000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,31,36,2025-10-22T03:01:01Z,2500000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,in,[],201143,,,1610612744,31,36,2025-10-22T03:01:01Z,2510000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,31,36,2025-10-22T03:01:01Z,2520000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M36.00S,2025-10-22T03:00:52.4Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,31,36,2025-10-22T03:01:01Z,2530000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
