actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
569,PT00M41.50S,2025-10-28T04:23:53.5Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,77,86,2025-10-28T04:23:55Z,5560000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,568.0,7.0,5.0,2.0,,,,,,,,,,,,,,
570,PT00M34.00S,2025-10-28T04:24:01.0Z,3,REGULAR,3pt,Jump Shot,[],201950,72.58541392904074,19.362745098039213,1610612757,77,89,2025-10-28T04:35:53Z,5570000,False,-153.0,205.0,1,right,J. Holiday 25' 3PT step back (14 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.61,Made,,,,,,,,,,,,14.0,,,,,,
571,PT00M19.00S,2025-10-28T04:24:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.577529566360056,52.69607843137255,1610612747,77,89,2025-10-28T04:24:23Z,5580000,False,-13.0,122.0,1,left,MISS D. Ayton 12' turnaround Shot,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.28,Missed,,,,,,,,,,,,,,,,,,
572,PT00M15.30S,2025-10-28T04:24:21.8Z,3,REGULAR,rebound,defensive,[],1631126,,,1610612757,77,89,2025-10-28T04:24:21Z,5590000,False,,,0,,C. Love REBOUND (Off:0 Def:4),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Center,,,571.0,4.0,4.0,0.0,,,,,,,,,,,,,,
573,PT00M00.50S,2025-10-28T04:24:39.3Z,3,REGULAR,3pt,Jump Shot,[],1631126,72.7168199737188,13.480392156862735,1610612757,77,89,2025-10-28T04:36:39Z,5600000,False,-183.0,204.0,1,right,MISS C. Love 27' step back 3PT,[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
574,PT00M00.10S,2025-10-28T04:24:39.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,77,89,2025-10-28T04:24:47Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,573.0,,,,,,,,,,,,,,,,,
575,PT00M00.00S,2025-10-28T04:24:46.0Z,3,REGULAR,period,end,[],0,,,1610612757,77,89,2025-10-28T04:24:46Z,5620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,out,['startperiod'],1642261,,,1610612757,77,89,2025-10-28T04:27:21Z,5630000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,out,['startperiod'],1631126,,,1610612757,77,89,2025-10-28T04:27:21Z,5640000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,77,89,2025-10-28T04:27:21Z,5650000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612757,77,89,2025-10-28T04:27:21Z,5660000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612757,77,89,2025-10-28T04:27:21Z,5670000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,in,['startperiod'],1631200,,,1610612757,77,89,2025-10-28T04:27:21Z,5680000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,in,['startperiod'],1641739,,,1610612757,77,89,2025-10-28T04:27:21Z,5690000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT12M00.00S,2025-10-28T04:26:47.1Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,77,89,2025-10-28T04:27:21Z,5700000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT12M00.00S,2025-10-28T04:27:28.6Z,4,REGULAR,period,start,[],0,,,1610612757,77,89,2025-10-28T04:27:28Z,5710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT11M46.00S,2025-10-28T04:27:42.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,92.69053876478318,49.754901960784316,1610612757,77,91,2025-10-28T04:27:48Z,5720000,False,-1.0,16.0,1,right,D. Clingan alley-oop DUNK (12 PTS) (J. Holiday 5 AST),"[1642270, 201950]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,,,12.0,,,,J. Holiday,201950.0,5.0
588,PT11M28.00S,2025-10-28T04:28:02.5Z,4,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612747,77,91,2025-10-28T04:28:09Z,5740000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Reaves 2 FT),"[1631200, 1630559]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
590,PT11M28.00S,2025-10-28T04:28:31.5Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,78,91,2025-10-28T04:28:31Z,5760000,False,,,0,,A. Reaves Free Throw 1 of 2 (33 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,33.0,,,,,,
591,PT11M28.00S,2025-10-28T04:28:47.9Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,79,91,2025-10-28T04:28:47Z,5770000,False,,,0,,A. Reaves Free Throw 2 of 2 (34 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,34.0,,,,,,
592,PT11M15.00S,2025-10-28T04:29:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630166,69.1688567674113,28.186274509803923,1610612757,79,91,2025-10-28T04:38:13Z,5780000,False,-109.0,237.0,1,right,MISS D. Avdija 26' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
593,PT11M11.00S,2025-10-28T04:29:05.7Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,79,91,2025-10-28T04:38:13Z,5790000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,592.0,5.0,2.0,3.0,,,,,,,,,,,,,,
594,PT11M03.00S,2025-10-28T04:29:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201950,70.08869908015768,80.14705882352942,1610612757,79,94,2025-10-28T04:38:46Z,5800000,False,151.0,229.0,1,right,J. Holiday 27' 3PT pullup (17 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,27.39,Made,,,,,,,,,,,,17.0,,,,,,
595,PT10M43.00S,2025-10-28T04:29:33.3Z,4,REGULAR,3pt,Jump Shot,[],1641733,30.009855453350852,82.1078431372549,1610612747,79,94,2025-10-28T04:39:44Z,5810000,False,-161.0,230.0,1,left,MISS N. Smith Jr. 28' 3PT,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,28.01,Missed,,,,,,,,,,,,,,,,,,
596,PT10M40.00S,2025-10-28T04:29:36.3Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,79,94,2025-10-28T04:29:38Z,5820000,False,,,0,,D. Clingan REBOUND (Off:5 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,595.0,11.0,6.0,5.0,,,,,,,,,,,,,,
597,PT10M28.00S,2025-10-28T04:29:48.6Z,4,REGULAR,3pt,Jump Shot,[],201950,74.1622864651774,15.441176470588232,1610612757,79,97,2025-10-28T04:40:05Z,5830000,False,-173.0,190.0,1,right,J. Holiday 25' 3PT pullup (20 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,,,,,,,,,20.0,,,,,,
598,PT10M02.00S,2025-10-28T04:30:14.0Z,4,REGULAR,2pt,Jump Shot,[],1629060,21.862680683311424,30.392156862745097,1610612747,81,97,2025-10-28T04:40:57Z,5840000,False,98.0,153.0,1,left,R. Hachimura 18' pullup Jump Shot (16 PTS) (J. LaRavia 5 AST),"[1629060, 1631222]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,18.17,Made,,,,,,,,,,,,16.0,,,,J. LaRavia,1631222.0,5.0
600,PT09M50.00S,2025-10-28T04:30:25.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,82.57227332457293,95.83333333333333,1610612757,81,97,2025-10-28T04:41:33Z,5860000,False,229.0,111.0,1,right,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
601,PT09M47.00S,2025-10-28T04:30:28.9Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,81,97,2025-10-28T04:30:30Z,5870000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,600.0,6.0,5.0,1.0,,,,,,,,,,,,,,
602,PT09M42.00S,2025-10-28T04:30:34.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631222,7.145203679369246,48.774509803921575,1610612747,83,97,2025-10-28T04:30:42Z,5880000,False,6.0,15.0,1,left,J. LaRavia running Layup (3 PTS) (R. Hachimura 1 AST),"[1631222, 1629060]",1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,3.0,,,,R. Hachimura,1629060.0,1.0
604,PT09M30.00S,2025-10-28T04:30:45.9Z,4,REGULAR,3pt,Jump Shot,[],1631200,90.71944809461235,97.30392156862744,1610612757,83,97,2025-10-28T04:30:50Z,5900000,False,237.0,35.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
605,PT09M27.00S,2025-10-28T04:30:48.9Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612747,83,97,2025-10-28T04:30:50Z,5910000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:4),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,604.0,5.0,4.0,1.0,,,,,,,,,,,,,,
606,PT09M21.00S,2025-10-28T04:30:54.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,32.769382391590014,74.01960784313725,1610612747,83,97,2025-10-28T04:42:41Z,5920000,False,-120.0,256.0,1,left,MISS A. Reaves 28' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,28.23,Missed,,,,,,,,,,,,,,,,,,
607,PT09M19.00S,2025-10-28T04:30:56.6Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,83,97,2025-10-28T04:31:01Z,5930000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,606.0,4.0,4.0,0.0,,,,,,,,,,,,,,
608,PT09M16.00S,2025-10-28T04:31:00.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,77.973061760841,90.68627450980392,1610612757,83,97,2025-10-28T04:31:09Z,5940000,False,203.0,155.0,1,right,MISS T. Camara 25' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
609,PT09M11.00S,2025-10-28T04:31:05.8Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612747,83,97,2025-10-28T04:31:09Z,5950000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:5),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,608.0,6.0,5.0,1.0,,,,,,,,,,,,,,
610,PT09M01.00S,2025-10-28T04:31:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.247700394218143,46.07843137254902,1610612747,85,97,2025-10-28T04:47:10Z,5960000,False,20.0,34.0,1,left,D. Ayton alley-oop Layup (14 PTS) (N. Smith Jr. 3 AST),"[1629028, 1641733]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,,,,14.0,,,,N. Smith Jr.,1641733.0,3.0
612,PT08M41.00S,2025-10-28T04:31:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,91.37647831800263,53.18627450980392,1610612757,85,97,2025-10-28T04:44:39Z,5980000,False,16.0,29.0,1,right,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
613,PT08M40.00S,2025-10-28T04:31:36.9Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,85,97,2025-10-28T04:44:39Z,5990000,False,,,0,,D. Clingan REBOUND (Off:6 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,612.0,12.0,6.0,6.0,,,,,,,,,,,,,,
614,PT08M39.00S,2025-10-28T04:31:41.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,85,99,2025-10-28T04:44:46Z,6000000,False,0.0,0.0,1,right,D. Clingan tip Layup (14 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,14.0,,,,,,
615,PT08M26.00S,2025-10-28T04:31:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,9.116294349540084,54.411764705882355,1610612747,85,99,2025-10-28T04:45:15Z,6010000,False,-22.0,33.0,1,left,MISS A. Reaves driving Layup - blocked,"[1630559, 1642270]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,Clingan,1642270.0,,,,,,,
616,PT08M26.00S,2025-10-28T04:31:50.5Z,4,REGULAR,block,,[],1642270,,,1610612747,85,99,2025-10-28T04:31:53Z,6020000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT08M26.00S,2025-10-28T04:31:50.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,85,99,2025-10-28T04:31:55Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,615.0,,,,,,,,,,,,,,,,,
619,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,out,[],1631222,,,1610612747,85,99,2025-10-28T04:31:59Z,6050000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,in,[],1642261,,,1610612747,85,99,2025-10-28T04:31:59Z,6060000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,out,[],1641733,,,1610612747,85,99,2025-10-28T04:32:05Z,6070000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,in,[],1642355,,,1610612747,85,99,2025-10-28T04:32:05Z,6080000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,85,99,2025-10-28T04:32:20Z,6090000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M26.00S,2025-10-28T04:31:56.5Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,85,99,2025-10-28T04:32:20Z,6100000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M21.00S,2025-10-28T04:32:41.2Z,4,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612747,85,99,2025-10-28T04:32:46Z,6110000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[1642270, 1629020]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
627,PT08M21.00S,2025-10-28T04:33:19.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612747,86,99,2025-10-28T04:33:19Z,6130000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (11 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
628,PT08M21.00S,2025-10-28T04:33:21.9Z,4,REGULAR,substitution,out,[],1641739,,,1610612747,86,99,2025-10-28T04:33:32Z,6140000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M21.00S,2025-10-28T04:33:21.9Z,4,REGULAR,substitution,out,[],1630166,,,1610612747,86,99,2025-10-28T04:33:32Z,6150000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT08M21.00S,2025-10-28T04:33:21.9Z,4,REGULAR,substitution,in,[],1631101,,,1610612747,86,99,2025-10-28T04:33:32Z,6160000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M21.00S,2025-10-28T04:33:21.9Z,4,REGULAR,substitution,in,[],203924,,,1610612747,86,99,2025-10-28T04:33:32Z,6170000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT08M21.00S,2025-10-28T04:33:45.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612747,87,99,2025-10-28T04:33:45Z,6180000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (12 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
633,PT08M14.00S,2025-10-28T04:33:53.9Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612757,87,99,2025-10-28T04:33:57Z,6190000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629028]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Ayton,1629028.0,,,
634,PT08M14.00S,2025-10-28T04:33:53.9Z,4,REGULAR,steal,,[],1629028,,,1610612747,87,99,2025-10-28T04:33:55Z,6200000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
635,PT08M10.00S,2025-10-28T04:33:57.2Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,87,99,2025-10-28T04:34:01Z,6210000,False,,,0,,A. Reaves bad pass TURNOVER (7 TO),"[1630559, 1631200]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,7.0,Murray,1631200.0,,,
636,PT08M10.00S,2025-10-28T04:33:57.2Z,4,REGULAR,steal,,[],1631200,,,1610612757,87,99,2025-10-28T04:33:59Z,6220000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
637,PT08M03.00S,2025-10-28T04:34:04.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1631101,83.09789750328515,87.99019607843137,1610612757,87,101,2025-10-28T04:34:14Z,6230000,False,190.0,106.0,1,right,S. Sharpe 21' running Jump Shot (10 PTS) (J. Holiday 6 AST),"[1631101, 201950]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right,21.78,Made,,,,,,,,,,,,10.0,,,,J. Holiday,201950.0,6.0
639,PT08M00.00S,2025-10-28T04:34:13.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,87,101,2025-10-28T04:34:13Z,6250000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT08M00.00S,2025-10-28T04:36:25.1Z,4,REGULAR,substitution,out,[],201950,,,1610612747,87,101,2025-10-28T04:37:00Z,6260000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT08M00.00S,2025-10-28T04:36:25.1Z,4,REGULAR,substitution,in,[],1631104,,,1610612747,87,101,2025-10-28T04:37:00Z,6270000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M44.00S,2025-10-28T04:37:21.5Z,4,REGULAR,3pt,Jump Shot,[],1642261,24.885019710906704,90.93137254901961,1610612747,90,101,2025-10-28T04:37:25Z,6280000,False,-205.0,181.0,1,left,D. Knecht 27' 3PT  (9 PTS) (J. Vanderbilt 1 AST),"[1642261, 1629020]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,27.35,Made,,,,,,,,,,,,9.0,,,,J. Vanderbilt,1629020.0,1.0
644,PT07M28.00S,2025-10-28T04:37:36.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,85.46320630749014,48.529411764705884,1610612757,90,103,2025-10-28T04:37:40Z,6300000,False,-7.0,84.0,1,right,S. Sharpe 8' step back Jump Shot (12 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,8.44,Made,,,,,,,,,,,,12.0,,,,,,
645,PT07M15.00S,2025-10-28T04:37:51.5Z,4,REGULAR,3pt,Jump Shot,[],1642261,21.20565045992116,3.67647058823529,1610612747,90,103,2025-10-28T04:37:55Z,6310000,False,232.0,147.0,1,left,MISS D. Knecht 27' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
646,PT07M12.00S,2025-10-28T04:37:53.6Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,90,103,2025-10-28T04:37:53Z,6320000,False,,,0,,D. Ayton REBOUND (Off:5 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,645.0,8.0,3.0,5.0,,,,,,,,,,,,,,
647,PT07M11.00S,2025-10-28T04:37:54.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.670827858081481,50.73529411764706,1610612747,92,103,2025-10-28T04:37:57Z,6330000,False,-4.0,20.0,1,left,D. Ayton putback Layup (16 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,,16.0,,,,,,
648,PT07M00.00S,2025-10-28T04:38:07.7Z,4,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,92,103,2025-10-28T04:38:12Z,6340000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (5 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,5.0,,,,,
649,PT06M47.00S,2025-10-28T04:38:26.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,10.95597897503285,50.98039215686275,1610612747,94,103,2025-10-28T04:38:30Z,6350000,False,-5.0,50.0,1,left,A. Reaves driving floating Jump Shot (36 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,,,,,,,,,36.0,,,,,,
