actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
200,PT07M39.00S,2026-03-15T01:19:04.0Z,2,REGULAR,steal,,[],1642461,,,1610612743,46,30,2026-03-15T01:19:05Z,1980000,False,,,0,,S. Jones STEAL (1 STL),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
201,PT07M36.00S,2026-03-15T01:19:08.3Z,2,REGULAR,foul,personal,['2freethrow'],2544,,,1610612743,46,30,2026-03-15T01:19:15Z,1990000,False,,,0,,L. James shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[2544, 203501]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Hardaway Jr.,203501.0
203,PT07M36.00S,2026-03-15T01:19:46.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203501,,,1610612743,46,31,2026-03-15T01:19:46Z,2010000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
204,PT07M36.00S,2026-03-15T01:19:47.8Z,2,REGULAR,substitution,out,[],203935,,,1610612743,46,31,2026-03-15T01:19:56Z,2020000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M36.00S,2026-03-15T01:19:47.8Z,2,REGULAR,substitution,in,[],1629060,,,1610612743,46,31,2026-03-15T01:19:56Z,2030000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M36.00S,2026-03-15T01:20:09.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203501,,,1610612743,46,32,2026-03-15T01:20:09Z,2040000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (5 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
207,PT07M24.00S,2026-03-15T01:20:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.641918528252305,51.22549019607843,1610612747,46,32,2026-03-15T01:20:30Z,2050000,False,-6.0,38.0,1,left,MISS D. Ayton Layup,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
208,PT07M22.00S,2026-03-15T01:20:27.4Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,46,32,2026-03-15T01:20:27Z,2060000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,
209,PT07M20.00S,2026-03-15T01:20:29.3Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612747,46,32,2026-03-15T01:20:33Z,2070000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1629661]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Johnson,1629661.0,,,,,,,
210,PT07M20.00S,2026-03-15T01:20:29.3Z,2,REGULAR,steal,,[],1629661,,,1610612743,46,32,2026-03-15T01:20:30Z,2080000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
211,PT07M12.00S,2026-03-15T01:20:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,94.00459921156373,49.754901960784316,1610612743,46,32,2026-03-15T01:20:44Z,2090000,False,-1.0,4.0,1,right,MISS C. Johnson driving reverse Layup,[1629661],1610612743.0,DEN,driving reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
212,PT07M11.00S,2026-03-15T01:20:38.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,46,32,2026-03-15T01:22:31Z,2100000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,
213,PT07M05.00S,2026-03-15T01:20:44.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,9.510512483574246,50.245098039215684,1610612747,48,32,2026-03-15T01:20:59Z,2110000,False,-1.0,37.0,1,left,L. James running Layup (11 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.69,Made,11.0,,,,,A. Reaves,1630559.0,2.0,,,,,,,,,,
214,PT06M44.00S,2026-03-15T01:21:04.6Z,2,REGULAR,3pt,Jump Shot,[],203501,76.26478318002628,88.97058823529412,1610612743,48,32,2026-03-15T01:21:10Z,2120000,False,195.0,171.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
215,PT06M41.00S,2026-03-15T01:21:07.6Z,2,REGULAR,rebound,offensive,[],1642461,,,1610612743,48,32,2026-03-15T01:21:10Z,2130000,False,,,0,,S. Jones REBOUND (Off:2 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,214.0,2.0,0.0,2.0,,,,,,,,,,,,,
216,PT06M40.00S,2026-03-15T01:21:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642461,93.87319316688567,51.71568627450981,1610612743,48,32,2026-03-15T01:21:14Z,2140000,False,9.0,5.0,1,right,MISS S. Jones putback Layup,[1642461],1610612743.0,DEN,putback,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
217,PT06M40.00S,2026-03-15T01:21:09.1Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,48,32,2026-03-15T01:21:14Z,2150000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,
218,PT06M34.00S,2026-03-15T01:21:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,48,32,2026-03-15T01:21:22Z,2160000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Ayton 2 FT),"[1629661, 1629028]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Ayton,1629028.0
220,PT06M34.00S,2026-03-15T01:21:44.8Z,2,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,48,32,2026-03-15T01:21:44Z,2180000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT06M34.00S,2026-03-15T01:21:44.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,48,32,2026-03-15T01:21:44Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,
222,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,48,32,2026-03-15T01:21:59Z,2200000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,48,32,2026-03-15T01:21:59Z,2210000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,out,[],203501,,,1610612747,48,32,2026-03-15T01:21:59Z,2220000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,out,[],1642461,,,1610612747,48,32,2026-03-15T01:21:59Z,2230000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612747,48,32,2026-03-15T01:21:59Z,2240000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,in,[],1628379,,,1610612747,48,32,2026-03-15T01:21:59Z,2250000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,in,[],203999,,,1610612747,48,32,2026-03-15T01:21:59Z,2260000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M34.00S,2026-03-15T01:21:47.8Z,2,REGULAR,substitution,in,[],203932,,,1610612747,48,32,2026-03-15T01:21:59Z,2270000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2026-03-15T01:22:07.7Z,2,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,49,32,2026-03-15T01:22:07Z,2280000,False,,,0,,D. Ayton Free Throw 2 of 2 (1 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
231,PT06M16.00S,2026-03-15T01:22:28.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,72.9796320630749,17.40196078431373,1610612743,49,32,2026-03-15T01:22:36Z,2290000,False,-163.0,201.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
232,PT06M12.00S,2026-03-15T01:22:32.6Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,49,32,2026-03-15T01:22:36Z,2300000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,231.0,1.0,0.0,1.0,,,,,,,,,,,,,
233,PT06M10.00S,2026-03-15T01:22:34.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,76.13337713534823,13.725490196078425,1610612743,49,32,2026-03-15T01:22:39Z,2310000,False,-181.0,172.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2026-03-15T01:22:34.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,49,32,2026-03-15T01:22:39Z,2320000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,233.0,5.0,4.0,1.0,,,,,,,,,,,,,
235,PT06M06.00S,2026-03-15T01:22:38.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203999,68.38042049934297,36.76470588235294,1610612743,49,32,2026-03-15T01:22:43Z,2330000,False,-66.0,245.0,1,right,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
236,PT06M03.00S,2026-03-15T01:22:41.7Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,49,32,2026-03-15T01:22:43Z,2340000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,
237,PT05M46.00S,2026-03-15T01:22:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.84034165571616,40.44117647058824,1610612747,49,32,2026-03-15T01:23:04Z,2350000,False,48.0,125.0,1,left,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.35,Missed,,,,,,,,,,,,,,,,,,
238,PT05M43.00S,2026-03-15T01:23:02.1Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,49,32,2026-03-15T01:23:04Z,2360000,False,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,237.0,4.0,2.0,2.0,,,,,,,,,,,,,
239,PT05M41.00S,2026-03-15T01:23:03.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,30.404073587385014,76.22549019607843,1610612747,49,32,2026-03-15T01:23:08Z,2370000,False,-131.0,233.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
240,PT05M38.00S,2026-03-15T01:23:06.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,32,2026-03-15T01:23:08Z,2380000,False,,,0,,N. Jokić REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,239.0,6.0,5.0,1.0,,,,,,,,,,,,,
241,PT05M30.00S,2026-03-15T01:23:20.7Z,2,REGULAR,violation,kicked ball,[],1629029,,,1610612743,49,32,2026-03-15T01:23:36Z,2390000,False,,,0,,L. Dončić kicked ball VIOLATION,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,203593.0,,,,
242,PT05M30.00S,2026-03-15T01:23:26.8Z,2,REGULAR,substitution,out,[],1629028,,,1610612743,49,32,2026-03-15T01:23:29Z,2400000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M30.00S,2026-03-15T01:23:26.8Z,2,REGULAR,substitution,in,[],1629637,,,1610612743,49,32,2026-03-15T01:23:29Z,2410000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M30.00S,2026-03-15T01:23:26.8Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,49,32,2026-03-15T01:23:32Z,2420000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M30.00S,2026-03-15T01:23:26.8Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,49,32,2026-03-15T01:23:32Z,2430000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M15.00S,2026-03-15T01:23:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,97.55256241787123,2.4509803921568647,1610612743,49,35,2026-03-15T01:24:00Z,2440000,False,-238.0,-29.0,1,right,C. Johnson 3PT  (6 PTS) (C. Braun 1 AST),"[1629661, 1631128]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.95,Made,6.0,,,,,C. Braun,1631128.0,1.0,,,,,,,,,,
248,PT05M00.00S,2026-03-15T01:24:10.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,14.50394218134035,41.91176470588235,1610612747,49,35,2026-03-15T01:25:41Z,2460000,False,40.0,84.0,1,left,MISS A. Reaves 9' pullup Shot - blocked,"[1630559, 1629661]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.3,Missed,,,,,,,,,,,,Johnson,1629661.0,,,,,
249,PT05M00.00S,2026-03-15T01:24:10.5Z,2,REGULAR,block,,[],1629661,,,1610612747,49,35,2026-03-15T01:24:13Z,2470000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M57.00S,2026-03-15T01:24:13.5Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,49,35,2026-03-15T01:24:16Z,2480000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,
251,PT04M53.00S,2026-03-15T01:24:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.87319316688567,52.69607843137255,1610612743,49,37,2026-03-15T01:26:49Z,2490000,False,13.0,5.0,1,right,C. Braun cutting Layup (6 PTS) (J. Murray 3 AST),"[1631128, 1627750]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.44,Made,6.0,,,,,J. Murray,1627750.0,3.0,,,,,,,,,,
253,PT04M53.00S,2026-03-15T01:24:25.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,49,37,2026-03-15T01:24:25Z,2510000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M53.00S,2026-03-15T01:27:44.8Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,49,37,2026-03-15T01:27:55Z,2520000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M53.00S,2026-03-15T01:27:44.8Z,2,REGULAR,substitution,in,[],203935,,,1610612747,49,37,2026-03-15T01:27:55Z,2530000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M30.00S,2026-03-15T01:28:35.0Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612747,49,37,2026-03-15T01:28:44Z,2540000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 203999]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Jokić,203999.0,,,,,,,
257,PT04M30.00S,2026-03-15T01:28:35.0Z,2,REGULAR,steal,,[],203999,,,1610612743,49,37,2026-03-15T01:28:37Z,2550000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
258,PT04M25.00S,2026-03-15T01:28:40.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,91.37647831800263,47.30392156862745,1610612743,49,39,2026-03-15T01:30:40Z,2560000,False,-13.0,29.0,1,right,C. Braun running DUNK (8 PTS) (N. Jokić 3 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.16,Made,8.0,,,,,N. Jokić,203999.0,3.0,,,,,,,,,,
260,PT04M05.00S,2026-03-15T01:29:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,12.13863337713535,53.18627450980392,1610612747,51,39,2026-03-15T01:31:00Z,2580000,False,-16.0,62.0,1,left,M. Smart 6' driving floating Jump Shot (11 PTS) (L. Dončić 6 AST),"[203935, 1629029]",1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,11.0,,,,,L. Dončić,1629029.0,6.0,,,,,,,,,,
262,PT03M42.00S,2026-03-15T01:29:22.8Z,2,REGULAR,3pt,Jump Shot,[],203932,89.27398160315374,99.26470588235294,1610612743,51,42,2026-03-15T01:29:29Z,2600000,False,246.0,48.0,1,right,A. Gordon 25' 3PT  (6 PTS) (N. Jokić 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,25.1,Made,6.0,,,,,N. Jokić,203999.0,4.0,,,,,,,,,,
264,PT03M24.00S,2026-03-15T01:29:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,27.38173455978975,86.02941176470588,1610612747,54,42,2026-03-15T01:31:35Z,2620000,False,-180.0,205.0,1,left,L. Dončić 27' 3PT step back (15 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,27.28,Made,15.0,,,,,,,,,,,,,,,,,
265,PT03M01.00S,2026-03-15T01:30:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,76.39618922470433,90.93137254901961,1610612743,54,42,2026-03-15T01:30:10Z,2630000,False,205.0,169.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
266,PT02M58.00S,2026-03-15T01:30:07.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,54,42,2026-03-15T01:30:07Z,2640000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,265.0,1.0,1.0,0.0,,,,,,,,,,,,,
267,PT02M52.00S,2026-03-15T01:30:13.5Z,2,REGULAR,2pt,Jump Shot,[],1629029,16.606438896189218,76.47058823529412,1610612747,54,42,2026-03-15T01:32:20Z,2650000,False,-132.0,104.0,1,left,MISS L. Dončić 16' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,16.81,Missed,,,,,,,,,,,,,,,,,,
268,PT02M48.00S,2026-03-15T01:30:17.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,42,2026-03-15T01:30:19Z,2660000,False,,,0,,N. Jokić REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,267.0,7.0,6.0,1.0,,,,,,,,,,,,,
269,PT02M43.00S,2026-03-15T01:30:22.2Z,2,REGULAR,3pt,Jump Shot,[],1631128,79.68134034165571,93.38235294117646,1610612743,54,42,2026-03-15T01:32:39Z,2670000,False,217.0,138.0,1,right,MISS C. Braun 25' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
270,PT02M39.00S,2026-03-15T01:30:26.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,54,42,2026-03-15T01:30:37Z,2680000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,
271,PT02M20.00S,2026-03-15T01:30:46.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,9.641918528252305,52.69607843137255,1610612747,56,42,2026-03-15T01:30:51Z,2690000,False,-13.0,38.0,1,left,J. Hayes DUNK (2 PTS) (L. Kennard 1 AST),"[1629637, 1628379]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,4.04,Made,2.0,,,,,L. Kennard,1628379.0,1.0,,,,,,,,,,
273,PT02M12.00S,2026-03-15T01:30:55.8Z,2,REGULAR,foul,personal,[],1629637,,,1610612743,56,42,2026-03-15T01:31:06Z,2710000,False,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1631128]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Braun,1631128.0
275,PT02M12.00S,2026-03-15T01:31:07.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612743,56,42,2026-03-15T01:31:21Z,2730000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M12.00S,2026-03-15T01:31:07.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612743,56,42,2026-03-15T01:31:21Z,2740000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M12.00S,2026-03-15T01:31:07.6Z,2,REGULAR,substitution,in,[],1630559,,,1610612743,56,42,2026-03-15T01:31:21Z,2750000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M12.00S,2026-03-15T01:31:07.6Z,2,REGULAR,substitution,in,[],2544,,,1610612743,56,42,2026-03-15T01:31:21Z,2760000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M56.00S,2026-03-15T01:31:41.0Z,2,REGULAR,2pt,Jump Shot,[],1627750,71.13994743758212,42.15686274509803,1610612743,56,42,2026-03-15T01:31:47Z,2770000,False,-39.0,219.0,1,right,MISS J. Murray 22' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,22.23,Missed,,,,,,,,,,,,,,,,,,
