actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
169,PT00M11.50S,2026-03-28T03:05:43.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.00854139290408,22.303921568627445,1610612747,35,28,2026-03-28T03:05:46Z,1690000,False,-138.0,220.0,1,right,L. Kennard 26' 3PT  (3 PTS) (J. Hayes 1 AST),"[1628379, 1629637]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,26.0,Made,,,,,3.0,,,,,,,,J. Hayes,1629637.0,1.0
171,PT00M03.00S,2026-03-28T03:05:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,10.430354796320628,45.58823529411765,1610612751,35,30,2026-03-28T03:06:02Z,1710000,False,22.0,46.0,1,left,B. Saraf driving floating bank Jump Shot (4 PTS),[1642879],1610612751.0,BKN,driving floating bank,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Made,,,,,4.0,,,,,,,,,,
172,PT00M01.20S,2026-03-28T03:06:04.3Z,1,REGULAR,heave,,[],0,,,1610612747,35,30,2026-03-28T03:11:13Z,1720000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,62.79,,,,,,,,,,,,,,,,
173,PT00M00.10S,2026-03-28T03:06:05.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,35,30,2026-03-28T03:06:34Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,172.0,,,,,,,,,,,,,,
174,PT00M00.00S,2026-03-28T03:06:07.8Z,1,REGULAR,period,end,[],0,,,1610612747,35,30,2026-03-28T03:06:07Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,35,30,2026-03-28T03:08:55Z,1750000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,35,30,2026-03-28T03:08:55Z,1760000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,35,30,2026-03-28T03:08:55Z,1770000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,in,['startperiod'],1642355,,,1610612747,35,30,2026-03-28T03:08:55Z,1780000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,35,30,2026-03-28T03:08:55Z,1790000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-03-28T03:08:29.7Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,35,30,2026-03-28T03:08:55Z,1800000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-03-28T03:08:54.8Z,2,REGULAR,period,start,[],0,,,1610612751,35,30,2026-03-28T03:08:55Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M43.00S,2026-03-28T03:09:11.2Z,2,REGULAR,2pt,Jump Shot,[],1629611,18.577529566360056,68.87254901960785,1610612751,35,32,2026-03-28T03:09:17Z,1820000,False,-94.0,122.0,1,left,T. Mann 15' fadeaway Jump Shot (2 PTS) (B. Saraf 2 AST),"[1629611, 1642879]",1610612751.0,BKN,fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,15.43,Made,,,,,2.0,,,,,,,,B. Saraf,1642879.0,2.0
184,PT11M17.00S,2026-03-28T03:09:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,90.5880420499343,54.16666666666667,1610612747,35,32,2026-03-28T03:09:41Z,1840000,False,21.0,36.0,1,right,MISS L. Kennard turnaround fadeaway Shot,[1628379],1610612747.0,LAL,turnaround fadeaway,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,4.16,Missed,,,,,,,,,,,,,,,
185,PT11M15.00S,2026-03-28T03:09:39.8Z,2,REGULAR,rebound,defensive,[],1642879,,,1610612751,35,32,2026-03-28T03:09:41Z,1850000,False,,,0,,B. Saraf REBOUND (Off:0 Def:2),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,
186,PT11M12.00S,2026-03-28T03:09:46.7Z,2,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,35,32,2026-03-28T03:14:31Z,1860000,False,,,0,,B. Saraf bad pass out-of-bounds TURNOVER (1 TO),[1642879],1610612751.0,BKN,bad pass,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,101283.0,,,,,,,,,
187,PT11M05.00S,2026-03-28T03:09:59.2Z,2,REGULAR,foul,personal,[],1631169,,,1610612747,35,32,2026-03-28T03:10:05Z,1870000,False,,,0,,J. Minott personal FOUL (1 PF),"[1631169, 2544]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,1.0,0.0,James,2544.0,,,,,
192,PT10M49.00S,2026-03-28T03:10:34.9Z,2,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612747,35,32,2026-03-28T03:10:44Z,1920000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Hayes 2 FT),"[1630534, 1629637]",1610612751.0,BKN,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,2.0,0.0,Hayes,1629637.0,,,,,
194,PT10M49.00S,2026-03-28T03:10:53.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629637,,,1610612747,36,32,2026-03-28T03:12:25Z,1940000,False,,,0,,J. Hayes Free Throw 1 of 2 (4 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
195,PT10M49.00S,2026-03-28T03:11:09.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629637,,,1610612747,37,32,2026-03-28T03:12:25Z,1950000,False,,,0,,J. Hayes Free Throw 2 of 2 (5 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
196,PT10M32.00S,2026-03-28T03:11:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631169,8.984888304862025,51.96078431372549,1610612751,37,34,2026-03-28T03:11:30Z,1960000,False,-10.0,32.0,1,left,J. Minott cutting DUNK (10 PTS) (T. Mann 1 AST),"[1631169, 1629611]",1610612751.0,BKN,cutting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,3.35,Made,,,,,10.0,,,,,,,,T. Mann,1629611.0,1.0
198,PT10M02.00S,2026-03-28T03:11:57.7Z,2,REGULAR,3pt,Jump Shot,[],1631222,97.55256241787123,4.411764705882348,1610612747,37,34,2026-03-28T03:12:01Z,1980000,False,-228.0,-29.0,1,right,MISS J. LaRavia step back 3PT,[1631222],1610612747.0,LAL,step back,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,22.98,Missed,,,,,,,,,,,,,,,
199,PT09M59.00S,2026-03-28T03:12:00.7Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,37,34,2026-03-28T03:12:00Z,1990000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,
200,PT09M57.00S,2026-03-28T03:12:03.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630534,9.379106438896187,51.96078431372549,1610612751,37,36,2026-03-28T03:12:10Z,2000000,False,-10.0,36.0,1,left,O. Agbaji running alley-oop DUNK (2 PTS) (J. Wilson 1 AST),"[1630534, 1630592]",1610612751.0,BKN,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,3.7,Made,,,,,2.0,,,,,,,,J. Wilson,1630592.0,1.0
202,PT09M57.00S,2026-03-28T03:12:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,37,36,2026-03-28T03:12:09Z,2020000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M57.00S,2026-03-28T03:14:38.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,37,36,2026-03-28T03:14:54Z,2030000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M57.00S,2026-03-28T03:14:38.7Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,37,36,2026-03-28T03:14:54Z,2040000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M34.00S,2026-03-28T03:15:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,83.75492772667542,41.666666666666664,1610612747,37,36,2026-03-28T03:18:26Z,2050000,False,-42.0,100.0,1,right,MISS L. James 10' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,10.85,Missed,,,,,,,,,,,,,,,
206,PT09M32.00S,2026-03-28T03:15:28.7Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612751,37,36,2026-03-28T03:18:26Z,2060000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,205.0,3.0,2.0,1.0,,,,,,,,,,,
207,PT09M27.00S,2026-03-28T03:15:35.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630592,18.05190538764782,95.58823529411765,1610612751,37,36,2026-03-28T03:19:04Z,2070000,False,-228.0,117.0,1,left,MISS J. Wilson 25' running 3PT,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,25.63,Missed,,,,,,,,,,,,,,,
208,PT09M23.00S,2026-03-28T03:15:39.1Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,37,36,2026-03-28T03:19:04Z,2080000,False,,,0,,J. Wilson REBOUND (Off:2 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,207.0,3.0,1.0,2.0,,,,,,,,,,,
209,PT09M20.00S,2026-03-28T03:15:39.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,10.036136662286467,95.83333333333333,1610612751,37,39,2026-03-28T03:15:45Z,2090000,False,-229.0,42.0,1,left,T. Mann 3PT  (5 PTS) (J. Wilson 2 AST),"[1629611, 1630592]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,23.3,Made,,,,,5.0,,,,,,,,J. Wilson,1630592.0,2.0
211,PT09M00.00S,2026-03-28T03:15:59.3Z,2,REGULAR,2pt,Jump Shot,[],1642355,76.13337713534823,53.67647058823529,1610612747,37,39,2026-03-28T03:16:03Z,2110000,False,18.0,172.0,1,right,MISS B. James 17' pullup Shot,[1642355],1610612747.0,LAL,pullup,,,James,B. James,,,,,Mid-Range,16-24 Center,,,,17.28,Missed,,,,,,,,,,,,,,,
212,PT08M57.00S,2026-03-28T03:16:02.3Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612751,37,39,2026-03-28T03:16:03Z,2120000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:3),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Center,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,,
213,PT08M47.00S,2026-03-28T03:16:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,10.430354796320628,49.754901960784316,1610612751,37,41,2026-03-28T03:16:15Z,2130000,False,1.0,46.0,1,left,B. Saraf driving Layup (6 PTS),[1642879],1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,4.55,Made,,,,,6.0,,,,,,,,,,
214,PT08M30.00S,2026-03-28T03:16:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.2161629434954,47.79411764705882,1610612747,39,41,2026-03-28T03:16:34Z,2140000,False,-11.0,11.0,1,right,L. James driving Layup (9 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.58,Made,,,,,9.0,,,,,,,,,,
215,PT08M08.00S,2026-03-28T03:16:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630592,11.613009198423129,1.7156862745098067,1610612751,39,44,2026-03-28T03:16:55Z,2150000,False,241.0,57.0,1,left,J. Wilson 24' 3PT  (5 PTS) (T. Mann 2 AST),"[1630592, 1629611]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,24.8,Made,,,,,5.0,,,,,,,,T. Mann,1629611.0,2.0
217,PT07M50.00S,2026-03-28T03:17:09.0Z,2,REGULAR,3pt,Jump Shot,[],1642355,70.61432325886992,23.529411764705884,1610612747,42,44,2026-03-28T03:17:15Z,2170000,False,-132.0,224.0,1,right,B. James 25' 3PT  (3 PTS) (L. James 2 AST),"[1642355, 2544]",1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Left Center,,,,25.99,Made,,,,,3.0,,,,,,,,L. James,2544.0,2.0
219,PT07M41.00S,2026-03-28T03:17:19.1Z,2,REGULAR,3pt,Jump Shot,[],1631169,27.77595269382391,18.872549019607845,1610612751,42,44,2026-03-28T03:17:25Z,2190000,False,156.0,209.0,1,left,MISS J. Minott 26' pullup 3PT,[1631169],1610612751.0,BKN,pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,26.02,Missed,,,,,,,,,,,,,,,
220,PT07M38.00S,2026-03-28T03:17:22.1Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,42,44,2026-03-28T03:17:22Z,2200000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,
221,PT07M34.00S,2026-03-28T03:17:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612747,42,44,2026-03-28T03:17:35Z,2210000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (James 2 FT),"[1629611, 2544]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,101283.0,1.0,0.0,James,2544.0,,,,,
223,PT07M34.00S,2026-03-28T03:17:56.2Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,43,44,2026-03-28T03:17:56Z,2230000,False,,,0,,L. James Free Throw 1 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
224,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,out,[],1642355,,,1610612747,43,44,2026-03-28T03:18:19Z,2240000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,43,44,2026-03-28T03:18:19Z,2250000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,43,44,2026-03-28T03:18:19Z,2260000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,out,[],1631169,,,1610612747,43,44,2026-03-28T03:18:19Z,2270000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,out,[],1630592,,,1610612747,43,44,2026-03-28T03:18:19Z,2280000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,in,[],1629028,,,1610612747,43,44,2026-03-28T03:18:19Z,2290000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,43,44,2026-03-28T03:18:19Z,2300000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,in,[],1629029,,,1610612747,43,44,2026-03-28T03:18:19Z,2310000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612747,43,44,2026-03-28T03:18:19Z,2320000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M34.00S,2026-03-28T03:17:58.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612747,43,44,2026-03-28T03:18:19Z,2330000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M34.00S,2026-03-28T03:18:27.8Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,44,44,2026-03-28T03:18:27Z,2340000,False,,,0,,L. James Free Throw 2 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
235,PT07M13.00S,2026-03-28T03:18:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,9.641918528252305,4.411764705882348,1610612751,44,44,2026-03-28T03:18:53Z,2350000,False,228.0,38.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,23.11,Missed,,,,,,,,,,,,,,,
236,PT07M10.00S,2026-03-28T03:18:53.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,44,44,2026-03-28T03:18:53Z,2360000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,,
237,PT07M01.00S,2026-03-28T03:19:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612747,44,44,2026-03-28T03:19:11Z,2370000,False,,,0,,B. Saraf shooting personal FOUL (1 PF) (James 2 FT),"[1642879, 2544]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,James,2544.0,,,,,
239,PT07M01.00S,2026-03-28T03:19:28.6Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,44,44,2026-03-28T03:19:55Z,2390000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
240,PT07M01.00S,2026-03-28T03:19:28.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,44,44,2026-03-28T03:19:55Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,
241,PT07M01.00S,2026-03-28T03:19:30.6Z,2,REGULAR,substitution,out,[],1630534,,,1610612747,44,44,2026-03-28T03:19:36Z,2410000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2026-03-28T03:19:30.6Z,2,REGULAR,substitution,out,[],1642879,,,1610612747,44,44,2026-03-28T03:19:36Z,2420000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M01.00S,2026-03-28T03:19:30.6Z,2,REGULAR,substitution,in,[],1642849,,,1610612747,44,44,2026-03-28T03:19:36Z,2430000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M01.00S,2026-03-28T03:19:30.6Z,2,REGULAR,substitution,in,[],1641730,,,1610612747,44,44,2026-03-28T03:19:36Z,2440000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M01.00S,2026-03-28T03:19:28.6Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,44,44,2026-03-28T03:19:55Z,2450000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
246,PT06M58.00S,2026-03-28T03:19:31.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,44,44,2026-03-28T03:19:55Z,2460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,
247,PT06M41.00S,2026-03-28T03:20:11.7Z,2,REGULAR,3pt,Jump Shot,[],1642849,29.48423127463863,25.0,1610612751,44,44,2026-03-28T03:20:18Z,2470000,False,125.0,225.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,25.71,Missed,,,,,,,,,,,,,,,
248,PT06M40.00S,2026-03-28T03:20:12.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,44,44,2026-03-28T03:20:18Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,247.0,,,,,,,,,,,,,,
250,PT06M25.00S,2026-03-28T03:20:39.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,75.47634691195795,14.460784313725497,1610612747,47,44,2026-03-28T03:20:44Z,2500000,False,-178.0,178.0,1,right,L. Dončić 25' 3PT  (17 PTS) (A. Reaves 4 AST),"[1629029, 1630559]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,25.15,Made,,,,,17.0,,,,,,,,A. Reaves,1630559.0,4.0
252,PT06M11.00S,2026-03-28T03:20:53.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,12.795663600525614,50.49019607843137,1610612751,47,44,2026-03-28T03:20:58Z,2520000,False,-2.0,68.0,1,left,MISS N. Claxton 6' driving bank Hook,[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.78,Missed,,,,,,,,,,,,,,,
253,PT06M09.00S,2026-03-28T03:20:55.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,47,44,2026-03-28T03:20:58Z,2530000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,252.0,5.0,4.0,1.0,,,,,,,,,,,
254,PT05M55.00S,2026-03-28T03:21:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,89.14257555847568,47.79411764705882,1610612747,49,44,2026-03-28T03:21:15Z,2540000,False,-11.0,50.0,1,right,A. Reaves Layup (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,5.08,Made,,,,,4.0,,,,,,,,,,
255,PT05M34.00S,2026-03-28T03:21:34.3Z,2,REGULAR,foul,personal,[],1629028,,,1610612751,49,44,2026-03-28T03:21:39Z,2550000,False,,,0,,D. Ayton personal FOUL (1 PF),"[1629028, 1641730]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2882.0,1.0,0.0,Clowney,1641730.0,,,,,
257,PT05M34.00S,2026-03-28T03:21:45.2Z,2,REGULAR,substitution,out,[],2544,,,1610612751,49,44,2026-03-28T03:21:49Z,2570000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M34.00S,2026-03-28T03:21:45.2Z,2,REGULAR,substitution,in,[],1629060,,,1610612751,49,44,2026-03-28T03:21:49Z,2580000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
