actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
32,PT09M16.00S,2026-02-25T03:44:37.3Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,7,6,2026-02-25T03:44:37Z,320000,False,,,0,,D. Ayton Free Throw 2 of 2 (4 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
33,PT09M06.00S,2026-02-25T03:44:49.5Z,1,REGULAR,3pt,Jump Shot,[],1631094,26.987516425755587,82.1078431372549,1610612753,7,6,2026-02-25T03:44:56Z,330000,False,-161.0,201.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
34,PT09M02.00S,2026-02-25T03:44:53.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,6,2026-02-25T03:44:56Z,340000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,
35,PT08M54.00S,2026-02-25T03:45:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,85.20039421813404,63.23529411764706,1610612747,9,6,2026-02-25T03:45:06Z,350000,False,66.0,87.0,1,right,L. James 10' fadeaway Jump Shot (5 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,10.9,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M40.00S,2026-02-25T03:45:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,15.55519053876479,96.56862745098039,1610612753,9,6,2026-02-25T03:45:21Z,360000,False,-233.0,94.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left,25.09,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2026-02-25T03:45:19.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,9,6,2026-02-25T03:45:21Z,370000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,
38,PT08M35.00S,2026-02-25T03:45:20.2Z,1,REGULAR,turnover,bad pass,[],1629028,,,1610612747,9,6,2026-02-25T03:45:23Z,380000,False,,,0,,D. Ayton bad pass TURNOVER (1 TO),"[1629028, 1630217]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Bane,1630217.0,,,,,,,,,,,
39,PT08M35.00S,2026-02-25T03:45:20.2Z,1,REGULAR,steal,,[],1630217,,,1610612753,9,6,2026-02-25T03:45:22Z,390000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
40,PT08M30.00S,2026-02-25T03:45:24.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,29.48423127463863,79.90196078431373,1610612753,9,6,2026-02-25T03:49:06Z,400000,False,-150.0,225.0,1,left,MISS D. Bane 26' pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
41,PT08M28.00S,2026-02-25T03:45:27.2Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,9,6,2026-02-25T03:45:27Z,410000,False,,,0,,T. da Silva REBOUND (Off:1 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,40.0,1.0,0.0,1.0,,,,,
42,PT08M27.00S,2026-02-25T03:45:28.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,11.875821287779246,50.98039215686275,1610612753,9,8,2026-02-25T03:45:34Z,420000,False,-5.0,59.0,1,left,D. Bane driving Hook (4 PTS) (T. da Silva 1 AST),"[1630217, 1641783]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.93,Made,4.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
44,PT08M14.00S,2026-02-25T03:45:40.6Z,1,REGULAR,2pt,Jump Shot,[],1629029,78.63009198423127,57.35294117647059,1610612747,9,8,2026-02-25T03:50:16Z,440000,False,37.0,148.0,1,right,MISS L. Dončić 15' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.29,Missed,,,,,,,,,,,,,,,,,,
45,PT08M12.00S,2026-02-25T03:45:42.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,8,2026-02-25T03:45:44Z,450000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT08M06.00S,2026-02-25T03:45:49.4Z,1,REGULAR,3pt,Jump Shot,[],1641710,9.773324572930349,95.83333333333333,1610612753,9,8,2026-02-25T03:50:41Z,460000,False,-229.0,39.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
47,PT08M03.00S,2026-02-25T03:45:52.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,9,8,2026-02-25T03:45:57Z,470000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT07M58.00S,2026-02-25T03:45:57.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629029,93.61038107752957,54.90196078431372,1610612747,9,8,2026-02-25T03:46:07Z,480000,False,25.0,8.0,1,right,MISS L. Dončić running Layup,[1629029],1610612747.0,LAL,running,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
49,PT07M56.00S,2026-02-25T03:45:59.1Z,1,REGULAR,rebound,offensive,[],2544,,,1610612747,9,8,2026-02-25T03:46:07Z,490000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,48.0,3.0,2.0,1.0,,,,,
50,PT07M54.00S,2026-02-25T03:46:01.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,71.66557161629436,21.568627450980387,1610612747,9,8,2026-02-25T03:46:09Z,500000,False,-142.0,214.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2026-02-25T03:46:05.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,8,2026-02-25T03:46:05Z,510000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,
52,PT07M41.00S,2026-02-25T03:46:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,9.116294349540084,96.56862745098039,1610612753,9,8,2026-02-25T03:46:18Z,520000,False,-233.0,33.0,1,left,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2026-02-25T03:46:16.5Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,9,8,2026-02-25T03:46:18Z,530000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,
54,PT07M30.00S,2026-02-25T03:46:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.47897503285151,43.627450980392155,1610612747,11,8,2026-02-25T03:46:30Z,540000,False,-32.0,9.0,1,right,L. James driving Layup (7 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.31,Made,7.0,,,,,,,,,,,,,,,,,
55,PT07M11.00S,2026-02-25T03:46:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612753,11,8,2026-02-25T03:46:53Z,550000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629028, 1631094]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Banchero,1631094.0
57,PT07M11.00S,2026-02-25T03:47:14.7Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,11,9,2026-02-25T03:47:14Z,570000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2026-02-25T03:47:15.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,11,9,2026-02-25T03:47:26Z,580000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M11.00S,2026-02-25T03:47:15.3Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,11,9,2026-02-25T03:47:26Z,590000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M11.00S,2026-02-25T03:47:36.6Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,11,10,2026-02-25T03:47:36Z,600000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
61,PT06M54.00S,2026-02-25T03:47:55.8Z,1,REGULAR,3pt,Jump Shot,[],2544,92.29632063074901,97.05882352941177,1610612747,14,10,2026-02-25T03:48:01Z,610000,False,235.0,20.0,1,right,L. James 3PT  (10 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,23.61,Made,10.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
63,PT06M32.00S,2026-02-25T03:48:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.802233902759525,55.3921568627451,1610612753,14,10,2026-02-25T03:48:21Z,630000,False,-27.0,21.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2026-02-25T03:48:19.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,14,10,2026-02-25T03:48:21Z,640000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,
65,PT06M24.00S,2026-02-25T03:48:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.5880420499343,60.78431372549019,1610612747,16,10,2026-02-25T03:48:39Z,650000,False,54.0,36.0,1,right,L. Dončić 6' driving floating bank Jump Shot (2 PTS),[1629029],1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,2.0,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2026-02-25T03:48:36.7Z,1,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612747,16,10,2026-02-25T03:48:57Z,660000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Dončić 1 FT),"[1628976, 1629029]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Dončić,1629029.0
68,PT06M24.00S,2026-02-25T03:48:52.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,16,10,2026-02-25T03:48:52Z,680000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,16,10,2026-02-25T03:51:25Z,690000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,out,[],203935,,,1610612747,16,10,2026-02-25T03:51:25Z,700000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,out,[],1641783,,,1610612747,16,10,2026-02-25T03:51:25Z,710000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,in,[],1631222,,,1610612747,16,10,2026-02-25T03:51:25Z,720000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,in,[],1628467,,,1610612747,16,10,2026-02-25T03:51:25Z,730000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M24.00S,2026-02-25T03:51:04.5Z,1,REGULAR,substitution,in,[],1628975,,,1610612747,16,10,2026-02-25T03:51:25Z,740000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M24.00S,2026-02-25T03:51:51.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,17,10,2026-02-25T03:51:51Z,750000,False,,,0,,L. Dončić Free Throw 1 of 1 (3 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
76,PT06M01.00S,2026-02-25T03:52:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,12.795663600525614,44.11764705882353,1610612753,17,12,2026-02-25T03:52:24Z,760000,False,29.0,68.0,1,left,A. Black 7' driving floating Jump Shot (2 PTS) (P. Banchero 1 AST),"[1641710, 1631094]",1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
78,PT05M41.00S,2026-02-25T03:52:36.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630559,87.56570302233902,49.01960784313726,1610612747,17,12,2026-02-25T03:56:24Z,780000,False,-5.0,64.0,1,right,MISS A. Reaves 6' driving Hook,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
79,PT05M38.00S,2026-02-25T03:52:39.3Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612747,17,12,2026-02-25T03:56:24Z,790000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,78.0,1.0,0.0,1.0,,,,,
80,PT05M32.00S,2026-02-25T03:52:45.3Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,17,12,2026-02-25T03:52:48Z,800000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1641710]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left,,,,,,,1.0,Black,1641710.0,,,,,,,,,,,
81,PT05M32.00S,2026-02-25T03:52:45.3Z,1,REGULAR,steal,,[],1641710,,,1610612753,17,12,2026-02-25T03:52:47Z,810000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
