actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
433,PT06M56.00S,2026-01-05T04:05:22.1Z,3,REGULAR,substitution,out,[],1629111,,,1610612747,68,74,2026-01-05T04:05:27Z,4300000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M56.00S,2026-01-05T04:05:22.1Z,3,REGULAR,substitution,in,[],1631132,,,1610612747,68,74,2026-01-05T04:05:27Z,4310000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M56.00S,2026-01-05T04:05:22.1Z,3,REGULAR,substitution,in,[],1642914,,,1610612747,68,74,2026-01-05T04:05:27Z,4320000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M42.00S,2026-01-05T04:05:48.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631222,17.394875164257556,4.901960784313729,1610612747,68,74,2026-01-05T04:06:39Z,4330000,False,225.0,111.0,1,left,MISS J. LaRavia 25' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
437,PT06M42.00S,2026-01-05T04:05:48.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,68,74,2026-01-05T04:06:39Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,436.0,,,,,,,,,,,,,
440,PT06M35.00S,2026-01-05T04:06:45.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,21.994086727989497,52.94117647058824,1610612747,68,74,2026-01-05T04:07:19Z,4370000,False,-15.0,154.0,1,left,MISS L. Dončić 15' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
441,PT06M30.00S,2026-01-05T04:06:50.4Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,68,74,2026-01-05T04:06:51Z,4380000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Center,,,,,,,440.0,,4.0,2.0,2.0,,,,,,,,,
442,PT06M28.00S,2026-01-05T04:06:52.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2544,6.4881734559789805,50.98039215686275,1610612747,70,74,2026-01-05T04:06:56Z,4390000,False,-5.0,8.0,1,left,L. James cutting DUNK (12 PTS) (J. LaRavia 2 AST),"[2544, 1631222]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.98,Made,12.0,J. LaRavia,1631222.0,2.0,,,,,,,,,,,,,,
444,PT06M20.00S,2026-01-05T04:07:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,87.0400788436268,46.81372549019608,1610612763,70,76,2026-01-05T04:07:06Z,4410000,False,-16.0,69.0,1,right,S. Aldama 7' driving floating Jump Shot (9 PTS) (J. Small 4 AST),"[1630583, 1642914]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.11,Made,9.0,J. Small,1642914.0,4.0,,,,,,,,,,,,,,
446,PT06M20.00S,2026-01-05T04:07:05.4Z,3,REGULAR,foul,personal,['1freethrow'],2544,,,1610612763,70,76,2026-01-05T04:07:11Z,4430000,False,,,0,,L. James shooting personal FOUL (2 PF) (Aldama 1 FT),"[2544, 1630583]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,,,,,,,,,2.0,0.0,Aldama,1630583.0
448,PT06M20.00S,2026-01-05T04:07:31.0Z,3,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,70,77,2026-01-05T04:07:31Z,4450000,False,,,0,,S. Aldama Free Throw 1 of 1 (10 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
449,PT05M56.00S,2026-01-05T04:07:54.9Z,3,REGULAR,3pt,Jump Shot,[],2544,31.586727989487514,81.86274509803921,1610612747,70,77,2026-01-05T04:08:00Z,4460000,False,-159.0,244.0,1,left,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,29.17,Missed,,,,,,,,,,,,,,,,,,
450,PT05M52.00S,2026-01-05T04:07:58.9Z,3,REGULAR,rebound,defensive,[],1642914,,,1610612763,70,77,2026-01-05T04:08:00Z,4470000,False,,,0,,J. Small REBOUND (Off:1 Def:2),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,449.0,,3.0,2.0,1.0,,,,,,,,,
451,PT05M43.00S,2026-01-05T04:08:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,90.32522996057818,46.07843137254902,1610612763,70,77,2026-01-05T04:08:11Z,4480000,False,-20.0,38.0,1,right,MISS S. Aldama driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
452,PT05M40.00S,2026-01-05T04:08:11.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,70,77,2026-01-05T04:08:11Z,4490000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,451.0,,4.0,4.0,0.0,,,,,,,,,
453,PT05M36.00S,2026-01-05T04:08:15.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203935,23.833771353482263,22.058823529411768,1610612747,72,77,2026-01-05T04:08:39Z,4500000,False,140.0,172.0,1,left,M. Smart 22' running Jump Shot (4 PTS) (L. James 6 AST),"[203935, 2544]",1610612747.0,LAL,running,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,22.12,Made,4.0,L. James,2544.0,6.0,,,,,,,,,,,,,,
455,PT05M19.00S,2026-01-05T04:08:33.3Z,3,REGULAR,3pt,Jump Shot,[],203484,79.68134034165571,94.6078431372549,1610612763,72,77,2026-01-05T04:08:42Z,4520000,False,223.0,138.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
456,PT05M19.00S,2026-01-05T04:08:33.3Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,72,77,2026-01-05T04:08:42Z,4530000,False,,,0,,S. Aldama REBOUND (Off:3 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,455.0,,7.0,4.0,3.0,,,,,,,,,
457,PT05M15.00S,2026-01-05T04:08:38.0Z,3,REGULAR,foul,personal,[],1629029,,,1610612763,72,77,2026-01-05T04:09:17Z,4540000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 1630583]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,,,,,,,,,1.0,0.0,Aldama,1630583.0
459,PT05M15.00S,2026-01-05T04:09:09.5Z,3,REGULAR,substitution,out,[],2544,,,1610612763,72,77,2026-01-05T04:09:13Z,4560000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M15.00S,2026-01-05T04:09:09.5Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,72,77,2026-01-05T04:09:13Z,4570000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M15.00S,2026-01-05T04:09:09.5Z,3,REGULAR,substitution,in,[],1629020,,,1610612763,72,77,2026-01-05T04:09:13Z,4580000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M15.00S,2026-01-05T04:09:09.5Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,72,77,2026-01-05T04:09:13Z,4590000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M11.00S,2026-01-05T04:09:24.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612763,72,77,2026-01-05T04:09:31Z,4600000,False,,,0,,L. Dončić personal FOUL (2 PF) (Aldama 2 FT),"[1629029, 1630583]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,202041.0,,,,,,,,,2.0,0.0,Aldama,1630583.0
465,PT05M11.00S,2026-01-05T04:09:56.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630583,,,1610612763,72,78,2026-01-05T04:10:12Z,4620000,False,,,0,,S. Aldama Free Throw 1 of 2 (11 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
466,PT05M11.00S,2026-01-05T04:09:56.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630583,,,1610612763,72,78,2026-01-05T04:10:12Z,4630000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
467,PT05M09.00S,2026-01-05T04:09:58.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,72,78,2026-01-05T04:10:12Z,4640000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,466.0,,4.0,4.0,0.0,,,,,,,,,
468,PT04M55.00S,2026-01-05T04:10:25.7Z,3,REGULAR,3pt,Jump Shot,[],1631222,7.933639947437584,97.30392156862744,1610612747,72,78,2026-01-05T04:10:30Z,4650000,False,-237.0,22.0,1,left,MISS J. LaRavia 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
469,PT04M51.00S,2026-01-05T04:10:29.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,72,78,2026-01-05T04:10:30Z,4660000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,468.0,,3.0,3.0,0.0,,,,,,,,,
470,PT04M34.00S,2026-01-05T04:10:46.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,94.79303547963207,5.392156862745097,1610612763,72,81,2026-01-05T04:10:50Z,4670000,False,-223.0,-4.0,1,right,J. Jackson Jr. 3PT  (10 PTS) (S. Aldama 6 AST),"[1628991, 1630583]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,22.3,Made,10.0,S. Aldama,1630583.0,6.0,,,,,,,,,,,,,,
472,PT04M04.00S,2026-01-05T04:11:18.6Z,3,REGULAR,2pt,Jump Shot,[],1629029,21.337056504599218,53.92156862745098,1610612747,72,81,2026-01-05T04:13:19Z,4690000,False,-20.0,148.0,1,left,MISS L. Dončić 14' turnaround Shot,[1629029],1610612747.0,LAL,turnaround,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
473,PT04M02.00S,2026-01-05T04:11:20.6Z,3,REGULAR,rebound,defensive,[],1631132,,,1610612763,72,81,2026-01-05T04:13:19Z,4700000,False,,,0,,C. Koloko REBOUND (Off:1 Def:1),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Center,,,,,,,472.0,,2.0,1.0,1.0,,,,,,,,,
475,PT03M43.00S,2026-01-05T04:11:42.6Z,3,REGULAR,substitution,out,[],1629028,,,1610612763,72,81,2026-01-05T04:11:48Z,4720000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M43.00S,2026-01-05T04:11:42.6Z,3,REGULAR,substitution,out,[],203935,,,1610612763,72,81,2026-01-05T04:11:48Z,4730000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M43.00S,2026-01-05T04:11:42.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612763,72,81,2026-01-05T04:11:48Z,4740000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M43.00S,2026-01-05T04:11:42.6Z,3,REGULAR,substitution,in,[],1641733,,,1610612763,72,81,2026-01-05T04:11:48Z,4750000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M40.00S,2026-01-05T04:12:03.3Z,3,REGULAR,3pt,Jump Shot,[],1631132,74.81931668856767,11.274509803921575,1610612763,72,81,2026-01-05T04:12:13Z,4760000,False,-194.0,184.0,1,right,MISS C. Koloko 26' 3PT,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
480,PT03M37.00S,2026-01-05T04:12:06.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,72,81,2026-01-05T04:12:13Z,4770000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,479.0,,4.0,4.0,0.0,,,,,,,,,
481,PT03M30.00S,2026-01-05T04:12:17.1Z,3,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,72,81,2026-01-05T04:12:22Z,4780000,False,,,0,,J. Vanderbilt lost ball out-of-bounds TURNOVER (2 TO),[1629020],1610612747.0,LAL,lost ball,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,1628172.0,,,,,,2.0,,,,,,
482,PT03M22.00S,2026-01-05T04:12:55.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641733,,,1610612763,72,81,2026-01-05T04:13:02Z,4790000,False,,,0,,N. Smith Jr. personal FOUL (1 PF) (Small 2 FT),"[1641733, 1642914]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1179.0,,,,,,,,,1.0,0.0,Small,1642914.0
484,PT03M22.00S,2026-01-05T04:13:16.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642914,,,1610612763,72,82,2026-01-05T04:13:16Z,4810000,False,,,0,,J. Small Free Throw 1 of 2 (4 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
485,PT03M22.00S,2026-01-05T04:13:31.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642914,,,1610612763,72,83,2026-01-05T04:13:31Z,4820000,False,,,0,,J. Small Free Throw 2 of 2 (5 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
487,PT03M10.00S,2026-01-05T04:13:51.6Z,3,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612747,72,83,2026-01-05T04:13:57Z,4840000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (LaRavia 2 FT),"[1630583, 1631222]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,,,,1179.0,,,,,,,,,1.0,0.0,LaRavia,1631222.0
489,PT03M10.00S,2026-01-05T04:14:16.4Z,3,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,73,83,2026-01-05T04:14:16Z,4860000,False,,,0,,J. LaRavia Free Throw 1 of 2 (19 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
490,PT03M10.00S,2026-01-05T04:14:19.5Z,3,REGULAR,substitution,out,[],1630583,,,1610612747,73,83,2026-01-05T04:14:32Z,4870000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M10.00S,2026-01-05T04:14:19.5Z,3,REGULAR,substitution,out,[],1642914,,,1610612747,73,83,2026-01-05T04:14:32Z,4880000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M10.00S,2026-01-05T04:14:19.5Z,3,REGULAR,substitution,in,[],1642285,,,1610612747,73,83,2026-01-05T04:14:32Z,4890000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M10.00S,2026-01-05T04:14:19.5Z,3,REGULAR,substitution,in,[],1641713,,,1610612747,73,83,2026-01-05T04:14:32Z,4900000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M10.00S,2026-01-05T04:14:33.9Z,3,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,74,83,2026-01-05T04:14:33Z,4910000,False,,,0,,J. LaRavia Free Throw 2 of 2 (20 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
495,PT02M58.00S,2026-01-05T04:14:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.37647831800263,47.79411764705882,1610612763,74,85,2026-01-05T04:14:48Z,4920000,False,-11.0,29.0,1,right,J. Jackson Jr. driving Layup (12 PTS) (G. Jackson 1 AST),"[1628991, 1641713]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.06,Made,12.0,G. Jackson,1641713.0,1.0,,,,,,,,,,,,,,
497,PT02M48.00S,2026-01-05T04:14:58.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612747,74,85,2026-01-05T04:45:53Z,4940000,False,,,0,,C. Koloko shooting personal FOUL (3 PF) (Dončić 2 FT),"[1631132, 1629029]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Left,,,,,,,,1179.0,,,,,,,,,3.0,0.0,Dončić,1629029.0
499,PT02M48.00S,2026-01-05T04:15:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,74,85,2026-01-05T04:15:09Z,4960000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M48.00S,2026-01-05T04:15:11.2Z,3,REGULAR,substitution,out,[],1631222,,,1610612747,74,85,2026-01-05T04:18:07Z,4970000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M48.00S,2026-01-05T04:15:11.2Z,3,REGULAR,substitution,in,[],2544,,,1610612747,74,85,2026-01-05T04:18:07Z,4980000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M48.00S,2026-01-05T04:18:18.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,75,85,2026-01-05T04:20:16Z,4990000,False,,,0,,L. Dončić Free Throw 1 of 2 (22 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
503,PT02M48.00S,2026-01-05T04:18:18.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,76,85,2026-01-05T04:20:16Z,5000000,False,,,0,,L. Dončić Free Throw 2 of 2 (23 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
504,PT02M31.00S,2026-01-05T04:18:55.3Z,3,REGULAR,3pt,Jump Shot,[],203484,67.7233902759527,77.20588235294117,1610612763,76,85,2026-01-05T04:19:00Z,5010000,False,136.0,251.0,1,right,MISS K. Caldwell-Pope 28' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,28.54,Missed,,,,,,,,,,,,,,,,,,
505,PT02M26.00S,2026-01-05T04:19:00.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,76,85,2026-01-05T04:19:00Z,5020000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,504.0,,5.0,5.0,0.0,,,,,,,,,
506,PT02M18.00S,2026-01-05T04:19:10.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612747,76,85,2026-01-05T04:19:15Z,5030000,False,,,0,,C. Koloko shooting personal FOUL (4 PF) (Hayes 2 FT),"[1631132, 1629637]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,,,4.0,0.0,Hayes,1629637.0
509,PT02M18.00S,2026-01-05T04:19:41.7Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,77,85,2026-01-05T04:20:07Z,5050000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
510,PT02M18.00S,2026-01-05T04:19:43.0Z,3,REGULAR,substitution,out,[],1631132,,,1610612747,77,85,2026-01-05T04:19:48Z,5060000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M18.00S,2026-01-05T04:19:43.0Z,3,REGULAR,substitution,in,[],1629111,,,1610612747,77,85,2026-01-05T04:19:48Z,5070000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M18.00S,2026-01-05T04:19:41.7Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,77,85,2026-01-05T04:20:07Z,5080000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT02M15.00S,2026-01-05T04:19:44.7Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,77,85,2026-01-05T04:20:07Z,5090000,False,,,0,,G. Jackson REBOUND (Off:0 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,512.0,,4.0,4.0,0.0,,,,,,,,,
515,PT01M56.00S,2026-01-05T04:20:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,85.20039421813404,58.57843137254902,1610612763,77,85,2026-01-05T04:20:28Z,5110000,False,43.0,87.0,1,right,MISS J. Jackson Jr. 9' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
516,PT01M54.00S,2026-01-05T04:20:25.0Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,77,85,2026-01-05T04:20:28Z,5120000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,515.0,,3.0,2.0,1.0,,,,,,,,,
517,PT01M47.00S,2026-01-05T04:20:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,35.528909329829176,78.92156862745098,1610612747,80,85,2026-01-05T04:20:39Z,5130000,False,-145.0,281.0,1,left,L. Dončić 31' 3PT  (26 PTS) (L. James 7 AST),"[1629029, 2544]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,31.65,Made,26.0,L. James,2544.0,7.0,,,,,,,,,,,,,,
519,PT01M22.00S,2026-01-05T04:20:58.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,88.2227332457293,49.01960784313726,1610612763,80,85,2026-01-05T04:21:01Z,5150000,False,-5.0,58.0,1,right,MISS J. Landale turnaround Hook,[1629111],1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
520,PT01M19.00S,2026-01-05T04:21:01.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,80,85,2026-01-05T04:21:01Z,5160000,False,,,0,,L. Dončić REBOUND (Off:1 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,519.0,,6.0,5.0,1.0,,,,,,,,,
521,PT01M02.00S,2026-01-05T04:21:17.6Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,80,85,2026-01-05T04:21:21Z,5170000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 203484]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,
522,PT01M02.00S,2026-01-05T04:21:17.6Z,3,REGULAR,steal,,[],203484,,,1610612763,80,85,2026-01-05T04:21:19Z,5180000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
