actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
351,PT12M00.00S,2026-03-08T21:10:38.7Z,3,REGULAR,period,start,[],0,,,1610612752,54,49,2026-03-08T21:10:38Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M42.00S,2026-03-08T21:10:55.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,91.90210249671485,51.470588235294116,1610612752,54,51,2026-03-08T21:15:45Z,3410000,False,7.0,24.0,1,right,K. Towns driving DUNK (12 PTS) (J. Brunson 4 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,2.47,J. Brunson,1628973.0,4.0,,,,,
354,PT11M27.00S,2026-03-08T21:11:10.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,17.132063074901453,44.607843137254896,1610612747,56,51,2026-03-08T21:11:20Z,3430000,False,27.0,109.0,1,left,D. Ayton 11' alley-oop DUNK (4 PTS) (L. Dončić 4 AST),"[1629028, 1629029]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,,,,,11.18,L. Dončić,1629029.0,4.0,,,,,
356,PT11M10.00S,2026-03-08T21:11:27.2Z,3,REGULAR,3pt,Jump Shot,[],1628973,76.13337713534823,88.23529411764706,1610612752,56,54,2026-03-08T21:12:03Z,3450000,False,191.0,172.0,1,right,J. Brunson 25' 3PT pullup (14 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,14.0,,,,,25.7,,,,,,,,
357,PT10M57.00S,2026-03-08T21:11:44.3Z,3,REGULAR,foul,personal,[],1628384,,,1610612747,56,54,2026-03-08T21:11:50Z,3460000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1630559]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,202056.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
359,PT10M48.00S,2026-03-08T21:12:13.9Z,3,REGULAR,2pt,Jump Shot,[],1629029,8.853482260183966,81.12745098039215,1610612747,58,54,2026-03-08T21:12:18Z,3480000,False,-156.0,31.0,1,left,L. Dončić 15' turnaround fadeaway Jump Shot (16 PTS),[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,Made,16.0,,,,,15.86,,,,,,,,
360,PT10M39.00S,2026-03-08T21:12:23.6Z,3,REGULAR,3pt,Jump Shot,[],1628973,70.22010512483574,86.51960784313725,1610612752,58,54,2026-03-08T21:13:25Z,3490000,False,183.0,227.0,1,right,MISS J. Brunson 29' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,29.16,,,,,,,,
361,PT10M36.00S,2026-03-08T21:12:26.6Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,58,54,2026-03-08T21:12:27Z,3500000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,360.0,5.0,4.0,1.0,,,,,,,,,
362,PT10M31.00S,2026-03-08T21:12:32.9Z,3,REGULAR,foul,personal,[],1628969,,,1610612747,58,54,2026-03-08T21:12:40Z,3510000,False,,,0,,M. Bridges personal FOUL (4 PF),"[1628969, 1630559]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,202056.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
364,PT10M31.00S,2026-03-08T21:12:47.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612747,58,54,2026-03-08T21:12:50Z,3530000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M31.00S,2026-03-08T21:12:47.2Z,3,REGULAR,substitution,in,[],1629013,,,1610612747,58,54,2026-03-08T21:12:50Z,3540000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M24.00S,2026-03-08T21:13:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.116294349540084,50.49019607843137,1610612747,58,54,2026-03-08T21:13:14Z,3550000,False,-2.0,33.0,1,left,MISS D. Ayton alley-oop Layup,[1629028],1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.33,,,,,,,,
367,PT10M22.00S,2026-03-08T21:13:09.0Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612747,58,54,2026-03-08T21:13:14Z,3560000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,366.0,6.0,4.0,2.0,,,,,,,,,
368,PT10M21.00S,2026-03-08T21:13:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,8.459264126149804,51.470588235294116,1610612747,60,54,2026-03-08T21:13:15Z,3570000,False,-7.0,27.0,1,left,D. Ayton putback Layup (6 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,2.8,,,,,,,,
370,PT10M02.00S,2026-03-08T21:13:53.2Z,3,REGULAR,2pt,Jump Shot,[],1626157,79.68134034165571,80.63725490196079,1610612752,60,56,2026-03-08T21:13:58Z,3590000,False,153.0,138.0,1,right,K. Towns 20' turnaround Jump Shot (14 PTS) (L. Shamet 2 AST),"[1626157, 1629013]",1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,Made,14.0,,,,,20.65,L. Shamet,1629013.0,2.0,,,,,
372,PT09M46.00S,2026-03-08T21:14:08.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.42641261498029,60.049019607843135,1610612747,60,56,2026-03-08T21:14:41Z,3610000,False,-50.0,262.0,1,left,MISS L. Dončić 26' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.65,,,,,,,,
373,PT09M43.00S,2026-03-08T21:14:12.6Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612747,60,56,2026-03-08T21:14:12Z,3620000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,372.0,4.0,2.0,2.0,,,,,,,,,
374,PT09M41.00S,2026-03-08T21:14:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,7.933639947437584,49.01960784313726,1610612747,62,56,2026-03-08T21:14:19Z,3630000,False,5.0,22.0,1,left,A. Reaves driving finger roll Layup (19 PTS) (R. Hachimura 1 AST),"[1630559, 1629060]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,2.26,R. Hachimura,1629060.0,1.0,,,,,
376,PT09M39.00S,2026-03-08T21:14:22.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,62,56,2026-03-08T21:14:22Z,3650000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M20.00S,2026-03-08T21:19:03.4Z,3,REGULAR,2pt,Jump Shot,[],1626157,75.87056504599212,66.42156862745098,1610612752,62,56,2026-03-08T21:19:07Z,3690000,False,82.0,174.0,1,right,MISS K. Towns 19' Jump Shot,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,19.27,,,,,,,,
381,PT09M17.00S,2026-03-08T21:19:06.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,62,56,2026-03-08T21:19:07Z,3700000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,
382,PT08M55.00S,2026-03-08T21:19:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,28.695795006570307,84.31372549019608,1610612747,65,56,2026-03-08T21:19:35Z,3710000,False,-172.0,217.0,1,left,L. Dončić 27' 3PT fadeaway (19 PTS),[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,19.0,,,,,27.68,,,,,,,,
383,PT08M42.00S,2026-03-08T21:19:40.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,64.70105124835743,49.754901960784316,1610612752,65,56,2026-03-08T21:19:46Z,3720000,False,-1.0,279.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.93,,,,,,,,
384,PT08M41.00S,2026-03-08T21:19:41.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,65,56,2026-03-08T21:20:05Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,383.0,,,,,,,,,,,,
386,PT08M33.00S,2026-03-08T21:20:19.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,27.644546649145866,86.51960784313725,1610612747,65,56,2026-03-08T21:20:24Z,3750000,False,-183.0,207.0,1,left,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.63,,,,,,,,
387,PT08M28.00S,2026-03-08T21:20:24.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,65,56,2026-03-08T21:20:24Z,3760000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,386.0,3.0,3.0,0.0,,,,,,,,,
388,PT08M25.00S,2026-03-08T21:20:27.1Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,65,56,2026-03-08T21:22:44Z,3770000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1630559]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Reaves,1630559.0
389,PT08M25.00S,2026-03-08T21:20:27.1Z,3,REGULAR,steal,,[],1630559,,,1610612747,65,56,2026-03-08T21:20:29Z,3780000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
390,PT08M18.00S,2026-03-08T21:20:33.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630559,26.461892247043366,82.59803921568627,1610612747,68,56,2026-03-08T22:20:54Z,3790000,False,-163.0,196.0,1,left,A. Reaves 25' 3PT pullup (22 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Made,22.0,,,,,25.51,,,,,,,,
391,PT07M55.00S,2026-03-08T21:20:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629013,72.58541392904074,15.196078431372555,1610612752,68,59,2026-03-08T21:21:02Z,3800000,False,-174.0,205.0,1,right,L. Shamet 26' 3PT  (10 PTS) (J. Brunson 5 AST),"[1629013, 1628973]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,,,,,26.9,J. Brunson,1628973.0,5.0,,,,,
393,PT07M33.00S,2026-03-08T21:21:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,19.23455978975032,54.65686274509804,1610612747,68,59,2026-03-08T21:21:23Z,3820000,False,-23.0,128.0,1,left,MISS A. Reaves 13' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.04,,,,,,,,
394,PT07M29.00S,2026-03-08T21:21:22.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,68,59,2026-03-08T21:21:23Z,3830000,False,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,393.0,8.0,8.0,0.0,,,,,,,,,
395,PT07M24.00S,2026-03-08T21:21:27.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,90.19382391590013,53.18627450980392,1610612752,68,61,2026-03-08T21:21:33Z,3840000,False,16.0,40.0,1,right,J. Hart running Layup (6 PTS) (J. Brunson 6 AST),"[1628404, 1628973]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,4.28,J. Brunson,1628973.0,6.0,,,,,
397,PT07M07.00S,2026-03-08T21:21:47.1Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612747,68,61,2026-03-08T21:21:57Z,3860000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Smart 2 FT),"[1626157, 203935]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
399,PT07M07.00S,2026-03-08T21:22:21.2Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612747,69,61,2026-03-08T21:22:21Z,3880000,False,,,0,,M. Smart Free Throw 1 of 2 (2 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
400,PT07M07.00S,2026-03-08T21:22:45.1Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612747,70,61,2026-03-08T21:22:45Z,3890000,False,,,0,,M. Smart Free Throw 2 of 2 (3 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
401,PT06M55.00S,2026-03-08T21:23:02.4Z,3,REGULAR,violation,kicked ball,[],1629028,,,1610612752,70,61,2026-03-08T21:23:08Z,3900000,False,,,0,,D. Ayton kicked ball VIOLATION,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
402,PT06M45.00S,2026-03-08T21:23:28.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,69.69448094612352,24.75490196078431,1610612752,70,61,2026-03-08T21:23:33Z,3910000,False,-126.0,232.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.45,,,,,,,,
403,PT06M41.00S,2026-03-08T21:23:32.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,70,61,2026-03-08T21:23:33Z,3920000,False,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,402.0,7.0,5.0,2.0,,,,,,,,,
404,PT06M38.00S,2026-03-08T21:23:37.6Z,3,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,70,61,2026-03-08T21:23:42Z,3930000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,202027.0,,,,,,,,,,,,,,,,,1.0,,
405,PT06M22.00S,2026-03-08T21:23:59.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,83.36070959264126,47.549019607843135,1610612752,70,61,2026-03-08T21:24:03Z,3940000,False,-12.0,104.0,1,right,MISS J. Brunson 10' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,10.46,,,,,,,,
406,PT06M20.00S,2026-03-08T21:24:02.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612747,70,61,2026-03-08T21:24:02Z,3950000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,405.0,2.0,2.0,0.0,,,,,,,,,
407,PT06M08.00S,2026-03-08T21:24:13.4Z,3,REGULAR,3pt,Jump Shot,[],1629060,31.061103810775293,15.686274509803923,1610612747,73,61,2026-03-08T21:24:19Z,3960000,False,172.0,239.0,1,left,R. Hachimura 29' 3PT  (13 PTS) (M. Smart 4 AST),"[1629060, 203935]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,,,,,29.46,M. Smart,203935.0,4.0,,,,,
409,PT06M00.00S,2026-03-08T21:24:25.7Z,3,REGULAR,foul,personal,[],203935,,,1610612752,73,61,2026-03-08T21:24:37Z,3980000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1628973]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Left,202056.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
411,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,out,[],203935,,,1610612752,73,61,2026-03-08T21:24:50Z,4000000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,73,61,2026-03-08T21:24:50Z,4010000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,73,61,2026-03-08T21:24:50Z,4020000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,in,[],1628379,,,1610612752,73,61,2026-03-08T21:24:50Z,4030000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,in,[],1642885,,,1610612752,73,61,2026-03-08T21:24:50Z,4040000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M00.00S,2026-03-08T21:24:35.6Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,73,61,2026-03-08T21:24:50Z,4050000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M53.00S,2026-03-08T21:25:03.4Z,3,REGULAR,3pt,Jump Shot,[],1642885,74.81931668856767,84.55882352941177,1610612752,73,61,2026-03-08T21:25:07Z,4060000,False,173.0,184.0,1,right,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.26,,,,,,,,
418,PT05M50.00S,2026-03-08T21:25:06.4Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,73,61,2026-03-08T21:25:07Z,4070000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,417.0,5.0,3.0,2.0,,,,,,,,,
419,PT05M40.00S,2026-03-08T21:25:17.4Z,3,REGULAR,3pt,Jump Shot,[],1629060,30.66688567674113,21.32352941176471,1610612747,73,61,2026-03-08T21:25:22Z,4080000,False,143.0,236.0,1,left,MISS R. Hachimura 27' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.6,,,,,,,,
420,PT05M35.00S,2026-03-08T21:25:22.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,73,61,2026-03-08T21:25:22Z,4090000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,419.0,6.0,5.0,1.0,,,,,,,,,
421,PT05M29.00S,2026-03-08T21:25:28.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,70.74572930354796,23.284313725490193,1610612752,73,61,2026-03-08T21:25:32Z,4100000,False,-134.0,222.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.95,,,,,,,,
422,PT05M24.00S,2026-03-08T21:25:32.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612747,73,61,2026-03-08T21:25:32Z,4110000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,421.0,2.0,2.0,0.0,,,,,,,,,
423,PT05M22.00S,2026-03-08T21:25:34.1Z,3,REGULAR,turnover,bad pass,[],1628379,,,1610612747,73,61,2026-03-08T21:25:38Z,4120000,False,,,0,,L. Kennard bad pass TURNOVER (2 TO),"[1628379, 1629011]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Robinson,1629011.0
424,PT05M22.00S,2026-03-08T21:25:34.1Z,3,REGULAR,steal,,[],1629011,,,1610612752,73,61,2026-03-08T21:25:36Z,4130000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT05M18.00S,2026-03-08T21:25:38.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,67.06636005256242,66.42156862745098,1610612752,73,61,2026-03-08T21:25:41Z,4140000,False,82.0,257.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.99,,,,,,,,
426,PT05M16.00S,2026-03-08T21:25:40.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,73,61,2026-03-08T21:25:40Z,4150000,False,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,425.0,8.0,6.0,2.0,,,,,,,,,
427,PT05M09.00S,2026-03-08T21:25:52.9Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612747,73,61,2026-03-08T21:26:03Z,4160000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Dončić 2 FT),"[1629011, 1629029]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
429,PT05M09.00S,2026-03-08T21:26:15.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,74,61,2026-03-08T21:26:39Z,4180000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
430,PT05M09.00S,2026-03-08T21:26:15.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,74,61,2026-03-08T21:26:39Z,4190000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
431,PT05M04.00S,2026-03-08T21:26:20.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,74,61,2026-03-08T21:26:39Z,4200000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,430.0,3.0,2.0,1.0,,,,,,,,,
432,PT04M48.00S,2026-03-08T21:26:57.8Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612752,74,61,2026-03-08T21:27:08Z,4210000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Diawara 2 FT),"[1629028, 1642885]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Diawara,1642885.0,,,,,,,,,,,,,,,
434,PT04M48.00S,2026-03-08T21:27:31.2Z,3,REGULAR,freethrow,1 of 2,[],1642885,,,1610612752,74,62,2026-03-08T21:27:31Z,4230000,False,,,0,,M. Diawara Free Throw 1 of 2 (3 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
435,PT04M48.00S,2026-03-08T21:27:32.0Z,3,REGULAR,substitution,out,[],1629028,,,1610612752,74,62,2026-03-08T21:27:36Z,4240000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M48.00S,2026-03-08T21:27:32.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612752,74,62,2026-03-08T21:27:36Z,4250000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M48.00S,2026-03-08T21:27:53.8Z,3,REGULAR,freethrow,2 of 2,[],1642885,,,1610612752,74,63,2026-03-08T21:27:53Z,4260000,False,,,0,,M. Diawara Free Throw 2 of 2 (4 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
