actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT03M13.00S,2026-02-21T03:30:39.5Z,1,REGULAR,substitution,out,[],202695,,,1610612747,26,19,2026-02-21T03:30:46Z,870000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M13.00S,2026-02-21T03:30:39.5Z,1,REGULAR,substitution,out,[],201572,,,1610612747,26,19,2026-02-21T03:30:46Z,880000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M13.00S,2026-02-21T03:30:39.5Z,1,REGULAR,substitution,in,[],1642949,,,1610612747,26,19,2026-02-21T03:30:46Z,890000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M13.00S,2026-02-21T03:30:39.5Z,1,REGULAR,substitution,in,[],1641757,,,1610612747,26,19,2026-02-21T03:30:46Z,900000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M10.00S,2026-02-21T03:31:02.6Z,1,REGULAR,turnover,lost ball,[],1628379,,,1610612747,26,19,2026-02-21T03:32:41Z,910000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1641757]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Miller,1641757.0,,,,,,,,,,,
92,PT03M10.00S,2026-02-21T03:31:02.6Z,1,REGULAR,steal,,[],1641757,,,1610612746,26,19,2026-02-21T03:31:04Z,920000,False,,,0,,J. Miller STEAL (1 STL),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
93,PT02M56.00S,2026-02-21T03:31:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,91.90210249671485,50.73529411764706,1610612746,26,21,2026-02-21T03:33:03Z,930000,False,4.0,24.0,1,right,J. Collins driving Layup (8 PTS) (J. Miller 1 AST),"[1628381, 1641757]",1610612746.0,LAC,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,8.0,J. Miller,1641757.0,1.0,,,,,,
95,PT02M55.00S,2026-02-21T03:31:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,26,21,2026-02-21T03:31:22Z,950000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M55.00S,2026-02-21T03:34:04.7Z,1,REGULAR,substitution,out,[],1627884,,,1610612747,26,21,2026-02-21T03:34:26Z,960000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M55.00S,2026-02-21T03:34:04.7Z,1,REGULAR,substitution,out,[],1628381,,,1610612747,26,21,2026-02-21T03:34:26Z,970000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M55.00S,2026-02-21T03:34:04.7Z,1,REGULAR,substitution,in,[],1627739,,,1610612747,26,21,2026-02-21T03:34:26Z,980000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M55.00S,2026-02-21T03:34:04.7Z,1,REGULAR,substitution,in,[],201587,,,1610612747,26,21,2026-02-21T03:34:26Z,990000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M38.00S,2026-02-21T03:35:04.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,20.154402102496718,6.862745098039213,1610612747,29,21,2026-02-21T03:35:22Z,1000000,False,216.0,137.0,1,left,L. Kennard 25' 3PT  (3 PTS) (L. Dončić 4 AST),"[1628379, 1629029]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,,,,,3.0,L. Dončić,1629029.0,4.0,,,,,,
102,PT02M22.00S,2026-02-21T03:35:19.8Z,1,REGULAR,2pt,Jump Shot,[],1631097,78.23587385019711,37.00980392156863,1610612746,29,23,2026-02-21T03:35:39Z,1020000,False,-65.0,152.0,1,right,B. Mathurin 16' pullup Jump Shot (2 PTS) (Y. Niederhäuser 1 AST),"[1631097, 1642949]",1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,16.54,Made,,,,,,,,,2.0,Y. Niederhäuser,1642949.0,1.0,,,,,,
104,PT02M09.00S,2026-02-21T03:35:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612747,29,23,2026-02-21T03:35:40Z,1040000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Dončić 2 FT),"[1627739, 1629029]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,1.0,0.0,Dončić,1629029.0,,
106,PT02M09.00S,2026-02-21T03:36:03.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,30,23,2026-02-21T03:36:37Z,1060000,False,,,0,,L. Dončić Free Throw 1 of 2 (9 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
107,PT02M09.00S,2026-02-21T03:36:08.1Z,1,REGULAR,substitution,out,[],1629637,,,1610612747,30,23,2026-02-21T03:36:16Z,1070000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M09.00S,2026-02-21T03:36:08.1Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,30,23,2026-02-21T03:36:16Z,1080000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M09.00S,2026-02-21T03:36:03.7Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,30,23,2026-02-21T03:36:37Z,1090000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
110,PT02M07.00S,2026-02-21T03:36:05.7Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,30,23,2026-02-21T03:36:37Z,1100000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT01M46.00S,2026-02-21T03:36:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,81.65243101182654,53.431372549019606,1610612746,30,25,2026-02-21T03:37:22Z,1110000,False,17.0,120.0,1,right,J. Miller 12' turnaround fadeaway Jump Shot (2 PTS),[1641757],1610612746.0,LAC,turnaround fadeaway,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,12.12,Made,,,,,,,,,2.0,,,,,,,,,
112,PT01M19.00S,2026-02-21T03:37:25.9Z,1,REGULAR,3pt,Jump Shot,[],1631222,10.381077529566369,97.52604166666667,1610612747,33,25,2026-02-21T03:37:50Z,1120000,False,-238.0,45.0,1,left,J. LaRavia 24' 3PT  (3 PTS) (L. Kennard 1 AST),"[1631222, 1628379]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,24.18,Made,,,,,,,,,3.0,L. Kennard,1628379.0,1.0,,,,,,
114,PT01M09.00S,2026-02-21T03:37:34.4Z,1,REGULAR,3pt,Jump Shot,[],1631097,67.32917214191853,50.49019607843137,1610612746,33,25,2026-02-21T03:38:03Z,1140000,False,2.0,255.0,1,right,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
115,PT01M06.00S,2026-02-21T03:37:37.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,33,25,2026-02-21T03:37:39Z,1150000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,,
116,PT01M01.00S,2026-02-21T03:37:42.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,24.6222076215506,87.5,1610612747,36,25,2026-02-21T03:38:50Z,1160000,False,-188.0,179.0,1,left,L. Dončić 25' 3PT running pullup (12 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,,,12.0,,,,,,,,,
117,PT00M44.60S,2026-02-21T03:38:03.4Z,1,REGULAR,turnover,lost ball,[],1641757,,,1610612746,36,25,2026-02-21T03:38:08Z,1170000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 1629060]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,,
118,PT00M44.60S,2026-02-21T03:38:03.4Z,1,REGULAR,steal,,[],1629060,,,1610612747,36,25,2026-02-21T03:38:06Z,1180000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
119,PT00M38.40S,2026-02-21T03:38:09.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629029,34.08344283837057,67.40196078431373,1610612747,39,25,2026-02-21T03:40:12Z,1190000,False,-87.0,268.0,1,left,L. Dončić 28' 3PT running pullup (15 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,28.17,Made,,,,,,,,,15.0,,,,,,,,,
120,PT00M31.10S,2026-02-21T03:38:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612746,39,25,2026-02-21T03:38:30Z,1200000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1631222, 1631097]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,Mathurin,1631097.0,,
122,PT00M31.10S,2026-02-21T03:38:51.1Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612746,39,26,2026-02-21T03:38:51Z,1220000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
123,PT00M31.10S,2026-02-21T03:38:51.8Z,1,REGULAR,substitution,out,[],1629020,,,1610612746,39,26,2026-02-21T03:38:59Z,1230000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M31.10S,2026-02-21T03:38:51.8Z,1,REGULAR,substitution,in,[],2544,,,1610612746,39,26,2026-02-21T03:38:59Z,1240000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M31.10S,2026-02-21T03:39:16.7Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612746,39,27,2026-02-21T03:39:16Z,1250000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
126,PT00M17.20S,2026-02-21T03:39:34.1Z,1,REGULAR,foul,personal,[],1642949,,,1610612747,39,27,2026-02-21T03:39:43Z,1260000,False,,,0,,Y. Niederhäuser personal FOUL (1 PF),"[1642949, 1629029]",1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1830.0,,,,,1.0,0.0,Dončić,1629029.0,,
128,PT00M15.70S,2026-02-21T03:39:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.539421813403408,50.98039215686275,1610612747,41,27,2026-02-21T03:39:55Z,1280000,False,-5.0,18.0,1,left,L. Dončić cutting Layup (17 PTS) (L. James 3 AST),"[1629029, 2544]",1610612747.0,LAL,cutting,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,,17.0,L. James,2544.0,3.0,,,,,,
130,PT00M01.00S,2026-02-21T03:40:10.8Z,1,REGULAR,3pt,Jump Shot,[],1631097,69.30642247043363,75.95741421568627,1610612746,41,30,2026-02-21T03:43:54Z,1300000,False,130.0,236.0,1,right,B. Mathurin 26' 3PT pullup (7 PTS),[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,,,,,7.0,,,,,,,,,
131,PT00M00.20S,2026-02-21T03:40:18.1Z,1,REGULAR,heave,,[],0,,,1610612747,41,30,2026-02-21T03:41:36Z,1310000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,46.85,,,,,,,,,,,,,,,,,,,
132,PT00M00.10S,2026-02-21T03:40:18.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,41,30,2026-02-21T03:40:45Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,131.0,,,,,,,,,,,,,,,,,
133,PT00M00.00S,2026-02-21T03:40:21.5Z,1,REGULAR,period,end,[],0,,,1610612747,41,30,2026-02-21T03:40:21Z,1330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612747,41,30,2026-02-21T03:43:43Z,1340000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,out,['startperiod'],1631222,,,1610612747,41,30,2026-02-21T03:43:43Z,1350000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,41,30,2026-02-21T03:43:43Z,1360000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,out,['startperiod'],1627739,,,1610612747,41,30,2026-02-21T03:43:43Z,1370000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612747,41,30,2026-02-21T03:43:43Z,1380000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612747,41,30,2026-02-21T03:43:43Z,1390000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,41,30,2026-02-21T03:43:43Z,1400000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2026-02-21T03:43:28.8Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612747,41,30,2026-02-21T03:43:43Z,1410000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2026-02-21T03:43:53.4Z,2,REGULAR,period,start,[],0,,,1610612746,41,30,2026-02-21T03:43:53Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M49.00S,2026-02-21T03:44:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,80.33837056504599,54.16666666666667,1610612746,41,32,2026-02-21T03:44:08Z,1430000,False,21.0,132.0,1,right,B. Mathurin 13' turnaround Jump Shot (9 PTS),[1631097],1610612746.0,LAC,turnaround,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,13.39,Made,,,,,,,,,9.0,,,,,,,,,
145,PT11M29.00S,2026-02-21T03:44:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,9.510512483574246,40.19607843137255,1610612747,43,32,2026-02-21T03:44:26Z,1440000,False,49.0,37.0,1,left,A. Reaves 6' step back bank Jump Shot (9 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,step back bank,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,,,,,,,,,9.0,L. James,2544.0,4.0,,,,,,
147,PT11M17.00S,2026-02-21T03:44:34.7Z,2,REGULAR,3pt,Jump Shot,[],201587,89.79960578186596,99.26470588235294,1610612746,43,32,2026-02-21T03:44:40Z,1460000,False,246.0,43.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,25.01,Missed,,,,,,,,,,,,,,,,,,
148,PT11M14.00S,2026-02-21T03:44:38.2Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,43,32,2026-02-21T03:44:38Z,1470000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,
149,PT11M13.00S,2026-02-21T03:44:39.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642949,88.09132720105124,54.411764705882355,1610612746,43,34,2026-02-21T03:44:43Z,1480000,False,22.0,59.0,1,right,Y. Niederhäuser 6' Hook (2 PTS) (N. Batum 1 AST),"[1642949, 201587]",1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,In The Paint (Non-RA),0-8 Center,6.34,Made,,,,,,,,,2.0,N. Batum,201587.0,1.0,,,,,,
151,PT11M03.00S,2026-02-21T03:44:55.2Z,2,REGULAR,foul,personal,[],1631097,,,1610612747,43,34,2026-02-21T03:45:01Z,1500000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 1630559]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,202056.0,,,,,1.0,0.0,Reaves,1630559.0,,
153,PT10M54.00S,2026-02-21T03:45:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629060,8.590670170827863,3.67647058823529,1610612747,46,34,2026-02-21T03:45:23Z,1520000,False,232.0,28.0,1,left,R. Hachimura 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1629060, 1629020]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.33,Made,,,,,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,
155,PT10M41.00S,2026-02-21T03:45:36.6Z,2,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,46,34,2026-02-21T03:45:40Z,1540000,False,,,0,,K. Leonard step out-of-bounds TURNOVER (2 TO),[202695],1610612746.0,LAC,step,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,202056.0,,,,,,,,,,
156,PT10M31.00S,2026-02-21T03:45:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,7.933639947437584,49.01960784313726,1610612747,46,34,2026-02-21T03:46:43Z,1550000,False,5.0,22.0,1,left,MISS J. Vanderbilt cutting Layup,[1629020],1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
157,PT10M30.00S,2026-02-21T03:45:57.1Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,46,34,2026-02-21T03:46:43Z,1560000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,156.0,3.0,2.0,1.0,,,,,,,,,,,,,,
158,PT10M23.00S,2026-02-21T03:46:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1642949,,,1610612746,46,34,2026-02-21T03:48:03Z,1570000,False,,,0,,Y. Niederhäuser flagrant-type-1 personal FOUL (2 PF) (James 2 FT),"[1642949, 2544]",1610612746.0,LAC,flagrant-type-1,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,James,2544.0,,
160,PT10M23.00S,2026-02-21T03:46:08.3Z,2,REGULAR,turnover,offensive foul,[],1642949,,,1610612746,46,34,2026-02-21T03:46:08Z,1590000,False,,,0,,Y. Niederhäuser offensive foul TURNOVER (1 TO),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,1628159.0,,,,,,,,,,
162,PT10M23.00S,2026-02-21T03:48:20.1Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,47,34,2026-02-21T03:48:36Z,1610000,False,,,0,,L. James flagrant Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,flagrant,,,James,L. James,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
163,PT10M23.00S,2026-02-21T03:48:20.1Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,48,34,2026-02-21T03:48:36Z,1620000,False,,,0,,L. James flagrant Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,flagrant,,,James,L. James,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
164,PT10M12.00S,2026-02-21T03:48:59.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,13.715505913272011,47.79411764705882,1610612747,50,34,2026-02-21T03:49:04Z,1630000,False,11.0,76.0,1,left,A. Reaves 7' driving bank Jump Shot (11 PTS) (L. James 5 AST),"[1630559, 2544]",1610612747.0,LAL,driving bank,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,,,,,11.0,L. James,2544.0,5.0,,,,,,
166,PT09M56.00S,2026-02-21T03:49:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,80.46977660972405,46.07843137254902,1610612746,50,34,2026-02-21T03:49:18Z,1650000,False,-20.0,131.0,1,right,MISS K. Leonard 13' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.26,Missed,,,,,,,,,,,,,,,,,,
167,PT09M53.00S,2026-02-21T03:49:18.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,50,34,2026-02-21T03:49:18Z,1660000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT09M45.00S,2026-02-21T03:49:26.0Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,50,34,2026-02-21T03:49:30Z,1670000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1642949]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Niederhäuser,1642949.0,,,,,,,,,,,
169,PT09M45.00S,2026-02-21T03:49:26.0Z,2,REGULAR,steal,,[],1642949,,,1610612746,50,34,2026-02-21T03:49:28Z,1680000,False,,,0,,Y. Niederhäuser STEAL (1 STL),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
170,PT09M41.00S,2026-02-21T03:49:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,86.25164257555848,50.0,1610612746,50,36,2026-02-21T03:49:34Z,1690000,False,0.0,77.0,1,right,K. Leonard 7' driving floating Jump Shot (4 PTS),[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,,,,,,,,,4.0,,,,,,,,,
171,PT09M18.00S,2026-02-21T03:49:52.5Z,2,REGULAR,3pt,Jump Shot,[],2544,27.11892247043363,17.64705882352942,1610612747,50,36,2026-02-21T03:49:56Z,1700000,False,162.0,202.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
172,PT09M15.00S,2026-02-21T03:49:55.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,50,36,2026-02-21T03:49:56Z,1710000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT09M07.00S,2026-02-21T03:50:07.1Z,2,REGULAR,foul,personal,[],203935,,,1610612746,50,36,2026-02-21T03:50:14Z,1720000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 202695]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,202056.0,,,,,1.0,0.0,Leonard,202695.0,,
