actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT09M52.00S,2026-02-10T03:43:58.9Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612760,36,36,2026-02-10T03:44:09Z,1780000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1629020, 1628392]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Hartenstein,1628392.0
180,PT09M52.00S,2026-02-10T03:44:23.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612760,36,36,2026-02-10T03:44:47Z,1800000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
181,PT09M52.00S,2026-02-10T03:44:23.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,36,36,2026-02-10T03:44:47Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,
182,PT09M52.00S,2026-02-10T03:44:23.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612760,36,36,2026-02-10T03:44:47Z,1820000,False,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
183,PT09M50.00S,2026-02-10T03:44:25.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,36,36,2026-02-10T03:44:47Z,1830000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,
184,PT09M39.00S,2026-02-10T03:44:53.7Z,2,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,36,36,2026-02-10T03:45:00Z,1840000,False,,,0,,J. Vanderbilt step out-of-bounds TURNOVER (1 TO),[1629020],1610612747.0,LAL,step,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,1.0,,,,,,,,,,,,,,,201639.0,,,,
185,PT09M39.00S,2026-02-10T03:44:57.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612760,36,36,2026-02-10T03:45:22Z,1850000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M39.00S,2026-02-10T03:44:57.7Z,2,REGULAR,substitution,in,[],1629028,,,1610612760,36,36,2026-02-10T03:45:22Z,1860000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M31.00S,2026-02-10T03:45:30.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,67.06636005256242,57.1078431372549,1610612760,36,36,2026-02-10T03:45:54Z,1870000,False,36.0,257.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,25.95,Missed,,,,,,,,,,,,,,,
188,PT09M27.00S,2026-02-10T03:45:50.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,36,36,2026-02-10T03:45:50Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,187.0,,,,,,,,,,,,,,
190,PT09M27.00S,2026-02-10T03:45:53.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612760,36,36,2026-02-10T03:45:55Z,1900000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M27.00S,2026-02-10T03:45:53.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612760,36,36,2026-02-10T03:45:55Z,1910000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2026-02-10T03:46:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630198,94.00459921156373,51.71568627450981,1610612760,36,38,2026-02-10T03:46:06Z,1920000,False,9.0,4.0,1,right,I. Joe cutting Layup (11 PTS) (I. Hartenstein 4 AST),"[1630198, 1628392]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,0.94,Made,,,,,11.0,I. Hartenstein,1628392.0,4.0,,,,,,,
194,PT09M06.00S,2026-02-10T03:46:18.4Z,2,REGULAR,2pt,Jump Shot,[],2544,20.54862023653088,32.59803921568627,1610612747,38,38,2026-02-10T03:46:22Z,1940000,False,87.0,141.0,1,left,L. James 16' pullup Jump Shot (6 PTS) (M. Smart 2 AST),"[2544, 203935]",1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,16.54,Made,,,,,6.0,M. Smart,203935.0,2.0,,,,,,,
196,PT08M52.00S,2026-02-10T03:46:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,82.70367936925098,48.774509803921575,1610612760,38,40,2026-02-10T03:46:36Z,1960000,False,-6.0,110.0,1,right,J. McCain 11' pullup Jump Shot (7 PTS),[1642272],1610612760.0,OKC,pullup,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,11.03,Made,,,,,7.0,,,,,,,,,,
197,PT08M38.00S,2026-02-10T03:46:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,13.715505913272011,50.245098039215684,1610612747,38,40,2026-02-10T03:55:00Z,1970000,False,-1.0,76.0,1,left,MISS M. Smart 7' pullup Shot,[203935],1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
198,PT08M36.00S,2026-02-10T03:46:47.7Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,38,40,2026-02-10T03:46:51Z,1980000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,197.0,5.0,1.0,4.0,,,,,,,,,,,
199,PT08M29.00S,2026-02-10T03:46:55.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630198,93.61038107752957,51.71568627450981,1610612760,38,42,2026-02-10T03:46:59Z,1990000,False,9.0,8.0,1,right,I. Joe cutting DUNK (13 PTS) (I. Hartenstein 5 AST),"[1630198, 1628392]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,,13.0,I. Hartenstein,1628392.0,5.0,,,,,,,
201,PT08M11.00S,2026-02-10T03:47:12.2Z,2,REGULAR,3pt,Jump Shot,[],2544,28.95860709592641,75.98039215686275,1610612747,38,42,2026-02-10T03:56:05Z,2010000,False,-130.0,220.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,25.52,Missed,,,,,,,,,,,,,,,
202,PT08M10.00S,2026-02-10T03:47:13.2Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,38,42,2026-02-10T03:56:48Z,2020000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,201.0,2.0,1.0,1.0,,,,,,,,,,,
203,PT08M09.00S,2026-02-10T03:47:17.8Z,2,REGULAR,turnover,lost ball,[],1631222,,,1610612747,38,42,2026-02-10T03:56:53Z,2030000,False,,,0,,J. LaRavia lost ball TURNOVER (1 TO),"[1631222, 1628392]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
204,PT08M09.00S,2026-02-10T03:47:17.8Z,2,REGULAR,steal,,[],1628392,,,1610612760,38,42,2026-02-10T03:47:19Z,2040000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT08M01.00S,2026-02-10T03:47:23.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642272,69.03745072273324,68.13725490196079,1610612760,38,42,2026-02-10T03:47:58Z,2050000,False,91.0,239.0,1,right,MISS J. McCain 25' running pullup 3PT,[1642272],1610612760.0,OKC,running pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,25.52,Missed,,,,,,,,,,,,,,,
206,PT08M00.00S,2026-02-10T03:47:24.2Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,38,42,2026-02-10T03:57:29Z,2060000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,
207,PT07M56.00S,2026-02-10T03:47:28.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,67.9862023653088,53.92156862745098,1610612760,38,45,2026-02-10T03:47:32Z,2070000,False,20.0,248.0,1,right,A. Caruso 24' 3PT  (7 PTS) (I. Hartenstein 6 AST),"[1627936, 1628392]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,24.92,Made,,,,,7.0,I. Hartenstein,1628392.0,6.0,,,,,,,
209,PT07M54.00S,2026-02-10T03:47:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,38,45,2026-02-10T03:47:35Z,2090000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M54.00S,2026-02-10T03:50:30.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612747,38,45,2026-02-10T03:51:00Z,2100000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M54.00S,2026-02-10T03:50:30.6Z,2,REGULAR,substitution,in,[],1631119,,,1610612747,38,45,2026-02-10T03:51:00Z,2110000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M38.00S,2026-02-10T03:51:17.1Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,38,45,2026-02-10T03:51:26Z,2120000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1627936]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,3.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
213,PT07M38.00S,2026-02-10T03:51:17.1Z,2,REGULAR,steal,,[],1627936,,,1610612760,38,45,2026-02-10T03:53:19Z,2130000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
214,PT07M33.00S,2026-02-10T03:51:22.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631096,93.2161629434954,50.245098039215684,1610612760,38,47,2026-02-10T03:51:33Z,2140000,False,1.0,11.0,1,right,C. Holmgren running DUNK (5 PTS) (A. Caruso 1 AST),"[1631096, 1627936]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,1.14,Made,,,,,5.0,A. Caruso,1627936.0,1.0,,,,,,,
216,PT07M21.00S,2026-02-10T03:51:34.2Z,2,REGULAR,3pt,Jump Shot,[],2544,23.833771353482263,87.00980392156862,1610612747,38,47,2026-02-10T03:51:40Z,2160000,False,-185.0,172.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,25.23,Missed,,,,,,,,,,,,,,,
217,PT07M18.00S,2026-02-10T03:51:37.2Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,38,47,2026-02-10T03:51:40Z,2170000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,
218,PT07M11.00S,2026-02-10T03:51:47.6Z,2,REGULAR,foul,personal,[],1631222,,,1610612760,38,47,2026-02-10T03:51:57Z,2180000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1631096]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Holmgren,1631096.0
220,PT07M11.00S,2026-02-10T03:51:57.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612760,38,47,2026-02-10T03:52:03Z,2200000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M11.00S,2026-02-10T03:51:57.8Z,2,REGULAR,substitution,out,[],2544,,,1610612760,38,47,2026-02-10T03:52:03Z,2210000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2026-02-10T03:51:57.8Z,2,REGULAR,substitution,in,[],1629060,,,1610612760,38,47,2026-02-10T03:52:03Z,2220000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M11.00S,2026-02-10T03:51:57.8Z,2,REGULAR,substitution,in,[],1630559,,,1610612760,38,47,2026-02-10T03:52:03Z,2230000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M02.00S,2026-02-10T03:52:15.9Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,38,47,2026-02-10T03:52:22Z,2240000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 203935]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,1.0,Smart,203935.0,,,,,,,,,,,,,,,,,
225,PT07M02.00S,2026-02-10T03:52:15.9Z,2,REGULAR,steal,,[],203935,,,1610612747,38,47,2026-02-10T03:52:18Z,2250000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
226,PT06M55.00S,2026-02-10T03:52:23.4Z,2,REGULAR,turnover,bad pass,[],1629060,,,1610612747,38,47,2026-02-10T04:00:11Z,2260000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1630198]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,1.0,Joe,1630198.0,,,,,,,,,,,,,,,,,
227,PT06M55.00S,2026-02-10T03:52:23.4Z,2,REGULAR,steal,,[],1630198,,,1610612760,38,47,2026-02-10T03:52:25Z,2270000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
228,PT06M51.00S,2026-02-10T03:52:26.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,70.74572930354796,77.45098039215686,1610612760,38,50,2026-02-10T04:00:17Z,2280000,False,137.0,222.0,1,right,I. Joe 26' 3PT pullup (16 PTS),[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,26.15,Made,,,,,16.0,,,,,,,,,,
229,PT06M40.00S,2026-02-10T03:52:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630559,32.11235216819975,52.205882352941174,1610612747,38,50,2026-02-10T03:52:41Z,2290000,False,-11.0,249.0,1,left,MISS A. Reaves 24' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,24.96,Missed,,,,,,,,,,,,,,,
230,PT06M38.00S,2026-02-10T03:52:39.7Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,38,50,2026-02-10T03:52:41Z,2300000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,
231,PT06M32.00S,2026-02-10T03:52:46.2Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,38,50,2026-02-10T03:52:49Z,2310000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631119, 203935]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,2.0,Smart,203935.0,,,,,,,,,,,,,,,,,
232,PT06M32.00S,2026-02-10T03:52:46.2Z,2,REGULAR,steal,,[],203935,,,1610612747,38,50,2026-02-10T03:52:48Z,2320000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
233,PT06M29.00S,2026-02-10T03:52:49.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",203935,29.387729960578184,52.837775735294116,1610612747,38,50,2026-02-10T04:20:43Z,2330000,False,-14.0,224.0,1,left,MISS M. Smart 22' running pullup Shot,[203935],1610612747.0,LAL,running pullup,,,Smart,M. Smart,,,,,Mid-Range,16-24 Center,,,,22.42,Missed,,,,,,,,,,,,,,,
234,PT06M27.00S,2026-02-10T03:52:51.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,38,50,2026-02-10T04:02:22Z,2340000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,
235,PT06M20.00S,2026-02-10T03:52:58.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631096,94.00459921156373,50.245098039215684,1610612760,38,52,2026-02-10T03:53:09Z,2350000,False,1.0,4.0,1,right,C. Holmgren running DUNK (7 PTS),[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,0.41,Made,,,,,7.0,,,,,,,,,,
236,PT06M20.00S,2026-02-10T03:53:05.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,38,52,2026-02-10T03:53:05Z,2360000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M20.00S,2026-02-10T03:55:45.9Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,38,52,2026-02-10T03:56:05Z,2370000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M20.00S,2026-02-10T03:55:45.9Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,38,52,2026-02-10T03:56:05Z,2380000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2026-02-10T03:56:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,18.446123521681997,36.51960784313726,1610612747,40,52,2026-02-10T03:56:46Z,2390000,False,67.0,121.0,1,left,M. Smart 13' driving floating Jump Shot (7 PTS) (A. Reaves 4 AST),"[203935, 1630559]",1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,13.84,Made,,,,,7.0,A. Reaves,1630559.0,4.0,,,,,,,
241,PT06M07.00S,2026-02-10T03:56:43.5Z,2,REGULAR,foul,personal,['1freethrow'],1642272,,,1610612747,40,52,2026-02-10T03:56:49Z,2410000,False,,,0,,J. McCain shooting personal FOUL (2 PF) (Smart 1 FT),"[1642272, 203935]",1610612760.0,OKC,shooting,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Smart,203935.0
243,PT06M07.00S,2026-02-10T03:57:06.3Z,2,REGULAR,freethrow,1 of 1,[],203935,,,1610612747,41,52,2026-02-10T03:57:06Z,2430000,False,,,0,,M. Smart Free Throw 1 of 1 (8 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
244,PT05M46.00S,2026-02-10T03:57:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,83.09789750328515,41.17647058823529,1610612760,41,52,2026-02-10T04:03:56Z,2440000,False,-44.0,106.0,1,right,MISS J. McCain 11' driving floating Shot,[1642272],1610612760.0,OKC,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,11.52,Missed,,,,,,,,,,,,,,,
245,PT05M44.00S,2026-02-10T03:57:30.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,41,52,2026-02-10T04:03:56Z,2450000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,244.0,3.0,3.0,0.0,,,,,,,,,,,
246,PT05M37.00S,2026-02-10T03:57:37.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,20.54862023653088,93.87254901960785,1610612747,41,52,2026-02-10T03:57:46Z,2460000,False,-219.0,141.0,1,left,MISS R. Hachimura 26' running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,26.06,Missed,,,,,,,,,,,,,,,
247,PT05M34.00S,2026-02-10T03:57:40.3Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,41,52,2026-02-10T03:57:46Z,2470000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,,,
248,PT05M16.00S,2026-02-10T03:57:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,91.90210249671485,55.63725490196079,1610612760,41,54,2026-02-10T03:58:03Z,2480000,False,28.0,24.0,1,right,A. Caruso driving Layup (9 PTS),[1627936],1610612760.0,OKC,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,3.68,Made,,,,,9.0,,,,,,,,,,
249,PT04M52.00S,2026-02-10T03:58:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.715505913272011,51.71568627450981,1610612747,41,54,2026-02-10T03:58:31Z,2490000,False,-9.0,76.0,1,left,MISS D. Ayton 7' floating Shot,[1629028],1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,7.69,Missed,,,,,,,,,,,,,,,
250,PT04M51.00S,2026-02-10T03:58:23.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,41,54,2026-02-10T03:58:31Z,2500000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,249.0,4.0,3.0,1.0,,,,,,,,,,,
251,PT04M51.00S,2026-02-10T03:58:30.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,5.590000152587891,50.0,1610612747,43,54,2026-02-10T03:58:33Z,2510000,False,0.0,0.0,1,left,D. Ayton putback Layup (6 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,6.0,,,,,,,,,,
252,PT04M51.00S,2026-02-10T03:58:31.3Z,2,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612747,43,54,2026-02-10T03:59:00Z,2520000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Ayton 1 FT),"[1631096, 1629028]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Ayton,1629028.0
254,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,out,[],203935,,,1610612747,43,54,2026-02-10T03:59:00Z,2540000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,out,[],1627936,,,1610612747,43,54,2026-02-10T03:59:00Z,2550000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612747,43,54,2026-02-10T03:59:00Z,2560000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612747,43,54,2026-02-10T03:59:00Z,2570000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,in,[],1641717,,,1610612747,43,54,2026-02-10T03:59:00Z,2580000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M51.00S,2026-02-10T03:58:45.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612747,43,54,2026-02-10T03:59:00Z,2590000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
