actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
176,PT12M00.00S,2025-02-07T03:35:29.1Z,2,REGULAR,substitution,in,['startperiod'],1627827,,,1610612744,34,21,2025-02-07T03:35:43Z,1750000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-02-07T03:35:29.1Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612744,34,21,2025-02-07T03:35:43Z,1760000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-02-07T03:35:29.1Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,34,21,2025-02-07T03:35:43Z,1770000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-02-07T03:35:29.1Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,34,21,2025-02-07T03:35:43Z,1780000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-02-07T03:35:46.0Z,2,REGULAR,period,start,[],0,,,1610612744,34,21,2025-02-07T03:35:46Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M42.00S,2025-02-07T03:36:03.3Z,2,REGULAR,3pt,Jump Shot,[],1642366,68.24901445466492,28.186274509803923,1610612744,34,21,2025-02-07T03:36:12Z,1800000,False,-109.0,246.0,1,right,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,26.91,Missed,,,,,,,,,,,,,,,
182,PT11M37.00S,2025-02-07T03:36:08.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,21,2025-02-07T03:36:12Z,1810000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,181.0,,,,,,,,,,4.0,4.0,0.0
183,PT11M22.00S,2025-02-07T03:36:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.4881734559789805,48.774509803921575,1610612747,34,21,2025-02-07T03:36:26Z,1820000,False,6.0,8.0,1,left,MISS S. Milton driving Layup - blocked,"[1629003, 203110]",1610612747.0,LAL,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,1.05,Missed,Green,203110.0,,,,,,,,,,,,,
184,PT11M22.00S,2025-02-07T03:36:22.8Z,2,REGULAR,block,,[],203110,,,1610612747,34,21,2025-02-07T03:36:25Z,1830000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT11M20.00S,2025-02-07T03:36:24.8Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,34,21,2025-02-07T03:36:26Z,1840000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,183.0,,,,,,,,,,1.0,0.0,1.0
186,PT11M18.00S,2025-02-07T03:36:27.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,31.192509855453352,23.529411764705884,1610612747,34,21,2025-02-07T03:36:31Z,1850000,False,132.0,241.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,27.47,Missed,,,,,,,,,,,,,,,
187,PT11M16.00S,2025-02-07T03:36:29.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,34,21,2025-02-07T03:36:31Z,1860000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,186.0,,,,,,,,,,1.0,1.0,0.0
188,PT11M05.00S,2025-02-07T03:36:39.4Z,2,REGULAR,3pt,Jump Shot,[],1630541,68.11760840998686,61.51960784313725,1610612744,34,21,2025-02-07T03:36:44Z,1870000,False,58.0,247.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,25.38,Missed,,,,,,,,,,,,,,,
189,PT11M02.00S,2025-02-07T03:36:42.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,21,2025-02-07T03:36:44Z,1880000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,188.0,,,,,,,,,,5.0,5.0,0.0
190,PT11M01.00S,2025-02-07T03:36:44.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629637,8.984888304862025,49.754901960784316,1610612747,36,21,2025-02-07T03:36:50Z,1890000,False,1.0,32.0,1,left,J. Hayes running DUNK (6 PTS) (L. James 4 AST),"[1629637, 2544]",1610612747.0,LAL,running,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,3.2,Made,,,,6.0,,,,,,L. James,2544.0,4.0,,,
192,PT10M44.00S,2025-02-07T03:37:00.3Z,2,REGULAR,3pt,Jump Shot,[],201939,70.61432325886992,25.735294117647058,1610612744,36,21,2025-02-07T03:37:06Z,1910000,False,-121.0,224.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,25.45,Missed,,,,,,,,,,,,,,,
193,PT10M41.00S,2025-02-07T03:37:03.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,36,21,2025-02-07T03:37:06Z,1920000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,192.0,,,,,,,,,,6.0,6.0,0.0
194,PT10M34.00S,2025-02-07T03:37:11.6Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612747,36,21,2025-02-07T03:37:14Z,1930000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 203110]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,1.0,Green,203110.0,,,,,,,,,,,,,,,,,
195,PT10M34.00S,2025-02-07T03:37:11.6Z,2,REGULAR,steal,,[],203110,,,1610612744,36,21,2025-02-07T03:37:13Z,1940000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M29.00S,2025-02-07T03:37:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,91.77069645203679,53.67647058823529,1610612744,36,23,2025-02-07T03:37:20Z,1950000,False,18.0,25.0,1,right,S. Curry running Layup (4 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,3.1,Made,,,,4.0,,,,,,D. Green,203110.0,1.0,,,
198,PT10M09.00S,2025-02-07T03:37:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,17.789093298291732,62.00980392156863,1610612747,36,23,2025-02-07T03:37:40Z,1970000,False,-60.0,115.0,1,left,MISS L. James 12' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,12.94,Missed,,,,,,,,,,,,,,,
199,PT10M07.00S,2025-02-07T03:37:37.8Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,36,23,2025-02-07T03:37:40Z,1980000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,198.0,,,,,,,,,,2.0,2.0,0.0
200,PT09M58.00S,2025-02-07T03:37:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.2161629434954,53.431372549019606,1610612744,36,23,2025-02-07T03:47:29Z,1990000,False,17.0,11.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,,
201,PT09M56.00S,2025-02-07T03:37:49.3Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,36,23,2025-02-07T03:47:29Z,2000000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,200.0,,,,,,,,,,1.0,0.0,1.0
202,PT09M55.00S,2025-02-07T03:37:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,91.63929040735874,50.73529411764706,1610612744,36,23,2025-02-07T03:37:54Z,2010000,False,4.0,26.0,1,right,MISS S. Curry putback Layup,[201939],1610612744.0,GSW,putback,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,2.64,Missed,,,,,,,,,,,,,,,
203,PT09M55.00S,2025-02-07T03:37:49.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,36,23,2025-02-07T03:37:54Z,2020000,False,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,202.0,,,,,,,,,,7.0,7.0,0.0
204,PT09M47.00S,2025-02-07T03:37:57.4Z,2,REGULAR,3pt,Jump Shot,[],2544,31.45532194480947,72.79411764705883,1610612747,39,23,2025-02-07T03:38:01Z,2030000,False,-114.0,243.0,1,left,L. James 26' 3PT  (8 PTS) (D. Finney-Smith 3 AST),"[2544, 1627827]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,26.86,Made,,,,8.0,,,,,,D. Finney-Smith,1627827.0,3.0,,,
206,PT09M37.00S,2025-02-07T03:38:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,90.71944809461235,52.205882352941174,1610612744,39,23,2025-02-07T03:48:29Z,2050000,False,11.0,35.0,1,right,MISS D. Green cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,3.64,Missed,,,,,,,,,,,,,,,
207,PT09M36.00S,2025-02-07T03:38:12.0Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,39,23,2025-02-07T03:48:29Z,2060000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,206.0,,,,,,,,,,8.0,8.0,0.0
208,PT09M30.00S,2025-02-07T03:38:15.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,31.980946123521676,74.01960784313725,1610612747,42,23,2025-02-07T03:38:24Z,2070000,False,-120.0,248.0,1,left,L. James 27' 3PT running pullup (11 PTS),[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,27.56,Made,,,,11.0,,,,,,,,,,,
209,PT09M17.00S,2025-02-07T03:38:32.5Z,2,REGULAR,3pt,Jump Shot,[],201939,70.22010512483574,81.12745098039215,1610612744,42,23,2025-02-07T03:49:02Z,2080000,False,156.0,227.0,1,right,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,27.55,Missed,,,,,,,,,,,,,,,
210,PT09M15.00S,2025-02-07T03:38:34.5Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,42,23,2025-02-07T03:49:02Z,2090000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,209.0,,,,,,,,,,3.0,3.0,0.0
211,PT09M09.00S,2025-02-07T03:38:37.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,42.09921156373193,53.18627450980392,1610612747,45,23,2025-02-07T03:39:34Z,2100000,False,-16.0,343.0,1,left,L. James 34' 3PT running pullup (14 PTS),[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,34.36,Made,,,,14.0,,,,,,,,,,,
212,PT09M07.00S,2025-02-07T03:38:46.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,45,23,2025-02-07T03:38:46Z,2110000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M07.00S,2025-02-07T03:41:39.5Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,45,23,2025-02-07T03:42:00Z,2120000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M07.00S,2025-02-07T03:41:39.5Z,2,REGULAR,substitution,in,[],1631218,,,1610612744,45,23,2025-02-07T03:42:00Z,2130000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M54.00S,2025-02-07T03:42:16.4Z,2,REGULAR,3pt,Jump Shot,[],201939,67.85479632063075,64.95098039215686,1610612744,45,23,2025-02-07T03:42:22Z,2140000,False,75.0,250.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
216,PT08M50.00S,2025-02-07T03:42:20.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,23,2025-02-07T03:42:22Z,2150000,False,,,0,,L. James REBOUND (Off:0 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,215.0,,,,,,,,,,9.0,9.0,0.0
217,PT08M44.00S,2025-02-07T03:42:25.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,30.404073587385014,28.92156862745098,1610612747,45,23,2025-02-07T03:42:30Z,2160000,False,105.0,233.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,25.6,Missed,,,,,,,,,,,,,,,
218,PT08M41.00S,2025-02-07T03:42:28.6Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,45,23,2025-02-07T03:42:30Z,2170000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,,217.0,,,,,,,,,,1.0,1.0,0.0
219,PT08M31.00S,2025-02-07T03:42:38.6Z,2,REGULAR,2pt,Jump Shot,[],1630541,83.09789750328515,33.33333333333334,1610612744,45,23,2025-02-07T03:49:57Z,2180000,False,-83.0,106.0,1,right,MISS M. Moody 13' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,13.51,Missed,,,,,,,,,,,,,,,
220,PT08M29.00S,2025-02-07T03:42:40.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612747,45,23,2025-02-07T03:42:42Z,2190000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Left,,,,,,,,219.0,,,,,,,,,,1.0,1.0,0.0
221,PT08M26.00S,2025-02-07T03:42:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,8.065045992115643,47.549019607843135,1610612747,47,23,2025-02-07T03:42:48Z,2200000,False,12.0,23.0,1,left,S. Milton running Layup (2 PTS),[1629003],1610612747.0,LAL,running,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,2.63,Made,,,,2.0,,,,,,,,,,,
222,PT08M19.00S,2025-02-07T03:42:53.0Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612744,47,23,2025-02-07T03:42:59Z,2210000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Moody 2 FT),"[1629003, 1630541]",1610612747.0,LAL,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Moody,1630541.0,,,,,,
224,PT08M19.00S,2025-02-07T03:43:16.6Z,2,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,47,24,2025-02-07T03:43:16Z,2230000,False,,,0,,M. Moody Free Throw 1 of 2 (1 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,Made,,,,1.0,,,,,,,,,,,
225,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,out,[],1627827,,,1610612744,47,24,2025-02-07T03:43:37Z,2240000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,out,[],1629060,,,1610612744,47,24,2025-02-07T03:43:37Z,2250000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,out,[],201939,,,1610612744,47,24,2025-02-07T03:43:37Z,2260000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612744,47,24,2025-02-07T03:43:37Z,2270000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,in,[],1629216,,,1610612744,47,24,2025-02-07T03:43:37Z,2280000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M19.00S,2025-02-07T03:43:23.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,47,24,2025-02-07T03:43:37Z,2290000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M19.00S,2025-02-07T03:43:43.6Z,2,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,47,25,2025-02-07T03:43:43Z,2300000,False,,,0,,M. Moody Free Throw 2 of 2 (2 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,Made,,,,2.0,,,,,,,,,,,
232,PT08M06.00S,2025-02-07T03:44:00.6Z,2,REGULAR,3pt,Jump Shot,[],2544,27.201051248357416,91.3985906862745,1610612747,50,25,2025-02-07T03:44:08Z,2310000,False,-207.0,203.0,1,left,L. James 29' 3PT step back (17 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,29.01,Made,,,,17.0,,,,,,,,,,,
233,PT07M48.00S,2025-02-07T03:44:18.2Z,2,REGULAR,3pt,Jump Shot,[],203110,94.48094612352168,3.4083946078431353,1610612744,50,28,2025-02-07T03:44:30Z,2320000,False,-233.0,-1.0,1,right,D. Green 3PT  (6 PTS) (B. Hield 1 AST),"[203110, 1627741]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,23.3,Made,,,,6.0,,,,,,B. Hield,1627741.0,1.0,,,
235,PT07M35.00S,2025-02-07T03:44:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,13.18988173455979,51.22549019607843,1610612747,50,28,2025-02-07T03:51:05Z,2340000,False,-6.0,71.0,1,left,MISS J. Hayes 7' floating Shot,[1629637],1610612747.0,LAL,floating,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.18,Missed,,,,,,,,,,,,,,,
236,PT07M33.00S,2025-02-07T03:44:37.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,50,28,2025-02-07T03:51:05Z,2350000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,235.0,,,,,,,,,,2.0,2.0,0.0
238,PT07M27.00S,2025-02-07T03:44:51.4Z,2,REGULAR,substitution,out,[],203110,,,1610612744,50,28,2025-02-07T03:44:54Z,2370000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M27.00S,2025-02-07T03:44:51.4Z,2,REGULAR,substitution,in,[],1642050,,,1610612744,50,28,2025-02-07T03:44:54Z,2380000,False,,,0,,SUB in: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M18.00S,2025-02-07T03:45:11.7Z,2,REGULAR,2pt,Jump Shot,[],1641764,75.87056504599212,45.34313725490197,1610612744,50,28,2025-02-07T03:51:29Z,2390000,False,-23.0,174.0,1,right,MISS B. Podziemski 17' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,17.59,Missed,,,,,,,,,,,,,,,
241,PT07M14.00S,2025-02-07T03:45:15.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,50,28,2025-02-07T03:45:16Z,2400000,False,,,0,,L. James REBOUND (Off:0 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,240.0,,,,,,,,,,10.0,10.0,0.0
242,PT07M03.00S,2025-02-07T03:45:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.065045992115643,50.0,1610612747,52,28,2025-02-07T03:45:30Z,2410000,False,0.0,23.0,1,left,L. James cutting Layup (19 PTS) (S. Milton 1 AST),"[2544, 1629003]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.33,Made,,,,19.0,,,,,,S. Milton,1629003.0,1.0,,,
244,PT06M55.00S,2025-02-07T03:45:33.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,79.28712220762155,10.049019607843135,1610612744,52,28,2025-02-07T03:45:38Z,2430000,False,-200.0,142.0,1,right,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,24.52,Missed,,,,,,,,,,,,,,,
245,PT06M52.00S,2025-02-07T03:45:36.9Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612747,52,28,2025-02-07T03:45:38Z,2440000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,244.0,,,,,,,,,,2.0,2.0,0.0
248,PT06M30.00S,2025-02-07T03:46:06.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612747,52,28,2025-02-07T03:46:11Z,2470000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,101284.0,,,,,,,,,,
249,PT06M19.00S,2025-02-07T03:46:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612744,52,28,2025-02-07T03:46:37Z,2480000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Moody 2 FT),"[1629637, 1630541]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Moody,1630541.0,,,,,,
251,PT06M19.00S,2025-02-07T03:47:02.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630541,,,1610612744,52,29,2025-02-07T03:55:23Z,2500000,False,,,0,,M. Moody Free Throw 1 of 2 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,Made,,,,3.0,,,,,,,,,,,
298,PT06M19.00S,2025-02-07T03:47:21.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612744,52,29,2025-02-07T03:55:49Z,2502500,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT06M19.00S,2025-02-07T03:47:21.7Z,2,REGULAR,substitution,out,[],2544,,,1610612744,52,29,2025-02-07T03:55:49Z,2503750,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT06M19.00S,2025-02-07T03:47:21.7Z,2,REGULAR,substitution,in,[],1629060,,,1610612744,52,29,2025-02-07T03:55:49Z,2504375,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT06M19.00S,2025-02-07T03:47:21.7Z,2,REGULAR,substitution,in,[],1629020,,,1610612744,52,29,2025-02-07T03:55:49Z,2504687,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2025-02-07T03:47:02.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630541,,,1610612744,52,30,2025-02-07T03:55:23Z,2505000,False,,,0,,M. Moody Free Throw 2 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,Made,,,,4.0,,,,,,,,,,,
257,PT06M11.00S,2025-02-07T03:47:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,29.61563731931669,25.735294117647058,1610612747,52,30,2025-02-07T03:54:23Z,2545000,False,121.0,226.0,1,left,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,25.64,Missed,,,,,,,,,,,,,,,
