actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT06M31.00S,2024-11-13T03:31:18.2Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,16,14,2024-11-13T03:31:23Z,900000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M31.00S,2024-11-13T03:31:18.2Z,1,REGULAR,substitution,in,[],203915,,,1610612742,16,14,2024-11-13T03:31:23Z,910000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M31.00S,2024-11-13T03:31:16.3Z,1,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,16,14,2024-11-13T03:31:39Z,920000,False,,,0,,MISS D. Lively II Free Throw 2 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
93,PT06M30.00S,2024-11-13T03:31:17.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,16,14,2024-11-13T03:31:39Z,930000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,92.0,4.0,4.0,0.0,,
94,PT06M22.00S,2024-11-13T03:31:45.9Z,1,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,14.950980392156863,1610612744,19,14,2024-11-13T03:31:51Z,940000,False,-175.0,264.0,1,right,S. Curry 31' 3PT step back (8 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,31.7,,,,,,,,,,,,
95,PT06M00.00S,2024-11-13T03:32:10.2Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,19,14,2024-11-13T03:33:12Z,950000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 203110]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Green,203110.0,,,,,,
96,PT06M00.00S,2024-11-13T03:32:10.2Z,1,REGULAR,steal,,[],203110,,,1610612744,19,14,2024-11-13T03:32:11Z,960000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
97,PT05M44.00S,2024-11-13T03:32:23.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,63.81406044678055,47.05882352941176,1610612744,22,14,2024-11-13T03:32:28Z,970000,False,-15.0,288.0,1,right,D. Melton 28' 3PT  (5 PTS) (A. Wiggins 2 AST),"[1629001, 203952]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,28.8,A. Wiggins,203952.0,2.0,,,,,,,,,
99,PT05M28.00S,2024-11-13T03:32:45.1Z,1,REGULAR,foul,offensive,[],1630230,,,1610612742,22,14,2024-11-13T04:00:15Z,990000,False,,,0,,N. Marshall charge offensive FOUL (1 PF),"[1630230, 203110]",1610612742.0,DAL,charge,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
101,PT05M28.00S,2024-11-13T03:32:45.1Z,1,REGULAR,turnover,offensive foul,[],1630230,,,1610612742,22,14,2024-11-13T03:32:45Z,1010000,False,,,0,,N. Marshall offensive foul TURNOVER (2 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,2.0,,,,,,,,
102,PT05M28.00S,2024-11-13T03:32:50.4Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,22,14,2024-11-13T03:32:55Z,1020000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M28.00S,2024-11-13T03:32:50.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,22,14,2024-11-13T03:32:55Z,1030000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M28.00S,2024-11-13T03:33:05.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,22,14,2024-11-13T03:33:05Z,1040000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M05.00S,2024-11-13T03:36:55.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203952,78.26872536136662,25.245098039215684,1610612744,22,14,2024-11-13T03:37:15Z,1050000,False,-124.0,152.0,1,right,MISS A. Wiggins 19' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,19.59,,,,,,,,,,,,
106,PT05M04.00S,2024-11-13T03:36:56.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,22,14,2024-11-13T03:37:15Z,1060000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,105.0,2.0,2.0,0.0,,
107,PT04M51.00S,2024-11-13T03:37:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630230,9.543363994743759,5.147058823529411,1610612742,22,14,2024-11-13T03:37:12Z,1070000,False,224.0,37.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.74,,,,,,,,,,,,
108,PT04M47.00S,2024-11-13T03:37:11.6Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612742,22,14,2024-11-13T03:37:12Z,1080000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,107.0,1.0,0.0,1.0,,
109,PT04M43.00S,2024-11-13T03:37:15.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202681,10.726018396846255,57.59803921568627,1610612742,22,14,2024-11-13T03:37:25Z,1090000,False,-38.0,48.0,1,left,MISS K. Irving 6' pullup bank Shot,[202681],1610612742.0,DAL,pullup bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.15,,,,,,,,,,,,
110,PT04M41.00S,2024-11-13T03:37:17.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,22,14,2024-11-13T03:37:25Z,1100000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,
111,PT04M36.00S,2024-11-13T03:37:27.1Z,1,REGULAR,foul,personal,[],202681,,,1610612744,22,14,2024-11-13T03:38:58Z,1110000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 203110]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,1162.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
113,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,out,[],203952,,,1610612744,22,14,2024-11-13T03:37:49Z,1130000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,22,14,2024-11-13T03:37:49Z,1140000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,out,[],202681,,,1610612744,22,14,2024-11-13T03:37:49Z,1150000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,out,[],1630230,,,1610612744,22,14,2024-11-13T03:37:49Z,1160000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,22,14,2024-11-13T03:37:49Z,1170000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,22,14,2024-11-13T03:37:49Z,1180000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,in,[],1629029,,,1610612744,22,14,2024-11-13T03:37:49Z,1190000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M36.00S,2024-11-13T03:37:32.5Z,1,REGULAR,substitution,in,[],1630702,,,1610612744,22,14,2024-11-13T03:37:49Z,1200000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M26.00S,2024-11-13T03:38:01.8Z,1,REGULAR,2pt,Jump Shot,[],201939,90.62089356110381,77.45098039215686,1610612744,22,14,2024-11-13T03:39:36Z,1210000,False,137.0,36.0,1,right,MISS S. Curry 14' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.19,,,,,,,,,,,,
122,PT04M25.00S,2024-11-13T03:38:02.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,22,14,2024-11-13T03:57:35Z,1220000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,121.0,1.0,0.0,1.0,,
227,PT04M24.00S,2024-11-13T03:38:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,90.88370565045992,47.794117647058826,1610612744,22,14,2024-11-13T03:55:31Z,1225000,False,-11.0,33.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.5,,,,,,,,,,,,
228,PT04M24.00S,2024-11-13T03:38:08.4Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,22,14,2024-11-13T03:55:31Z,1227500,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,227.0,1.0,1.0,0.0,,
123,PT04M20.00S,2024-11-13T03:38:15.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612742,22,14,2024-11-13T03:38:20Z,1230000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Lively II 2 FT),"[1626172, 1641726]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Lively II,1641726.0,,,,,,,,,,,,,,,
125,PT04M20.00S,2024-11-13T03:38:39.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641726,,,1610612742,22,14,2024-11-13T03:38:58Z,1250000,False,,,0,,MISS D. Lively II Free Throw 1 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
126,PT04M20.00S,2024-11-13T03:38:39.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,22,14,2024-11-13T03:38:58Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,
127,PT04M20.00S,2024-11-13T03:38:39.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641726,,,1610612742,22,15,2024-11-13T03:38:58Z,1270000,False,,,0,,D. Lively II Free Throw 2 of 2 (2 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
128,PT04M07.00S,2024-11-13T03:39:06.1Z,1,REGULAR,2pt,Jump Shot,[],201939,81.68528252299606,82.1078431372549,1610612744,24,15,2024-11-13T03:39:11Z,1280000,False,161.0,120.0,1,right,S. Curry 20' pullup Jump Shot (10 PTS) (K. Looney 1 AST),"[201939, 1626172]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,Made,10.0,20.02,K. Looney,1626172.0,1.0,,,,,,,,,
130,PT03M56.00S,2024-11-13T03:39:19.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,34.11629434954008,49.50980392156863,1610612742,24,15,2024-11-13T03:40:47Z,1300000,False,2.0,268.0,1,left,MISS L. Dončić 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.82,,,,,,,,,,,,
131,PT03M54.00S,2024-11-13T03:39:21.2Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,24,15,2024-11-13T03:40:47Z,1310000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,130.0,3.0,2.0,1.0,,
137,PT03M54.00S,2024-11-13T03:39:23.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641726,11.251642575558476,41.66666666666667,1610612742,24,15,2024-11-13T03:39:51Z,1315000,False,42.0,53.0,1,left,MISS D. Lively II 6' putback Layup - blocked,"[1641726, 201939]",1610612742.0,DAL,putback,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.77,,,,,,,,,,,Curry,201939.0
138,PT03M54.00S,2024-11-13T03:39:23.3Z,1,REGULAR,block,,[],201939,,,1610612742,24,15,2024-11-13T03:41:48Z,1317500,False,,,0,,S. Curry BLOCK (2 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
139,PT03M54.00S,2024-11-13T03:39:23.3Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612742,24,15,2024-11-13T03:41:37Z,1318750,False,,,0,,Q. Grimes REBOUND (Off:2 Def:0),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,137.0,2.0,0.0,2.0,,
132,PT03M46.00S,2024-11-13T03:39:27.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,32.670827858081466,67.40196078431373,1610612742,24,18,2024-11-13T03:42:14Z,1320000,False,-87.0,255.0,1,left,L. Dončić 26' 3PT step back (8 PTS),[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,26.91,,,,,,,,,,,,
133,PT03M33.00S,2024-11-13T03:39:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.1688567674113,46.07843137254902,1610612744,24,18,2024-11-13T03:42:54Z,1330000,False,-20.0,2.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.97,,,,,,,,,,,,
134,PT03M31.00S,2024-11-13T03:39:41.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,24,18,2024-11-13T03:42:54Z,1340000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,133.0,1.0,1.0,0.0,,
135,PT03M27.00S,2024-11-13T03:39:45.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,9.280551905387648,96.07843137254902,1610612742,24,18,2024-11-13T03:43:14Z,1350000,False,-230.0,35.0,1,left,MISS S. Dinwiddie running 3PT,[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.3,,,,,,,,,,,,
136,PT03M23.00S,2024-11-13T03:39:49.8Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,24,18,2024-11-13T03:40:03Z,1360000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,
140,PT03M07.00S,2024-11-13T03:40:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.9060446780552,43.13725490196079,1610612744,24,18,2024-11-13T03:40:12Z,1370000,False,-34.0,5.0,1,right,MISS G. Payton II reverse Layup,[1627780],1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.46,,,,,,,,,,,,
141,PT03M06.00S,2024-11-13T03:40:06.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,24,18,2024-11-13T03:43:44Z,1380000,False,,,0,,K. Looney REBOUND (Off:2 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,140.0,2.0,0.0,2.0,,
142,PT03M05.00S,2024-11-13T03:40:08.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,26,18,2024-11-13T03:43:48Z,1390000,False,0.0,0.0,1,right,K. Looney tip Layup (2 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
143,PT02M55.00S,2024-11-13T03:40:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.485545335085414,57.59803921568627,1610612742,26,20,2024-11-13T03:40:22Z,1400000,False,-38.0,74.0,1,left,L. Dončić 8' driving floating bank Jump Shot (10 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,8.35,,,,,,,,,,,,
144,PT02M40.00S,2024-11-13T03:40:32.6Z,1,REGULAR,3pt,Jump Shot,[],1630228,90.75229960578186,98.0392156862745,1610612744,26,20,2024-11-13T03:40:38Z,1410000,False,240.0,34.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.27,,,,,,,,,,,,
145,PT02M36.00S,2024-11-13T03:40:36.6Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,26,20,2024-11-13T03:40:38Z,1420000,False,,,0,,D. Lively II REBOUND (Off:1 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,144.0,4.0,3.0,1.0,,
146,PT02M25.00S,2024-11-13T03:40:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,34.11629434954008,52.94117647058824,1610612742,26,20,2024-11-13T03:40:51Z,1430000,False,-15.0,268.0,1,left,MISS L. Dončić 26' 3PT,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.86,,,,,,,,,,,,
147,PT02M22.00S,2024-11-13T03:40:50.5Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,26,20,2024-11-13T03:40:51Z,1440000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,
148,PT02M14.00S,2024-11-13T03:40:59.6Z,1,REGULAR,2pt,Jump Shot,[],201939,74.98357424441524,45.09803921568628,1610612744,28,20,2024-11-13T03:41:04Z,1450000,False,-25.0,183.0,1,right,S. Curry 18' step back Jump Shot (12 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,Made,12.0,18.43,,,,,,,,,,,,
149,PT02M02.00S,2024-11-13T03:41:13.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612742,28,20,2024-11-13T03:41:19Z,1460000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Dončić 2 FT),"[1630228, 1629029]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,202053.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
151,PT02M02.00S,2024-11-13T03:41:40.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,28,21,2024-11-13T03:41:40Z,1480000,False,,,0,,L. Dončić Free Throw 1 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
152,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,out,[],1627780,,,1610612742,28,21,2024-11-13T03:41:53Z,1490000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,out,[],201939,,,1610612742,28,21,2024-11-13T03:41:53Z,1500000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,28,21,2024-11-13T03:41:53Z,1510000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,out,[],1629656,,,1610612742,28,21,2024-11-13T03:41:53Z,1520000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,in,[],1641764,,,1610612742,28,21,2024-11-13T03:41:53Z,1530000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,in,[],1630541,,,1610612742,28,21,2024-11-13T03:41:53Z,1540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,in,[],202691,,,1610612742,28,21,2024-11-13T03:41:53Z,1550000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M02.00S,2024-11-13T03:41:42.3Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,28,21,2024-11-13T03:41:53Z,1560000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M02.00S,2024-11-13T03:42:11.0Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,28,22,2024-11-13T03:42:11Z,1570000,False,,,0,,L. Dončić Free Throw 2 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
164,PT01M44.00S,2024-11-13T03:42:34.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,64.73390275952694,43.627450980392155,1610612744,28,22,2024-11-13T03:46:39Z,1610000,False,-32.0,279.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.08,,,,,,,,,,,,
165,PT01M42.00S,2024-11-13T03:42:36.7Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,28,22,2024-11-13T03:46:39Z,1620000,False,,,0,,K. Looney REBOUND (Off:3 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,164.0,3.0,0.0,3.0,,
166,PT01M31.00S,2024-11-13T03:42:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,90.53876478318003,61.05238970588235,1610612744,28,22,2024-11-13T04:26:44Z,1630000,False,55.0,36.0,1,right,MISS J. Kuminga 6' driving finger roll Layup,[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.62,,,,,,,,,,,,
167,PT01M28.00S,2024-11-13T03:42:47.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,28,22,2024-11-13T04:00:27Z,1640000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,166.0,1.0,1.0,0.0,,
168,PT01M26.00S,2024-11-13T03:42:49.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,30.042706964520367,9.558823529411764,1610612742,28,25,2024-11-13T03:42:56Z,1650000,False,202.0,230.0,1,left,K. Thompson 30' 3PT running (5 PTS) (L. Dončić 1 AST),"[202691, 1629029]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,30.62,L. Dončić,1629029.0,1.0,,,,,,,,,
