actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
173,PT00M24.40S,2025-03-18T02:41:25.6Z,1,REGULAR,steal,,[],1629618,,,1610612743,22,27,2025-03-18T02:41:28Z,1700000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT00M19.10S,2025-03-18T02:41:31.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628427,3.7614980289093296,95.34313725490196,1610612743,22,27,2025-03-18T02:42:10Z,1710000,False,-227.0,-17.0,1,left,MISS V. Čančar running 3PT,[1628427],1610612743.0,DEN,running,,,Čančar,V. Čančar,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
175,PT00M16.40S,2025-03-18T02:41:35.1Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,22,27,2025-03-18T02:41:35Z,1720000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,,
176,PT00M16.40S,2025-03-18T02:41:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612743,22,27,2025-03-18T02:41:46Z,1730000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1626172, 1630192]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,
178,PT00M16.40S,2025-03-18T02:42:06.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630192,,,1610612743,22,28,2025-03-18T02:42:06Z,1750000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
179,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,out,[],1627780,,,1610612743,22,28,2025-03-18T02:42:22Z,1760000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,out,[],1626172,,,1610612743,22,28,2025-03-18T02:42:22Z,1770000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,22,28,2025-03-18T02:42:22Z,1780000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,out,[],1629618,,,1610612743,22,28,2025-03-18T02:42:22Z,1790000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,in,[],1642366,,,1610612743,22,28,2025-03-18T02:42:22Z,1800000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,in,[],201939,,,1610612743,22,28,2025-03-18T02:42:22Z,1810000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,in,[],1642461,,,1610612743,22,28,2025-03-18T02:42:22Z,1820000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M16.40S,2025-03-18T02:42:07.6Z,1,REGULAR,substitution,in,[],201566,,,1610612743,22,28,2025-03-18T02:42:22Z,1830000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M16.40S,2025-03-18T02:42:35.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630192,,,1610612743,22,29,2025-03-18T02:42:35Z,1840000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (5 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
188,PT00M02.70S,2025-03-18T02:42:52.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,71.96123521681997,82.35294117647058,1610612744,22,29,2025-03-18T02:44:32Z,1850000,False,162.0,211.0,1,right,MISS B. Hield 26' step back 3PT,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
189,PT00M00.10S,2025-03-18T02:42:55.3Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,22,29,2025-03-18T04:23:00Z,1860000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT00M00.00S,2025-03-18T02:42:56.9Z,1,REGULAR,period,end,[],0,,,1610612743,22,29,2025-03-18T04:23:00Z,1870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612743,22,29,2025-03-18T04:23:00Z,1880000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612743,22,29,2025-03-18T04:23:00Z,1890000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612743,22,29,2025-03-18T04:23:00Z,1900000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612743,22,29,2025-03-18T04:23:00Z,1910000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612743,22,29,2025-03-18T04:23:00Z,1920000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-03-18T02:46:02.0Z,2,REGULAR,substitution,in,['startperiod'],1629618,,,1610612743,22,29,2025-03-18T04:23:00Z,1930000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-03-18T02:46:31.9Z,2,REGULAR,period,start,[],0,,,1610612743,22,29,2025-03-18T02:46:31Z,1940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT11M45.00S,2025-03-18T02:46:46.4Z,2,REGULAR,turnover,bad pass,[],1628427,,,1610612743,22,29,2025-03-18T02:46:52Z,1950000,False,,,0,,V. Čančar bad pass TURNOVER (1 TO),"[1628427, 1630541]",1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Moody,1630541.0
199,PT11M45.00S,2025-03-18T02:46:46.4Z,2,REGULAR,steal,,[],1630541,,,1610612744,22,29,2025-03-18T02:46:57Z,1960000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
200,PT11M33.00S,2025-03-18T02:46:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,91.93495400788436,45.34313725490196,1610612744,24,29,2025-03-18T02:49:04Z,1970000,False,-23.0,23.0,1,right,G. Payton II cutting Layup (2 PTS) (J. Butler III 3 AST),"[1627780, 202710]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,,2.0,,,J. Butler III,202710.0,3.0,,,
202,PT11M27.00S,2025-03-18T02:47:03.9Z,2,REGULAR,turnover,bad pass,[],1629618,,,1610612743,24,29,2025-03-18T02:47:10Z,1990000,False,,,0,,J. Pickett bad pass TURNOVER (2 TO),"[1629618, 1627780]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0
203,PT11M27.00S,2025-03-18T02:47:03.9Z,2,REGULAR,steal,,[],1627780,,,1610612744,24,29,2025-03-18T02:47:05Z,2000000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
204,PT11M23.00S,2025-03-18T02:47:08.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,92.59198423127464,53.67647058823529,1610612744,26,29,2025-03-18T02:50:01Z,2010000,False,18.0,17.0,1,right,J. Butler III running alley-oop DUNK (5 PTS) (G. Payton II 1 AST),"[202710, 1627780]",1610612744.0,GSW,running alley-oop,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,,,5.0,,,G. Payton II,1627780.0,1.0,,,
206,PT11M00.00S,2025-03-18T02:47:30.7Z,2,REGULAR,3pt,Jump Shot,[],201566,32.40801576872536,25.735294117647058,1610612743,26,29,2025-03-18T02:51:31Z,2030000,False,121.0,252.0,1,left,MISS R. Westbrook 27' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,27.98,Missed,,,,,,,,,,,,,,,,,,
207,PT10M58.00S,2025-03-18T02:47:32.7Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,26,29,2025-03-18T02:47:35Z,2040000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT10M38.00S,2025-03-18T02:47:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,45.09803921568628,1610612744,28,29,2025-03-18T02:47:58Z,2050000,False,-25.0,17.0,1,right,J. Butler III driving Layup (7 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,7.0,,,,,,,,
209,PT10M38.00S,2025-03-18T02:47:59.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,28,29,2025-03-18T02:47:59Z,2060000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M38.00S,2025-03-18T02:50:40.8Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,28,29,2025-03-18T02:50:53Z,2070000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M38.00S,2025-03-18T02:50:40.8Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,28,29,2025-03-18T02:50:53Z,2080000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M38.00S,2025-03-18T02:50:40.8Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,28,29,2025-03-18T02:50:53Z,2090000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M38.00S,2025-03-18T02:50:40.8Z,2,REGULAR,substitution,in,[],203932,,,1610612743,28,29,2025-03-18T02:50:53Z,2100000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M30.00S,2025-03-18T02:51:32.3Z,2,REGULAR,turnover,lost ball,[],1628427,,,1610612743,28,29,2025-03-18T02:51:39Z,2110000,False,,,0,,V. Čančar lost ball TURNOVER (2 TO),"[1628427, 1627780]",1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0
215,PT10M30.00S,2025-03-18T02:51:32.3Z,2,REGULAR,steal,,[],1627780,,,1610612744,28,29,2025-03-18T02:51:34Z,2120000,False,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
216,PT10M26.00S,2025-03-18T02:51:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630541,93.24901445466492,57.107843137254896,1610612744,28,29,2025-03-18T02:52:38Z,2130000,False,36.0,11.0,1,right,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
217,PT10M25.00S,2025-03-18T02:51:38.0Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,28,29,2025-03-18T02:51:38Z,2140000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,
218,PT10M22.00S,2025-03-18T02:51:40.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,9.149145860709593,50.0,1610612743,28,31,2025-03-18T02:51:48Z,2150000,False,0.0,34.0,1,left,A. Gordon running DUNK (9 PTS) (M. Porter Jr. 2 AST),"[203932, 1629008]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,,,9.0,,,M. Porter Jr.,1629008.0,2.0,,,
220,PT09M59.00S,2025-03-18T02:52:03.7Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,28,31,2025-03-18T02:52:07Z,2170000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 201566]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Westbrook,201566.0
221,PT09M59.00S,2025-03-18T02:52:03.7Z,2,REGULAR,steal,,[],201566,,,1610612743,28,31,2025-03-18T02:52:05Z,2180000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
222,PT09M55.00S,2025-03-18T02:52:07.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203932,7.966491458607096,44.11764705882353,1610612743,28,31,2025-03-18T02:53:42Z,2190000,False,29.0,22.0,1,left,MISS A. Gordon running Layup - blocked,"[203932, 1627780]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,Payton II,1627780.0,,,,,,
223,PT09M55.00S,2025-03-18T02:52:07.8Z,2,REGULAR,block,,[],1627780,,,1610612743,28,31,2025-03-18T02:52:10Z,2200000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT09M50.00S,2025-03-18T02:52:12.8Z,2,REGULAR,rebound,offensive,[],201566,,,1610612743,28,31,2025-03-18T02:52:17Z,2210000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,,,
737,PT09M50.00S,2025-03-18T02:52:12.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,8.886333771353483,40.44117647058824,1610612743,28,31,2025-03-18T04:56:08Z,2215000,False,48.0,31.0,1,left,MISS R. Westbrook putback Layup - blocked,"[201566, 203110]",1610612743.0,DEN,putback,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,Green,203110.0,,,,,,
738,PT09M50.00S,2025-03-18T02:52:12.1Z,2,REGULAR,block,,[],203110,,,1610612743,28,31,2025-03-18T04:55:57Z,2217500,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
739,PT09M50.00S,2025-03-18T02:52:12.1Z,2,REGULAR,rebound,offensive,[],201566,,,1610612743,28,31,2025-03-18T04:56:08Z,2218750,False,,,0,,R. Westbrook REBOUND (Off:2 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,737.0,2.0,0.0,2.0,,,,,,,,,,,,,,
225,PT09M46.00S,2025-03-18T02:52:16.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203932,9.674770039421814,54.65686274509803,1610612743,28,31,2025-03-18T04:55:57Z,2220000,False,-23.0,38.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 203110]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,Green,203110.0,,,,,,
226,PT09M46.00S,2025-03-18T02:52:16.5Z,2,REGULAR,block,,[],203110,,,1610612743,28,31,2025-03-18T02:52:18Z,2230000,False,,,0,,D. Green BLOCK (3 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT09M46.00S,2025-03-18T02:52:16.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,28,31,2025-03-18T02:52:20Z,2240000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT09M34.00S,2025-03-18T02:52:28.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,77.21747700394218,8.57843137254902,1610612744,28,31,2025-03-18T02:52:34Z,2250000,False,-207.0,162.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
229,PT09M32.00S,2025-03-18T02:52:30.0Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,28,31,2025-03-18T02:52:34Z,2260000,False,,,0,,V. Čančar REBOUND (Off:1 Def:3),[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Left Center,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
230,PT09M30.00S,2025-03-18T02:52:35.2Z,2,REGULAR,foul,personal,[],1630541,,,1610612743,28,31,2025-03-18T02:53:03Z,2270000,False,,,0,,M. Moody personal FOUL (2 PF),"[1630541, 203932]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right,,,,,,,1830.0,2.0,0.0,Gordon,203932.0,,,,,,,,,
232,PT09M25.00S,2025-03-18T02:53:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,46.32352941176471,1610612743,28,31,2025-03-18T02:55:00Z,2290000,False,18.0,15.0,1,left,MISS A. Gordon cutting Layup,[203932],1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
234,PT09M20.00S,2025-03-18T02:53:11.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,28,31,2025-03-18T02:53:11Z,2310000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,,
235,PT09M20.00S,2025-03-18T02:53:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,28,33,2025-03-18T02:53:09Z,2320000,False,0.0,0.0,1,left,A. Gordon tip Layup (11 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,11.0,,,,,,,,
236,PT09M08.00S,2025-03-18T02:53:24.7Z,2,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612744,28,33,2025-03-18T02:53:32Z,2330000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Butler III 2 FT),"[1642461, 202710]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Butler III,202710.0,,,,,,,,,
238,PT09M08.00S,2025-03-18T02:53:51.4Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,29,33,2025-03-18T02:54:09Z,2350000,False,,,0,,J. Butler III Free Throw 1 of 2 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
239,PT09M08.00S,2025-03-18T02:53:51.4Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,29,33,2025-03-18T02:54:09Z,2360000,False,,,0,,MISS J. Butler III Free Throw 2 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT09M06.00S,2025-03-18T02:53:53.4Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,29,33,2025-03-18T02:54:09Z,2370000,False,,,0,,V. Čančar REBOUND (Off:1 Def:4),[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,,,,,239.0,5.0,4.0,1.0,,,,,,,,,,,,,,
241,PT09M00.00S,2025-03-18T02:54:14.0Z,2,REGULAR,3pt,Jump Shot,[],201566,31.488173455978973,20.588235294117645,1610612743,29,33,2025-03-18T02:54:19Z,2380000,False,147.0,243.0,1,left,MISS R. Westbrook 28' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
242,PT08M58.00S,2025-03-18T02:54:16.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,29,33,2025-03-18T02:54:19Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,241.0,,,,,,,,,,,,,,,,,
244,PT08M41.00S,2025-03-18T02:54:48.0Z,2,REGULAR,2pt,Jump Shot,[],202710,75.64060446780552,56.127450980392155,1610612744,29,33,2025-03-18T02:54:52Z,2410000,False,31.0,176.0,1,right,MISS J. Butler III 17' Jump Shot,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Center,17.91,Missed,,,,,,,,,,,,,,,,,,
245,PT08M39.00S,2025-03-18T02:54:50.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,29,33,2025-03-18T02:54:52Z,2420000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,244.0,3.0,1.0,2.0,,,,,,,,,,,,,,
246,PT08M35.00S,2025-03-18T02:54:54.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,31.882391590013142,24.019607843137255,1610612743,29,36,2025-03-18T02:57:37Z,2430000,False,130.0,247.0,1,left,M. Porter Jr. 27' 3PT running (14 PTS) (R. Westbrook 5 AST),"[1629008, 201566]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.93,Made,,,,,,,,,,14.0,,,R. Westbrook,201566.0,5.0,,,
248,PT08M26.00S,2025-03-18T02:55:06.5Z,2,REGULAR,foul,personal,[],203932,,,1610612744,29,36,2025-03-18T02:55:40Z,2450000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 202710]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,0.0,Butler III,202710.0,,,,,,,,,
250,PT08M26.00S,2025-03-18T02:55:13.0Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,29,36,2025-03-18T02:55:29Z,2470000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M26.00S,2025-03-18T02:55:13.0Z,2,REGULAR,substitution,out,[],202710,,,1610612744,29,36,2025-03-18T02:55:29Z,2480000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M26.00S,2025-03-18T02:55:13.0Z,2,REGULAR,substitution,out,[],1628427,,,1610612744,29,36,2025-03-18T02:55:29Z,2490000,False,,,0,,SUB out: V. Čančar,[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,
