actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M28.00S,2025-04-12T02:22:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,8.623521681997373,41.911764705882355,1610612757,16,10,2025-04-12T02:22:59Z,850000,False,40.0,29.0,1,left,J. Walker driving Layup (2 PTS) (T. Camara 3 AST),"[1631133, 1641739]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,2.0,,,T. Camara,1641739.0,3.0,,,,,,,,
88,PT05M07.00S,2025-04-12T02:23:23.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.23061760840999,41.42156862745098,1610612744,16,10,2025-04-12T02:23:27Z,880000,False,-43.0,256.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
89,PT05M04.00S,2025-04-12T02:23:26.0Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,16,10,2025-04-12T02:23:27Z,890000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,
90,PT04M55.00S,2025-04-12T02:23:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,7.703679369250986,46.81372549019608,1610612757,16,10,2025-04-12T02:23:41Z,900000,False,16.0,20.0,1,left,MISS K. Murray driving finger roll Layup,[1631200],1610612757.0,POR,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
91,PT04M52.00S,2025-04-12T02:23:38.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,16,10,2025-04-12T02:23:41Z,910000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT04M42.00S,2025-04-12T02:23:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,82.47371879106439,41.17647058823529,1610612744,16,10,2025-04-12T02:23:53Z,920000,False,-44.0,112.0,1,right,MISS J. Kuminga 12' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,12.06,Missed,,,,,,,,,,,,,,,,,,
93,PT04M39.00S,2025-04-12T02:23:50.2Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612744,16,10,2025-04-12T02:23:53Z,930000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,
94,PT04M33.00S,2025-04-12T02:23:56.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,90.09526938239159,3.431372549019608,1610612744,16,13,2025-04-12T02:24:01Z,940000,False,-233.0,41.0,1,right,B. Hield 3PT  (3 PTS) (M. Moody 1 AST),"[1627741, 1630541]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.63,Made,,,,,3.0,,,M. Moody,1630541.0,1.0,,,,,,,,
96,PT04M20.00S,2025-04-12T02:24:13.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,13,2025-04-12T02:24:13Z,960000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,16,13,2025-04-12T02:26:57Z,970000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,out,[],1630625,,,1610612757,16,13,2025-04-12T02:26:57Z,980000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,out,[],1630541,,,1610612757,16,13,2025-04-12T02:26:57Z,990000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,out,[],203110,,,1610612757,16,13,2025-04-12T02:26:57Z,1000000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,in,[],1631303,,,1610612757,16,13,2025-04-12T02:26:57Z,1010000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,16,13,2025-04-12T02:26:57Z,1020000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612757,16,13,2025-04-12T02:26:57Z,1030000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M20.00S,2025-04-12T02:26:36.7Z,1,REGULAR,substitution,in,[],1626172,,,1610612757,16,13,2025-04-12T02:26:57Z,1040000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2025-04-12T02:27:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631303,8.623521681997373,46.32352941176471,1610612757,16,13,2025-04-12T02:27:31Z,1050000,False,18.0,29.0,1,left,MISS J. Minaya driving finger roll Layup,[1631303],1610612757.0,POR,driving finger roll,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
106,PT04M04.00S,2025-04-12T02:27:26.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,16,13,2025-04-12T02:27:31Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,105.0,,,,,,,,,,,,,,,,,
108,PT04M02.00S,2025-04-12T02:27:55.1Z,1,REGULAR,turnover,bad pass,[],1641712,,,1610612757,16,13,2025-04-12T02:27:59Z,1080000,False,,,0,,R. Rupert bad pass TURNOVER (1 TO),"[1641712, 1627780]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,
109,PT04M02.00S,2025-04-12T02:27:55.1Z,1,REGULAR,steal,,[],1627780,,,1610612744,16,13,2025-04-12T02:27:56Z,1090000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
110,PT03M56.00S,2025-04-12T02:28:00.5Z,1,REGULAR,turnover,bad pass,[],1627780,,,1610612744,16,13,2025-04-12T02:28:04Z,1100000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1641739]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Camara,1641739.0,,,,,
111,PT03M56.00S,2025-04-12T02:28:00.5Z,1,REGULAR,steal,,[],1641739,,,1610612757,16,13,2025-04-12T02:28:02Z,1110000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
112,PT03M50.00S,2025-04-12T02:28:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,7.703679369250986,46.32352941176471,1610612757,18,13,2025-04-12T02:28:14Z,1120000,False,18.0,20.0,1,left,T. Camara running Layup (4 PTS),[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,4.0,,,,,,,,,,,,,
113,PT03M32.00S,2025-04-12T02:28:23.3Z,1,REGULAR,2pt,Jump Shot,[],1627741,80.3712220762155,27.941176470588236,1610612744,18,13,2025-04-12T02:28:28Z,1130000,False,-110.0,132.0,1,right,MISS B. Hield 17' pullup Shot,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,17.2,Missed,,,,,,,,,,,,,,,,,,
114,PT03M29.00S,2025-04-12T02:28:26.3Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,18,13,2025-04-12T02:28:28Z,1140000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M15.00S,2025-04-12T02:28:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,9.543363994743759,49.26470588235294,1610612757,18,13,2025-04-12T02:28:47Z,1150000,False,4.0,37.0,1,left,MISS T. Camara driving floating Shot - blocked,"[1641739, 1626172]",1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,Looney,1626172.0,,,,,,,,,,,
116,PT03M15.00S,2025-04-12T02:28:40.6Z,1,REGULAR,block,,[],1626172,,,1610612757,18,13,2025-04-12T02:28:43Z,1160000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M12.00S,2025-04-12T02:28:43.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,18,13,2025-04-12T02:28:47Z,1170000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT03M08.00S,2025-04-12T02:28:51.0Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612744,18,13,2025-04-12T02:29:00Z,1180000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Looney 2 FT),"[1631133, 1626172]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Looney,1626172.0
120,PT03M08.00S,2025-04-12T02:29:21.4Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,18,14,2025-04-12T02:29:21Z,1200000,False,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
121,PT03M08.00S,2025-04-12T02:29:21.4Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,18,14,2025-04-12T02:29:49Z,1210000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT03M05.00S,2025-04-12T02:29:24.4Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,18,14,2025-04-12T02:29:49Z,1220000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M54.00S,2025-04-12T02:29:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,6.915243101182654,48.28431372549019,1610612757,20,14,2025-04-12T02:30:04Z,1230000,False,9.0,13.0,1,left,R. Rupert driving reverse Layup (2 PTS) (J. Walker 1 AST),"[1641712, 1631133]",1610612757.0,POR,driving reverse,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,,,J. Walker,1631133.0,1.0,,,,,,,,
124,PT02M40.00S,2025-04-12T02:30:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.32917214191852,47.30392156862745,1610612744,20,16,2025-04-12T02:30:17Z,1240000,False,-13.0,20.0,1,right,G. Payton II cutting Layup (2 PTS) (S. Curry 1 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,2.0,,,S. Curry,201939.0,1.0,,,,,,,,
126,PT02M25.00S,2025-04-12T02:30:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,8.886333771353483,52.69607843137255,1610612757,20,16,2025-04-12T02:30:31Z,1260000,False,-13.0,31.0,1,left,MISS R. Rupert cutting Layup - blocked,"[1641712, 1630228]",1610612757.0,POR,cutting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,Kuminga,1630228.0,,,,,,,,,,,
127,PT02M25.00S,2025-04-12T02:30:27.8Z,1,REGULAR,block,,[],1630228,,,1610612757,20,16,2025-04-12T02:30:30Z,1270000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M22.00S,2025-04-12T02:30:30.8Z,1,REGULAR,rebound,offensive,[],1641712,,,1610612757,20,16,2025-04-12T02:30:31Z,1280000,False,,,0,,R. Rupert REBOUND (Off:1 Def:0),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT02M15.00S,2025-04-12T02:30:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,7.703679369250986,47.549019607843135,1610612757,20,16,2025-04-12T02:30:41Z,1290000,False,12.0,20.0,1,left,MISS J. Walker driving Layup,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
130,PT02M13.00S,2025-04-12T02:30:40.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,20,16,2025-04-12T02:30:41Z,1300000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,,
131,PT02M08.00S,2025-04-12T02:30:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,88.78120893561103,34.068627450980394,1610612744,20,18,2025-04-12T03:10:20Z,1310000,False,-80.0,53.0,1,right,S. Curry 9' driving floating bank Jump Shot (4 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,9.57,Made,,,,,4.0,,,,,,,,,,,,,
132,PT01M59.00S,2025-04-12T02:30:56.3Z,1,REGULAR,foul,personal,[],1630228,,,1610612757,20,18,2025-04-12T02:32:34Z,1320000,False,,,0,,J. Kuminga take personal FOUL (1 PF),"[1630228, 1641739]",1610612744.0,GSW,take,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Camara,1641739.0
134,PT01M59.00S,2025-04-12T02:31:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,20,18,2025-04-12T02:31:09Z,1340000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,20,18,2025-04-12T02:33:57Z,1350000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,out,[],1631303,,,1610612757,20,18,2025-04-12T02:33:57Z,1360000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,out,[],201939,,,1610612757,20,18,2025-04-12T02:33:57Z,1370000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,out,[],1627780,,,1610612757,20,18,2025-04-12T02:33:57Z,1380000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,in,[],1630625,,,1610612757,20,18,2025-04-12T02:33:57Z,1390000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,20,18,2025-04-12T02:33:57Z,1400000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,in,[],1641764,,,1610612757,20,18,2025-04-12T02:33:57Z,1410000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M59.00S,2025-04-12T02:33:06.2Z,1,REGULAR,substitution,in,[],202710,,,1610612757,20,18,2025-04-12T02:33:57Z,1420000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M43.00S,2025-04-12T02:34:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,13.87976346911958,65.68627450980392,1610612757,20,18,2025-04-12T02:34:16Z,1430000,False,-78.0,78.0,1,left,MISS D. Banton 11' driving floating bank Shot,[1630625],1610612757.0,POR,driving floating bank,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,11.06,Missed,,,,,,,,,,,,,,,,,,
145,PT01M40.00S,2025-04-12T02:34:15.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,20,18,2025-04-12T02:34:16Z,1440000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,,,144.0,3.0,2.0,1.0,,,,,,,,,,,,,,
146,PT01M28.00S,2025-04-12T02:34:26.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.88764783180025,60.78431372549019,1610612744,20,21,2025-04-12T02:34:43Z,1450000,False,54.0,249.0,1,right,B. Hield 25' 3PT pullup (6 PTS) (K. Looney 1 AST),"[1627741, 1626172]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.52,Made,,,,,6.0,,,K. Looney,1626172.0,1.0,,,,,,,,
148,PT01M00.00S,2025-04-12T02:34:57.4Z,1,REGULAR,3pt,Jump Shot,[],1631200,31.61957950065703,63.725490196078425,1610612757,20,21,2025-04-12T02:36:13Z,1470000,False,-69.0,245.0,1,left,MISS K. Murray 25' step back 3PT,[1631200],1610612757.0,POR,step back,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
149,PT00M56.70S,2025-04-12T02:35:01.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,20,21,2025-04-12T02:36:13Z,1480000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,148.0,,,,,,,,,,,,,,,,,
151,PT00M44.90S,2025-04-12T02:35:20.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,65.1281208935611,40.68627450980392,1610612744,20,24,2025-04-12T02:35:26Z,1500000,False,-47.0,275.0,1,right,B. Hield 27' 3PT  (9 PTS) (J. Butler III 1 AST),"[1627741, 202710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.92,Made,,,,,9.0,,,J. Butler III,202710.0,1.0,,,,,,,,
153,PT00M34.80S,2025-04-12T02:35:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630625,32.670827858081466,58.333333333333336,1610612757,20,24,2025-04-12T02:36:43Z,1520000,False,-42.0,255.0,1,left,MISS D. Banton 25' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
154,PT00M32.70S,2025-04-12T02:35:37.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,20,24,2025-04-12T02:35:37Z,1530000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,153.0,4.0,3.0,1.0,,,,,,,,,,,,,,
155,PT00M25.90S,2025-04-12T02:35:45.7Z,1,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612744,20,24,2025-04-12T02:35:51Z,1540000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1631200, 1630228]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Kuminga,1630228.0
157,PT00M25.90S,2025-04-12T02:36:19.3Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,20,25,2025-04-12T02:36:19Z,1560000,False,,,0,,J. Kuminga Free Throw 1 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
158,PT00M25.90S,2025-04-12T02:36:21.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612744,20,25,2025-04-12T02:36:23Z,1570000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M25.90S,2025-04-12T02:36:21.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,20,25,2025-04-12T02:36:23Z,1580000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M25.90S,2025-04-12T02:36:37.4Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,20,26,2025-04-12T02:36:37Z,1590000,False,,,0,,J. Kuminga Free Throw 2 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
161,PT00M06.70S,2025-04-12T02:37:01.4Z,1,REGULAR,3pt,Jump Shot,[],1631133,9.017739816031538,94.85294117647058,1610612757,20,26,2025-04-12T02:37:06Z,1600000,False,-224.0,32.0,1,left,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
162,PT00M04.00S,2025-04-12T02:37:04.1Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,20,26,2025-04-12T02:37:04Z,1610000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,,
163,PT00M00.00S,2025-04-12T02:37:10.2Z,1,REGULAR,3pt,Jump Shot,[],1641764,55.1412614980289,50.73529411764706,1610612744,20,26,2025-04-12T02:37:33Z,1620000,False,4.0,369.0,1,right,MISS B. Podziemski 36' driving floating 3PT,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,36.92,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2025-04-12T02:37:10.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,20,26,2025-04-12T02:37:33Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,163.0,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2025-04-12T02:40:14.8Z,1,REGULAR,period,end,[],0,,,1610612744,20,26,2025-04-12T02:40:14Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,out,['startperiod'],1641712,,,1610612744,20,26,2025-04-12T02:42:33Z,1745000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,out,['startperiod'],1631200,,,1610612744,20,26,2025-04-12T02:42:33Z,1747500,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,20,26,2025-04-12T02:42:33Z,1748750,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,20,26,2025-04-12T02:42:33Z,1749375,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,20,26,2025-04-12T02:42:33Z,1749687,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
