actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT06M02.00S,2025-03-04T00:25:51.1Z,1,REGULAR,3pt,Jump Shot,[],1641878,13.354139290407357,96.07843137254902,1610612766,8,15,2025-03-04T00:25:58Z,840000,False,-230.0,73.0,1,left,MISS D. Baugh 24' 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
85,PT05M57.00S,2025-03-04T00:25:56.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,8,15,2025-03-04T00:25:58Z,850000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,
91,PT05M47.00S,2025-03-04T00:26:22.1Z,1,REGULAR,3pt,Jump Shot,[],1627780,93.77463863337714,95.09803921568627,1610612744,8,18,2025-03-04T00:26:34Z,910000,False,225.0,6.0,1,right,G. Payton II 3PT  (3 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,22.56,Made,3.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
93,PT05M34.00S,2025-03-04T00:26:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,14.011169513797633,35.78431372549019,1610612766,10,18,2025-03-04T00:26:40Z,930000,False,71.0,79.0,1,left,M. Bridges 10' driving floating Jump Shot (2 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,10.64,Made,2.0,,,,,,,,,,,,,,,,,
94,PT05M22.00S,2025-03-04T00:26:48.4Z,1,REGULAR,3pt,Jump Shot,[],1627780,85.23324572930355,3.9215686274509802,1610612744,10,18,2025-03-04T00:26:51Z,940000,False,-230.0,86.0,1,right,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
95,PT05M19.00S,2025-03-04T00:26:51.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,10,18,2025-03-04T00:26:51Z,950000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,,,,,94.0,4.0,3.0,1.0,,,,,,,,,,
96,PT05M06.00S,2025-03-04T00:27:03.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,20.581471747700395,8.57843137254902,1610612766,10,18,2025-03-04T00:27:07Z,960000,False,207.0,141.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
97,PT05M04.00S,2025-03-04T00:27:05.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,18,2025-03-04T00:27:07Z,970000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,96.0,3.0,3.0,0.0,,,,,,,,,,
98,PT04M56.00S,2025-03-04T00:27:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,56.86274509803921,1610612744,10,20,2025-03-04T00:30:41Z,980000,False,34.0,16.0,1,right,S. Curry cutting Layup (7 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.78,Made,7.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
100,PT04M35.00S,2025-03-04T00:27:34.6Z,1,REGULAR,turnover,bad pass,[],1628970,,,1610612766,10,20,2025-03-04T00:27:38Z,1000000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 203110]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Green,203110.0,,,,
101,PT04M35.00S,2025-03-04T00:27:34.6Z,1,REGULAR,steal,,[],203110,,,1610612744,10,20,2025-03-04T00:27:36Z,1010000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2025-03-04T00:27:43.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203110,87.72996057818659,53.67647058823529,1610612744,10,22,2025-03-04T00:31:40Z,1020000,False,18.0,63.0,1,right,D. Green 6' driving floating Jump Shot (2 PTS) (B. Hield 2 AST),"[203110, 1627741]",1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,2.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,
104,PT04M19.00S,2025-03-04T00:28:02.7Z,1,REGULAR,foul,personal,[],1627780,,,1610612766,10,22,2025-03-04T00:32:28Z,1040000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1641878]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1193.0,,,,1.0,0.0,Baugh,1641878.0
106,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,10,22,2025-03-04T00:28:28Z,1060000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,10,22,2025-03-04T00:28:28Z,1070000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,10,22,2025-03-04T00:28:28Z,1080000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,out,[],1630541,,,1610612766,10,22,2025-03-04T00:28:28Z,1090000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,out,[],203110,,,1610612766,10,22,2025-03-04T00:28:28Z,1100000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,in,[],1629610,,,1610612766,10,22,2025-03-04T00:28:28Z,1110000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,in,[],1642275,,,1610612766,10,22,2025-03-04T00:28:28Z,1120000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,in,[],203994,,,1610612766,10,22,2025-03-04T00:28:28Z,1130000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,in,[],1626172,,,1610612766,10,22,2025-03-04T00:28:28Z,1140000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M19.00S,2025-03-04T00:28:13.0Z,1,REGULAR,substitution,in,[],1630611,,,1610612766,10,22,2025-03-04T00:28:28Z,1150000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M10.00S,2025-03-04T00:28:41.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,12.040078843626807,45.588235294117645,1610612766,12,22,2025-03-04T00:28:45Z,1160000,False,22.0,61.0,1,left,J. Nurkić 6' driving Hook (2 PTS) (D. Baugh 1 AST),"[203994, 1641878]",1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,2.0,D. Baugh,1641878.0,1.0,,,,,,,,,,,,,,
118,PT04M06.00S,2025-03-04T00:28:50.7Z,1,REGULAR,foul,personal,[],1641878,,,1610612744,12,22,2025-03-04T00:28:58Z,1180000,False,,,0,,D. Baugh personal FOUL (1 PF),"[1641878, 201939]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Curry,201939.0
120,PT03M53.00S,2025-03-04T00:29:11.4Z,1,REGULAR,3pt,Jump Shot,[],201939,75.90341655716163,87.00980392156863,1610612744,12,22,2025-03-04T00:33:31Z,1200000,False,185.0,174.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
121,PT03M49.00S,2025-03-04T00:29:15.4Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,12,22,2025-03-04T00:33:31Z,1210000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
122,PT03M44.00S,2025-03-04T00:29:19.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203552,7.835085413929041,64.95098039215686,1610612766,12,22,2025-03-04T00:34:05Z,1220000,False,-75.0,21.0,1,left,MISS S. Curry 7' driving floating Shot,[203552],1610612766.0,CHA,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
123,PT03M42.00S,2025-03-04T00:29:21.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,12,22,2025-03-04T00:34:05Z,1230000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT03M37.00S,2025-03-04T00:29:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627780,91.40932982917214,41.66666666666667,1610612744,12,24,2025-03-04T00:29:31Z,1240000,False,-42.0,28.0,1,right,G. Payton II running Layup (5 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,5.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
126,PT03M26.00S,2025-03-04T00:29:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629610,6.652431011826544,55.88235294117647,1610612766,12,24,2025-03-04T00:35:03Z,1260000,False,-29.0,10.0,1,left,MISS D. Jeffries driving floating Shot - blocked,"[1629610, 1626172]",1610612766.0,CHA,driving floating,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,Looney,1626172.0,,,,,,,,
194,PT03M26.00S,2025-03-04T00:29:38.1Z,1,REGULAR,block,,[],1626172,,,1610612766,12,24,2025-03-04T00:41:28Z,1265000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT03M24.00S,2025-03-04T00:29:40.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,12,24,2025-03-04T00:29:44Z,1270000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,
128,PT03M21.00S,2025-03-04T00:29:43.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,75.77201051248358,9.068627450980392,1610612744,12,24,2025-03-04T00:29:58Z,1280000,False,-205.0,175.0,1,right,MISS B. Hield 26' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
129,PT03M19.00S,2025-03-04T00:29:56.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,12,24,2025-03-04T00:29:56Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,128.0,,,,,,,,,,,,,
130,PT03M19.00S,2025-03-04T00:29:57.7Z,1,REGULAR,foul,personal,[],203552,,,1610612744,12,24,2025-03-04T00:30:08Z,1300000,False,,,0,,S. Curry loose ball personal FOUL (1 PF),"[203552, 1626172]",1610612766.0,CHA,loose ball,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1193.0,,,,1.0,0.0,Looney,1626172.0
132,PT03M19.00S,2025-03-04T00:30:09.4Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,12,24,2025-03-04T00:30:15Z,1320000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M19.00S,2025-03-04T00:30:09.4Z,1,REGULAR,substitution,out,[],201939,,,1610612744,12,24,2025-03-04T00:30:15Z,1330000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M19.00S,2025-03-04T00:30:09.4Z,1,REGULAR,substitution,in,[],202710,,,1610612744,12,24,2025-03-04T00:30:15Z,1340000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M19.00S,2025-03-04T00:30:09.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,12,24,2025-03-04T00:30:15Z,1350000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M09.00S,2025-03-04T00:30:30.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626172,75.3777923784494,40.68627450980392,1610612744,12,24,2025-03-04T00:30:35Z,1360000,False,-47.0,179.0,1,right,MISS K. Looney 18' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,18.49,Missed,,,,,,,,,,,,,,,,,,
137,PT03M07.00S,2025-03-04T00:30:32.3Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,12,24,2025-03-04T00:30:35Z,1370000,False,,,0,,T. Salaün REBOUND (Off:0 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Center,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,
138,PT02M53.00S,2025-03-04T00:30:46.8Z,1,REGULAR,3pt,Jump Shot,[],1642275,32.14520367936925,30.392156862745097,1610612766,15,24,2025-03-04T00:30:54Z,1380000,False,98.0,250.0,1,left,T. Salaün 26' 3PT  (3 PTS) (J. Nurkić 1 AST),"[1642275, 203994]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,26.82,Made,3.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
140,PT02M33.00S,2025-03-04T00:31:09.9Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612744,15,24,2025-03-04T00:31:17Z,1400000,False,,,0,,J. Butler III lost ball out-of-bounds TURNOVER (1 TO),[202710],1610612744.0,GSW,lost ball,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,1.0,,,,,,
141,PT02M15.00S,2025-03-04T00:31:33.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203994,31.882391590013142,37.745098039215684,1610612766,15,24,2025-03-04T00:31:38Z,1410000,False,61.0,247.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
142,PT02M11.00S,2025-03-04T00:31:37.4Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,15,24,2025-03-04T00:31:38Z,1420000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,141.0,3.0,2.0,1.0,,,,,,,,,,
143,PT02M01.00S,2025-03-04T00:31:54.2Z,1,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612744,15,24,2025-03-04T00:32:05Z,1430000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Podziemski 2 FT),"[1629610, 1641764]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Podziemski,1641764.0
145,PT02M01.00S,2025-03-04T00:32:24.9Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,15,25,2025-03-04T00:32:24Z,1450000,False,,,0,,B. Podziemski Free Throw 1 of 2 (4 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
146,PT02M01.00S,2025-03-04T00:32:36.9Z,1,REGULAR,substitution,out,[],203552,,,1610612744,15,25,2025-03-04T00:32:40Z,1460000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M01.00S,2025-03-04T00:32:36.9Z,1,REGULAR,substitution,in,[],1630163,,,1610612744,15,25,2025-03-04T00:32:40Z,1470000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M01.00S,2025-03-04T00:32:52.4Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,15,26,2025-03-04T00:32:52Z,1480000,False,,,0,,B. Podziemski Free Throw 2 of 2 (5 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
149,PT01M46.00S,2025-03-04T00:33:07.7Z,1,REGULAR,3pt,Jump Shot,[],1641878,8.09789750328515,96.32352941176471,1610612766,15,26,2025-03-04T00:33:14Z,1490000,False,-232.0,24.0,1,left,MISS D. Baugh 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
150,PT01M43.00S,2025-03-04T00:33:10.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,15,26,2025-03-04T00:33:14Z,1500000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,
152,PT01M37.00S,2025-03-04T00:33:37.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612744,15,26,2025-03-04T00:33:45Z,1520000,False,,,0,,L. Ball personal FOUL (1 PF) (Butler III 2 FT),"[1630163, 202710]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1193.0,,,,1.0,0.0,Butler III,202710.0
154,PT01M37.00S,2025-03-04T00:33:49.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,15,27,2025-03-04T00:33:49Z,1540000,False,,,0,,J. Butler III Free Throw 1 of 2 (3 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
155,PT01M37.00S,2025-03-04T00:34:06.7Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,15,28,2025-03-04T00:34:06Z,1550000,False,,,0,,J. Butler III Free Throw 2 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
156,PT01M25.00S,2025-03-04T00:34:50.9Z,1,REGULAR,jumpball,recovered,[],1642275,,,1610612766,15,28,2025-03-04T00:39:31Z,1560000,False,,,0,,Jump Ball J. Nurkić vs. K. Looney: Tip to T. Salaün,"[1642275, 203994, 1626172]",1610612766.0,CHA,heldball,T. Salaün,1642275.0,Salaün,T. Salaün,Nurkić,203994.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
159,PT01M15.00S,2025-03-04T00:34:56.5Z,1,REGULAR,3pt,Jump Shot,[],1642275,31.61957950065703,72.05882352941177,1610612766,18,28,2025-03-04T00:35:01Z,1590000,False,-110.0,245.0,1,left,T. Salaün 26' 3PT  (6 PTS) (D. Baugh 2 AST),"[1642275, 1641878]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,26.84,Made,6.0,D. Baugh,1641878.0,2.0,,,,,,,,,,,,,,
161,PT00M59.30S,2025-03-04T00:35:13.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.23061760840999,40.68627450980392,1610612744,18,28,2025-03-04T00:35:17Z,1610000,False,-47.0,256.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
162,PT00M57.10S,2025-03-04T00:35:15.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,18,28,2025-03-04T00:35:17Z,1620000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
163,PT00M53.20S,2025-03-04T00:35:22.4Z,1,REGULAR,foul,personal,[],1641764,,,1610612766,18,28,2025-03-04T00:35:34Z,1630000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1630163]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Ball,1630163.0
165,PT00M47.30S,2025-03-04T00:35:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,14.668199737187912,48.529411764705884,1610612766,18,28,2025-03-04T00:35:51Z,1650000,False,7.0,85.0,1,left,MISS L. Ball 8' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,8.57,Missed,,,,,,,,,,,,,,,,,,
166,PT00M46.00S,2025-03-04T00:35:47.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,18,28,2025-03-04T00:35:51Z,1660000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,165.0,,,,,,,,,,,,,
168,PT00M34.20S,2025-03-04T00:36:07.9Z,1,REGULAR,3pt,Jump Shot,[],1630611,92.85479632063075,94.85294117647058,1610612744,18,28,2025-03-04T00:36:13Z,1680000,False,224.0,15.0,1,right,MISS G. Santos 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
169,PT00M31.50S,2025-03-04T00:36:10.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,18,28,2025-03-04T00:36:10Z,1690000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:2),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Right Corner 3,24+ Right,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,
170,PT00M10.70S,2025-03-04T00:36:32.1Z,1,REGULAR,3pt,Jump Shot,[],1642275,8.886333771353483,96.07843137254902,1610612766,21,28,2025-03-04T00:36:35Z,1700000,False,-230.0,31.0,1,left,T. Salaün 3PT  (9 PTS) (D. Baugh 3 AST),"[1642275, 1641878]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,23.25,Made,9.0,D. Baugh,1641878.0,3.0,,,,,,,,,,,,,,
172,PT00M00.00S,2025-03-04T00:36:49.9Z,1,REGULAR,period,end,[],0,,,1610612744,21,28,2025-03-04T00:36:49Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,21,28,2025-03-04T00:39:51Z,1730000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,21,28,2025-03-04T00:39:51Z,1740000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,out,['startperiod'],1630611,,,1610612744,21,28,2025-03-04T00:39:51Z,1750000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,21,28,2025-03-04T00:39:51Z,1760000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,21,28,2025-03-04T00:39:51Z,1770000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
