actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT12M00.00S,2025-01-19T02:51:34.2Z,3,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,53,60,2025-01-19T02:51:55Z,3390000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-01-19T02:51:34.2Z,3,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,53,60,2025-01-19T02:51:55Z,3400000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-01-19T02:51:34.2Z,3,REGULAR,substitution,in,['startperiod'],1630611,,,1610612744,53,60,2025-01-19T02:51:55Z,3410000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-01-19T02:51:56.5Z,3,REGULAR,period,start,[],0,,,1610612764,53,60,2025-01-19T02:51:56Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M46.00S,2025-01-19T02:52:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.22667542706965,60.78431372549019,1610612764,53,62,2025-01-19T02:52:12Z,3430000,False,54.0,39.0,1,right,K. Kuzma 6' driving Layup (4 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.68,Made,4.0,,,,,,,,,,,,,,,,,
354,PT11M33.00S,2025-01-19T02:52:26.1Z,3,REGULAR,foul,offensive,[],1631218,,,1610612744,53,62,2025-01-19T02:52:36Z,3440000,False,,,0,,T. Jackson-Davis offensive FOUL (3 PF),"[1631218, 1628398]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627524.0,,3.0,0.0,Kuzma,1628398.0,,,,
356,PT11M33.00S,2025-01-19T02:52:26.1Z,3,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,53,62,2025-01-19T02:52:26Z,3460000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (2 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627524.0,2.0,,,,,,,,
357,PT11M11.00S,2025-01-19T02:52:58.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641731,90.09526938239159,95.09803921568627,1610612764,53,62,2025-01-19T02:53:02Z,3470000,False,225.0,41.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,22.91,Missed,,,,,,,,,,,,,,,,,,
358,PT11M06.00S,2025-01-19T02:53:03.2Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,53,62,2025-01-19T02:53:02Z,3480000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:7),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Right Corner 3,24+ Right,,,,357.0,11.0,7.0,4.0,,,,,,,,,,,,,
359,PT11M00.00S,2025-01-19T02:53:08.4Z,3,REGULAR,2pt,Jump Shot,[],203471,23.915900131406044,31.395526960784316,1610612744,55,62,2025-01-19T02:53:14Z,3490000,False,93.0,172.0,1,left,D. Schröder 19' pullup Jump Shot (10 PTS),[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,19.58,Made,10.0,,,,,,,,,,,,,,,,,
360,PT10M45.00S,2025-01-19T02:53:23.7Z,3,REGULAR,3pt,Jump Shot,[],1642259,67.36202365308804,33.82352941176471,1610612764,55,65,2025-01-19T02:53:27Z,3500000,False,-81.0,254.0,1,right,A. Sarr 26' 3PT  (8 PTS) (B. Coulibaly 6 AST),"[1642259, 1641731]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.69,Made,8.0,,,,,B. Coulibaly,1641731.0,6.0,,,,,,,,,,
362,PT10M27.00S,2025-01-19T02:53:40.8Z,3,REGULAR,3pt,Jump Shot,[],203952,12.614980289093298,3.699448529411765,1610612744,58,65,2025-01-19T02:53:47Z,3520000,False,232.0,66.0,1,left,A. Wiggins 24' 3PT  (15 PTS) (S. Curry 4 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,24.08,Made,15.0,,,,,S. Curry,201939.0,4.0,,,,,,,,,,
365,PT10M13.00S,2025-01-19T02:53:54.5Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612764,58,65,2025-01-19T02:54:00Z,3550000,False,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 1630611]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Santos,1630611.0,,
366,PT10M13.00S,2025-01-19T02:53:54.5Z,3,REGULAR,steal,,[],1630611,,,1610612744,58,65,2025-01-19T03:06:57Z,3560000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT10M08.00S,2025-01-19T02:54:04.0Z,3,REGULAR,foul,personal,[],1629673,,,1610612744,58,65,2025-01-19T02:54:19Z,3570000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 203471]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201639.0,,1.0,0.0,Schröder,203471.0,,,,
369,PT09M49.00S,2025-01-19T02:54:42.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,19.267411300919843,5.637254901960785,1610612744,58,65,2025-01-19T02:54:47Z,3590000,False,222.0,129.0,1,left,MISS A. Wiggins 25' step back 3PT,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
370,PT09M49.00S,2025-01-19T02:54:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,58,65,2025-01-19T02:54:45Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,369.0,,,,,,,,,,,,,,,,
371,PT09M49.00S,2025-01-19T02:54:46.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,58,65,2025-01-19T02:54:50Z,3610000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,,,,,,,,
372,PT09M41.00S,2025-01-19T02:55:05.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642267,91.67214191852825,43.872549019607845,1610612764,58,65,2025-01-19T02:55:10Z,3620000,False,-31.0,26.0,1,right,MISS C. Carrington cutting DUNK,[1642267],1610612764.0,WAS,cutting,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
374,PT09M36.00S,2025-01-19T02:55:10.4Z,3,REGULAR,rebound,defensive,[],1630611,,,1610612744,58,65,2025-01-19T02:55:10Z,3640000,False,,,0,,G. Santos REBOUND (Off:2 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,372.0,3.0,1.0,2.0,,,,,,,,,,,,,
375,PT09M16.00S,2025-01-19T02:55:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,18.2161629434954,47.794117647058826,1610612744,60,65,2025-01-19T02:55:35Z,3650000,False,11.0,119.0,1,left,A. Wiggins 11' driving floating Jump Shot (17 PTS) (G. Santos 2 AST),"[203952, 1630611]",1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,11.92,Made,17.0,,,,,G. Santos,1630611.0,2.0,,,,,,,,,,
377,PT08M58.00S,2025-01-19T02:55:47.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.01305847568987,40.510110294117645,1610612764,60,65,2025-01-19T02:55:56Z,3670000,False,-47.0,267.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
378,PT08M55.00S,2025-01-19T02:55:50.2Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,60,65,2025-01-19T02:55:56Z,3680000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:8),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,377.0,12.0,8.0,4.0,,,,,,,,,,,,,
379,PT08M46.00S,2025-01-19T02:55:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.783837056504599,55.88235294117647,1610612744,62,65,2025-01-19T02:56:02Z,3690000,False,-29.0,11.0,1,left,S. Curry driving reverse Layup (15 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.15,Made,15.0,,,,,,,,,,,,,,,,,
380,PT08M46.00S,2025-01-19T02:56:03.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,65,2025-01-19T02:56:03Z,3700000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M46.00S,2025-01-19T02:58:25.4Z,3,REGULAR,substitution,out,[],1630611,,,1610612764,62,65,2025-01-19T02:58:59Z,3710000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M46.00S,2025-01-19T02:58:25.4Z,3,REGULAR,substitution,in,[],1630541,,,1610612764,62,65,2025-01-19T02:58:59Z,3720000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M28.00S,2025-01-19T02:59:28.7Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612764,62,65,2025-01-19T02:59:33Z,3730000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[201939, 1641731]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Coulibaly,1641731.0,,,,
385,PT08M28.00S,2025-01-19T02:59:57.4Z,3,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,62,65,2025-01-19T03:00:16Z,3750000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT08M28.00S,2025-01-19T02:59:57.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,62,65,2025-01-19T03:00:16Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,
387,PT08M28.00S,2025-01-19T02:59:57.4Z,3,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,62,65,2025-01-19T03:00:16Z,3770000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT08M26.00S,2025-01-19T02:59:59.4Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,62,65,2025-01-19T03:00:16Z,3780000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,387.0,5.0,4.0,1.0,,,,,,,,,,,,,
389,PT08M13.00S,2025-01-19T03:00:29.3Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612744,62,65,2025-01-19T03:00:41Z,3790000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Jackson-Davis 2 FT),"[1628398, 1631218]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,3.0,0.0,Jackson-Davis,1631218.0,,,,
391,PT08M13.00S,2025-01-19T03:00:54.8Z,3,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,63,65,2025-01-19T03:00:54Z,3810000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (6 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
392,PT08M13.00S,2025-01-19T03:00:54.8Z,3,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,63,65,2025-01-19T03:01:12Z,3820000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT08M09.00S,2025-01-19T03:00:58.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,63,65,2025-01-19T03:01:12Z,3830000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,,
394,PT08M04.00S,2025-01-19T03:01:17.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,85.62746386333771,55.63725490196079,1610612764,63,65,2025-01-19T03:01:31Z,3840000,False,28.0,83.0,1,right,MISS K. Kuzma 8' driving Hook - blocked,"[1628398, 203952]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
395,PT08M04.00S,2025-01-19T03:01:17.3Z,3,REGULAR,block,,[],203952,,,1610612764,63,65,2025-01-19T03:01:19Z,3850000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT08M01.00S,2025-01-19T03:01:20.3Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,63,65,2025-01-19T03:01:25Z,3860000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,394.0,4.0,3.0,1.0,,,,,,,,,,,,,
397,PT08M00.00S,2025-01-19T03:01:21.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,71.43561103810775,79.65686274509804,1610612764,63,65,2025-01-19T03:01:27Z,3870000,False,148.0,216.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
398,PT07M58.00S,2025-01-19T03:01:23.6Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,63,65,2025-01-19T03:01:27Z,3880000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,397.0,1.0,1.0,0.0,,,,,,,,,,,,,
399,PT07M56.00S,2025-01-19T03:01:28.2Z,3,REGULAR,foul,personal,[],1629673,,,1610612744,63,65,2025-01-19T03:01:35Z,3890000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630541]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,,2.0,0.0,Moody,1630541.0,,,,
401,PT07M46.00S,2025-01-19T03:01:57.9Z,3,REGULAR,3pt,Jump Shot,[],203952,4.467805519053877,3.944546568627451,1610612744,66,65,2025-01-19T03:02:06Z,3910000,False,230.0,-11.0,1,left,A. Wiggins 3PT  (20 PTS) (D. Schröder 4 AST),"[203952, 203471]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.05,Made,20.0,,,,,D. Schröder,203471.0,4.0,,,,,,,,,,
403,PT07M31.00S,2025-01-19T03:02:11.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,86.41590013140605,56.127450980392155,1610612764,66,65,2025-01-19T03:02:15Z,3930000,False,31.0,75.0,1,right,MISS A. Sarr 8' Hook,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,8.12,Missed,,,,,,,,,,,,,,,,,,
404,PT07M29.00S,2025-01-19T03:02:13.4Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,66,65,2025-01-19T03:02:15Z,3940000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,403.0,6.0,5.0,1.0,,,,,,,,,,,,,
405,PT07M13.00S,2025-01-19T03:02:30.4Z,3,REGULAR,3pt,Jump Shot,[],203952,25.04927726675427,87.99019607843137,1610612744,66,65,2025-01-19T03:02:35Z,3950000,False,-190.0,183.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
406,PT07M09.00S,2025-01-19T03:02:34.4Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,66,65,2025-01-19T03:02:35Z,3960000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,405.0,5.0,3.0,2.0,,,,,,,,,,,,,
407,PT07M02.00S,2025-01-19T03:02:41.1Z,3,REGULAR,2pt,Layup,[],1629673,92.06636005256242,31.862745098039213,1610612764,66,67,2025-01-19T03:02:48Z,3970000,False,-91.0,22.0,1,right,J. Poole 9' driving Layup (25 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,9.34,Made,25.0,,,,,,,,,,,,,,,,,
409,PT06M55.00S,2025-01-19T03:02:48.8Z,3,REGULAR,2pt,Jump Shot,[],203471,22.28975032851511,47.549019607843135,1610612744,68,67,2025-01-19T03:03:03Z,3990000,False,12.0,157.0,1,left,D. Schröder 15' step back Jump Shot (12 PTS),[203471],1610612744.0,GSW,step back,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,15.75,Made,12.0,,,,,,,,,,,,,,,,,
410,PT06M35.00S,2025-01-19T03:03:07.4Z,3,REGULAR,3pt,Jump Shot,[],1642267,88.25558475689881,96.56862745098039,1610612764,68,67,2025-01-19T03:03:12Z,4000000,False,233.0,58.0,1,right,MISS C. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
411,PT06M32.00S,2025-01-19T03:03:10.4Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,68,67,2025-01-19T03:03:12Z,4010000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:9),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Right Corner 3,24+ Right,,,,410.0,13.0,9.0,4.0,,,,,,,,,,,,,
412,PT06M23.00S,2025-01-19T03:03:19.4Z,3,REGULAR,3pt,Jump Shot,[],201939,32.53942181340342,29.166666666666668,1610612744,68,67,2025-01-19T03:03:23Z,4020000,False,104.0,253.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
413,PT06M20.00S,2025-01-19T03:03:22.4Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,68,67,2025-01-19T03:03:23Z,4030000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,412.0,6.0,4.0,2.0,,,,,,,,,,,,,
414,PT06M17.00S,2025-01-19T03:03:26.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,95.22010512483574,95.83333333333334,1610612764,68,70,2025-01-19T03:03:32Z,4040000,False,229.0,-8.0,1,right,J. Poole 3PT running (28 PTS) (C. Carrington 2 AST),"[1629673, 1642267]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,22.93,Made,28.0,,,,,C. Carrington,1642267.0,2.0,,,,,,,,,,
416,PT05M58.00S,2025-01-19T03:03:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,12.828515111695138,38.48039215686275,1610612744,70,70,2025-01-19T03:03:47Z,4060000,False,58.0,68.0,1,left,D. Schröder 8' driving floating bank Jump Shot (14 PTS),[203471],1610612744.0,GSW,driving floating bank,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,8.92,Made,14.0,,,,,,,,,,,,,,,,,
417,PT05M50.00S,2025-01-19T03:03:53.4Z,3,REGULAR,3pt,Jump Shot,[],1628398,91.01511169513797,3.431372549019608,1610612764,70,73,2025-01-19T03:03:57Z,4070000,False,-233.0,32.0,1,right,K. Kuzma 3PT  (7 PTS) (J. Poole 4 AST),"[1628398, 1629673]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.5,Made,7.0,,,,,J. Poole,1629673.0,4.0,,,,,,,,,,
419,PT05M48.00S,2025-01-19T03:03:59.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,70,73,2025-01-19T03:03:59Z,4090000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,out,[],203952,,,1610612744,70,73,2025-01-19T03:07:01Z,4110000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,out,[],1631218,,,1610612744,70,73,2025-01-19T03:07:01Z,4120000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,out,[],203471,,,1610612744,70,73,2025-01-19T03:07:01Z,4130000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,out,[],1642267,,,1610612744,70,73,2025-01-19T03:07:01Z,4140000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,out,[],1628398,,,1610612744,70,73,2025-01-19T03:07:01Z,4150000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,70,73,2025-01-19T03:07:01Z,4160000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,70,73,2025-01-19T03:07:01Z,4170000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,70,73,2025-01-19T03:07:01Z,4180000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,in,[],1630557,,,1610612744,70,73,2025-01-19T03:07:01Z,4190000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M48.00S,2025-01-19T03:06:32.4Z,3,REGULAR,substitution,in,[],1642273,,,1610612744,70,73,2025-01-19T03:07:01Z,4200000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M37.00S,2025-01-19T03:07:08.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,8.623521681997373,51.470588235294116,1610612744,72,73,2025-01-19T03:07:12Z,4210000,False,-7.0,29.0,1,left,G. Payton II cutting DUNK (5 PTS) (S. Curry 5 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.95,Made,5.0,,,,,S. Curry,201939.0,5.0,,,,,,,,,,
433,PT05M21.00S,2025-01-19T03:07:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,75.1149802890933,11.76470588235294,1610612764,72,76,2025-01-19T03:07:29Z,4230000,False,-191.0,181.0,1,right,J. Poole 26' 3PT  (31 PTS) (A. Sarr 1 AST),"[1629673, 1642259]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.36,Made,31.0,,,,,A. Sarr,1642259.0,1.0,,,,,,,,,,
435,PT05M00.00S,2025-01-19T03:07:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,10.988830486202366,38.72549019607843,1610612744,72,76,2025-01-19T03:07:49Z,4250000,False,56.0,51.0,1,left,MISS B. Hield 7' driving Layup,[1627741],1610612744.0,GSW,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
