actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT12M00.00S,2025-03-29T00:39:51.4Z,2,REGULAR,substitution,out,['startperiod'],1641722,,,1610612744,28,21,2025-03-29T00:40:08Z,1700000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-03-29T00:39:51.4Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,28,21,2025-03-29T00:40:08Z,1710000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-29T00:39:51.4Z,2,REGULAR,substitution,in,['startperiod'],1631232,,,1610612744,28,21,2025-03-29T00:40:08Z,1720000,False,,,0,,SUB in: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-03-29T00:39:51.4Z,2,REGULAR,substitution,in,['startperiod'],1630631,,,1610612744,28,21,2025-03-29T00:40:08Z,1730000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-03-29T00:39:51.4Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,28,21,2025-03-29T00:40:08Z,1740000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-03-29T00:40:13.7Z,2,REGULAR,period,start,[],0,,,1610612740,28,21,2025-03-29T00:40:13Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M45.00S,2025-03-29T00:40:29.8Z,2,REGULAR,3pt,Jump Shot,[],203482,34.35241458607095,47.03584558823529,1610612740,28,21,2025-03-29T00:42:43Z,1760000,False,15.0,270.0,1,left,MISS K. Olynyk 27' 3PT,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
182,PT11M42.00S,2025-03-29T00:40:32.8Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,28,21,2025-03-29T00:42:43Z,1770000,False,,,0,,Q. Post REBOUND (Off:1 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
183,PT11M28.00S,2025-03-29T00:40:46.2Z,2,REGULAR,3pt,Jump Shot,[],1642366,80.50262812089356,4.6568627450980395,1610612744,28,21,2025-03-29T00:42:56Z,1780000,False,-227.0,131.0,1,right,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
184,PT11M26.00S,2025-03-29T00:40:48.2Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,28,21,2025-03-29T00:42:56Z,1790000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT11M17.00S,2025-03-29T00:40:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1641810,,,1610612740,28,21,2025-03-29T00:43:11Z,1800000,False,,,0,,A. Reeves bad pass out-of-bounds TURNOVER (2 TO),[1641810],1610612740.0,NOP,bad pass,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1627534.0,2.0,,,,,,,,,,,
187,PT11M07.00S,2025-03-29T00:41:13.8Z,2,REGULAR,foul,personal,[],1631232,,,1610612744,28,21,2025-03-29T00:43:36Z,1820000,False,,,0,,K. Brooks Jr. personal FOUL (1 PF),"[1631232, 202710]",1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628485.0,,,,,,,1.0,0.0,Butler III,202710.0,,
189,PT11M01.00S,2025-03-29T00:41:41.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642366,91.72141918528253,4.388786764705884,1610612744,28,21,2025-03-29T00:43:53Z,1840000,False,-228.0,25.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
190,PT10M56.00S,2025-03-29T00:41:46.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,28,21,2025-03-29T00:43:53Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Left Corner 3,24+ Left,,,189.0,,,,,,,,,,,,,,,,,
192,PT10M43.00S,2025-03-29T00:42:19.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,13.272010512483575,45.56525735294118,1610612740,28,21,2025-03-29T00:44:23Z,1870000,False,22.0,72.0,1,left,MISS K. Matković 7' cutting DUNK,[1631255],1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
193,PT10M41.00S,2025-03-29T00:42:21.0Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,28,21,2025-03-29T00:44:23Z,1880000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT10M28.00S,2025-03-29T00:42:30.8Z,2,REGULAR,3pt,Jump Shot,[],202710,93.38042049934296,95.09803921568627,1610612744,28,24,2025-03-29T00:44:32Z,1890000,False,225.0,10.0,1,right,J. Butler III 3PT  (5 PTS) (B. Podziemski 1 AST),"[202710, 1641764]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,22.57,Made,,,,,5.0,,,B. Podziemski,1641764.0,1.0,,,,,,,,
196,PT10M09.00S,2025-03-29T00:42:55.3Z,2,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,28,24,2025-03-29T00:45:03Z,1910000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,1.0,,,,,,,,,,,
197,PT10M00.00S,2025-03-29T00:43:07.0Z,2,REGULAR,foul,personal,[],1631232,,,1610612744,28,24,2025-03-29T00:45:19Z,1920000,False,,,0,,K. Brooks Jr. personal FOUL (2 PF),"[1631232, 203110]",1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,1627534.0,,,,,,,2.0,0.0,Green,203110.0,,
199,PT10M00.00S,2025-03-29T00:43:15.9Z,2,REGULAR,substitution,out,[],1631255,,,1610612744,28,24,2025-03-29T00:43:19Z,1940000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M00.00S,2025-03-29T00:43:15.9Z,2,REGULAR,substitution,in,[],1642274,,,1610612744,28,24,2025-03-29T00:43:19Z,1950000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M51.00S,2025-03-29T00:43:36.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642366,67.70080486202366,73.5064338235294,1610612744,28,27,2025-03-29T00:45:30Z,1960000,False,118.0,251.0,1,right,Q. Post 27' 3PT  (5 PTS) (B. Podziemski 2 AST),"[1642366, 1641764]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,27.72,Made,,,,,5.0,,,B. Podziemski,1641764.0,2.0,,,,,,,,
203,PT09M31.00S,2025-03-29T00:44:01.4Z,2,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612740,28,27,2025-03-29T00:45:39Z,1980000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Olynyk 2 FT),"[1641764, 203482]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627534.0,,,,,,,2.0,0.0,Olynyk,203482.0,,
205,PT09M31.00S,2025-03-29T00:44:39.3Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612740,29,27,2025-03-29T00:44:39Z,2000000,False,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
206,PT09M31.00S,2025-03-29T00:44:59.0Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,30,27,2025-03-29T00:44:59Z,2010000,False,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
207,PT09M21.00S,2025-03-29T00:45:11.9Z,2,REGULAR,3pt,Jump Shot,[],1641764,90.93298291721419,3.653492647058826,1610612744,30,27,2025-03-29T00:45:59Z,2020000,False,-232.0,33.0,1,right,MISS B. Podziemski pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
208,PT09M19.00S,2025-03-29T00:45:13.9Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,30,27,2025-03-29T00:45:59Z,2030000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT09M07.00S,2025-03-29T00:45:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631232,13.748357424441524,45.588235294117645,1610612740,30,27,2025-03-29T00:46:14Z,2040000,False,22.0,77.0,1,left,MISS K. Brooks Jr. 7' pullup Shot,[1631232],1610612740.0,NOP,pullup,,,Brooks Jr.,K. Brooks Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
210,PT09M06.00S,2025-03-29T00:45:27.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,30,27,2025-03-29T00:46:14Z,2050000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,209.0,4.0,4.0,0.0,,,,,,,,,,,,,,
211,PT09M01.00S,2025-03-29T00:45:31.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,77.1353482260184,90.90839460784314,1610612744,30,27,2025-03-29T00:46:27Z,2060000,False,205.0,162.0,1,right,MISS M. Moody 26' running pullup 3PT,[1630541],1610612744.0,GSW,running pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
212,PT08M59.00S,2025-03-29T00:45:33.9Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,30,27,2025-03-29T00:46:27Z,2070000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,211.0,5.0,3.0,2.0,,,,,,,,,,,,,,
213,PT08M47.00S,2025-03-29T00:45:46.1Z,2,REGULAR,3pt,Jump Shot,[],1641810,26.412614980289092,11.251531862745097,1610612740,30,27,2025-03-29T00:46:44Z,2080000,False,194.0,196.0,1,left,MISS A. Reeves 27' step back 3PT,[1641810],1610612740.0,NOP,step back,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
214,PT08M44.00S,2025-03-29T00:45:49.1Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,30,27,2025-03-29T00:46:44Z,2090000,False,,,0,,Q. Post REBOUND (Off:1 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
215,PT08M22.00S,2025-03-29T00:46:11.3Z,2,REGULAR,turnover,lost ball,[],1642366,,,1610612744,30,27,2025-03-29T00:50:12Z,2100000,False,,,0,,Q. Post lost ball TURNOVER (1 TO),"[1642366, 203482]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,,,,Olynyk,203482.0,,,,,,
216,PT08M22.00S,2025-03-29T00:46:11.3Z,2,REGULAR,steal,,[],203482,,,1610612740,30,27,2025-03-29T01:02:25Z,2110000,False,,,0,,K. Olynyk STEAL (2 STL),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
217,PT08M17.00S,2025-03-29T00:46:16.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641810,9.329829172141928,58.75842524509804,1610612740,32,27,2025-03-29T00:50:24Z,2120000,False,-44.0,35.0,1,left,A. Reeves running Layup (2 PTS) (K. Brooks Jr. 1 AST),"[1641810, 1631232]",1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,,,,,2.0,,,K. Brooks Jr.,1631232.0,1.0,,,,,,,,
219,PT08M05.00S,2025-03-29T00:46:30.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,32,27,2025-03-29T00:46:30Z,2140000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,out,[],1630631,,,1610612744,32,27,2025-03-29T00:49:18Z,2150000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,32,27,2025-03-29T00:49:18Z,2160000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,out,[],202710,,,1610612744,32,27,2025-03-29T00:49:18Z,2170000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,32,27,2025-03-29T00:49:18Z,2180000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,out,[],203110,,,1610612744,32,27,2025-03-29T00:49:18Z,2190000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,in,[],203901,,,1610612744,32,27,2025-03-29T00:49:18Z,2200000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,32,27,2025-03-29T00:49:18Z,2210000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,32,27,2025-03-29T00:49:18Z,2220000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,in,[],201939,,,1610612744,32,27,2025-03-29T00:49:18Z,2230000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2025-03-29T00:48:56.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,32,27,2025-03-29T00:49:18Z,2240000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M47.00S,2025-03-29T00:49:47.1Z,2,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,32,27,2025-03-29T00:50:50Z,2250000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (1 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1627534.0,1.0,,,,,,,,,,,
231,PT07M26.00S,2025-03-29T00:50:14.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641810,14.980289093298296,74.49448529411765,1610612740,32,27,2025-03-29T00:51:11Z,2260000,False,-122.0,88.0,1,left,MISS A. Reeves 15' driving floating Shot,[1641810],1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,Mid-Range,8-16 Left,15.1,Missed,,,,,,,,,,,,,,,,,,
232,PT07M24.00S,2025-03-29T00:50:16.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,32,27,2025-03-29T00:51:11Z,2270000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT07M19.00S,2025-03-29T00:50:20.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,85.54533508541392,61.661305147058826,1610612744,32,29,2025-03-29T00:51:21Z,2280000,False,58.0,83.0,1,right,S. Curry 10' running Layup (5 PTS) (J. Kuminga 2 AST),"[201939, 1630228]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,10.18,Made,,,,,5.0,,,J. Kuminga,1630228.0,2.0,,,,,,,,
235,PT07M19.00S,2025-03-29T00:50:26.4Z,2,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612744,32,29,2025-03-29T00:51:34Z,2300000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Curry 1 FT),"[1642274, 201939]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627534.0,,,,,,,1.0,0.0,Curry,201939.0,,
237,PT07M19.00S,2025-03-29T00:50:32.5Z,2,REGULAR,substitution,out,[],203482,,,1610612744,32,29,2025-03-29T00:50:38Z,2320000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M19.00S,2025-03-29T00:50:32.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,32,29,2025-03-29T00:50:38Z,2330000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M19.00S,2025-03-29T00:50:32.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612744,32,29,2025-03-29T00:50:38Z,2340000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2025-03-29T00:50:32.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,32,29,2025-03-29T00:50:38Z,2350000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M19.00S,2025-03-29T00:50:45.6Z,2,REGULAR,substitution,out,[],1641810,,,1610612744,32,29,2025-03-29T00:50:51Z,2360000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2025-03-29T00:50:45.6Z,2,REGULAR,substitution,in,[],1641722,,,1610612744,32,29,2025-03-29T00:50:51Z,2370000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M19.00S,2025-03-29T00:51:01.9Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,32,29,2025-03-29T00:51:01Z,2380000,False,,,0,,MISS S. Curry Free Throw 1 of 1,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT07M18.00S,2025-03-29T00:51:02.9Z,2,REGULAR,rebound,defensive,[],1631232,,,1610612740,32,29,2025-03-29T00:51:46Z,2390000,False,,,0,,K. Brooks Jr. REBOUND (Off:0 Def:1),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT07M09.00S,2025-03-29T00:51:13.4Z,2,REGULAR,violation,kicked ball,[],1630611,,,1610612740,32,29,2025-03-29T00:51:19Z,2400000,False,,,0,,G. Santos kicked ball VIOLATION,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,
246,PT07M09.00S,2025-03-29T00:51:24.0Z,2,REGULAR,substitution,out,[],1631232,,,1610612740,32,29,2025-03-29T00:51:27Z,2410000,False,,,0,,SUB out: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M09.00S,2025-03-29T00:51:24.0Z,2,REGULAR,substitution,in,[],1628971,,,1610612740,32,29,2025-03-29T00:51:27Z,2420000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M59.00S,2025-03-29T00:51:53.0Z,2,REGULAR,2pt,Jump Shot,[],1641722,21.94480946123521,32.57506127450981,1610612740,32,29,2025-03-29T00:52:17Z,2430000,False,87.0,154.0,1,left,MISS J. Hawkins 17' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,17.68,Missed,,,,,,,,,,,,,,,,,,
249,PT06M58.00S,2025-03-29T00:51:54.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,32,29,2025-03-29T00:52:17Z,2440000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,248.0,2.0,2.0,0.0,,,,,,,,,,,,,,
250,PT06M53.00S,2025-03-29T00:52:00.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630228,93.42969776609723,58.455882352941174,1610612744,32,29,2025-03-29T00:52:36Z,2450000,False,42.0,9.0,1,right,MISS J. Kuminga running Layup,[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
251,PT06M51.00S,2025-03-29T00:52:02.3Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,32,29,2025-03-29T00:52:36Z,2460000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,250.0,6.0,4.0,2.0,,,,,,,,,,,,,,
252,PT06M42.00S,2025-03-29T00:52:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203901,12.352168199737193,38.94761029411765,1610612740,32,29,2025-03-29T00:53:10Z,2470000,False,55.0,64.0,1,left,MISS E. Payton 8' driving Layup,[203901],1610612740.0,NOP,driving,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Right,8.43,Missed,,,,,,,,,,,,,,,,,,
253,PT06M39.00S,2025-03-29T00:52:13.9Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,32,29,2025-03-29T00:53:10Z,2480000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Right,,,252.0,7.0,4.0,3.0,,,,,,,,,,,,,,
254,PT06M32.00S,2025-03-29T00:52:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612740,32,29,2025-03-29T00:53:30Z,2490000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Missi 2 FT),"[1626172, 1642274]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,1628485.0,,,,,,,1.0,0.0,Missi,1642274.0,,
256,PT06M32.00S,2025-03-29T00:52:50.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642274,,,1610612740,33,29,2025-03-29T00:52:50Z,2510000,False,,,0,,Y. Missi Free Throw 1 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
257,PT06M32.00S,2025-03-29T00:53:14.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642274,,,1610612740,34,29,2025-03-29T00:53:14Z,2520000,False,,,0,,Y. Missi Free Throw 2 of 2 (4 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
259,PT06M13.00S,2025-03-29T00:53:51.0Z,2,REGULAR,2pt,Layup,[],201939,91.19579500657031,66.82751225490196,1610612744,34,31,2025-03-29T00:54:13Z,2540000,False,84.0,30.0,1,right,S. Curry 8' driving Layup (7 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,8.94,Made,,,,,7.0,,,,,,,,,,,,,
