actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
80,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,out,[],203471,,,1610612754,17,13,2025-01-11T00:24:13Z,790000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,17,13,2025-01-11T00:24:13Z,800000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,17,13,2025-01-11T00:24:13Z,810000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,in,[],1630311,,,1610612754,17,13,2025-01-11T00:24:13Z,820000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,out,[],1631218,,,1610612754,17,13,2025-01-11T00:24:27Z,830000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,in,[],1626172,,,1610612754,17,13,2025-01-11T00:24:27Z,840000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2025-01-11T00:24:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630167,35.167542706964525,17.892156862745097,1610612754,17,13,2025-01-11T00:27:20Z,850000,False,161.0,278.0,1,left,MISS O. Toppin 32' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,32.11,Missed,,,,,,,,,,,,,,,,,,
87,PT05M08.00S,2025-01-11T00:24:33.4Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,17,13,2025-01-11T00:27:20Z,860000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT04M58.00S,2025-01-11T00:24:41.2Z,1,REGULAR,3pt,Jump Shot,[],1630311,65.25952693823915,60.29411764705882,1610612744,17,16,2025-01-11T00:27:31Z,870000,False,51.0,274.0,1,right,P. Spencer 27' 3PT  (3 PTS) (K. Looney 1 AST),"[1630311, 1626172]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,27.89,Made,,,,,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,
89,PT04M47.00S,2025-01-11T00:24:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628418,32.53942181340342,49.50980392156863,1610612754,17,16,2025-01-11T00:27:50Z,880000,False,2.0,253.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
90,PT04M44.00S,2025-01-11T00:24:57.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,16,2025-01-11T00:27:50Z,890000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT04M30.00S,2025-01-11T00:25:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,92.64126149802891,44.12530637254902,1610612744,17,18,2025-01-11T00:28:08Z,900000,False,-29.0,17.0,1,right,G. Santos cutting Layup (2 PTS) (L. Waters III 1 AST),"[1630611, 1630322]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,2.0,L. Waters III,1630322.0,1.0,,,,,,,,,,
94,PT04M13.00S,2025-01-11T00:25:27.4Z,1,REGULAR,2pt,Jump Shot,[],1629614,6.521024967148489,15.931372549019606,1610612754,17,18,2025-01-11T00:28:24Z,920000,False,170.0,9.0,1,left,MISS A. Nembhard 17' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,17.05,Missed,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2025-01-11T00:25:29.4Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612744,17,18,2025-01-11T00:28:24Z,930000,False,,,0,,L. Waters III REBOUND (Off:1 Def:1),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Mid-Range,16-24 Right,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,,
96,PT04M05.00S,2025-01-11T00:25:35.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630311,90.88370565045992,53.67647058823529,1610612744,17,20,2025-01-11T00:28:43Z,940000,False,18.0,33.0,1,right,P. Spencer running DUNK (5 PTS) (L. Waters III 2 AST),"[1630311, 1630322]",1610612744.0,GSW,running,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,5.0,L. Waters III,1630322.0,2.0,,,,,,,,,,
98,PT04M04.00S,2025-01-11T00:25:41.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,17,20,2025-01-11T00:25:41Z,960000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M04.00S,2025-01-11T00:27:24.0Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,17,20,2025-01-11T00:28:24Z,970000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M04.00S,2025-01-11T00:27:24.0Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,17,20,2025-01-11T00:28:24Z,980000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2025-01-11T00:27:24.0Z,1,REGULAR,substitution,in,[],204456,,,1610612754,17,20,2025-01-11T00:28:24Z,990000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M04.00S,2025-01-11T00:27:24.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612754,17,20,2025-01-11T00:28:24Z,1000000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2025-01-11T00:28:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,19.793035479632064,40.68627450980392,1610612754,19,20,2025-01-11T00:29:24Z,1010000,False,47.0,134.0,1,left,T. McConnell 14' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,14.15,Made,,,,,2.0,,,,,,,,,,,,,
106,PT03M25.00S,2025-01-11T00:29:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630611,81.34034165571616,58.84650735294118,1610612744,19,20,2025-01-11T00:29:53Z,1020000,False,44.0,123.0,1,right,MISS G. Santos 13' Jump Shot,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
107,PT03M22.00S,2025-01-11T00:29:16.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,19,20,2025-01-11T00:29:53Z,1030000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M05.00S,2025-01-11T00:29:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,17.608409986859396,50.40977328431373,1610612754,21,20,2025-01-11T00:30:14Z,1050000,False,-2.0,113.0,1,left,T. Haliburton 11' driving floating Jump Shot (7 PTS) (T. McConnell 1 AST),"[1630169, 204456]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,11.3,Made,,,,,7.0,T. McConnell,204456.0,1.0,,,,,,,,,,
241,PT02M43.00S,2025-01-11T00:30:11.8Z,1,REGULAR,turnover,lost ball,[],1630541,,,1610612744,21,20,2025-01-11T00:51:49Z,1095000,False,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1628418]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Bryant,1628418.0
242,PT02M43.00S,2025-01-11T00:30:11.8Z,1,REGULAR,steal,,[],1628418,,,1610612754,21,20,2025-01-11T00:51:49Z,1097500,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT02M37.00S,2025-01-11T00:30:15.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",204456,8.229303547963205,52.20588235294118,1610612754,23,20,2025-01-11T00:51:49Z,1100000,False,-11.0,25.0,1,left,T. McConnell running finger roll Layup (4 PTS),[204456],1610612754.0,IND,running finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,4.0,,,,,,,,,,,,,
115,PT02M30.00S,2025-01-11T00:30:22.4Z,1,REGULAR,foul,personal,[],204456,,,1610612744,23,20,2025-01-11T00:30:29Z,1110000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630311]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627963.0,,,,1.0,0.0,Spencer,1630311.0,,
117,PT02M30.00S,2025-01-11T00:30:28.9Z,1,REGULAR,substitution,out,[],1630322,,,1610612744,23,20,2025-01-11T00:30:33Z,1130000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2025-01-11T00:30:28.9Z,1,REGULAR,substitution,in,[],203937,,,1610612744,23,20,2025-01-11T00:30:33Z,1140000,False,,,0,,SUB in: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2025-01-11T00:30:51.7Z,1,REGULAR,3pt,Jump Shot,[],1630541,67.36202365308804,43.13725490196079,1610612744,23,20,2025-01-11T00:31:35Z,1150000,False,-34.0,254.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
120,PT02M24.00S,2025-01-11T00:30:55.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612754,23,20,2025-01-11T00:31:35Z,1160000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,119.0,2.0,1.0,1.0,,,,,,,,,,,,,,
121,PT02M12.00S,2025-01-11T00:31:07.0Z,1,REGULAR,2pt,Jump Shot,[],204456,20.318659658344284,29.65686274509804,1610612754,23,20,2025-01-11T00:31:57Z,1170000,False,102.0,138.0,1,left,MISS T. McConnell 17' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,17.18,Missed,,,,,,,,,,,,,,,,,,
122,PT02M10.00S,2025-01-11T00:31:09.0Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,23,20,2025-01-11T00:31:57Z,1180000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M54.00S,2025-01-11T00:31:25.9Z,1,REGULAR,turnover,out-of-bounds,[],1630311,,,1610612744,23,20,2025-01-11T00:31:30Z,1190000,False,,,0,,P. Spencer bad pass out-of-bounds TURNOVER (1 TO),[1630311],1610612744.0,GSW,bad pass,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
124,PT01M50.00S,2025-01-11T00:31:48.0Z,1,REGULAR,foul,personal,[],1630541,,,1610612754,23,20,2025-01-11T00:31:57Z,1200000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1630169]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627963.0,,,,1.0,0.0,Haliburton,1630169.0,,
126,PT01M50.00S,2025-01-11T00:31:57.6Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,23,20,2025-01-11T00:32:01Z,1220000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M50.00S,2025-01-11T00:31:57.6Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,23,20,2025-01-11T00:32:01Z,1230000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M37.00S,2025-01-11T00:32:23.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641767,6.389618922470433,84.80392156862744,1610612754,25,20,2025-01-11T00:33:00Z,1240000,False,-174.0,8.0,1,left,B. Sheppard 17' pullup Jump Shot (2 PTS),[1641767],1610612754.0,IND,pullup,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Left,17.42,Made,,,,,2.0,,,,,,,,,,,,,
129,PT01M24.00S,2025-01-11T00:32:39.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612744,25,20,2025-01-11T00:32:39Z,1250000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2025-01-11T00:34:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,90.80157687253615,52.615655637254896,1610612744,25,22,2025-01-11T00:34:55Z,1260000,False,13.0,34.0,1,right,M. Moody cutting finger roll Layup (2 PTS) (K. Looney 2 AST),"[1630541, 1626172]",1610612744.0,GSW,cutting finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,2.0,K. Looney,1626172.0,2.0,,,,,,,,,,
132,PT01M02.00S,2025-01-11T00:34:43.3Z,1,REGULAR,turnover,bad pass,[],1630167,,,1610612754,25,22,2025-01-11T00:35:23Z,1280000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1626172]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Looney,1626172.0
133,PT01M02.00S,2025-01-11T00:34:43.3Z,1,REGULAR,steal,,[],1626172,,,1610612744,25,22,2025-01-11T00:34:45Z,1290000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
134,PT00M54.10S,2025-01-11T00:34:52.9Z,1,REGULAR,foul,personal,[],1641767,,,1610612744,25,22,2025-01-11T00:35:01Z,1300000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 1626172]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,,,,1.0,0.0,Looney,1626172.0,,
136,PT00M47.50S,2025-01-11T00:35:19.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,92.32917214191852,26.715686274509803,1610612744,25,22,2025-01-11T00:35:48Z,1320000,False,-116.0,20.0,1,right,MISS M. Moody 11' fadeaway Shot,[1630541],1610612744.0,GSW,fadeaway,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,11.8,Missed,,,,,,,,,,,,,,,,,,
137,PT00M46.20S,2025-01-11T00:35:20.4Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,25,22,2025-01-11T00:35:48Z,1330000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
141,PT00M35.60S,2025-01-11T00:35:37.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612754,25,22,2025-01-11T00:35:41Z,1370000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (McConnell 2 FT),"[1630541, 204456]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,2.0,0.0,McConnell,204456.0,,
143,PT00M35.60S,2025-01-11T00:35:55.8Z,1,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,26,22,2025-01-11T00:35:55Z,1390000,False,,,0,,T. McConnell Free Throw 1 of 2 (5 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
144,PT00M35.60S,2025-01-11T00:35:57.9Z,1,REGULAR,substitution,out,[],1630611,,,1610612754,26,22,2025-01-11T00:36:02Z,1400000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M35.60S,2025-01-11T00:35:57.9Z,1,REGULAR,substitution,in,[],1627741,,,1610612754,26,22,2025-01-11T00:36:02Z,1410000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M35.60S,2025-01-11T00:36:17.8Z,1,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,27,22,2025-01-11T00:36:17Z,1420000,False,,,0,,T. McConnell Free Throw 2 of 2 (6 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
147,PT00M24.60S,2025-01-11T00:36:29.5Z,1,REGULAR,2pt,Jump Shot,[],1630311,90.48948751642575,66.42156862745098,1610612744,27,24,2025-01-11T00:36:52Z,1430000,False,82.0,37.0,1,right,P. Spencer 9' driving floating Jump Shot (7 PTS),[1630311],1610612744.0,GSW,driving floating,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,9.0,Made,,,,,7.0,,,,,,,,,,,,,
148,PT00M04.70S,2025-01-11T00:36:54.4Z,1,REGULAR,2pt,Jump Shot,[],204456,9.280551905387648,29.901960784313726,1610612754,27,24,2025-01-11T00:37:27Z,1440000,False,100.0,35.0,1,left,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.63,Missed,,,,,,,,,,,,,,,,,,
149,PT00M03.20S,2025-01-11T00:36:55.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,27,24,2025-01-11T00:37:27Z,1450000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT00M00.80S,2025-01-11T00:36:58.6Z,1,REGULAR,3pt,Jump Shot,[],1626172,28.33442838370565,46.81372549019608,1610612744,27,24,2025-01-11T00:38:19Z,1460000,False,-16.0,621.0,1,right,MISS K. Looney 62' pullup 3PT,[1626172],1610612744.0,GSW,pullup,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,62.14,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.10S,2025-01-11T00:36:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,27,24,2025-01-11T00:38:19Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2025-01-11T00:37:02.5Z,1,REGULAR,period,end,[],0,,,1610612744,27,24,2025-01-11T00:37:02Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612744,27,24,2025-01-11T00:39:35Z,1490000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612744,27,24,2025-01-11T00:39:35Z,1500000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,27,24,2025-01-11T00:39:35Z,1510000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,out,['startperiod'],1630311,,,1610612744,27,24,2025-01-11T00:39:35Z,1520000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612744,27,24,2025-01-11T00:39:35Z,1530000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,in,['startperiod'],1630611,,,1610612744,27,24,2025-01-11T00:39:35Z,1540000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,in,['startperiod'],203471,,,1610612744,27,24,2025-01-11T00:39:35Z,1550000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-11T00:39:15.2Z,2,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,27,24,2025-01-11T00:39:35Z,1560000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-01-11T00:39:37.8Z,2,REGULAR,period,start,[],0,,,1610612754,27,24,2025-01-11T00:39:37Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M35.00S,2025-01-11T00:40:02.2Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,27,24,2025-01-11T00:40:06Z,1580000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1631218]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Jackson-Davis,1631218.0
163,PT11M35.00S,2025-01-11T00:40:02.2Z,2,REGULAR,steal,,[],1631218,,,1610612744,27,24,2025-01-11T01:19:35Z,1590000,False,,,0,,T. Jackson-Davis STEAL (2 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M30.00S,2025-01-11T00:40:06.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630611,79.71419185282524,96.07843137254902,1610612744,27,27,2025-01-11T00:40:13Z,1600000,False,230.0,138.0,1,right,G. Santos 26' 3PT running (5 PTS) (D. Schröder 2 AST),"[1630611, 203471]",1610612744.0,GSW,running,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,26.87,Made,,,,,5.0,D. Schröder,203471.0,2.0,,,,,,,,,,
166,PT11M17.00S,2025-01-11T00:40:19.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,10.988830486202366,33.57843137254902,1610612754,29,27,2025-01-11T00:40:24Z,1620000,False,82.0,51.0,1,left,P. Siakam 9' turnaround Jump Shot (6 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,9.65,Made,,,,,6.0,T. McConnell,204456.0,2.0,,,,,,,,,,
169,PT10M58.00S,2025-01-11T00:41:12.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,29,27,2025-01-11T00:43:04Z,1650000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M56.00S,2025-01-11T00:44:10.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,71.43561103810775,18.137254901960784,1610612744,29,27,2025-01-11T00:44:43Z,1680000,False,-159.0,216.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
173,PT10M53.00S,2025-01-11T00:44:13.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,29,27,2025-01-11T00:44:43Z,1690000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
