actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M02.00S,2024-12-28T03:24:53.9Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,15,9,2024-12-28T03:25:11Z,810000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2024-12-28T03:24:53.9Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,15,9,2024-12-28T03:25:11Z,820000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M02.00S,2024-12-28T03:25:28.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1627826,,,1610612746,15,9,2024-12-28T03:25:33Z,830000,False,,,0,,MISS I. Zubac Free Throw 1 of 1,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2024-12-28T03:25:31.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,15,9,2024-12-28T03:25:33Z,840000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,86.0,2.0,1.0,1.0,,,,,,,,,,
88,PT04M40.00S,2024-12-28T03:25:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.966491458607096,41.911764705882355,1610612744,15,9,2024-12-28T03:25:56Z,850000,False,40.0,22.0,1,left,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
89,PT04M37.00S,2024-12-28T03:25:52.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,15,9,2024-12-28T03:25:56Z,860000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,
90,PT04M37.00S,2024-12-28T03:25:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,15,9,2024-12-28T03:25:53Z,870000,False,0.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2024-12-28T03:25:54.0Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,15,9,2024-12-28T03:25:54Z,880000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,
92,PT04M33.00S,2024-12-28T03:25:56.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,24.26084099868594,87.00980392156863,1610612744,15,12,2024-12-28T03:26:01Z,890000,False,-185.0,176.0,1,left,J. Kuminga 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1630228, 203952]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,25.51,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
94,PT04M16.00S,2024-12-28T03:26:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,84.83902759526939,52.450980392156865,1610612746,17,12,2024-12-28T03:26:18Z,910000,False,12.0,90.0,1,right,I. Zubac 9' floating Jump Shot (8 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.08,Made,8.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
96,PT04M07.00S,2024-12-28T03:26:22.2Z,1,REGULAR,2pt,Jump Shot,[],203471,22.683968462549277,48.28431372549019,1610612744,17,14,2024-12-28T03:26:27Z,930000,False,9.0,161.0,1,left,D. Schröder 16' pullup Jump Shot (2 PTS),[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,16.09,Made,2.0,,,,,,,,,,,,,,,,,
97,PT03M41.00S,2024-12-28T03:26:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,82.21090670170827,46.32352941176471,1610612746,17,14,2024-12-28T03:26:52Z,940000,False,-18.0,115.0,1,right,MISS N. Powell 11' turnaround fadeaway Shot,[1626181],1610612746.0,LAC,turnaround fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,,,,,,,,,,,,,,,,,
98,PT03M39.00S,2024-12-28T03:26:51.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,17,14,2024-12-28T03:26:52Z,950000,False,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,97.0,6.0,5.0,1.0,,,,,,,,,,
99,PT03M34.00S,2024-12-28T03:26:59.0Z,1,REGULAR,foul,offensive,[],1626172,,,1610612744,17,14,2024-12-28T03:27:09Z,960000,False,,,0,,K. Looney offensive FOUL (2 PF),"[1626172, 1629599]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626301.0,,,,,,2.0,0.0,Coffey,1629599.0
101,PT03M34.00S,2024-12-28T03:26:59.0Z,1,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,17,14,2024-12-28T03:26:59Z,980000,False,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626301.0,1.0,,,,,,,,
102,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,17,14,2024-12-28T03:27:26Z,990000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,17,14,2024-12-28T03:27:26Z,1000000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,out,[],1627741,,,1610612746,17,14,2024-12-28T03:27:26Z,1010000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,out,[],203952,,,1610612746,17,14,2024-12-28T03:27:26Z,1020000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,out,[],203471,,,1610612746,17,14,2024-12-28T03:27:26Z,1030000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,in,[],1628964,,,1610612746,17,14,2024-12-28T03:27:26Z,1040000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,in,[],1641757,,,1610612746,17,14,2024-12-28T03:27:26Z,1050000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,in,[],1630541,,,1610612746,17,14,2024-12-28T03:27:26Z,1060000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,in,[],1641764,,,1610612746,17,14,2024-12-28T03:27:26Z,1070000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2024-12-28T03:27:08.6Z,1,REGULAR,substitution,in,[],1630322,,,1610612746,17,14,2024-12-28T03:27:26Z,1080000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2024-12-28T03:27:37.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641757,68.67608409986859,25.49019607843137,1610612746,17,14,2024-12-28T03:27:45Z,1090000,False,-123.0,242.0,1,right,MISS J. Miller 27' 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
113,PT03M17.00S,2024-12-28T03:27:41.2Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,17,14,2024-12-28T03:27:45Z,1100000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,
114,PT03M09.00S,2024-12-28T03:27:49.6Z,1,REGULAR,2pt,Jump Shot,[],1626172,20.45006570302234,30.88235294117647,1610612744,17,14,2024-12-28T03:27:54Z,1110000,False,96.0,140.0,1,left,MISS K. Looney 16' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right Center,16.93,Missed,,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2024-12-28T03:27:52.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,17,14,2024-12-28T03:27:54Z,1120000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right Center,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,
116,PT02M52.00S,2024-12-28T03:28:06.7Z,1,REGULAR,2pt,Jump Shot,[],1629599,81.68528252299606,27.450980392156865,1610612746,17,14,2024-12-28T03:28:10Z,1130000,False,-113.0,120.0,1,right,MISS A. Coffey 16' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,16.44,Missed,,,,,,,,,,,,,,,,,,
117,PT02M49.00S,2024-12-28T03:28:09.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,17,14,2024-12-28T03:28:10Z,1140000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,116.0,3.0,2.0,1.0,,,,,,,,,,
118,PT02M40.00S,2024-12-28T03:28:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630322,6.1268068331143235,96.07843137254902,1610612744,17,14,2024-12-28T03:28:23Z,1150000,False,-230.0,5.0,1,left,MISS L. Waters III 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
119,PT02M37.00S,2024-12-28T03:28:21.8Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,17,14,2024-12-28T03:28:23Z,1160000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT02M34.00S,2024-12-28T03:28:26.3Z,1,REGULAR,foul,offensive,[],1641757,,,1610612746,17,14,2024-12-28T03:28:34Z,1170000,False,,,0,,J. Miller charge offensive FOUL (1 PF),"[1641757, 1630541]",1610612746.0,LAC,charge,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628487.0,,,,,,1.0,0.0,Moody,1630541.0
122,PT02M34.00S,2024-12-28T03:28:26.3Z,1,REGULAR,turnover,offensive foul,[],1641757,,,1610612746,17,14,2024-12-28T03:28:26Z,1190000,False,,,0,,J. Miller offensive foul TURNOVER (1 TO),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628487.0,1.0,,,,,,,,
123,PT02M14.00S,2024-12-28T03:28:57.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,21.632720105124836,65.44117647058823,1610612744,17,14,2024-12-28T03:29:03Z,1200000,False,-77.0,151.0,1,left,MISS M. Moody 16' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left Center,16.94,Missed,,,,,,,,,,,,,,,,,,
124,PT02M10.00S,2024-12-28T03:29:01.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,17,14,2024-12-28T03:29:03Z,1210000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left Center,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,
125,PT01M54.00S,2024-12-28T03:29:17.6Z,1,REGULAR,3pt,Jump Shot,[],201587,65.65374507227332,46.568627450980394,1610612746,17,14,2024-12-28T03:29:21Z,1220000,False,-17.0,270.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
126,PT01M51.00S,2024-12-28T03:29:20.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,17,14,2024-12-28T03:29:21Z,1230000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
128,PT01M30.00S,2024-12-28T03:29:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630322,5.863994743758213,96.32352941176471,1610612744,17,14,2024-12-28T03:30:03Z,1250000,False,-232.0,3.0,1,left,MISS L. Waters III 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
129,PT01M28.00S,2024-12-28T03:30:01.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,17,14,2024-12-28T03:30:03Z,1260000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,128.0,3.0,3.0,0.0,,,,,,,,,,
130,PT01M15.00S,2024-12-28T03:30:14.3Z,1,REGULAR,3pt,Jump Shot,[],201935,68.15045992115637,73.52941176470588,1610612746,17,14,2024-12-28T03:30:19Z,1270000,False,118.0,247.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
131,PT01M11.00S,2024-12-28T03:30:17.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,17,14,2024-12-28T03:30:17Z,1280000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,,,
132,PT01M10.00S,2024-12-28T03:30:19.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630541,5.732588699080158,49.50980392156863,1610612744,17,16,2024-12-28T03:30:26Z,1290000,False,2.0,1.0,1,left,M. Moody running DUNK (2 PTS) (J. Kuminga 1 AST),"[1630541, 1630228]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
134,PT00M44.50S,2024-12-28T03:30:44.8Z,1,REGULAR,3pt,Jump Shot,[],1641757,90.48948751642575,2.941176470588235,1610612746,17,16,2024-12-28T03:30:48Z,1310000,False,-235.0,37.0,1,right,MISS J. Miller 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
135,PT00M42.60S,2024-12-28T03:30:46.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,16,2024-12-28T03:30:48Z,1320000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,
136,PT00M31.90S,2024-12-28T03:30:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612744,17,16,2024-12-28T03:31:06Z,1330000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1629599, 1630228]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,,,1.0,0.0,Kuminga,1630228.0
138,PT00M31.90S,2024-12-28T03:31:22.3Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,17,17,2024-12-28T03:31:22Z,1350000,False,,,0,,J. Kuminga Free Throw 1 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
139,PT00M31.90S,2024-12-28T03:31:36.0Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,17,18,2024-12-28T03:31:36Z,1360000,False,,,0,,J. Kuminga Free Throw 2 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
140,PT00M10.10S,2024-12-28T03:32:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,87.20433639947439,49.26470588235294,1610612746,17,18,2024-12-28T03:32:04Z,1370000,False,-4.0,68.0,1,right,MISS J. Harden 6' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
141,PT00M09.60S,2024-12-28T03:32:00.5Z,1,REGULAR,rebound,offensive,[],201935,,,1610612746,17,18,2024-12-28T03:32:04Z,1380000,False,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,140.0,1.0,0.0,1.0,,,,,,,,,,
142,PT00M09.60S,2024-12-28T03:32:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,94.40999984741211,50.0,1610612746,19,18,2024-12-28T03:32:02Z,1390000,False,0.0,0.0,1,right,J. Harden tip Layup (2 PTS),[201935],1610612746.0,LAC,tip,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
143,PT00M01.90S,2024-12-28T03:32:11.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,31.61957950065703,68.13725490196079,1610612744,19,21,2024-12-28T03:32:52Z,1400000,False,-91.0,245.0,1,left,B. Podziemski 26' 3PT pullup (3 PTS),[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.1,Made,3.0,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2024-12-28T03:32:25.2Z,1,REGULAR,period,end,[],0,,,1610612746,19,21,2024-12-28T03:32:25Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,19,21,2024-12-28T03:35:05Z,1420000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,out,['startperiod'],1641757,,,1610612746,19,21,2024-12-28T03:35:05Z,1430000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612746,19,21,2024-12-28T03:35:05Z,1440000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,in,['startperiod'],1627739,,,1610612746,19,21,2024-12-28T03:35:05Z,1450000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,in,['startperiod'],1626181,,,1610612746,19,21,2024-12-28T03:35:05Z,1460000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-12-28T03:34:44.1Z,2,REGULAR,substitution,in,['startperiod'],203937,,,1610612746,19,21,2024-12-28T03:35:05Z,1470000,False,,,0,,SUB in: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-12-28T03:35:15.3Z,2,REGULAR,period,start,[],0,,,1610612744,19,21,2024-12-28T03:35:15Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-12-28T03:35:17.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,19,21,2024-12-28T03:40:23Z,1490000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
153,PT11M39.00S,2024-12-28T03:35:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,13.354139290407357,57.107843137254896,1610612744,19,21,2024-12-28T03:35:39Z,1500000,False,-36.0,73.0,1,left,MISS J. Kuminga 8' turnaround fadeaway Shot,[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,8.12,Missed,,,,,,,,,,,,,,,,,,
154,PT11M37.00S,2024-12-28T03:35:37.3Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,19,21,2024-12-28T03:35:39Z,1510000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,
155,PT11M26.00S,2024-12-28T03:35:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.40932982917214,41.66666666666667,1610612746,21,21,2024-12-28T03:35:54Z,1520000,False,-42.0,28.0,1,right,K. Dunn driving reverse Layup (7 PTS),[1627739],1610612746.0,LAC,driving reverse,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,7.0,,,,,,,,,,,,,,,,,
156,PT11M07.00S,2024-12-28T03:36:06.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,7.835085413929041,49.754901960784316,1610612744,21,23,2024-12-28T03:36:13Z,1530000,False,1.0,21.0,1,left,J. Kuminga cutting DUNK (7 PTS) (M. Moody 1 AST),"[1630228, 1630541]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.11,Made,7.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
158,PT10M55.00S,2024-12-28T03:36:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,91.01511169513797,50.98039215686274,1610612746,21,23,2024-12-28T03:36:24Z,1550000,False,5.0,32.0,1,right,MISS A. Coffey cutting finger roll Layup,[1629599],1610612746.0,LAC,cutting finger roll,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
159,PT10M53.00S,2024-12-28T03:36:20.9Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,21,23,2024-12-28T03:36:24Z,1560000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,158.0,5.0,4.0,1.0,,,,,,,,,,
160,PT10M50.00S,2024-12-28T03:36:24.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,6.389618922470433,95.58823529411765,1610612744,21,23,2024-12-28T03:36:39Z,1570000,False,-228.0,8.0,1,left,MISS M. Moody running 3PT - blocked,"[1630541, 1628964]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,Bamba,1628964.0,,,,
161,PT10M50.00S,2024-12-28T03:36:24.4Z,2,REGULAR,block,,[],1628964,,,1610612744,21,23,2024-12-28T03:36:29Z,1580000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
162,PT10M49.00S,2024-12-28T03:36:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,21,23,2024-12-28T03:36:39Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,160.0,,,,,,,,,,,,,
164,PT10M40.00S,2024-12-28T03:36:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612744,21,23,2024-12-28T03:37:08Z,1610000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1628964, 1630228]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1626301.0,,,,,,1.0,0.0,Kuminga,1630228.0
