actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
32,PT08M50.00S,2024-11-19T03:44:33.5Z,1,REGULAR,2pt,Jump Shot,[],1626181,87.46714848883047,10.784313725490197,1610612746,9,6,2024-11-19T03:44:38Z,300000,False,-196.0,65.0,1,right,N. Powell 20' pullup Jump Shot (2 PTS) (J. Harden 2 AST),"[1626181, 201935]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left,20.67,Made,,,,,2.0,J. Harden,201935.0,2.0,,,,,,,,,,
34,PT08M32.00S,2024-11-19T03:44:52.2Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,9,6,2024-11-19T03:44:55Z,320000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 201935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
35,PT08M32.00S,2024-11-19T03:44:52.2Z,1,REGULAR,steal,,[],201935,,,1610612746,9,6,2024-11-19T03:44:53Z,330000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
36,PT08M24.00S,2024-11-19T03:44:59.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201935,93.11760840998686,46.568627450980394,1610612746,9,6,2024-11-19T03:45:06Z,340000,False,-17.0,12.0,1,right,MISS J. Harden running Layup,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
37,PT08M24.00S,2024-11-19T03:44:59.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,9,6,2024-11-19T03:45:06Z,350000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT08M24.00S,2024-11-19T03:45:04.1Z,1,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612746,9,6,2024-11-19T03:45:09Z,360000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630322, 1627826]",1610612744.0,GSW,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,,,1.0,0.0,Zubac,1627826.0,,
40,PT08M24.00S,2024-11-19T03:45:26.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,10,6,2024-11-19T03:45:26Z,380000,False,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
41,PT08M24.00S,2024-11-19T03:45:34.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,6,2024-11-19T03:45:34Z,390000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M24.00S,2024-11-19T03:48:37.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,11,6,2024-11-19T03:48:37Z,400000,False,,,0,,I. Zubac Free Throw 2 of 2 (4 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT08M08.00S,2024-11-19T03:48:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,12.565703022339028,47.549019607843135,1610612744,11,6,2024-11-19T03:48:51Z,410000,False,12.0,66.0,1,left,MISS A. Wiggins 6' Jump Shot - blocked,"[203952, 201935]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
44,PT08M08.00S,2024-11-19T03:48:45.0Z,1,REGULAR,block,,[],201935,,,1610612744,11,6,2024-11-19T03:48:48Z,420000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M04.00S,2024-11-19T03:48:49.0Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,11,6,2024-11-19T03:48:51Z,430000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M03.00S,2024-11-19T03:48:51.0Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,11,6,2024-11-19T03:48:55Z,440000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630322]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,Waters III,1630322.0,,,,,,
47,PT08M03.00S,2024-11-19T03:48:51.0Z,1,REGULAR,steal,,[],1630322,,,1610612744,11,6,2024-11-19T03:48:53Z,450000,False,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M59.00S,2024-11-19T03:48:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612744,11,6,2024-11-19T03:49:06Z,460000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1627739, 203952]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,,,1.0,0.0,Wiggins,203952.0,,
50,PT07M59.00S,2024-11-19T03:49:23.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203952,,,1610612744,11,7,2024-11-19T03:49:23Z,480000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
51,PT07M59.00S,2024-11-19T03:49:38.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203952,,,1610612744,11,8,2024-11-19T03:49:38Z,490000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
52,PT07M38.00S,2024-11-19T03:50:03.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,84.57621550591328,96.32352941176471,1610612746,11,8,2024-11-19T03:50:07Z,500000,False,232.0,92.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right,24.94,Missed,,,,,,,,,,,,,,,,,,
53,PT07M35.00S,2024-11-19T03:50:06.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,8,2024-11-19T03:50:07Z,510000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M17.00S,2024-11-19T03:50:39.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,11,8,2024-11-19T03:50:48Z,530000,False,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1627826]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Zubac,1627826.0,,,,,,
56,PT07M17.00S,2024-11-19T03:50:39.8Z,1,REGULAR,steal,,[],1627826,,,1610612746,11,8,2024-11-19T03:56:59Z,540000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M00.00S,2024-11-19T03:50:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,90.22667542706965,96.32352941176471,1610612746,14,8,2024-11-19T03:51:01Z,550000,False,232.0,39.0,1,right,D. Jones Jr. 3PT  (3 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.49,Made,,,,,3.0,J. Harden,201935.0,3.0,,,,,,,,,,
60,PT06M48.00S,2024-11-19T03:51:17.7Z,1,REGULAR,substitution,out,[],1631218,,,1610612744,14,8,2024-11-19T03:51:22Z,580000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2024-11-19T03:51:17.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,14,8,2024-11-19T03:51:22Z,590000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2024-11-19T03:51:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.966491458607096,40.931372549019606,1610612744,14,10,2024-11-19T03:51:44Z,600000,False,45.0,22.0,1,left,A. Wiggins Layup (4 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,4.0,D. Green,203110.0,2.0,,,,,,,,,,
64,PT06M18.00S,2024-11-19T03:52:04.2Z,1,REGULAR,3pt,Jump Shot,[],201935,71.30420499342969,77.69607843137256,1610612746,17,10,2024-11-19T03:52:11Z,620000,False,138.0,217.0,1,right,J. Harden 25' 3PT step back (6 PTS) (K. Dunn 1 AST),"[201935, 1627739]",1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,6.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
66,PT06M06.00S,2024-11-19T03:52:16.4Z,1,REGULAR,3pt,Jump Shot,[],201939,26.49474375821288,78.92156862745098,1610612744,17,10,2024-11-19T03:52:22Z,640000,False,-145.0,197.0,1,left,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
67,PT06M03.00S,2024-11-19T03:52:19.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,10,2024-11-19T03:52:22Z,650000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,66.0,2.0,1.0,1.0,,,,,,,,,,,,,,
68,PT05M57.00S,2024-11-19T03:52:25.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,92.59198423127464,2.696078431372549,1610612746,20,10,2024-11-19T03:53:35Z,660000,False,-237.0,17.0,1,right,N. Powell 3PT running pullup (5 PTS) (J. Harden 4 AST),"[1626181, 201935]",1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.71,Made,,,,,5.0,J. Harden,201935.0,4.0,,,,,,,,,,
70,PT05M36.00S,2024-11-19T03:52:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,11.383048620236531,46.32352941176471,1610612744,20,10,2024-11-19T03:52:49Z,680000,False,18.0,55.0,1,left,MISS G. Payton II driving floating Shot - blocked,"[1627780, 1627826]",1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
71,PT05M36.00S,2024-11-19T03:52:45.8Z,1,REGULAR,block,,[],1627826,,,1610612744,20,10,2024-11-19T03:52:47Z,690000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2024-11-19T03:52:47.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,20,10,2024-11-19T03:52:49Z,700000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M31.00S,2024-11-19T03:52:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627826,92.32917214191852,51.9607843137255,1610612746,20,10,2024-11-19T03:52:58Z,710000,False,10.0,20.0,1,right,MISS I. Zubac running Layup - blocked,"[1627826, 203110]",1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,Green,203110.0
74,PT05M31.00S,2024-11-19T03:52:51.8Z,1,REGULAR,block,,[],203110,,,1610612746,20,10,2024-11-19T03:52:54Z,720000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2024-11-19T03:52:54.8Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,20,10,2024-11-19T03:52:58Z,730000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M21.00S,2024-11-19T03:53:02.0Z,1,REGULAR,3pt,Jump Shot,[],203110,32.013797634691194,49.50980392156863,1610612744,20,13,2024-11-19T03:55:54Z,740000,False,2.0,248.0,1,left,D. Green 24' 3PT pullup (3 PTS) (G. Payton II 1 AST),"[203110, 1627780]",1610612744.0,GSW,pullup,,,Green,D. Green,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,3.0,G. Payton II,1627780.0,1.0,,,,,,,,,,
78,PT04M54.00S,2024-11-19T03:53:28.0Z,1,REGULAR,2pt,Jump Shot,[],1626181,92.46057818659659,78.67647058823529,1610612746,20,13,2024-11-19T03:53:32Z,760000,False,143.0,18.0,1,right,MISS N. Powell 14' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,14.46,Missed,,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2024-11-19T03:53:31.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,20,13,2024-11-19T03:53:32Z,770000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT04M46.00S,2024-11-19T03:53:36.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,8.09789750328515,47.05882352941176,1610612744,20,13,2024-11-19T03:53:54Z,780000,False,15.0,24.0,1,left,MISS G. Payton II running alley-oop Layup,[1627780],1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2024-11-19T03:53:36.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,20,13,2024-11-19T03:57:22Z,790000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,80.0,,,,,,,,,,,,,,,,,
94,PT04M46.00S,2024-11-19T03:53:41.4Z,1,REGULAR,foul,personal,[],1627780,,,1610612746,20,13,2024-11-19T03:58:50Z,795000,False,,,0,,G. Payton II loose ball personal FOUL (1 PF),"[1627780, 1627884]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,,,,1.0,0.0,Jones Jr.,1627884.0,,
83,PT04M46.00S,2024-11-19T03:54:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,20,13,2024-11-19T03:57:22Z,810000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2024-11-19T03:57:08.7Z,1,REGULAR,substitution,out,[],203952,,,1610612746,20,13,2024-11-19T03:57:24Z,830000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M46.00S,2024-11-19T03:57:08.7Z,1,REGULAR,substitution,out,[],1630322,,,1610612746,20,13,2024-11-19T03:57:24Z,840000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
