actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
94,PT05M25.00S,2025-03-07T00:56:21.9Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,25,5,2025-03-07T00:59:03Z,930000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M25.00S,2025-03-07T00:56:21.9Z,1,REGULAR,substitution,in,[],202710,,,1610612744,25,5,2025-03-07T00:59:03Z,940000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M02.00S,2025-03-07T00:59:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,86.15308804204993,42.40196078431372,1610612744,25,5,2025-03-07T01:00:22Z,950000,False,-38.0,78.0,1,right,MISS B. Hield 8' fadeaway Shot,[1627741],1610612744.0,GSW,fadeaway,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,8.65,Missed,,,,,,,,,,,,,,,
97,PT05M01.00S,2025-03-07T00:59:50.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,25,5,2025-03-07T01:00:15Z,960000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,96.0,4.0,4.0,0.0,,,,,,,,,,,
98,PT04M59.00S,2025-03-07T00:59:54.8Z,1,REGULAR,foul,personal,[],1626172,,,1610612751,25,5,2025-03-07T01:00:01Z,970000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 1629651]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1662.0,1.0,0.0,Claxton,1629651.0,,,,,,
101,PT04M39.00S,2025-03-07T01:00:49.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.703679369250986,57.59803921568627,1610612751,27,5,2025-03-07T01:01:12Z,1000000,False,-38.0,20.0,1,left,N. Claxton Hook (2 PTS) (T. Martin 1 AST),"[1629651, 1631213]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,4.29,Made,,,,,,,,,,2.0,T. Martin,1631213.0,1.0,,
104,PT04M16.00S,2025-03-07T01:01:16.5Z,1,REGULAR,substitution,out,[],1629661,,,1610612744,27,5,2025-03-07T01:01:24Z,1030000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2025-03-07T01:01:16.5Z,1,REGULAR,substitution,out,[],1629651,,,1610612744,27,5,2025-03-07T01:01:24Z,1040000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M16.00S,2025-03-07T01:01:16.5Z,1,REGULAR,substitution,in,[],1630549,,,1610612744,27,5,2025-03-07T01:01:24Z,1050000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M16.00S,2025-03-07T01:01:16.5Z,1,REGULAR,substitution,in,[],1630570,,,1610612744,27,5,2025-03-07T01:01:24Z,1060000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M14.00S,2025-03-07T01:01:34.2Z,1,REGULAR,3pt,Jump Shot,[],1626172,75.50919842312747,84.31372549019608,1610612744,27,5,2025-03-07T01:01:39Z,1070000,False,172.0,178.0,1,right,MISS K. Looney 24' 3PT,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,24.7,Missed,,,,,,,,,,,,,,,
109,PT04M09.00S,2025-03-07T01:01:39.2Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,27,5,2025-03-07T01:01:39Z,1080000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,
110,PT04M00.00S,2025-03-07T01:01:48.1Z,1,REGULAR,3pt,Jump Shot,[],1630592,38.58409986859396,49.50980392156863,1610612751,27,5,2025-03-07T01:01:57Z,1090000,False,2.0,310.0,1,left,MISS J. Wilson 31' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,31.02,Missed,,,,,,,,,,,,,,,
111,PT03M56.00S,2025-03-07T01:01:52.1Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612751,27,5,2025-03-07T01:01:57Z,1100000,False,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,
112,PT03M54.00S,2025-03-07T01:01:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,31.61957950065703,32.1078431372549,1610612751,27,5,2025-03-07T01:01:59Z,1110000,False,89.0,245.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,26.06,Missed,,,,,,,,,,,,,,,
113,PT03M54.00S,2025-03-07T01:01:54.7Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,27,5,2025-03-07T01:01:59Z,1120000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,
114,PT03M46.00S,2025-03-07T01:02:02.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201939,90.09526938239159,38.23529411764706,1610612744,27,7,2025-03-07T01:03:37Z,1130000,False,-59.0,41.0,1,right,S. Curry 7' driving floating bank Jump Shot (5 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,7.15,Made,,,,,,,,,,5.0,,,,,
115,PT03M20.00S,2025-03-07T01:02:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,15.982260183968464,44.36274509803921,1610612751,27,7,2025-03-07T01:04:56Z,1140000,False,28.0,98.0,1,left,MISS T. Watford 10' driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,10.17,Missed,,,,,,,,,,,,,,,
116,PT03M18.00S,2025-03-07T01:02:30.0Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612751,27,7,2025-03-07T01:04:56Z,1150000,False,,,0,,T. Watford REBOUND (Off:2 Def:0),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,115.0,2.0,0.0,2.0,,,,,,,,,,,
117,PT03M15.00S,2025-03-07T01:02:33.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630570,10.726018396846255,41.42156862745098,1610612751,27,7,2025-03-07T01:02:38Z,1160000,False,43.0,48.0,1,left,MISS T. Watford 6' Hook,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,6.46,Missed,,,,,,,,,,,,,,,
118,PT03M15.00S,2025-03-07T01:02:33.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,27,7,2025-03-07T01:02:38Z,1170000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT03M02.00S,2025-03-07T01:02:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.88370565045992,58.333333333333336,1610612744,27,9,2025-03-07T01:03:10Z,1180000,False,42.0,33.0,1,right,S. Curry driving finger roll Layup (7 PTS) (G. Payton II 1 AST),"[201939, 1627780]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Made,,,,,,,,,,7.0,G. Payton II,1627780.0,1.0,,
120,PT02M40.00S,2025-03-07T01:03:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,8.623521681997373,45.83333333333333,1610612751,29,9,2025-03-07T01:03:12Z,1190000,False,21.0,29.0,1,left,T. Martin driving Layup (7 PTS),[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,3.54,Made,,,,,,,,,,7.0,,,,,
121,PT02M32.00S,2025-03-07T01:03:16.3Z,1,REGULAR,2pt,Jump Shot,[],201939,87.33574244415243,29.65686274509804,1610612744,29,9,2025-03-07T01:03:21Z,1200000,False,-102.0,67.0,1,right,MISS S. Curry 12' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,12.15,Missed,,,,,,,,,,,,,,,
122,PT02M28.00S,2025-03-07T01:03:19.7Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,29,9,2025-03-07T01:03:19Z,1210000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,,,,121.0,2.0,1.0,1.0,,,,,,,,,,,
123,PT02M26.00S,2025-03-07T01:03:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,90.75229960578186,50.98039215686274,1610612744,29,11,2025-03-07T01:06:31Z,1220000,False,5.0,34.0,1,right,G. Payton II putback Layup (2 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,3.47,Made,,,,,,,,,,2.0,,,,,
125,PT02M10.00S,2025-03-07T01:03:37.8Z,1,REGULAR,3pt,Jump Shot,[],1631213,4.155716162943495,95.34313725490196,1610612751,29,11,2025-03-07T01:03:51Z,1230000,False,-227.0,-13.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,22.71,Missed,,,,,,,,,,,,,,,
126,PT02M10.00S,2025-03-07T01:03:37.8Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,29,11,2025-03-07T01:03:51Z,1240000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,
127,PT01M59.00S,2025-03-07T01:03:48.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,88.91261498028909,95.83333333333334,1610612744,29,11,2025-03-07T01:07:04Z,1250000,False,229.0,52.0,1,right,MISS B. Hield pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,23.5,Missed,,,,,,,,,,,,,,,
128,PT01M56.00S,2025-03-07T01:03:51.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,29,11,2025-03-07T01:03:51Z,1260000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,
129,PT01M41.00S,2025-03-07T01:04:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,92.32917214191852,42.15686274509804,1610612744,29,11,2025-03-07T01:07:18Z,1270000,False,-39.0,20.0,1,right,MISS K. Looney cutting Layup - blocked,"[1626172, 1630549]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,4.38,Missed,,,,,,,,,,,,,,Sharpe,1630549.0
130,PT01M41.00S,2025-03-07T01:04:06.7Z,1,REGULAR,block,,[],1630549,,,1610612744,29,11,2025-03-07T01:04:09Z,1280000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M38.00S,2025-03-07T01:04:09.7Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,29,11,2025-03-07T01:04:10Z,1290000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
132,PT01M36.00S,2025-03-07T01:04:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631213,7.835085413929041,44.36274509803921,1610612751,29,11,2025-03-07T01:04:20Z,1300000,False,28.0,21.0,1,left,MISS T. Martin running Layup,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,3.52,Missed,,,,,,,,,,,,,,,
133,PT01M35.00S,2025-03-07T01:04:12.9Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612751,29,11,2025-03-07T01:07:58Z,1310000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,,
134,PT01M35.00S,2025-03-07T01:04:19.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630533,5.590000152587891,50.0,1610612751,31,11,2025-03-07T01:07:53Z,1320000,False,0.0,0.0,1,left,Z. Williams tip DUNK (5 PTS),[1630533],1610612751.0,BKN,tip,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,5.0,,,,,
135,PT01M27.00S,2025-03-07T01:04:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.32917214191852,47.794117647058826,1610612744,31,13,2025-03-07T01:08:28Z,1330000,False,-11.0,20.0,1,right,G. Payton II cutting finger roll Layup (4 PTS) (B. Hield 1 AST),"[1627780, 1627741]",1610612744.0,GSW,cutting finger roll,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,,,,,,4.0,B. Hield,1627741.0,1.0,,
137,PT01M13.00S,2025-03-07T01:04:35.0Z,1,REGULAR,3pt,Jump Shot,[],1631213,12.040078843626807,4.6568627450980395,1610612751,31,13,2025-03-07T01:04:40Z,1350000,False,227.0,61.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,,23.47,Missed,,,,,,,,,,,,,,,
138,PT01M08.00S,2025-03-07T01:04:40.0Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,31,13,2025-03-07T01:04:40Z,1360000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,
139,PT00M51.70S,2025-03-07T01:04:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,88.38699080157687,48.529411764705884,1610612744,31,15,2025-03-07T01:05:01Z,1370000,False,-7.0,57.0,1,right,G. Payton II floating Jump Shot (6 PTS) (J. Butler III 1 AST),"[1627780, 202710]",1610612744.0,GSW,floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,5.72,Made,,,,,,,,,,6.0,J. Butler III,202710.0,1.0,,
141,PT00M33.90S,2025-03-07T01:05:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.046649145860711,46.07843137254902,1610612751,33,15,2025-03-07T01:05:21Z,1390000,False,20.0,14.0,1,left,T. Watford driving Layup (2 PTS),[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.39,Made,,,,,,,,,,2.0,,,,,
142,PT00M29.80S,2025-03-07T01:05:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.51182654402102,45.83333333333333,1610612744,33,15,2025-03-07T01:05:29Z,1400000,False,-21.0,8.0,1,right,MISS B. Hield cutting Layup,[1627741],1610612744.0,GSW,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
143,PT00M26.80S,2025-03-07T01:05:28.9Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,33,15,2025-03-07T01:05:28Z,1410000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,
144,PT00M07.50S,2025-03-07T01:05:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.886333771353483,52.450980392156865,1610612751,35,15,2025-03-07T01:09:31Z,1420000,False,-12.0,31.0,1,left,D. Sharpe driving Layup (2 PTS) (T. Watford 1 AST),"[1630549, 1630570]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,3.34,Made,,,,,,,,,,2.0,T. Watford,1630570.0,1.0,,
146,PT00M03.60S,2025-03-07T01:05:57.8Z,1,REGULAR,foul,offensive,[],1627780,,,1610612744,35,15,2025-03-07T01:06:24Z,1440000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1630533]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1204.0,1.0,0.0,Williams,1630533.0,,,,,,
148,PT00M03.60S,2025-03-07T01:05:57.8Z,1,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,35,15,2025-03-07T01:05:57Z,1460000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,1204.0,,,,,,,,,,
149,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,out,[],1631213,,,1610612751,35,15,2025-03-07T01:06:23Z,1470000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,out,[],1630592,,,1610612751,35,15,2025-03-07T01:06:23Z,1480000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,out,[],1627741,,,1610612751,35,15,2025-03-07T01:06:23Z,1490000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,out,[],202710,,,1610612751,35,15,2025-03-07T01:06:23Z,1500000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,35,15,2025-03-07T01:06:23Z,1510000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,in,[],1629661,,,1610612751,35,15,2025-03-07T01:06:23Z,1520000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,in,[],1630311,,,1610612751,35,15,2025-03-07T01:06:23Z,1530000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M03.60S,2025-03-07T01:06:06.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612751,35,15,2025-03-07T01:06:23Z,1540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-03-07T01:06:48.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,30.305519053876477,74.50980392156863,1610612751,35,15,2025-03-07T01:06:58Z,1550000,False,-123.0,232.0,1,left,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,26.27,Missed,,,,,,,,,,,,,,,
158,PT00M00.00S,2025-03-07T01:06:48.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,35,15,2025-03-07T01:06:58Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,157.0,,,,,,,,,,,,,,
159,PT00M00.00S,2025-03-07T01:06:57.2Z,1,REGULAR,period,end,[],0,,,1610612751,35,15,2025-03-07T01:06:57Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,out,['startperiod'],1629661,,,1610612751,35,15,2025-03-07T01:09:45Z,1600000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612751,35,15,2025-03-07T01:09:45Z,1610000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612751,35,15,2025-03-07T01:09:45Z,1620000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612751,35,15,2025-03-07T01:09:45Z,1630000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612751,35,15,2025-03-07T01:09:45Z,1640000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,in,['startperiod'],202710,,,1610612751,35,15,2025-03-07T01:09:45Z,1650000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612751,35,15,2025-03-07T01:09:45Z,1660000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-07T01:08:57.9Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612751,35,15,2025-03-07T01:09:45Z,1670000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-07T01:09:50.8Z,2,REGULAR,period,start,[],0,,,1610612744,35,15,2025-03-07T01:09:50Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-07T01:09:55.2Z,2,REGULAR,foul,technical,[],1630533,,,1610612744,35,15,2025-03-07T01:21:09Z,1685000,False,,,0,,Z. Williams double technical FOUL (1 Tech),[1630533],1610612751.0,BKN,double,,,Williams,Z. Williams,,,,,,,,,,,,,,,,1204.0,0.0,1.0,,,,,,,,
161,PT12M00.00S,2025-03-07T01:09:55.2Z,2,REGULAR,foul,technical,[],1627780,,,1610612744,35,15,2025-03-07T01:21:02Z,1687500,False,,,0,,G. Payton II double technical FOUL (1 Tech),[1627780],1610612744.0,GSW,double,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,1204.0,1.0,1.0,,,,,,,,
171,PT11M51.00S,2025-03-07T01:09:59.3Z,2,REGULAR,3pt,Jump Shot,[],1642366,94.43166885676742,94.11764705882352,1610612744,35,18,2025-03-07T01:10:05Z,1690000,False,221.0,0.0,1,right,Q. Post 3PT  (3 PTS) (M. Moody 1 AST),"[1642366, 1630541]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,22.06,Made,,,,,,,,,,3.0,M. Moody,1630541.0,1.0,,
173,PT11M30.00S,2025-03-07T01:10:18.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,15.982260183968464,66.42156862745098,1610612751,35,18,2025-03-07T01:10:48Z,1710000,False,-82.0,98.0,1,left,MISS C. Thomas 12' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,12.76,Missed,,,,,,,,,,,,,,,
174,PT11M26.00S,2025-03-07T01:10:22.9Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,35,18,2025-03-07T01:10:24Z,1720000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Left,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
