actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT04M13.00S,2025-04-13T19:59:54.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,17,21,2025-04-13T19:59:54Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,
88,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,out,[],1630541,,,1610612746,17,21,2025-04-13T20:00:03Z,870000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,out,[],201939,,,1610612746,17,21,2025-04-13T20:00:03Z,880000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,17,21,2025-04-13T20:00:03Z,890000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612746,17,21,2025-04-13T20:00:03Z,900000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,in,[],202710,,,1610612746,17,21,2025-04-13T20:00:03Z,910000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M13.00S,2025-04-13T19:59:56.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612746,17,21,2025-04-13T20:00:03Z,920000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2025-04-13T20:00:28.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201935,,,1610612746,17,22,2025-04-13T20:00:28Z,930000,False,,,0,,J. Harden Free Throw 2 of 2 (8 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
95,PT03M58.00S,2025-04-13T20:00:44.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,25.443495400788436,86.27450980392157,1610612744,20,22,2025-04-13T20:00:48Z,940000,False,-181.0,187.0,1,left,B. Hield 26' 3PT pullup (3 PTS) (K. Looney 1 AST),"[1627741, 1626172]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.03,K. Looney,1626172.0,1.0,,,,,,,,,
97,PT03M46.00S,2025-04-13T20:00:56.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.91261498028909,56.61764705882353,1610612746,20,24,2025-04-13T20:00:59Z,960000,False,33.0,52.0,1,right,I. Zubac 6' turnaround bank Hook (6 PTS) (D. Jones Jr. 1 AST),"[1627826, 1627884]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.14,D. Jones Jr.,1627884.0,1.0,,,,,,,,,
98,PT03M20.00S,2025-04-13T20:01:23.7Z,1,REGULAR,3pt,Jump Shot,[],1627780,35.97856438896189,5.905330882352941,1610612744,20,24,2025-04-13T20:02:56Z,970000,False,220.0,286.0,1,left,MISS G. Payton II 36' pullup 3PT,[1627780],1610612744.0,GSW,pullup,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,36.09,,,,,,,,,,,,
99,PT03M20.00S,2025-04-13T20:01:23.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,20,24,2025-04-13T20:01:44Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,98.0,,,,,
100,PT03M20.00S,2025-04-13T20:01:28.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612744,20,24,2025-04-13T20:01:35Z,990000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,,,,,,,,
101,PT03M20.00S,2025-04-13T20:01:32.3Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,20,24,2025-04-13T20:01:35Z,1000000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M20.00S,2025-04-13T20:01:32.3Z,1,REGULAR,substitution,in,[],203992,,,1610612746,20,24,2025-04-13T20:01:35Z,1010000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M00.00S,2025-04-13T20:02:41.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,87.07293035479631,47.30392156862745,1610612746,20,24,2025-04-13T20:02:45Z,1030000,False,-13.0,69.0,1,right,MISS J. Harden 7' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.03,,,,,,,,,,,,
105,PT02M58.00S,2025-04-13T20:02:43.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,20,24,2025-04-13T20:02:45Z,1040000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,104.0,1.0,1.0,0.0,,
106,PT02M40.00S,2025-04-13T20:03:02.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,8.229303547963205,48.77450980392157,1610612744,22,24,2025-04-13T20:03:07Z,1050000,False,6.0,25.0,1,left,J. Butler III driving DUNK (4 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.56,,,,,,,,,,,,
107,PT02M40.00S,2025-04-13T20:03:06.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,22,24,2025-04-13T20:03:06Z,1060000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M40.00S,2025-04-13T20:05:45.7Z,1,REGULAR,substitution,out,[],202695,,,1610612746,22,24,2025-04-13T20:06:11Z,1070000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2025-04-13T20:05:45.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,22,24,2025-04-13T20:06:11Z,1080000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M40.00S,2025-04-13T20:05:45.7Z,1,REGULAR,substitution,in,[],1627732,,,1610612746,22,24,2025-04-13T20:06:11Z,1090000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M40.00S,2025-04-13T20:05:45.7Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,22,24,2025-04-13T20:06:11Z,1100000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M24.00S,2025-04-13T20:06:51.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,76.2976346911958,88.48039215686273,1610612746,22,24,2025-04-13T20:06:55Z,1110000,False,192.0,170.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.69,,,,,,,,,,,,
114,PT02M20.00S,2025-04-13T20:06:55.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,22,24,2025-04-13T20:06:55Z,1120000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,
115,PT02M08.00S,2025-04-13T20:07:07.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,22.026938239159,10.784313725490197,1610612744,22,24,2025-04-13T20:07:11Z,1130000,False,196.0,155.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.97,,,,,,,,,,,,
116,PT02M04.00S,2025-04-13T20:07:11.0Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,22,24,2025-04-13T20:07:11Z,1140000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,
117,PT02M00.00S,2025-04-13T20:07:17.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612746,22,24,2025-04-13T20:07:23Z,1150000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[1627741, 1627884]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,
119,PT02M00.00S,2025-04-13T20:07:44.5Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,22,24,2025-04-13T20:07:44Z,1170000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 2,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
120,PT02M00.00S,2025-04-13T20:07:44.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,22,24,2025-04-13T20:07:44Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,
121,PT02M00.00S,2025-04-13T20:08:02.4Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,22,25,2025-04-13T20:08:02Z,1190000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (1 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
122,PT01M44.00S,2025-04-13T20:08:20.0Z,1,REGULAR,3pt,Jump Shot,[],1641764,31.882391590013142,61.51960784313726,1610612744,25,25,2025-04-13T20:08:24Z,1200000,False,-58.0,247.0,1,left,B. Podziemski 25' 3PT step back (7 PTS) (J. Butler III 2 AST),"[1641764, 202710]",1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,25.38,J. Butler III,202710.0,2.0,,,,,,,,,
123,PT01M30.00S,2025-04-13T20:08:36.6Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,25,25,2025-04-13T20:08:52Z,1210000,False,,,0,,A. Coffey lost ball out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,lost ball,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,,1.0,,,,,,,,
124,PT01M30.00S,2025-04-13T20:08:40.5Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,25,25,2025-04-13T20:08:46Z,1220000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M30.00S,2025-04-13T20:08:40.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,25,25,2025-04-13T20:08:46Z,1230000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M30.00S,2025-04-13T20:08:40.5Z,1,REGULAR,substitution,in,[],203110,,,1610612744,25,25,2025-04-13T20:08:46Z,1240000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M30.00S,2025-04-13T20:08:40.5Z,1,REGULAR,substitution,in,[],1642366,,,1610612744,25,25,2025-04-13T20:08:46Z,1250000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M30.00S,2025-04-13T20:09:00.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,25,25,2025-04-13T20:09:03Z,1260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,,,,
129,PT01M15.00S,2025-04-13T20:09:22.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202710,7.30946123521682,49.01960784313725,1610612744,27,25,2025-04-13T20:09:27Z,1270000,False,5.0,16.0,1,left,J. Butler III driving DUNK (6 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.69,,,,,,,,,,,,
131,PT00M52.10S,2025-04-13T20:09:45.3Z,1,REGULAR,3pt,Jump Shot,[],203992,73.66951379763469,84.06862745098039,1610612746,27,25,2025-04-13T20:09:49Z,1280000,False,170.0,195.0,1,right,MISS B. Bogdanović 25' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.89,,,,,,,,,,,,
132,PT00M49.80S,2025-04-13T20:09:47.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,27,25,2025-04-13T20:09:49Z,1290000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,131.0,2.0,2.0,0.0,,
133,PT00M35.10S,2025-04-13T20:10:05.9Z,1,REGULAR,foul,personal,['2freethrow'],203992,,,1610612744,27,25,2025-04-13T20:10:11Z,1300000,False,,,0,,B. Bogdanović shooting personal FOUL (1 PF) (Butler III 2 FT),"[203992, 202710]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,202041.0,1.0,0.0,Butler III,202710.0,,,,,,,,,,,,,,,
135,PT00M35.10S,2025-04-13T20:10:32.5Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,28,25,2025-04-13T20:10:57Z,1320000,False,,,0,,J. Butler III Free Throw 1 of 2 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
136,PT00M35.10S,2025-04-13T20:10:33.7Z,1,REGULAR,substitution,out,[],1627741,,,1610612744,28,25,2025-04-13T20:10:35Z,1330000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M35.10S,2025-04-13T20:10:33.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,28,25,2025-04-13T20:10:35Z,1340000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M35.10S,2025-04-13T20:10:32.5Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,28,25,2025-04-13T20:10:57Z,1350000,False,,,0,,MISS J. Butler III Free Throw 2 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
139,PT00M33.80S,2025-04-13T20:10:33.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,28,25,2025-04-13T20:10:57Z,1360000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,
140,PT00M28.30S,2025-04-13T20:10:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,91.40932982917214,54.90196078431373,1610612746,28,25,2025-04-13T20:11:06Z,1370000,False,25.0,28.0,1,right,MISS J. Harden running reverse Layup,[201935],1610612746.0,LAC,running reverse,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.74,,,,,,,,,,,,
141,PT00M26.40S,2025-04-13T20:11:01.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,28,25,2025-04-13T20:11:06Z,1380000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,140.0,3.0,3.0,0.0,,
142,PT00M22.30S,2025-04-13T20:11:07.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,7.046649145860711,45.34313725490196,1610612744,30,25,2025-04-13T20:11:59Z,1390000,False,23.0,14.0,1,left,J. Butler III running Layup (9 PTS) (B. Podziemski 1 AST),"[202710, 1641764]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.7,B. Podziemski,1641764.0,1.0,,,,,,,,,
144,PT00M22.30S,2025-04-13T20:11:09.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629599,,,1610612744,30,25,2025-04-13T20:11:20Z,1410000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Butler III 1 FT),"[1629599, 202710]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Butler III,202710.0,,,,,,,,,,,,,,,
146,PT00M22.30S,2025-04-13T20:11:30.2Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,30,25,2025-04-13T20:11:59Z,1430000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M22.30S,2025-04-13T20:11:30.2Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,30,25,2025-04-13T20:11:59Z,1440000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M22.30S,2025-04-13T20:11:48.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612744,31,25,2025-04-13T20:11:48Z,1450000,False,,,0,,J. Butler III Free Throw 1 of 1 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
149,PT00M06.70S,2025-04-13T20:12:05.7Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,31,25,2025-04-13T20:12:34Z,1460000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1627780]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,Payton II,1627780.0,,,,,,
150,PT00M06.70S,2025-04-13T20:12:05.7Z,1,REGULAR,steal,,[],1627780,,,1610612744,31,25,2025-04-13T20:12:07Z,1470000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
151,PT00M04.50S,2025-04-13T20:12:09.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641764,6.521024967148489,56.127450980392155,1610612744,33,25,2025-04-13T20:14:11Z,1480000,False,-31.0,9.0,1,left,B. Podziemski running Layup (9 PTS) (G. Payton II 1 AST),"[1641764, 1627780]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,3.18,G. Payton II,1627780.0,1.0,,,,,,,,,
153,PT00M00.20S,2025-04-13T20:12:14.3Z,1,REGULAR,3pt,Jump Shot,[],203992,58.88838699080158,90.21905637254902,1610612746,33,25,2025-04-13T20:13:38Z,1500000,False,201.0,334.0,1,right,MISS B. Bogdanović 38' driving floating 3PT,[203992],1610612746.0,LAC,driving floating,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,38.98,,,,,,,,,,,,
154,PT00M00.10S,2025-04-13T20:12:14.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,33,25,2025-04-13T20:13:38Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,153.0,,,,,
155,PT00M00.00S,2025-04-13T20:12:19.8Z,1,REGULAR,period,end,[],0,,,1610612746,33,25,2025-04-13T20:12:19Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-04-13T20:14:53.1Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612746,33,25,2025-04-13T20:15:37Z,1530000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-04-13T20:14:53.1Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,33,25,2025-04-13T20:15:37Z,1540000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-04-13T20:14:53.1Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612746,33,25,2025-04-13T20:15:37Z,1550000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-04-13T20:14:53.1Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,33,25,2025-04-13T20:15:37Z,1560000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-13T20:15:51.0Z,2,REGULAR,period,start,[],0,,,1610612746,33,25,2025-04-13T20:15:51Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M50.00S,2025-04-13T20:16:32.0Z,2,REGULAR,jumpball,recovered,[],1627732,,,1610612746,33,25,2025-04-13T20:16:32Z,1580000,False,,,0,,Jump Ball B. Bogdanović vs. M. Moody: Tip to B. Simmons,"[1627732, 203992, 1630541]",1610612746.0,LAC,heldball,B. Simmons,1627732.0,Simmons,B. Simmons,Bogdanović,203992.0,Moody,1630541.0,,,,,,,,,,,,,,,,,,,,,,
164,PT11M36.00S,2025-04-13T20:16:45.7Z,2,REGULAR,turnover,bad pass,[],202695,,,1610612746,33,25,2025-04-13T20:16:49Z,1610000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1630541]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,,
165,PT11M36.00S,2025-04-13T20:16:45.7Z,2,REGULAR,steal,,[],1630541,,,1610612744,33,25,2025-04-13T20:16:48Z,1620000,False,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
166,PT11M29.00S,2025-04-13T20:16:52.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203110,6.915243101182654,3.6764705882352944,1610612744,36,25,2025-04-13T20:16:57Z,1630000,False,232.0,13.0,1,left,D. Green 3PT  (5 PTS) (J. Butler III 3 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.19,J. Butler III,202710.0,3.0,,,,,,,,,
168,PT11M07.00S,2025-04-13T20:17:15.0Z,2,REGULAR,turnover,bad pass,[],202695,,,1610612746,36,25,2025-04-13T20:17:18Z,1650000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1641764]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Podziemski,1641764.0,,,,,,
169,PT11M07.00S,2025-04-13T20:17:15.0Z,2,REGULAR,steal,,[],1641764,,,1610612744,36,25,2025-04-13T20:17:16Z,1660000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
170,PT10M52.00S,2025-04-13T20:17:33.0Z,2,REGULAR,foul,personal,[],203992,,,1610612744,36,25,2025-04-13T20:17:38Z,1670000,False,,,0,,B. Bogdanović personal FOUL (2 PF),"[203992, 1630541]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Right,1628951.0,2.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
172,PT10M52.00S,2025-04-13T20:17:40.7Z,2,REGULAR,substitution,out,[],1629599,,,1610612744,36,25,2025-04-13T20:17:50Z,1690000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M52.00S,2025-04-13T20:17:40.7Z,2,REGULAR,substitution,out,[],1627732,,,1610612744,36,25,2025-04-13T20:17:50Z,1700000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M52.00S,2025-04-13T20:17:40.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612744,36,25,2025-04-13T20:17:50Z,1710000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
