actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
81,PT05M19.00S,2025-04-07T00:51:43.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,8.09789750328515,52.69607843137255,1610612744,13,10,2025-04-07T00:51:46Z,800000,False,-13.0,24.0,1,left,J. Kuminga cutting DUNK (2 PTS) (S. Curry 1 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,,,,,,2.0,,,,S. Curry,201939.0,1.0
83,PT05M02.00S,2025-04-07T00:52:00.5Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612745,13,10,2025-04-07T00:52:08Z,820000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Sengun 2 FT),"[203110, 1630578]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
85,PT05M02.00S,2025-04-07T00:52:31.5Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,13,10,2025-04-07T00:52:31Z,840000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT05M02.00S,2025-04-07T00:52:31.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,13,10,2025-04-07T00:52:31Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,
87,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,out,[],1630541,,,1610612745,13,10,2025-04-07T00:52:42Z,860000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,out,[],203110,,,1610612745,13,10,2025-04-07T00:52:42Z,870000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,13,10,2025-04-07T00:52:42Z,880000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,in,[],1626172,,,1610612745,13,10,2025-04-07T00:52:42Z,890000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612745,13,10,2025-04-07T00:52:42Z,900000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M02.00S,2025-04-07T00:52:32.3Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,13,10,2025-04-07T00:52:42Z,910000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2025-04-07T00:52:58.7Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,13,11,2025-04-07T00:52:58Z,920000,False,,,0,,A. Sengun Free Throw 2 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
94,PT04M50.00S,2025-04-07T00:53:11.2Z,1,REGULAR,3pt,Jump Shot,[],1627780,6.1268068331143235,95.83333333333334,1610612744,16,11,2025-04-07T00:53:15Z,930000,False,-229.0,5.0,1,left,G. Payton II 3PT  (3 PTS) (J. Kuminga 1 AST),"[1627780, 1630228]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,,,,,,,,3.0,,,,J. Kuminga,1630228.0,1.0
96,PT04M28.00S,2025-04-07T00:53:33.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,86.67871222076215,48.03921568627451,1610612745,16,13,2025-04-07T00:53:39Z,950000,False,-10.0,73.0,1,right,A. Sengun 7' driving Hook (3 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,,,,,,,,,,,,3.0,,,,,,
97,PT04M08.00S,2025-04-07T00:53:58.2Z,1,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,16,13,2025-04-07T00:54:08Z,960000,False,,,0,,K. Looney bad pass out-of-bounds TURNOVER (1 TO),[1626172],1610612744.0,GSW,bad pass,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,,,,,,,,1.0,,,,,
98,PT04M08.00S,2025-04-07T00:54:04.3Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,16,13,2025-04-07T00:54:06Z,970000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2025-04-07T00:54:04.3Z,1,REGULAR,substitution,in,[],203500,,,1610612745,16,13,2025-04-07T00:54:06Z,980000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M56.00S,2025-04-07T00:54:56.7Z,1,REGULAR,jumpball,recovered,[],1627741,,,1610612745,16,13,2025-04-07T00:56:08Z,990000,False,,,0,,Jump Ball K. Looney vs. J. Green: Tip to B. Hield,"[1627741, 1626172, 1630224]",1610612744.0,GSW,heldball,B. Hield,1627741.0,Hield,B. Hield,Looney,1626172.0,Green,1630224.0,,,,,,,,,,,,,,,,,,,,,,
103,PT03M56.00S,2025-04-07T00:54:56.7Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,16,13,2025-04-07T00:56:28Z,1020000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1626172]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Looney,1626172.0,,,
104,PT03M56.00S,2025-04-07T00:54:56.7Z,1,REGULAR,steal,,[],1626172,,,1610612744,16,13,2025-04-07T00:54:56Z,1030000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2025-04-07T00:55:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,25.837713534822605,12.254901960784313,1610612744,19,13,2025-04-07T00:55:13Z,1040000,False,189.0,190.0,1,left,B. Hield 26' 3PT pullup (6 PTS) (J. Kuminga 2 AST),"[1627741, 1630228]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.81,Made,,,,,,,,,,,,6.0,,,,J. Kuminga,1630228.0,2.0
106,PT03M27.00S,2025-04-07T00:55:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,84.62549277266754,36.90640318627451,1610612745,19,13,2025-04-07T00:57:39Z,1050000,False,-65.0,92.0,1,right,MISS J. Green 11' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,11.29,Missed,,,,,,,,,,,,,,,,,,
107,PT03M25.00S,2025-04-07T00:55:25.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,19,13,2025-04-07T00:55:28Z,1060000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT03M17.00S,2025-04-07T00:55:33.6Z,1,REGULAR,2pt,Jump Shot,[],1630228,24.129434954007884,42.15686274509804,1610612744,19,13,2025-04-07T00:55:41Z,1070000,False,39.0,174.0,1,left,MISS J. Kuminga 17' step back Shot,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,17.87,Missed,,,,,,,,,,,,,,,,,,
109,PT03M13.00S,2025-04-07T00:55:37.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,19,13,2025-04-07T00:55:41Z,1080000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M02.00S,2025-04-07T00:55:49.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,88.51839684625493,50.0,1610612745,19,13,2025-04-07T00:55:52Z,1090000,False,0.0,55.0,1,right,MISS S. Adams turnaround Hook,[203500],1610612745.0,HOU,turnaround,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
111,PT03M00.00S,2025-04-07T00:55:51.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,19,13,2025-04-07T00:55:52Z,1100000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT02M48.00S,2025-04-07T00:56:02.9Z,1,REGULAR,3pt,Jump Shot,[],1630228,23.866622864651774,87.74509803921569,1610612744,22,13,2025-04-07T00:56:06Z,1110000,False,-189.0,172.0,1,left,J. Kuminga 25' 3PT  (5 PTS) (G. Payton II 1 AST),"[1630228, 1627780]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,,,,,,5.0,,,,G. Payton II,1627780.0,1.0
114,PT02M34.00S,2025-04-07T00:56:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.80354796320631,43.13725490196079,1610612745,22,13,2025-04-07T00:59:09Z,1130000,False,-34.0,25.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
115,PT02M32.00S,2025-04-07T00:56:18.9Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,22,13,2025-04-07T00:56:20Z,1140000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M27.00S,2025-04-07T00:56:24.0Z,1,REGULAR,turnover,bad pass,[],1630228,,,1610612744,22,13,2025-04-07T00:56:26Z,1150000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1630224]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,1.0,Green,1630224.0,,,
117,PT02M27.00S,2025-04-07T00:56:24.0Z,1,REGULAR,steal,,[],1630224,,,1610612745,22,13,2025-04-07T00:56:25Z,1160000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
119,PT02M22.00S,2025-04-07T00:57:18.0Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,22,13,2025-04-07T00:57:56Z,1180000,False,,,0,,J. Green lost ball TURNOVER (3 TO),"[1630224, 1627780]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,Payton II,1627780.0,,,
120,PT02M22.00S,2025-04-07T00:57:18.0Z,1,REGULAR,steal,,[],1627780,,,1610612744,22,13,2025-04-07T00:57:21Z,1190000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
121,PT02M20.00S,2025-04-07T00:57:22.4Z,1,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612744,22,13,2025-04-07T00:58:20Z,1200000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],1610612744.0,GSW,bad pass,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,,,,,,,,1.0,,,,,
122,PT02M20.00S,2025-04-07T00:57:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,22,13,2025-04-07T00:57:26Z,1210000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,out,[],1627780,,,1610612745,22,13,2025-04-07T00:59:53Z,1220000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,out,[],201939,,,1610612745,22,13,2025-04-07T00:59:53Z,1230000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,22,13,2025-04-07T00:59:53Z,1240000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,22,13,2025-04-07T00:59:53Z,1250000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,in,[],202710,,,1610612745,22,13,2025-04-07T00:59:53Z,1260000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,in,[],1641764,,,1610612745,22,13,2025-04-07T00:59:53Z,1270000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,22,13,2025-04-07T00:59:53Z,1280000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2025-04-07T00:58:27.0Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,22,13,2025-04-07T00:59:53Z,1290000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M16.00S,2025-04-07T01:00:01.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,72.48685939553219,83.08823529411765,1610612745,22,13,2025-04-07T01:00:05Z,1300000,False,165.0,206.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
132,PT02M14.00S,2025-04-07T01:00:03.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,22,13,2025-04-07T01:00:05Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,131.0,,,,,,,,,,,,,,,,,
133,PT02M14.00S,2025-04-07T01:00:07.6Z,1,REGULAR,foul,personal,[],203500,,,1610612744,22,13,2025-04-07T01:01:04Z,1320000,False,,,0,,S. Adams loose ball personal FOUL (1 PF),"[203500, 1626172]",1610612745.0,HOU,loose ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,1.0,0.0,Looney,1626172.0,,,,,,,,,
135,PT02M00.00S,2025-04-07T01:00:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,18.873193166885677,39.21568627450981,1610612744,24,13,2025-04-07T01:00:33Z,1340000,False,54.0,125.0,1,left,B. Podziemski 13' pullup Jump Shot (8 PTS) (B. Hield 1 AST),"[1641764, 1627741]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,,,,,,,,,,,,8.0,,,,B. Hield,1627741.0,1.0
137,PT01M44.00S,2025-04-07T01:00:44.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,91.14651773981603,48.529411764705884,1610612745,24,15,2025-04-07T01:00:50Z,1360000,False,-7.0,31.0,1,right,A. Thompson driving DUNK (4 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,,,,,,,,4.0,,,,,,
138,PT01M37.00S,2025-04-07T01:00:55.4Z,1,REGULAR,violation,kicked ball,[],1630578,,,1610612744,24,15,2025-04-07T01:01:02Z,1370000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
139,PT01M24.00S,2025-04-07T01:01:24.1Z,1,REGULAR,3pt,Jump Shot,[],1641764,18.478975032851512,94.6078431372549,1610612744,24,15,2025-04-07T01:01:31Z,1380000,False,-223.0,121.0,1,left,MISS B. Podziemski 25' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
140,PT01M23.00S,2025-04-07T01:01:25.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,24,15,2025-04-07T01:01:31Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,139.0,,,,,,,,,,,,,,,,,
141,PT01M23.00S,2025-04-07T01:01:31.3Z,1,REGULAR,foul,personal,[],1630578,,,1610612744,24,15,2025-04-07T01:01:43Z,1400000,False,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 202710]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,1.0,0.0,Butler III,202710.0,,,,,,,,,
143,PT01M13.00S,2025-04-07T01:01:58.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,19.136005256241788,6.862745098039216,1610612744,24,15,2025-04-07T01:02:02Z,1420000,False,216.0,127.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
144,PT01M11.00S,2025-04-07T01:02:00.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,24,15,2025-04-07T01:02:02Z,1430000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT00M55.50S,2025-04-07T01:02:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,91.27792378449409,43.627450980392155,1610612745,24,15,2025-04-07T01:02:20Z,1440000,False,-32.0,29.0,1,right,MISS T. Eason driving Layup - blocked,"[1631106, 1626172]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,Looney,1626172.0,,,,,,,
146,PT00M55.50S,2025-04-07T01:02:17.6Z,1,REGULAR,block,,[],1626172,,,1610612745,24,15,2025-04-07T01:02:19Z,1450000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M53.40S,2025-04-07T01:02:19.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,24,15,2025-04-07T01:02:20Z,1460000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,
148,PT00M48.00S,2025-04-07T01:02:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,16.63929040735874,41.911764705882355,1610612744,24,15,2025-04-07T01:03:35Z,1470000,False,40.0,104.0,1,left,MISS B. Podziemski 11' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
149,PT00M43.80S,2025-04-07T01:02:29.3Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,24,15,2025-04-07T01:02:31Z,1480000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,148.0,3.0,2.0,1.0,,,,,,,,,,,,,,
150,PT00M43.80S,2025-04-07T01:02:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,24,15,2025-04-07T01:02:29Z,1490000,False,0.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
151,PT00M42.80S,2025-04-07T01:02:30.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,24,15,2025-04-07T01:02:30Z,1500000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M39.20S,2025-04-07T01:02:33.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,89.17542706964521,95.58823529411765,1610612745,24,18,2025-04-07T01:02:38Z,1510000,False,228.0,49.0,1,right,J. Smith Jr. 3PT running (3 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,,,,,,,,3.0,,,,A. Thompson,1641708.0,2.0
154,PT00M27.10S,2025-04-07T01:02:50.1Z,1,REGULAR,3pt,Jump Shot,[],1641764,33.065045992115635,45.83333333333333,1610612744,24,18,2025-04-07T01:02:54Z,1530000,False,21.0,258.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
155,PT00M22.90S,2025-04-07T01:02:54.3Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,18,2025-04-07T01:02:54Z,1540000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,154.0,4.0,4.0,0.0,,,,,,,,,,,,,,
156,PT00M01.60S,2025-04-07T01:03:16.5Z,1,REGULAR,3pt,Jump Shot,[],1641708,62.36859395532195,14.460784313725492,1610612745,24,18,2025-04-07T01:03:33Z,1550000,False,-178.0,301.0,1,right,MISS A. Thompson 34' fadeaway 3PT,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,34.97,Missed,,,,,,,,,,,,,,,,,,
157,PT00M01.10S,2025-04-07T01:03:17.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,18,2025-04-07T01:03:33Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,156.0,,,,,,,,,,,,,,,,,
158,PT00M01.10S,2025-04-07T01:03:20.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,24,18,2025-04-07T01:03:32Z,1570000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,1626300.0,,,,,,,,,,,,,
159,PT00M00.10S,2025-04-07T01:03:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,63.15703022339028,24.264705882352942,1610612744,24,18,2025-04-07T01:05:00Z,1580000,False,129.0,541.0,1,left,MISS B. Podziemski 55' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,55.63,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.10S,2025-04-07T01:03:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,24,18,2025-04-07T01:04:51Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2025-04-07T01:03:45.4Z,1,REGULAR,period,end,[],0,,,1610612744,24,18,2025-04-07T01:03:45Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,24,18,2025-04-07T01:06:35Z,1610000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,24,18,2025-04-07T01:06:35Z,1620000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,24,18,2025-04-07T01:06:35Z,1630000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
