actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT00M00.60S,2025-03-02T02:07:43.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,30,2025-03-02T02:09:58Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,172.0,,,,,,,,,,,,,,,,,
176,PT00M00.00S,2025-03-02T02:08:07.6Z,1,REGULAR,period,end,[],0,,,1610612744,30,30,2025-03-02T02:08:07Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612744,30,30,2025-03-02T02:11:12Z,1730000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612744,30,30,2025-03-02T02:11:12Z,1740000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,30,30,2025-03-02T02:11:12Z,1750000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,30,30,2025-03-02T02:11:12Z,1760000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,out,['startperiod'],1630611,,,1610612744,30,30,2025-03-02T02:11:12Z,1770000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612744,30,30,2025-03-02T02:11:12Z,1780000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,in,['startperiod'],1630288,,,1610612744,30,30,2025-03-02T02:11:12Z,1790000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,30,30,2025-03-02T02:11:12Z,1800000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,30,30,2025-03-02T02:11:12Z,1810000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-03-02T02:08:19.6Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,30,30,2025-03-02T02:11:12Z,1820000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-03-02T02:11:26.9Z,2,REGULAR,period,start,[],0,,,1610612744,30,30,2025-03-02T02:11:26Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M35.00S,2025-03-02T02:12:02.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,69.56307490144546,76.9607843137255,1610612744,30,30,2025-03-02T02:12:09Z,1850000,False,135.0,234.0,1,right,MISS B. Podziemski 26' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.97,Missed,,,,,,,,,,,,,,,,,,
190,PT11M32.00S,2025-03-02T02:12:06.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,30,2025-03-02T02:12:06Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,189.0,,,,,,,,,,,,,,,,,
192,PT11M28.00S,2025-03-02T02:12:29.8Z,2,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612744,30,30,2025-03-02T02:12:35Z,1880000,False,,,0,,J. Edwards shooting personal FOUL (2 PF) (Knox II 2 FT),"[1642348, 1628995]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Knox II,1628995.0
194,PT11M28.00S,2025-03-02T02:12:50.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628995,,,1610612744,30,30,2025-03-02T02:12:50Z,1900000,False,,,0,,MISS K. Knox II Free Throw 1 of 2,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT11M28.00S,2025-03-02T02:12:50.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,30,30,2025-03-02T02:12:50Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,
196,PT11M28.00S,2025-03-02T02:13:03.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628995,,,1610612744,30,31,2025-03-02T02:13:03Z,1920000,False,,,0,,K. Knox II Free Throw 2 of 2 (1 PTS),[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
197,PT11M12.00S,2025-03-02T02:13:25.7Z,2,REGULAR,foul,personal,[],1642366,,,1610612755,30,31,2025-03-02T02:13:31Z,1930000,False,,,0,,Q. Post personal FOUL (1 PF),"[1642366, 1642348]",1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Edwards,1642348.0
199,PT11M05.00S,2025-03-02T02:13:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630288,22.78252299605782,94.6078431372549,1610612755,33,31,2025-03-02T02:14:01Z,1950000,False,-223.0,162.0,1,left,J. Dowtin Jr. 27' 3PT  (3 PTS) (P. George 1 AST),"[1630288, 202331]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,27.55,Made,,,,,3.0,,,,,,P. George,202331.0,1.0,,,,,
201,PT10M56.00S,2025-03-02T02:14:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,94.53022339027595,49.26470588235294,1610612744,33,33,2025-03-02T02:14:10Z,1970000,False,-4.0,-1.0,1,right,B. Podziemski driving Layup (2 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,2.0,,,,,,,,,,,,,
202,PT10M56.00S,2025-03-02T02:14:09.1Z,2,REGULAR,foul,personal,['1freethrow'],1642348,,,1610612744,33,33,2025-03-02T02:14:14Z,1980000,False,,,0,,J. Edwards shooting personal FOUL (3 PF) (Podziemski 1 FT),"[1642348, 1641764]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Podziemski,1641764.0
204,PT10M56.00S,2025-03-02T02:14:24.4Z,2,REGULAR,substitution,out,[],1642348,,,1610612744,33,33,2025-03-02T02:15:02Z,2000000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M56.00S,2025-03-02T02:14:24.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612744,33,33,2025-03-02T02:15:02Z,2010000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M56.00S,2025-03-02T02:14:44.6Z,2,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,33,34,2025-03-02T02:14:44Z,2020000,False,,,0,,B. Podziemski Free Throw 1 of 1 (3 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
207,PT10M40.00S,2025-03-02T02:14:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,13.18988173455979,48.774509803921575,1610612755,33,34,2025-03-02T02:15:04Z,2030000,False,6.0,71.0,1,left,MISS P. George 7' driving floating Shot,[202331],1610612755.0,PHI,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
208,PT10M38.00S,2025-03-02T02:15:01.9Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,33,34,2025-03-02T02:15:04Z,2040000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,207.0,5.0,4.0,1.0,,,,,,,,,,,,,,
209,PT10M33.00S,2025-03-02T02:15:06.8Z,2,REGULAR,3pt,Jump Shot,[],1642366,72.19119579500656,18.382352941176478,1610612744,33,37,2025-03-02T02:15:32Z,2050000,False,-158.0,209.0,1,right,Q. Post 26' 3PT  (8 PTS) (D. Green 4 AST),"[1642366, 203110]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,8.0,,,,,,D. Green,203110.0,4.0,,,,,
211,PT10M20.00S,2025-03-02T02:15:23.0Z,2,REGULAR,foul,offensive,[],1626162,,,1610612755,33,37,2025-03-02T02:15:30Z,2070000,False,,,0,,K. Oubre Jr. charge offensive FOUL (1 PF),"[1626162, 1641764]",1610612755.0,PHI,charge,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Podziemski,1641764.0
213,PT10M20.00S,2025-03-02T02:15:23.0Z,2,REGULAR,turnover,offensive foul,[],1626162,,,1610612755,33,37,2025-03-02T02:15:23Z,2090000,False,,,0,,K. Oubre Jr. offensive foul TURNOVER (1 TO),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,2002.0,,,,
214,PT09M57.00S,2025-03-02T02:16:00.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641764,83.62352168199737,84.06862745098039,1610612744,33,37,2025-03-02T02:16:20Z,2100000,False,170.0,101.0,1,right,MISS B. Podziemski 19' step back Shot,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,19.82,Missed,,,,,,,,,,,,,,,,,,
215,PT09M55.00S,2025-03-02T02:16:02.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,33,37,2025-03-02T02:16:08Z,2110000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Right,,,214.0,,,,,,,,,,,,,,,,,
217,PT09M43.00S,2025-03-02T02:16:20.6Z,2,REGULAR,3pt,Jump Shot,[],202331,31.586727989487514,21.813725490196077,1610612755,33,37,2025-03-02T02:16:25Z,2130000,False,141.0,244.0,1,left,MISS P. George 28' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
218,PT09M39.00S,2025-03-02T02:16:24.6Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,33,37,2025-03-02T02:16:25Z,2140000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,217.0,4.0,3.0,1.0,,,,,,,,,,,,,,
219,PT09M35.00S,2025-03-02T02:16:27.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,75.21353482260184,13.725490196078425,1610612744,33,37,2025-03-02T02:16:36Z,2150000,False,-181.0,180.0,1,right,MISS M. Moody 25' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
220,PT09M34.00S,2025-03-02T02:16:28.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,33,37,2025-03-02T02:16:36Z,2160000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,219.0,,,,,,,,,,,,,,,,,
222,PT09M19.00S,2025-03-02T02:17:03.0Z,2,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612755,33,37,2025-03-02T02:17:09Z,2180000,False,,,0,,L. Walker IV step out-of-bounds TURNOVER (1 TO),[1629022],1610612755.0,PHI,step,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,,,,,,,,1.0,,,,,,,,200832.0,,,,
223,PT09M06.00S,2025-03-02T02:17:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,94.79303547963207,53.18627450980392,1610612744,33,37,2025-03-02T02:17:30Z,2190000,False,16.0,-4.0,1,right,MISS D. Green cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
224,PT09M03.00S,2025-03-02T02:17:28.5Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,33,37,2025-03-02T02:17:28Z,2200000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,
225,PT08M43.00S,2025-03-02T02:17:48.6Z,2,REGULAR,3pt,Jump Shot,[],1627824,7.013797634691201,96.56862745098039,1610612755,36,37,2025-03-02T02:17:52Z,2210000,False,-233.0,13.0,1,left,G. Yabusele 3PT  (9 PTS) (J. Dowtin Jr. 1 AST),"[1627824, 1630288]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,23.32,Made,,,,,9.0,,,,,,J. Dowtin Jr.,1630288.0,1.0,,,,,
227,PT08M37.00S,2025-03-02T02:17:56.4Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,36,37,2025-03-02T02:18:03Z,2230000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,2002.0,,,,
228,PT08M21.00S,2025-03-02T02:18:20.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,11.48160315374507,4.656862745098039,1610612755,39,37,2025-03-02T02:18:24Z,2240000,False,227.0,55.0,1,left,L. Walker IV 3PT  (3 PTS) (J. Dowtin Jr. 2 AST),"[1629022, 1630288]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,3.0,,,,,,J. Dowtin Jr.,1630288.0,2.0,,,,,
230,PT08M13.00S,2025-03-02T02:18:38.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,39,37,2025-03-02T02:18:38Z,2260000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M13.00S,2025-03-02T02:21:35.5Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,39,37,2025-03-02T02:21:41Z,2270000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M13.00S,2025-03-02T02:21:35.5Z,2,REGULAR,substitution,in,[],1630311,,,1610612744,39,37,2025-03-02T02:21:41Z,2280000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M58.00S,2025-03-02T02:22:09.5Z,2,REGULAR,3pt,Jump Shot,[],1642366,74.4250985545335,13.480392156862735,1610612744,39,37,2025-03-02T02:22:20Z,2290000,False,-183.0,188.0,1,right,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
234,PT07M56.00S,2025-03-02T02:22:11.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,39,37,2025-03-02T02:22:20Z,2300000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,233.0,,,,,,,,,,,,,,,,,
236,PT07M41.00S,2025-03-02T02:22:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,7.145203679369246,49.01960784313726,1610612755,41,37,2025-03-02T02:22:41Z,2320000,False,5.0,15.0,1,left,J. Dowtin Jr. driving finger roll Layup (5 PTS) (P. George 2 AST),"[1630288, 202331]",1610612755.0,PHI,driving finger roll,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,5.0,,,,,,P. George,202331.0,2.0,,,,,
238,PT07M19.00S,2025-03-02T02:23:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,93.34756898817345,52.69607843137255,1610612744,41,37,2025-03-02T02:23:04Z,2340000,False,13.0,10.0,1,right,MISS M. Moody driving finger roll Layup,[1630541],1610612744.0,GSW,driving finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2025-03-02T02:23:02.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,41,37,2025-03-02T02:23:04Z,2350000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT07M05.00S,2025-03-02T02:23:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,10.95597897503285,46.32352941176471,1610612755,41,37,2025-03-02T02:23:20Z,2360000,False,18.0,50.0,1,left,MISS L. Walker IV pullup bank Shot,[1629022],1610612755.0,PHI,pullup bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
241,PT07M02.00S,2025-03-02T02:23:17.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,41,37,2025-03-02T02:23:20Z,2370000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
242,PT06M53.00S,2025-03-02T02:23:26.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,95.18725361366623,62.00980392156863,1610612744,41,37,2025-03-02T02:23:30Z,2380000,False,60.0,-7.0,1,right,MISS Q. Post 6' turnaround Hook,[1642366],1610612744.0,GSW,turnaround,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2025-03-02T02:23:29.9Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,41,37,2025-03-02T02:23:30Z,2390000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,242.0,5.0,5.0,0.0,,,,,,,,,,,,,,
244,PT06M46.00S,2025-03-02T02:23:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612755,41,37,2025-03-02T02:23:44Z,2400000,False,,,0,,Q. Post shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1642366, 1626162]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Oubre Jr.,1626162.0
246,PT06M46.00S,2025-03-02T02:24:08.3Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,42,37,2025-03-02T02:24:44Z,2420000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
247,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,out,[],1629022,,,1610612755,42,37,2025-03-02T02:24:26Z,2430000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,42,37,2025-03-02T02:24:26Z,2440000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,out,[],1642366,,,1610612755,42,37,2025-03-02T02:24:26Z,2450000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,out,[],203110,,,1610612755,42,37,2025-03-02T02:24:26Z,2460000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,out,[],1628995,,,1610612755,42,37,2025-03-02T02:24:26Z,2470000,False,,,0,,SUB out: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,in,[],203083,,,1610612755,42,37,2025-03-02T02:24:26Z,2480000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,42,37,2025-03-02T02:24:26Z,2490000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,in,[],1627780,,,1610612755,42,37,2025-03-02T02:24:26Z,2500000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,in,[],1626172,,,1610612755,42,37,2025-03-02T02:24:26Z,2510000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M46.00S,2025-03-02T02:24:09.2Z,2,REGULAR,substitution,in,[],201939,,,1610612755,42,37,2025-03-02T02:24:26Z,2520000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M46.00S,2025-03-02T02:24:08.3Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,42,37,2025-03-02T02:24:44Z,2530000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT06M44.00S,2025-03-02T02:24:10.3Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,42,37,2025-03-02T02:24:44Z,2540000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,,
260,PT06M22.00S,2025-03-02T02:25:23.7Z,2,REGULAR,2pt,Jump Shot,[],1630311,88.61695137976346,69.6078431372549,1610612744,42,37,2025-03-02T02:25:29Z,2560000,False,98.0,55.0,1,right,MISS P. Spencer 11' turnaround fadeaway Shot,[1630311],1610612744.0,GSW,turnaround fadeaway,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,11.21,Missed,,,,,,,,,,,,,,,,,,
261,PT06M20.00S,2025-03-02T02:25:25.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,42,37,2025-03-02T02:25:29Z,2570000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,260.0,4.0,2.0,2.0,,,,,,,,,,,,,,
262,PT06M08.00S,2025-03-02T02:25:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,13.32128777923785,44.36274509803921,1610612755,42,37,2025-03-02T02:25:43Z,2580000,False,28.0,73.0,1,left,MISS J. Dowtin Jr. 7' fadeaway Shot,[1630288],1610612755.0,PHI,fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
263,PT06M06.00S,2025-03-02T02:25:41.7Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,42,37,2025-03-02T02:25:43Z,2590000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
