actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
168,PT12M00.00S,2024-11-05T00:56:50.0Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612765,33,22,2024-11-05T00:57:20Z,1670000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-11-05T00:57:22.6Z,2,REGULAR,period,start,[],0,,,1610612747,33,22,2024-11-05T00:57:22Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M47.00S,2024-11-05T00:57:39.2Z,2,REGULAR,foul,personal,[],1631323,,,1610612747,33,22,2024-11-05T00:58:08Z,1690000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1629637]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,1627964.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,
172,PT11M33.00S,2024-11-05T00:58:02.3Z,2,REGULAR,2pt,Jump Shot,[],1629060,23.340998685939553,30.88235294117647,1610612747,33,22,2024-11-05T00:58:36Z,1710000,False,96.0,167.0,1,left,MISS R. Hachimura 19' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,,,,,19.23,,,,,
173,PT11M31.00S,2024-11-05T00:58:04.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,33,22,2024-11-05T00:58:08Z,1720000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,172.0,3.0,3.0,0.0,,,,,,
174,PT11M24.00S,2024-11-05T00:58:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,92.72339027595268,51.71568627450981,1610612765,35,22,2024-11-05T00:58:17Z,1730000,False,9.0,16.0,1,right,J. Ivey driving Layup (3 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,3.0,,,,,1.81,,,,,
175,PT11M14.00S,2024-11-05T00:58:26.4Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612747,35,22,2024-11-05T00:58:32Z,1740000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (James 2 FT),"[1641842, 2544]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,1.0,0.0,James,2544.0,,,,,,,,,,,,
177,PT11M14.00S,2024-11-05T00:58:46.8Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,35,23,2024-11-05T00:58:46Z,1760000,False,,,0,,L. James Free Throw 1 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
178,PT11M14.00S,2024-11-05T00:59:01.8Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,35,24,2024-11-05T00:59:01Z,1770000,False,,,0,,L. James Free Throw 2 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
179,PT10M54.00S,2024-11-05T00:59:23.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,70.90998685939553,75.73529411764706,1610612765,35,24,2024-11-05T00:59:40Z,1780000,False,129.0,221.0,1,right,MISS M. Beasley 25' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.57,,,,,
180,PT10M53.00S,2024-11-05T00:59:24.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,35,24,2024-11-05T00:59:28Z,1790000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,179.0,,,,,,,,,
182,PT10M38.00S,2024-11-05T00:59:48.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,6.783837056504599,48.28431372549019,1610612747,35,26,2024-11-05T00:59:53Z,1810000,False,9.0,11.0,1,left,J. Hayes cutting DUNK (4 PTS) (L. James 2 AST),"[1629637, 2544]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,,,,,1.42,L. James,2544.0,2.0,,
184,PT10M38.00S,2024-11-05T00:59:52.5Z,2,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612747,35,26,2024-11-05T01:02:24Z,1830000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Hayes 1 FT),"[1630191, 1629637]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,
186,PT10M38.00S,2024-11-05T01:00:12.6Z,2,REGULAR,freethrow,1 of 1,[],1629637,,,1610612747,35,26,2024-11-05T01:00:12Z,1850000,False,,,0,,MISS J. Hayes Free Throw 1 of 1,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
187,PT10M36.00S,2024-11-05T01:00:13.9Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,35,26,2024-11-05T01:00:13Z,1860000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,
188,PT10M20.00S,2024-11-05T01:00:29.9Z,2,REGULAR,3pt,Jump Shot,[],1641842,91.5407358738502,95.83333333333334,1610612765,35,26,2024-11-05T01:00:35Z,1870000,False,229.0,27.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.08,,,,,
189,PT10M18.00S,2024-11-05T01:00:31.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,35,26,2024-11-05T01:00:35Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,188.0,,,,,,,,,
191,PT10M08.00S,2024-11-05T01:00:54.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631093,93.9060446780552,74.26470588235294,1610612765,37,26,2024-11-05T01:01:00Z,1900000,False,121.0,5.0,1,right,J. Ivey 12' pullup Jump Shot (5 PTS) (I. Stewart 1 AST),"[1631093, 1630191]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,5.0,,,,,12.14,I. Stewart,1630191.0,1.0,,
193,PT09M49.00S,2024-11-05T01:01:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.1268068331143235,46.32352941176471,1610612747,37,28,2024-11-05T01:01:19Z,1920000,False,18.0,5.0,1,left,L. James driving Layup (6 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,,,,,1.91,,,,,
194,PT09M35.00S,2024-11-05T01:01:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,82.26018396846256,57.291666666666664,1610612765,39,28,2024-11-05T01:01:36Z,1930000,False,36.0,114.0,1,right,R. Holland II 12' driving floating Jump Shot (4 PTS) (J. Ivey 4 AST),"[1641842, 1631093]",1610612765.0,DET,driving floating,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,4.0,,,,,12.0,J. Ivey,1631093.0,4.0,,
196,PT09M20.00S,2024-11-05T01:01:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.703679369250986,41.17647058823529,1610612747,39,28,2024-11-05T01:01:47Z,1950000,False,44.0,20.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1630191]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,4.84,,,,Stewart,1630191.0
197,PT09M20.00S,2024-11-05T01:01:42.6Z,2,REGULAR,block,,[],1630191,,,1610612747,39,28,2024-11-05T01:01:45Z,1960000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M17.00S,2024-11-05T01:01:45.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,39,28,2024-11-05T01:01:47Z,1970000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,196.0,4.0,4.0,0.0,,,,,,
199,PT09M13.00S,2024-11-05T01:01:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,93.64323258869908,52.94117647058824,1610612765,41,28,2024-11-05T01:01:55Z,1980000,False,15.0,7.0,1,right,J. Ivey running Layup (7 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,,,,,1.64,,,,,
200,PT09M03.00S,2024-11-05T01:02:07.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,41,28,2024-11-05T01:02:07Z,1990000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2024-11-05T01:05:04.4Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,41,28,2024-11-05T01:05:08Z,2000000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1631323]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,1.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,,,
202,PT08M56.00S,2024-11-05T01:05:04.4Z,2,REGULAR,steal,,[],1631323,,,1610612765,41,28,2024-11-05T01:05:05Z,2010000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M49.00S,2024-11-05T01:05:11.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,93.51182654402102,96.81372549019608,1610612765,41,28,2024-11-05T01:05:17Z,2020000,False,234.0,8.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.43,,,,,
204,PT08M45.00S,2024-11-05T01:05:16.3Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,41,28,2024-11-05T01:05:16Z,2030000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,203.0,5.0,4.0,1.0,,,,,,
205,PT08M44.00S,2024-11-05T01:05:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,93.11760840998686,51.71568627450981,1610612765,41,28,2024-11-05T01:06:31Z,2040000,False,9.0,12.0,1,right,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,1.49,,,,,
206,PT08M43.00S,2024-11-05T01:05:17.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,41,28,2024-11-05T01:05:19Z,2050000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,
207,PT08M38.00S,2024-11-05T01:05:22.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630559,8.229303547963205,66.17647058823529,1610612747,41,30,2024-11-05T01:07:05Z,2060000,False,-81.0,25.0,1,left,A. Reaves 8' floating Jump Shot (4 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,4.0,,,,,8.46,L. James,2544.0,3.0,,
209,PT08M20.00S,2024-11-05T01:05:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,88.12417871222075,64.4607843137255,1610612765,43,30,2024-11-05T01:05:48Z,2080000,False,72.0,59.0,1,right,J. Ivey 9' driving floating Jump Shot (9 PTS),[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Made,9.0,,,,,9.34,,,,,
210,PT08M11.00S,2024-11-05T01:05:50.8Z,2,REGULAR,3pt,Jump Shot,[],1642261,25.706307490144546,13.725490196078432,1610612747,43,33,2024-11-05T01:05:56Z,2090000,False,181.0,189.0,1,left,D. Knecht 26' 3PT  (3 PTS) (A. Reaves 2 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,3.0,,,,,26.2,A. Reaves,1630559.0,2.0,,
212,PT07M55.00S,2024-11-05T01:06:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.72339027595268,51.9607843137255,1610612765,45,33,2024-11-05T01:07:49Z,2110000,False,10.0,16.0,1,right,I. Stewart alley-oop Layup (4 PTS) (M. Beasley 1 AST),"[1630191, 1627736]",1610612765.0,DET,alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,,,,,1.87,M. Beasley,1627736.0,1.0,,
214,PT07M35.00S,2024-11-05T01:06:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,8.09789750328515,49.50980392156863,1610612747,45,33,2024-11-05T01:08:08Z,2130000,False,2.0,24.0,1,left,MISS J. Hayes cutting Layup,[1629637],1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.37,,,,,
215,PT07M34.00S,2024-11-05T01:06:27.2Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,45,33,2024-11-05T01:06:30Z,2140000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,
216,PT07M23.00S,2024-11-05T01:06:38.0Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,45,33,2024-11-05T01:06:42Z,2150000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1629637]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
217,PT07M23.00S,2024-11-05T01:06:38.0Z,2,REGULAR,steal,,[],1629637,,,1610612747,45,33,2024-11-05T01:06:40Z,2160000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M19.00S,2024-11-05T01:06:46.4Z,2,REGULAR,foul,personal,[],1627736,,,1610612747,45,33,2024-11-05T01:07:03Z,2170000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1630559]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,
220,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,out,[],1627736,,,1610612747,45,33,2024-11-05T01:07:20Z,2190000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,out,[],1631323,,,1610612747,45,33,2024-11-05T01:07:20Z,2200000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,out,[],1630191,,,1610612747,45,33,2024-11-05T01:07:20Z,2210000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,45,33,2024-11-05T01:07:20Z,2220000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,in,[],1631105,,,1610612747,45,33,2024-11-05T01:07:20Z,2230000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,in,[],202699,,,1610612747,45,33,2024-11-05T01:07:20Z,2240000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612747,45,33,2024-11-05T01:07:20Z,2250000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M19.00S,2024-11-05T01:06:54.1Z,2,REGULAR,substitution,in,[],203076,,,1610612747,45,33,2024-11-05T01:07:20Z,2260000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M10.00S,2024-11-05T01:07:24.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203076,5.863994743758213,72.54901960784314,1610612747,45,33,2024-11-05T01:08:49Z,2270000,False,-113.0,3.0,1,left,MISS A. Davis 11' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,11.27,,,,,
229,PT07M07.00S,2024-11-05T01:07:27.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,33,2024-11-05T01:07:29Z,2280000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,228.0,3.0,2.0,1.0,,,,,,
230,PT07M00.00S,2024-11-05T01:07:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,93.64323258869908,52.94117647058824,1610612765,45,33,2024-11-05T01:07:40Z,2290000,False,15.0,7.0,1,right,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,1.64,,,,,
231,PT06M57.00S,2024-11-05T01:07:36.7Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,45,33,2024-11-05T01:07:36Z,2300000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,230.0,7.0,4.0,3.0,,,,,,
232,PT06M57.00S,2024-11-05T01:07:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,45,33,2024-11-05T01:07:36Z,2310000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,0.0,,,,,
233,PT06M56.00S,2024-11-05T01:07:37.7Z,2,REGULAR,rebound,offensive,[],1641842,,,1610612765,45,33,2024-11-05T01:07:37Z,2320000,False,,,0,,R. Holland II REBOUND (Off:1 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,232.0,3.0,2.0,1.0,,,,,,
234,PT06M56.00S,2024-11-05T01:07:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641842,93.11760840998686,49.26470588235294,1610612765,47,33,2024-11-05T01:09:31Z,2330000,False,-4.0,12.0,1,right,R. Holland II putback Layup (6 PTS),[1641842],1610612765.0,DET,putback,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,,,,,1.27,,,,,
235,PT06M44.00S,2024-11-05T01:07:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.1268068331143235,51.9607843137255,1610612747,47,35,2024-11-05T01:07:56Z,2340000,False,-10.0,5.0,1,left,A. Davis alley-oop Layup (11 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,11.0,,,,,1.1,L. James,2544.0,4.0,,
237,PT06M33.00S,2024-11-05T01:08:01.2Z,2,REGULAR,3pt,Jump Shot,[],1641842,93.64323258869908,95.34313725490196,1610612765,47,35,2024-11-05T01:08:06Z,2360000,False,227.0,7.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,22.68,,,,,
238,PT06M30.00S,2024-11-05T01:08:03.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,47,35,2024-11-05T01:08:03Z,2370000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,,,,,,237.0,8.0,4.0,4.0,,,,,,
239,PT06M29.00S,2024-11-05T01:08:05.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.69448094612353,51.71568627450981,1610612765,49,35,2024-11-05T01:08:13Z,2380000,False,9.0,-3.0,1,right,J. Duren putback DUNK (2 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,,,,,0.9,,,,,
240,PT06M23.00S,2024-11-05T01:08:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642261,5.469776609724048,49.26470588235294,1610612747,49,37,2024-11-05T01:10:27Z,2390000,False,4.0,-1.0,1,left,D. Knecht alley-oop Layup (5 PTS) (L. James 5 AST),"[1642261, 2544]",1610612747.0,LAL,alley-oop,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,,,,,0.39,L. James,2544.0,5.0,,
242,PT06M09.00S,2024-11-05T01:08:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.46057818659659,48.03921568627451,1610612765,51,37,2024-11-05T01:08:31Z,2410000,False,-10.0,18.0,1,right,J. Duren Layup (4 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,,,,,2.08,C. Cunningham,1630595.0,4.0,,
244,PT06M09.00S,2024-11-05T01:08:31.0Z,2,REGULAR,foul,personal,['1freethrow'],203076,,,1610612765,51,37,2024-11-05T01:08:41Z,2430000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Duren 1 FT),"[203076, 1631105]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,
246,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,51,37,2024-11-05T01:08:58Z,2450000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,out,[],1630559,,,1610612765,51,37,2024-11-05T01:08:58Z,2460000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,out,[],2544,,,1610612765,51,37,2024-11-05T01:08:58Z,2470000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,out,[],1629060,,,1610612765,51,37,2024-11-05T01:08:58Z,2480000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,in,[],203501,,,1610612765,51,37,2024-11-05T01:08:58Z,2490000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,in,[],1629216,,,1610612765,51,37,2024-11-05T01:08:58Z,2500000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612765,51,37,2024-11-05T01:08:58Z,2510000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M09.00S,2024-11-05T01:08:41.9Z,2,REGULAR,substitution,in,[],1629629,,,1610612765,51,37,2024-11-05T01:08:58Z,2520000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
