actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT11M00.00S,2025-02-01T00:38:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630556,6.783837056504599,48.529411764705884,1610612742,28,34,2025-02-01T00:39:46Z,1660000,False,7.0,11.0,1,left,MISS K. Edwards running Layup,[1630556],1610612742.0,DAL,running,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
169,PT10M58.00S,2025-02-01T00:38:12.4Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612765,28,34,2025-02-01T00:38:12Z,1670000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,168.0,,,,,1.0,1.0,0.0,,,,,,,,
170,PT10M55.00S,2025-02-01T00:38:15.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,81.2910643889619,3.1862745098039214,1610612765,31,34,2025-02-01T00:38:20Z,1680000,False,-234.0,123.0,1,right,M. Beasley 26' 3PT running (6 PTS) (C. Cunningham 3 AST),"[1627736, 1630595]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,6.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,
172,PT10M42.00S,2025-02-01T00:38:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.30946123521682,47.05882352941176,1610612742,31,36,2025-02-01T00:38:33Z,1700000,False,15.0,16.0,1,left,D. Gafford Layup (10 PTS) (D. Exum 1 AST),"[1629655, 203957]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.19,Made,,,,10.0,D. Exum,203957.0,1.0,,,,,,,,,,,
174,PT10M24.00S,2025-02-01T00:38:45.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,66.81586727989487,57.866115196078425,1610612765,34,36,2025-02-01T00:38:52Z,1720000,False,39.0,259.0,1,right,M. Beasley 26' 3PT  (9 PTS) (P. Reed 1 AST),"[1627736, 1630194]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,26.24,Made,,,,9.0,P. Reed,1630194.0,1.0,,,,,,,,,,,
176,PT10M00.00S,2025-02-01T00:39:10.5Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612742,34,36,2025-02-01T00:39:14Z,1740000,False,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1630194]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Reed,1630194.0,,,,,
177,PT10M00.00S,2025-02-01T00:39:10.5Z,2,REGULAR,steal,,[],1630194,,,1610612765,34,36,2025-02-01T00:39:12Z,1750000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
178,PT09M57.00S,2025-02-01T00:39:13.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627736,88.38699080157687,95.58823529411765,1610612765,34,36,2025-02-01T00:39:24Z,1760000,False,228.0,57.0,1,right,MISS M. Beasley running 3PT,[1627736],1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
179,PT09M54.00S,2025-02-01T00:39:16.6Z,2,REGULAR,rebound,offensive,[],1641842,,,1610612765,34,36,2025-02-01T00:39:16Z,1770000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,178.0,,,,,1.0,0.0,1.0,,,,,,,,
180,PT09M50.00S,2025-02-01T00:39:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641842,92.32917214191852,44.85294117647059,1610612765,34,36,2025-02-01T00:41:14Z,1780000,False,-26.0,20.0,1,right,MISS R. Holland II putback Layup,[1641842],1610612765.0,DET,putback,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
181,PT09M48.00S,2025-02-01T00:39:22.4Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612765,34,36,2025-02-01T00:39:22Z,1790000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,180.0,,,,,2.0,1.0,1.0,,,,,,,,
182,PT09M48.00S,2025-02-01T00:39:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,94.40999984741211,50.0,1610612765,36,36,2025-02-01T00:39:22Z,1800000,False,0.0,0.0,1,right,P. Reed tip Layup (2 PTS),[1630194],1610612765.0,DET,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,,,,2.0,,,,,,,,,,,,,,
183,PT09M29.00S,2025-02-01T00:39:41.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,9.806176084099869,50.73529411764706,1610612742,36,38,2025-02-01T00:39:47Z,1810000,False,-4.0,40.0,1,left,K. Irving driving floating bank Jump Shot (4 PTS) (K. Edwards 1 AST),"[202681, 1630556]",1610612742.0,DAL,driving floating bank,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.99,Made,,,,4.0,K. Edwards,1630556.0,1.0,,,,,,,,,,,
184,PT09M22.00S,2025-02-01T00:39:49.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627736,93.77463863337714,44.11764705882353,1610612765,36,38,2025-02-01T00:39:57Z,1820000,False,-29.0,6.0,1,right,MISS M. Beasley driving DUNK - blocked,"[1627736, 1629655]",1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.0,Missed,Gafford,1629655.0,,,,,,,,,,,,,,,,
185,PT09M22.00S,2025-02-01T00:39:49.0Z,2,REGULAR,block,,[],1629655,,,1610612765,36,38,2025-02-01T00:39:51Z,1830000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M22.00S,2025-02-01T00:39:49.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,36,38,2025-02-01T00:39:57Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,184.0,,,,,,,,,,,,,,,
188,PT09M10.00S,2025-02-01T00:40:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641842,94.03745072273325,52.20588235294118,1610612765,38,38,2025-02-01T00:40:21Z,1860000,False,11.0,4.0,1,right,R. Holland II cutting DUNK (2 PTS) (P. Reed 2 AST),"[1641842, 1630194]",1610612765.0,DET,cutting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.15,Made,,,,2.0,P. Reed,1630194.0,2.0,,,,,,,,,,,
190,PT08M57.00S,2025-02-01T00:40:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.229303547963205,53.18627450980392,1610612742,38,40,2025-02-01T00:40:33Z,1880000,False,-16.0,25.0,1,left,K. Irving cutting Layup (6 PTS) (D. Gafford 2 AST),"[202681, 1629655]",1610612742.0,DAL,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.95,Made,,,,6.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,
192,PT08M45.00S,2025-02-01T00:40:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.29829172141918,53.270526960784316,1610612765,40,40,2025-02-01T00:40:46Z,1900000,False,16.0,10.0,1,right,C. Cunningham driving Layup (12 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.95,Made,,,,12.0,,,,,,,,,,,,,,
193,PT08M32.00S,2025-02-01T00:40:55.4Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,40,40,2025-02-01T01:49:45Z,1910000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1631323]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Fontecchio,1631323.0,,,,,
194,PT08M32.00S,2025-02-01T00:40:55.4Z,2,REGULAR,steal,,[],1631323,,,1610612765,40,40,2025-02-01T00:40:56Z,1920000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
195,PT08M31.00S,2025-02-01T00:40:58.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641842,94.56307490144546,50.49019607843137,1610612765,40,40,2025-02-01T00:41:27Z,1930000,False,2.0,-1.0,1,right,MISS R. Holland II running DUNK,[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
196,PT08M30.00S,2025-02-01T00:40:59.3Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612765,40,40,2025-02-01T00:41:27Z,1940000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,195.0,,,,,1.0,0.0,1.0,,,,,,,,
197,PT08M29.00S,2025-02-01T00:41:06.3Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612765,40,40,2025-02-01T00:41:11Z,1950000,False,,,0,,K. Edwards shooting personal FOUL (2 PF) (Fontecchio 2 FT),"[1630556, 1631323]",1610612742.0,DAL,shooting,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628954.0,2.0,0.0,Fontecchio,1631323.0
199,PT08M29.00S,2025-02-01T00:41:34.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631323,,,1610612765,41,40,2025-02-01T00:41:34Z,1970000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (3 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
200,PT08M29.00S,2025-02-01T00:41:34.7Z,2,REGULAR,substitution,out,[],1630556,,,1610612765,41,40,2025-02-01T00:41:42Z,1980000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M29.00S,2025-02-01T00:41:34.7Z,2,REGULAR,substitution,out,[],203957,,,1610612765,41,40,2025-02-01T00:41:42Z,1990000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M29.00S,2025-02-01T00:41:34.7Z,2,REGULAR,substitution,in,[],1629023,,,1610612765,41,40,2025-02-01T00:41:42Z,2000000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M29.00S,2025-02-01T00:41:34.7Z,2,REGULAR,substitution,in,[],203915,,,1610612765,41,40,2025-02-01T00:41:42Z,2010000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M29.00S,2025-02-01T00:44:06.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631323,,,1610612765,42,40,2025-02-01T00:44:06Z,2030000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (4 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
209,PT08M10.00S,2025-02-01T00:44:26.9Z,2,REGULAR,2pt,Jump Shot,[],202691,19.530223390275953,29.901960784313726,1610612742,42,40,2025-02-01T00:44:32Z,2040000,False,100.0,131.0,1,left,MISS K. Thompson 16' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,16.52,Missed,,,,,,,,,,,,,,,,,,
210,PT08M09.00S,2025-02-01T00:44:27.9Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,42,40,2025-02-01T01:00:09Z,2050000,False,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,209.0,,,,,3.0,1.0,2.0,,,,,,,,
305,PT08M09.00S,2025-02-01T00:44:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,6.176084099868594,49.43321078431372,1610612742,42,40,2025-02-01T01:00:16Z,2055000,False,3.0,6.0,1,left,MISS D. Gafford tip Layup,[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
306,PT08M08.00S,2025-02-01T00:44:31.8Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612765,42,40,2025-02-01T01:00:16Z,2057500,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,305.0,,,,,3.0,2.0,1.0,,,,,,,,
211,PT08M02.00S,2025-02-01T00:44:34.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,72.09264126149803,77.94117647058823,1610612765,42,40,2025-02-01T00:44:41Z,2060000,False,140.0,210.0,1,right,MISS S. Fontecchio 25' running pullup 3PT,[1631323],1610612765.0,DET,running pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
212,PT07M59.00S,2025-02-01T00:44:37.8Z,2,REGULAR,rebound,offensive,[],1627736,,,1610612765,42,40,2025-02-01T00:44:37Z,2070000,False,,,0,,M. Beasley REBOUND (Off:1 Def:0),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,211.0,,,,,1.0,0.0,1.0,,,,,,,,
213,PT07M56.00S,2025-02-01T00:44:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,93.51182654402102,52.20588235294118,1610612765,42,40,2025-02-01T00:46:08Z,2080000,False,11.0,8.0,1,right,MISS P. Reed driving Layup - blocked,"[1630194, 202691]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.39,Missed,Thompson,202691.0,,,,,,,,,,,,,,,,
214,PT07M56.00S,2025-02-01T00:44:40.6Z,2,REGULAR,block,,[],202691,,,1610612765,42,40,2025-02-01T00:44:42Z,2090000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2025-02-01T00:44:40.6Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,42,40,2025-02-01T00:44:43Z,2100000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,213.0,,,,,4.0,3.0,1.0,,,,,,,,
216,PT07M51.00S,2025-02-01T00:44:46.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202681,33.459264126149804,49.50980392156863,1610612742,42,40,2025-02-01T00:47:12Z,2110000,False,2.0,262.0,1,left,MISS K. Irving 26' running 3PT,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
217,PT07M46.00S,2025-02-01T00:44:51.1Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,42,40,2025-02-01T00:44:52Z,2120000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,216.0,,,,,2.0,1.0,1.0,,,,,,,,
218,PT07M39.00S,2025-02-01T00:44:57.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,90.22667542706965,43.627450980392155,1610612765,44,40,2025-02-01T00:45:02Z,2130000,False,-32.0,39.0,1,right,C. Cunningham driving Hook (14 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,14.0,,,,,,,,,,,,,,
219,PT07M17.00S,2025-02-01T00:45:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.046649145860711,47.794117647058826,1610612742,44,42,2025-02-01T00:45:22Z,2140000,False,11.0,14.0,1,left,D. Gafford Layup (12 PTS) (S. Dinwiddie 3 AST),"[1629655, 203915]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.76,Made,,,,12.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,
221,PT07M03.00S,2025-02-01T00:45:33.8Z,2,REGULAR,3pt,Jump Shot,[],1630194,76.69185282522996,11.76470588235294,1610612765,44,42,2025-02-01T00:45:37Z,2160000,False,-191.0,167.0,1,right,MISS P. Reed 25' 3PT,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
222,PT07M00.00S,2025-02-01T00:45:36.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,44,42,2025-02-01T00:45:37Z,2170000,False,,,0,,K. Irving REBOUND (Off:1 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,221.0,,,,,5.0,4.0,1.0,,,,,,,,
223,PT06M57.00S,2025-02-01T00:45:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,6.915243101182654,47.05882352941176,1610612742,44,44,2025-02-01T00:45:45Z,2180000,False,15.0,13.0,1,left,D. Gafford running Layup (14 PTS) (K. Irving 2 AST),"[1629655, 202681]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.93,Made,,,,14.0,K. Irving,202681.0,2.0,,,,,,,,,,,
225,PT06M57.00S,2025-02-01T00:45:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,44,44,2025-02-01T00:45:45Z,2200000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2025-02-01T00:48:14.2Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,44,44,2025-02-01T00:48:28Z,2210000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2025-02-01T00:48:14.2Z,2,REGULAR,substitution,out,[],1630194,,,1610612765,44,44,2025-02-01T00:48:28Z,2220000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2025-02-01T00:48:14.2Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,44,44,2025-02-01T00:48:28Z,2230000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M57.00S,2025-02-01T00:48:14.2Z,2,REGULAR,substitution,in,[],203501,,,1610612765,44,44,2025-02-01T00:48:28Z,2240000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M42.00S,2025-02-01T00:48:55.6Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,44,44,2025-02-01T00:49:00Z,2250000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 202691]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,Thompson,202691.0,,,,,
232,PT06M42.00S,2025-02-01T00:48:55.6Z,2,REGULAR,steal,,[],202691,,,1610612742,44,44,2025-02-01T00:48:57Z,2260000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
233,PT06M39.00S,2025-02-01T00:49:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612742,44,44,2025-02-01T00:49:18Z,2270000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1641842, 203915]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Dinwiddie,203915.0
235,PT06M39.00S,2025-02-01T00:49:25.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203915,,,1610612742,44,44,2025-02-01T00:49:25Z,2290000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT06M39.00S,2025-02-01T00:49:25.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,44,44,2025-02-01T00:49:25Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,
237,PT06M39.00S,2025-02-01T00:49:38.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203915,,,1610612742,44,45,2025-02-01T00:49:38Z,2310000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (3 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
238,PT06M22.00S,2025-02-01T00:49:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,93.24901445466492,46.32352941176471,1610612765,44,45,2025-02-01T00:50:02Z,2320000,False,-18.0,11.0,1,right,MISS S. Fontecchio driving reverse Layup,[1631323],1610612765.0,DET,driving reverse,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
239,PT06M17.00S,2025-02-01T00:50:02.1Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,44,45,2025-02-01T00:50:02Z,2330000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,238.0,,,,,4.0,2.0,2.0,,,,,,,,
240,PT06M17.00S,2025-02-01T00:50:02.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,46,45,2025-02-01T00:50:02Z,2340000,False,0.0,0.0,1,right,J. Duren putback DUNK (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Made,,,,4.0,,,,,,,,,,,,,,
241,PT05M54.00S,2025-02-01T00:50:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,18.347568988173457,37.745098039215684,1610612742,46,47,2025-02-01T00:50:29Z,2350000,False,61.0,120.0,1,left,K. Irving 13' driving floating Jump Shot (8 PTS) (S. Dinwiddie 4 AST),"[202681, 203915]",1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,,,,8.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,
243,PT05M43.00S,2025-02-01T00:50:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,95.0886990801577,51.470588235294116,1610612765,48,47,2025-02-01T00:50:38Z,2370000,False,7.0,-6.0,1,right,C. Cunningham driving Layup (16 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.97,Made,,,,16.0,,,,,,,,,,,,,,
244,PT05M32.00S,2025-02-01T00:50:46.2Z,2,REGULAR,3pt,Jump Shot,[],202681,28.07161629434954,76.7156862745098,1610612742,48,50,2025-02-01T00:52:48Z,2380000,False,-134.0,211.0,1,left,K. Irving 25' 3PT step back (11 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,11.0,,,,,,,,,,,,,,
245,PT05M16.00S,2025-02-01T00:51:06.7Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612765,48,50,2025-02-01T00:51:17Z,2390000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Duren 2 FT),"[1629655, 1631105]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Duren,1631105.0
247,PT05M16.00S,2025-02-01T00:51:30.7Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,49,50,2025-02-01T00:51:30Z,2410000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
248,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,49,50,2025-02-01T00:51:56Z,2420000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,49,50,2025-02-01T00:51:56Z,2430000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,49,50,2025-02-01T00:51:56Z,2440000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
