actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M20.00S,2025-01-04T00:23:08.2Z,1,REGULAR,turnover,offensive foul,[],202699,,,1610612765,15,16,2025-01-04T00:23:08Z,850000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,2882.0,,,,
86,PT05M20.00S,2025-01-04T00:23:16.3Z,1,REGULAR,substitution,out,[],203995,,,1610612766,15,16,2025-01-04T00:23:22Z,860000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M20.00S,2025-01-04T00:23:16.3Z,1,REGULAR,substitution,in,[],1642354,,,1610612766,15,16,2025-01-04T00:23:22Z,870000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M56.00S,2025-01-04T00:23:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,90.8508541392904,55.14705882352941,1610612766,15,18,2025-01-04T00:33:53Z,880000,False,26.0,34.0,1,right,N. Richards cutting Layup (2 PTS) (C. Martin 1 AST),"[1630208, 1628998]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,2.0,,,C. Martin,1628998.0,1.0,,,,,,,,
90,PT04M49.00S,2025-01-04T00:23:55.5Z,1,REGULAR,3pt,Jump Shot,[],202699,25.936268068331145,85.7843137254902,1610612765,18,18,2025-01-04T00:34:29Z,900000,False,-179.0,191.0,1,left,T. Harris 26' 3PT  (8 PTS) (M. Beasley 1 AST),"[202699, 1627736]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,8.0,,,M. Beasley,1627736.0,1.0,,,,,,,,
92,PT04M27.00S,2025-01-04T00:24:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,90.71944809461235,44.607843137254896,1610612766,18,18,2025-01-04T00:24:23Z,920000,False,-27.0,35.0,1,right,MISS J. Green driving Layup,[1630182],1610612766.0,CHA,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
93,PT04M26.00S,2025-01-04T00:24:17.9Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,18,18,2025-01-04T00:35:17Z,930000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,
94,PT04M26.00S,2025-01-04T00:24:23.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,94.40999984741211,50.0,1610612766,18,20,2025-01-04T00:35:28Z,940000,False,0.0,0.0,1,right,N. Richards tip DUNK (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
95,PT04M09.00S,2025-01-04T00:24:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630191,29.878449408672807,29.65686274509804,1610612765,21,20,2025-01-04T00:36:18Z,950000,False,102.0,228.0,1,left,I. Stewart 25' 3PT  (3 PTS) (M. Beasley 2 AST),"[1630191, 1627736]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,25.0,Made,,,,,3.0,,,M. Beasley,1627736.0,2.0,,,,,,,,
97,PT03M56.00S,2025-01-04T00:24:50.6Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,21,20,2025-01-04T00:24:56Z,970000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,2882.0,,,,
98,PT03M42.00S,2025-01-04T00:25:19.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,22.78252299605782,12.009803921568633,1610612765,21,20,2025-01-04T00:36:56Z,980000,False,190.0,162.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
99,PT03M37.00S,2025-01-04T00:25:24.3Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,21,20,2025-01-04T00:25:25Z,990000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M28.00S,2025-01-04T00:25:33.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,72.58541392904074,84.80392156862746,1610612766,21,23,2025-01-04T00:25:39Z,1000000,False,174.0,205.0,1,right,M. Bridges 26' 3PT  (7 PTS) (N. Richards 1 AST),"[1628970, 1630208]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.9,Made,,,,,7.0,,,N. Richards,1630208.0,1.0,,,,,,,,
102,PT03M17.00S,2025-01-04T00:25:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,9.641918528252305,52.94117647058824,1610612765,21,23,2025-01-04T00:25:48Z,1020000,False,-15.0,38.0,1,left,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
103,PT03M15.00S,2025-01-04T00:25:45.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,21,23,2025-01-04T00:25:48Z,1030000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,,,
104,PT02M53.00S,2025-01-04T00:26:08.1Z,1,REGULAR,2pt,Jump Shot,[],1628998,78.76149802890933,48.774509803921575,1610612766,21,23,2025-01-04T00:26:13Z,1040000,False,-6.0,147.0,1,right,MISS C. Martin 14' fadeaway Shot,[1628998],1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
105,PT02M51.00S,2025-01-04T00:26:10.1Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,21,23,2025-01-04T00:26:13Z,1050000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT02M49.00S,2025-01-04T00:26:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612765,21,23,2025-01-04T00:26:24Z,1060000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Harris 2 FT),"[1628998, 202699]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Harris,202699.0
108,PT02M49.00S,2025-01-04T00:26:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,21,23,2025-01-04T00:26:28Z,1080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M49.00S,2025-01-04T00:26:34.1Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,21,23,2025-01-04T00:29:05Z,1090000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M49.00S,2025-01-04T00:26:34.1Z,1,REGULAR,substitution,out,[],1630182,,,1610612765,21,23,2025-01-04T00:29:05Z,1100000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M49.00S,2025-01-04T00:26:34.1Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,21,23,2025-01-04T00:29:05Z,1110000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M49.00S,2025-01-04T00:26:34.1Z,1,REGULAR,substitution,in,[],1642275,,,1610612765,21,23,2025-01-04T00:29:05Z,1120000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2025-01-04T00:29:27.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202699,,,1610612765,22,23,2025-01-04T00:38:57Z,1130000,False,,,0,,T. Harris Free Throw 1 of 2 (9 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
114,PT02M49.00S,2025-01-04T00:29:27.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202699,,,1610612765,23,23,2025-01-04T00:38:57Z,1140000,False,,,0,,T. Harris Free Throw 2 of 2 (10 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
115,PT02M30.00S,2025-01-04T00:30:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.67017082785809,57.42570465686275,1610612766,23,23,2025-01-04T00:30:11Z,1150000,False,37.0,35.0,1,right,MISS M. Bridges driving finger roll Layup,[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
116,PT02M27.00S,2025-01-04T00:30:05.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,23,23,2025-01-04T00:30:11Z,1160000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,115.0,4.0,4.0,0.0,,,,,,,,,,,,,,
117,PT02M15.00S,2025-01-04T00:30:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,7.276609724047319,97.54901960784314,1610612765,23,23,2025-01-04T00:39:46Z,1170000,False,-238.0,16.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
118,PT02M10.00S,2025-01-04T00:30:22.4Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,23,23,2025-01-04T00:30:23Z,1180000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT01M56.00S,2025-01-04T00:30:40.3Z,1,REGULAR,turnover,backcourt,[],1628970,,,1610612766,23,23,2025-01-04T00:31:00Z,1190000,False,,,0,,M. Bridges backcourt TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,1627524.0,,,,
120,PT01M56.00S,2025-01-04T00:30:47.3Z,1,REGULAR,substitution,out,[],202699,,,1610612765,23,23,2025-01-04T00:31:11Z,1200000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M56.00S,2025-01-04T00:30:47.3Z,1,REGULAR,substitution,out,[],1628970,,,1610612765,23,23,2025-01-04T00:31:11Z,1210000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M56.00S,2025-01-04T00:30:47.3Z,1,REGULAR,substitution,in,[],203501,,,1610612765,23,23,2025-01-04T00:31:11Z,1220000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M56.00S,2025-01-04T00:30:47.3Z,1,REGULAR,substitution,in,[],1641733,,,1610612765,23,23,2025-01-04T00:31:11Z,1230000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M39.00S,2025-01-04T00:31:25.9Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,23,23,2025-01-04T00:31:30Z,1240000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1642275]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Salaün,1642275.0,,,,,
125,PT01M39.00S,2025-01-04T00:31:25.9Z,1,REGULAR,steal,,[],1642275,,,1610612766,23,23,2025-01-04T00:31:28Z,1250000,False,,,0,,T. Salaün STEAL (1 STL),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M31.00S,2025-01-04T00:31:33.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628998,93.03547963206307,50.02297794117647,1610612766,23,25,2025-01-04T00:31:42Z,1260000,False,0.0,13.0,1,right,C. Martin driving DUNK (2 PTS) (T. Salaün 1 AST),"[1628998, 1642275]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,,,T. Salaün,1642275.0,1.0,,,,,,,,
128,PT01M17.00S,2025-01-04T00:31:57.1Z,1,REGULAR,3pt,Jump Shot,[],1631204,25.016425755584763,15.686274509803923,1610612765,23,25,2025-01-04T00:41:29Z,1280000,False,172.0,183.0,1,left,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
129,PT01M14.00S,2025-01-04T00:32:00.1Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,23,25,2025-01-04T00:32:03Z,1290000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,,
130,PT01M00.00S,2025-01-04T00:32:13.5Z,1,REGULAR,2pt,Jump Shot,[],1641733,88.09132720105124,28.186274509803923,1610612766,23,25,2025-01-04T00:32:18Z,1300000,False,-109.0,59.0,1,right,MISS N. Smith Jr. 12' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,12.42,Missed,,,,,,,,,,,,,,,,,,
131,PT01M00.00S,2025-01-04T00:32:13.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,23,25,2025-01-04T00:32:18Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,130.0,,,,,,,,,,,,,,,,,
133,PT01M00.00S,2025-01-04T00:32:22.7Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,23,25,2025-01-04T00:32:29Z,1330000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M00.00S,2025-01-04T00:32:22.7Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,23,25,2025-01-04T00:32:29Z,1340000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M47.50S,2025-01-04T00:32:49.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641842,12.401445466491452,43.872549019607845,1610612765,23,25,2025-01-04T00:32:55Z,1350000,False,31.0,64.0,1,left,MISS R. Holland II 7' driving Hook - blocked,"[1641842, 1630208]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,Richards,1630208.0,,,,,,,,,,,
136,PT00M47.50S,2025-01-04T00:32:49.1Z,1,REGULAR,block,,[],1630208,,,1610612765,23,25,2025-01-04T00:32:52Z,1360000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT00M45.00S,2025-01-04T00:32:51.6Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,23,25,2025-01-04T00:32:55Z,1370000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,135.0,4.0,4.0,0.0,,,,,,,,,,,,,,
138,PT00M42.10S,2025-01-04T00:32:55.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,96.76412614980289,96.81372549019608,1610612766,23,28,2025-01-04T00:42:50Z,1380000,False,234.0,-22.0,1,right,N. Smith Jr. 3PT running (3 PTS) (N. Richards 2 AST),"[1641733, 1630208]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Right Corner 3,24+ Right,23.51,Made,,,,,3.0,,,N. Richards,1630208.0,2.0,,,,,,,,
140,PT00M32.90S,2025-01-04T00:33:10.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,30.27266754270697,25.24509803921569,1610612765,26,28,2025-01-04T00:43:17Z,1400000,False,124.0,232.0,1,left,M. Beasley 26' 3PT pullup (3 PTS),[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.31,Made,,,,,3.0,,,,,,,,,,,,,
141,PT00M31.80S,2025-01-04T00:33:20.5Z,1,REGULAR,foul,personal,[],1631204,,,1610612766,26,28,2025-01-04T00:33:39Z,1410000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1642354]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Simpson,1642354.0
143,PT00M17.10S,2025-01-04T00:33:49.4Z,1,REGULAR,3pt,Jump Shot,[],1642354,68.38042049934297,64.70588235294117,1610612766,26,31,2025-01-04T00:44:09Z,1430000,False,74.0,245.0,1,right,K. Simpson 25' 3PT pullup (3 PTS),[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,25.55,Made,,,,,3.0,,,,,,,,,,,,,
144,PT00M08.60S,2025-01-04T00:34:04.6Z,1,REGULAR,foul,personal,[],1642354,,,1610612765,26,31,2025-01-04T00:34:34Z,1440000,False,,,0,,K. Simpson personal FOUL (1 PF),"[1642354, 1631204]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Sasser,1631204.0
146,PT00M08.60S,2025-01-04T00:34:12.2Z,1,REGULAR,substitution,out,[],1641842,,,1610612765,26,31,2025-01-04T00:34:33Z,1460000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M08.60S,2025-01-04T00:34:12.2Z,1,REGULAR,substitution,out,[],1630208,,,1610612765,26,31,2025-01-04T00:34:33Z,1470000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M08.60S,2025-01-04T00:34:12.2Z,1,REGULAR,substitution,in,[],1630595,,,1610612765,26,31,2025-01-04T00:34:33Z,1480000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M08.60S,2025-01-04T00:34:12.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612765,26,31,2025-01-04T00:34:33Z,1490000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M00.70S,2025-01-04T00:34:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,12.13863337713535,46.07843137254902,1610612765,26,31,2025-01-04T00:44:54Z,1500000,False,20.0,62.0,1,left,MISS C. Cunningham 6' driving Layup - blocked,"[1630595, 1628998]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,Martin,1628998.0,,,,,,,,,,,
151,PT00M00.70S,2025-01-04T00:34:49.9Z,1,REGULAR,block,,[],1628998,,,1610612765,26,31,2025-01-04T00:34:52Z,1510000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M00.70S,2025-01-04T00:34:49.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,26,31,2025-01-04T00:35:04Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2025-01-04T00:34:56.0Z,1,REGULAR,period,end,[],0,,,1610612765,26,31,2025-01-04T00:34:56Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-04T00:35:14.8Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,26,31,2025-01-04T00:37:20Z,1540000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-04T00:35:14.8Z,2,REGULAR,substitution,out,['startperiod'],1630182,,,1610612765,26,31,2025-01-04T00:37:20Z,1550000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-04T00:35:14.8Z,2,REGULAR,substitution,in,['startperiod'],1641842,,,1610612765,26,31,2025-01-04T00:37:20Z,1560000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-04T00:35:14.8Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612765,26,31,2025-01-04T00:37:20Z,1570000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-04T00:37:29.3Z,2,REGULAR,period,start,[],0,,,1610612765,26,31,2025-01-04T00:37:29Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M42.00S,2025-01-04T00:37:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,12.66425755584757,45.833333333333336,1610612765,26,31,2025-01-04T00:37:54Z,1590000,False,21.0,67.0,1,left,MISS M. Beasley 6' driving Layup,[1627736],1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
160,PT11M38.00S,2025-01-04T00:37:50.7Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,26,31,2025-01-04T00:37:54Z,1600000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT11M37.00S,2025-01-04T00:37:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642275,93.47897503285151,46.32352941176471,1610612766,26,33,2025-01-04T00:38:04Z,1610000,False,-18.0,9.0,1,right,T. Salaün running alley-oop Layup (2 PTS) (N. Smith Jr. 1 AST),"[1642275, 1641733]",1610612766.0,CHA,running alley-oop,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,2.0,,,N. Smith Jr.,1641733.0,1.0,,,,,,,,
163,PT11M37.00S,2025-01-04T00:37:58.2Z,2,REGULAR,foul,personal,['1freethrow'],1631204,,,1610612766,26,33,2025-01-04T00:38:12Z,1630000,False,,,0,,M. Sasser shooting personal FOUL (2 PF) (Salaün 1 FT),"[1631204, 1642275]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Salaün,1642275.0
165,PT11M37.00S,2025-01-04T00:38:21.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1642275,,,1610612766,26,33,2025-01-04T00:38:21Z,1650000,False,,,0,,MISS T. Salaün Free Throw 1 of 1,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT11M34.00S,2025-01-04T00:38:23.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,26,33,2025-01-04T00:38:23Z,1660000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT11M18.00S,2025-01-04T00:38:38.9Z,2,REGULAR,3pt,Jump Shot,[],1641842,26.72470433639947,17.40196078431373,1610612765,29,33,2025-01-04T00:46:50Z,1670000,False,163.0,199.0,1,left,R. Holland II 25' 3PT  (3 PTS) (M. Sasser 1 AST),"[1641842, 1631204]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,3.0,,,M. Sasser,1631204.0,1.0,,,,,,,,
169,PT11M00.00S,2025-01-04T00:38:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,86.7772667542707,38.48039215686274,1610612766,29,33,2025-01-04T00:39:03Z,1690000,False,-58.0,72.0,1,right,MISS K. Simpson 9' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,,
