actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M26.00S,2025-01-12T00:25:00.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,21,10,2025-01-12T00:25:07Z,870000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,
88,PT05M14.00S,2025-01-12T00:25:13.8Z,1,REGULAR,3pt,Jump Shot,[],1628449,75.1149802890933,14.950980392156863,1610612761,21,13,2025-01-12T00:25:19Z,880000,False,-175.0,181.0,1,right,C. Boucher 25' 3PT  (5 PTS) (J. Shead 1 AST),"[1628449, 1642347]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,5.0,,,,,25.22,J. Shead,1642347.0,1.0,,
90,PT05M13.00S,2025-01-12T00:25:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,21,13,2025-01-12T00:25:21Z,900000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M13.00S,2025-01-12T00:25:59.3Z,1,REGULAR,substitution,out,[],1641711,,,1610612765,21,13,2025-01-12T00:27:46Z,920000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M13.00S,2025-01-12T00:25:59.3Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,21,13,2025-01-12T00:27:46Z,930000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M13.00S,2025-01-12T00:25:59.3Z,1,REGULAR,substitution,in,[],1628971,,,1610612765,21,13,2025-01-12T00:27:46Z,940000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT05M13.00S,2025-01-12T00:25:59.3Z,1,REGULAR,substitution,out,[],203501,,,1610612765,21,13,2025-01-12T00:33:56Z,948750,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M56.00S,2025-01-12T00:28:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.886333771353483,44.6078431372549,1610612765,23,13,2025-01-12T00:28:29Z,950000,False,27.0,31.0,1,left,C. Cunningham driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,,,,,4.11,,,,,
96,PT04M39.00S,2025-01-12T00:28:39.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,87.86136662286465,43.38235294117647,1610612761,23,13,2025-01-12T00:28:45Z,960000,False,-33.0,62.0,1,right,MISS B. Brown 6' driving floating Shot,[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.99,,,,,
97,PT04M35.00S,2025-01-12T00:28:43.4Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,23,13,2025-01-12T00:28:45Z,970000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,
98,PT04M31.00S,2025-01-12T00:28:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,8.754927726675426,44.36274509803921,1610612765,23,13,2025-01-12T00:28:56Z,980000,False,28.0,30.0,1,left,MISS S. Fontecchio running Layup,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,4.1,,,,,
99,PT04M28.00S,2025-01-12T00:28:50.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,13,2025-01-12T00:28:56Z,990000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,98.0,3.0,3.0,0.0,,,,,,
100,PT04M25.00S,2025-01-12T00:28:56.3Z,1,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612761,23,13,2025-01-12T00:29:27Z,1000000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Barrett 2 FT),"[1627736, 1629628]",1610612765.0,DET,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
102,PT04M25.00S,2025-01-12T00:29:29.3Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,23,13,2025-01-12T00:29:29Z,1020000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
103,PT04M25.00S,2025-01-12T00:29:29.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,23,13,2025-01-12T00:29:29Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,
150,PT04M25.00S,2025-01-12T00:29:41.9Z,1,REGULAR,substitution,out,[],1631105,,,1610612761,23,13,2025-01-12T00:34:43Z,1055000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT04M25.00S,2025-01-12T00:29:41.9Z,1,REGULAR,substitution,in,[],1630191,,,1610612761,23,13,2025-01-12T00:34:43Z,1067500,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M25.00S,2025-01-12T00:29:43.4Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,23,14,2025-01-12T00:29:43Z,1080000,False,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
109,PT04M13.00S,2025-01-12T00:29:54.6Z,1,REGULAR,foul,personal,[],1642347,,,1610612765,23,14,2025-01-12T00:30:14Z,1090000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1630595]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,1626300.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
111,PT04M13.00S,2025-01-12T00:30:06.2Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,23,14,2025-01-12T00:30:10Z,1110000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M13.00S,2025-01-12T00:30:06.2Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,23,14,2025-01-12T00:30:10Z,1120000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M02.00S,2025-01-12T00:30:24.1Z,1,REGULAR,2pt,Jump Shot,[],1627736,22.552562417871222,62.00980392156863,1610612765,25,14,2025-01-12T00:30:32Z,1130000,False,-60.0,159.0,1,left,M. Beasley 17' pullup Jump Shot (2 PTS),[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,2.0,,,,,17.04,,,,,
116,PT03M45.00S,2025-01-12T00:30:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.48948751642575,55.63725490196079,1610612761,25,16,2025-01-12T00:30:46Z,1140000,False,28.0,37.0,1,right,J. Poeltl driving Layup (4 PTS) (C. Boucher 1 AST),"[1627751, 1628449]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,,,,,4.64,C. Boucher,1628449.0,1.0,,
118,PT03M25.00S,2025-01-12T00:31:02.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,5.863994743758213,59.068627450980394,1610612765,27,16,2025-01-12T00:31:57Z,1160000,False,-45.0,3.0,1,left,I. Stewart Hook (2 PTS) (M. Sasser 1 AST),"[1630191, 1631204]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,2.0,,,,,4.54,M. Sasser,1631204.0,1.0,,
120,PT03M03.00S,2025-01-12T00:31:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,86.15308804204993,53.18627450980392,1610612761,27,16,2025-01-12T00:32:33Z,1180000,False,16.0,78.0,1,right,MISS J. Poeltl 7' driving floating Shot,[1627751],1610612761.0,TOR,driving floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,7.93,,,,,
121,PT03M00.00S,2025-01-12T00:31:25.8Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612761,27,16,2025-01-12T00:31:27Z,1190000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,
122,PT02M59.00S,2025-01-12T00:31:27.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628449,74.32654402102497,16.176470588235293,1610612761,27,19,2025-01-12T00:31:32Z,1200000,False,-169.0,189.0,1,right,C. Boucher 25' 3PT  (8 PTS) (B. Brown 1 AST),"[1628449, 1628971]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,,,,,25.35,B. Brown,1628971.0,1.0,,
124,PT02M47.00S,2025-01-12T00:31:39.8Z,1,REGULAR,turnover,bad pass,[],1630191,,,1610612765,27,19,2025-01-12T00:31:44Z,1220000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1628971]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,1.0,Brown,1628971.0,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2025-01-12T00:31:39.8Z,1,REGULAR,steal,,[],1628971,,,1610612761,27,19,2025-01-12T00:31:42Z,1230000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
126,PT02M42.00S,2025-01-12T00:31:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,90.22667542706965,52.69607843137255,1610612761,27,21,2025-01-12T00:31:49Z,1240000,False,13.0,39.0,1,right,B. Brown running Layup (2 PTS),[1628971],1610612761.0,TOR,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,,,,,4.16,,,,,
127,PT02M30.00S,2025-01-12T00:31:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,16.90210249671485,34.80392156862745,1610612765,29,21,2025-01-12T00:32:01Z,1250000,False,76.0,106.0,1,left,S. Fontecchio 13' driving floating Jump Shot (2 PTS) (I. Stewart 1 AST),"[1631323, 1630191]",1610612765.0,DET,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Made,2.0,,,,,13.08,I. Stewart,1630191.0,1.0,,
129,PT02M17.00S,2025-01-12T00:32:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1631204,,,1610612761,29,21,2025-01-12T00:32:28Z,1270000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Shead 2 FT),"[1631204, 1642347]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,1.0,0.0,Shead,1642347.0,,,,,,,,,,,,
131,PT02M17.00S,2025-01-12T00:32:40.0Z,1,REGULAR,freethrow,1 of 2,[],1642347,,,1610612761,29,22,2025-01-12T00:32:40Z,1290000,False,,,0,,J. Shead Free Throw 1 of 2 (1 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
132,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,out,[],202699,,,1610612761,29,22,2025-01-12T00:32:59Z,1300000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,29,22,2025-01-12T00:32:59Z,1310000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,29,22,2025-01-12T00:32:59Z,1320000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,in,[],1641842,,,1610612761,29,22,2025-01-12T00:32:59Z,1330000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,in,[],203482,,,1610612761,29,22,2025-01-12T00:32:59Z,1340000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2025-01-12T00:32:40.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,29,22,2025-01-12T00:32:59Z,1350000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M17.00S,2025-01-12T00:33:09.0Z,1,REGULAR,freethrow,2 of 2,[],1642347,,,1610612761,29,23,2025-01-12T00:33:09Z,1360000,False,,,0,,J. Shead Free Throw 2 of 2 (2 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,
139,PT02M04.00S,2025-01-12T00:33:22.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,27.54599211563732,18.137254901960784,1610612765,32,23,2025-01-12T00:33:26Z,1370000,False,159.0,206.0,1,left,M. Beasley 26' 3PT  (5 PTS) (R. Holland II 1 AST),"[1627736, 1641842]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,5.0,,,,,26.07,R. Holland II,1641842.0,1.0,,
141,PT01M42.00S,2025-01-12T00:33:45.5Z,1,REGULAR,3pt,Jump Shot,[],1628971,92.19776609724047,96.32352941176471,1610612761,32,26,2025-01-12T00:33:50Z,1390000,False,232.0,21.0,1,right,B. Brown 3PT  (5 PTS) (J. Shead 2 AST),"[1628971, 1642347]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,5.0,,,,,23.25,J. Shead,1642347.0,2.0,,
144,PT01M21.00S,2025-01-12T00:34:05.4Z,1,REGULAR,3pt,Jump Shot,[],1641842,30.17411300919842,24.754901960784316,1610612765,32,26,2025-01-12T00:34:10Z,1410000,False,126.0,231.0,1,left,MISS R. Holland II 26' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,26.33,,,,,
145,PT01M18.00S,2025-01-12T00:34:08.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612761,32,26,2025-01-12T00:34:10Z,1420000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,144.0,2.0,1.0,1.0,,,,,,
146,PT00M59.70S,2025-01-12T00:34:27.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,66.44218134034165,45.09803921568628,1610612761,32,26,2025-01-12T00:34:31Z,1430000,False,-25.0,263.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,,,,26.4,,,,,
147,PT00M57.60S,2025-01-12T00:34:29.3Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,32,26,2025-01-12T00:34:31Z,1440000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,
148,PT00M53.70S,2025-01-12T00:34:34.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,8.492115637319317,52.20588235294118,1610612765,32,26,2025-01-12T00:34:38Z,1450000,False,-11.0,27.0,1,left,MISS S. Fontecchio running Layup,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.94,,,,,
149,PT00M50.50S,2025-01-12T00:34:37.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,26,2025-01-12T00:34:37Z,1460000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,148.0,2.0,1.0,1.0,,,,,,
152,PT00M30.20S,2025-01-12T00:34:57.6Z,1,REGULAR,3pt,Jump Shot,[],1628449,94.82588699080158,94.85294117647058,1610612761,32,29,2025-01-12T00:35:03Z,1470000,False,224.0,-4.0,1,right,C. Boucher 3PT  (11 PTS) (B. Brown 2 AST),"[1628449, 1628971]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,11.0,,,,,22.43,B. Brown,1628971.0,2.0,,
155,PT00M06.50S,2025-01-12T00:36:25.9Z,1,REGULAR,2pt,Jump Shot,[],1630191,25.43733574244415,65.21905637254902,1610612765,32,29,2025-01-12T00:37:36Z,1500000,False,-76.0,187.0,1,left,MISS I. Stewart 20' pullup Shot,[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,,,,,20.15,,,,,
156,PT00M06.30S,2025-01-12T00:36:26.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,32,29,2025-01-12T00:37:36Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,155.0,,,,,,,,,
157,PT00M06.00S,2025-01-12T00:36:31.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,32,29,2025-01-12T00:36:36Z,1520000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,1626300.0,,,,,,,,,,,,,,,,
158,PT00M06.00S,2025-01-12T00:36:41.5Z,1,REGULAR,substitution,out,[],1642347,,,1610612761,32,29,2025-01-12T00:36:43Z,1530000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M06.00S,2025-01-12T00:36:41.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612761,32,29,2025-01-12T00:36:43Z,1540000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M02.90S,2025-01-12T00:36:53.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,87.20433639947439,95.34313725490196,1610612761,32,32,2025-01-12T00:37:30Z,1550000,False,227.0,68.0,1,right,C. Boucher 3PT pullup (14 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,14.0,,,,,23.66,S. Barnes,1630567.0,2.0,,
162,PT00M00.20S,2025-01-12T00:37:00.4Z,1,REGULAR,3pt,Jump Shot,[],1641842,34.37910643889619,70.09803921568627,1610612765,32,32,2025-01-12T00:39:12Z,1570000,False,-100.0,271.0,1,left,MISS R. Holland II 28' pullup 3PT,[1641842],1610612765.0,DET,pullup,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,28.88,,,,,
163,PT00M00.10S,2025-01-12T00:37:00.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,32,32,2025-01-12T00:38:09Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,162.0,,,,,,,,,
164,PT00M00.00S,2025-01-12T00:37:06.8Z,1,REGULAR,period,end,[],0,,,1610612765,32,32,2025-01-12T00:37:06Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-12T00:37:21.9Z,2,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,32,32,2025-01-12T00:39:44Z,1600000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-12T00:37:21.9Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,32,32,2025-01-12T00:39:44Z,1610000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-12T00:39:38.3Z,2,REGULAR,period,start,[],0,,,1610612765,32,32,2025-01-12T00:39:45Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M43.00S,2025-01-12T00:39:54.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,33.459264126149804,29.166666666666668,1610612765,35,32,2025-01-12T00:39:59Z,1630000,False,104.0,262.0,1,left,M. Beasley 28' 3PT  (8 PTS) (C. Cunningham 4 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,8.0,,,,,28.2,C. Cunningham,1630595.0,4.0,,
170,PT11M32.00S,2025-01-12T00:40:05.3Z,2,REGULAR,turnover,lost ball,[],1630193,,,1610612761,35,32,2025-01-12T00:40:10Z,1650000,False,,,0,,I. Quickley lost ball TURNOVER (2 TO),"[1630193, 1641842]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,2.0,Holland II,1641842.0,,,,,,,,,,,,,,,,,
171,PT11M32.00S,2025-01-12T00:40:05.3Z,2,REGULAR,steal,,[],1641842,,,1610612765,35,32,2025-01-12T00:40:08Z,1660000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
172,PT11M13.00S,2025-01-12T00:40:24.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,12.040078843626807,4.411764705882353,1610612765,35,32,2025-01-12T00:40:31Z,1670000,False,228.0,61.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.58,,,,,
173,PT11M10.00S,2025-01-12T00:40:27.4Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,35,32,2025-01-12T00:40:31Z,1680000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,172.0,3.0,2.0,1.0,,,,,,
174,PT11M10.00S,2025-01-12T00:40:34.1Z,2,REGULAR,foul,personal,[],1630595,,,1610612761,35,32,2025-01-12T00:40:44Z,1690000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1630567]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,1626300.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
176,PT10M55.00S,2025-01-12T00:40:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,87.86136662286465,48.28431372549019,1610612761,35,32,2025-01-12T00:41:28Z,1710000,False,-9.0,62.0,1,right,MISS B. Brown 6' cutting Layup,[1628971],1610612761.0,TOR,cutting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.22,,,,,
177,PT10M52.00S,2025-01-12T00:40:57.1Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,35,32,2025-01-12T00:40:58Z,1720000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,176.0,1.0,1.0,0.0,,,,,,
178,PT10M41.00S,2025-01-12T00:41:08.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,12.434296977660972,50.0,1610612765,35,32,2025-01-12T00:41:13Z,1730000,False,0.0,64.0,1,left,MISS C. Cunningham 6' driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.44,,,,,
179,PT10M38.00S,2025-01-12T00:41:11.1Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612761,35,32,2025-01-12T00:41:13Z,1740000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,178.0,3.0,2.0,1.0,,,,,,
