actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
175,PT00M29.80S,2025-03-13T23:39:11.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642267,,,1610612765,28,30,2025-03-13T23:39:37Z,1740000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Fontecchio 1 FT),"[1642267, 1631323]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,201246.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,
178,PT00M29.80S,2025-03-13T23:41:29.9Z,1,REGULAR,freethrow,1 of 1,[],1631323,,,1610612765,29,30,2025-03-13T23:41:29Z,1770000,False,,,0,,S. Fontecchio Free Throw 1 of 1 (4 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
179,PT00M12.80S,2025-03-13T23:41:59.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612764,29,30,2025-03-13T23:42:38Z,1780000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (Smart 2 FT),"[203471, 203935]",1610612765.0,DET,shooting,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,1.0,0.0,Smart,203935.0,,,,,,,,
181,PT00M12.80S,2025-03-13T23:42:13.5Z,1,REGULAR,freethrow,1 of 2,[],203935,,,1610612764,29,31,2025-03-13T23:42:13Z,1800000,False,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
182,PT00M12.80S,2025-03-13T23:42:27.1Z,1,REGULAR,freethrow,2 of 2,[],203935,,,1610612764,29,31,2025-03-13T23:42:27Z,1810000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT00M10.20S,2025-03-13T23:42:28.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,29,31,2025-03-13T23:42:28Z,1820000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,,,,,
184,PT00M03.50S,2025-03-13T23:42:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.699737187910642,41.42156862745098,1610612765,31,31,2025-03-13T23:42:41Z,1830000,False,43.0,1.0,1,left,D. Schröder driving Layup (4 PTS),[203471],1610612765.0,DET,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,4.29,Made,4.0,,,,,,,,,,,,,,,,,
185,PT00M00.00S,2025-03-13T23:42:48.4Z,1,REGULAR,period,end,[],0,,,1610612764,31,31,2025-03-13T23:42:48Z,1840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-03-13T23:45:14.2Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612764,31,31,2025-03-13T23:45:28Z,1850000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-03-13T23:45:14.2Z,2,REGULAR,substitution,in,['startperiod'],1641842,,,1610612764,31,31,2025-03-13T23:45:28Z,1860000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-03-13T23:45:28.4Z,2,REGULAR,period,start,[],0,,,1610612764,31,31,2025-03-13T23:45:29Z,1870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M46.00S,2025-03-13T23:45:42.2Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,31,31,2025-03-13T23:45:47Z,1880000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1630191]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Stewart,1630191.0,,,,,
194,PT11M46.00S,2025-03-13T23:45:42.2Z,2,REGULAR,steal,,[],1630191,,,1610612765,31,31,2025-03-13T23:45:44Z,1890000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
195,PT11M38.00S,2025-03-13T23:45:49.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627736,29.878449408672807,81.61764705882354,1610612765,34,31,2025-03-13T23:52:24Z,1900000,False,-158.0,228.0,1,left,M. Beasley 27' 3PT running pullup (6 PTS),[1627736],1610612765.0,DET,running pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.78,Made,6.0,,,,,,,,,,,,,,,,,
196,PT11M17.00S,2025-03-13T23:46:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,94.3988173455979,55.63725490196079,1610612764,34,31,2025-03-13T23:46:15Z,1910000,False,28.0,0.0,1,right,MISS R. Holmes driving Layup - blocked,"[1626158, 1630191]",1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
197,PT11M17.00S,2025-03-13T23:46:10.3Z,2,REGULAR,block,,[],1630191,,,1610612764,34,31,2025-03-13T23:46:13Z,1920000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT11M16.00S,2025-03-13T23:46:11.3Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612765,34,31,2025-03-13T23:52:54Z,1930000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,
199,PT11M11.00S,2025-03-13T23:46:20.6Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612765,34,31,2025-03-13T23:46:33Z,1940000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Stewart 2 FT),"[203935, 1630191]",1610612764.0,WAS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,1.0,0.0,Stewart,1630191.0,,,,,,,,
201,PT11M11.00S,2025-03-13T23:46:49.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630191,,,1610612765,35,31,2025-03-13T23:46:49Z,1960000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
202,PT11M11.00S,2025-03-13T23:47:09.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630191,,,1610612765,36,31,2025-03-13T23:47:09Z,1970000,False,,,0,,I. Stewart Free Throw 2 of 2 (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
203,PT10M57.00S,2025-03-13T23:47:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,92.55913272010513,42.15686274509803,1610612764,36,33,2025-03-13T23:47:32Z,1980000,False,-39.0,17.0,1,right,R. Holmes alley-oop Layup (4 PTS) (M. Smart 2 AST),"[1626158, 203935]",1610612764.0,WAS,alley-oop,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,4.29,Made,4.0,,,,,,,,,,,,,M. Smart,203935.0,2.0,,
205,PT10M57.00S,2025-03-13T23:47:30.8Z,2,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612764,36,33,2025-03-13T23:47:41Z,2000000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Holmes 1 FT),"[1631323, 1626158]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,0.0,Holmes,1626158.0,,,,,,,,
207,PT10M57.00S,2025-03-13T23:47:56.6Z,2,REGULAR,freethrow,1 of 1,[],1626158,,,1610612764,36,33,2025-03-13T23:47:56Z,2020000,False,,,0,,MISS R. Holmes Free Throw 1 of 1,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT10M54.00S,2025-03-13T23:47:58.2Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,36,33,2025-03-13T23:47:58Z,2030000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,
209,PT10M42.00S,2025-03-13T23:48:12.2Z,2,REGULAR,foul,personal,[],1630557,,,1610612765,36,33,2025-03-13T23:48:16Z,2040000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1631323]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,201246.0,1.0,0.0,Fontecchio,1631323.0,,,,,,,,
211,PT10M38.00S,2025-03-13T23:48:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,5.831143232588701,41.42156862745098,1610612765,38,33,2025-03-13T23:48:37Z,2060000,False,43.0,2.0,1,left,S. Fontecchio driving Layup (6 PTS) (D. Schröder 1 AST),"[1631323, 203471]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,4.3,Made,6.0,,,,,,,,,,,,,D. Schröder,203471.0,1.0,,
213,PT10M31.00S,2025-03-13T23:48:40.7Z,2,REGULAR,2pt,Jump Shot,[],1642267,72.66754270696453,58.37928921568628,1610612764,38,35,2025-03-13T23:48:47Z,2080000,False,42.0,204.0,1,right,B. Carrington 20' pullup Jump Shot (7 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,20.87,Made,7.0,,,,,,,,,,,,,,,,,
214,PT10M11.00S,2025-03-13T23:49:02.5Z,2,REGULAR,3pt,Jump Shot,[],1631323,4.730617608409986,96.05545343137256,1610612765,38,35,2025-03-13T23:56:40Z,2090000,False,-230.0,-8.0,1,left,MISS S. Fontecchio pullup 3PT,[1631323],1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
215,PT10M07.00S,2025-03-13T23:49:06.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,38,35,2025-03-13T23:56:40Z,2100000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,
216,PT09M57.00S,2025-03-13T23:49:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.42772667542707,42.15686274509803,1610612764,38,35,2025-03-13T23:49:18Z,2110000,False,-39.0,19.0,1,right,MISS M. Smart driving Layup,[203935],1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
217,PT09M56.00S,2025-03-13T23:49:15.2Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,38,35,2025-03-13T23:49:18Z,2120000,False,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,216.0,3.0,2.0,1.0,,,,,,,,,,,,,
218,PT09M56.00S,2025-03-13T23:49:21.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1626158,93.95532194480946,49.9923406862745,1610612764,38,37,2025-03-13T23:49:40Z,2130000,False,0.0,4.0,1,right,R. Holmes putback DUNK (6 PTS),[1626158],1610612764.0,WAS,putback,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,0.43,Made,6.0,,,,,,,,,,,,,,,,,
219,PT09M56.00S,2025-03-13T23:49:34.7Z,2,REGULAR,violation,defensive goaltending,[],1630191,,,1610612764,38,37,2025-03-13T23:49:47Z,2140000,False,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,
220,PT09M42.00S,2025-03-13T23:49:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,5.305519053876466,41.42156862745098,1610612765,38,37,2025-03-13T23:58:25Z,2150000,False,43.0,-3.0,1,left,MISS D. Schröder driving floating bank Shot,[203471],1610612765.0,DET,driving floating bank,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
221,PT09M42.00S,2025-03-13T23:49:44.3Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,38,37,2025-03-13T23:58:25Z,2160000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,
222,PT09M36.00S,2025-03-13T23:49:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630551,93.61038107752957,43.38235294117647,1610612764,38,39,2025-03-13T23:49:55Z,2170000,False,-33.0,8.0,1,right,J. Champagnie running Layup (4 PTS),[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.4,Made,4.0,,,,,,,,,,,,,,,,,
223,PT09M28.00S,2025-03-13T23:49:58.7Z,2,REGULAR,turnover,lost ball,[],1627736,,,1610612765,38,39,2025-03-13T23:50:03Z,2180000,False,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 203935]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Smart,203935.0,,,,,
224,PT09M28.00S,2025-03-13T23:49:58.7Z,2,REGULAR,steal,,[],203935,,,1610612764,38,39,2025-03-13T23:50:00Z,2190000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT09M21.00S,2025-03-13T23:50:04.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,67.19776609724047,67.40196078431373,1610612764,38,42,2025-03-13T23:59:42Z,2200000,False,87.0,256.0,1,right,C. Kispert 27' 3PT step back (3 PTS) (M. Smart 3 AST),"[1630557, 203935]",1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,27.02,Made,3.0,,,,,,,,,,,,,M. Smart,203935.0,3.0,,
227,PT09M20.00S,2025-03-13T23:50:14.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,38,42,2025-03-13T23:50:14Z,2220000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M20.00S,2025-03-13T23:50:15.5Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,38,42,2025-03-13T23:53:03Z,2230000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M20.00S,2025-03-13T23:50:15.5Z,2,REGULAR,substitution,out,[],1630551,,,1610612765,38,42,2025-03-13T23:53:03Z,2240000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M20.00S,2025-03-13T23:50:15.5Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,38,42,2025-03-13T23:53:03Z,2250000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M20.00S,2025-03-13T23:50:15.5Z,2,REGULAR,substitution,in,[],1642273,,,1610612765,38,42,2025-03-13T23:53:03Z,2260000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M06.00S,2025-03-13T23:53:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.831143232588701,43.627450980392155,1610612765,38,42,2025-03-13T23:53:24Z,2270000,False,32.0,2.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
233,PT09M06.00S,2025-03-13T23:53:18.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,38,42,2025-03-14T00:01:40Z,2280000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,232.0,,,,,,,,,,,,,,,,
234,PT09M06.00S,2025-03-13T23:53:24.4Z,2,REGULAR,foul,personal,[],1630191,,,1610612764,38,42,2025-03-14T00:01:47Z,2290000,False,,,0,,I. Stewart loose ball personal FOUL (2 PF),"[1630191, 203935]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,2.0,0.0,Smart,203935.0,,,,,,,,
236,PT08M55.00S,2025-03-13T23:53:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.27398160315374,57.59803921568628,1610612764,38,44,2025-03-14T00:02:30Z,2310000,False,38.0,48.0,1,right,M. Smart 6' driving floating Jump Shot (6 PTS),[203935],1610612764.0,WAS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,6.0,,,,,,,,,,,,,,,,,
237,PT08M36.00S,2025-03-13T23:54:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,11.613009198423129,54.16666666666667,1610612765,40,44,2025-03-14T00:02:47Z,2320000,False,-21.0,57.0,1,left,C. Cunningham 6' pullup Jump Shot (9 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,9.0,,,,,,,,,,,,,,,,,
239,PT08M31.00S,2025-03-13T23:54:19.2Z,2,REGULAR,substitution,out,[],203471,,,1610612764,40,44,2025-03-13T23:54:25Z,2340000,False,,,0,,SUB out: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M31.00S,2025-03-13T23:54:19.2Z,2,REGULAR,substitution,in,[],1641709,,,1610612764,40,44,2025-03-13T23:54:25Z,2350000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M29.00S,2025-03-13T23:54:44.3Z,2,REGULAR,foul,offensive,[],1642273,,,1610612764,40,44,2025-03-13T23:55:00Z,2360000,False,,,0,,K. George offensive FOUL (3 PF),"[1642273, 1641709]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,201246.0,3.0,0.0,Thompson,1641709.0,,,,,,,,
243,PT08M29.00S,2025-03-13T23:54:44.3Z,2,REGULAR,turnover,offensive foul,[],1642273,,,1610612764,40,44,2025-03-13T23:54:44Z,2380000,False,,,0,,K. George offensive foul TURNOVER (1 TO),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,201246.0,,,,,1.0,,,,,,,
244,PT08M15.00S,2025-03-13T23:55:14.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,20.154402102496718,37.99019607843137,1610612765,42,44,2025-03-14T00:03:29Z,2390000,False,60.0,137.0,1,left,C. Cunningham 14' pullup Jump Shot (11 PTS) (I. Stewart 2 AST),"[1630595, 1630191]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,14.96,Made,11.0,,,,,,,,,,,,,I. Stewart,1630191.0,2.0,,
246,PT08M02.00S,2025-03-13T23:55:31.8Z,2,REGULAR,turnover,traveling,[],1642267,,,1610612764,42,44,2025-03-13T23:55:36Z,2410000,False,,,0,,B. Carrington traveling TURNOVER (2 TO),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,,201246.0,,,,,2.0,,,,,,,
247,PT07M43.00S,2025-03-13T23:56:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641842,5.305519053876466,43.627450980392155,1610612765,42,44,2025-03-13T23:56:08Z,2420000,False,32.0,-3.0,1,left,MISS R. Holland II Layup,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
248,PT07M42.00S,2025-03-13T23:56:05.2Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,42,44,2025-03-14T00:04:46Z,2430000,False,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,247.0,4.0,3.0,1.0,,,,,,,,,,,,,
249,PT07M39.00S,2025-03-13T23:56:10.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630557,92.29632063074901,41.17647058823529,1610612764,42,46,2025-03-14T00:05:16Z,2440000,False,-44.0,20.0,1,right,C. Kispert running reverse Layup (5 PTS) (M. Smart 4 AST),"[1630557, 203935]",1610612764.0,WAS,running reverse,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,5.0,,,,,,,,,,,,,M. Smart,203935.0,4.0,,
251,PT07M39.00S,2025-03-13T23:56:24.9Z,2,REGULAR,violation,defensive goaltending,[],1630191,,,1610612764,42,46,2025-03-13T23:56:53Z,2460000,False,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,
252,PT07M26.00S,2025-03-13T23:56:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.971747700394218,35.5392156862745,1610612765,42,46,2025-03-14T00:06:20Z,2470000,False,72.0,126.0,1,left,MISS C. Cunningham 14' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,14.51,Missed,,,,,,,,,,,,,,,,,,
253,PT07M25.00S,2025-03-13T23:56:39.3Z,2,REGULAR,rebound,offensive,[],1641842,,,1610612765,42,46,2025-03-14T00:06:20Z,2480000,False,,,0,,R. Holland II REBOUND (Off:1 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,252.0,2.0,1.0,1.0,,,,,,,,,,,,,
254,PT07M22.00S,2025-03-13T23:56:41.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,32.50657030223391,54.90196078431372,1610612765,42,46,2025-03-13T23:56:46Z,2490000,False,-25.0,253.0,1,left,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
255,PT07M22.00S,2025-03-13T23:56:41.2Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,42,46,2025-03-13T23:56:46Z,2500000,False,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,,254.0,5.0,4.0,1.0,,,,,,,,,,,,,
256,PT07M11.00S,2025-03-13T23:56:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,89.14257555847568,53.431372549019606,1610612764,42,46,2025-03-14T00:08:21Z,2510000,False,17.0,50.0,1,right,MISS K. George driving floating bank Shot,[1642273],1610612764.0,WAS,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
257,PT07M09.00S,2025-03-13T23:56:53.9Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,42,46,2025-03-13T23:56:56Z,2520000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,
259,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,out,[],1642267,,,1610612765,42,46,2025-03-13T23:57:30Z,2540000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612765,42,46,2025-03-13T23:57:30Z,2550000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612765,42,46,2025-03-13T23:57:30Z,2560000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,in,[],203114,,,1610612765,42,46,2025-03-13T23:57:30Z,2570000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,42,46,2025-03-13T23:58:03Z,2575000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M06.00S,2025-03-13T23:57:09.7Z,2,REGULAR,substitution,in,[],203501,,,1610612765,42,46,2025-03-13T23:58:03Z,2577500,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
