actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
161,PT00M00.20S,2025-03-11T23:35:06.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631323,5.590000152587891,50.0,1610612765,35,21,2025-03-11T23:36:01Z,1610000,False,0.0,0.0,1,left,S. Fontecchio tip DUNK (2 PTS),[1631323],1610612765.0,DET,tip,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
163,PT00M00.00S,2025-03-11T23:36:01.7Z,1,REGULAR,period,end,[],0,,,1610612764,35,21,2025-03-11T23:36:01Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-11T23:37:17.1Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612764,35,21,2025-03-11T23:37:34Z,1640000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-11T23:37:17.1Z,2,REGULAR,substitution,in,['startperiod'],1641842,,,1610612764,35,21,2025-03-11T23:37:34Z,1650000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-11T23:37:47.5Z,2,REGULAR,period,start,[],0,,,1610612765,35,21,2025-03-11T23:37:47Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M39.00S,2025-03-11T23:38:09.5Z,2,REGULAR,3pt,Jump Shot,[],203471,28.695795006570307,86.51960784313725,1610612765,35,21,2025-03-11T23:51:41Z,1670000,False,-183.0,217.0,1,left,MISS D. Schröder 28' pullup 3PT,[203471],1610612765.0,DET,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,28.38,Missed,,,,,,,,,,,,,,,,,,
168,PT11M37.00S,2025-03-11T23:38:11.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,35,21,2025-03-11T23:51:41Z,1680000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT11M25.00S,2025-03-11T23:38:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.27398160315374,63.48039215686275,1610612764,35,21,2025-03-11T23:52:17Z,1690000,False,67.0,48.0,1,right,MISS M. Smart 8' turnaround fadeaway Shot,[203935],1610612764.0,WAS,turnaround fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,8.29,Missed,,,,,,,,,,,,,,,,,,
170,PT11M24.00S,2025-03-11T23:38:24.5Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,35,21,2025-03-11T23:52:17Z,1700000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,
171,PT11M11.00S,2025-03-11T23:38:35.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,33.6892247043364,44.607843137254896,1610612765,38,21,2025-03-11T23:38:39Z,1710000,False,27.0,264.0,1,left,M. Beasley 26' 3PT  (5 PTS) (R. Holland II 1 AST),"[1627736, 1641842]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,26.56,Made,,,,,5.0,,,,,,,,R. Holland II,1641842.0,1.0,,,
173,PT10M59.00S,2025-03-11T23:38:54.4Z,2,REGULAR,foul,personal,[],1627736,,,1610612764,38,21,2025-03-11T23:39:01Z,1730000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1630557]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1155.0,1.0,0.0,Kispert,1630557.0,,,,,,
175,PT10M44.00S,2025-03-11T23:39:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,91.90210249671485,2.6960784313725554,1610612764,38,21,2025-03-11T23:53:08Z,1750000,False,-237.0,24.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
176,PT10M40.00S,2025-03-11T23:39:28.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,38,21,2025-03-11T23:53:08Z,1760000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,175.0,,,,,,,,,,,,,,,,,
178,PT10M23.00S,2025-03-11T23:39:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,20.105124835742444,37.47702205882353,1610612765,38,21,2025-03-11T23:53:38Z,1780000,False,63.0,136.0,1,left,MISS D. Schröder 15' pullup Shot,[203471],1610612765.0,DET,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,15.02,Missed,,,,,,,,,,,,,,,,,,
179,PT10M21.00S,2025-03-11T23:39:55.5Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,38,21,2025-03-11T23:53:38Z,1790000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,
180,PT10M12.00S,2025-03-11T23:40:01.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1642267,85.5946123521682,67.40196078431373,1610612764,38,23,2025-03-11T23:40:10Z,1800000,False,87.0,83.0,1,right,B. Carrington 12' running pullup Jump Shot (2 PTS),[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,12.02,Made,,,,,2.0,,,,,,,,,,,,,
181,PT09M58.00S,2025-03-11T23:40:15.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,8.984888304862025,97.30392156862744,1610612765,41,23,2025-03-11T23:40:19Z,1810000,False,-237.0,32.0,1,left,M. Beasley 3PT  (8 PTS) (D. Schröder 2 AST),"[1627736, 203471]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.87,Made,,,,,8.0,,,,,,,,D. Schröder,203471.0,2.0,,,
183,PT09M42.00S,2025-03-11T23:40:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,91.37647831800263,62.745098039215684,1610612764,41,23,2025-03-11T23:55:41Z,1830000,False,64.0,29.0,1,right,MISS B. Carrington 6' driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
184,PT09M40.00S,2025-03-11T23:40:37.0Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,41,23,2025-03-11T23:55:41Z,1840000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,183.0,2.0,1.0,1.0,,,,,,,,,,,,,,
185,PT09M33.00S,2025-03-11T23:40:44.5Z,2,REGULAR,3pt,Jump Shot,[],203471,30.535479632063073,28.431372549019613,1610612765,41,23,2025-03-11T23:56:08Z,1850000,False,108.0,235.0,1,left,MISS D. Schröder 25' 3PT,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2025-03-11T23:40:46.5Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,41,23,2025-03-11T23:56:08Z,1860000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,,,
187,PT09M23.00S,2025-03-11T23:40:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,87.56570302233902,97.30392156862744,1610612764,41,26,2025-03-11T23:56:44Z,1870000,False,237.0,64.0,1,right,B. Carrington 24' 3PT running (5 PTS) (M. Smart 1 AST),"[1642267, 203935]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,24.51,Made,,,,,5.0,,,,,,,,M. Smart,203935.0,1.0,,,
189,PT09M17.00S,2025-03-11T23:40:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,6.225361366622863,44.85294117647059,1610612765,43,26,2025-03-11T23:57:09Z,1890000,False,26.0,6.0,1,left,R. Holland II driving Layup (2 PTS) (D. Schröder 3 AST),"[1641842, 203471]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,,,,,,,,D. Schröder,203471.0,3.0,,,
191,PT09M08.00S,2025-03-11T23:41:11.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,43,26,2025-03-11T23:41:11Z,1910000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M57.00S,2025-03-11T23:44:24.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,89.4053876478318,57.35294117647059,1610612764,43,28,2025-03-11T23:44:29Z,1920000,False,37.0,47.0,1,right,R. Holmes Hook (10 PTS) (C. Kispert 1 AST),"[1626158, 1630557]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,,,,,10.0,,,,,,,,C. Kispert,1630557.0,1.0,,,
194,PT08M45.00S,2025-03-11T23:44:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,10.298948751642584,50.98039215686275,1610612765,43,28,2025-03-11T23:58:48Z,1940000,False,-5.0,44.0,1,left,MISS I. Stewart floating Shot,[1630191],1610612765.0,DET,floating,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
195,PT08M43.00S,2025-03-11T23:44:40.1Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,43,28,2025-03-11T23:58:48Z,1950000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT08M35.00S,2025-03-11T23:44:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,89.27398160315374,47.79411764705882,1610612764,43,28,2025-03-11T23:59:50Z,1960000,False,-11.0,48.0,1,right,MISS C. Kispert floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
197,PT08M33.00S,2025-03-11T23:44:52.3Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,43,28,2025-03-11T23:59:50Z,1970000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,,
198,PT08M33.00S,2025-03-11T23:44:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612764,43,28,2025-03-11T23:45:04Z,1980000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Kispert 2 FT),"[1630191, 1630557]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,2.0,0.0,Kispert,1630557.0,,,,,,
200,PT08M33.00S,2025-03-11T23:45:14.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630557,,,1610612764,43,29,2025-03-11T23:45:14Z,2000000,False,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
201,PT08M33.00S,2025-03-11T23:45:33.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630557,,,1610612764,43,30,2025-03-11T23:45:33Z,2010000,False,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
202,PT08M16.00S,2025-03-11T23:45:55.7Z,2,REGULAR,3pt,Jump Shot,[],1630191,33.42641261498029,52.450980392156865,1610612765,43,30,2025-03-12T00:00:38Z,2020000,False,-12.0,262.0,1,left,MISS I. Stewart 26' pullup 3PT,[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
203,PT08M13.00S,2025-03-11T23:45:58.7Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,43,30,2025-03-12T00:00:38Z,2030000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,202.0,4.0,3.0,1.0,,,,,,,,,,,,,,
204,PT08M08.00S,2025-03-11T23:46:02.9Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,43,30,2025-03-11T23:46:08Z,2040000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left,,,,,,,,,,1627524.0,,,,,,,,2.0,,
205,PT08M08.00S,2025-03-11T23:46:05.8Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,43,30,2025-03-11T23:46:14Z,2050000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M08.00S,2025-03-11T23:46:05.8Z,2,REGULAR,substitution,out,[],1630551,,,1610612765,43,30,2025-03-11T23:46:14Z,2060000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M08.00S,2025-03-11T23:46:05.8Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,43,30,2025-03-11T23:46:14Z,2070000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M08.00S,2025-03-11T23:46:05.8Z,2,REGULAR,substitution,in,[],1642273,,,1610612765,43,30,2025-03-11T23:46:14Z,2080000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M58.00S,2025-03-11T23:46:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,4.911300919842304,57.35294117647059,1610612765,45,30,2025-03-12T00:01:21Z,2090000,False,-37.0,-6.0,1,left,D. Schröder driving Layup (4 PTS) (C. Cunningham 2 AST),"[203471, 1630595]",1610612765.0,DET,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,4.0,,,,,,,,C. Cunningham,1630595.0,2.0,,,
211,PT07M43.00S,2025-03-11T23:46:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,92.3784494086728,48.79748774509803,1610612764,45,30,2025-03-12T00:01:59Z,2110000,False,-6.0,19.0,1,right,MISS R. Holmes Layup,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
212,PT07M42.00S,2025-03-11T23:46:48.6Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,45,30,2025-03-12T00:01:59Z,2120000,False,,,0,,R. Holmes REBOUND (Off:1 Def:0),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,211.0,1.0,0.0,1.0,,,,,,,,,,,,,,
213,PT07M41.00S,2025-03-11T23:46:51.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626158,94.40999984741211,50.0,1610612764,45,32,2025-03-12T00:02:05Z,2130000,False,0.0,0.0,1,right,R. Holmes tip Layup (12 PTS),[1626158],1610612764.0,WAS,tip,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,12.0,,,,,,,,,,,,,
214,PT07M25.00S,2025-03-11T23:47:03.8Z,2,REGULAR,3pt,Jump Shot,[],1641842,6.356767411300922,3.4313725490196134,1610612765,45,32,2025-03-12T00:02:36Z,2140000,False,233.0,7.0,1,left,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
215,PT07M23.00S,2025-03-11T23:47:05.8Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,45,32,2025-03-12T00:02:36Z,2150000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,
216,PT07M09.00S,2025-03-11T23:47:17.7Z,2,REGULAR,3pt,Jump Shot,[],203935,94.00459921156373,1.9607843137254974,1610612764,45,35,2025-03-11T23:47:21Z,2160000,False,-240.0,4.0,1,right,M. Smart 24' 3PT  (5 PTS) (B. Carrington 2 AST),"[203935, 1642267]",1610612764.0,WAS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,5.0,,,,,,,,B. Carrington,1642267.0,2.0,,,
218,PT06M57.00S,2025-03-11T23:47:32.1Z,2,REGULAR,3pt,Jump Shot,[],203471,7.013797634691201,1.7156862745098067,1610612765,45,35,2025-03-12T00:03:13Z,2180000,False,241.0,13.0,1,left,MISS D. Schröder 24' 3PT,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Right Corner 3,24+ Right,24.18,Missed,,,,,,,,,,,,,,,,,,
219,PT06M55.00S,2025-03-11T23:47:34.1Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,45,35,2025-03-12T00:03:13Z,2190000,False,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,,
220,PT06M51.00S,2025-03-11T23:47:36.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,30.535479632063073,75.24509803921569,1610612765,48,35,2025-03-12T00:03:33Z,2200000,False,-126.0,235.0,1,left,M. Beasley 26' 3PT pullup (11 PTS) (I. Stewart 1 AST),"[1627736, 1630191]",1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.63,Made,,,,,11.0,,,,,,,,I. Stewart,1630191.0,1.0,,,
222,PT06M29.00S,2025-03-11T23:48:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,91.24507227332458,64.95098039215686,1610612764,48,35,2025-03-12T00:04:29Z,2220000,False,75.0,30.0,1,right,MISS M. Smart 8' driving floating Shot,[203935],1610612764.0,WAS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,8.05,Missed,,,,,,,,,,,,,,,,,,
223,PT06M27.00S,2025-03-11T23:48:03.3Z,2,REGULAR,rebound,defensive,[],203471,,,1610612765,48,35,2025-03-12T00:04:29Z,2230000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,
224,PT06M22.00S,2025-03-11T23:48:08.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641842,5.305519053876466,57.84313725490196,1610612765,48,35,2025-03-12T00:05:41Z,2240000,False,-39.0,-3.0,1,left,MISS R. Holland II running Layup,[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
225,PT06M21.00S,2025-03-11T23:48:09.2Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,48,35,2025-03-12T00:05:41Z,2250000,False,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,224.0,3.0,1.0,2.0,,,,,,,,,,,,,,
226,PT06M21.00S,2025-03-11T23:48:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,6.619579500657039,56.127450980392155,1610612765,50,35,2025-03-12T00:06:13Z,2260000,False,-31.0,10.0,1,left,I. Stewart putback Layup (7 PTS),[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,7.0,,,,,,,,,,,,,
227,PT06M04.00S,2025-03-11T23:48:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,93.47897503285151,59.80392156862745,1610612764,50,37,2025-03-11T23:48:30Z,2270000,False,49.0,9.0,1,right,M. Smart driving floating Jump Shot (7 PTS),[203935],1610612764.0,WAS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,7.0,,,,,,,,,,,,,
228,PT05M49.00S,2025-03-11T23:48:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612765,50,37,2025-03-11T23:49:31Z,2280000,False,,,0,,K. George shooting personal FOUL (2 PF) (Schröder 2 FT),"[1642273, 203471]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,2.0,0.0,Schröder,203471.0,,,,,,
238,PT05M49.00S,2025-03-11T23:49:10.1Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612765,50,37,2025-03-12T00:13:33Z,2295000,False,,,0,,MISS D. Schröder Free Throw 1 of 2,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2025-03-11T23:49:10.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,50,37,2025-03-12T00:13:33Z,2297500,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
335,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,50,37,2025-03-12T00:11:51Z,2298125,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,50,37,2025-03-12T00:11:51Z,2298437,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612765,50,37,2025-03-12T00:11:51Z,2298593,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,out,[],203935,,,1610612765,50,37,2025-03-12T00:11:51Z,2298671,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,50,37,2025-03-12T00:11:51Z,2298710,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,in,[],203501,,,1610612765,50,37,2025-03-12T00:11:51Z,2298730,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612765,50,37,2025-03-12T00:11:51Z,2298740,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT05M49.00S,2025-03-11T23:49:11.7Z,2,REGULAR,substitution,in,[],203114,,,1610612765,50,37,2025-03-12T00:11:51Z,2298745,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M49.00S,2025-03-11T23:49:10.1Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612765,51,37,2025-03-12T00:13:33Z,2298750,False,,,0,,D. Schröder Free Throw 2 of 2 (5 PTS),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
232,PT05M49.00S,2025-03-11T23:52:46.6Z,2,REGULAR,foul,technical,[],203935,,,1610612764,51,37,2025-03-12T00:09:28Z,2320000,False,,,0,,M. Smart double technical FOUL (1 Tech),[203935],1610612764.0,WAS,double,,,Smart,M. Smart,,,,,,,,,,,,,,,,2004.0,0.0,1.0,,,,,,,,
233,PT05M49.00S,2025-03-11T23:52:46.6Z,2,REGULAR,foul,technical,[],1630191,,,1610612764,51,37,2025-03-12T00:09:28Z,2330000,False,,,0,,I. Stewart double technical FOUL (1 Tech),[1630191],1610612765.0,DET,double,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,2004.0,2.0,1.0,,,,,,,,
245,PT05M31.00S,2025-03-11T23:54:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.42772667542707,60.049019607843135,1610612764,51,39,2025-03-12T00:08:07Z,2435000,False,50.0,19.0,1,right,J. Poole driving Layup (6 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,,,,,6.0,,,,,,,,,,,,,
