actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
274,PT04M59.00S,2024-12-17T00:55:03.4Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,54,42,2024-12-17T01:00:17Z,2720000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,273.0,,,,,,,,,,7.0,5.0,2.0,,
275,PT04M59.00S,2024-12-17T00:55:06.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,54,42,2024-12-17T01:00:23Z,2730000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
276,PT04M58.00S,2024-12-17T00:55:07.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,54,42,2024-12-17T01:09:56Z,2740000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,275.0,,,,,,,,,,2.0,2.0,0.0,,
277,PT04M52.00S,2024-12-17T00:55:12.6Z,2,REGULAR,foul,personal,[],1627736,,,1610612748,54,42,2024-12-17T00:55:40Z,2750000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 202710]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,1630886.0,1.0,0.0,Butler,202710.0,,,,,,,,,
279,PT04M52.00S,2024-12-17T00:55:27.2Z,2,REGULAR,substitution,out,[],1641709,,,1610612748,54,42,2024-12-17T00:55:30Z,2770000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M52.00S,2024-12-17T00:55:27.2Z,2,REGULAR,substitution,in,[],1641842,,,1610612748,54,42,2024-12-17T00:55:30Z,2780000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M41.00S,2024-12-17T00:55:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.69053876478318,52.94117647058824,1610612748,54,44,2024-12-17T01:01:32Z,2790000,False,15.0,16.0,1,right,J. Butler driving finger roll Layup (11 PTS),[202710],1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.19,Made,,,,,,,11.0,,,,,,,,
282,PT04M23.00S,2024-12-17T00:56:11.4Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,54,44,2024-12-17T00:56:18Z,2800000,False,,,0,,J. Duren lost ball TURNOVER (3 TO),"[1631105, 202710]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,3.0,Butler,202710.0,,,,,,,,,,,,,,,,,
283,PT04M23.00S,2024-12-17T00:56:11.4Z,2,REGULAR,steal,,[],202710,,,1610612748,54,44,2024-12-17T00:56:14Z,2810000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
284,PT04M15.00S,2024-12-17T00:56:22.2Z,2,REGULAR,foul,personal,['2freethrow'],203501,,,1610612748,54,44,2024-12-17T00:56:38Z,2820000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Butler 2 FT),"[203501, 202710]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,2.0,0.0,Butler,202710.0,,,,,,,,,
286,PT04M15.00S,2024-12-17T00:56:54.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,54,45,2024-12-17T00:56:54Z,2840000,False,,,0,,J. Butler Free Throw 1 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
287,PT04M15.00S,2024-12-17T00:56:55.9Z,2,REGULAR,substitution,out,[],1631204,,,1610612748,54,45,2024-12-17T00:57:01Z,2850000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M15.00S,2024-12-17T00:56:55.9Z,2,REGULAR,substitution,in,[],1630595,,,1610612748,54,45,2024-12-17T00:57:01Z,2860000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M15.00S,2024-12-17T00:57:20.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,54,46,2024-12-17T00:57:20Z,2870000,False,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
290,PT03M59.00S,2024-12-17T00:57:38.8Z,2,REGULAR,3pt,Jump Shot,[],203501,31.980946123521676,35.5392156862745,1610612765,54,46,2024-12-17T01:03:20Z,2880000,False,72.0,248.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,25.84,Missed,,,,,,,,,,,,,,,
291,PT03M56.00S,2024-12-17T00:57:41.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,54,46,2024-12-17T00:57:45Z,2890000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,290.0,,,,,,,,,,8.0,5.0,3.0,,
292,PT03M54.00S,2024-12-17T00:57:43.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,8.853482260183966,49.26470588235294,1610612765,56,46,2024-12-17T01:03:47Z,2900000,False,4.0,31.0,1,left,J. Duren putback DUNK (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.09,Made,,,,,,,4.0,,,,,,,,
293,PT03M48.00S,2024-12-17T00:57:49.4Z,2,REGULAR,3pt,Jump Shot,[],1629639,76.00197109067017,13.480392156862735,1610612748,56,46,2024-12-17T01:04:16Z,2910000,False,-183.0,173.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,25.16,Missed,,,,,,,,,,,,,,,
294,PT03M46.00S,2024-12-17T00:57:51.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,56,46,2024-12-17T00:57:59Z,2920000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,293.0,,,,,,,,,,4.0,4.0,0.0,,
295,PT03M41.00S,2024-12-17T00:57:57.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641842,5.042706964520377,49.01960784313726,1610612765,58,46,2024-12-17T01:04:47Z,2930000,False,5.0,-5.0,1,left,R. Holland II running reverse Layup (5 PTS) (C. Cunningham 8 AST),"[1641842, 1630595]",1610612765.0,DET,running reverse,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,0.71,Made,,,,,,,5.0,C. Cunningham,1630595.0,8.0,,,,,
297,PT03M31.00S,2024-12-17T00:58:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612748,58,46,2024-12-17T00:58:43Z,2950000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (3 PF) (Butler 2 FT),"[203501, 202710]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1630886.0,3.0,0.0,Butler,202710.0,,,,,,,,,
299,PT03M31.00S,2024-12-17T00:58:37.9Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,58,47,2024-12-17T00:58:37Z,2970000,False,,,0,,J. Butler Free Throw 1 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
300,PT03M31.00S,2024-12-17T00:58:43.3Z,2,REGULAR,substitution,out,[],203501,,,1610612748,58,47,2024-12-17T00:58:48Z,2980000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M31.00S,2024-12-17T00:58:43.3Z,2,REGULAR,substitution,in,[],1631204,,,1610612748,58,47,2024-12-17T00:58:48Z,2990000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M31.00S,2024-12-17T00:59:01.6Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,58,48,2024-12-17T00:59:01Z,3000000,False,,,0,,J. Butler Free Throw 2 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
303,PT03M19.00S,2024-12-17T00:59:20.5Z,2,REGULAR,foul,offensive,['inpenalty'],1631105,,,1610612765,58,48,2024-12-17T00:59:29Z,3010000,False,,,0,,J. Duren offensive FOUL (3 PF),"[1631105, 201567]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,200832.0,3.0,0.0,Love,201567.0,,,,,,,,,
305,PT03M19.00S,2024-12-17T00:59:20.5Z,2,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,58,48,2024-12-17T00:59:20Z,3030000,False,,,0,,J. Duren offensive foul TURNOVER (4 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,4.0,,,,,,200832.0,,,,,,,,,,,,,
306,PT03M19.00S,2024-12-17T00:59:28.9Z,2,REGULAR,substitution,out,[],1631105,,,1610612748,58,48,2024-12-17T00:59:34Z,3040000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M19.00S,2024-12-17T00:59:28.9Z,2,REGULAR,substitution,in,[],1630194,,,1610612748,58,48,2024-12-17T00:59:34Z,3050000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M04.00S,2024-12-17T00:59:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,90.45663600525624,55.3921568627451,1610612748,58,50,2024-12-17T00:59:58Z,3060000,False,27.0,37.0,1,right,J. Butler driving Layup (17 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,4.6,Made,,,,,,,17.0,,,,,,,,
309,PT02M52.00S,2024-12-17T01:00:05.7Z,2,REGULAR,3pt,Jump Shot,[],1631204,35.134691195795014,47.79411764705882,1610612765,58,50,2024-12-17T01:06:01Z,3070000,False,11.0,278.0,1,left,MISS M. Sasser 27' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,,27.8,Missed,,,,,,,,,,,,,,,
310,PT02M50.00S,2024-12-17T01:00:07.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,58,50,2024-12-17T01:00:11Z,3080000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,309.0,,,,,,,,,,3.0,3.0,0.0,,
311,PT02M44.00S,2024-12-17T01:00:14.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,91.37647831800263,53.67647058823529,1610612748,58,50,2024-12-17T01:06:31Z,3090000,False,18.0,29.0,1,right,MISS J. Butler running Layup,[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,3.4,Missed,,,,,,,,,,,,,,,
312,PT02M43.00S,2024-12-17T01:00:15.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,58,50,2024-12-17T01:06:31Z,3100000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,311.0,,,,,,,,,,5.0,5.0,0.0,,
313,PT02M39.00S,2024-12-17T01:00:22.4Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630194,12.795663600525614,54.411764705882355,1610612765,58,50,2024-12-17T01:07:08Z,3110000,False,-22.0,68.0,1,left,MISS P. Reed 7' floating Shot,[1630194],1610612765.0,DET,floating,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,7.13,Missed,,,,,,,,,,,,,,,
314,PT02M36.00S,2024-12-17T01:00:25.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,58,50,2024-12-17T01:07:08Z,3120000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,313.0,,,,,,,,,,4.0,4.0,0.0,,
315,PT02M32.00S,2024-12-17T01:00:26.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,92.0335085413929,52.69607843137255,1610612748,58,52,2024-12-17T01:07:28Z,3130000,False,13.0,22.0,1,right,J. Butler running finger roll Layup (19 PTS) (K. Love 1 AST),"[202710, 201567]",1610612748.0,MIA,running finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.62,Made,,,,,,,19.0,K. Love,201567.0,1.0,,,,,
317,PT02M10.00S,2024-12-17T01:00:48.3Z,2,REGULAR,turnover,bad pass,[],1627736,,,1610612765,58,52,2024-12-17T01:00:52Z,3150000,False,,,0,,M. Beasley bad pass TURNOVER (2 TO),"[1627736, 202710]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,2.0,Butler,202710.0,,,,,,,,,,,,,,,,,
318,PT02M10.00S,2024-12-17T01:00:48.3Z,2,REGULAR,steal,,[],202710,,,1610612748,58,52,2024-12-17T01:00:50Z,3160000,False,,,0,,J. Butler STEAL (3 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
319,PT01M56.00S,2024-12-17T01:01:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201567,91.37647831800263,52.94117647058824,1610612748,58,54,2024-12-17T01:01:07Z,3170000,False,15.0,29.0,1,right,K. Love cutting Layup (4 PTS) (D. Smith 1 AST),"[201567, 1630696]",1610612748.0,MIA,cutting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,3.22,Made,,,,,,,4.0,D. Smith,1630696.0,1.0,,,,,
321,PT01M55.00S,2024-12-17T01:01:10.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,58,54,2024-12-17T01:01:10Z,3190000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M55.00S,2024-12-17T01:01:18.8Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,58,54,2024-12-17T01:03:43Z,3200000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M55.00S,2024-12-17T01:01:18.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,58,54,2024-12-17T01:03:43Z,3210000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M55.00S,2024-12-17T01:01:18.8Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,58,54,2024-12-17T01:03:43Z,3220000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M55.00S,2024-12-17T01:01:18.8Z,2,REGULAR,substitution,in,[],1631323,,,1610612765,58,54,2024-12-17T01:03:43Z,3230000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M47.00S,2024-12-17T01:04:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612765,58,54,2024-12-17T01:04:19Z,3240000,False,,,0,,K. Love personal FOUL (1 PF) (Reed 2 FT),"[201567, 1630194]",1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Right,,,,,,,200832.0,1.0,0.0,Reed,1630194.0,,,,,,,,,
328,PT01M47.00S,2024-12-17T01:04:32.3Z,2,REGULAR,freethrow,1 of 2,[],1630194,,,1610612765,59,54,2024-12-17T01:04:32Z,3260000,False,,,0,,P. Reed Free Throw 1 of 2 (1 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
329,PT01M47.00S,2024-12-17T01:04:46.6Z,2,REGULAR,freethrow,2 of 2,[],1630194,,,1610612765,60,54,2024-12-17T01:04:46Z,3270000,False,,,0,,P. Reed Free Throw 2 of 2 (2 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
330,PT01M29.00S,2024-12-17T01:05:08.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612748,60,54,2024-12-17T01:05:22Z,3280000,False,,,0,,M. Sasser personal FOUL (1 PF) (Butler 2 FT),"[1631204, 202710]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,1.0,0.0,Butler,202710.0,,,,,,,,,
332,PT01M29.00S,2024-12-17T01:05:35.3Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,60,55,2024-12-17T01:05:35Z,3300000,False,,,0,,J. Butler Free Throw 1 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,
333,PT01M29.00S,2024-12-17T01:05:36.1Z,2,REGULAR,substitution,out,[],201567,,,1610612748,60,55,2024-12-17T01:05:40Z,3310000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M29.00S,2024-12-17T01:05:36.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,60,55,2024-12-17T01:05:40Z,3320000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M29.00S,2024-12-17T01:05:54.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,60,56,2024-12-17T01:05:54Z,3330000,False,,,0,,J. Butler Free Throw 2 of 2 (21 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,
336,PT01M08.00S,2024-12-17T01:06:17.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,12.66425755584757,51.96078431372549,1610612765,62,56,2024-12-17T01:06:23Z,3340000,False,-10.0,67.0,1,left,A. Thompson 6' cutting DUNK (10 PTS) (S. Fontecchio 1 AST),"[1641709, 1631323]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.72,Made,,,,,,,10.0,S. Fontecchio,1631323.0,1.0,,,,,
338,PT00M44.50S,2024-12-17T01:06:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629312,91.24507227332458,97.54901960784314,1610612748,62,59,2024-12-17T01:09:16Z,3360000,False,238.0,30.0,1,right,H. Highsmith 3PT  (3 PTS) (J. Butler 5 AST),"[1629312, 202710]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,23.96,Made,,,,,,,3.0,J. Butler,202710.0,5.0,,,,,
340,PT00M30.30S,2024-12-17T01:06:59.5Z,2,REGULAR,2pt,Jump Shot,[],1631323,30.009855453350852,51.96078431372549,1610612765,62,59,2024-12-17T01:07:05Z,3380000,False,-10.0,230.0,1,left,MISS S. Fontecchio 22' step back Shot,[1631323],1610612765.0,DET,step back,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,,22.98,Missed,,,,,,,,,,,,,,,
341,PT00M28.80S,2024-12-17T01:07:01.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,62,59,2024-12-17T01:10:18Z,3390000,False,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,340.0,,,,,,,,,,4.0,2.0,2.0,,
342,PT00M04.90S,2024-12-17T01:07:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628389,68.64323258869908,31.372549019607845,1610612748,62,59,2024-12-17T01:11:07Z,3400000,False,-93.0,242.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,25.96,Missed,,,,,,,,,,,,,,,
343,PT00M03.80S,2024-12-17T01:07:26.2Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,62,59,2024-12-17T01:11:14Z,3410000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,342.0,,,,,,,,,,5.0,5.0,0.0,,
344,PT00M03.30S,2024-12-17T01:07:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630696,,,1610612765,62,59,2024-12-17T01:07:45Z,3420000,False,,,0,,D. Smith personal FOUL (3 PF) (Thompson 2 FT),"[1630696, 1641709]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,1630886.0,3.0,0.0,Thompson,1641709.0,,,,,,,,,
346,PT00M03.30S,2024-12-17T01:08:03.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641709,,,1610612765,62,59,2024-12-17T01:08:03Z,3440000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
347,PT00M03.30S,2024-12-17T01:08:03.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,62,59,2024-12-17T01:08:03Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,,,
348,PT00M03.30S,2024-12-17T01:08:04.7Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,62,59,2024-12-17T01:08:09Z,3460000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M03.30S,2024-12-17T01:08:04.7Z,2,REGULAR,substitution,in,[],1641842,,,1610612765,62,59,2024-12-17T01:08:09Z,3470000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M03.30S,2024-12-17T01:08:13.4Z,2,REGULAR,substitution,out,[],1629312,,,1610612765,62,59,2024-12-17T01:08:17Z,3480000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M03.30S,2024-12-17T01:08:13.4Z,2,REGULAR,substitution,in,[],201567,,,1610612765,62,59,2024-12-17T01:08:17Z,3490000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M03.30S,2024-12-17T01:08:25.0Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,62,59,2024-12-17T01:08:33Z,3500000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M03.30S,2024-12-17T01:08:25.0Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,62,59,2024-12-17T01:08:33Z,3510000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M03.30S,2024-12-17T01:08:03.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641709,,,1610612765,63,59,2024-12-17T01:11:36Z,3520000,False,,,0,,A. Thompson Free Throw 2 of 2 (11 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
358,PT00M00.00S,2024-12-17T01:09:23.0Z,2,REGULAR,period,end,[],0,,,1610612748,63,59,2024-12-17T01:09:23Z,3560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-12-17T01:23:22.8Z,3,REGULAR,substitution,out,['startperiod'],1641842,,,1610612748,63,59,2024-12-17T01:24:39Z,3570000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-12-17T01:23:22.8Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612748,63,59,2024-12-17T01:24:39Z,3580000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2024-12-17T01:23:22.8Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612748,63,59,2024-12-17T01:24:39Z,3590000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
