actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M38.00S,2024-10-26T23:23:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612765,12,21,2024-10-26T23:23:45Z,880000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1628436, 203501]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,,1.0,0.0,Hardaway Jr.,203501.0,,,,
91,PT05M38.00S,2024-10-26T23:23:59.3Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612765,13,21,2024-10-26T23:23:59Z,900000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (1 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
94,PT05M38.00S,2024-10-26T23:24:14.1Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612765,14,21,2024-10-26T23:24:14Z,910000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
96,PT05M27.00S,2024-10-26T23:24:42.8Z,1,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612738,14,21,2024-10-26T23:24:53Z,930000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,1179.0,,,,,0.0,1.0,,,,,,
97,PT05M27.00S,2024-10-26T23:24:54.4Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,14,21,2024-10-26T23:24:54Z,940000,False,,,0,,MISS J. Tatum technical Free Throw 1 of 1,[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2024-10-26T23:24:54.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,14,21,2024-10-26T23:24:54Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,
99,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,out,[],1631105,,,1610612738,14,21,2024-10-26T23:25:03Z,960000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,out,[],203501,,,1610612738,14,21,2024-10-26T23:25:03Z,970000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,in,[],1631323,,,1610612738,14,21,2024-10-26T23:25:03Z,980000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,in,[],1630191,,,1610612738,14,21,2024-10-26T23:25:03Z,990000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,14,21,2024-10-26T23:27:26Z,995000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT05M27.00S,2024-10-26T23:24:58.4Z,1,REGULAR,substitution,in,[],201950,,,1610612738,14,21,2024-10-26T23:27:26Z,997500,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M24.00S,2024-10-26T23:25:08.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,65.88370565045992,63.48039215686275,1610612738,14,21,2024-10-26T23:31:00Z,1000000,False,67.0,268.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
104,PT05M21.00S,2024-10-26T23:25:11.3Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,14,21,2024-10-26T23:30:51Z,1010000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT05M07.00S,2024-10-26T23:25:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,9.904730617608408,48.774509803921575,1610612765,16,21,2024-10-26T23:25:28Z,1020000,False,6.0,41.0,1,left,T. Harris turnaround fadeaway Jump Shot (6 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,6.0,,,,,,,,,,,,,
106,PT04M58.00S,2024-10-26T23:25:40.0Z,1,REGULAR,foul,personal,[],1631323,,,1610612738,16,21,2024-10-26T23:25:55Z,1030000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1628436]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,16-24 Left Center,,,,,,,,1628481.0,,,,,1.0,0.0,Kornet,1628436.0,,,,
108,PT04M53.00S,2024-10-26T23:26:03.0Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,16,21,2024-10-26T23:26:16Z,1050000,False,,,0,,J. Holiday step out-of-bounds TURNOVER (1 TO),[201950],1610612738.0,BOS,step,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,1628481.0,1.0,,,,,,,,,,,
111,PT04M42.00S,2024-10-26T23:26:24.5Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,16,21,2024-10-26T23:26:28Z,1080000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630202]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,Pritchard,1630202.0,,
112,PT04M42.00S,2024-10-26T23:26:24.5Z,1,REGULAR,steal,,[],1630202,,,1610612738,16,21,2024-10-26T23:26:26Z,1090000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
113,PT04M41.00S,2024-10-26T23:26:27.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630202,94.53022339027595,56.372549019607845,1610612738,16,21,2024-10-26T23:33:31Z,1100000,False,32.0,-1.0,1,right,MISS P. Pritchard running Layup - blocked,"[1630202, 1630595]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
114,PT04M41.00S,2024-10-26T23:26:27.8Z,1,REGULAR,block,,[],1630595,,,1610612738,16,21,2024-10-26T23:26:30Z,1110000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT04M39.00S,2024-10-26T23:26:29.8Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,16,21,2024-10-26T23:33:31Z,1120000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT04M28.00S,2024-10-26T23:26:39.7Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,16,21,2024-10-26T23:26:45Z,1130000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1628369]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,,,,,,,,Tatum,1628369.0,,
117,PT04M28.00S,2024-10-26T23:26:39.7Z,1,REGULAR,steal,,[],1628369,,,1610612738,16,21,2024-10-26T23:26:41Z,1140000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
118,PT04M16.00S,2024-10-26T23:26:50.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,90.98226018396846,51.22549019607843,1610612738,16,23,2024-10-26T23:34:11Z,1150000,False,6.0,32.0,1,right,J. Tatum driving finger roll Layup (14 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,14.0,,,,,,,,,,,,,
119,PT03M58.00S,2024-10-26T23:27:08.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,8.459264126149804,53.431372549019606,1610612765,18,23,2024-10-26T23:34:39Z,1160000,False,-17.0,27.0,1,left,I. Stewart cutting DUNK (2 PTS) (C. Cunningham 2 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,2.0,,,C. Cunningham,1630595.0,2.0,,,,,,,,
121,PT03M47.00S,2024-10-26T23:27:24.6Z,1,REGULAR,foul,personal,[],1630191,,,1610612738,18,23,2024-10-26T23:27:34Z,1180000,False,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 1628436]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,1.0,0.0,Kornet,1628436.0,,,,
125,PT03M47.00S,2024-10-26T23:27:37.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612738,18,23,2024-10-26T23:27:46Z,1200000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M47.00S,2024-10-26T23:27:37.0Z,1,REGULAR,substitution,out,[],202699,,,1610612738,18,23,2024-10-26T23:27:46Z,1210000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M47.00S,2024-10-26T23:27:37.0Z,1,REGULAR,substitution,in,[],1641842,,,1610612738,18,23,2024-10-26T23:27:46Z,1220000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M47.00S,2024-10-26T23:27:37.0Z,1,REGULAR,substitution,in,[],1631093,,,1610612738,18,23,2024-10-26T23:27:46Z,1230000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M39.00S,2024-10-26T23:27:55.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.93495400788436,45.09803921568627,1610612738,18,26,2024-10-26T23:35:14Z,1240000,False,-25.0,258.0,1,right,J. Tatum 25' 3PT pullup (17 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,17.0,,,,,,,,,,,,,
130,PT03M18.00S,2024-10-26T23:28:15.7Z,1,REGULAR,3pt,Jump Shot,[],1631323,7.145203679369246,2.205882352941174,1610612765,21,26,2024-10-26T23:28:19Z,1250000,False,239.0,15.0,1,left,S. Fontecchio 3PT  (3 PTS) (R. Holland II 1 AST),"[1631323, 1641842]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.95,Made,,,,,3.0,,,R. Holland II,1641842.0,1.0,,,,,,,,
132,PT03M18.00S,2024-10-26T23:28:21.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,21,26,2024-10-26T23:28:21Z,1270000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M58.00S,2024-10-26T23:31:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,95.18725361366623,97.30392156862744,1610612738,21,29,2024-10-26T23:31:38Z,1280000,False,237.0,-7.0,1,right,P. Pritchard 3PT  (3 PTS) (L. Kornet 2 AST),"[1630202, 1628436]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,3.0,,,L. Kornet,1628436.0,2.0,,,,,,,,
137,PT02M42.00S,2024-10-26T23:31:49.6Z,1,REGULAR,3pt,Jump Shot,[],1631323,24.096583442838366,9.558823529411768,1610612765,21,29,2024-10-27T00:16:51Z,1300000,False,202.0,174.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
138,PT02M41.00S,2024-10-26T23:31:50.6Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,21,29,2024-10-27T00:16:51Z,1310000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT02M38.00S,2024-10-26T23:32:14.9Z,1,REGULAR,foul,personal,[],1630214,,,1610612765,21,29,2024-10-26T23:32:35Z,1330000,False,,,0,,X. Tillman personal FOUL (1 PF),"[1630214, 1630191]",1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,,,,,1.0,0.0,Stewart,1630191.0,,,,
142,PT02M38.00S,2024-10-26T23:32:21.0Z,1,REGULAR,substitution,out,[],1628369,,,1610612765,21,29,2024-10-26T23:32:27Z,1350000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M38.00S,2024-10-26T23:32:21.0Z,1,REGULAR,substitution,in,[],1627759,,,1610612765,21,29,2024-10-26T23:32:27Z,1360000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M31.00S,2024-10-26T23:32:41.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641842,23.308147174770042,92.6470588235294,1610612765,24,29,2024-10-26T23:32:45Z,1370000,False,-213.0,167.0,1,left,R. Holland II 27' 3PT  (3 PTS) (J. Ivey 2 AST),"[1641842, 1631093]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,27.06,Made,,,,,3.0,,,J. Ivey,1631093.0,2.0,,,,,,,,
147,PT02M21.00S,2024-10-26T23:33:02.6Z,1,REGULAR,foul,technical,['1freethrow'],1630191,,,1610612738,24,29,2024-10-26T23:33:09Z,1400000,False,,,0,,I. Stewart defensive-3-second technical FOUL (1 Tech),[1630191],1610612765.0,DET,defensive-3-second,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,1.0,1.0,,,,,,
148,PT02M21.00S,2024-10-26T23:33:13.3Z,1,REGULAR,freethrow,1 of 1,[],1630202,,,1610612738,24,30,2024-10-26T23:33:13Z,1410000,False,,,0,,P. Pritchard technical Free Throw 1 of 1 (4 PTS),[1630202],1610612738.0,BOS,technical,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
149,PT02M04.00S,2024-10-26T23:33:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,68.38042049934297,29.90196078431373,1610612738,24,33,2024-10-26T23:33:47Z,1420000,False,-100.0,245.0,1,right,P. Pritchard 26' 3PT  (7 PTS) (J. Holiday 2 AST),"[1630202, 201950]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.45,Made,,,,,7.0,,,J. Holiday,201950.0,2.0,,,,,,,,
151,PT01M52.00S,2024-10-26T23:33:59.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612765,24,33,2024-10-26T23:34:14Z,1440000,False,,,0,,J. Holiday personal FOUL (1 PF) (Ivey 2 FT),"[201950, 1631093]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628481.0,,,,,1.0,0.0,Ivey,1631093.0,,,,
153,PT01M52.00S,2024-10-26T23:34:19.8Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,25,33,2024-10-26T23:34:19Z,1460000,False,,,0,,J. Ivey Free Throw 1 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
154,PT01M52.00S,2024-10-26T23:34:20.6Z,1,REGULAR,substitution,out,[],1628436,,,1610612765,25,33,2024-10-26T23:34:25Z,1470000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M52.00S,2024-10-26T23:34:20.6Z,1,REGULAR,substitution,in,[],201143,,,1610612765,25,33,2024-10-26T23:34:25Z,1480000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M52.00S,2024-10-26T23:34:40.0Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,26,33,2024-10-26T23:34:40Z,1490000,False,,,0,,J. Ivey Free Throw 2 of 2 (6 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
157,PT01M45.00S,2024-10-26T23:34:56.0Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630191,,,1610612738,26,33,2024-10-26T23:35:02Z,1500000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Pritchard 3 FT),"[1630191, 1630202]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,,1628481.0,,,,,2.0,1.0,Pritchard,1630202.0,,,,
159,PT01M45.00S,2024-10-26T23:35:16.0Z,1,REGULAR,freethrow,1 of 3,[],1630202,,,1610612738,26,34,2024-10-26T23:35:16Z,1520000,False,,,0,,P. Pritchard Free Throw 1 of 3 (8 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
160,PT01M45.00S,2024-10-26T23:35:29.4Z,1,REGULAR,freethrow,2 of 3,[],1630202,,,1610612738,26,35,2024-10-26T23:35:29Z,1530000,False,,,0,,P. Pritchard Free Throw 2 of 3 (9 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
161,PT01M45.00S,2024-10-26T23:35:30.6Z,1,REGULAR,substitution,out,[],201950,,,1610612738,26,35,2024-10-26T23:35:35Z,1540000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M45.00S,2024-10-26T23:35:30.6Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,26,35,2024-10-26T23:35:35Z,1550000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M45.00S,2024-10-26T23:35:47.0Z,1,REGULAR,freethrow,3 of 3,[],1630202,,,1610612738,26,36,2024-10-26T23:35:47Z,1560000,False,,,0,,P. Pritchard Free Throw 3 of 3 (10 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
164,PT01M28.00S,2024-10-26T23:36:04.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,21.73127463863338,6.127450980392155,1610612765,29,36,2024-10-26T23:38:42Z,1570000,False,219.0,152.0,1,left,M. Beasley 26' 3PT step back (3 PTS),[1627736],1610612765.0,DET,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,3.0,,,,,,,,,,,,,
165,PT01M13.00S,2024-10-26T23:36:23.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612738,29,36,2024-10-26T23:36:34Z,1580000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (Brown 2 FT),"[1641842, 1627759]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,,,,,1.0,0.0,Brown,1627759.0,,,,
167,PT01M13.00S,2024-10-26T23:36:51.0Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,29,37,2024-10-26T23:36:51Z,1600000,False,,,0,,J. Brown Free Throw 1 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
168,PT01M13.00S,2024-10-26T23:37:11.0Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,29,38,2024-10-26T23:37:11Z,1610000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
169,PT01M02.00S,2024-10-26T23:37:24.3Z,1,REGULAR,2pt,Jump Shot,[],1627736,21.59986859395532,69.36274509803921,1610612765,29,38,2024-10-26T23:39:32Z,1620000,False,-97.0,151.0,1,left,MISS M. Beasley 17' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,17.89,Missed,,,,,,,,,,,,,,,,,,
170,PT01M00.00S,2024-10-26T23:37:26.1Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,29,38,2024-10-26T23:39:32Z,1630000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,
171,PT00M55.40S,2024-10-26T23:37:32.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,77.84165571616295,7.843137254901961,1610612738,29,38,2024-10-26T23:40:01Z,1640000,False,-211.0,156.0,1,right,MISS P. Pritchard 26' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
172,PT00M52.70S,2024-10-26T23:37:34.7Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,29,38,2024-10-26T23:40:01Z,1650000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT00M40.70S,2024-10-26T23:37:46.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612765,29,38,2024-10-26T23:38:00Z,1660000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Beasley 2 FT),"[1630202, 1627736]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,,,,,1.0,0.0,Beasley,1627736.0,,,,
175,PT00M40.70S,2024-10-26T23:38:16.5Z,1,REGULAR,freethrow,1 of 2,[],1627736,,,1610612765,30,38,2024-10-26T23:38:16Z,1680000,False,,,0,,M. Beasley Free Throw 1 of 2 (4 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
176,PT00M40.70S,2024-10-26T23:38:33.6Z,1,REGULAR,freethrow,2 of 2,[],1627736,,,1610612765,31,38,2024-10-26T23:38:33Z,1690000,False,,,0,,M. Beasley Free Throw 2 of 2 (5 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
177,PT00M33.30S,2024-10-26T23:38:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,84.54336399474376,60.049019607843135,1610612738,31,40,2024-10-26T23:39:02Z,1700000,False,50.0,93.0,1,right,J. Brown 10' pullup Jump Shot (7 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.55,Made,,,,,7.0,,,,,,,,,,,,,
178,PT00M15.70S,2024-10-26T23:39:10.1Z,1,REGULAR,3pt,Jump Shot,[],1631323,6.750985545335084,97.54901960784314,1610612765,31,40,2024-10-26T23:40:57Z,1710000,False,-238.0,11.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
179,PT00M13.10S,2024-10-26T23:39:12.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,31,40,2024-10-26T23:40:57Z,1720000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,
180,PT00M01.40S,2024-10-26T23:39:23.8Z,1,REGULAR,2pt,Jump Shot,[],1627759,86.38304862023654,71.81372549019608,1610612738,31,42,2024-10-26T23:41:13Z,1730000,False,109.0,75.0,1,right,J. Brown 13' pullup Jump Shot (9 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,13.27,Made,,,,,9.0,,,,,,,,,,,,,
181,PT00M00.10S,2024-10-26T23:39:53.2Z,1,REGULAR,3pt,Jump Shot,[],1631093,59.050591327201055,61.76470588235294,1610612765,31,42,2024-10-26T23:42:53Z,1740000,False,-59.0,503.0,1,left,MISS J. Ivey 50' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,50.6,Missed,,,,,,,,,,,,,,,,,,
