actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT05M31.00S,2025-03-15T23:24:37.4Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,12,18,2025-03-15T23:24:41Z,820000,False,,,0,,C. Cunningham lost ball TURNOVER (3 TO),"[1630595, 1628983]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,3.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,
89,PT05M31.00S,2025-03-15T23:24:37.4Z,1,REGULAR,steal,,[],1628983,,,1610612760,12,18,2025-03-15T23:38:06Z,830000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M28.00S,2025-03-15T23:24:41.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.24901445466492,53.67647058823529,1610612760,12,20,2025-03-15T23:24:49Z,840000,False,18.0,11.0,1,right,S. Gilgeous-Alexander running DUNK (9 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,9.0,,,,,,,,,,,,,
91,PT05M17.00S,2025-03-15T23:24:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630595,18.478975032851512,95.09803921568627,1610612765,12,20,2025-03-15T23:33:47Z,850000,False,-225.0,121.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,25.6,Missed,,,,,,,,,,,,,,,
92,PT05M15.00S,2025-03-15T23:24:53.6Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,12,20,2025-03-15T23:24:55Z,860000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,91.0,,4.0,4.0,0.0,,,,,,,,,,
93,PT05M04.00S,2025-03-15T23:25:03.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,76.95466491458606,13.23529411764706,1610612760,12,23,2025-03-15T23:25:07Z,870000,False,-184.0,164.0,1,right,L. Dort 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,24.64,Made,,3.0,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
95,PT04M47.00S,2025-03-15T23:25:21.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,24.78646517739816,11.029411764705882,1610612765,15,23,2025-03-15T23:25:25Z,890000,False,195.0,180.0,1,left,M. Beasley 26' 3PT  (3 PTS) (C. Cunningham 3 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,26.56,Made,,3.0,,,,C. Cunningham,1630595.0,3.0,,,,,,,
98,PT04M41.00S,2025-03-15T23:25:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,23,2025-03-15T23:25:34Z,910000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,out,[],1631105,,,1610612760,15,23,2025-03-15T23:28:38Z,920000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,out,[],203501,,,1610612760,15,23,2025-03-15T23:28:38Z,930000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,15,23,2025-03-15T23:28:38Z,940000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,out,[],1629026,,,1610612760,15,23,2025-03-15T23:28:38Z,950000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,in,[],203471,,,1610612760,15,23,2025-03-15T23:28:38Z,960000,False,,,0,,SUB in: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,in,[],1630191,,,1610612760,15,23,2025-03-15T23:28:38Z,970000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,15,23,2025-03-15T23:28:38Z,980000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M41.00S,2025-03-15T23:25:56.3Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,15,23,2025-03-15T23:28:38Z,990000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M21.00S,2025-03-15T23:28:56.8Z,1,REGULAR,3pt,Jump Shot,[],1630198,65.91655716162943,26.715686274509803,1610612760,15,23,2025-03-15T23:34:33Z,1000000,False,-116.0,268.0,1,right,MISS I. Joe 29' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,29.21,Missed,,,,,,,,,,,,,,,
108,PT04M18.00S,2025-03-15T23:28:59.8Z,1,REGULAR,rebound,offensive,[],1630198,,,1610612760,15,23,2025-03-15T23:38:15Z,1010000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,107.0,,1.0,0.0,1.0,,,,,,,,,,
109,PT04M07.00S,2025-03-15T23:29:11.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,75.77201051248358,13.23529411764706,1610612760,15,23,2025-03-15T23:29:15Z,1020000,False,-184.0,175.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,25.39,Missed,,,,,,,,,,,,,,,
110,PT04M03.00S,2025-03-15T23:29:15.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,15,23,2025-03-15T23:29:15Z,1030000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,109.0,,1.0,1.0,0.0,,,,,,,,,,
111,PT03M58.00S,2025-03-15T23:29:20.8Z,1,REGULAR,2pt,Jump Shot,[],202699,9.674770039421814,28.186274509803923,1610612765,15,23,2025-03-15T23:29:27Z,1040000,False,109.0,38.0,1,left,MISS T. Harris 11' driving floating bank Shot,[202699],1610612765.0,DET,driving floating bank,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,11.57,Missed,,,,,,,,,,,,,,,
112,PT03M55.00S,2025-03-15T23:29:23.8Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,15,23,2025-03-15T23:29:27Z,1050000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,111.0,,1.0,1.0,0.0,,,,,,,,,,
113,PT03M49.00S,2025-03-15T23:29:29.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,72.61826544021025,18.137254901960784,1610612760,15,23,2025-03-15T23:29:33Z,1060000,False,-159.0,205.0,1,right,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.95,Missed,,,,,,,,,,,,,,,
114,PT03M47.00S,2025-03-15T23:29:31.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,15,23,2025-03-15T23:29:33Z,1070000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,113.0,,1.0,1.0,0.0,,,,,,,,,,
115,PT03M40.00S,2025-03-15T23:29:38.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,20.581471747700395,43.38235294117647,1610612765,15,23,2025-03-15T23:29:44Z,1080000,False,33.0,141.0,1,left,MISS C. Cunningham 14' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,14.48,Missed,,,,,,,,,,,,,,,
116,PT03M36.00S,2025-03-15T23:29:42.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,23,2025-03-15T23:29:44Z,1090000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,115.0,,2.0,2.0,0.0,,,,,,,,,,
117,PT03M30.00S,2025-03-15T23:29:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.30683311432325,44.85294117647059,1610612760,15,23,2025-03-15T23:29:54Z,1100000,False,-26.0,48.0,1,right,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630191]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,5.44,Missed,,,,,,,,,,,,,,Stewart,1630191.0
118,PT03M30.00S,2025-03-15T23:29:49.1Z,1,REGULAR,block,,[],1630191,,,1610612760,15,23,2025-03-15T23:29:52Z,1110000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M30.00S,2025-03-15T23:29:49.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,15,23,2025-03-15T23:29:54Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,117.0,,,,,,,,,,,,,,
121,PT03M26.00S,2025-03-15T23:30:11.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627936,94.82588699080158,33.33333333333333,1610612760,15,23,2025-03-15T23:30:16Z,1140000,False,-83.0,-4.0,1,right,MISS A. Caruso 8' floating Shot,[1627936],1610612760.0,OKC,floating,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,8.34,Missed,,,,,,,,,,,,,,,
122,PT03M23.00S,2025-03-15T23:30:14.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,15,23,2025-03-15T23:30:16Z,1150000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,121.0,,2.0,2.0,0.0,,,,,,,,,,
123,PT03M05.00S,2025-03-15T23:30:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,27.94021024967148,18.872549019607842,1610612765,15,23,2025-03-15T23:30:37Z,1160000,False,156.0,210.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,26.14,Missed,,,,,,,,,,,,,,,
124,PT03M03.00S,2025-03-15T23:30:35.2Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,15,23,2025-03-15T23:30:37Z,1170000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,123.0,,2.0,1.0,1.0,,,,,,,,,,
125,PT02M52.00S,2025-03-15T23:30:46.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,86.67871222076215,74.26470588235294,1610612760,15,23,2025-03-15T23:30:51Z,1180000,False,121.0,73.0,1,right,MISS S. Gilgeous-Alexander 14' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,14.14,Missed,,,,,,,,,,,,,,,
126,PT02M49.00S,2025-03-15T23:30:49.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,15,23,2025-03-15T23:30:51Z,1190000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,125.0,,4.0,4.0,0.0,,,,,,,,,,
127,PT02M43.00S,2025-03-15T23:30:55.0Z,1,REGULAR,turnover,bad pass,[],1627736,,,1610612765,15,23,2025-03-15T23:30:59Z,1200000,False,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 1627936]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,1.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2025-03-15T23:30:55.0Z,1,REGULAR,steal,,[],1627936,,,1610612760,15,23,2025-03-15T23:30:57Z,1210000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
129,PT02M40.00S,2025-03-15T23:30:58.4Z,1,REGULAR,turnover,lost ball,[],1627936,,,1610612760,15,23,2025-03-15T23:31:01Z,1220000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1627736]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,1.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,
130,PT02M40.00S,2025-03-15T23:30:58.4Z,1,REGULAR,steal,,[],1627736,,,1610612765,15,23,2025-03-15T23:31:00Z,1230000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
131,PT02M37.00S,2025-03-15T23:31:06.3Z,1,REGULAR,foul,offensive,[],1627736,,,1610612765,15,23,2025-03-15T23:31:20Z,1240000,False,,,0,,M. Beasley offensive FOUL (1 PF),"[1627736, 1631119]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Williams,1631119.0,,
133,PT02M37.00S,2025-03-15T23:31:06.3Z,1,REGULAR,turnover,offensive foul,[],1627736,,,1610612765,15,23,2025-03-15T23:31:06Z,1260000,False,,,0,,M. Beasley offensive foul TURNOVER (2 TO),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,101283.0,,,,,,
134,PT02M37.00S,2025-03-15T23:31:19.7Z,1,REGULAR,substitution,out,[],1630595,,,1610612760,15,23,2025-03-15T23:31:23Z,1270000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M37.00S,2025-03-15T23:31:19.7Z,1,REGULAR,substitution,in,[],1631323,,,1610612760,15,23,2025-03-15T23:31:23Z,1280000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M24.00S,2025-03-15T23:31:40.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,88.64980289093299,51.470588235294116,1610612760,15,23,2025-03-15T23:31:47Z,1290000,False,7.0,54.0,1,right,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Missed,,,,,,,,,,,,,,,
137,PT02M20.00S,2025-03-15T23:31:44.2Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,15,23,2025-03-15T23:31:44Z,1300000,False,,,0,,L. Dort REBOUND (Off:1 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,136.0,,5.0,4.0,1.0,,,,,,,,,,
138,PT02M13.00S,2025-03-15T23:31:53.7Z,1,REGULAR,foul,personal,[],202699,,,1610612760,15,23,2025-03-15T23:32:06Z,1310000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1628983]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627541.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
140,PT02M06.00S,2025-03-15T23:32:24.2Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,15,23,2025-03-15T23:32:29Z,1330000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1630191]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,1.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,
141,PT02M06.00S,2025-03-15T23:32:24.2Z,1,REGULAR,steal,,[],1630191,,,1610612765,15,23,2025-03-15T23:32:26Z,1340000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M54.00S,2025-03-15T23:32:36.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203471,24.392247043363994,13.480392156862745,1610612765,18,23,2025-03-15T23:32:40Z,1350000,False,183.0,177.0,1,left,D. Schröder 25' 3PT  (3 PTS) (M. Beasley 1 AST),"[203471, 1627736]",1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,25.42,Made,,3.0,,,,M. Beasley,1627736.0,1.0,,,,,,,
144,PT01M47.00S,2025-03-15T23:32:46.3Z,1,REGULAR,foul,personal,[],1630191,,,1610612760,18,23,2025-03-15T23:33:01Z,1370000,False,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 1627936]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Caruso,1627936.0,,
146,PT01M32.00S,2025-03-15T23:33:28.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612760,18,23,2025-03-15T23:33:40Z,1390000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Williams 2 FT),"[1631323, 1631119]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Williams,1631119.0,,
148,PT01M32.00S,2025-03-15T23:33:57.8Z,1,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,18,23,2025-03-15T23:33:57Z,1410000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
149,PT01M32.00S,2025-03-15T23:33:57.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,18,23,2025-03-15T23:33:57Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,
150,PT01M32.00S,2025-03-15T23:34:12.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,18,23,2025-03-15T23:34:19Z,1430000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M32.00S,2025-03-15T23:34:12.7Z,1,REGULAR,substitution,in,[],1641794,,,1610612760,18,23,2025-03-15T23:34:19Z,1440000,False,,,0,,SUB in: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M32.00S,2025-03-15T23:34:34.1Z,1,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,18,24,2025-03-15T23:34:34Z,1450000,False,,,0,,J. Williams Free Throw 2 of 2 (1 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
153,PT01M19.00S,2025-03-15T23:34:50.4Z,1,REGULAR,3pt,Jump Shot,[],203471,34.773324572930356,43.13725490196079,1610612765,18,24,2025-03-15T23:34:55Z,1460000,False,34.0,274.0,1,left,MISS D. Schröder 27' 3PT,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,27.65,Missed,,,,,,,,,,,,,,,
154,PT01M14.00S,2025-03-15T23:34:55.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,18,24,2025-03-15T23:34:55Z,1470000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,153.0,,2.0,2.0,0.0,,,,,,,,,,
155,PT01M06.00S,2025-03-15T23:35:02.2Z,1,REGULAR,3pt,Jump Shot,[],1631119,66.04796320630749,44.11764705882353,1610612760,18,24,2025-03-15T23:35:08Z,1480000,False,-29.0,267.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,26.82,Missed,,,,,,,,,,,,,,,
156,PT01M03.00S,2025-03-15T23:35:05.2Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,18,24,2025-03-15T23:35:08Z,1490000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,155.0,,1.0,1.0,0.0,,,,,,,,,,
157,PT01M01.00S,2025-03-15T23:35:09.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,8.754927726675426,46.568627450980394,1610612765,20,24,2025-03-15T23:35:14Z,1500000,False,17.0,30.0,1,left,T. Harris running DUNK (5 PTS) (S. Fontecchio 1 AST),"[202699, 1631323]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,3.44,Made,,5.0,,,,S. Fontecchio,1631323.0,1.0,,,,,,,
159,PT00M50.70S,2025-03-15T23:35:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,86.41590013140605,62.00980392156863,1610612760,20,24,2025-03-15T23:35:28Z,1520000,False,60.0,75.0,1,right,MISS S. Gilgeous-Alexander 9' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,9.62,Missed,,,,,,,,,,,,,,,
160,PT00M48.00S,2025-03-15T23:35:24.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,20,24,2025-03-15T23:35:24Z,1530000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,159.0,,3.0,3.0,0.0,,,,,,,,,,
161,PT00M31.80S,2025-03-15T23:35:40.8Z,1,REGULAR,2pt,Jump Shot,[],202699,22.683968462549277,67.64705882352942,1610612765,20,24,2025-03-15T23:41:34Z,1540000,False,-88.0,161.0,1,left,MISS T. Harris 18' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,18.33,Missed,,,,,,,,,,,,,,,
162,PT00M28.20S,2025-03-15T23:35:44.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,20,24,2025-03-15T23:35:46Z,1550000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,161.0,,3.0,3.0,0.0,,,,,,,,,,
163,PT00M20.50S,2025-03-15T23:35:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,74.06373193166885,83.08823529411765,1610612760,20,24,2025-03-15T23:41:51Z,1560000,False,165.0,191.0,1,right,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,25.29,Missed,,,,,,,,,,,,,,,
164,PT00M17.50S,2025-03-15T23:35:55.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,20,24,2025-03-15T23:35:55Z,1570000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,163.0,,2.0,2.0,0.0,,,,,,,,,,
165,PT00M01.50S,2025-03-15T23:36:11.6Z,1,REGULAR,3pt,Jump Shot,[],202699,18.74178712220762,95.58823529411765,1610612765,23,24,2025-03-15T23:36:16Z,1580000,False,-228.0,124.0,1,left,T. Harris 25' 3PT  (8 PTS) (D. Schröder 1 AST),"[202699, 203471]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,25.93,Made,,8.0,,,,D. Schröder,203471.0,1.0,,,,,,,
167,PT00M00.30S,2025-03-15T23:36:18.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,45.15440210249672,88.23529411764706,1610612760,23,24,2025-03-15T23:42:10Z,1600000,False,191.0,463.0,1,right,MISS S. Gilgeous-Alexander 50' driving floating 3PT,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,50.09,Missed,,,,,,,,,,,,,,,
