actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
182,PT11M48.00S,2025-02-02T20:43:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,10.068988173455978,42.15686274509804,1610612765,32,35,2025-02-02T20:43:55Z,1780000,False,39.0,42.0,1,left,S. Fontecchio Layup (2 PTS) (I. Stewart 1 AST),"[1631323, 1630191]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,2.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,
184,PT11M48.00S,2025-02-02T20:43:34.1Z,2,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612765,32,35,2025-02-02T20:43:42Z,1800000,False,,,0,,C. White shooting personal FOUL (2 PF) (Fontecchio 1 FT),"[1629632, 1631323]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Fontecchio,1631323.0
186,PT11M48.00S,2025-02-02T20:43:55.3Z,2,REGULAR,freethrow,1 of 1,[],1631323,,,1610612765,33,35,2025-02-02T20:43:55Z,1820000,False,,,0,,S. Fontecchio Free Throw 1 of 1 (3 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
187,PT11M24.00S,2025-02-02T20:44:29.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,33,35,2025-02-02T20:44:35Z,1830000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1179.0,,,,
188,PT11M11.00S,2025-02-02T20:44:49.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,30.56833114323259,69.36274509803921,1610612765,33,35,2025-02-02T20:44:54Z,1840000,False,-97.0,235.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
189,PT11M09.00S,2025-02-02T20:44:51.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,33,35,2025-02-02T20:44:54Z,1850000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,188.0,,,,,4.0,4.0,0.0,,,,,,,,
190,PT10M59.00S,2025-02-02T20:45:04.0Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612741,33,35,2025-02-02T20:45:13Z,1860000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Williams 2 FT),"[1630191, 1630172]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Williams,1630172.0
192,PT10M59.00S,2025-02-02T20:45:38.0Z,2,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,33,36,2025-02-02T20:45:38Z,1880000,False,,,0,,P. Williams Free Throw 1 of 2 (6 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
193,PT10M59.00S,2025-02-02T20:45:43.7Z,2,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,33,37,2025-02-02T20:45:43Z,1890000,False,,,0,,P. Williams Free Throw 2 of 2 (7 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
194,PT10M40.00S,2025-02-02T20:46:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.988830486202366,39.950980392156865,1610612765,35,37,2025-02-02T20:46:08Z,1900000,False,50.0,51.0,1,left,C. Cunningham 7' driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,,,,6.0,,,,,,,,,,,,,,
195,PT10M34.00S,2025-02-02T20:46:13.5Z,2,REGULAR,turnover,out-of-bounds,[],1641763,,,1610612741,35,37,2025-02-02T20:46:19Z,1910000,False,,,0,,J. Phillips lost ball out-of-bounds TURNOVER (1 TO),[1641763],1610612741.0,CHI,lost ball,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,2530.0,,,,
225,PT10M34.00S,2025-02-02T20:46:22.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612765,35,37,2025-02-02T20:50:06Z,1915000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT10M34.00S,2025-02-02T20:46:22.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612765,35,37,2025-02-02T20:50:06Z,1917500,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M23.00S,2025-02-02T20:46:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,8.360709592641262,2.450980392156863,1610612765,35,37,2025-02-02T20:46:37Z,1920000,False,238.0,26.0,1,left,MISS M. Beasley 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
197,PT10M20.00S,2025-02-02T20:46:35.1Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,35,37,2025-02-02T20:46:37Z,1930000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,,,196.0,,,,,1.0,1.0,0.0,,,,,,,,
198,PT10M13.00S,2025-02-02T20:46:41.8Z,2,REGULAR,3pt,Jump Shot,[],1630245,91.27792378449409,96.56862745098039,1610612741,35,37,2025-02-02T20:47:02Z,1940000,False,233.0,29.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
199,PT10M07.00S,2025-02-02T20:46:47.8Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,35,37,2025-02-02T20:46:47Z,1950000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,,198.0,,,,,1.0,1.0,0.0,,,,,,,,
200,PT10M03.00S,2025-02-02T20:46:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.835085413929041,48.03921568627451,1610612765,35,37,2025-02-02T20:58:29Z,1960000,False,10.0,21.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
201,PT10M01.00S,2025-02-02T20:46:53.3Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,35,37,2025-02-02T20:46:53Z,1970000,False,,,0,,J. Phillips REBOUND (Off:0 Def:2),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,200.0,,,,,2.0,2.0,0.0,,,,,,,,
202,PT09M55.00S,2025-02-02T20:47:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,68.15045992115637,27.450980392156865,1610612741,35,37,2025-02-02T20:47:29Z,1980000,False,-113.0,247.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
203,PT09M52.00S,2025-02-02T20:47:03.0Z,2,REGULAR,rebound,offensive,[],1631207,,,1610612741,35,37,2025-02-02T20:47:03Z,1990000,False,,,0,,D. Terry REBOUND (Off:1 Def:0),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,202.0,,,,,1.0,0.0,1.0,,,,,,,,
204,PT09M48.00S,2025-02-02T20:47:13.7Z,2,REGULAR,foul,personal,[],1631323,,,1610612741,35,37,2025-02-02T20:47:25Z,2000000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1629632]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,White,1629632.0
206,PT09M48.00S,2025-02-02T20:47:29.9Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,35,37,2025-02-02T20:47:32Z,2020000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M48.00S,2025-02-02T20:47:29.9Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,35,37,2025-02-02T20:47:32Z,2030000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M34.00S,2025-02-02T20:47:49.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630172,85.89027595269383,52.69607843137255,1610612741,35,39,2025-02-02T20:47:52Z,2040000,False,13.0,80.0,1,right,P. Williams 8' Hook (9 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.12,Made,,,,9.0,,,,,,,,,,,,,,
209,PT09M17.00S,2025-02-02T20:48:05.3Z,2,REGULAR,3pt,Jump Shot,[],1631323,25.443495400788436,87.00980392156863,1610612765,38,39,2025-02-02T20:48:10Z,2050000,False,-185.0,187.0,1,left,S. Fontecchio 26' 3PT  (6 PTS) (C. Cunningham 6 AST),"[1631323, 1630595]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,6.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,
211,PT09M00.00S,2025-02-02T20:48:22.7Z,2,REGULAR,3pt,Jump Shot,[],1631207,93.77463863337714,94.85294117647058,1610612741,38,39,2025-02-02T20:48:27Z,2070000,False,224.0,6.0,1,right,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
212,PT08M57.00S,2025-02-02T20:48:25.7Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612765,38,39,2025-02-02T20:48:27Z,2080000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,,211.0,,,,,1.0,1.0,0.0,,,,,,,,
213,PT08M52.00S,2025-02-02T20:48:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,7.440867279894875,51.71568627450981,1610612765,40,39,2025-02-02T20:48:38Z,2090000,False,-9.0,17.0,1,left,M. Beasley driving Layup (8 PTS) (C. Cunningham 7 AST),"[1627736, 1630595]",1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,1.94,Made,,,,8.0,C. Cunningham,1630595.0,7.0,,,,,,,,,,,
215,PT08M37.00S,2025-02-02T20:48:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612741,40,39,2025-02-02T20:48:59Z,2110000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (White 2 FT),"[1627736, 1629632]",1610612765.0,DET,shooting,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,2.0,0.0,White,1629632.0
217,PT08M37.00S,2025-02-02T20:49:15.2Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,40,40,2025-02-02T20:49:15Z,2130000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
218,PT08M37.00S,2025-02-02T20:49:27.9Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,40,41,2025-02-02T20:49:27Z,2140000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
219,PT08M19.00S,2025-02-02T20:49:47.5Z,2,REGULAR,3pt,Jump Shot,[],1631323,7.440867279894875,3.431372549019608,1610612765,43,41,2025-02-02T20:49:53Z,2150000,False,233.0,17.0,1,left,S. Fontecchio 3PT  (9 PTS) (I. Stewart 2 AST),"[1631323, 1630191]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.34,Made,,,,9.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,
221,PT08M12.00S,2025-02-02T20:49:54.0Z,2,REGULAR,turnover,bad pass,[],1630172,,,1610612741,43,41,2025-02-02T20:50:04Z,2170000,False,,,0,,P. Williams bad pass TURNOVER (3 TO),"[1630172, 1641842]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,Holland II,1641842.0,,,,,
222,PT08M12.00S,2025-02-02T20:49:54.0Z,2,REGULAR,steal,,[],1641842,,,1610612765,43,41,2025-02-02T20:49:56Z,2180000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M10.00S,2025-02-02T20:49:57.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,22.815374507227332,89.95098039215686,1610612765,46,41,2025-02-02T20:50:06Z,2190000,False,-200.0,162.0,1,left,C. Cunningham 25' 3PT  (9 PTS) (R. Holland II 1 AST),"[1630595, 1641842]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,9.0,R. Holland II,1641842.0,1.0,,,,,,,,,,,
227,PT08M10.00S,2025-02-02T20:50:08.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,46,41,2025-02-02T20:50:08Z,2210000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M10.00S,2025-02-02T20:52:14.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,46,41,2025-02-02T20:52:32Z,2220000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M10.00S,2025-02-02T20:52:14.8Z,2,REGULAR,substitution,in,[],202696,,,1610612741,46,41,2025-02-02T20:52:32Z,2230000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M57.00S,2025-02-02T20:53:01.7Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,46,41,2025-02-02T20:53:06Z,2240000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1641842]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Holland II,1641842.0,,,,,
231,PT07M57.00S,2025-02-02T20:53:01.7Z,2,REGULAR,steal,,[],1641842,,,1610612765,46,41,2025-02-02T20:53:03Z,2250000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
232,PT07M50.00S,2025-02-02T20:53:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,7.046649145860711,47.549019607843135,1610612765,48,41,2025-02-02T20:53:13Z,2260000,False,12.0,14.0,1,left,R. Holland II driving Layup (2 PTS) (C. Cunningham 8 AST),"[1641842, 1630595]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.84,Made,,,,2.0,C. Cunningham,1630595.0,8.0,,,,,,,,,,,
234,PT07M47.00S,2025-02-02T20:53:14.6Z,2,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,48,41,2025-02-02T20:53:23Z,2280000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,,,1628481.0,,,,
235,PT07M47.00S,2025-02-02T20:53:23.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612765,48,41,2025-02-02T20:53:30Z,2290000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2025-02-02T20:53:23.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612765,48,41,2025-02-02T20:53:30Z,2300000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M44.00S,2025-02-02T20:53:44.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,10.33180026281209,3.9215686274509802,1610612765,48,41,2025-02-02T21:03:35Z,2310000,False,230.0,45.0,1,left,MISS S. Fontecchio fadeaway 3PT,[1631323],1610612765.0,DET,fadeaway,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
239,PT07M42.00S,2025-02-02T20:53:46.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,48,41,2025-02-02T20:53:46Z,2320000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,,237.0,,,,,4.0,4.0,0.0,,,,,,,,
240,PT07M32.00S,2025-02-02T20:53:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631207,90.62089356110381,50.245098039215684,1610612741,48,43,2025-02-02T20:54:02Z,2330000,False,1.0,36.0,1,right,D. Terry floating Jump Shot (2 PTS),[1631207],1610612741.0,CHI,floating,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.57,Made,,,,2.0,,,,,,,,,,,,,,
241,PT07M16.00S,2025-02-02T20:54:12.6Z,2,REGULAR,3pt,Jump Shot,[],1627736,32.40801576872536,37.99019607843137,1610612765,48,43,2025-02-02T20:54:25Z,2340000,False,60.0,252.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
242,PT07M15.00S,2025-02-02T20:54:13.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,48,43,2025-02-02T20:54:25Z,2350000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,241.0,,,,,,,,,,,,,,,
243,PT07M15.00S,2025-02-02T20:54:22.0Z,2,REGULAR,foul,personal,[],1641842,,,1610612741,48,43,2025-02-02T20:54:40Z,2360000,False,,,0,,R. Holland II loose ball personal FOUL (1 PF),"[1641842, 1631207]",1610612765.0,DET,loose ball,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Terry,1631207.0
245,PT07M15.00S,2025-02-02T20:54:28.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,48,43,2025-02-02T20:54:33Z,2380000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M15.00S,2025-02-02T20:54:28.6Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,48,43,2025-02-02T20:54:33Z,2390000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M57.00S,2025-02-02T20:54:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628975,91.14651773981603,95.34313725490196,1610612741,48,43,2025-02-02T21:04:32Z,2400000,False,227.0,31.0,1,right,MISS J. Carter pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,22.88,Missed,,,,,,,,,,,,,,,,,,
248,PT06M55.00S,2025-02-02T20:54:56.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,48,43,2025-02-02T20:54:59Z,2410000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,,247.0,,,,,1.0,1.0,0.0,,,,,,,,
249,PT06M48.00S,2025-02-02T20:55:04.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,31.488173455978973,66.17647058823529,1610612765,48,43,2025-02-02T20:55:08Z,2420000,False,-81.0,243.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
250,PT06M45.00S,2025-02-02T20:55:07.1Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612765,48,43,2025-02-02T20:55:09Z,2430000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,249.0,,,,,1.0,0.0,1.0,,,,,,,,
251,PT06M29.00S,2025-02-02T20:55:21.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,5.206964520367937,32.59803921568628,1610612765,48,43,2025-02-02T20:55:26Z,2440000,False,87.0,-4.0,1,left,MISS C. Cunningham 8' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
252,PT06M27.00S,2025-02-02T20:55:23.4Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612741,48,43,2025-02-02T20:55:23Z,2450000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,251.0,,,,,1.0,1.0,0.0,,,,,,,,
253,PT06M24.00S,2025-02-02T20:55:27.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,76.16622864651774,12.254901960784313,1610612741,48,46,2025-02-02T20:55:55Z,2460000,False,-189.0,172.0,1,right,J. Carter 25' 3PT running pullup (3 PTS),[1628975],1610612741.0,CHI,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,3.0,,,,,,,,,,,,,,
254,PT06M04.00S,2025-02-02T20:55:50.6Z,2,REGULAR,foul,personal,[],1630245,,,1610612765,48,46,2025-02-02T20:56:00Z,2470000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630595]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Cunningham,1630595.0
256,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,48,46,2025-02-02T20:56:14Z,2490000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,48,46,2025-02-02T20:56:14Z,2500000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,48,46,2025-02-02T20:56:14Z,2510000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,48,46,2025-02-02T20:56:14Z,2520000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612765,48,46,2025-02-02T20:56:14Z,2530000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,in,[],202699,,,1610612765,48,46,2025-02-02T20:56:14Z,2540000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,48,46,2025-02-02T20:56:14Z,2550000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,48,46,2025-02-02T20:56:14Z,2560000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,in,[],203501,,,1610612765,48,46,2025-02-02T20:56:14Z,2570000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M04.00S,2025-02-02T20:55:55.6Z,2,REGULAR,substitution,in,[],1631207,,,1610612765,48,46,2025-02-02T20:56:14Z,2580000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
