actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT03M45.00S,2024-12-08T00:26:14.5Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,10,25,2024-12-08T00:26:17Z,840000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT03M36.00S,2024-12-08T00:26:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.1268068331143235,53.18627450980392,1610612760,10,27,2024-12-08T00:26:29Z,850000,False,-16.0,5.0,1,left,S. Gilgeous-Alexander driving reverse Layup (13 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.67,Made,,,,,13.0,,,,,,,,,,
87,PT03M14.00S,2024-12-08T00:26:45.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,76.95466491458606,28.921568627450984,1610612740,10,27,2024-12-08T00:26:49Z,860000,False,-105.0,164.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,19.5,Missed,,,,,,,,,,,,,,,
88,PT03M12.00S,2024-12-08T00:26:47.3Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,10,27,2024-12-08T00:26:49Z,870000,False,,,0,,C. Wallace REBOUND (Off:0 Def:5),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left Center,,,,,,87.0,5.0,5.0,0.0,,,,,,,,,,,
89,PT03M04.00S,2024-12-08T00:26:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,8.623521681997373,55.63725490196079,1610612760,10,27,2024-12-08T00:27:00Z,880000,False,-28.0,29.0,1,left,MISS L. Dort driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,4.02,Missed,,,,,,,,,,,,,,,
90,PT03M02.00S,2024-12-08T00:26:57.6Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,10,27,2024-12-08T00:27:00Z,890000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,,
91,PT02M56.00S,2024-12-08T00:27:05.8Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612740,10,27,2024-12-08T00:27:22Z,900000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Jones 2 FT),"[1629652, 1630529]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,1.0,0.0,Jones,1630529.0,,,,,
93,PT02M56.00S,2024-12-08T00:27:29.7Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,11,27,2024-12-08T00:27:29Z,920000,False,,,0,,H. Jones Free Throw 1 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
94,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,out,[],1627749,,,1610612740,11,27,2024-12-08T00:27:44Z,930000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,11,27,2024-12-08T00:27:44Z,940000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612740,11,27,2024-12-08T00:27:44Z,950000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,in,[],203468,,,1610612740,11,27,2024-12-08T00:27:44Z,960000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,in,[],1630526,,,1610612740,11,27,2024-12-08T00:27:44Z,970000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M56.00S,2024-12-08T00:27:34.6Z,1,REGULAR,substitution,in,[],1630598,,,1610612740,11,27,2024-12-08T00:27:44Z,980000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M56.00S,2024-12-08T00:27:55.0Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,12,27,2024-12-08T00:27:55Z,990000,False,,,0,,H. Jones Free Throw 2 of 2 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
101,PT02M47.00S,2024-12-08T00:28:06.1Z,1,REGULAR,turnover,bad pass,[],1641717,,,1610612760,12,27,2024-12-08T00:28:12Z,1000000,False,,,0,,C. Wallace bad pass TURNOVER (2 TO),"[1641717, 203468]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,2.0,McCollum,203468.0,,,,,,,,,,,,,,,,,
102,PT02M47.00S,2024-12-08T00:28:06.1Z,1,REGULAR,steal,,[],203468,,,1610612740,12,27,2024-12-08T00:28:35Z,1010000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
103,PT02M41.00S,2024-12-08T00:28:13.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,92.85479632063075,47.05882352941176,1610612740,14,27,2024-12-08T01:19:16Z,1020000,False,-15.0,15.0,1,right,T. Murphy III driving Layup (2 PTS) (C. McCollum 2 AST),"[1630530, 203468]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,2.08,Made,,,,,2.0,,,,,,C. McCollum,203468.0,2.0,,
104,PT02M41.00S,2024-12-08T00:28:22.2Z,1,REGULAR,foul,personal,['1freethrow'],1630198,,,1610612740,14,27,2024-12-08T00:28:47Z,1030000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Murphy III 1 FT),"[1630198, 1630530]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,1.0,0.0,Murphy III,1630530.0,,,,,
106,PT02M41.00S,2024-12-08T00:28:30.1Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,14,27,2024-12-08T00:28:38Z,1050000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M41.00S,2024-12-08T00:28:30.1Z,1,REGULAR,substitution,out,[],1641717,,,1610612740,14,27,2024-12-08T00:28:38Z,1060000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2024-12-08T00:28:30.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612740,14,27,2024-12-08T00:28:38Z,1070000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M41.00S,2024-12-08T00:28:30.1Z,1,REGULAR,substitution,in,[],1627936,,,1610612740,14,27,2024-12-08T00:28:38Z,1080000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2024-12-08T00:28:54.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630530,,,1610612740,15,27,2024-12-08T00:33:39Z,1090000,False,,,0,,T. Murphy III Free Throw 1 of 1 (3 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
111,PT02M31.00S,2024-12-08T00:28:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,47.05882352941176,1610612760,15,29,2024-12-08T00:29:01Z,1100000,False,15.0,6.0,1,left,S. Gilgeous-Alexander driving Layup (15 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.6,Made,,,,,15.0,,,,,,,,,,
112,PT02M22.00S,2024-12-08T00:29:09.1Z,1,REGULAR,foul,personal,[],1629026,,,1610612740,15,29,2024-12-08T00:29:19Z,1110000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1629750]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628951.0,1.0,0.0,Green,1629750.0,,,,,
114,PT02M18.00S,2024-12-08T00:29:34.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612740,15,29,2024-12-08T00:29:46Z,1130000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (McCollum 2 FT),"[1627936, 203468]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2004.0,1.0,0.0,McCollum,203468.0,,,,,
116,PT02M18.00S,2024-12-08T00:29:58.6Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,15,29,2024-12-08T00:29:58Z,1150000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
117,PT02M18.00S,2024-12-08T00:29:58.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,15,29,2024-12-08T00:29:58Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,
118,PT02M18.00S,2024-12-08T00:30:18.1Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,16,29,2024-12-08T00:30:18Z,1170000,False,,,0,,C. McCollum Free Throw 2 of 2 (1 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
119,PT02M03.00S,2024-12-08T00:30:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,4.812746386333772,52.69607843137255,1610612760,16,31,2024-12-08T00:30:40Z,1180000,False,-13.0,-7.0,1,left,A. Caruso driving Layup (2 PTS) (A. Wiggins 1 AST),"[1627936, 1630598]",1610612760.0,OKC,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,1.53,Made,,,,,2.0,,,,,,A. Wiggins,1630598.0,1.0,,
122,PT01M37.00S,2024-12-08T00:31:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630527,91.27792378449409,98.2843137254902,1610612740,19,31,2024-12-08T00:35:30Z,1210000,False,241.0,29.0,1,right,B. Boston Jr. 24' 3PT step back (3 PTS),[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Right Corner 3,24+ Right,,,,24.32,Made,,,,,3.0,,,,,,,,,,
123,PT01M23.00S,2024-12-08T00:31:13.6Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,19,31,2024-12-08T00:31:17Z,1220000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1630530]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,1.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,
124,PT01M23.00S,2024-12-08T00:31:13.6Z,1,REGULAR,steal,,[],1630530,,,1610612740,19,31,2024-12-08T00:31:15Z,1230000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
125,PT01M19.00S,2024-12-08T00:31:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,94.43166885676742,51.9607843137255,1610612740,21,31,2024-12-08T00:31:22Z,1240000,False,10.0,0.0,1,right,T. Murphy III running Layup (5 PTS),[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,5.0,,,,,,,,,,
126,PT00M58.90S,2024-12-08T00:31:37.7Z,1,REGULAR,3pt,Jump Shot,[],1627936,8.754927726675426,96.32352941176471,1610612760,21,34,2024-12-08T00:31:42Z,1250000,False,-232.0,30.0,1,left,A. Caruso 3PT  (5 PTS) (S. Gilgeous-Alexander 4 AST),"[1627936, 1628983]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,,23.35,Made,,,,,5.0,,,,,,S. Gilgeous-Alexander,1628983.0,4.0,,
128,PT00M51.20S,2024-12-08T00:31:48.6Z,1,REGULAR,3pt,Jump Shot,[],203468,72.7496714848883,19.362745098039216,1610612740,21,34,2024-12-08T00:31:54Z,1270000,False,-153.0,204.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,25.49,Missed,,,,,,,,,,,,,,,
129,PT00M46.40S,2024-12-08T00:31:53.4Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,21,34,2024-12-08T00:31:54Z,1280000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,,,
130,PT00M36.40S,2024-12-08T00:32:07.1Z,1,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612760,21,34,2024-12-08T00:32:29Z,1290000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630530, 1628983]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1204.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
132,PT00M36.40S,2024-12-08T00:32:30.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,21,35,2024-12-08T00:32:49Z,1310000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
133,PT00M36.40S,2024-12-08T00:32:30.1Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,21,35,2024-12-08T00:32:49Z,1320000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
134,PT00M34.30S,2024-12-08T00:32:32.2Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612740,21,35,2024-12-08T00:32:49Z,1330000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,
135,PT00M27.50S,2024-12-08T00:32:59.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,21,35,2024-12-08T00:32:59Z,1340000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M14.90S,2024-12-08T00:34:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,93.38042049934296,54.65686274509803,1610612740,23,35,2024-12-08T00:37:33Z,1370000,False,23.0,10.0,1,right,J. Green reverse Layup (2 PTS) (T. Murphy III 1 AST),"[1629750, 1630530]",1610612740.0,NOP,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.52,Made,,,,,2.0,,,,,,T. Murphy III,1630530.0,1.0,,
141,PT00M06.30S,2024-12-08T00:35:02.0Z,1,REGULAR,violation,kicked ball,[],1629750,,,1610612760,23,35,2024-12-08T00:35:27Z,1390000,False,,,0,,J. Green kicked ball VIOLATION,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
142,PT00M06.30S,2024-12-08T00:35:21.5Z,1,REGULAR,substitution,out,[],203468,,,1610612760,23,35,2024-12-08T00:35:24Z,1400000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M06.30S,2024-12-08T00:35:21.5Z,1,REGULAR,substitution,in,[],1627749,,,1610612760,23,35,2024-12-08T00:35:24Z,1410000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M02.60S,2024-12-08T00:35:26.2Z,1,REGULAR,3pt,Jump Shot,[],1630198,28.991458607095925,22.058823529411764,1610612760,23,35,2024-12-08T00:37:56Z,1420000,False,140.0,220.0,1,left,MISS I. Joe 26' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,26.06,Missed,,,,,,,,,,,,,,,
145,PT00M02.60S,2024-12-08T00:35:26.2Z,1,REGULAR,rebound,defensive,[],1630527,,,1610612740,23,35,2024-12-08T00:35:31Z,1430000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT00M00.00S,2024-12-08T00:35:37.7Z,1,REGULAR,period,end,[],0,,,1610612740,23,35,2024-12-08T00:35:37Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1630527,,,1610612740,23,35,2024-12-08T00:38:22Z,1450000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612740,23,35,2024-12-08T00:38:22Z,1460000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1627749,,,1610612740,23,35,2024-12-08T00:38:22Z,1470000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612740,23,35,2024-12-08T00:38:22Z,1480000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612740,23,35,2024-12-08T00:38:22Z,1490000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612740,23,35,2024-12-08T00:38:22Z,1500000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,23,35,2024-12-08T00:38:22Z,1510000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],1627742,,,1610612740,23,35,2024-12-08T00:38:22Z,1520000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,23,35,2024-12-08T00:38:22Z,1530000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612740,23,35,2024-12-08T00:38:22Z,1540000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612740,23,35,2024-12-08T00:38:22Z,1550000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-08T00:38:07.0Z,2,REGULAR,substitution,in,['startperiod'],1642349,,,1610612740,23,35,2024-12-08T00:38:22Z,1560000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-12-08T00:38:17.7Z,2,REGULAR,period,start,[],0,,,1610612740,23,35,2024-12-08T00:38:22Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M40.00S,2024-12-08T00:38:38.9Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612740,23,35,2024-12-08T00:38:49Z,1580000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630598, 1627742]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1204.0,1.0,0.0,Ingram,1627742.0,,,,,
162,PT11M40.00S,2024-12-08T00:39:03.2Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,24,35,2024-12-08T00:39:03Z,1600000,False,,,0,,B. Ingram Free Throw 1 of 2 (1 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
163,PT11M40.00S,2024-12-08T00:39:20.6Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,25,35,2024-12-08T00:39:20Z,1610000,False,,,0,,B. Ingram Free Throw 2 of 2 (2 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
165,PT11M27.00S,2024-12-08T00:39:36.4Z,2,REGULAR,3pt,Jump Shot,[],1630598,3.7614980289093296,95.58823529411765,1610612760,25,35,2024-12-08T00:39:40Z,1620000,False,-228.0,-17.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,22.85,Missed,,,,,,,,,,,,,,,
166,PT11M24.00S,2024-12-08T00:39:39.4Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,25,35,2024-12-08T00:39:40Z,1630000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,165.0,1.0,0.0,1.0,,,,,,,,,,,
167,PT11M18.00S,2024-12-08T00:39:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.863994743758213,45.34313725490196,1610612760,25,37,2024-12-08T00:39:49Z,1640000,False,23.0,3.0,1,left,I. Hartenstein cutting Layup (4 PTS) (A. Mitchell 1 AST),"[1628392, 1642349]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,2.34,Made,,,,,4.0,,,,,,A. Mitchell,1642349.0,1.0,,
169,PT10M52.00S,2024-12-08T00:40:11.4Z,2,REGULAR,3pt,Jump Shot,[],203468,74.58935611038108,13.725490196078432,1610612740,25,37,2024-12-08T00:41:53Z,1660000,False,-181.0,186.0,1,right,MISS C. McCollum 26' floating 3PT,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,26.01,Missed,,,,,,,,,,,,,,,
170,PT10M47.00S,2024-12-08T00:40:16.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,25,37,2024-12-08T00:40:16Z,1670000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,
171,PT10M40.00S,2024-12-08T00:40:22.7Z,2,REGULAR,2pt,Jump Shot,[],1631114,18.873193166885677,32.1078431372549,1610612760,25,37,2024-12-08T00:40:27Z,1680000,False,89.0,125.0,1,left,MISS J. Williams 15' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,15.37,Missed,,,,,,,,,,,,,,,
172,PT10M37.00S,2024-12-08T00:40:25.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,25,37,2024-12-08T00:40:27Z,1690000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,
