actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT02M16.00S,2025-01-16T02:01:56.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.469776609724048,49.26470588235294,1610612742,57,55,2025-01-16T02:02:01Z,3360000,False,4.0,-1.0,1,left,D. Gafford alley-oop DUNK (16 PTS) (J. Hardy 2 AST),"[1629655, 1630702]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,0.39,Made,16.0,Gafford,D. Gafford,J. Hardy,1630702.0,2.0,,,,,,,,,,,,,,
341,PT02M07.00S,2025-01-16T02:02:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.72339027595268,46.07843137254902,1610612740,57,55,2025-01-16T02:02:10Z,3380000,False,-20.0,16.0,1,right,MISS D. Murray driving Layup,[1627749],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,2.52,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
342,PT02M03.00S,2025-01-16T02:02:09.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,57,55,2025-01-16T02:02:10Z,3390000,False,,,0,,P. Washington REBOUND (Off:3 Def:6),[1629023],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,,,,,,341.0,9.0,6.0,3.0,,,,,
343,PT01M59.00S,2025-01-16T02:02:13.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,8.492115637319317,96.07843137254902,1610612742,57,55,2025-01-16T02:05:11Z,3400000,False,-230.0,27.0,1,left,MISS K. Thompson running 3PT,[202691],1610612742.0,DAL,running,,,,,,Left Corner 3,24+ Left,23.2,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
344,PT01M55.00S,2025-01-16T02:02:17.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,57,55,2025-01-16T02:02:19Z,3410000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Murray,D. Murray,,,,,,,,,343.0,3.0,3.0,0.0,,,,,
345,PT01M52.00S,2025-01-16T02:02:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,93.38042049934296,51.71568627450981,1610612740,59,55,2025-01-16T02:02:25Z,3420000,False,9.0,10.0,1,right,C. McCollum running Layup (9 PTS),[203468],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,1.3,Made,9.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
346,PT01M30.00S,2025-01-16T02:02:41.6Z,2,REGULAR,2pt,Jump Shot,[],202691,2.3160315374507228,87.00980392156863,1610612742,59,57,2025-01-16T02:02:50Z,3430000,False,-185.0,-31.0,1,left,K. Thompson 18' pullup Jump Shot (5 PTS) (P. Washington 2 AST),"[202691, 1629023]",1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Left,18.75,Made,5.0,Thompson,K. Thompson,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,
348,PT01M17.00S,2025-01-16T02:02:56.7Z,2,REGULAR,3pt,Jump Shot,[],203468,88.78120893561103,95.83333333333334,1610612740,59,57,2025-01-16T02:05:55Z,3450000,False,229.0,53.0,1,right,MISS C. McCollum step back 3PT,[203468],1610612740.0,NOP,step back,,,,,,Right Corner 3,24+ Right,23.52,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
349,PT01M17.00S,2025-01-16T02:02:56.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,59,57,2025-01-16T02:03:02Z,3460000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,348.0,3.0,2.0,1.0,,,,,
350,PT01M09.00S,2025-01-16T02:03:11.1Z,2,REGULAR,3pt,Jump Shot,[],202691,31.750985545335087,46.32352941176471,1610612742,59,57,2025-01-16T02:03:16Z,3470000,False,18.0,246.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,24.67,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
351,PT01M05.00S,2025-01-16T02:03:15.1Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,59,57,2025-01-16T02:09:21Z,3480000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Green,J. Green,,,,,,,,,350.0,3.0,3.0,0.0,,,,,
352,PT00M54.30S,2025-01-16T02:03:26.2Z,2,REGULAR,3pt,Jump Shot,[],1629750,67.88764783180025,30.637254901960787,1610612740,59,57,2025-01-16T02:03:38Z,3490000,False,-97.0,249.0,1,right,MISS J. Green 26' 3PT,[1629750],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,
353,PT00M48.20S,2025-01-16T02:03:32.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,59,57,2025-01-16T02:03:38Z,3500000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,352.0,4.0,3.0,1.0,,,,,
354,PT00M48.00S,2025-01-16T02:03:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612742,59,57,2025-01-16T02:09:58Z,3510000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Gafford 2 FT),"[1629750, 1629655]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,,1179.0,3.0,0.0,Gafford,1629655.0,,,,,,,,,
356,PT00M48.00S,2025-01-16T02:04:08.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612742,59,57,2025-01-16T02:09:53Z,3530000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612742.0,DAL,,,,,,,,,,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
357,PT00M48.00S,2025-01-16T02:04:08.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,59,57,2025-01-16T02:04:08Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,356.0,,,,,,,,
358,PT00M48.00S,2025-01-16T02:04:09.7Z,2,REGULAR,substitution,out,[],1629750,,,1610612742,59,57,2025-01-16T02:04:22Z,3550000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
359,PT00M48.00S,2025-01-16T02:04:09.7Z,2,REGULAR,substitution,out,[],1642274,,,1610612742,59,57,2025-01-16T02:04:22Z,3560000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
360,PT00M48.00S,2025-01-16T02:04:09.7Z,2,REGULAR,substitution,in,[],1628464,,,1610612742,59,57,2025-01-16T02:04:22Z,3570000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,
361,PT00M48.00S,2025-01-16T02:04:09.7Z,2,REGULAR,substitution,in,[],1641722,,,1610612742,59,57,2025-01-16T02:04:22Z,3580000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
362,PT00M48.00S,2025-01-16T02:04:08.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629655,,,1610612742,59,58,2025-01-16T02:09:53Z,3590000,False,,,0,,D. Gafford Free Throw 2 of 2 (17 PTS),[1629655],1610612742.0,DAL,,,,,,,,,,Made,17.0,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
363,PT00M31.90S,2025-01-16T02:05:02.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612740,59,58,2025-01-16T02:05:11Z,3600000,False,,,0,,J. Hardy personal FOUL (1 PF) (Murray 2 FT),"[1630702, 1627749]",1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Hardy,J. Hardy,,,,1179.0,1.0,0.0,Murray,1627749.0,,,,,,,,,
365,PT00M31.90S,2025-01-16T02:05:30.9Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612740,60,58,2025-01-16T02:05:30Z,3620000,False,,,0,,D. Murray Free Throw 1 of 2 (9 PTS),[1627749],1610612740.0,NOP,,,,,,,,,,Made,9.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
366,PT00M31.90S,2025-01-16T02:05:32.0Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,60,58,2025-01-16T02:05:38Z,3630000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
367,PT00M31.90S,2025-01-16T02:05:32.0Z,2,REGULAR,substitution,in,[],1630526,,,1610612740,60,58,2025-01-16T02:05:38Z,3640000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,
368,PT00M31.90S,2025-01-16T02:05:49.1Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612740,61,58,2025-01-16T02:05:49Z,3650000,False,,,0,,D. Murray Free Throw 2 of 2 (10 PTS),[1627749],1610612740.0,NOP,,,,,,,,,,Made,10.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
369,PT00M30.30S,2025-01-16T02:05:53.0Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612742,61,58,2025-01-16T02:05:57Z,3660000,False,,,0,,P. Washington bad pass TURNOVER (3 TO),"[1629023, 1627749]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,,,,,,,,,,3.0,Murray,1627749.0,,
370,PT00M30.30S,2025-01-16T02:05:53.0Z,2,REGULAR,steal,,[],1627749,,,1610612740,61,58,2025-01-16T02:05:55Z,3670000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,
371,PT00M25.40S,2025-01-16T02:05:57.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,75.90341655716163,87.5,1610612740,61,58,2025-01-16T02:06:01Z,3680000,False,188.0,174.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
372,PT00M22.90S,2025-01-16T02:06:00.2Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,61,58,2025-01-16T02:06:00Z,3690000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,371.0,4.0,3.0,1.0,,,,,
373,PT00M19.70S,2025-01-16T02:06:03.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627749,79.58278580814718,31.372549019607842,1610612740,61,58,2025-01-16T02:06:08Z,3700000,False,-93.0,139.0,1,right,MISS D. Murray 16' Jump Shot,[1627749],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,16.76,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
374,PT00M17.30S,2025-01-16T02:06:05.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,61,58,2025-01-16T02:06:05Z,3710000,False,,,0,,D. Gafford REBOUND (Off:2 Def:6),[1629655],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,,Gafford,D. Gafford,,,,,,,,,373.0,8.0,6.0,2.0,,,,,
375,PT00M05.30S,2025-01-16T02:06:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630702,24.78646517739816,86.27450980392157,1610612742,61,61,2025-01-16T02:06:24Z,3720000,False,-181.0,180.0,1,left,J. Hardy 25' 3PT pullup (19 PTS),[1630702],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,25.59,Made,19.0,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
376,PT00M00.00S,2025-01-16T02:06:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.38042049934296,45.588235294117645,1610612740,63,61,2025-01-16T02:06:34Z,3730000,False,-22.0,10.0,1,right,C. McCollum driving Layup (11 PTS),[203468],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,2.41,Made,11.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
378,PT00M00.00S,2025-01-16T02:07:34.8Z,2,REGULAR,period,end,[],0,,,1610612742,63,61,2025-01-16T02:07:34Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612742,63,61,2025-01-16T02:21:36Z,3760000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,out,['startperiod'],1630526,,,1610612742,63,61,2025-01-16T02:21:36Z,3770000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,63,61,2025-01-16T02:21:36Z,3780000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612742,63,61,2025-01-16T02:21:36Z,3790000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612742,63,61,2025-01-16T02:21:36Z,3800000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-01-16T02:20:59.0Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,63,61,2025-01-16T02:21:36Z,3810000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-01-16T02:21:46.2Z,3,REGULAR,period,start,[],0,,,1610612740,63,61,2025-01-16T02:21:46Z,3820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT11M41.00S,2025-01-16T02:22:03.9Z,3,REGULAR,turnover,lost ball,[],203468,,,1610612740,63,61,2025-01-16T02:22:07Z,3830000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1630230]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,2.0,Marshall,1630230.0,,
388,PT11M41.00S,2025-01-16T02:22:03.9Z,3,REGULAR,steal,,[],1630230,,,1610612742,63,61,2025-01-16T02:22:06Z,3840000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
389,PT11M22.00S,2025-01-16T02:22:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,93.24901445466492,45.588235294117645,1610612742,63,63,2025-01-16T02:23:19Z,3850000,False,-22.0,11.0,1,right,D. Gafford driving Layup (19 PTS),[1629655],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.47,Made,19.0,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
391,PT11M09.00S,2025-01-16T02:22:35.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,23.99802890932983,10.784313725490197,1610612740,63,63,2025-01-16T02:22:39Z,3870000,False,196.0,173.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
392,PT11M06.00S,2025-01-16T02:22:38.6Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,63,63,2025-01-16T02:22:39Z,3880000,False,,,0,,P. Washington REBOUND (Off:3 Def:7),[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Washington,P. Washington,,,,,,,,,391.0,10.0,7.0,3.0,,,,,
393,PT11M02.00S,2025-01-16T02:22:43.4Z,3,REGULAR,turnover,bad pass,[],1630230,,,1610612742,63,63,2025-01-16T02:22:46Z,3890000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1629750]",1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Marshall,N. Marshall,,,,,,,,,,,,,1.0,Green,1629750.0,,
394,PT11M02.00S,2025-01-16T02:22:43.4Z,3,REGULAR,steal,,[],1629750,,,1610612740,63,63,2025-01-16T02:22:45Z,3900000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Green,J. Green,,,,,,,,,,,,,,,,,
395,PT10M58.00S,2025-01-16T02:22:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,6.652431011826544,46.32352941176471,1610612740,63,63,2025-01-16T02:22:54Z,3910000,False,18.0,10.0,1,left,MISS J. Green running Layup - blocked,"[1629750, 1629655]",1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,2.09,Missed,,Green,J. Green,,,,,,,,,,,,,,,,Gafford,1629655.0
396,PT10M58.00S,2025-01-16T02:22:47.6Z,3,REGULAR,block,,[],1629655,,,1610612740,63,63,2025-01-16T02:22:50Z,3920000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
397,PT10M55.00S,2025-01-16T02:22:50.6Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,63,63,2025-01-16T02:22:54Z,3930000,False,,,0,,T. Murphy III REBOUND (Off:4 Def:2),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,,395.0,6.0,2.0,4.0,,,,,
398,PT10M53.00S,2025-01-16T02:22:52.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,26.62614980289093,17.647058823529413,1610612740,66,63,2025-01-16T02:22:56Z,3940000,False,162.0,198.0,1,left,T. Murphy III 25' 3PT  (13 PTS),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,25.55,Made,13.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
399,PT10M35.00S,2025-01-16T02:23:10.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,94.1688567674113,48.77450980392157,1610612742,66,65,2025-01-16T02:23:15Z,3950000,False,-6.0,2.0,1,right,D. Gafford driving DUNK (21 PTS) (N. Marshall 4 AST),"[1629655, 1630230]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,0.65,Made,21.0,Gafford,D. Gafford,N. Marshall,1630230.0,4.0,,,,,,,,,,,,,,
401,PT10M10.00S,2025-01-16T02:23:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,6.1268068331143235,47.05882352941176,1610612740,68,65,2025-01-16T02:25:02Z,3970000,False,15.0,5.0,1,left,Y. Missi cutting Layup (10 PTS) (D. Murray 5 AST),"[1642274, 1627749]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,1.56,Made,10.0,Missi,Y. Missi,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
403,PT09M54.00S,2025-01-16T02:23:51.0Z,3,REGULAR,3pt,Jump Shot,[],202691,76.82325886990802,9.313725490196079,1610612742,68,65,2025-01-16T02:23:55Z,3990000,False,-203.0,165.0,1,right,MISS K. Thompson 26' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
404,PT09M50.00S,2025-01-16T02:23:55.0Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,68,65,2025-01-16T02:23:55Z,4000000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Missi,Y. Missi,,,,,,,,,403.0,5.0,3.0,2.0,,,,,
405,PT09M46.00S,2025-01-16T02:23:58.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,25.18068331143233,13.725490196078432,1610612740,68,65,2025-01-16T02:26:09Z,4010000,False,181.0,184.0,1,left,MISS C. McCollum 25' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
406,PT09M40.00S,2025-01-16T02:24:04.7Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612740,68,65,2025-01-16T02:24:06Z,4020000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,,,,,,,405.0,4.0,3.0,1.0,,,,,
407,PT09M40.00S,2025-01-16T02:24:05.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612740,70,65,2025-01-16T02:26:26Z,4030000,False,0.0,0.0,1,left,J. Green tip DUNK (7 PTS),[1629750],1610612740.0,NOP,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,Green,J. Green,,,,,,,,,,,,,,,,,
408,PT09M37.00S,2025-01-16T02:24:16.0Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612742,70,65,2025-01-16T02:24:32Z,4040000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1642274, 203915]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Missi,Y. Missi,,,,1179.0,3.0,0.0,Dinwiddie,203915.0,,,,,,,,,
410,PT09M37.00S,2025-01-16T02:24:35.1Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,70,66,2025-01-16T02:24:35Z,4060000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (6 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,6.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
411,PT09M37.00S,2025-01-16T02:24:47.3Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,70,67,2025-01-16T02:24:47Z,4070000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,7.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
412,PT09M18.00S,2025-01-16T02:25:08.5Z,3,REGULAR,3pt,Jump Shot,[],1627749,33.722076215505915,47.30392156862745,1610612740,73,67,2025-01-16T02:25:13Z,4080000,False,13.0,264.0,1,left,D. Murray 26' 3PT pullup (13 PTS),[1627749],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Center,26.48,Made,13.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
413,PT09M04.00S,2025-01-16T02:25:22.3Z,3,REGULAR,3pt,Jump Shot,[],202691,70.90998685939553,25.49019607843137,1610612742,73,67,2025-01-16T02:25:26Z,4090000,False,-123.0,221.0,1,right,MISS K. Thompson 25' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
414,PT09M01.00S,2025-01-16T02:25:25.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,73,67,2025-01-16T02:25:26Z,4100000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1629750],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Green,J. Green,,,,,,,,,413.0,5.0,4.0,1.0,,,,,
415,PT08M56.00S,2025-01-16T02:25:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,6.1268068331143235,44.85294117647059,1610612740,75,67,2025-01-16T02:25:34Z,4110000,False,26.0,5.0,1,left,D. Murray running Layup (15 PTS),[1627749],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,2.62,Made,15.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
416,PT08M38.00S,2025-01-16T02:25:47.6Z,3,REGULAR,turnover,bad pass,[],202691,,,1610612742,75,67,2025-01-16T02:25:52Z,4120000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1630530]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Thompson,K. Thompson,,,,,,,,,,,,,2.0,Murphy III,1630530.0,,
417,PT08M38.00S,2025-01-16T02:25:47.6Z,3,REGULAR,steal,,[],1630530,,,1610612740,75,67,2025-01-16T02:25:50Z,4130000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
418,PT08M34.00S,2025-01-16T02:25:52.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630530,14.668199737187912,90.93137254901961,1610612740,75,67,2025-01-16T02:30:00Z,4140000,False,-205.0,85.0,1,left,MISS T. Murphy III 22' running Shot,[1630530],1610612740.0,NOP,running,,,,,,Mid-Range,16-24 Left,22.18,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
419,PT08M30.00S,2025-01-16T02:25:56.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,75,67,2025-01-16T02:30:00Z,4150000,False,,,0,,D. Gafford REBOUND (Off:2 Def:7),[1629655],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left,,,,Gafford,D. Gafford,,,,,,,,,418.0,9.0,7.0,2.0,,,,,
