actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
380,PT07M44.00S,2025-02-14T02:40:09.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,68,74,2025-02-14T02:40:09Z,3700000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M31.00S,2025-02-14T02:43:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,5.995400788436268,53.67647058823529,1610612740,70,74,2025-02-14T03:11:40Z,3710000,False,-18.0,4.0,1,left,K. Matković driving finger roll Layup (11 PTS) (T. Murphy III 8 AST),"[1631255, 1630530]",1610612740.0,NOP,driving finger roll,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,1.88,Made,,,,,11.0,T. Murphy III,1630530.0,8.0,,,,,,,,
383,PT07M07.00S,2025-02-14T02:43:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.49605781865965,41.17647058823529,1610612758,70,74,2025-02-14T02:43:44Z,3730000,False,-44.0,84.0,1,right,MISS D. DeRozan 9' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,9.47,Missed,,,,,,,,,,,,,,,,
384,PT07M06.00S,2025-02-14T02:43:39.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,70,74,2025-02-14T02:44:23Z,3740000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,383.0,12.0,6.0,6.0,,,,,,,,,,,,
385,PT07M05.00S,2025-02-14T02:43:43.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,70,74,2025-02-14T02:44:27Z,3750000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
386,PT07M04.00S,2025-02-14T02:43:44.3Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,70,74,2025-02-14T02:44:27Z,3760000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,385.0,1.0,1.0,0.0,,,,,,,,,,,,
387,PT06M55.00S,2025-02-14T02:43:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.1268068331143235,46.81372549019608,1610612740,72,74,2025-02-14T02:44:43Z,3770000,False,16.0,5.0,1,left,C. McCollum driving finger roll Layup (9 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,1.67,Made,,,,,9.0,,,,,,,,,,,
388,PT06M39.00S,2025-02-14T02:44:07.3Z,3,REGULAR,3pt,Jump Shot,[],203897,90.62089356110381,96.56862745098039,1610612758,72,74,2025-02-14T02:44:12Z,3780000,False,233.0,36.0,1,right,MISS Z. LaVine 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,23.55,Missed,,,,,,,,,,,,,,,,
389,PT06M36.00S,2025-02-14T02:44:10.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,72,74,2025-02-14T02:44:10Z,3790000,False,,,0,,C. McCollum REBOUND (Off:2 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,388.0,4.0,2.0,2.0,,,,,,,,,,,,
390,PT06M22.00S,2025-02-14T02:44:24.5Z,3,REGULAR,3pt,Jump Shot,[],203468,30.699737187910642,30.637254901960787,1610612740,75,74,2025-02-14T02:45:06Z,3800000,False,97.0,236.0,1,left,C. McCollum 25' 3PT pullup (12 PTS) (J. Alvarado 4 AST),"[203468, 1630631]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,25.52,Made,,,,,12.0,J. Alvarado,1630631.0,4.0,,,,,,,,
393,PT06M12.00S,2025-02-14T02:44:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.93495400788436,47.549019607843135,1610612758,75,74,2025-02-14T02:45:39Z,3830000,False,-12.0,23.0,1,right,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,2.63,Missed,,,,,,,,,,,,,,,,
395,PT06M09.00S,2025-02-14T02:44:40.7Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,75,74,2025-02-14T02:45:39Z,3850000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,393.0,6.0,5.0,1.0,,,,,,,,,,,,
396,PT06M05.00S,2025-02-14T02:44:43.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,23.340998685939553,89.2156862745098,1610612740,75,74,2025-02-14T02:46:02Z,3860000,False,-196.0,167.0,1,left,MISS C. McCollum 25' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.75,Missed,,,,,,,,,,,,,,,,
397,PT06M04.00S,2025-02-14T02:44:44.2Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,75,74,2025-02-14T02:46:02Z,3870000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,396.0,3.0,3.0,0.0,,,,,,,,,,,,
398,PT05M53.00S,2025-02-14T02:44:53.2Z,3,REGULAR,3pt,Jump Shot,[],203897,69.20170827858082,72.05882352941177,1610612758,75,77,2025-02-14T02:44:58Z,3880000,False,110.0,237.0,1,right,Z. LaVine 26' 3PT  (22 PTS) (D. Sabonis 3 AST),"[203897, 1627734]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,26.14,Made,,,,,22.0,D. Sabonis,1627734.0,3.0,,,,,,,,
400,PT05M30.00S,2025-02-14T02:45:16.5Z,3,REGULAR,3pt,Jump Shot,[],203468,26.62614980289093,81.12745098039215,1610612740,78,77,2025-02-14T02:45:20Z,3900000,False,-156.0,198.0,1,left,C. McCollum 25' 3PT  (15 PTS) (T. Murphy III 9 AST),"[203468, 1630530]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.17,Made,,,,,15.0,T. Murphy III,1630530.0,9.0,,,,,,,,
402,PT05M17.00S,2025-02-14T02:45:28.9Z,3,REGULAR,3pt,Jump Shot,[],203897,95.0886990801577,96.07843137254902,1610612758,78,80,2025-02-14T02:45:34Z,3920000,False,230.0,-6.0,1,right,Z. LaVine 3PT  (25 PTS) (D. Sabonis 4 AST),"[203897, 1627734]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,23.05,Made,,,,,25.0,D. Sabonis,1627734.0,4.0,,,,,,,,
404,PT05M04.00S,2025-02-14T02:45:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,4.5499342969776615,46.81372549019608,1610612740,80,80,2025-02-14T02:45:47Z,3940000,False,16.0,-10.0,1,left,J. Green cutting Layup (9 PTS) (K. Matković 2 AST),"[1629750, 1631255]",1610612740.0,NOP,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,9.0,K. Matković,1631255.0,2.0,,,,,,,,
406,PT04M49.00S,2025-02-14T02:45:57.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,92.72339027595268,4.901960784313726,1610612758,80,83,2025-02-14T02:46:03Z,3960000,False,-225.0,16.0,1,right,M. Monk 3PT  (11 PTS) (Z. LaVine 8 AST),"[1628370, 203897]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,22.61,Made,,,,,11.0,Z. LaVine,203897.0,8.0,,,,,,,,
410,PT04M35.00S,2025-02-14T02:46:44.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,80,83,2025-02-14T02:46:44Z,4000000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M35.00S,2025-02-14T02:47:55.2Z,3,REGULAR,3pt,Jump Shot,[],1629750,5.863994743758213,97.05882352941177,1610612740,80,83,2025-02-14T02:59:15Z,4015000,False,-235.0,3.0,1,left,MISS J. Green 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
487,PT04M35.00S,2025-02-14T02:47:55.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,83,2025-02-14T02:59:15Z,4017500,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,486.0,,,,,,,,,,,,,,,
415,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,out,[],1630530,,,1610612758,80,83,2025-02-14T02:59:15Z,4020000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,out,[],1630631,,,1610612758,80,83,2025-02-14T02:59:15Z,4030000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,80,83,2025-02-14T02:59:15Z,4040000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,in,[],1628971,,,1610612758,80,83,2025-02-14T02:59:15Z,4050000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,in,[],1641722,,,1610612758,80,83,2025-02-14T02:59:15Z,4060000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M35.00S,2025-02-14T02:49:02.0Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,80,83,2025-02-14T02:59:15Z,4070000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M35.00S,2025-02-14T02:49:55.7Z,3,REGULAR,jumpball,recovered,[],203897,,,1610612758,80,83,2025-02-14T02:49:55Z,4080000,False,,,0,,Jump Ball D. Sabonis vs. K. Matković: Tip to Z. LaVine,"[203897, 1627734, 1631255]",1610612758.0,SAC,challenge,Z. LaVine,203897.0,LaVine,Z. LaVine,Sabonis,1627734.0,Matković,1631255.0,,,,,,,,,,,,,,,,,,,,,,
424,PT04M31.00S,2025-02-14T02:50:02.4Z,3,REGULAR,foul,personal,[],1631255,,,1610612758,80,83,2025-02-14T02:50:11Z,4110000,False,,,0,,K. Matković personal FOUL (3 PF),"[1631255, 203897]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,201639.0,,,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,
426,PT04M31.00S,2025-02-14T02:50:08.5Z,3,REGULAR,substitution,out,[],1631255,,,1610612758,80,83,2025-02-14T02:50:12Z,4130000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M31.00S,2025-02-14T02:50:08.5Z,3,REGULAR,substitution,in,[],1630526,,,1610612758,80,83,2025-02-14T02:50:12Z,4140000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M13.00S,2025-02-14T02:50:38.3Z,3,REGULAR,2pt,Jump Shot,[],203897,73.80091984231275,75.98039215686273,1610612758,80,83,2025-02-14T02:50:43Z,4150000,False,130.0,194.0,1,right,MISS Z. LaVine 23' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,23.33,Missed,,,,,,,,,,,,,,,,
429,PT04M11.00S,2025-02-14T02:50:40.3Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,80,83,2025-02-14T02:50:43Z,4160000,False,,,0,,D. Sabonis REBOUND (Off:7 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,428.0,13.0,6.0,7.0,,,,,,,,,,,,
430,PT03M59.00S,2025-02-14T02:50:52.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631165,71.82982917214193,64.2156862745098,1610612758,80,83,2025-02-14T02:51:44Z,4170000,False,71.0,212.0,1,right,MISS K. Ellis 22' step back Shot,[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Right Center,,,22.39,Missed,,,,,,,,,,,,,,,,
431,PT03M55.00S,2025-02-14T02:50:56.6Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,80,83,2025-02-14T02:51:00Z,4180000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,,,,,430.0,1.0,1.0,0.0,,,,,,,,,,,,
432,PT03M50.00S,2025-02-14T02:51:00.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.33442838370565,75.24509803921569,1610612740,83,83,2025-02-14T03:14:00Z,4190000,False,-126.0,214.0,1,left,C. McCollum 24' 3PT running pullup (18 PTS) (J. Hawkins 3 AST),"[203468, 1641722]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,24.83,Made,,,,,18.0,J. Hawkins,1641722.0,3.0,,,,,,,,
433,PT03M36.00S,2025-02-14T02:51:14.9Z,3,REGULAR,3pt,Jump Shot,[],1628370,68.9388961892247,74.75490196078431,1610612758,83,86,2025-02-14T02:52:17Z,4200000,False,124.0,239.0,1,right,M. Monk 26' 3PT step back (14 PTS),[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,26.96,Made,,,,,14.0,,,,,,,,,,,
435,PT03M15.00S,2025-02-14T02:51:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,5.469776609724048,43.38235294117647,1610612740,83,86,2025-02-14T02:51:42Z,4210000,False,33.0,-1.0,1,left,MISS B. Brown driving finger roll Layup,[1628971],1610612740.0,NOP,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,3.31,Missed,,,,,,,,,,,,,,,,
436,PT03M13.00S,2025-02-14T02:51:38.4Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,83,86,2025-02-14T02:51:42Z,4220000,False,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,435.0,4.0,4.0,0.0,,,,,,,,,,,,
437,PT03M08.00S,2025-02-14T02:51:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,93.64323258869908,51.470588235294116,1610612758,83,88,2025-02-14T02:51:48Z,4230000,False,7.0,7.0,1,right,M. Monk running Layup (16 PTS),[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.04,Made,,,,,16.0,,,,,,,,,,,
438,PT02M54.00S,2025-02-14T02:51:57.0Z,3,REGULAR,3pt,Jump Shot,[],203468,23.209592641261498,89.4607843137255,1610612740,86,88,2025-02-14T02:52:01Z,4240000,False,-197.0,166.0,1,left,C. McCollum 25' 3PT pullup (21 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.77,Made,,,,,21.0,,,,,,,,,,,
439,PT02M33.00S,2025-02-14T02:52:17.3Z,3,REGULAR,2pt,Jump Shot,[],1628370,71.82982917214193,47.30392156862745,1610612758,86,88,2025-02-14T02:53:01Z,4250000,False,-13.0,212.0,1,right,MISS M. Monk 21' step back Shot,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,21.27,Missed,,,,,,,,,,,,,,,,
440,PT02M29.00S,2025-02-14T02:52:21.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,86,88,2025-02-14T02:52:23Z,4260000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,439.0,5.0,5.0,0.0,,,,,,,,,,,,
441,PT02M21.00S,2025-02-14T02:52:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,11.514454664914586,45.09803921568628,1610612740,88,88,2025-02-14T02:53:43Z,4270000,False,25.0,56.0,1,left,J. Hawkins 6' driving floating Jump Shot (12 PTS) (J. Robinson-Earl 1 AST),"[1641722, 1630526]",1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,6.09,Made,,,,,12.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,
443,PT02M21.00S,2025-02-14T02:52:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628370,,,1610612740,88,88,2025-02-14T02:53:12Z,4290000,False,,,0,,M. Monk shooting personal FOUL (3 PF) (Hawkins 1 FT),"[1628370, 1641722]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,,,,3.0,0.0,Hawkins,1641722.0,,
445,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,out,[],1628370,,,1610612740,88,88,2025-02-14T02:53:11Z,4310000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,out,[],203897,,,1610612740,88,88,2025-02-14T02:53:11Z,4320000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612740,88,88,2025-02-14T02:53:11Z,4330000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,in,[],1631222,,,1610612740,88,88,2025-02-14T02:53:11Z,4340000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,in,[],202685,,,1610612740,88,88,2025-02-14T02:53:11Z,4350000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M21.00S,2025-02-14T02:52:45.9Z,3,REGULAR,substitution,in,[],1626168,,,1610612740,88,88,2025-02-14T02:53:11Z,4360000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M21.00S,2025-02-14T02:53:16.3Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,89,88,2025-02-14T02:53:16Z,4370000,False,,,0,,J. Hawkins Free Throw 1 of 1 (13 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
453,PT01M57.00S,2025-02-14T02:53:45.3Z,3,REGULAR,2pt,Jump Shot,[],201942,92.50985545335085,11.297487745098039,1610612758,89,88,2025-02-14T02:54:22Z,4390000,False,-194.0,18.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,19.43,Missed,,,,,,,,,,,,,,,,
454,PT01M54.00S,2025-02-14T02:53:48.3Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,89,88,2025-02-14T02:54:22Z,4400000,False,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,
455,PT01M53.00S,2025-02-14T02:53:52.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,94.40999984741211,50.0,1610612758,89,88,2025-02-14T02:55:36Z,4410000,False,0.0,0.0,1,right,MISS T. Lyles tip Layup,[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
456,PT01M45.00S,2025-02-14T02:54:00.8Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,89,88,2025-02-14T02:54:40Z,4420000,False,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,455.0,4.0,2.0,2.0,,,,,,,,,,,,
457,PT01M43.00S,2025-02-14T02:53:55.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631165,90.62089356110381,51.470588235294116,1610612758,89,88,2025-02-14T02:55:41Z,4430000,False,7.0,36.0,1,right,MISS K. Ellis driving floating Shot - blocked,"[1631165, 1629750]",1610612758.0,SAC,driving floating,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,3.65,Missed,,,,,,,,,Green,1629750.0,,,,,,
458,PT01M43.00S,2025-02-14T02:53:55.7Z,3,REGULAR,block,,[],1629750,,,1610612758,89,88,2025-02-14T02:54:32Z,4440000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT01M43.00S,2025-02-14T02:53:55.7Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,89,88,2025-02-14T02:54:05Z,4450000,False,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,457.0,5.0,3.0,2.0,,,,,,,,,,,,
460,PT01M37.00S,2025-02-14T02:54:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,5.863994743758213,46.07843137254902,1610612740,91,88,2025-02-14T02:54:09Z,4460000,False,20.0,3.0,1,left,C. McCollum running Layup (23 PTS),[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,1.98,Made,,,,,23.0,,,,,,,,,,,
461,PT01M27.00S,2025-02-14T02:54:10.7Z,3,REGULAR,3pt,Jump Shot,[],1631165,67.23061760840999,49.754901960784316,1610612758,91,91,2025-02-14T02:54:15Z,4470000,False,-1.0,256.0,1,right,K. Ellis 25' 3PT  (7 PTS) (D. DeRozan 4 AST),"[1631165, 201942]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,25.55,Made,,,,,7.0,D. DeRozan,201942.0,4.0,,,,,,,,
463,PT01M06.00S,2025-02-14T02:54:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.95335085413929,49.50980392156863,1610612740,93,91,2025-02-14T02:54:36Z,4490000,False,2.0,116.0,1,left,C. McCollum 11' driving floating Jump Shot (25 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,11.63,Made,,,,,25.0,,,,,,,,,,,
464,PT00M52.80S,2025-02-14T02:54:55.6Z,3,REGULAR,foul,personal,[],203468,,,1610612758,93,91,2025-02-14T02:55:06Z,4500000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1631165]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,1630886.0,,,,,,,,,,,,,,1.0,0.0,Ellis,1631165.0,,
466,PT00M43.20S,2025-02-14T02:55:27.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612758,93,91,2025-02-14T02:55:40Z,4520000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630526, 201942]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,201639.0,,,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,
468,PT00M43.20S,2025-02-14T02:55:54.4Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,93,92,2025-02-14T02:55:54Z,4540000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
469,PT00M43.20S,2025-02-14T02:56:10.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,93,93,2025-02-14T02:56:10Z,4550000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
470,PT00M38.90S,2025-02-14T02:56:15.8Z,3,REGULAR,turnover,lost ball,[],203468,,,1610612740,93,93,2025-02-14T02:56:22Z,4560000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1631165]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Ellis,1631165.0
