actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
424,PT03M40.00S,2024-11-12T02:35:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629669,7.30946123521682,46.568627450980394,1610612740,77,73,2024-11-12T02:35:51Z,4180000,False,17.0,16.0,1,left,J. Nowell running Layup (9 PTS) (B. Boston Jr. 8 AST),"[1629669, 1630527]",1610612740.0,NOP,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,9.0,B. Boston Jr.,1630527.0,8.0,,,,
426,PT03M11.00S,2024-11-12T02:36:12.3Z,3,REGULAR,2pt,Jump Shot,[],1627732,92.72339027595268,33.33333333333333,1610612751,77,73,2024-11-12T02:36:16Z,4200000,False,-83.0,16.0,1,right,MISS B. Simmons 8' Jump Shot,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,8.48,Missed,,,,,,,,,,,,,,,,,,
427,PT03M08.00S,2024-11-12T02:36:14.5Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,77,73,2024-11-12T02:36:14Z,4210000,False,,,0,,Y. Missi REBOUND (Off:3 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,426.0,10.0,7.0,3.0,,,,,,,,,,,,,,
428,PT03M06.00S,2024-11-12T02:36:20.3Z,3,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612740,77,73,2024-11-12T02:36:27Z,4220000,False,,,0,,B. Simmons shooting personal FOUL (2 PF) (Nowell 2 FT),"[1627732, 1629669]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,,,,,,2.0,0.0,Nowell,1629669.0
430,PT03M06.00S,2024-11-12T02:36:58.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629669,,,1610612740,78,73,2024-11-12T02:36:58Z,4240000,False,,,0,,J. Nowell Free Throw 1 of 2 (10 PTS),[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
431,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,78,73,2024-11-12T02:37:22Z,4250000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,78,73,2024-11-12T02:37:22Z,4260000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,out,[],1630533,,,1610612740,78,73,2024-11-12T02:37:22Z,4270000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,out,[],1630560,,,1610612740,78,73,2024-11-12T02:37:22Z,4280000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612740,78,73,2024-11-12T02:37:22Z,4290000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,in,[],1628464,,,1610612740,78,73,2024-11-12T02:37:22Z,4300000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,78,73,2024-11-12T02:37:22Z,4310000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,in,[],1629661,,,1610612740,78,73,2024-11-12T02:37:22Z,4320000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,in,[],1630553,,,1610612740,78,73,2024-11-12T02:37:22Z,4330000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M06.00S,2024-11-12T02:36:58.7Z,3,REGULAR,substitution,in,[],1641730,,,1610612740,78,73,2024-11-12T02:37:22Z,4340000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M06.00S,2024-11-12T02:37:33.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629669,,,1610612740,79,73,2024-11-12T02:37:33Z,4350000,False,,,0,,J. Nowell Free Throw 2 of 2 (11 PTS),[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
442,PT02M53.00S,2024-11-12T02:37:48.7Z,3,REGULAR,turnover,lost ball,[],1629661,,,1610612751,79,73,2024-11-12T02:37:56Z,4360000,False,,,0,,C. Johnson lost ball TURNOVER (2 TO),"[1629661, 1630527]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,2.0,Boston Jr.,1630527.0,,,,,,,,,,,
443,PT02M53.00S,2024-11-12T02:37:48.7Z,3,REGULAR,steal,,[],1630527,,,1610612740,79,73,2024-11-12T02:37:51Z,4370000,False,,,0,,B. Boston Jr. STEAL (2 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
444,PT02M45.00S,2024-11-12T02:37:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628464,7.30946123521682,53.18627450980392,1610612740,81,73,2024-11-12T03:02:14Z,4380000,False,-16.0,16.0,1,left,D. Theis Layup (2 PTS) (J. Nowell 5 AST),"[1628464, 1629669]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,,,2.0,J. Nowell,1629669.0,5.0,,,,
446,PT02M24.00S,2024-11-12T02:38:17.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,90.22667542706965,54.166666666666664,1610612751,81,75,2024-11-12T02:38:25Z,4400000,False,21.0,39.0,1,right,B. Simmons Hook (6 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,,,,,,,,,,,6.0,,,,,,,
447,PT02M08.00S,2024-11-12T02:38:32.4Z,3,REGULAR,3pt,Jump Shot,[],1630530,31.225361366622867,35.294117647058826,1610612740,81,75,2024-11-12T02:38:39Z,4410000,False,74.0,241.0,1,left,MISS T. Murphy III 25' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
448,PT02M06.00S,2024-11-12T02:38:34.4Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,81,75,2024-11-12T02:38:39Z,4420000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,447.0,4.0,3.0,1.0,,,,,,,,,,,,,,
449,PT01M59.00S,2024-11-12T02:38:44.6Z,3,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,81,75,2024-11-12T02:38:52Z,4430000,False,,,0,,B. Simmons lost ball out-of-bounds TURNOVER (2 TO),[1627732],1610612751.0,BKN,lost ball,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,1628171.0,,,,,,,,,,
450,PT01M59.00S,2024-11-12T02:39:03.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,81,75,2024-11-12T02:39:03Z,4440000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M59.00S,2024-11-12T02:40:28.7Z,3,REGULAR,substitution,out,[],1630527,,,1610612740,81,75,2024-11-12T02:41:34Z,4450000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M59.00S,2024-11-12T02:40:28.7Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,81,75,2024-11-12T02:41:34Z,4460000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M42.00S,2024-11-12T02:42:05.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,32.670827858081466,33.088235294117645,1610612740,81,75,2024-11-12T02:42:10Z,4470000,False,85.0,255.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,,
454,PT01M40.00S,2024-11-12T02:42:07.5Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,81,75,2024-11-12T02:42:10Z,4480000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,453.0,1.0,1.0,0.0,,,,,,,,,,,,,,
455,PT01M25.00S,2024-11-12T02:42:21.9Z,3,REGULAR,3pt,Jump Shot,[],1630553,86.02168199737189,96.07843137254902,1610612751,81,75,2024-11-12T02:42:29Z,4490000,False,230.0,79.0,1,right,MISS K. Johnson 24' step back 3PT,[1630553],1610612751.0,BKN,step back,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,24.35,Missed,,,,,,,,,,,,,,,,,,
456,PT01M22.00S,2024-11-12T02:42:24.9Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,81,75,2024-11-12T02:42:29Z,4500000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT01M10.00S,2024-11-12T02:42:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,11.645860709592641,62.99019607843137,1610612740,81,75,2024-11-12T02:42:49Z,4510000,False,-65.0,57.0,1,left,MISS J. Nowell 8' pullup Shot,[1629669],1610612740.0,NOP,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Left,8.65,Missed,,,,,,,,,,,,,,,,,,
458,PT01M03.00S,2024-11-12T02:42:44.4Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,81,75,2024-11-12T02:42:58Z,4520000,False,,,0,,N. Clowney REBOUND (Off:0 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Left,,,457.0,3.0,3.0,0.0,,,,,,,,,,,,,,
459,PT00M58.10S,2024-11-12T02:42:50.0Z,3,REGULAR,3pt,Jump Shot,[],1641730,76.16622864651774,10.784313725490197,1610612751,81,78,2024-11-12T02:43:11Z,4530000,False,-196.0,172.0,1,right,N. Clowney 26' 3PT  (9 PTS) (B. Simmons 11 AST),"[1641730, 1627732]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,,,,9.0,B. Simmons,1627732.0,11.0,,,,
461,PT00M35.10S,2024-11-12T02:43:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,8.886333771353483,44.11764705882353,1610612740,81,78,2024-11-12T02:43:23Z,4550000,False,29.0,31.0,1,left,MISS J. Robinson-Earl Layup - blocked,"[1630526, 1629661]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,Johnson,1629661.0,,,,,,,,
462,PT00M35.10S,2024-11-12T02:43:16.0Z,3,REGULAR,block,,[],1629661,,,1610612740,81,78,2024-11-12T03:04:27Z,4560000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT00M34.80S,2024-11-12T02:43:16.3Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,81,78,2024-11-12T02:43:23Z,4570000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,461.0,2.0,1.0,1.0,,,,,,,,,,,,,,
464,PT00M34.80S,2024-11-12T02:43:21.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627732,,,1610612740,81,78,2024-11-12T02:43:50Z,4580000,False,,,0,,B. Simmons shooting personal FOUL (3 PF) (Robinson-Earl 2 FT),"[1627732, 1630526]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,,,3.0,0.0,Robinson-Earl,1630526.0
466,PT00M34.80S,2024-11-12T02:43:48.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612740,82,78,2024-11-12T02:43:48Z,4600000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (10 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
467,PT00M34.80S,2024-11-12T02:44:05.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612740,83,78,2024-11-12T02:44:05Z,4610000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (11 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
468,PT00M29.00S,2024-11-12T02:44:21.2Z,3,REGULAR,3pt,Jump Shot,[],1630592,71.56701708278581,20.34313725490196,1610612751,83,81,2024-11-12T02:44:28Z,4620000,False,-148.0,215.0,1,right,J. Wilson 26' 3PT  (10 PTS) (B. Simmons 12 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.1,Made,,,,,,,,,,,10.0,B. Simmons,1627732.0,12.0,,,,
470,PT00M09.90S,2024-11-12T02:44:46.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,7.966491458607096,52.20588235294118,1610612740,85,81,2024-11-12T02:44:51Z,4640000,False,-11.0,22.0,1,left,D. Theis cutting DUNK (4 PTS) (J. Nowell 6 AST),"[1628464, 1629669]",1610612740.0,NOP,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,,,4.0,J. Nowell,1629669.0,6.0,,,,
472,PT00M03.30S,2024-11-12T02:44:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630592,89.43823915900131,1.9607843137254901,1610612751,85,81,2024-11-12T02:45:03Z,4660000,False,-240.0,47.0,1,right,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,24.47,Missed,,,,,,,,,,,,,,,,,,
473,PT00M03.30S,2024-11-12T02:44:56.6Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612740,85,81,2024-11-12T02:45:03Z,4670000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Left Corner 3,24+ Left,,,472.0,4.0,3.0,1.0,,,,,,,,,,,,,,
474,PT00M00.00S,2024-11-12T02:45:05.3Z,3,REGULAR,period,end,[],0,,,1610612740,85,81,2024-11-12T02:45:05Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-11-12T02:47:11.0Z,4,REGULAR,substitution,out,['startperiod'],1627732,,,1610612740,85,81,2024-11-12T02:47:35Z,4690000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-11-12T02:47:11.0Z,4,REGULAR,substitution,out,['startperiod'],1630592,,,1610612740,85,81,2024-11-12T02:47:35Z,4700000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-11-12T02:47:11.0Z,4,REGULAR,substitution,in,['startperiod'],203471,,,1610612740,85,81,2024-11-12T02:47:35Z,4710000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-11-12T02:47:11.0Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612740,85,81,2024-11-12T02:47:35Z,4720000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-11-12T02:47:49.1Z,4,REGULAR,period,start,[],0,,,1610612740,85,81,2024-11-12T02:47:49Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M40.00S,2024-11-12T02:48:07.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,12.302890932982917,45.588235294117645,1610612740,85,81,2024-11-12T02:48:19Z,4740000,False,22.0,63.0,1,left,MISS T. Murphy III 6' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
481,PT11M37.00S,2024-11-12T02:48:11.5Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,85,81,2024-11-12T02:48:11Z,4750000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,480.0,5.0,3.0,2.0,,,,,,,,,,,,,,
482,PT11M37.00S,2024-11-12T02:48:11.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,5.590000152587891,50.0,1610612740,85,81,2024-11-12T02:48:11Z,4760000,False,0.0,0.0,1,left,MISS T. Murphy III tip Layup,[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
483,PT11M37.00S,2024-11-12T02:48:11.9Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,85,81,2024-11-12T02:48:11Z,4770000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,482.0,3.0,1.0,2.0,,,,,,,,,,,,,,
484,PT11M32.00S,2024-11-12T02:48:15.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,30.042706964520367,75.24509803921569,1610612740,88,81,2024-11-12T02:48:31Z,4780000,False,-126.0,230.0,1,left,J. Green 26' 3PT  (6 PTS) (J. Robinson-Earl 1 AST),"[1629750, 1630526]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,,,,,,,6.0,J. Robinson-Earl,1630526.0,1.0,,,,
486,PT11M16.00S,2024-11-12T02:48:31.4Z,4,REGULAR,3pt,Jump Shot,[],1641730,92.72339027595268,96.07843137254902,1610612751,88,81,2024-11-12T02:48:36Z,4800000,False,230.0,16.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
487,PT11M13.00S,2024-11-12T02:48:34.4Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,88,81,2024-11-12T02:48:36Z,4810000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,486.0,3.0,3.0,0.0,,,,,,,,,,,,,,
488,PT11M04.00S,2024-11-12T02:48:43.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,9.937582128777924,48.529411764705884,1610612740,88,81,2024-11-12T03:10:57Z,4820000,False,7.0,41.0,1,left,MISS D. Theis floating Shot,[1628464],1610612740.0,NOP,floating,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
489,PT11M02.00S,2024-11-12T02:48:45.5Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,81,2024-11-12T03:10:57Z,4830000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,488.0,6.0,3.0,3.0,,,,,,,,,,,,,,
490,PT10M51.00S,2024-11-12T02:48:56.8Z,4,REGULAR,3pt,Jump Shot,[],1641730,90.09526938239159,95.58823529411765,1610612751,88,84,2024-11-12T02:49:01Z,4840000,False,228.0,41.0,1,right,N. Clowney 3PT  (12 PTS) (D. Schröder 1 AST),"[1641730, 203471]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,23.15,Made,,,,,,,,,,,12.0,D. Schröder,203471.0,1.0,,,,
492,PT10M33.00S,2024-11-12T02:49:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,6.521024967148489,45.83333333333333,1610612740,90,84,2024-11-12T03:11:36Z,4860000,False,21.0,9.0,1,left,T. Murphy III driving reverse Layup (12 PTS),[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,,,,,12.0,,,,,,,
493,PT10M21.00S,2024-11-12T02:49:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.85479632063075,54.166666666666664,1610612751,90,86,2024-11-12T02:49:33Z,4870000,False,21.0,15.0,1,right,D. Schröder driving Layup (10 PTS),[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,,10.0,,,,,,,
494,PT10M06.00S,2024-11-12T02:49:41.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,18.347568988173457,63.23529411764706,1610612740,90,86,2024-11-12T02:50:04Z,4880000,False,-66.0,120.0,1,left,MISS T. Murphy III 13' step back Shot,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,13.7,Missed,,,,,,,,,,,,,,,,,,
495,PT10M06.00S,2024-11-12T02:49:41.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,90,86,2024-11-12T02:50:04Z,4890000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,494.0,,,,,,,,,,,,,,,,,
496,PT10M06.00S,2024-11-12T02:49:59.1Z,4,REGULAR,foul,personal,[],1641730,,,1610612740,90,86,2024-11-12T02:50:12Z,4900000,False,,,0,,N. Clowney loose ball personal FOUL (2 PF),"[1641730, 1628464]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,,,,,,,2.0,0.0,Theis,1628464.0
498,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,out,[],1628464,,,1610612740,90,86,2024-11-12T02:50:21Z,4920000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,out,[],1629669,,,1610612740,90,86,2024-11-12T02:50:21Z,4930000,False,,,0,,SUB out: J. Nowell,[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,90,86,2024-11-12T02:50:21Z,4940000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,in,[],1630527,,,1610612740,90,86,2024-11-12T02:50:21Z,4950000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,90,86,2024-11-12T02:50:21Z,4960000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M06.00S,2024-11-12T02:50:10.9Z,4,REGULAR,substitution,in,[],1641998,,,1610612740,90,86,2024-11-12T02:50:21Z,4970000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M51.00S,2024-11-12T02:50:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,27.414586070959263,18.137254901960784,1610612740,90,86,2024-11-12T02:50:51Z,4980000,False,159.0,205.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
