actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT09M34.00S,2024-11-02T00:40:48.4Z,2,REGULAR,2pt,Jump Shot,[],1630527,24.26084099868594,25.49019607843137,1610612740,40,46,2024-11-02T00:41:41Z,1760000,False,123.0,176.0,1,left,B. Boston Jr. 21' Jump Shot (2 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,21.41,Made,2.0,,,,,,,,,,,,,,,,,
180,PT09M31.00S,2024-11-02T00:41:03.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,40,46,2024-11-02T00:41:03Z,1770000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,out,[],1629627,,,1610612754,40,46,2024-11-02T00:43:43Z,1780000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,out,[],1630527,,,1610612754,40,46,2024-11-02T00:43:43Z,1790000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612754,40,46,2024-11-02T00:43:43Z,1800000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,40,46,2024-11-02T00:43:43Z,1810000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,in,[],1627742,,,1610612754,40,46,2024-11-02T00:43:43Z,1820000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,in,[],1628464,,,1610612754,40,46,2024-11-02T00:43:43Z,1830000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,in,[],1629750,,,1610612754,40,46,2024-11-02T00:43:43Z,1840000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M31.00S,2024-11-02T00:43:20.4Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,40,46,2024-11-02T00:43:43Z,1850000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M09.00S,2024-11-02T00:44:15.9Z,2,REGULAR,2pt,Jump Shot,[],1631097,91.93495400788436,71.07843137254902,1610612754,40,46,2024-11-02T00:44:53Z,1860000,False,105.0,23.0,1,right,MISS B. Mathurin 10' fadeaway Shot,[1631097],1610612754.0,IND,fadeaway,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,10.79,Missed,,,,,,,,,,,,,,,,,,
190,PT09M07.00S,2024-11-02T00:44:17.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,40,46,2024-11-02T00:44:53Z,1870000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,189.0,,,,,,2.0,2.0,0.0,,,,,
191,PT08M58.00S,2024-11-02T00:44:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,7.30946123521682,41.911764705882355,1610612740,40,46,2024-11-02T00:44:33Z,1880000,False,40.0,16.0,1,left,MISS J. Green running Layup,[1629750],1610612740.0,NOP,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
192,PT08M56.00S,2024-11-02T00:44:26.0Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,40,46,2024-11-02T00:44:33Z,1890000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,191.0,,,,,,2.0,2.0,0.0,,,,,
193,PT08M49.00S,2024-11-02T00:44:32.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,93.64323258869908,51.470588235294116,1610612754,40,48,2024-11-02T00:46:08Z,1900000,False,7.0,7.0,1,right,P. Siakam running Layup (7 PTS),[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.04,Made,7.0,,,,,,,,,,,,,,,,,
194,PT08M24.00S,2024-11-02T00:44:57.9Z,2,REGULAR,2pt,Jump Shot,[],1631288,5.601182654402102,72.30392156862744,1610612740,40,48,2024-11-02T00:45:06Z,1910000,False,-112.0,0.0,1,left,MISS J. Cain 11' driving floating Shot,[1631288],1610612740.0,NOP,driving floating,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,11.15,Missed,,,,,,,,,,,,,,,,,,
195,PT08M21.00S,2024-11-02T00:45:00.9Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,40,48,2024-11-02T00:45:06Z,1920000,False,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,194.0,,,,,,3.0,3.0,0.0,,,,,
196,PT08M08.00S,2024-11-02T00:45:13.0Z,2,REGULAR,3pt,Jump Shot,[],1627783,95.0886990801577,96.07843137254902,1610612754,40,48,2024-11-02T00:45:20Z,1930000,False,230.0,-6.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
197,PT08M07.00S,2024-11-02T00:45:18.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,40,48,2024-11-02T00:45:18Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,196.0,,,,,,,,,,,,,
199,PT08M01.00S,2024-11-02T00:45:43.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,78.66294349540078,37.00980392156863,1610612754,40,48,2024-11-02T00:45:49Z,1960000,False,-65.0,148.0,1,right,MISS B. Mathurin 16' turnaround fadeaway Shot,[1631097],1610612754.0,IND,turnaround fadeaway,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,16.17,Missed,,,,,,,,,,,,,,,,,,
200,PT07M57.00S,2024-11-02T00:45:47.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,40,48,2024-11-02T00:45:49Z,1970000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,199.0,,,,,,1.0,1.0,0.0,,,,,
201,PT07M41.00S,2024-11-02T00:46:03.1Z,2,REGULAR,3pt,Jump Shot,[],1631288,7.703679369250986,3.9215686274509802,1610612740,40,48,2024-11-02T00:46:08Z,1980000,False,230.0,20.0,1,left,MISS J. Cain 3PT,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
202,PT07M37.00S,2024-11-02T00:46:07.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,40,48,2024-11-02T00:59:56Z,1990000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,201.0,,,,,,2.0,2.0,0.0,,,,,
203,PT07M28.00S,2024-11-02T00:46:16.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,81.8166885676741,60.5392156862745,1610612754,40,48,2024-11-02T00:46:20Z,2000000,False,53.0,118.0,1,right,MISS T. McConnell 12' turnaround Shot,[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.96,Missed,,,,,,,,,,,,,,,,,,
204,PT07M25.00S,2024-11-02T00:46:18.4Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,40,48,2024-11-02T00:46:18Z,2010000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203.0,,,,,,1.0,1.0,0.0,,,,,
205,PT07M20.00S,2024-11-02T00:46:27.1Z,2,REGULAR,foul,personal,[],204456,,,1610612740,40,48,2024-11-02T00:46:38Z,2020000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1627742]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628172.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
207,PT07M20.00S,2024-11-02T00:46:46.7Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,40,48,2024-11-02T00:46:53Z,2040000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M20.00S,2024-11-02T00:46:46.7Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,40,48,2024-11-02T00:46:53Z,2050000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M07.00S,2024-11-02T00:47:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,7.440867279894875,53.67647058823529,1610612740,40,48,2024-11-02T00:47:19Z,2060000,False,-18.0,17.0,1,left,MISS J. Alvarado driving finger roll Layup,[1630631],1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
210,PT07M05.00S,2024-11-02T00:47:12.3Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,40,48,2024-11-02T00:47:19Z,2070000,False,,,0,,I. Jackson REBOUND (Off:0 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,209.0,,,,,,4.0,4.0,0.0,,,,,
211,PT07M00.00S,2024-11-02T00:47:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,93.51182654402102,46.568627450980394,1610612754,40,50,2024-11-02T00:47:26Z,2080000,False,-17.0,8.0,1,right,B. Mathurin running Layup (6 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.92,Made,6.0,,,,,,,,,,,,,,,,,
213,PT06M49.00S,2024-11-02T00:47:27.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,26.49474375821288,65.19607843137256,1610612740,40,50,2024-11-02T00:47:35Z,2100000,False,-76.0,197.0,1,left,MISS B. Ingram 21' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,21.08,Missed,,,,,,,,,,,,,,,,,,
214,PT06M45.00S,2024-11-02T00:47:31.7Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,40,50,2024-11-02T00:47:35Z,2110000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Left Center,,,,,,,213.0,,,,,,3.0,3.0,0.0,,,,,
215,PT06M40.00S,2024-11-02T00:47:37.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,84.05059132720105,2.941176470588235,1610612754,40,53,2024-11-02T00:48:02Z,2120000,False,-235.0,97.0,1,right,B. Sheppard 25' 3PT running (6 PTS) (P. Siakam 5 AST),"[1641767, 1627783]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,25.47,Made,6.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,,
217,PT06M39.00S,2024-11-02T00:47:50.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,40,53,2024-11-02T00:47:50Z,2140000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M39.00S,2024-11-02T00:48:45.6Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,40,53,2024-11-02T00:49:06Z,2150000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M39.00S,2024-11-02T00:48:45.6Z,2,REGULAR,substitution,out,[],1631288,,,1610612740,40,53,2024-11-02T00:49:06Z,2160000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M39.00S,2024-11-02T00:48:45.6Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,40,53,2024-11-02T00:49:06Z,2170000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M39.00S,2024-11-02T00:48:45.6Z,2,REGULAR,substitution,in,[],1641722,,,1610612740,40,53,2024-11-02T00:49:06Z,2180000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M25.00S,2024-11-02T00:49:29.0Z,2,REGULAR,3pt,Jump Shot,[],1627742,17.95335085413929,94.85294117647058,1610612740,43,53,2024-11-02T00:49:36Z,2190000,False,-224.0,116.0,1,left,B. Ingram 25' 3PT  (8 PTS) (J. Alvarado 4 AST),"[1627742, 1630631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.27,Made,8.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,
224,PT06M13.00S,2024-11-02T00:49:40.4Z,2,REGULAR,3pt,Jump Shot,[],1641767,93.11760840998686,3.6764705882352944,1610612754,43,56,2024-11-02T00:49:45Z,2210000,False,-232.0,12.0,1,right,B. Sheppard 3PT  (9 PTS) (T. McConnell 3 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,23.19,Made,9.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
226,PT05M48.00S,2024-11-02T00:50:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,17.559132720105126,48.03921568627451,1610612740,43,56,2024-11-02T00:50:12Z,2230000,False,10.0,113.0,1,left,MISS Z. Williamson 11' turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
227,PT05M46.00S,2024-11-02T00:50:08.3Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,43,56,2024-11-02T00:50:08Z,2240000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,226.0,,,,,,2.0,1.0,1.0,,,,,
228,PT05M44.00S,2024-11-02T00:50:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.995400788436268,52.94117647058824,1610612740,45,56,2024-11-02T00:57:42Z,2250000,False,-15.0,4.0,1,left,Z. Williamson driving Layup (13 PTS) (D. Theis 1 AST),"[1629627, 1628464]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.52,Made,13.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,
230,PT05M21.00S,2024-11-02T00:50:08.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,85.75886990801577,95.34313725490196,1610612754,45,56,2024-11-02T00:57:29Z,2270000,False,227.0,81.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
231,PT05M18.00S,2024-11-02T00:50:11.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,45,56,2024-11-02T00:57:29Z,2280000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,,,,,230.0,,,,,,3.0,2.0,1.0,,,,,
234,PT05M13.00S,2024-11-02T00:50:09.0Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1641722,,,1610612740,46,56,2024-11-02T00:57:09Z,2285000,False,,,0,,J. Hawkins Free Throw 1 of 3 (6 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
235,PT05M13.00S,2024-11-02T00:50:09.0Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1641722,,,1610612740,47,56,2024-11-02T00:57:09Z,2287500,False,,,0,,J. Hawkins Free Throw 2 of 3 (7 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
244,PT05M13.00S,2024-11-02T00:50:09.0Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1641722,,,1610612740,48,56,2024-11-02T00:57:09Z,2288750,False,,,0,,J. Hawkins Free Throw 3 of 3 (8 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
232,PT05M13.00S,2024-11-02T00:50:22.7Z,2,REGULAR,foul,personal,['3freethrow'],1630543,,,1610612740,48,56,2024-11-02T00:56:30Z,2289062,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Hawkins 3 FT),"[1630543, 1641722]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,1628172.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,
236,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,out,[],204456,,,1610612740,48,56,2024-11-02T00:55:23Z,2289375,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,out,[],1630543,,,1610612740,48,56,2024-11-02T00:55:23Z,2289687,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,out,[],1641767,,,1610612740,48,56,2024-11-02T00:55:23Z,2289843,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,out,[],1627783,,,1610612740,48,56,2024-11-02T00:55:23Z,2289921,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,in,[],1641716,,,1610612740,48,56,2024-11-02T00:55:23Z,2289960,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,in,[],1626167,,,1610612740,48,56,2024-11-02T00:55:23Z,2289980,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,in,[],1630167,,,1610612740,48,56,2024-11-02T00:55:23Z,2289990,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M13.00S,2024-11-02T00:51:26.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612740,48,56,2024-11-02T00:55:23Z,2289995,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M58.00S,2024-11-02T00:52:03.1Z,2,REGULAR,2pt,Jump Shot,[],1626167,73.27529566360053,34.55882352941176,1610612754,48,56,2024-11-02T00:53:50Z,2420000,False,-77.0,199.0,1,right,MISS M. Turner 21' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,21.32,Missed,,,,,,,,,,,,,,,,,,
246,PT04M55.00S,2024-11-02T00:52:06.1Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,48,56,2024-11-02T00:52:09Z,2430000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,,,,,,245.0,,,,,,1.0,1.0,0.0,,,,,
247,PT04M49.00S,2024-11-02T00:52:12.5Z,2,REGULAR,3pt,Jump Shot,[],1627742,26.231931668856767,81.12745098039215,1610612740,51,56,2024-11-02T00:52:17Z,2440000,False,-156.0,194.0,1,left,B. Ingram 24' 3PT  (11 PTS) (J. Hawkins 1 AST),"[1627742, 1641722]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,24.88,Made,11.0,J. Hawkins,1641722.0,1.0,,,,,,,,,,,,,,
249,PT04M30.00S,2024-11-02T00:52:36.1Z,2,REGULAR,foul,personal,[],1641722,,,1610612754,51,56,2024-11-02T00:52:42Z,2460000,False,,,0,,J. Hawkins personal FOUL (1 PF),"[1641722, 1641716]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628172.0,1.0,0.0,Walker,1641716.0,,,,,,,,
251,PT04M18.00S,2024-11-02T00:53:11.4Z,2,REGULAR,foul,personal,[],1630631,,,1610612754,51,56,2024-11-02T00:53:25Z,2480000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1626167]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,2534.0,1.0,0.0,Turner,1626167.0,,,,,,,,
253,PT04M06.00S,2024-11-02T00:53:34.4Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,51,56,2024-11-02T00:53:41Z,2500000,False,,,0,,M. Turner bad pass out-of-bounds TURNOVER (1 TO),[1626167],1610612754.0,IND,bad pass,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628172.0,,,,,,,,1.0,,,,
254,PT03M44.00S,2024-11-02T00:54:06.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,6.915243101182654,68.87254901960785,1610612740,51,56,2024-11-02T00:54:10Z,2510000,False,-94.0,13.0,1,left,MISS B. Ingram 9' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,9.52,Missed,,,,,,,,,,,,,,,,,,
255,PT03M41.00S,2024-11-02T00:54:09.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,51,56,2024-11-02T00:54:10Z,2520000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,254.0,,,,,,1.0,1.0,0.0,,,,,
256,PT03M31.00S,2024-11-02T00:54:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.5407358738502,58.57843137254902,1610612754,51,56,2024-11-02T00:54:24Z,2530000,False,43.0,27.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
258,PT03M28.00S,2024-11-02T00:54:22.3Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,51,56,2024-11-02T00:54:24Z,2550000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,256.0,,,,,,2.0,2.0,0.0,,,,,
259,PT03M23.00S,2024-11-02T00:54:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,31.750985545335087,61.274509803921575,1610612740,54,56,2024-11-02T00:54:33Z,2560000,False,-56.0,246.0,1,left,D. Theis 25' 3PT  (3 PTS) (Z. Williamson 5 AST),"[1628464, 1629627]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,25.24,Made,3.0,Z. Williamson,1629627.0,5.0,,,,,,,,,,,,,,
261,PT03M20.00S,2024-11-02T00:54:39.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,54,56,2024-11-02T00:54:39Z,2580000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M20.00S,2024-11-02T00:55:34.6Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,54,56,2024-11-02T00:55:53Z,2590000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M20.00S,2024-11-02T00:55:34.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,54,56,2024-11-02T00:55:53Z,2600000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
